MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,1xBet_H,1xBet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Coolbet_H,Coolbet_A,Marathonbet_H,Marathonbet_A,Pinnacle_H,Pinnacle_A,Unibet_H,Unibet_A,William Hill_H,William Hill_A
627,2018-2019,Chicago Bulls,Miami Heat,2019-01-20,103,117,146,0.9410248146954561,139,0.9413517540295272,154,0.9406878016003908,140,0.9413030323404826,138,0.9414011869841054,149,0.9408941651932305,152,0.9407687070619545,150,0.940851784482218,150,0.940851784482218
628,2018-2019,Atlanta Hawks,Boston Celtics,2019-01-19,105,113,246,0.9383940492084684,215,0.9389466328937024,225,0.9387516688918558,240,0.9384898134751495,240,0.9384898134751495,250,0.9383327703336711,233,0.938607798904286,240,0.9384898134751495,229,0.9386784718806361
629,2018-2019,Toronto Raptors,Memphis Grizzlies,2019-01-19,119,90,-588,0.9329927169446075,-714,0.9332723351414941,-667,0.9331803682354916,-625,0.9330865008509747,-667,0.9331803682354916,-625,0.9330865008509747,-588,0.9329927169446075,-1000,0.9336457934588775,-714,0.9332723351414941
630,2018-2019,Detroit Pistons,Sacramento Kings,2019-01-19,101,103,-103,0.9255930984902947,-108,0.9260053159564433,100,0.9440196356084205,104,0.943653026041194,100,0.9440196356084205,-102,0.9255058524634787,-102,0.9255058524634787,-102,0.9255058524634787,-105,0.9257626520895786
631,2018-2019,Indiana Pacers,Dallas Mavericks,2019-01-19,111,99,-303,0.9315051647811118,-357,0.9319688821594527,-333,0.9317812972186468,-333,0.9317812972186468,-323,0.9316949348101996,-312,0.9315935624496133,-294,0.931411373356566,-333,0.9317812972186468,-333,0.9317812972186468
632,2018-2019,Orlando Magic,Milwaukee Bucks,2019-01-19,108,118,425,0.9367836360430258,426,0.936778449697636,400,0.9369217436113648,375,0.9370783147583587,440,0.9367083218018861,430,0.9367579461037405,440,0.9367083218018861,420,0.9368099391073539,450,0.93666090793664
633,2018-2019,Charlotte Hornets,Phoenix Suns,2019-01-19,135,115,-294,0.931411373356566,-312,0.9315935624496133,-303,0.9315051647811118,-303,0.9315051647811118,-303,0.9315051647811118,-278,0.9312296921582421,-286,0.9313230648995406,-286,0.9313230648995406,-303,0.9315051647811118
634,2018-2019,Philadelphia 76ers,Oklahoma City Thunder,2019-01-19,115,117,-154,0.9285498944829664,-159,0.9287383177570093,-167,0.929016466399644,-139,0.9279038718291054,-154,0.9285498944829664,-149,0.9283489096573206,-172,0.9291772459618604,-143,0.9280893042575284,-167,0.929016466399644
635,2018-2019,Los Angeles Clippers,Golden State Warriors,2019-01-19,94,112,246,0.9383940492084684,258,0.9382159351249135,240,0.9384898134751495,229,0.9386784718806361,250,0.9383327703336711,250,0.9383327703336711,263,0.9381465363487194,245,0.9384096828558296,250,0.9383327703336711
636,2018-2019,Portland Trail Blazers,New Orleans Pelicans,2019-01-19,128,112,-143,0.9280893042575284,-159,0.9287383177570093,-156,0.9286267039704743,-139,0.9279038718291054,-154,0.9285498944829664,-149,0.9283489096573206,-149,0.9283489096573206,-152,0.9284710769042819,-161,0.9288104303680628
637,2018-2019,Utah Jazz,Cleveland Cavaliers,2019-01-19,115,99,-2000,0.934112383060806,-5000,0.9343925607401884,-2500,0.9342057569495567,-2500,0.9342057569495567,-2000,0.934112383060806,-2000,0.934112383060806,-1667,0.9340191398283242,-2000,0.934112383060806,-2500,0.9342057569495567
638,2018-2019,Minnesota Timberwolves,San Antonio Spurs,2019-01-19,113,116,-118,0.9267258305191235,-122,0.9269812324291469,-125,0.9271621421154131,-120,0.9268556422337221,-120,0.9268556422337221,-119,0.926791277258567,-114,0.9264526615197074,-119,0.926791277258567,-125,0.9271621421154131
639,2018-2019,Boston Celtics,Memphis Grizzlies,2019-01-18,122,116,-476,0.9326201532161679,-667,0.9331803682354916,-556,0.9329015587509858,-714,0.9332723351414941,-625,0.9330865008509747,-500,0.9327140112298766,-526,0.9328060437319334,-588,0.9329927169446075,-588,0.9329927169446075
640,2018-2019,Detroit Pistons,Miami Heat,2019-01-18,98,93,-130,0.9274452450595705,-143,0.9280893042575284,-141,0.9279978939054889,-133,0.9276049658250801,-141,0.9279978939054889,-133,0.9276049658250801,-135,0.9277075316107751,-137,0.9278071244751456,-137,0.9278071244751456
641,2018-2019,Orlando Magic,Brooklyn Nets,2019-01-18,115,117,-128,0.9273346373976672,-139,0.9279038718291054,-141,0.9279978939054889,-125,0.9271621421154131,-133,0.9276049658250801,-128,0.9273346373976672,-132,0.9275525261752512,-137,0.9278071244751456,-137,0.9278071244751456
642,2018-2019,Oklahoma City Thunder,Los Angeles Lakers,2019-01-18,128,138,-435,0.9324359084283632,-588,0.9329927169446075,-526,0.9328060437319334,-588,0.9329927169446075,-556,0.9329015587509858,-455,0.9325299229381865,-476,0.9326201532161679,-556,0.9329015587509858,-556,0.9329015587509858
643,2018-2019,Denver Nuggets,Chicago Bulls,2019-01-18,135,105,-1250,0.9338323733536535,-2000,0.934112383060806,-1667,0.9340191398283242,-2000,0.934112383060806,-1667,0.9340191398283242,-1250,0.9338323733536535,-1250,0.9338323733536535,-1667,0.9340191398283242,-1667,0.9340191398283242
644,2018-2019,Toronto Raptors,Phoenix Suns,2019-01-17,111,109,-400,0.9322488172093131,-500,0.9327140112298766,-455,0.9325299229381865,-455,0.9325299229381865,-455,0.9325299229381865,-417,0.9323436032732639,-417,0.9323436032732639,-476,0.9326201532161679,-455,0.9325299229381865
645,2018-2019,Charlotte Hornets,Sacramento Kings,2019-01-17,114,95,-135,0.9277075316107751,-149,0.9283489096573206,-152,0.9284710769042819,-154,0.9285498944829664,-147,0.9282647133114422,-137,0.9278071244751456,-137,0.9278071244751456,-143,0.9280893042575284,-149,0.9283489096573206
646,2018-2019,Indiana Pacers,Philadelphia 76ers,2019-01-17,96,120,-143,0.9280893042575284,-154,0.9285498944829664,-152,0.9284710769042819,-149,0.9283489096573206,-149,0.9283489096573206,-147,0.9282647133114422,-147,0.9282647133114422,-164,0.9289153214386858,-149,0.9283489096573206
647,2018-2019,Washington Wizards,New York Knicks,2019-01-17,101,100,-312,0.9315935624496133,-345,0.9318783426070982,-323,0.9316949348101996,-303,0.9315051647811118,-303,0.9315051647811118,-303,0.9315051647811118,-294,0.931411373356566,-303,0.9315051647811118,-333,0.9317812972186468
648,2018-2019,Golden State Warriors,New Orleans Pelicans,2019-01-17,147,140,-263,0.9310393656188048,-303,0.9315051647811118,-303,0.9315051647811118,-294,0.931411373356566,-294,0.931411373356566,-278,0.9312296921582421,-286,0.9313230648995406,-286,0.9313230648995406,-303,0.9315051647811118
649,2018-2019,Los Angeles Clippers,Utah Jazz,2019-01-17,109,129,-106,0.9258450519696042,-116,0.9265915807971882,-116,0.9265915807971882,-115,0.926522719948437,-108,0.9260053159564433,-109,0.9260832625318607,-108,0.9260053159564433,-114,0.9264526615197074,-118,0.9267258305191235
650,2018-2019,Portland Trail Blazers,Cleveland Cavaliers,2019-01-17,129,112,-1429,0.9339258871969152,-2000,0.934112383060806,-1667,0.9340191398283242,-1429,0.9339258871969152,-1429,0.9339258871969152,-1250,0.9338323733536535,-1250,0.9338323733536535,-1250,0.9338323733536535,-1429,0.9339258871969152
651,2018-2019,Dallas Mavericks,San Antonio Spurs,2019-01-17,101,105,-118,0.9267258305191235,-123,0.9270425082906242,-116,0.9265915807971882,-120,0.9268556422337221,-111,0.9262349799732976,-119,0.926791277258567,-118,0.9267258305191235,-123,0.9270425082906242,-118,0.9267258305191235
652,2018-2019,Boston Celtics,Toronto Raptors,2019-01-17,117,108,-139,0.9279038718291054,-149,0.9283489096573206,-147,0.9282647133114422,-149,0.9283489096573206,-154,0.9285498944829664,-139,0.9279038718291054,-139,0.9279038718291054,-152,0.9284710769042819,-143,0.9280893042575284
653,2018-2019,Houston Rockets,Brooklyn Nets,2019-01-17,142,145,-238,0.9306690650295233,-233,0.9305855100247622,-233,0.9305855100247622,-238,0.9306690650295233,-238,0.9306690650295233,-222,0.9303885000628641,-217,0.9302923776043899,-238,0.9306690650295233,-250,0.93085601519157
654,2018-2019,Memphis Grizzlies,Milwaukee Bucks,2019-01-17,101,111,211,0.9390298175344903,193,0.9394470404984423,210,0.9390511112104815,195,0.9393968590422968,212,0.9390087256942906,206,0.9391383633462501,202,0.9392290882038407,200,0.9392758183440566,210,0.9390511112104815
655,2018-2019,Detroit Pistons,Orlando Magic,2019-01-16,120,115,-161,0.9288104303680628,-175,0.929269328802039,-172,0.9291772459618604,-182,0.9294724477810121,-167,0.929016466399644,-167,0.929016466399644,-172,0.9291772459618604,-161,0.9288104303680628,-167,0.929016466399644
