,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202110240BRK,CHO,BRK,CHO,"Barclays Center, Brooklyn, New York",conference,2021-10-24 16:00:00,2021-10-24 18:00:00,"['James Capers Jr.', 'Suyash Mehta', 'Derek Richardson']",17732,0,31,27,20,17,[],95,1,2.0,"['duranke01', 'hardeja01', 'harrijo01', 'carteje01', 'claxtni01', 'millspa02', 'brownbr01', 'aldrila01', 'millspa01', 'johnsja01', 'bembrde01', 'sharpda01', 'thomaca02']","[1, 1]",0,1231903463,94761804.85,2,27,23,29,32,[],111,2,2.0,"['bridgmi02', 'haywago01', 'plumlma01', 'ballla01', 'oubreke01', 'martico01', 'washipj01', 'smithis01', 'mcdanja01', 'bouknja01', 'careyve01', 'joneska01', 'richani01', 'thorjt01', 'kulboar01']","[2, 0]",0,431288957,28752597.13,2
202110240HOU,BOS,HOU,BOS,"Toyota Center, Houston, Texas",none,2021-10-24 19:00:00,2021-10-24 21:00:00,"['Bennie Adams', 'J.B. DeRosa', 'Ben Taylor']",16069,0,30,21,21,25,[],97,1,2.0,"['porteke02', 'greenja05', 'woodch01', 'tateja01', 'theisda01', 'gordoer01', 'sengual01', 'houseda01', 'augusdj01', 'nwabada01', 'chrisjo01', 'garubus01', 'brookar01', 'martike04']","[1, 1]",0,326106997,23293356.93,2,22,31,36,18,[],107,-2,2.0,"['tatumja01', 'smartma01', 'schrode01', 'horfoal01', 'williro04', 'willigr01', 'richajo01', 'pritcpa01', 'nesmiaa01', 'hernaju01', 'fernabr01', 'kanteen01', 'parkeja01']","[0, 2]",0,703295581,54099660.08,2
202110240LAL,LAL,LAL,MEM,"Crypto.com Arena, Los Angeles, California",conference,2021-10-24 21:30:00,2021-10-24 23:30:00,"['Brandon Adair', 'Kevin Cutler', 'Marc Davis']",18997,0,29,33,25,34,[],121,-2,2.0,"['jamesle01', 'westbru01', 'davisan02', 'bazemke01', 'jordade01', 'anthoca01', 'monkma01', 'reaveau01', 'howardw01', 'bradlav01', 'rondora01', 'nunnke01']","[0, 2]",0,1830951750,152579312.5,2,24,32,34,28,[],118,2,1.0,"['moranja01', 'adamsst01', 'banede01', 'meltode01', 'jacksja02', 'tillmxa01', 'anderky01', 'willizi02', 'clarkbr01', 'jonesty01', 'konchjo01', 'culveja01', 'merrisa01', 'aldamsa01', 'tilliki02']","[2, 0]",0,327491389,21832759.27,2
202110240NYK,ORL,NYK,ORL,"Madison Square Garden (IV), New York, New York",conference,2021-10-24 19:00:00,2021-10-24 21:00:00,"['John Butler', 'Bill Kennedy', 'Tre Maddox']",16273,0,29,28,23,24,[],104,2,2.0,"['randlju01', 'robinmi01', 'barrerj01', 'fournev01', 'walkeke02', 'rosede01', 'burksal01', 'toppiob01', 'quickim01', 'gibsota01', 'mcbrimi01', 'grimequ01', 'knoxke01', 'seldewa01', 'simsje01']","[2, 0]",1,722327378,48155158.53,2,27,25,22,36,[],110,-2,2.0,"['wagnefr01', 'anthoco01', 'bambamo01', 'cartewe01', 'suggsja01', 'rosste01', 'hamptrj01', 'lopezro01', 'wagnemo01', 'brazdig01', 'mooreet01', 'harriga01']","[0, 2]",0,338309638,28192469.83,2
202110240OKC,PHI,OKC,PHI,"Paycom Center, Oklahoma City, Oklahoma",none,2021-10-24 19:00:00,2021-10-24 21:00:00,"['Jacyn Goble', 'Rodney Mott', 'Phenizee Ransom']",14256,0,26,25,27,25,[],103,-2,2.0,"['gilgesh01', 'dortlu01', 'giddejo01', 'bazleda01', 'favorde01', 'willike04', 'muscami01', 'robinje02', 'maledth01', 'manntr01', 'pokusal01', 'krejcvi01', 'jeromty01', 'wiggiaa01', 'watsopa01', 'deckga01', 'robyis01']","[0, 2]",0,216069758,12709985.76,2,36,23,28,28,[],115,-1,2.0,"['curryse01', 'maxeyty01', 'embiijo01', 'harrito02', 'greenda02', 'niangge01', 'thybuma01', 'korkmfu01', 'joeis01', 'reedpa01', 'rillegr01', 'miltosh01', 'drumman01', 'sprinja01', 'henryaa01', 'bassech01', 'simmobe01']","[1, 1]",0,619991991,36470117.12,2
202110240SAC,GSW,SAC,GSW,"Golden 1 Center, Sacramento, California",division,2021-10-24 21:00:00,2021-10-24 23:00:00,"['Brent Barnaky', 'Derrick Collins', 'Jenna Schroeder']",13876,0,31,31,26,19,[],107,-1,2.0,"['barneha02', 'foxde01', 'holmeri01', 'halibty01', 'harklma01', 'mitchda01', 'hieldbu01', 'thomptr01', 'daviste02', 'metuch01', 'lenal01', 'jonesda03', 'ramseja01', 'woodaro01', 'baglema01']","[1, 1]",0,576429644,38428642.93,2,29,31,30,29,[],119,2,3.0,"['curryst01', 'greendr01', 'poolejo01', 'wiggian01', 'looneke01', 'porteot01', 'leeda03', 'paytoga02', 'toscaju01', 'bjeline01', 'dowtije01', 'moodymo01']","[2, 0]",0,731008410,60917367.5,2
202110250ATL,ATL,ATL,DET,"State Farm Arena, Atlanta, Georgia",conference,2021-10-25 19:30:00,2021-10-25 21:30:00,"['Aaron Smith', 'Jonathan Sterling', 'Josh Tiven']",14209,0,28,34,33,27,[],122,-1,2.0,"['youngtr01', 'huertke01', 'capelca01', 'bogdabo01', 'collijo01', 'reddica01', 'wrighde01', 'willilo02', 'dienggo01', 'hillso01', 'johnsja05', 'coopesh01', 'luwawti01', 'mayssk01']","[1, 1]",0,481354094,34382435.29,2,18,36,25,25,[],104,-2,2.0,"['beysa01', 'jacksjo02', 'olynyke01', 'stewais01', 'hayeski01', 'lylestr01', 'josepco01', 'jacksfr01', 'garzalu01', 'diallha01', 'leesa01', 'mcgruro01', 'pickeja01']","[0, 2]",0,244419686,18801514.31,2
202110250BRK,BRK,BRK,WAS,"Barclays Center, Brooklyn, New York",conference,2021-10-25 19:30:00,2021-10-25 21:30:00,"['Ray Acosta', 'Tyler Ford', 'Scott Wall']",14487,0,38,21,23,22,[],104,-1,1.0,"['duranke01', 'hardeja01', 'harrijo01', 'brownbr01', 'griffbl01', 'millspa02', 'bembrde01', 'claxtni01', 'carteje01', 'millspa01', 'johnsja01', 'sharpda01', 'thomaca02']","[1, 2]",0,1274359415,98027647.31,3,20,22,22,26,[],90,2,3.0,"['bealbr01', 'kuzmaky01', 'dinwisp01', 'caldwke01', 'gaffoda01', 'harremo01', 'bertada01', 'avdijde01', 'holidaa01', 'netora01', 'toddis01', 'kispeco01', 'ayayijo01']","[2, 0]",0,440181825,33860140.38,2
202110250CHO,BOS,CHO,BOS,"Spectrum Center, Charlotte, North Carolina",conference,2021-10-25 19:00:00,2021-10-25 21:00:00,"['Matt Boland', 'Courtney Kirkland', 'Matt Myers']",17238,0,33,33,31,25,[],129,3,1.0,"['oubreke01', 'bridgmi02', 'haywago01', 'plumlma01', 'ballla01', 'smithis01', 'mcdanja01', 'martico01', 'richani01', 'bouknja01', 'careyve01', 'joneska01', 'thorjt01']","[3, 0]",0,419218397,32247569.0,3,33,35,26,28,[],140,1,1.0,"['tatumja01', 'smartma01', 'brownja02', 'schrode01', 'williro04', 'willigr01', 'parkeja01', 'richajo01', 'pritcpa01', 'hernaju01', 'nesmiaa01', 'fernabr01', 'kanteen01']","[1, 2]",0,529739475,40749190.38,3
202110250DEN,CLE,DEN,CLE,"Ball Arena, Denver, Colorado",none,2021-10-25 21:00:00,2021-10-25 23:00:00,"['Tony Brothers', 'Nick Buchert', 'Tom Washington']",14221,0,24,22,24,17,[],87,2,3.0,"['jokicni01', 'bartowi01', 'gordoaa01', 'portemi01', 'morrimo01', 'greenje02', 'campafa01', 'riverau01', 'hylanbo01', 'greenja01', 'doziepj01', 'nnajize01', 'bolbo01', 'cornepe01', 'howarma02']","[2, 0]",0,498739764,33249317.6,2,29,21,25,24,[],99,1,2.0,"['allenja01', 'garlada01', 'markkla01', 'mobleev01', 'sextoco01', 'okorois01', 'rubiori01', 'loveke01', 'osmande01', 'pangoke01', 'stevela01', 'valende01', 'wadede01', 'windldy01', 'davised01']","[1, 2]",0,589916178,39327745.2,3
202110250IND,MIL,IND,MIL,"Gainbridge Fieldhouse, Indianapolis, Indiana",division,2021-10-25 19:00:00,2021-10-25 21:00:00,"['Mark Lindsay', 'C.J. Washington', 'Leon Wood']",10339,0,30,27,29,23,[],109,1,2.0,"['holidju01', 'sabondo01', 'brogdma01', 'duartch01', 'turnemy01', 'brissos01', 'mccontj01', 'bitadgo01', 'lambje01', 'craigto01', 'wanambr01', 'jacksis01']","[1, 2]",0,321864309,26822025.75,3,34,32,35,18,[],119,1,2.0,"['antetgi01', 'middlkh01', 'allengr01', 'hillge01', 'antetth01', 'connapa01', 'nworajo01', 'robinju01', 'hoodro01', 'mamuksa01', 'kalaige01', 'holidjr01']","[2, 1]",0,662353592,55196132.67,3
202110250LAC,LAC,LAC,POR,"Crypto.com Arena, Los Angeles, California",conference,2021-10-25 22:30:00,2021-10-26 00:30:00,"['Brent Barnaky', 'Eric Lewis', 'Natalie Sago']",15672,0,31,25,35,25,[],116,-2,2.0,"['jacksre01', 'georgpa01', 'zubaciv01', 'bledser01', 'batumni01', 'mannte01', 'kennalu01', 'winslju01', 'harteis01', 'coffeam01', 'scrubja01', 'bostobr01']","[0, 2]",0,716326707,59693892.25,2,17,25,19,25,[],86,1,2.0,"['mccolcj01', 'littlna01', 'lillada01', 'covinro01', 'nurkiju01', 'simonan01', 'smithde03', 'nancela02', 'zelleco01', 'mclembe01', 'browngr01', 'ellebcj01']","[1, 1]",0,651340711,54278392.58,2
202110250MIA,MIA,MIA,ORL,"FTX Arena, Miami, Florida",division,2021-10-25 19:30:00,2021-10-25 21:30:00,"['Evan Scott', 'Kevin Scott', 'Dedric Taylor']",19600,0,27,30,24,26,[],107,-1,2.0,"['butleji01', 'lowryky01', 'adebaba01', 'robindu01', 'tuckepj01', 'herroty01', 'morrima02', 'strusma01', 'dedmode01', 'garrema01', 'okpalkz01', 'vincega01', 'yurtsom01', 'hasleud01']","[1, 1]",0,692350088,49453577.71,2,15,29,26,20,[],90,1,1.0,"['anthoco01', 'bambamo01', 'suggsja01', 'cartewe01', 'wagnefr01', 'hamptrj01', 'rosste01', 'harriga01', 'wagnemo01', 'lopezro01', 'brazdig01', 'mooreet01']","[1, 2]",0,338309638,28192469.83,3
202110250MIN,NOP,MIN,NOP,"Target Center, Minneapolis, Minnesota",conference,2021-10-25 20:00:00,2021-10-25 22:00:00,"['Eric Dalen', 'Nate Green', 'Ed Malloy']",14435,0,19,24,30,25,[],98,2,2.0,"['edwaran01', 'townska01', 'mcdanja02', 'russeda01', 'okogijo01', 'beaslma01', 'beverpa01', 'mclaujo01', 'princta02', 'vandeja01', 'reidna01', 'bolmale01', 'knighna01', 'laymaja01', 'nowelja01']","[2, 0]",1,431140368,28742691.2,2,25,29,26,27,[],107,-3,2.0,"['valanjo01', 'grahade01', 'ingrabr01', 'joneshe01', 'alexani01', 'murphtr02', 'templga01', 'marshna01', 'lewiski01', 'hayesja02', 'hernawi01', 'alvarjo01', 'louzama01', 'hommeda01', 'satorto01']","[0, 3]",0,334980083,22332005.53,3
202110250TOR,CHI,TOR,CHI,"Scotiabank Arena, Toronto, Canada",conference,2021-10-25 19:30:00,2021-10-25 21:30:00,"['Suyash Mehta', 'Michael Smith', 'James Williams']",19800,0,24,27,29,28,[],108,-1,2.0,"['vanvlfr01', 'barnesc01', 'anunoog01', 'trentga02', 'achiupr01', 'birchkh01', 'dragigo01', 'mykhasv01', 'bantoda01', 'bouchch01', 'champju01', 'bongais01', 'johnsda08', 'flynnma01', 'dekkesa01']","[1, 2]",0,326920937,21794729.13,3,24,37,31,19,[],111,3,2.0,"['balllo01', 'derozde01', 'lavinza01', 'vucevni01', 'willipa01', 'carusal01', 'browntr01', 'johnsal02', 'greenja02', 'jonesde02', 'thomama02', 'bradlto01', 'dosunay01']","[3, 0]",0,565991035,43537771.92,3
202110260DAL,DAL,DAL,HOU,"American Airlines Center, Dallas, Texas",division,2021-10-26 20:30:00,2021-10-26 22:30:00,"['John Conley', 'Justin Van Duyne', 'Sean Wright']",19337,0,27,30,34,25,[],116,1,3.0,"['doncilu01', 'finnedo01', 'hardati02', 'poweldw01', 'porzikr01', 'brunsja01', 'bullore01', 'klebima01', 'brownst02', 'marjabo01', 'caulewi01', 'greenjo02', 'burketr01', 'ntilila01', 'brownmo01']","[1, 1]",0,494384967,32958997.8,2,31,29,28,18,[],106,-1,2.0,"['woodch01', 'greenja05', 'porteke02', 'theisda01', 'tateja01', 'gordoer01', 'sengual01', 'nwabada01', 'augusdj01', 'houseda01', 'martike04', 'brookar01', 'chrisjo01', 'garubus01']","[1, 2]",0,326106997,23293356.93,3
202110260NYK,NYK,NYK,PHI,"Madison Square Garden (IV), New York, New York",division,2021-10-26 19:30:00,2021-10-26 21:30:00,"['Mitchell Ervin', 'Brett Nansel', 'James Williams']",15218,0,23,39,28,22,[],112,-1,2.0,"['randlju01', 'fournev01', 'barrerj01', 'robinmi01', 'walkeke02', 'rosede01', 'gibsota01', 'burksal01', 'quickim01', 'toppiob01', 'grimequ01', 'knoxke01', 'mcbrimi01', 'seldewa01', 'simsje01']","[2, 1]",0,722327378,48155158.53,3,26,16,30,27,[],99,1,2.0,"['harrito02', 'embiijo01', 'maxeyty01', 'curryse01', 'greenda02', 'korkmfu01', 'niangge01', 'thybuma01', 'drumman01', 'joeis01', 'reedpa01', 'bassech01']","[2, 1]",0,612974283,51081190.25,3
202110260OKC,GSW,OKC,GSW,"Paycom Center, Oklahoma City, Oklahoma",conference,2021-10-26 20:00:00,2021-10-26 22:00:00,"['J.B. DeRosa', 'Marat Kogut', 'Ben Taylor']",0,0,34,25,17,22,[],98,-3,2.0,"['gilgesh01', 'dortlu01', 'robinje02', 'giddejo01', 'bazleda01', 'willike04', 'maledth01', 'muscami01', 'pokusal01', 'manntr01', 'robyis01', 'jeromty01', 'deckga01', 'krejcvi01', 'wiggiaa01']","[0, 3]",0,94789587,6319305.8,3,29,19,33,25,[],106,3,2.0,"['curryst01', 'greendr01', 'wiggian01', 'poolejo01', 'looneke01', 'leeda03', 'iguodan01', 'porteot01', 'toscaju01', 'bjeline01', 'paytoga02', 'chiozch01', 'moodymo01']","[3, 0]",0,918005384,70615798.77,3
202110260SAS,LAL,SAS,LAL,"AT&T Center, San Antonio, Texas",conference,2021-10-26 20:30:00,2021-10-26 22:30:00,"['Curtis Blair', 'Brian Forte', 'Andy Nagy']",18354,0,29,33,35,17,[],121,-2,3.0,"['murrade01', 'poeltja01', 'whitede01', 'johnske04', 'mcderdo01', 'vassede01', 'walkelo01', 'bateske01', 'eubandr01', 'youngth01', 'forbebr01', 'primojo01', 'jonestr01']","[1, 2]",0,327963563,25227966.38,3,27,34,24,29,[],125,1,2.0,"['davisan02', 'westbru01', 'monkma01', 'bazemke01', 'jordade01', 'reaveau01', 'anthoca01', 'rondora01', 'howardw01', 'jamesle01', 'bradlav01', 'ellinwa01']","[1, 2]",0,1879387216,156615601.3,3
202110260UTA,UTA,UTA,DEN,"Vivint Smart Home Arena, Salt Lake City, Utah",division,2021-10-26 22:00:00,2021-10-27 00:00:00,"['Brandon Adair', 'Derrick Collins', 'David Guthrie']",18306,0,35,31,25,31,[],122,2,4.0,"['mitchdo01', 'goberru01', 'onealro01', 'conlemi01', 'bogdabo02', 'inglejo01', 'clarkjo01', 'whiteha01', 'pascher01', 'butleja02', 'hugheel01', 'forretr01', 'fittsma01', 'azubuud01']","[2, 0]",0,776507365,55464811.79,2,31,33,26,20,[],110,-1,1.0,"['portemi01', 'bartowi01', 'morrimo01', 'gordoaa01', 'jokicni01', 'greenje02', 'campafa01', 'greenja01', 'doziepj01', 'riverau01', 'cornepe01', 'hylanbo01', 'bolbo01', 'howarma02', 'nnajize01']","[2, 1]",0,498739764,33249317.6,3
202110270BOS,WAS,BOS,WAS,"TD Garden, Boston, Massachusetts",conference,2021-10-27 19:30:00,2021-10-27 21:30:00,"['James Capers Jr.', 'Michael Smith', 'Leon Wood']",0,0,19,33,34,21,[],107,2,2.0,"['brownja02', 'smartma01', 'tatumja01', 'williro04', 'horfoal01', 'schrode01', 'willigr01', 'richajo01', 'parkeja01', 'nesmiaa01', 'fernabr01', 'hernaju01', 'pritcpa01', 'kanteen01']","[2, 2]",0,772967707,55211979.07,4,24,38,25,29,[],116,-1,2.0,"['bealbr01', 'kuzmaky01', 'caldwke01', 'dinwisp01', 'gaffoda01', 'harremo01', 'holidaa01', 'bertada01', 'avdijde01', 'kispeco01', 'toddis01', 'ayayijo01']","[2, 1]",0,429175486,35764623.83,3
202110270BRK,MIA,BRK,MIA,"Barclays Center, Brooklyn, New York",conference,2021-10-27 19:30:00,2021-10-27 21:30:00,"['Jacyn Goble', 'Ed Malloy', 'Brandon Schwab']",17732,0,22,29,23,19,[],93,1,2.0,"['duranke01', 'hardeja01', 'brownbr01', 'harrijo01', 'griffbl01', 'millspa02', 'millspa01', 'bembrde01', 'aldrila01', 'carteje01', 'sharpda01', 'thomaca02', 'johnsja01']","[2, 2]",0,1486073119,114313316.8,4,29,20,32,25,[],106,1,2.0,"['butleji01', 'lowryky01', 'tuckepj01', 'robindu01', 'adebaba01', 'herroty01', 'dedmode01', 'morrima02', 'strusma01', 'martica02', 'okpalkz01', 'vincega01', 'yurtsom01', 'hasleud01']","[2, 1]",0,695237850,49659846.43,3
202110270LAC,CLE,LAC,CLE,"Crypto.com Arena, Los Angeles, California",none,2021-10-27 22:30:00,2021-10-28 00:30:00,"['Derrick Collins', 'Mousa Dagher', 'Tre Maddox']",13276,0,14,26,24,15,[],79,1,2.0,"['georgpa01', 'jacksre01', 'batumni01', 'bledser01', 'zubaciv01', 'kennalu01', 'mannte01', 'winslju01', 'harteis01', 'coffeam01', 'bostobr01', 'scrubja01']","[1, 2]",0,716326707,59693892.25,3,23,24,25,20,[],92,2,2.0,"['sextoco01', 'mobleev01', 'allenja01', 'markkla01', 'garlada01', 'rubiori01', 'loveke01', 'stevela01', 'osmande01', 'davised01', 'pangoke01', 'valende01', 'windldy01', 'wadede01']","[2, 2]",0,576794538,41199609.86,4
202110270MIL,MIN,MIL,MIN,"Fiserv Forum, Milwaukee, Wisconsin",none,2021-10-27 20:00:00,2021-10-27 22:00:00,"['Matt Myers', 'Dedric Taylor', 'Zach Zarba']",17341,0,34,24,21,29,[],108,2,2.0,"['antetgi01', 'middlkh01', 'connapa01', 'hillge01', 'allengr01', 'nworajo01', 'portibo01', 'hoodro01', 'ojelese01', 'robinju01', 'antetth01', 'kalaige01', 'mamuksa01']","[3, 1]",0,517648729,39819133.0,4,44,22,28,19,[],113,-1,2.0,"['townska01', 'russeda01', 'edwaran01', 'mcdanja02', 'vandeja01', 'beverpa01', 'beaslma01', 'princta02', 'reidna01', 'mclaujo01', 'nowelja01', 'bolmale01', 'knighna01', 'okogijo01', 'laymaja01']","[2, 1]",0,431140368,28742691.2,3
202110270NOP,ATL,NOP,ATL,"Smoothie King Center, New Orleans, Louisiana",none,2021-10-27 19:30:00,2021-10-27 21:30:00,"['Brian Forte', 'Pat Fraher', 'Evan Scott']",15541,0,33,26,18,22,[],99,1,2.0,"['ingrabr01', 'valanjo01', 'grahade01', 'alexani01', 'joneshe01', 'murphtr02', 'marshna01', 'lewiski01', 'hayesja02', 'templga01', 'hommeda01', 'louzama01', 'alvarjo01', 'satorto01', 'hernawi01']","[1, 3]",0,334980083,22332005.53,4,19,34,31,18,[],102,1,2.0,"['youngtr01', 'bogdabo01', 'huntede01', 'capelca01', 'collijo01', 'huertke01', 'reddica01', 'gallida01', 'wrighde01', 'dienggo01', 'luwawti01', 'coopesh01', 'hillso01', 'johnsja05', 'mayssk01']","[2, 1]",0,594097349,39606489.93,3
202110270OKC,OKC,OKC,LAL,"Paycom Center, Oklahoma City, Oklahoma",conference,2021-10-27 20:00:00,2021-10-27 22:00:00,"['Scott Foster', 'Lauren Holtkamp-Sterling', 'Gediminas Petraitis']",15783,0,19,37,41,26,[],123,-4,1.0,"['gilgesh01', 'dortlu01', 'giddejo01', 'bazleda01', 'favorde01', 'willike04', 'robyis01', 'jeromty01', 'maledth01', 'pokusal01', 'robinje02', 'manntr01', 'deckga01', 'watsopa01', 'krejcvi01']","[0, 4]",0,194317205,12954480.33,4,41,31,23,20,[],115,2,1.0,"['davisan02', 'westbru01', 'monkma01', 'bazemke01', 'jordade01', 'anthoca01', 'reaveau01', 'bradlav01', 'rondora01', 'howardw01', 'ellinwa01', 'jamesle01']","[2, 2]",0,1879387216,156615601.3,4
202110270ORL,CHO,ORL,CHO,"Amway Center, Orlando, Florida",division,2021-10-27 19:00:00,2021-10-27 21:00:00,"['Danielle Scott', 'Josh Tiven', 'Scott Wall']",14082,0,31,30,32,18,[],111,-1,2.0,"['suggsja01', 'anthoco01', 'cartewe01', 'wagnefr01', 'bambamo01', 'rosste01', 'harriga01', 'hamptrj01', 'wagnemo01', 'brazdig01', 'lopezro01', 'muldemy01']","[1, 3]",0,340066153,28338846.08,4,31,33,27,29,[],120,-1,2.0,"['haywago01', 'bridgmi02', 'plumlma01', 'oubreke01', 'ballla01', 'martico01', 'smithis01', 'mcdanja01', 'richani01', 'roziete01', 'washipj01', 'bouknja01', 'joneska01']","[3, 1]",0,492640686,37895437.38,4
202110270PHO,SAC,PHO,SAC,"Phoenix Suns Arena, Phoenix, Arizona",division,2021-10-27 22:00:00,2021-10-28 00:00:00,"['Eric Lewis', 'Suyash Mehta', 'Natalie Sago']",14678,0,29,32,15,31,[],107,-1,4.0,"['bookede01', 'aytonde01', 'bridgmi01', 'crowdja01', 'paulch01', 'johnsca02', 'shamela01', 'mcgeeja01', 'paytoel01', 'naderab01', 'hutchch01', 'kaminfr01', 'payneca01', 'smithja04']","[1, 2]",0,732308296,52307735.43,3,23,30,29,28,[],110,-2,3.0,"['barneha02', 'foxde01', 'halibty01', 'holmeri01', 'harklma01', 'hieldbu01', 'mitchda01', 'lenal01', 'daviste02', 'baglema01', 'metuch01', 'jonesda03', 'thomptr01']","[1, 2]",0,570893682,43914898.62,3
202110270POR,POR,POR,MEM,"Moda Center, Portland, Oregon",conference,2021-10-27 22:00:00,2021-10-28 00:00:00,"['Rodney Mott', 'J.T. Orr', 'Scott Twardoski']",16241,0,24,27,36,29,[],116,-1,2.0,"['mccolcj01', 'lillada01', 'covinro01', 'littlna01', 'nurkiju01', 'simonan01', 'zelleco01', 'smithde03', 'nancela02', 'browngr01', 'ellebcj01', 'mclembe01']","[1, 2]",0,651340711,54278392.58,3,27,30,20,19,[],96,-1,3.0,"['moranja01', 'meltode01', 'banede01', 'jacksja02', 'adamsst01', 'anderky01', 'willizi02', 'konchjo01', 'clarkbr01', 'jonesty01', 'merrisa01', 'tillmxa01', 'aldamsa01', 'culveja01', 'tilliki02']","[2, 1]",0,327491389,21832759.27,3
202110270TOR,TOR,TOR,IND,"Scotiabank Arena, Toronto, Canada",conference,2021-10-27 19:30:00,2021-10-27 21:30:00,"['Matt Boland', 'Marc Davis', 'Karl Lane']",19800,0,29,28,30,31,[],118,-2,2.0,"['vanvlfr01', 'barnesc01', 'trentga02', 'anunoog01', 'achiupr01', 'birchkh01', 'bouchch01', 'bantoda01', 'mykhasv01', 'champju01', 'flynnma01', 'bongais01', 'dekkesa01', 'johnsda08', 'dragigo01']","[1, 3]",0,326920937,21794729.13,4,24,24,23,29,[],100,-1,2.0,"['sabondo01', 'duartch01', 'holidju01', 'turnemy01', 'brogdma01', 'brissos01', 'mccontj01', 'wanambr01', 'lambje01', 'craigto01', 'jacksis01', 'bitadgo01']","[1, 3]",0,321864309,26822025.75,4
202110280CHI,NYK,CHI,NYK,"United Center, Chicago, Illinois",conference,2021-10-28 20:00:00,2021-10-28 22:00:00,"['Nate Green', 'David Guthrie', 'Justin Van Duyne']",20972,0,25,26,22,30,[],103,4,3.0,"['vucevni01', 'lavinza01', 'derozde01', 'balllo01', 'willipa01', 'carusal01', 'browntr01', 'greenja02', 'dosunay01', 'bradlto01', 'johnsal02', 'jonesde02', 'thomama02']","[4, 0]",0,565991035,43537771.92,4,27,28,27,22,[],104,1,2.0,"['randlju01', 'barrerj01', 'fournev01', 'walkeke02', 'robinmi01', 'gibsota01', 'rosede01', 'burksal01', 'toppiob01', 'quickim01', 'grimequ01', 'simsje01', 'seldewa01', 'knoxke01', 'mcbrimi01']","[3, 1]",0,722327378,48155158.53,4
202110280DAL,DAL,DAL,SAS,"American Airlines Center, Dallas, Texas",division,2021-10-28 20:30:00,2021-10-28 22:30:00,"['Brandon Adair', 'Sean Corbin', 'Tyler Ford']",19228,0,15,32,29,28,[],104,2,2.0,"['doncilu01', 'finnedo01', 'hardati02', 'bullore01', 'poweldw01', 'brunsja01', 'klebima01', 'caulewi01', 'ntilila01', 'greenjo02', 'mclauja01', 'omorueu01', 'brownmo01', 'marjabo01']","[2, 1]",0,356879385,25491384.64,3,25,24,27,23,[],99,-3,2.0,"['poeltja01', 'murrade01', 'whitede01', 'johnske04', 'walkelo01', 'vassede01', 'forbebr01', 'bateske01', 'eubandr01', 'jonestr01', 'youngth01', 'landajo01']","[1, 3]",0,278755586,23229632.17,4
202110280GSW,MEM,GSW,MEM,"Chase Center, San Francisco, California",conference,2021-10-28 22:00:00,2021-10-29 00:00:00,"['Eric Dalen', 'Bill Kennedy', 'Jonathan Sterling']",18064,0,37,18,24,19,[],101,4,2.0,"['curryst01', 'greendr01', 'wiggian01', 'poolejo01', 'looneke01', 'leeda03', 'iguodan01', 'porteot01', 'toscaju01', 'bjeline01', 'paytoga02', 'moodymo01']","[4, 0]",0,917868008,76489000.67,4,20,25,28,25,[],104,-2,1.0,"['moranja01', 'banede01', 'meltode01', 'jacksja02', 'adamsst01', 'anderky01', 'tillmxa01', 'willizi02', 'jonesty01', 'konchjo01', 'culveja01', 'clarkbr01', 'tilliki02', 'aldamsa01', 'merrisa01']","[2, 2]",0,327491389,21832759.27,4
202110280HOU,UTA,HOU,UTA,"Toyota Center, Houston, Texas",conference,2021-10-28 20:00:00,2021-10-28 22:00:00,"['Curtis Blair', 'Mitchell Ervin', 'Marat Kogut']",15858,0,18,22,32,19,[],91,-2,2.0,"['greenja05', 'woodch01', 'theisda01', 'porteke02', 'tateja01', 'sengual01', 'gordoer01', 'martike04', 'brookar01', 'augusdj01', 'nwabada01', 'chrisjo01', 'garubus01']","[1, 3]",0,315473774,24267213.38,4,32,29,31,30,[],122,3,2.0,"['goberru01', 'bogdabo02', 'conlemi01', 'mitchdo01', 'onealro01', 'inglejo01', 'clarkjo01', 'pascher01', 'whiteha01', 'butleja02', 'forretr01', 'hugheel01', 'fittsma01']","[3, 0]",0,772454485,59419575.77,3
