gameid,ref,att
201601260IND,"['Ron Garretson', 'David Jones', 'Justin Van Duyne']",15448
201601260LAL,"['Kevin Cutler', 'Kane Fitzgerald', 'Sean Wright']",18997
201601260MIL,"['Bennie Adams', 'John Goble', 'Lauren Holtkamp-Sterling']",11884
201601260NYK,"['Curtis Blair', 'Eric Dalen', 'Ken Mauer']",19812
201601260PHI,"['Scott Foster', 'Dedric Taylor', 'Scott Wall']",10851
201601260POR,"['Brent Barnaky', 'Mitchell Ervin', 'Tom Washington']",19393
201601260TOR,"['Nick Buchert', 'Sean Corbin', 'Haywoode Workman']",19800
201601270ATL,"['Pat Fraher', 'Kevin Scott', 'Gary Zielinski']",17664
201601270BOS,"['Derrick Collins', 'Monty McCutchen', 'Ben Taylor']",18108
201601270CLE,"['Marc Davis', 'David Guthrie', 'Lauren Holtkamp-Sterling']",20562
201601270DET,"['Nick Buchert', 'Derrick Stafford', 'Haywoode Workman']",13712
201601270GSW,"['Jason Phillips', 'Michael Smith', 'Leon Wood']",19596
201601270MIN,"['Steve Anderson', 'Sean Corbin', 'Leroy Richardson']",13337
201601270SAS,"['Karl Lane', 'Mark Lindsay', 'Bill Spooner']",18418
201601270UTA,"['Tony Brown', 'Mike Callahan', 'Mitchell Ervin']",16683
201601280IND,"['Dan Crawford', 'Marat Kogut', 'Eric Lewis']",15196
201601280LAL,"['Brent Barnaky', 'Scott Twardoski', 'Zach Zarba']",18997
201601280MEM,"['James Capers Jr.', 'Eric Dalen', 'Justin Van Duyne']",15244
201601280NOP,"['John Goble', 'Karl Lane', 'Mark Lindsay']",15636
201601280TOR,"['Brian Forte', 'Ron Garretson', 'Eli Roe']",19800
201601280WAS,"['Bennie Adams', 'Ken Mauer', 'Gediminas Petraitis']",15146
201601290BOS,"['David Jones', 'Eric Lewis', 'Dedric Taylor']",17729
201601290DAL,"['Sean Corbin', 'David Guthrie', 'J.T. Orr']",20409
201601290DET,"['Mark Ayotte', 'Scott Foster', 'Derek Richardson']",21012
201601290LAC,"['Tony Brown', 'Mike Callahan', 'Leon Wood']",19495
201601290MIL,"['Tony Brothers', 'Kevin Cutler', 'Pat Fraher']",17846
201601290NYK,"['Derrick Collins', 'Tom Washington', 'Haywoode Workman']",19812
201601290OKC,"['Matt Boland', 'Marc Davis', 'Kane Fitzgerald']",18203
201601290POR,"['Bill Kennedy', 'Tre Maddox', 'Jason Phillips']",19393
201601290UTA,"['Michael Smith', 'Derrick Stafford', 'Scott Twardoski']",18850
201601300CLE,"['James Capers Jr.', 'Derrick Collins', 'Eric Dalen']",20562
201601300HOU,"['Mitchell Ervin', 'John Goble', 'Josh Tiven']",18320
201601300IND,"['Kevin Cutler', 'Mark Lindsay', 'Tom Washington']",18165
201601300MEM,"['Dan Crawford', 'Marat Kogut', 'Kevin Scott']",18119
201601300NOP,"['Marc Davis', 'Kane Fitzgerald', 'Justin Van Duyne']",18037
201601300PHI,"['Brian Forte', 'Ron Garretson', 'Gediminas Petraitis']",20798
201601300TOR,"['Lauren Holtkamp-Sterling', 'Ken Mauer', 'James Williams']",19800
201601310DAL,"['Matt Boland', 'Monty McCutchen', 'Gary Zielinski']",20137
201601310LAC,"['Bill Kennedy', 'Tre Maddox', 'Jason Phillips']",19325
201601310LAL,"['Bennie Adams', 'J.T. Orr', 'Derrick Stafford']",18997
201601310MIA,"['Curtis Blair', 'Scott Foster', 'Scott Wall']",19937
201601310NYK,"['Mark Ayotte', 'Tony Brothers', 'Ben Taylor']",19812
201601310ORL,"['Sean Corbin', 'Derek Richardson', 'Zach Zarba']",18846
201601310POR,"['Tony Brown', 'Bill Spooner', 'Leon Wood']",19393
201602010ATL,"['Kane Fitzgerald', 'Tyler Ford', 'Zach Zarba']",15455
201602010BRK,"['Kevin Cutler', 'Eric Lewis', 'Mark Lindsay']",13290
201602010DEN,"['David Jones', 'Bill Kennedy', 'Marat Kogut']",10007
201602010IND,"['Brent Barnaky', 'Monty McCutchen', 'Haywoode Workman']",17283
201602010NOP,"['Matt Boland', 'Brian Forte', 'Josh Tiven']",15210
201602010OKC,"['Eli Roe', 'Tom Washington', 'James Williams']",18203
201602010SAC,"['Bennie Adams', 'David Guthrie', 'Dedric Taylor']",16827
201602010SAS,"['Curtis Blair', 'Marc Davis', 'Kevin Scott']",18418
201602010UTA,"['Nick Buchert', 'John Goble', 'Justin Van Duyne']",18811
201602020HOU,"['Ken Mauer', 'Kevin Scott', 'Scott Twardoski']",18229
201602020LAL,"['Dan Crawford', 'David Guthrie', 'Tre Maddox']",18997
201602020NYK,"['Pat Fraher', 'Leroy Richardson', 'Scott Wall']",19812
201602020PHO,"['Nick Buchert', 'Jason Phillips', 'Leon Wood']",15897
201602020POR,"['Marat Kogut', 'Derrick Stafford', 'Gary Zielinski']",18306
201602030BOS,"['Eric Dalen', 'Courtney Kirkland', 'Karl Lane']",17297
201602030BRK,"['Mitchell Ervin', 'Rodney Mott', 'James Williams']",13311
201602030CHO,"['Marc Davis', 'Kane Fitzgerald', 'Eli Roe']",19189
201602030DAL,"['Eric Lewis', 'Ben Taylor', 'Tom Washington']",20385
201602030LAC,"['Derrick Collins', 'Scott Foster', 'Lauren Holtkamp-Sterling']",19060
201602030OKC,"['Brian Forte', 'Josh Tiven', 'Scott Twardoski']",18203
201602030PHI,"['Steve Anderson', 'Mark Ayotte', 'Tony Brothers']",10429
201602030SAC,"['David Jones', 'Monty McCutchen', 'Derek Richardson']",17317
201602030SAS,"['Tony Brown', 'J.T. Orr', 'Zach Zarba']",18418
201602030UTA,"['Bennie Adams', 'Bill Spooner', 'Dedric Taylor']",19461
201602030WAS,"['Brent Barnaky', 'Kevin Cutler', 'Sean Wright']",20356
201602040DET,"['Sean Corbin', 'Mitchell Ervin', 'Rodney Mott']",17095
201602040NOP,"['Curtis Blair', 'Pat Fraher', 'Ken Mauer']",18420
201602040PHO,"['Derrick Collins', 'Marat Kogut', 'Derrick Stafford']",15723
201602040POR,"['Dan Crawford', 'David Guthrie', 'Dedric Taylor']",19393
201602050ATL,"['Kevin Cutler', 'Leroy Richardson', 'Tom Washington']",17225
201602050BRK,"['Brent Barnaky', 'Haywoode Workman', 'Sean Wright']",14432
201602050CHO,"['Eric Dalen', 'John Goble', 'Justin Van Duyne']",19147
201602050CLE,"['Steve Anderson', 'Bill Spooner', 'James Williams']",20562
201602050DAL,"['Mike Callahan', 'Karl Lane', 'Josh Tiven']",20404
201602050DEN,"['Scott Foster', 'Lauren Holtkamp-Sterling', 'Mark Lindsay']",19155
201602050NYK,"['Nick Buchert', 'Kane Fitzgerald', 'Bill Kennedy']",19812
201602050ORL,"['Mark Ayotte', 'Eric Lewis', 'Ben Taylor']",16647
201602050UTA,"['David Jones', 'Monty McCutchen', 'J.T. Orr']",19911
201602050WAS,"['Matt Boland', 'Courtney Kirkland', 'Gediminas Petraitis']",17305
201602060CHO,"['Bennie Adams', 'Rodney Mott', 'Leon Wood']",18450
201602060CLE,"['Courtney Kirkland', 'Gediminas Petraitis', 'Tom Washington']",20562
201602060GSW,"['Derrick Collins', 'Dan Crawford', 'J.T. Orr']",19596
201602060HOU,"['Brian Forte', 'Pat Fraher', 'Derek Richardson']",18308
201602060IND,"['Curtis Blair', 'Nick Buchert', 'Zach Zarba']",18165
201602060MEM,"['John Goble', 'Tre Maddox', 'James Williams']",18119
201602060MIN,"['Matt Boland', 'Marc Davis', 'Haywoode Workman']",17876
201602060PHI,"['Tony Brown', 'Tyler Ford', 'Jason Phillips']",18847
201602060PHO,"['Scott Foster', 'Lauren Holtkamp-Sterling', 'Mark Lindsay']",16180
201602060SAS,"['Sean Corbin', 'Leroy Richardson', 'Gary Zielinski']",18418
201602070BOS,"['Tony Brothers', 'Mitchell Ervin', 'Kane Fitzgerald']",18624
201602070MIA,"['Mike Callahan', 'Karl Lane', 'Josh Tiven']",19624
201602070NYK,"['David Guthrie', 'Kevin Scott', 'Sean Wright']",19812
201602070ORL,"['Derrick Stafford', 'Justin Van Duyne', 'Scott Wall']",16021
201602080ATL,"['Marc Davis', 'James Williams', 'Leon Wood']",13057
201602080BRK,"['David Jones', 'Ken Mauer', 'Gediminas Petraitis']",13043
201602080CHO,"['Steve Anderson', 'Pat Fraher', 'Courtney Kirkland']",15886
201602080CLE,"['Rodney Mott', 'Leroy Richardson', 'Scott Twardoski']",20562
201602080DET,"['Tony Brown', 'Brian Forte', 'John Goble']",14103
201602080IND,"['Eric Dalen', 'Jason Phillips', 'Derek Richardson']",18165
201602080MEM,"['Bennie Adams', 'Matt Boland', 'Eric Lewis']",15892
201602080MIN,"['Bill Kennedy', 'Tre Maddox', 'Gary Zielinski']",11926
201602080PHI,"['Brent Barnaky', 'Kane Fitzgerald', 'Bill Spooner']",13310
201602080PHO,"['Mark Ayotte', 'Ben Taylor', 'Zach Zarba']",16316
201602090DAL,"['Tony Brothers', 'Justin Van Duyne', 'Scott Wall']",19394
201602090GSW,"['Kevin Cutler', 'Scott Foster', 'Mark Lindsay']",19596
201602090MIA,"['Derrick Collins', 'Monty McCutchen', 'Haywoode Workman']",19723
201602090MIL,"['Brent Barnaky', 'Curtis Blair', 'Dan Crawford']",13215
201602090NYK,"['Mike Callahan', 'Brian Forte', 'Marat Kogut']",19812
201602100BOS,"['Bennie Adams', 'Derrick Stafford', 'Scott Twardoski']",18186
201602100BRK,"['Courtney Kirkland', 'Leroy Richardson', 'Kevin Scott']",14262
201602100CHI,"['Bill Kennedy', 'Jason Phillips', 'Eli Roe']",21709
201602100CLE,"['J.T. Orr', 'Michael Smith', 'Sean Wright']",20562
201602100DET,"['Eric Dalen', 'Marc Davis', 'Leon Wood']",19971
201602100IND,"['Tony Brown', 'Ken Mauer', 'Dedric Taylor']",15653
201602100MIN,"['James Capers Jr.', 'Gediminas Petraitis', 'Josh Tiven']",11171
201602100NOP,"['Eric Lewis', 'Rodney Mott', 'Derek Richardson']",15256
201602100ORL,"['Tyler Ford', 'Pat Fraher', 'Bill Spooner']",17467
201602100PHI,"['Nick Buchert', 'Mike Callahan', 'Lauren Holtkamp-Sterling']",12501
201602100PHO,"['Ron Garretson', 'Tre Maddox', 'Gary Zielinski']",18055
201602100POR,"['Mark Ayotte', 'Ben Taylor', 'Zach Zarba']",19393
201602110MIL,"['Bill Kennedy', 'Eli Roe', 'Sean Wright']",14172
201602110OKC,"['Tony Brothers', 'David Jones', 'Karl Lane']",18203
201602180CLE,"['Brian Forte', 'Tre Maddox', 'Monty McCutchen']",20562
201602180LAC,"['Nick Buchert', 'Tom Washington', 'Gary Zielinski']",19410
201602180WAS,"['Sean Corbin', 'Marat Kogut', 'Josh Tiven']",12415
201602190ATL,"['Scott Foster', 'Courtney Kirkland', 'Kevin Scott']",19043
201602190BRK,"['John Goble', 'David Guthrie', 'Marat Kogut']",17732
201602190CHI,"['Karl Lane', 'Scott Wall', 'Sean Wright']",21849
201602190LAL,"['Brent Barnaky', 'Ron Garretson', 'Eli Roe']",18997
201602190MEM,"['Mark Ayotte', 'Gediminas Petraitis', 'Zach Zarba']",18119
201602190MIL,"['Tyler Ford', 'Mark Lindsay', 'Rodney Mott']",16370
201602190NOP,"['Dan Crawford', 'David Jones', 'Leroy Richardson']",16953
201602190OKC,"['Matt Boland', 'James Capers Jr.', 'Pat Fraher']",18203
201602190ORL,"['Derrick Collins', 'Ken Mauer', 'Haywoode Workman']",17764
201602190PHO,"['Nick Buchert', 'Mike Callahan', 'Justin Van Duyne']",17102
201602190POR,"['Bennie Adams', 'Steve Anderson', 'Jason Phillips']",20100
201602190SAC,"['Scott Twardoski', 'Tom Washington', 'Gary Zielinski']",17317
201602190UTA,"['Kevin Cutler', 'Kane Fitzgerald', 'Bill Kennedy']",19911
201602190WAS,"['Tony Brothers', 'Tony Brown', 'Derek Richardson']",20356
201602200ATL,"['Curtis Blair', 'Brian Forte', 'Sean Wright']",18653
201602200LAC,"['Eric Lewis', 'J.T. Orr', 'Bill Spooner']",19585
201602200MIA,"['Michael Smith', 'Derrick Stafford', 'Dedric Taylor']",19710
201602200MIN,"['Eric Dalen', 'Tyler Ford', 'Rodney Mott']",16663
201602210BRK,"['Sean Corbin', 'Karl Lane', 'James Williams']",16155
201602210CHI,"['Scott Foster', 'David Guthrie', 'Ben Taylor']",23143
201602210DAL,"['James Capers Jr.', 'Marat Kogut', 'Josh Tiven']",20194
201602210DEN,"['Steve Anderson', 'Brent Barnaky', 'Mike Callahan']",16065
201602210DET,"['Pat Fraher', 'Lauren Holtkamp-Sterling', 'Monty McCutchen']",17886
201602210OKC,"['Derrick Collins', 'Jason Phillips', 'Kevin Scott']",18203
201602210ORL,"['Mark Ayotte', 'John Goble', 'Gediminas Petraitis']",17242
201602210PHO,"['Mitchell Ervin', 'Kane Fitzgerald', 'Bill Kennedy']",16224
201602210POR,"['Nick Buchert', 'Eli Roe', 'Tom Washington']",19470
201602210TOR,"['Tony Brothers', 'Courtney Kirkland', 'Derek Richardson']",19800
201602220ATL,"['David Jones', 'Rodney Mott', 'Michael Smith']",19330
201602220CLE,"['Derrick Stafford', 'Justin Van Duyne', 'James Williams']",20562
201602220LAC,"['Bennie Adams', 'Tyler Ford', 'Ken Mauer']",19060
201602220MIA,"['Eric Dalen', 'Leroy Richardson', 'Zach Zarba']",19600
201602220MIL,"['Matt Boland', 'Kevin Cutler', 'Courtney Kirkland']",18717
201602220MIN,"['David Guthrie', 'Monty McCutchen', 'Scott Twardoski']",11639
201602220NYK,"['Tony Brown', 'Ron Garretson', 'Tre Maddox']",19812
201602230DEN,"['Kane Fitzgerald', 'Eli Roe', 'Sean Wright']",15721
201602230PHI,"['Sean Corbin', 'Ben Taylor', 'Scott Wall']",13745
201602230POR,"['Brent Barnaky', 'Mike Callahan', 'Haywoode Workman']",19393
201602230UTA,"['Steve Anderson', 'Eric Lewis', 'Jason Phillips']",18132
201602230WAS,"['Mark Ayotte', 'John Goble', 'Gary Zielinski']",15743
201602240CHI,"['James Capers Jr.', 'Leroy Richardson', 'Scott Twardoski']",21560
201602240CLE,"['Lauren Holtkamp-Sterling', 'Zach Zarba', 'Gary Zielinski']",20562
201602240DAL,"['Nick Buchert', 'Monty McCutchen', 'Michael Smith']",19805
201602240DET,"['Kevin Cutler', 'Courtney Kirkland', 'Mark Lindsay']",13429
201602240IND,"['Scott Foster', 'Derek Richardson', 'Josh Tiven']",16018
201602240LAC,"['Marc Davis', 'Mitchell Ervin', 'Brian Forte']",19060
201602240MEM,"['Eric Dalen', 'Justin Van Duyne', 'Tom Washington']",18119
201602240MIA,"['Tony Brothers', 'Tony Brown', 'Tre Maddox']",19899
201602240SAC,"['Bennie Adams', 'Ken Mauer', 'Leon Wood']",17317
201602240TOR,"['Derrick Collins', 'Derrick Stafford', 'Dedric Taylor']",19800
201602250BOS,"['Pat Fraher', 'John Goble', 'J.T. Orr']",18157
201602250NOP,"['Sean Corbin', 'Tre Maddox', 'Tom Washington']",16974
201602250ORL,"['Curtis Blair', 'Monty McCutchen', 'James Williams']",19189
201602250PHO,"['Eric Lewis', 'Rodney Mott', 'Eli Roe']",16145
201602250POR,"['Marc Davis', 'Kane Fitzgerald', 'Tyler Ford']",19393
201602250UTA,"['Brent Barnaky', 'Haywoode Workman', 'Sean Wright']",19911
201602260ATL,"['Tony Brothers', 'Mark Lindsay', 'Derek Richardson']",18123
201602260DAL,"['Scott Foster', 'Courtney Kirkland', 'Leon Wood']",20298
201602260IND,"['Matt Boland', 'Ron Garretson', 'Michael Smith']",18165
201602260LAL,"['Tyler Ford', 'Brian Forte', 'Ken Mauer']",18997
201602260NYK,"['Karl Lane', 'Jason Phillips', 'Leroy Richardson']",19812
201602260PHI,"['David Jones', 'Justin Van Duyne', 'Zach Zarba']",16511
201602260SAC,"['Kevin Cutler', 'Rodney Mott', 'Scott Wall']",17317
201602260TOR,"['James Capers Jr.', 'David Guthrie', 'Ben Taylor']",19800
201602270BOS,"['Mike Callahan', 'Gediminas Petraitis', 'James Williams']",18624
201602270CHI,"['Derrick Collins', 'John Goble', 'J.T. Orr']",21962
201602270HOU,"['Curtis Blair', 'Courtney Kirkland', 'Tom Washington']",18240
201602270MIL,"['Nick Buchert', 'David Guthrie', 'Monty McCutchen']",17165
201602270NOP,"['Marat Kogut', 'Josh Tiven', 'Zach Zarba']",17338
201602270OKC,"['Eric Dalen', 'Kane Fitzgerald', 'Scott Foster']",18203
201602270PHO,"['Brent Barnaky', 'Haywoode Workman', 'Sean Wright']",17101
201602270UTA,"['Mark Ayotte', 'Marc Davis', 'Lauren Holtkamp-Sterling']",18863
201602280ATL,"['Tony Brown', 'Derrick Stafford', 'Ben Taylor']",17156
201602280DAL,"['Tony Brothers', 'Brian Forte', 'Kevin Scott']",20289
201602280DET,"['Bennie Adams', 'Mitchell Ervin', 'Jason Phillips']",17201
201602280IND,"['James Capers Jr.', 'Karl Lane', 'Gary Zielinski']",16662
201602280NYK,"['Derrick Collins', 'Sean Corbin', 'Dedric Taylor']",19812
201602280ORL,"['Marat Kogut', 'Eric Lewis', 'Michael Smith']",16168
201602280WAS,"['Ron Garretson', 'Mark Lindsay', 'Leon Wood']",20356
201602290BOS,"['Matt Boland', 'David Jones', 'Zach Zarba']",17680
201602290CLE,"['Curtis Blair', 'Nick Buchert', 'Mike Callahan']",20562
201602290DEN,"['Lauren Holtkamp-Sterling', 'Rodney Mott', 'Scott Wall']",10324
201602290LAC,"['Tre Maddox', 'Josh Tiven', 'Sean Wright']",19060
201602290MIL,"['Ken Mauer', 'Eli Roe', 'James Williams']",13214
201602290SAC,"['Marc Davis', 'Leroy Richardson', 'Haywoode Workman']",17317
201602290WAS,"['Eric Dalen', 'Pat Fraher', 'J.T. Orr']",15096
201603010CHO,"['Bennie Adams', 'Scott Twardoski', 'Zach Zarba']",16849
201603010DAL,"['Tony Brown', 'Tyler Ford', 'Tom Washington']",19546
201603010GSW,"['Marc Davis', 'Leroy Richardson', 'Haywoode Workman']",19596
201603010LAL,"['Kevin Cutler', 'Scott Foster', 'Courtney Kirkland']",18997
201603010MIA,"['Brent Barnaky', 'Ron Garretson', 'Leon Wood']",19654
201603010NYK,"['Monty McCutchen', 'Gediminas Petraitis', 'Kevin Scott']",19812
201603020BOS,"['Mark Ayotte', 'Tony Brothers', 'Eli Roe']",18624
201603020DEN,"['Bill Spooner', 'Josh Tiven', 'Justin Van Duyne']",20096
201603020HOU,"['Brent Barnaky', 'Kane Fitzgerald', 'Rodney Mott']",18226
201603020LAC,"['Dan Crawford', 'David Guthrie', 'Gary Zielinski']",19304
201603020MEM,"['James Capers Jr.', 'Marat Kogut', 'James Williams']",15310
201603020MIL,"['Mitchell Ervin', 'David Jones', 'Derrick Stafford']",14263
201603020MIN,"['Lauren Holtkamp-Sterling', 'Jason Phillips', 'Scott Wall']",11307
201603020ORL,"['Matt Boland', 'Sean Corbin', 'Eric Dalen']",16072
201603020PHI,"['Steve Anderson', 'Nick Buchert', 'Bill Kennedy']",11143
201603020SAS,"['John Goble', 'Karl Lane', 'Eric Lewis']",18418
201603020TOR,"['Pat Fraher', 'J.T. Orr', 'Michael Smith']",19800
201603030DAL,"['Bennie Adams', 'John Goble', 'Gediminas Petraitis']",19910
201603030GSW,"['Mike Callahan', 'Courtney Kirkland', 'Derek Richardson']",19596
201603030MIA,"['Matt Boland', 'Tyler Ford', 'Brian Forte']",19600
201603030NOP,"['Mark Lindsay', 'Ken Mauer', 'Leon Wood']",17781
201603040BOS,"['Tony Brown', 'Marc Davis', 'Mitchell Ervin']",18624
201603040CHO,"['Brian Forte', 'Marat Kogut', 'Monty McCutchen']",19099
201603040CLE,"['Derrick Collins', 'Tre Maddox', 'Bill Spooner']",20562
201603040DEN,"['Leroy Richardson', 'Ben Taylor', 'Zach Zarba']",14163
201603040LAL,"['Dan Crawford', 'David Guthrie', 'Scott Twardoski']",18997
201603040MEM,"['Jason Phillips', 'Kevin Scott', 'Josh Tiven']",17188
201603040MIL,"['Kane Fitzgerald', 'Michael Smith', 'Justin Van Duyne']",16366
201603040ORL,"['Brent Barnaky', 'David Jones', 'Sean Wright']",17546
201603040PHI,"['Mark Ayotte', 'James Capers Jr.', 'Haywoode Workman']",17610
201603040TOR,"['Lauren Holtkamp-Sterling', 'Eric Lewis', 'Scott Wall']",19800
201603050CHI,"['Pat Fraher', 'Tre Maddox', 'Derrick Stafford']",22203
201603050CLE,"['Steve Anderson', 'Eric Dalen', 'Scott Foster']",20562
201603050LAC,"['Mike Callahan', 'Courtney Kirkland', 'Derek Richardson']",19236
201603050MIN,"['Ron Garretson', 'Karl Lane', 'Mark Lindsay']",15987
201603050NOP,"['Bennie Adams', 'Tyler Ford', 'Monty McCutchen']",16680
201603050NYK,"['Curtis Blair', 'Ken Mauer', 'Gary Zielinski']",19812
201603050SAS,"['Tony Brothers', 'Kevin Scott', 'Dedric Taylor']",18418
201603050WAS,"['Kevin Cutler', 'Kane Fitzgerald', 'Tom Washington']",20356
201603060DEN,"['Dan Crawford', 'David Guthrie', 'Scott Twardoski']",14802
201603060DET,"['Matt Boland', 'Marat Kogut', 'Rodney Mott']",18386
201603060LAL,"['J.T. Orr', 'Michael Smith', 'Zach Zarba']",18997
201603060MEM,"['Tony Brown', 'Bill Spooner', 'Ben Taylor']",17291
201603060MIA,"['Mitchell Ervin', 'Eric Lewis', 'Josh Tiven']",19820
201603060MIL,"['Mark Ayotte', 'Sean Corbin', 'Gediminas Petraitis']",16565
201603060TOR,"['Jason Phillips', 'James Williams', 'Haywoode Workman']",19800
201603070CHI,"['Rodney Mott', 'Derek Richardson', 'Gary Zielinski']",21672
201603070CHO,"['Scott Foster', 'David Jones', 'Tre Maddox']",15912
201603070CLE,"['Bennie Adams', 'Kevin Cutler', 'Ron Garretson']",20562
201603070DAL,"['Marc Davis', 'Leroy Richardson', 'Scott Wall']",20002
201603070GSW,"['James Capers Jr.', 'Brian Forte', 'Karl Lane']",19596
201603070IND,"['Pat Fraher', 'Lauren Holtkamp-Sterling', 'Bill Kennedy']",16742
201603070NOP,"['Mike Callahan', 'Eric Dalen', 'Justin Van Duyne']",16403
201603080DEN,"['Steve Anderson', 'Derrick Collins', 'Michael Smith']",13305
201603080LAL,"['John Goble', 'Gediminas Petraitis', 'James Williams']",18997
201603080MIN,"['Bill Spooner', 'Scott Twardoski', 'Gary Zielinski']",14093
201603080POR,"['Sean Corbin', 'Karl Lane', 'Zach Zarba']",19393
201603080TOR,"['Brent Barnaky', 'Eli Roe', 'Tom Washington']",19800
201603080UTA,"['Tony Brothers', 'Brian Forte', 'Dedric Taylor']",19282
201603090BOS,"['Mark Lindsay', 'Rodney Mott', 'Haywoode Workman']",17790
201603090CHO,"['Mitchell Ervin', 'Courtney Kirkland', 'Scott Wall']",16335
201603090DAL,"['David Jones', 'Derrick Stafford', 'Justin Van Duyne']",20249
201603090GSW,"['Steve Anderson', 'Derrick Collins', 'John Goble']",19596
201603090MIL,"['Pat Fraher', 'Ron Garretson', 'Marat Kogut']",15005
201603090OKC,"['Eric Lewis', 'Jason Phillips', 'Leon Wood']",18203
201603090PHI,"['Tony Brown', 'Ken Mauer', 'Derek Richardson']",15237
201603090PHO,"['Mark Ayotte', 'James Capers Jr.', 'Dedric Taylor']",17105
201603090SAC,"['Gediminas Petraitis', 'James Williams', 'Zach Zarba']",17317
201603100DEN,"['Curtis Blair', 'Tony Brothers', 'Brian Forte']",11582
201603100LAL,"['Sean Corbin', 'Karl Lane', 'Bill Spooner']",18997
201603100SAS,"['Kevin Cutler', 'David Guthrie', 'Monty McCutchen']",18418
201603100TOR,"['Marat Kogut', 'Ed Malloy', 'Josh Tiven']",19800
201603110BOS,"['Eric Dalen', 'Michael Smith', 'Derrick Stafford']",18624
201603110CHI,"['Nick Buchert', 'Marc Davis', 'Scott Wall']",22067
201603110CHO,"['Tony Brown', 'Ken Mauer', 'Ben Taylor']",18189
201603110GSW,"['Bill Kennedy', 'Dedric Taylor', 'James Williams']",19596
201603110LAC,"['Matt Boland', 'John Goble', 'Gediminas Petraitis']",19175
201603110MEM,"['Eric Lewis', 'Eli Roe', 'Sean Wright']",18119
201603110OKC,"['Bennie Adams', 'Mike Callahan', 'Kevin Cutler']",18203
201603110PHI,"['Lauren Holtkamp-Sterling', 'Rodney Mott', 'Leon Wood']",14128
201603110SAC,"['Steve Anderson', 'Derrick Collins', 'Ron Garretson']",17081
201603110UTA,"['Curtis Blair', 'James Capers Jr.', 'Gary Zielinski']",19911
201603120ATL,"['Nick Buchert', 'Jason Phillips', 'Scott Twardoski']",17515
201603120CHO,"['Eli Roe', 'Kevin Scott', 'Sean Wright']",19303
201603120DAL,"['David Guthrie', 'Monty McCutchen', 'Haywoode Workman']",20459
201603120DEN,"['Mark Lindsay', 'Tre Maddox', 'Tom Washington']",13213
201603120GSW,"['Sean Corbin', 'Ron Garretson', 'Justin Van Duyne']",19596
201603120MIL,"['Dan Crawford', 'Lauren Holtkamp-Sterling', 'Josh Tiven']",16518
201603120PHI,"['Brent Barnaky', 'Mitchell Ervin', 'Ed Malloy']",16087
201603120POR,"['Tony Brothers', 'J.T. Orr', 'Gary Zielinski']",19452
201603120SAS,"['Marc Davis', 'Courtney Kirkland', 'Leroy Richardson']",18418
201603120TOR,"['Tyler Ford', 'David Jones', 'Zach Zarba']",19800
201603130ATL,"['Mike Callahan', 'Eric Lewis', 'Leon Wood']",17066
201603130BRK,"['Tony Brown', 'Eric Dalen', 'Derrick Stafford']",15241
201603130LAC,"['Mark Ayotte', 'James Capers Jr.', 'Pat Fraher']",19342
201603130LAL,"['Bennie Adams', 'Curtis Blair', 'Bill Kennedy']",18997
201603130SAC,"['Matt Boland', 'Derek Richardson', 'Bill Spooner']",17023
201603140CHO,"['Steve Anderson', 'Marc Davis', 'Eric Lewis']",15686
201603140GSW,"['Tony Brothers', 'Kevin Scott', 'Gary Zielinski']",19596
201603140HOU,"['Sean Corbin', 'Dan Crawford', 'Leroy Richardson']",18226
201603140MIA,"['Monty McCutchen', 'Eli Roe', 'James Williams']",19744
201603140OKC,"['David Jones', 'Ed Malloy', 'Ben Taylor']",18203
201603140PHO,"['Matt Boland', 'Bill Kennedy', 'J.T. Orr']",17480
201603140TOR,"['Brian Forte', 'Ken Mauer', 'Scott Twardoski']",19800
201603140UTA,"['David Guthrie', 'Justin Van Duyne', 'Tom Washington']",19911
201603140WAS,"['Marat Kogut', 'Rodney Mott', 'Michael Smith']",18042
201603150BRK,"['Tyler Ford', 'John Goble', 'Scott Twardoski']",14560
201603150IND,"['Karl Lane', 'Jason Phillips', 'Josh Tiven']",17118
201603150LAL,"['Mark Ayotte', 'Kevin Scott', 'Tom Washington']",18997
201603150MIL,"['Brent Barnaky', 'Dedric Taylor', 'Sean Wright']",13522
201603150ORL,"['Marc Davis', 'Mitchell Ervin', 'Courtney Kirkland']",16988
201603150SAS,"['Nick Buchert', 'Mark Lindsay', 'Zach Zarba']",18418
201603160BOS,"['Tre Maddox', 'Ken Mauer', 'James Williams']",18624
201603160CHO,"['James Capers Jr.', 'Eric Dalen', 'Haywoode Workman']",16148
201603160CLE,"['Bennie Adams', 'Dan Crawford', 'Marat Kogut']",20562
201603160DET,"['Ron Garretson', 'Lauren Holtkamp-Sterling', 'Josh Tiven']",14121
201603160GSW,"['Mark Ayotte', 'Bill Spooner', 'Leon Wood']",19596
201603160HOU,"['Mike Callahan', 'Derrick Collins', 'Ben Taylor']",18304
201603160MEM,"['Steve Anderson', 'Monty McCutchen', 'Scott Wall']",16588
201603160SAC,"['Kevin Cutler', 'Pat Fraher', 'David Jones']",17086
201603160WAS,"['Brent Barnaky', 'Ed Malloy', 'Eli Roe']",19556
201603170ATL,"['Tony Brown', 'Bill Kennedy', 'J.T. Orr']",14383
