gameid,ref,att
202201220PHO,"['Brandon Adair', 'James Capers Jr.', 'J.B. DeRosa']",17071
202201230CHO,"['Jacyn Goble', 'Gediminas Petraitis', 'Sean Wright']",15822
202201230DAL,"['Tony Brothers', 'Michael Smith', 'Scott Twardoski']",19701
202201230DEN,"['Eric Lewis', 'Andy Nagy', 'Derek Richardson']",14060
202201230GSW,"['Bennie Adams', 'Pat Fraher', 'Karl Lane']",18064
202201230MIA,"['Phenizee Ransom', 'Dedric Taylor', 'James Williams']",19973
202201230MIN,"['Curtis Blair', 'Kevin Cutler', 'Jason Goldenberg']",16475
202201230NYK,"['Matt Boland', 'Danielle Scott', 'Josh Tiven']",19812
202201230ORL,"['Tyler Ford', 'Aaron Smith', 'Leon Wood']",18846
202201230SAS,"['Ray Acosta', 'Brandon Schwab', 'Ben Taylor']",16437
202201230TOR,"['Brent Barnaky', 'Brian Forte', 'C.J. Washington']",0
202201230WAS,"['David Guthrie', 'Marat Kogut', 'Matt Myers']",16371
202201240CLE,"['Curtis Blair', 'Justin Van Duyne', 'Scott Wall']",17321
202201240NOP,"['Tyler Ford', 'John Goble', 'Lauren Holtkamp-Sterling']",15581
202201240OKC,"['Marc Davis', 'Suyash Mehta', 'Derek Richardson']",14378
202201240PHO,"['J.B. DeRosa', 'Kane Fitzgerald', 'Jonathan Sterling']",17071
202201250BOS,"['James Capers Jr.', 'Brian Forte', 'C.J. Washington']",19156
202201250BRK,"['Matt Boland', 'David Guthrie', 'Tom Washington']",18126
202201250DET,"['Brent Barnaky', 'Mousa Dagher', 'Leon Wood']",16023
202201250GSW,"['Eric Lewis', 'Tre Maddox', 'Jonathan Sterling']",18064
202201250HOU,"['Pat Fraher', 'Gediminas Petraitis', 'Scott Twardoski']",15007
202201250PHI,"['Mark Lindsay', 'Phenizee Ransom', 'Ben Taylor']",20121
202201250POR,"['J.B. DeRosa', 'Matt Kallio', 'Karl Lane']",16422
202201250TOR,"['Kevin Cutler', 'Danielle Scott', 'Dedric Taylor']",0
202201250WAS,"['Ray Acosta', 'Natalie Sago', 'Sean Wright']",13544
202201260ATL,"['Tyler Ford', 'Lauren Holtkamp-Sterling', 'Evan Scott']",15080
202201260BRK,"['Ray Acosta', 'Derek Richardson', 'Sean Wright']",18011
202201260CHI,"['Tony Brothers', 'Aaron Smith', 'Michael Smith']",20269
202201260CLE,"['Brent Barnaky', 'Jenna Schroeder', 'Ben Taylor']",18904
202201260IND,"['Mousa Dagher', 'David Guthrie', 'Marat Kogut']",14116
202201260MIA,"['John Goble', 'Suyash Mehta', 'Gediminas Petraitis']",19600
202201260ORL,"['Mark Lindsay', 'Natalie Sago', 'Justin Van Duyne']",12448
202201260POR,"['Mitchell Ervin', 'Kane Fitzgerald', 'J.T. Orr']",16334
202201260SAS,"['Bennie Adams', 'Curtis Blair', 'Marc Davis']",14662
202201260UTA,"['Jacyn Goble', 'Jason Goldenberg', 'Eric Lewis']",18306
202201270GSW,"['Derrick Collins', 'Brett Nansel', 'James Williams']",18064
202201270PHI,"['James Capers Jr.', 'Kevin Cutler', 'Leon Wood']",20953
202201280ATL,"['Josh Tiven', 'Scott Wall', 'Tom Washington']",16932
202201280CHO,"['Bennie Adams', 'Tony Brothers', 'Tyler Ford']",19469
202201280HOU,"['Matt Boland', 'Evan Scott', 'Ben Taylor']",16100
202201280MEM,"['Pat Fraher', 'Suyash Mehta', 'Dedric Taylor']",16916
202201280MIA,"['David Guthrie', 'Karl Lane', 'Matt Myers']",19600
202201280MIL,"['Marat Kogut', 'Eric Lewis', 'Michael Smith']",17341
202201280NOP,"['Brent Barnaky', 'Phenizee Ransom', 'Natalie Sago']",15254
202201280OKC,"['Jason Goldenberg', 'Mark Lindsay', 'J.T. Orr']",15106
202201280ORL,"['John Butler', 'Kevin Scott', 'Jonathan Sterling']",13156
202201280PHO,"['Mitchell Ervin', 'Tre Maddox', 'Scott Twardoski']",17071
202201280SAS,"['Curtis Blair', 'Mousa Dagher', 'Jacyn Goble']",18354
202201290DAL,"['Ray Acosta', 'Curtis Blair', 'J.B. DeRosa']",19831
202201290GSW,"['Kane Fitzgerald', 'Brian Forte', 'Justin Van Duyne']",18064
202201290MEM,"['Derrick Collins', 'John Goble', 'Evan Scott']",17135
202201290MIA,"['Matt Boland', 'Kevin Scott', 'Jonathan Sterling']",19600
202201290NOP,"['Kevin Cutler', 'Andy Nagy', 'Natalie Sago']",16168
202201290PHI,"['James Capers Jr.', 'Derek Richardson', 'Aaron Smith']",20380
202201300ATL,"['Tony Brothers', 'John Butler', 'Karl Lane']",17391
202201300CHI,"['David Guthrie', 'Robert Hussey', 'Dedric Taylor']",19521
202201300CHO,"['Jenna Schroeder', 'Josh Tiven', 'Tom Washington']",18674
202201300DET,"['Nick Buchert', 'Pat Fraher', 'Brandon Schwab']",16811
202201300MIL,"['Marc Davis', 'Mark Lindsay', 'J.T. Orr']",17341
202201300MIN,"['Tyler Ford', 'Jason Goldenberg', 'Phenizee Ransom']",10407
202201300ORL,"['Ray Acosta', 'Bennie Adams', 'Ben Taylor']",13376
202201300PHO,"['Brian Forte', 'James Williams', 'Leon Wood']",17071
202201310ATL,"['Mitchell Ervin', 'John Goble', 'Matt Myers']",14168
202201310BOS,"['Marat Kogut', 'Aaron Smith', 'Sean Wright']",19156
202201310CLE,"['Marc Davis', 'Nate Green', 'Karl Lane']",17637
202201310HOU,"['Jacyn Goble', 'Andy Nagy', 'Kevin Scott']",16146
202201310IND,"['Nick Buchert', 'J.B. DeRosa', 'Pat Fraher']",14629
202201310NYK,"['Tony Brothers', 'Tre Maddox', 'Gediminas Petraitis']",15925
202201310OKC,"['Kevin Cutler', 'Brett Nansel', 'Derek Richardson']",13812
202201310PHI,"['Brent Barnaky', 'Matt Boland', 'Eric Lewis']",20424
202202010CHI,"['Brent Barnaky', 'James Capers Jr.', 'Lauren Holtkamp-Sterling']",20217
202202010DET,"['J.T. Orr', 'Josh Tiven', 'Scott Twardoski']",15499
202202010MIL,"['Matt Boland', 'Jonathan Sterling', 'James Williams']",17341
202202010MIN,"['J.B. DeRosa', 'Brian Forte', 'Danielle Scott']",15839
202202010PHO,"['Curtis Blair', 'Natalie Sago', 'Dedric Taylor']",17071
202202010SAS,"['Mousa Dagher', 'Mark Lindsay', 'Tom Washington']",17070
202202010TOR,"['Bennie Adams', 'Kane Fitzgerald', 'Gediminas Petraitis']",0
202202020BOS,"['Mitchell Ervin', 'Eric Lewis', 'Phenizee Ransom']",19156
202202020DAL,"['Nick Buchert', 'Jonathan Sterling', 'Ben Taylor']",19200
202202020HOU,"['Ray Acosta', 'Courtney Kirkland', 'Brett Nansel']",14163
202202020IND,"['Tony Brothers', 'Andy Nagy', 'Scott Wall']",14528
202202020LAL,"['Curtis Blair', 'Jason Goldenberg', 'Leon Wood']",17259
202202020NYK,"['Tyler Ford', 'J.T. Orr', 'Sean Wright']",19812
202202020PHI,"['Marc Davis', 'Nate Green', 'Karl Lane']",20089
202202020SAC,"['John Butler', 'Jacyn Goble', 'Bill Kennedy']",13153
202202020UTA,"['Eric Dalen', 'David Guthrie', 'Justin Van Duyne']",18306
202202030ATL,"['Brian Forte', 'Nate Green', 'Ed Malloy']",16958
202202030DET,"['Marc Davis', 'Marat Kogut', 'Andy Nagy']",15523
202202030GSW,"['Jason Goldenberg', 'David Guthrie', 'Dedric Taylor']",18064
202202030LAC,"['Jacyn Goble', 'Aaron Smith', 'Zach Zarba']",19068
202202030SAS,"['Kevin Cutler', 'Brett Nansel', 'Natalie Sago']",14971
202202030TOR,"['J.B. DeRosa', 'Kane Fitzgerald', 'Jenna Schroeder']",0
202202040CHO,"['Matt Boland', 'Brian Forte', 'Marat Kogut']",17733
202202040DAL,"['Courtney Kirkland', 'Natalie Sago', 'Ben Taylor']",19200
202202040DEN,"['Curtis Blair', 'John Butler', 'Leon Wood']",16152
202202040DET,"['Brent Barnaky', 'James Capers Jr.', 'Scott Wall']",17584
202202040IND,"['Tyler Ford', 'John Goble', 'Gediminas Petraitis']",16355
202202040POR,"['Eric Dalen', 'Scott Foster', 'J.T. Orr']",15329
202202040SAS,"['Kevin Cutler', 'Jonathan Sterling', 'Sean Wright']",15344
202202040TOR,"['J.B. DeRosa', 'Pat Fraher', 'Mark Lindsay']",0
202202040UTA,"['Ray Acosta', 'Derek Richardson', 'Zach Zarba']",18306
202202050CHO,"['Nick Buchert', 'Ed Malloy', 'Brandon Schwab']",19420
202202050LAL,"['David Guthrie', 'Dedric Taylor', 'Justin Van Duyne']",18997
202202050ORL,"['Brandon Adair', 'Mitchell Ervin', 'Kane Fitzgerald']",18846
202202050POR,"['Jacyn Goble', 'Bill Kennedy', 'Aaron Smith']",19393
202202050SAC,"['Bennie Adams', 'Lauren Holtkamp-Sterling', 'Josh Tiven']",14097
202202050WAS,"['Tony Brothers', 'Scott Twardoski', 'Tom Washington']",18058
202202060CHI,"['Curtis Blair', 'Matt Boland', 'Marat Kogut']",20233
202202060CLE,"['Pat Fraher', 'Jason Goldenberg', 'Mark Lindsay']",19432
202202060DAL,"['Brent Barnaky', 'Kevin Cutler', 'John Goble']",19887
202202060DEN,"['Tyler Ford', 'Gediminas Petraitis', 'Kevin Scott']",18241
202202060HOU,"['Brian Forte', 'Danielle Scott', 'Jonathan Sterling']",15702
202202060LAC,"['Ray Acosta', 'Scott Foster', 'Brett Nansel']",17395
202202060MIN,"['Eric Dalen', 'Matt Myers', 'Zach Zarba']",16487
202202060ORL,"['Nick Buchert', 'Marc Davis', 'Brandon Schwab']",14402
202202070CHI,"['David Guthrie', 'Evan Scott', 'Leon Wood']",20615
202202070CHO,"['Brandon Adair', 'Marc Davis', 'Justin Van Duyne']",14102
202202070OKC,"['Ed Malloy', 'Natalie Sago', 'Danielle Scott']",17009
202202070UTA,"['Lauren Holtkamp-Sterling', 'Aaron Smith', 'Josh Tiven']",18306
202202070WAS,"['Mitchell Ervin', 'Eric Lewis', 'Derek Richardson']",14222
202202080ATL,"['Mitchell Ervin', 'Justin Van Duyne', 'Zach Zarba']",14265
202202080BRK,"['J.B. DeRosa', 'Pat Fraher', 'Andy Nagy']",17732
202202080DAL,"['Brian Forte', 'Jacyn Goble', 'Jason Goldenberg']",19200
202202080DEN,"['James Capers Jr.', 'Kevin Cutler', 'Jonathan Sterling']",15093
202202080LAL,"['Gediminas Petraitis', 'Josh Tiven', 'Scott Twardoski']",18997
202202080MEM,"['Bill Kennedy', 'Matt Myers', 'Ben Taylor']",16101
202202080NOP,"['Nick Buchert', 'Mark Lindsay', 'Phenizee Ransom']",15121
202202080PHI,"['Brandon Adair', 'Eric Dalen', 'John Goble']",20720
202202080POR,"['Ray Acosta', 'Tyler Ford', 'Nate Green']",16024
202202080SAC,"['Brent Barnaky', 'Brett Nansel', 'Kevin Scott']",12409
202202090CHO,"['Courtney Kirkland', 'Derek Richardson', 'Michael Smith']",19099
202202090CLE,"['Ed Malloy', 'Natalie Sago', 'Aaron Smith']",19432
202202090OKC,"['Karl Lane', 'Evan Scott', 'Dedric Taylor']",13858
202202090POR,"['Brent Barnaky', 'Brett Nansel', 'Kevin Scott']",19393
202202090SAC,"['Tyler Ford', 'J.T. Orr', 'Danielle Scott']",12527
202202090UTA,"['Derrick Collins', 'Kane Fitzgerald', 'Jonathan Sterling']",18306
202202100DAL,"['Mousa Dagher', 'Lauren Holtkamp-Sterling', 'James Williams']",19532
202202100DET,"['Scott Foster', 'Natalie Sago', 'Brandon Schwab']",18744
202202100GSW,"['Nate Green', 'Eric Lewis', 'Scott Twardoski']",18064
202202100HOU,"['Bill Kennedy', 'Matt Myers', 'Gediminas Petraitis']",16129
202202100NOP,"['Marc Davis', 'Jacyn Goble', 'Jason Goldenberg']",16672
202202100PHO,"['James Capers Jr.', 'Derrick Collins', 'Marat Kogut']",17071
202202100WAS,"['Mark Lindsay', 'Suyash Mehta', 'Ben Taylor']",15204
202202110ATL,"['Curtis Blair', 'John Butler', 'Brian Forte']",17234
202202110BOS,"['Ray Acosta', 'Derek Richardson', 'Zach Zarba']",19156
202202110CHI,"['Eric Dalen', 'J.B. DeRosa', 'Kane Fitzgerald']",20092
202202110DET,"['Nick Buchert', 'Karl Lane', 'Leon Wood']",20088
202202110IND,"['Suyash Mehta', 'Ben Taylor', 'Dedric Taylor']",15075
202202110PHI,"['Courtney Kirkland', 'Phenizee Ransom', 'Michael Smith']",20669
202202110UTA,"['Brent Barnaky', 'Andy Nagy', 'Kevin Scott']",18306
202202120CHI,"['Nick Buchert', 'Pat Fraher', 'Jenna Schroeder']",20072
202202120CHO,"['Gediminas Petraitis', 'Jonathan Sterling', 'James Williams']",19454
202202120DAL,"['Curtis Blair', 'Kevin Cutler', 'Scott Twardoski']",20028
202202120GSW,"['James Capers Jr.', 'Marat Kogut', 'Kevin Scott']",18064
202202120MIA,"['Brian Forte', 'John Goble', 'Aaron Smith']",19600
202202120NOP,"['Lauren Holtkamp-Sterling', 'Bill Kennedy', 'Brandon Schwab']",16615
202202120PHI,"['J.B. DeRosa', 'Scott Foster', 'Justin Van Duyne']",21057
202202120PHO,"['Matt Boland', 'Mitchell Ervin', 'Eric Lewis']",17071
202202120POR,"['Derrick Collins', 'Mousa Dagher', 'Ed Malloy']",18521
202202120TOR,"['Eric Dalen', 'Brett Nansel', 'Zach Zarba']",0
202202120WAS,"['Ray Acosta', 'Jason Goldenberg', 'Josh Tiven']",14169
202202130BOS,"['Brandon Adair', 'Kane Fitzgerald', 'Karl Lane']",19156
202202130IND,"['Marc Davis', 'Derek Richardson', 'Leon Wood']",13532
202202140BRK,"['Courtney Kirkland', 'Evan Scott', 'Michael Smith']",16873
202202140CHI,"['Scott Foster', 'Lauren Holtkamp-Sterling', 'Brett Nansel']",21153
202202140DEN,"['Pat Fraher', 'Mark Lindsay', 'Danielle Scott']",15025
202202140LAC,"['Matt Boland', 'Mitchell Ervin', 'Ed Malloy']",19068
202202140MIL,"['Eric Dalen', 'Suyash Mehta', 'Zach Zarba']",17341
202202140NOP,"['John Butler', 'Derrick Collins', 'Josh Tiven']",15319
202202140NYK,"['John Goble', 'Phenizee Ransom', 'Ben Taylor']",18433
202202140UTA,"['Kevin Cutler', 'Eric Lewis', 'Jenna Schroeder']",18306
202202140WAS,"['Aaron Smith', 'Dedric Taylor', 'James Williams']",10793
202202150ATL,"['Phenizee Ransom', 'Kevin Scott', 'Leon Wood']",15947
202202150MIA,"['Nick Buchert', 'Matt Myers', 'Josh Tiven']",19600
202202150MIL,"['Curtis Blair', 'Karl Lane', 'Scott Twardoski']",17341
202202150MIN,"['Brent Barnaky', 'James Capers Jr.', 'Andy Nagy']",17136
202202150NOP,"['J.B. DeRosa', 'Tyler Ford', 'Scott Wall']",15901
202202150PHI,"['Brian Forte', 'David Guthrie', 'Gediminas Petraitis']",20960
202202150PHO,"['Pat Fraher', 'Tre Maddox', 'Justin Van Duyne']",17071
202202160BOS,"['John Goble', 'Evan Scott', 'Tom Washington']",19156
202202160CHI,"['Brent Barnaky', 'Marc Davis', 'Jonathan Sterling']",19166
202202160GSW,"['Kevin Cutler', 'Bill Kennedy', 'Justin Van Duyne']",18064
202202160IND,"['Brandon Adair', 'Brett Nansel', 'Zach Zarba']",14540
202202160LAL,"['Matt Boland', 'Mitchell Ervin', 'Ed Malloy']",17787
202202160MEM,"['Jason Goldenberg', 'Kevin Scott', 'Dedric Taylor']",16834
202202160MIN,"['Tony Brothers', 'Derrick Collins', 'Jenna Schroeder']",15982
202202160NYK,"['Scott Foster', 'Jacyn Goble', 'Natalie Sago']",18916
202202160OKC,"['Mousa Dagher', 'Eric Dalen', 'Eric Lewis']",14920
202202160ORL,"['Nick Buchert', 'Courtney Kirkland', 'Suyash Mehta']",14398
202202160PHO,"['Mark Lindsay', 'J.T. Orr', 'Danielle Scott']",17071
202202170BRK,"['James Capers Jr.', 'Marat Kogut', 'Scott Twardoski']",17477
202202170CHO,"['Ray Acosta', 'J.B. DeRosa', 'Sean Wright']",17029
202202170LAC,"['Bennie Adams', 'Mark Lindsay', 'Derek Richardson']",17519
202202170MIL,"['Tony Brothers', 'Ben Taylor', 'Scott Wall']",17341
202202170NOP,"['Pat Fraher', 'Andy Nagy', 'Michael Smith']",15906
202202240BRK,"['David Guthrie', 'Mark Lindsay', 'Aaron Smith']",17986
202202240CHI,"['Marc Davis', 'Courtney Kirkland', 'Andy Nagy']",21236
202202240DET,"['Mousa Dagher', 'J.B. DeRosa', 'Bill Kennedy']",15622
202202240MIN,"['Pat Fraher', 'Michael Smith', 'Jonathan Sterling']",16326
202202240OKC,"['Bennie Adams', 'Derrick Collins', 'Rodney Mott']",14176
202202240POR,"['Tony Brothers', 'Tre Maddox', 'J.T. Orr']",20098
202202240SAC,"['Scott Foster', 'Ben Taylor', 'Leon Wood']",15855
202202250CHO,"['Eric Dalen', 'Kane Fitzgerald', 'Natalie Sago']",17577
202202250IND,"['Mousa Dagher', 'Mitchell Ervin', 'James Williams']",15182
202202250LAL,"['Nick Buchert', 'Brian Forte', 'Zach Zarba']",18997
202202250MIN,"['Ray Acosta', 'Jacyn Goble', 'Ed Malloy']",16684
202202250NYK,"['Karl Lane', 'Eric Lewis', 'Gediminas Petraitis']",19812
202202250ORL,"['Curtis Blair', 'Danielle Scott', 'Dedric Taylor']",16631
202202250PHO,"['Derek Richardson', 'Ben Taylor', 'Sean Wright']",17071
202202250UTA,"['Brandon Adair', 'John Goble', 'Tom Washington']",18306
202202250WAS,"['J.B. DeRosa', 'Tyler Ford', 'Nate Green']",15302
202202260ATL,"['John Butler', 'Derrick Collins', 'Bill Kennedy']",17870
202202260CHI,"['Matt Boland', 'David Guthrie', 'Tre Maddox']",21959
202202260CLE,"['Mitchell Ervin', 'Courtney Kirkland', 'Evan Scott']",19432
202202260DEN,"['Bennie Adams', 'Tony Brothers', 'J.T. Orr']",19520
202202260DET,"['Suyash Mehta', 'Rodney Mott', 'Michael Smith']",19122
202202260MIA,"['Pat Fraher', 'Jason Goldenberg', 'Scott Wall']",19677
202202260MIL,"['Marc Davis', 'Tyler Ford', 'Lauren Holtkamp-Sterling']",17341
202202270CHO,"['Eric Lewis', 'Dedric Taylor', 'Justin Van Duyne']",15348
202202270GSW,"['Scott Foster', 'Ben Taylor', 'Leon Wood']",18064
202202270HOU,"['Jacyn Goble', 'Ed Malloy', 'Scott Twardoski']",14324
202202270IND,"['Ray Acosta', 'J.B. DeRosa', 'Kane Fitzgerald']",16872
202202270LAL,"['Brandon Adair', 'John Goble', 'Tom Washington']",17536
202202270NYK,"['Marat Kogut', 'Mark Lindsay', 'James Williams']",19812
202202270PHO,"['Nick Buchert', 'Brian Forte', 'Zach Zarba']",17071
202202270POR,"['Brett Nansel', 'Derek Richardson', 'Sean Wright']",17771
202202280BRK,"['Curtis Blair', 'Mitchell Ervin', 'Matt Myers']",17112
202202280CLE,"['Tony Brothers', 'Eric Dalen', 'Gediminas Petraitis']",18421
202202280MEM,"['Karl Lane', 'Rodney Mott', 'Aaron Smith']",16812
202202280MIA,"['Derrick Collins', 'Lauren Holtkamp-Sterling', 'Bill Kennedy']",19683
202202280MIL,"['Courtney Kirkland', 'Tre Maddox', 'J.T. Orr']",17341
202202280OKC,"['John Butler', 'Jacyn Goble', 'David Guthrie']",13945
202202280ORL,"['Marc Davis', 'Natalie Sago', 'Scott Wall']",13014
202203010BOS,"['Curtis Blair', 'Eric Lewis', 'Scott Twardoski']",19156
202203010HOU,"['Brandon Adair', 'John Goble', 'Phenizee Ransom']",12949
202203010LAL,"['Tyler Ford', 'Brett Nansel', 'Sean Wright']",17857
202203010MIN,"['Nick Buchert', 'Justin Van Duyne', 'Zach Zarba']",17136
202203010TOR,"['Tony Brothers', 'J.B. DeRosa', 'Jason Goldenberg']",18903
202203010WAS,"['Ray Acosta', 'Pat Fraher', 'Jonathan Sterling']",12122
202203020CLE,"['Natalie Sago', 'Scott Wall', 'James Williams']",19019
202203020DEN,"['Matt Boland', 'Courtney Kirkland', 'Dedric Taylor']",15167
202203020HOU,"['Tre Maddox', 'Derek Richardson', 'Brandon Schwab']",13583
202203020MIL,"['Scott Foster', 'Mark Lindsay', 'Leon Wood']",17341
202203020NOP,"['Karl Lane', 'Ed Malloy', 'Danielle Scott']",15490
202203020ORL,"['Derrick Collins', 'Lauren Holtkamp-Sterling', 'Bill Kennedy']",11221
202203020PHI,"['James Capers Jr.', 'Brian Forte', 'J.T. Orr']",21333
202203020PHO,"['Kane Fitzgerald', 'Tyler Ford', 'Aaron Smith']",17071
202203030ATL,"['Brandon Adair', 'Josh Tiven', 'Tom Washington']",17522
202203030BOS,"['Brian Forte', 'Pat Fraher', 'Evan Scott']",19156
202203030BRK,"['Eric Lewis', 'J.T. Orr', 'Ben Taylor']",17732
202203030DAL,"['Tony Brothers', 'Mousa Dagher', 'Eric Dalen']",20229
202203030LAC,"['Matt Boland', 'Kevin Cutler', 'David Guthrie']",19068
202203030SAS,"['Mitchell Ervin', 'Justin Van Duyne', 'Sean Wright']",13049
202203030TOR,"['John Conley', 'Marc Davis', 'Jacyn Goble']",19548
202203040CHI,"['J.B. DeRosa', 'Jason Goldenberg', 'Zach Zarba']",21259
202203040DEN,"['Kane Fitzgerald', 'Tyler Ford', 'Aaron Smith']",16254
202203040DET,"['Marat Kogut', 'Ed Malloy', 'Derek Richardson']",17244
202203040NOP,"['Mousa Dagher', 'Bill Kennedy', 'Scott Wall']",16178
202203040OKC,"['John Goble', 'Nate Green', 'Natalie Sago']",15180
202203040PHI,"['Brent Barnaky', 'Jacyn Goble', 'Eric Lewis']",21391
202203040PHO,"['David Guthrie', 'Gediminas Petraitis', 'Dedric Taylor']",17071
202203040TOR,"['Karl Lane', 'Jonathan Sterling', 'James Williams']",19081
202203040WAS,"['Nick Buchert', 'James Capers Jr.', 'Leon Wood']",15927
202203050CHO,"['Bennie Adams', 'Brent Barnaky', 'Ben Taylor']",18941
202203050DAL,"['Curtis Blair', 'Matt Boland', 'Derrick Collins']",20060
202203050LAL,"['Ray Acosta', 'Mark Lindsay', 'Josh Tiven']",18997
202203050MEM,"['Eric Dalen', 'Brandon Schwab', 'Tom Washington']",17794
202203050MIA,"['Courtney Kirkland', 'Michael Smith', 'Scott Twardoski']",19704
202203050MIN,"['John Conley', 'Marc Davis', 'Mitchell Ervin']",17136
202203060BOS,"['Nick Buchert', 'Kevin Cutler', 'Zach Zarba']",19156
202203060CLE,"['Brandon Adair', 'John Goble', 'Ben Taylor']",19432
202203060DEN,"['J.B. DeRosa', 'David Guthrie', 'Gediminas Petraitis']",14962
202203060HOU,"['Marc Davis', 'Jason Goldenberg', 'Dedric Taylor']",18055
202203060LAC,"['Kane Fitzgerald', 'Tre Maddox', 'Justin Van Duyne']",17422
202203060MIL,"['Ed Malloy', 'Natalie Sago', 'Sean Wright']",17495
202203060OKC,"['Tyler Ford', 'Pat Fraher', 'Lauren Holtkamp-Sterling']",15079
202203060WAS,"['Tony Brothers', 'Brian Forte', 'Suyash Mehta']",13937
202203070DAL,"['James Capers Jr.', 'Aaron Smith', 'Michael Smith']",20077
202203070DEN,"['Jacyn Goble', 'Eric Lewis', 'Brett Nansel']",19542
202203070DET,"['Mitchell Ervin', 'Andy Nagy', 'Sean Wright']",14942
202203070MIA,"['Bennie Adams', 'Curtis Blair', 'Karl Lane']",19600
202203070MIN,"['Derrick Collins', 'Bill Kennedy', 'Brandon Schwab']",16035
202203070PHI,"['Eric Dalen', 'Scott Foster', 'Jonathan Sterling']",20381
202203070SAC,"['Ray Acosta', 'Mark Lindsay', 'Josh Tiven']",14720
202203070SAS,"['Courtney Kirkland', 'Scott Twardoski', 'Scott Wall']",18354
202203080CHO,"['Scott Foster', 'Lauren Holtkamp-Sterling', 'Phenizee Ransom']",17230
202203080GSW,"['Brent Barnaky', 'J.T. Orr', 'James Williams']",18064
202203080IND,"['Nick Buchert', 'Gediminas Petraitis', 'Zach Zarba']",14066
202203080MEM,"['Kane Fitzgerald', 'Natalie Sago', 'Jenna Schroeder']",16433
202203080OKC,"['J.B. DeRosa', 'Tre Maddox', 'Leon Wood']",15743
202203080ORL,"['John Butler', 'Sean Corbin', 'John Goble']",14024
202203090CHO,"['Marc Davis', 'Tyler Ford', 'Aaron Smith']",18086
202203090DAL,"['Jason Goldenberg', 'Bill Kennedy', 'Tom Washington']",20182
202203090DET,"['Pat Fraher', 'Matt Myers', 'Scott Wall']",18022
202203090HOU,"['John Butler', 'Michael Smith', 'Ben Taylor']",18055
202203090LAC,"['Mark Lindsay', 'Danielle Scott', 'Josh Tiven']",15282
202203090MIA,"['Matt Boland', 'Kevin Cutler', 'Zach Zarba']",19600
202203090MIL,"['Brian Forte', 'David Guthrie', 'Brett Nansel']",17341
202203090MIN,"['Derek Richardson', 'Jonathan Sterling', 'Sean Wright']",16191
202203090NOP,"['Bennie Adams', 'Derrick Collins', 'Courtney Kirkland']",15633
202203090SAC,"['Brent Barnaky', 'Evan Scott', 'James Williams']",14697
202203090SAS,"['Marat Kogut', 'Ed Malloy', 'Dedric Taylor']",15121
202203090UTA,"['Ray Acosta', 'Jacyn Goble', 'Eric Lewis']",18306
202203100DEN,"['James Capers Jr.', 'Karl Lane', 'Scott Twardoski']",19520
202203100PHI,"['Brandon Adair', 'John Goble', 'Tre Maddox']",21408
202203110ATL,"['Kevin Cutler', 'Tyler Ford', 'Jason Goldenberg']",16862
202203110BOS,"['John Butler', 'Justin Van Duyne', 'Sean Wright']",19156
202203110HOU,"['Lauren Holtkamp-Sterling', 'Rodney Mott', 'Jenna Schroeder']",15060
202203110LAL,"['Jacyn Goble', 'Evan Scott', 'James Williams']",18997
202203110MEM,"['J.B. DeRosa', 'Courtney Kirkland', 'Suyash Mehta']",17188
202203110MIA,"['Tony Brothers', 'Natalie Sago', 'Dedric Taylor']",19600
202203110NOP,"['Mitchell Ervin', 'Matt Myers', 'Ben Taylor']",16838
202203110ORL,"['Brian Forte', 'Nate Green', 'Ed Malloy']",14557
202203110PHO,"['Brent Barnaky', 'Eric Lewis', 'Leon Wood']",17071
202203110SAS,"['Nick Buchert', 'David Guthrie', 'Gediminas Petraitis']",15753
202203120CHI,"['Brandon Adair', 'Scott Twardoski', 'Sean Wright']",21727
202203120DEN,"['Pat Fraher', 'Phenizee Ransom', 'Michael Smith']",18659
202203120GSW,"['Derrick Collins', 'Aaron Smith', 'Zach Zarba']",18064
202203120MIA,"['Marat Kogut', 'Scott Wall', 'Tom Washington']",19600
202203120POR,"['Bill Kennedy', 'Karl Lane', 'Andy Nagy']",17524
202203120SAS,"['Matt Boland', 'David Guthrie', 'J.T. Orr']",14605
202203120UTA,"['James Capers Jr.', 'Mousa Dagher', 'Eric Dalen']",18306
202203130ATL,"['Scott Foster', 'Natalie Sago', 'Dedric Taylor']",17038
202203130BOS,"['Ray Acosta', 'John Goble', 'Mark Lindsay']",19156
202203130BRK,"['Ed Malloy', 'Josh Tiven', 'Justin Van Duyne']",18057
202203130DET,"['Courtney Kirkland', 'Gediminas Petraitis', 'C.J. Washington']",19313
202203130NOP,"['Nick Buchert', 'Tyler Ford', 'Brandon Schwab']",15683
202203130OKC,"['Brent Barnaky', 'Evan Scott', 'James Williams']",17482
202203130ORL,"['John Conley', 'Kevin Cutler', 'Rodney Mott']",14444
202203130PHO,"['Tony Brothers', 'Eric Dalen', 'Derek Richardson']",17071
202203140ATL,"['Mousa Dagher', 'Kane Fitzgerald', 'Lauren Holtkamp-Sterling']",16432
202203140CLE,"['Mitchell Ervin', 'Brett Nansel', 'Josh Tiven']",18742
202203140GSW,"['Pat Fraher', 'Tom Washington', 'Leon Wood']",18064
202203140LAL,"['James Capers Jr.', 'Derrick Collins', 'Andy Nagy']",18228
202203140OKC,"['Bill Kennedy', 'J.T. Orr', 'Phenizee Ransom']",15810
