gameid,ref,att
201701240DEN,"['Tony Brothers', 'Courtney Kirkland', 'Tre Maddox']",10867
201701240ORL,"['John Goble', 'Josh Tiven', 'Haywoode Workman']",18846
201701240PHI,"['Sean Corbin', 'Mark Lindsay', 'Aaron Smith']",17591
201701240PHO,"['Bennie Adams', 'Kevin Scott', 'Bill Spooner']",17241
201701240TOR,"['Dan Crawford', 'Pat Fraher', 'Ben Taylor']",19800
201701240WAS,"['Marc Davis', 'Ron Garretson', 'Gediminas Petraitis']",16387
201701250BOS,"['Derrick Collins', 'David Guthrie', 'Dedric Taylor']",18624
201701250BRK,"['James Capers Jr.', 'Mitchell Ervin', 'Scott Wall']",14929
201701250CHI,"['Tony Brown', 'Scott Twardoski', 'Zach Zarba']",21445
201701250CHO,"['Ken Mauer', 'Leroy Richardson', 'C.J. Washington']",19639
201701250CLE,"['Matt Boland', 'Marc Davis', 'Jacyn Goble']",20562
201701250DAL,"['Mike Callahan', 'Kevin Cutler', 'Josh Tiven']",19750
201701250MEM,"['J.T. Orr', 'Michael Smith', 'Tom Washington']",15904
201701250MIL,"['Kane Fitzgerald', 'Tyler Ford', 'Derrick Stafford']",13663
201701250NOP,"['Brian Forte', 'Eric Lewis', 'Leon Wood']",15277
201701250POR,"['Courtney Kirkland', 'Monty McCutchen', 'Brett Nansel']",19393
201701260DEN,"['Brent Barnaky', 'Kevin Cutler', 'Sean Wright']",12231
201701260MIN,"['Mark Ayotte', 'Scott Foster', 'Ron Garretson']",14862
201701260OKC,"['Bennie Adams', 'Eric Dalen', 'Zach Zarba']",18203
201701260UTA,"['John Goble', 'Karl Lane', 'James Williams']",19911
201701270ATL,"['Mike Callahan', 'Eric Lewis', 'Ben Taylor']",16968
201701270BOS,"['Kevin Scott', 'Aaron Smith', 'Derrick Stafford']",18624
201701270CHI,"['Marc Davis', 'Tyler Ford', 'Pat Fraher']",22082
201701270CLE,"['Ken Mauer', 'Michael Smith', 'Dedric Taylor']",20562
201701270IND,"['David Guthrie', 'J.T. Orr', 'Bill Spooner']",17522
201701270NOP,"['Mitchell Ervin', 'Mark Lindsay', 'Tom Washington']",17757
201701270NYK,"['Sean Corbin', 'Kane Fitzgerald', 'Scott Twardoski']",19812
201701270PHI,"['Scott Foster', 'Lauren Holtkamp-Sterling', 'Marat Kogut']",20588
201701270POR,"['Tony Brothers', 'Justin Van Duyne', 'Gary Zielinski']",19558
201701270TOR,"['Tony Brown', 'James Capers Jr.', 'Derek Richardson']",19800
201701280CHO,"['Bennie Adams', 'Josh Tiven', 'Haywoode Workman']",18597
201701280GSW,"['Dan Crawford', 'Courtney Kirkland', 'Karl Lane']",19596
201701280MIA,"['Lauren Holtkamp-Sterling', 'Mark Lindsay', 'Monty McCutchen']",19600
201701280MIL,"['Matt Boland', 'Pat Fraher', 'Marat Kogut']",18717
201701280MIN,"['Brian Forte', 'C.J. Washington', 'Zach Zarba']",14798
201701280PHO,"['Mark Ayotte', 'John Goble', 'James Williams']",18055
201701280UTA,"['Brent Barnaky', 'Kevin Cutler', 'Sean Wright']",19911
201701290ATL,"['Curtis Blair', 'Scott Foster', 'Michael Smith']",13643
201701290CHI,"['Eric Dalen', 'Gediminas Petraitis', 'Bill Spooner']",21606
201701290CLE,"['Mike Callahan', 'Derrick Collins', 'Kevin Scott']",20562
201701290IND,"['James Capers Jr.', 'Sean Corbin', 'Brett Nansel']",17923
201701290NOP,"['Tony Brown', 'Kane Fitzgerald', 'Tyler Ford']",16779
201701290POR,"['John Goble', 'James Williams', 'Leon Wood']",19393
201701290SAS,"['David Guthrie', 'Eric Lewis', 'Tre Maddox']",18418
201701290TOR,"['Matt Boland', 'Brian Forte', 'Dedric Taylor']",19800
201701300BOS,"['Leroy Richardson', 'Justin Van Duyne', 'Zach Zarba']",18188
201701300DAL,"['Marat Kogut', 'Monty McCutchen', 'Gary Zielinski']",20202
201701300MIA,"['Steve Anderson', 'Derrick Stafford', 'Josh Tiven']",19600
201701300MIN,"['Curtis Blair', 'Scott Wall', 'Sean Wright']",11124
201701300PHI,"['Tony Brothers', 'Kevin Scott', 'Dedric Taylor']",15840
201701300PHO,"['Dan Crawford', 'Ron Garretson', 'Scott Twardoski']",16332
201701310HOU,"['Brian Forte', 'Mark Lindsay', 'Tre Maddox']",15187
201701310LAL,"['Ken Mauer', 'Michael Smith', 'Leon Wood']",18997
201701310POR,"['Brent Barnaky', 'J.T. Orr', 'Bill Spooner']",19393
201701310SAS,"['Kevin Cutler', 'Scott Foster', 'Gary Zielinski']",18418
201701310TOR,"['Mike Callahan', 'Derrick Collins', 'Eric Dalen']",19800
201701310WAS,"['James Capers Jr.', 'Pat Fraher', 'Brett Nansel']",16683
201702010BOS,"['Bennie Adams', 'Tony Brothers', 'Mitchell Ervin']",18624
201702010BRK,"['David Guthrie', 'Marat Kogut', 'Justin Van Duyne']",17732
201702010CLE,"['Tony Brown', 'Tyler Ford', 'Ed Malloy']",20562
201702010DAL,"['Curtis Blair', 'John Goble', 'Karl Lane']",19263
201702010DEN,"['Sean Corbin', 'Mark Lindsay', 'J.T. Orr']",12020
201702010DET,"['Rodney Mott', 'Aaron Smith', 'Josh Tiven']",14262
201702010GSW,"['Lauren Holtkamp-Sterling', 'Bill Kennedy', 'Eric Lewis']",19596
201702010MIA,"['Kevin Scott', 'James Williams', 'Haywoode Workman']",19600
201702010OKC,"['Ron Garretson', 'Monty McCutchen', 'Dedric Taylor']",18203
201702010ORL,"['Kane Fitzgerald', 'Gediminas Petraitis', 'Leroy Richardson']",16662
201702010PHO,"['Brent Barnaky', 'Scott Foster', 'Jacyn Goble']",16191
201702010UTA,"['Matt Boland', 'Dan Crawford', 'Scott Twardoski']",19694
201702020HOU,"['Derrick Collins', 'John Goble', 'Gary Zielinski']",15602
201702020LAC,"['Kevin Cutler', 'Ken Mauer', 'Michael Smith']",19385
201702020SAS,"['Steve Anderson', 'Pat Fraher', 'Sean Wright']",18418
201702020WAS,"['Eric Dalen', 'Tre Maddox', 'Derrick Stafford']",16473
201702030BOS,"['Mike Callahan', 'J.T. Orr', 'Scott Wall']",18624
201702030BRK,"['Tony Brown', 'Aaron Smith', 'Zach Zarba']",14557
201702030DEN,"['Lauren Holtkamp-Sterling', 'Bill Kennedy', 'Karl Lane']",18792
201702030DET,"['Brian Forte', 'Brett Nansel', 'James Williams']",16934
201702030HOU,"['Tony Brothers', 'Mitchell Ervin', 'Pat Fraher']",18055
201702030OKC,"['Ed Malloy', 'Leroy Richardson', 'Haywoode Workman']",18203
201702030ORL,"['Marat Kogut', 'Monty McCutchen', 'Justin Van Duyne']",17141
201702030POR,"['Matt Boland', 'Dan Crawford', 'Scott Twardoski']",19393
201702030SAC,"['Sean Corbin', 'Eric Lewis', 'Leon Wood']",17608
201702040ATL,"['David Guthrie', 'Brett Nansel', 'Josh Tiven']",16691
201702040IND,"['Eric Dalen', 'John Goble', 'Dedric Taylor']",17660
201702040MIA,"['Brent Barnaky', 'Kane Fitzgerald', 'Justin Van Duyne']",19754
201702040MIN,"['Steve Anderson', 'Karl Lane', 'Derrick Stafford']",15081
201702040NYK,"['Derrick Collins', 'Scott Foster', 'Gediminas Petraitis']",19812
201702040PHO,"['Kevin Cutler', 'Mark Lindsay', 'Sean Wright']",17192
201702040SAC,"['Matt Boland', 'Jacyn Goble', 'Bill Spooner']",17608
201702040SAS,"['James Capers Jr.', 'Ron Garretson', 'Haywoode Workman']",18418
201702040UTA,"['Bennie Adams', 'Tyler Ford', 'Ken Mauer']",19911
201702040WAS,"['Kevin Scott', 'C.J. Washington', 'Zach Zarba']",19651
201702050BOS,"['Pat Fraher', 'Marat Kogut', 'Monty McCutchen']",18624
201702050BRK,"['Curtis Blair', 'Brian Forte', 'James Williams']",14245
201702050OKC,"['Tony Brown', 'Mike Callahan', 'Michael Smith']",18203
201702060ATL,"['Eric Lewis', 'Rodney Mott', 'C.J. Washington']",13126
201702060DEN,"['Bennie Adams', 'Gediminas Petraitis', 'Derrick Stafford']",13047
201702060DET,"['Mark Ayotte', 'Ed Malloy', 'Scott Twardoski']",14731
201702060IND,"['Lauren Holtkamp-Sterling', 'Bill Kennedy', 'Karl Lane']",16123
201702060MEM,"['Brent Barnaky', 'John Goble', 'Kevin Scott']",16708
201702060MIN,"['David Guthrie', 'Aaron Smith', 'Josh Tiven']",12502
201702060NOP,"['James Capers Jr.', 'Scott Wall', 'Haywoode Workman']",15888
201702060NYK,"['Dedric Taylor', 'Zach Zarba', 'Gary Zielinski']",19812
201702060SAC,"['Tyler Ford', 'Ken Mauer', 'Leroy Richardson']",17608
201702060TOR,"['Kane Fitzgerald', 'Tre Maddox', 'Sean Wright']",19800
201702060WAS,"['Tony Brothers', 'Justin Van Duyne', 'James Williams']",20356
201702070CHO,"['Tony Brothers', 'Jacyn Goble', 'Mark Lindsay']",15322
201702070DAL,"['Sean Corbin', 'Mitchell Ervin', 'Eric Lewis']",19326
201702070HOU,"['Mike Callahan', 'Kevin Cutler', 'Michael Smith']",15514
201702080ATL,"['Mark Ayotte', 'Ed Malloy', 'Scott Wall']",14222
201702080BRK,"['Karl Lane', 'Haywoode Workman', 'Sean Wright']",13179
201702080DET,"['Tony Brown', 'Marc Davis', 'Lauren Holtkamp-Sterling']",15121
201702080GSW,"['Scott Foster', 'Gediminas Petraitis', 'Josh Tiven']",19596
201702080IND,"['Steve Anderson', 'Brent Barnaky', 'Monty McCutchen']",17580
201702080MEM,"['Tyler Ford', 'Courtney Kirkland', 'Ken Mauer']",16044
201702080MIL,"['Rodney Mott', 'C.J. Washington', 'James Williams']",14211
201702080MIN,"['Marat Kogut', 'Scott Twardoski', 'Tom Washington']",13832
201702080NOP,"['Pat Fraher', 'Bill Kennedy', 'J.T. Orr']",14508
201702080NYK,"['James Capers Jr.', 'Eric Dalen', 'David Guthrie']",19812
201702080PHI,"['Matt Boland', 'Brian Forte', 'Derek Richardson']",19233
201702080SAC,"['Bennie Adams', 'Brett Nansel', 'Kevin Scott']",17608
201702090CHO,"['Curtis Blair', 'Brian Forte', 'Rodney Mott']",16270
201702090DAL,"['Kevin Cutler', 'Michael Smith', 'Zach Zarba']",19883
201702090OKC,"['Mitchell Ervin', 'Pat Fraher', 'Derrick Stafford']",18203
201702090ORL,"['Bill Kennedy', 'Eric Lewis', 'Dedric Taylor']",17829
201702090POR,"['Scott Foster', 'Gediminas Petraitis', 'Leroy Richardson']",19393
201702100BRK,"['Tyler Ford', 'Tom Washington', 'Gary Zielinski']",15382
201702100DET,"['Jacyn Goble', 'Courtney Kirkland', 'Scott Wall']",17222
201702100MEM,"['Mark Ayotte', 'James Capers Jr.', 'Ben Taylor']",18119
201702100MIL,"['Sean Corbin', 'David Guthrie', 'Scott Twardoski']",16380
201702100MIN,"['Brent Barnaky', 'Kane Fitzgerald', 'Tre Maddox']",16093
201702100NYK,"['Matt Boland', 'John Goble', 'Marat Kogut']",19812
201702100PHO,"['Ed Malloy', 'Kevin Scott', 'Aaron Smith']",18055
201702100SAC,"['Tony Brothers', 'Josh Tiven', 'Justin Van Duyne']",17608
201702100WAS,"['Mike Callahan', 'Mark Lindsay', 'Derek Richardson']",19503
201702110CHO,"['Mitchell Ervin', 'Michael Smith', 'Zach Zarba']",19483
201702110CLE,"['Brian Forte', 'Tre Maddox', 'Gary Zielinski']",20562
201702110DAL,"['Scott Foster', 'Pat Fraher', 'C.J. Washington']",20052
201702110HOU,"['Bill Kennedy', 'Brett Nansel', 'James Williams']",18055
201702110IND,"['Curtis Blair', 'Kane Fitzgerald', 'Sean Wright']",17923
201702110OKC,"['Bennie Adams', 'Eric Dalen', 'Marc Davis']",18203
201702110PHI,"['Brent Barnaky', 'Jacyn Goble', 'Ken Mauer']",20698
201702110UTA,"['Tony Brown', 'Monty McCutchen', 'Dedric Taylor']",19911
201702120MIN,"['Mark Ayotte', 'Sean Corbin', 'Courtney Kirkland']",19356
201702120NYK,"['Mike Callahan', 'Mark Lindsay', 'Scott Twardoski']",19812
201702120SAC,"['Karl Lane', 'Ed Malloy', 'Haywoode Workman']",17608
201702120TOR,"['Derek Richardson', 'Leroy Richardson', 'Sean Wright']",19800
201702130BRK,"['Mitchell Ervin', 'Eric Lewis', 'Derrick Stafford']",13597
201702130CHO,"['Lauren Holtkamp-Sterling', 'Courtney Kirkland', 'Tom Washington']",15775
201702130DAL,"['Brian Forte', 'Rodney Mott', 'Justin Van Duyne']",20159
201702130DEN,"['Tony Brothers', 'Tony Brown', 'Aaron Smith']",19941
201702130IND,"['Gediminas Petraitis', 'Kevin Scott', 'Zach Zarba']",15203
201702130MIA,"['Bennie Adams', 'David Guthrie', 'Scott Wall']",19600
201702130MIL,"['Eric Dalen', 'John Goble', 'Gary Zielinski']",13397
201702130PHO,"['Matt Boland', 'Marc Davis', 'Ben Taylor']",16321
201702130POR,"['Karl Lane', 'Monty McCutchen', 'Dedric Taylor']",19475
201702130UTA,"['Ed Malloy', 'James Williams', 'Haywoode Workman']",19521
201702130WAS,"['Kane Fitzgerald', 'Tyler Ford', 'Ken Mauer']",20356
201702140CHI,"['Brent Barnaky', 'Scott Foster', 'Marat Kogut']",21220
201702140LAL,"['Bill Kennedy', 'Dedric Taylor', 'James Williams']",19997
201702140MIN,"['Mike Callahan', 'J.T. Orr', 'Leroy Richardson']",17738
201702150BOS,"['Steve Anderson', 'John Goble', 'Kevin Scott']",18624
201702150BRK,"['Scott Foster', 'Lauren Holtkamp-Sterling', 'Mark Lindsay']",16182
201702150CLE,"['Courtney Kirkland', 'Ken Mauer', 'Scott Wall']",20562
201702150DEN,"['Marc Davis', 'Derek Richardson', 'Ben Taylor']",13924
201702150DET,"['Brent Barnaky', 'Haywoode Workman', 'Zach Zarba']",13549
201702150GSW,"['Kevin Cutler', 'Ron Garretson', 'Monty McCutchen']",19596
201702150HOU,"['Dan Crawford', 'Pat Fraher', 'C.J. Washington']",16967
201702150LAC,"['Tony Brown', 'Tre Maddox', 'Bill Spooner']",19060
201702150MEM,"['Bennie Adams', 'David Guthrie', 'Brett Nansel']",16145
201702150OKC,"['Derrick Collins', 'Justin Van Duyne', 'Tom Washington']",18203
201702150ORL,"['Eric Dalen', 'Michael Smith', 'Sean Wright']",17101
201702150PHO,"['Mark Ayotte', 'Karl Lane', 'Rodney Mott']",18055
201702150TOR,"['Sean Corbin', 'Tyler Ford', 'Josh Tiven']",19800
201702150UTA,"['Matt Boland', 'Tony Brothers', 'Gary Zielinski']",19590
201702160CHI,"['J.T. Orr', 'James Williams', 'Zach Zarba']",21866
201702160IND,"['Marat Kogut', 'Leroy Richardson', 'Derrick Stafford']",17233
201702230CLE,"['Mark Ayotte', 'Dan Crawford', 'Josh Tiven']",20562
201702230DET,"['Kane Fitzgerald', 'Monty McCutchen', 'Leon Wood']",14913
201702230GSW,"['Matt Boland', 'Scott Foster', 'J.T. Orr']",19596
201702230NOP,"['Eric Dalen', 'David Guthrie', 'Tom Washington']",18470
201702230ORL,"['Kevin Cutler', 'Bill Kennedy', 'Gary Zielinski']",17487
201702230SAC,"['Pat Fraher', 'Tre Maddox', 'Rodney Mott']",17608
201702240ATL,"['Mike Callahan', 'Kevin Scott', 'Dedric Taylor']",18122
201702240CHI,"['Nick Buchert', 'Lauren Holtkamp-Sterling', 'Derrick Stafford']",21641
201702240DEN,"['Bennie Adams', 'Curtis Blair', 'Ron Garretson']",17143
201702240IND,"['Tony Brown', 'Tyler Ford', 'Ken Mauer']",17923
201702240LAC,"['Brian Forte', 'Marat Kogut', 'Zach Zarba']",19060
201702240MIL,"['Brent Barnaky', 'James Capers Jr.', 'Mitchell Ervin']",16064
201702240MIN,"['Derrick Collins', 'Marc Davis', 'Gediminas Petraitis']",15948
201702240OKC,"['Tony Brothers', 'Eric Lewis', 'Aaron Smith']",18203
201702240PHI,"['Ed Malloy', 'Ben Taylor', 'C.J. Washington']",19277
201702240TOR,"['Kane Fitzgerald', 'Jacyn Goble', 'Bill Spooner']",19800
201702250CLE,"['Marc Davis', 'David Guthrie', 'Leroy Richardson']",20562
201702250DAL,"['Steve Anderson', 'Dan Crawford', 'Kevin Scott']",20411
201702250GSW,"['Pat Fraher', 'Marat Kogut', 'Zach Zarba']",19596
201702250HOU,"['Tony Brothers', 'Rodney Mott', 'Aaron Smith']",18055
201702250MIA,"['Kevin Cutler', 'Bill Kennedy', 'Gary Zielinski']",19600
201702250NYK,"['Karl Lane', 'Monty McCutchen', 'Leon Wood']",19812
201702250ORL,"['Courtney Kirkland', 'Derek Richardson', 'Tom Washington']",18498
201702250SAC,"['Matt Boland', 'Scott Foster', 'Justin Van Duyne']",17608
201702260DEN,"['Derrick Collins', 'Brian Forte', 'Scott Twardoski']",18024
201702260DET,"['Nick Buchert', 'Derrick Stafford', 'Ben Taylor']",20141
201702260LAC,"['Pat Fraher', 'John Goble', 'Brett Nansel']",19060
201702260LAL,"['Curtis Blair', 'Matt Boland', 'Scott Foster']",18997
201702260MIL,"['Mike Callahan', 'Kane Fitzgerald', 'Tre Maddox']",16051
201702260OKC,"['Bennie Adams', 'James Capers Jr.', 'Mitchell Ervin']",18203
201702260TOR,"['Mark Ayotte', 'Tony Brown', 'Ken Mauer']",19800
201702260WAS,"['Eric Dalen', 'Eric Lewis', 'Bill Spooner']",19648
201702270BOS,"['Lauren Holtkamp-Sterling', 'Rodney Mott', 'James Williams']",18624
201702270CLE,"['Steve Anderson', 'Tony Brothers', 'Eric Lewis']",20562
201702270DAL,"['Courtney Kirkland', 'Aaron Smith', 'Tom Washington']",19539
201702270HOU,"['Marc Davis', 'Leroy Richardson', 'Scott Wall']",18055
201702270NYK,"['Kevin Cutler', 'Ed Malloy', 'Gary Zielinski']",19812
201702270PHI,"['David Guthrie', 'Bill Kennedy', 'Derek Richardson']",20585
201702270SAC,"['Brent Barnaky', 'Ron Garretson', 'Marat Kogut']",17608
201702280CHI,"['James Capers Jr.', 'Eric Dalen', 'Mark Lindsay']",21015
201702280DET,"['Bennie Adams', 'J.T. Orr', 'Bill Spooner']",13502
201702280LAL,"['Brent Barnaky', 'Haywoode Workman', 'Zach Zarba']",18997
201702280MEM,"['Monty McCutchen', 'Kevin Scott', 'Justin Van Duyne']",15871
201702280OKC,"['Mark Ayotte', 'Tony Brown', 'Mike Callahan']",18203
201702280WAS,"['Brian Forte', 'Tre Maddox', 'Ken Mauer']",20356
201703010ATL,"['Mark Lindsay', 'Monty McCutchen', 'Justin Van Duyne']",12483
201703010BOS,"['Tyler Ford', 'Scott Foster', 'Pat Fraher']",18624
201703010LAC,"['Derrick Collins', 'Bill Kennedy', 'Gediminas Petraitis']",19060
201703010MIA,"['Matt Boland', 'Dan Crawford', 'Jacyn Goble']",19609
201703010MIL,"['Nick Buchert', 'Ed Malloy', 'C.J. Washington']",13214
201703010NOP,"['Mark Ayotte', 'Kane Fitzgerald', 'Karl Lane']",14406
201703010ORL,"['Sean Corbin', 'Lauren Holtkamp-Sterling', 'Leroy Richardson']",16005
201703010SAC,"['John Goble', 'Josh Tiven', 'Haywoode Workman']",17608
201703010SAS,"['David Guthrie', 'Ben Taylor', 'Tom Washington']",18418
201703010TOR,"['Tony Brothers', 'Courtney Kirkland', 'Derek Richardson']",19800
201703010UTA,"['Curtis Blair', 'Michael Smith', 'Derrick Stafford']",19127
201703020CHI,"['Kane Fitzgerald', 'Ed Malloy', 'Leon Wood']",22253
201703020PHO,"['Curtis Blair', 'Ron Garretson', 'James Williams']",16572
201703020POR,"['John Goble', 'Gediminas Petraitis', 'Josh Tiven']",19875
201703030ATL,"['Brian Forte', 'Tre Maddox', 'Zach Zarba']",18877
201703030DAL,"['Bennie Adams', 'Mark Ayotte', 'Sean Corbin']",19480
201703030LAL,"['Derrick Collins', 'Ken Mauer', 'Scott Twardoski']",18997
201703030MIL,"['Dan Crawford', 'Derek Richardson', 'Michael Smith']",16208
201703030NOP,"['Marat Kogut', 'Mark Lindsay', 'Monty McCutchen']",17669
201703030ORL,"['Scott Foster', 'Eric Lewis', 'Dedric Taylor']",17136
201703030PHI,"['Tony Brown', 'J.T. Orr', 'Bill Spooner']",18518
201703030PHO,"['Derrick Stafford', 'Haywoode Workman', 'Gary Zielinski']",18055
201703030UTA,"['Scott Wall', 'James Williams', 'Sean Wright']",19911
201703030WAS,"['Nick Buchert', 'Marc Davis', 'Justin Van Duyne']",20356
201703040CHI,"['Mike Callahan', 'Courtney Kirkland', 'Karl Lane']",22807
201703040DEN,"['John Goble', 'Gediminas Petraitis', 'Josh Tiven']",14708
201703040HOU,"['Brent Barnaky', 'Brian Forte', 'Zach Zarba']",18055
201703040MIA,"['Mitchell Ervin', 'Ed Malloy', 'Ben Taylor']",19600
201703040MIL,"['Matt Boland', 'James Capers Jr.', 'Aaron Smith']",16775
201703040PHI,"['Steve Anderson', 'Tony Brothers', 'Kevin Scott']",19523
201703040POR,"['Kevin Cutler', 'Leroy Richardson', 'Tom Washington']",19638
201703040SAS,"['Eric Dalen', 'Jacyn Goble', 'Bill Kennedy']",18418
201703050ATL,"['Sean Corbin', 'Kane Fitzgerald', 'J.T. Orr']",15366
201703050DAL,"['Scott Foster', 'David Guthrie', 'Marat Kogut']",20232
201703050LAL,"['Derrick Stafford', 'Scott Wall', 'James Williams']",18997
201703050NYK,"['Dan Crawford', 'Mark Lindsay', 'Dedric Taylor']",19812
201703050PHO,"['Eric Lewis', 'Leon Wood', 'Sean Wright']",16790
201703050SAC,"['Derrick Collins', 'Ken Mauer', 'Scott Twardoski']",17608
201703050WAS,"['Pat Fraher', 'Rodney Mott', 'C.J. Washington']",19195
201703060ATL,"['James Capers Jr.', 'Jacyn Goble', 'Gary Zielinski']",18890
201703060CHO,"['Tony Brothers', 'Eric Dalen', 'Brian Forte']",16387
201703060CLE,"['Nick Buchert', 'Monty McCutchen', 'Haywoode Workman']",20562
201703060DEN,"['Eric Lewis', 'Derek Richardson', 'Sean Wright']",11614
201703060DET,"['Brent Barnaky', 'Rodney Mott', 'Brett Nansel']",16039
201703060LAC,"['Bennie Adams', 'Mark Ayotte', 'Tom Washington']",19283
201703060MEM,"['Bill Kennedy', 'Karl Lane', 'Gediminas Petraitis']",15505
201703060ORL,"['Tyler Ford', 'Ed Malloy', 'Ben Taylor']",16046
201703060PHI,"['Pat Fraher', 'Lauren Holtkamp-Sterling', 'Zach Zarba']",18351
201703060SAS,"['Curtis Blair', 'Marc Davis', 'Courtney Kirkland']",18418
201703060UTA,"['Mike Callahan', 'Kevin Cutler', 'Leroy Richardson']",19649
201703070DAL,"['Curtis Blair', 'John Goble', 'Josh Tiven']",20484
201703070OKC,"['Bill Spooner', 'Justin Van Duyne', 'James Williams']",18203
201703070PHO,"['Derrick Collins', 'Ken Mauer', 'Scott Wall']",16372
201703080ATL,"['Steve Anderson', 'Matt Boland', 'Scott Foster']",11931
201703080DEN,"['Marc Davis', 'Leroy Richardson', 'Dedric Taylor']",12323
201703080GSW,"['Mike Callahan', 'David Guthrie', 'Karl Lane']",19596
201703080HOU,"['Derrick Stafford', 'Josh Tiven', 'Leon Wood']",16230
201703080IND,"['Dan Crawford', 'Pat Fraher', 'Gediminas Petraitis']",14353
201703080MIA,"['Sean Corbin', 'Marat Kogut', 'Mark Lindsay']",19600
201703080MIL,"['Bill Kennedy', 'Rodney Mott', 'Haywoode Workman']",13767
201703080MIN,"['Tony Brown', 'Monty McCutchen', 'Brett Nansel']",14933
201703080NOP,"['Brent Barnaky', 'Ron Garretson', 'C.J. Washington']",14543
201703080ORL,"['Tony Brothers', 'Aaron Smith', 'Michael Smith']",16063
201703080SAS,"['Mitchell Ervin', 'Kane Fitzgerald', 'John Goble']",18418
201703090DET,"['Bill Kennedy', 'Courtney Kirkland', 'Justin Van Duyne']",19421
201703090MEM,"['Kevin Cutler', 'Kane Fitzgerald', 'Bill Spooner']",16642
201703090OKC,"['Tyler Ford', 'Brian Forte', 'Tom Washington']",18203
201703090PHO,"['Bennie Adams', 'Marc Davis', 'Dedric Taylor']",17552
201703090POR,"['James Capers Jr.', 'Karl Lane', 'Eric Lewis']",19240
201703100ATL,"['Derrick Collins', 'Marat Kogut', 'Ed Malloy']",16078
201703100CHI,"['Tyler Ford', 'James Williams', 'Sean Wright']",21995
201703100CHO,"['Brent Barnaky', 'Ron Garretson', 'Scott Twardoski']",17444
201703100DAL,"['Nick Buchert', 'Leon Wood', 'Zach Zarba']",20022
201703100DEN,"['Tony Brown', 'Monty McCutchen', 'J.T. Orr']",17147
201703100MIL,"['Mark Ayotte', 'Derrick Stafford', 'Ben Taylor']",16177
201703100MIN,"['Eric Dalen', 'Lauren Holtkamp-Sterling', 'Ken Mauer']",20412
201703100SAC,"['Mike Callahan', 'David Guthrie', 'Tre Maddox']",17608
201703110CHO,"['Derek Richardson', 'Bill Spooner', 'Gary Zielinski']",18196
201703110DAL,"['Tony Brothers', 'Mitchell Ervin', 'Leroy Richardson']",20324
201703110DET,"['Aaron Smith', 'Michael Smith', 'Tom Washington']",19607
201703110LAC,"['Matt Boland', 'Marc Davis', 'Dedric Taylor']",19060
201703110MEM,"['James Williams', 'Haywoode Workman', 'Zach Zarba']",17523
201703110MIA,"['Kane Fitzgerald', 'Gediminas Petraitis', 'Scott Wall']",19745
201703110MIL,"['Steve Anderson', 'Derrick Collins', 'Sean Wright']",18717
201703110OKC,"['Scott Foster', 'Pat Fraher', 'C.J. Washington']",18203
201703110ORL,"['Curtis Blair', 'Sean Corbin', 'Josh Tiven']",18846
201703110POR,"['Brian Forte', 'Rodney Mott', 'J.T. Orr']",19482
201703110SAC,"['James Capers Jr.', 'Karl Lane', 'Kevin Scott']",17608
201703110SAS,"['Bennie Adams', 'Dan Crawford', 'Kevin Cutler']",18418
201703120BOS,"['Eric Lewis', 'Ken Mauer', 'Ben Taylor']",18624
201703120BRK,"['Mark Lindsay', 'Derrick Stafford', 'Justin Van Duyne']",17732
201703120HOU,"['Mark Ayotte', 'Nick Buchert', 'Ed Malloy']",18055
201703120IND,"['Brent Barnaky', 'Ron Garretson', 'Scott Twardoski']",17923
201703120LAL,"['David Guthrie', 'Bill Kennedy', 'Leon Wood']",18997
201703120PHO,"['Tony Brown', 'Tre Maddox', 'Monty McCutchen']",16664
201703130CHO,"['Bennie Adams', 'Brett Nansel', 'Zach Zarba']",16489
201703130DEN,"['Matt Boland', 'Marat Kogut', 'Bill Spooner']",17344
201703130MEM,"['John Goble', 'Derek Richardson', 'Leroy Richardson']",16770
201703130MIN,"['Eric Lewis', 'Scott Wall', 'Tom Washington']",15747
201703130SAC,"['Kevin Cutler', 'Brian Forte', 'Rodney Mott']",17608
201703130SAS,"['Tony Brothers', 'Michael Smith', 'Josh Tiven']",18418
201703130TOR,"['Steve Anderson', 'Mike Callahan', 'Gary Zielinski']",19800
201703130UTA,"['James Capers Jr.', 'Eric Dalen', 'Kevin Scott']",19911
201703140BRK,"['Derrick Collins', 'Scott Twardoski', 'Sean Wright']",13911
201703140CLE,"['Pat Fraher', 'Jacyn Goble', 'Derrick Stafford']",20562
201703140GSW,"['Tony Brown', 'Tyler Ford', 'Monty McCutchen']",19596
201703140NOP,"['Curtis Blair', 'Nick Buchert', 'Dan Crawford']",15530
201703140NYK,"['Marc Davis', 'Lauren Holtkamp-Sterling', 'Courtney Kirkland']",18261
201703150BOS,"['Kane Fitzgerald', 'Ed Malloy', 'Aaron Smith']",18624
201703150CHI,"['James Capers Jr.', 'David Guthrie', 'J.T. Orr']",21583
201703150DET,"['Bennie Adams', 'Dedric Taylor', 'Zach Zarba']",14033
201703150HOU,"['Mike Callahan', 'Kevin Scott', 'Scott Wall']",18055
201703150IND,"['Bill Kennedy', 'Eric Lewis', 'Tre Maddox']",14169
201703150LAC,"['Tyler Ford', 'Brian Forte', 'Ron Garretson']",19060
