gameid,ref,att
202001240GSW,"['Ray Acosta', 'John Goble', 'Bill Kennedy']",18064
202001240MIA,"['Pat Fraher', 'Michael Smith', 'Jonathan Sterling']",19632
202001240MIN,"['Curtis Blair', 'Matt Boland', 'Ken Mauer']",16101
202001240NOP,"['Brian Forte', 'Eric Lewis', 'C.J. Washington']",16398
202001240NYK,"['Tony Brothers', 'John Butler', 'J.T. Orr']",18883
202001240OKC,"['James Capers Jr.', 'Mitchell Ervin', 'Jacyn Goble']",18203
202001240ORL,"['Brent Barnaky', 'Jason Goldenberg', 'Rodney Mott']",18846
202001240SAS,"['Ashley Moyer-Gleich', 'Aaron Smith', 'Tom Washington']",18354
202001250CLE,"['Brandon Adair', 'Curtis Blair', 'Courtney Kirkland']",19432
202001250DET,"['Sean Corbin', 'Marat Kogut', 'Evan Scott']",15890
202001250MIN,"['J.B. DeRosa', 'Josh Tiven', 'Scott Wall']",16236
202001250PHI,"['Marc Davis', 'Karl Lane', 'Dedric Taylor']",21109
202001250UTA,"['Nick Buchert', 'Kane Fitzgerald', 'Derek Richardson']",18306
202001260ATL,"['Rodney Mott', 'Brett Nansel', 'Gediminas Petraitis']",15567
202001260DEN,"['Ray Acosta', 'John Goble', 'Tre Maddox']",19520
202001260MEM,"['Brent Barnaky', 'Kevin Scott', 'Leon Wood']",17214
202001260NOP,"['Mitchell Ervin', 'David Guthrie', 'Michael Smith']",16737
202001260NYK,"['Tony Brown', 'Jenna Schroeder', 'Scott Twardoski']",17831
202001260ORL,"['Leroy Richardson', 'Aaron Smith', 'Zach Zarba']",15427
202001260POR,"['Nick Buchert', 'James Capers Jr.', 'Mousa Dagher']",19663
202001260SAS,"['Kevin Cutler', 'Pat Fraher', 'Lauren Holtkamp-Sterling']",18354
202001270CHI,"['John Butler', 'Marc Davis', 'J.T. Orr']",16071
202001270DET,"['Matt Myers', 'Kevin Scott', 'Josh Tiven']",12597
202001270MIA,"['J.B. DeRosa', 'Tyler Ford', 'Brian Forte']",19600
202001270MIN,"['Scott Foster', 'Marat Kogut', 'Evan Scott']",13449
202001270OKC,"['Brandon Adair', 'Tony Brothers', 'Karl Lane']",18203
202001270UTA,"['Mousa Dagher', 'Scott Wall', 'Tom Washington']",18306
202001280CHO,"['Gediminas Petraitis', 'Justin Van Duyne', 'Sean Wright']",14342
202001280CLE,"['Rodney Mott', 'Leroy Richardson', 'Dedric Taylor']",19432
202001280DAL,"['Matt Boland', 'Tyler Ford', 'David Guthrie']",20216
202001280MEM,"['Sean Corbin', 'Karl Lane', 'Jonathan Sterling']",14365
202001280MIA,"['Lauren Holtkamp-Sterling', 'James Williams', 'Zach Zarba']",19704
202001280MIL,"['Marat Kogut', 'Eric Lewis', 'C.J. Washington']",17681
202001280PHI,"['Scott Foster', 'Mark Lindsay', 'Derek Richardson']",20854
202001280TOR,"['Ken Mauer', 'Matt Myers', 'Michael Smith']",19800
202001290BRK,"['Brent Barnaky', 'Jacyn Goble', 'Ed Malloy']",14275
202001290IND,"['Mitchell Ervin', 'Kane Fitzgerald', 'Evan Scott']",17923
202001290NYK,"['Ray Acosta', 'Ashley Moyer-Gleich', 'Josh Tiven']",18768
202001290POR,"['Mark Ayotte', 'Marc Davis', 'Leon Wood']",19393
202001290SAC,"['Derrick Collins', 'Mousa Dagher', 'Tom Washington']",16935
202001290SAS,"['Tony Brothers', 'Tre Maddox', 'Natalie Sago']",17887
202001300ATL,"['Brent Barnaky', 'Pat Fraher', 'Justin Van Duyne']",15227
202001300BOS,"['Brandon Adair', 'Marat Kogut', 'Ken Mauer']",19156
202001300CLE,"['John Goble', 'Mark Lindsay', 'Derek Richardson']",17695
202001300DEN,"['Tyler Ford', 'Jason Goldenberg', 'Eric Lewis']",19520
202001300LAC,"['Matt Boland', 'Sean Corbin', 'J.T. Orr']",19068
202001300WAS,"['Jonathan Sterling', 'Scott Twardoski', 'Zach Zarba']",15013
202001310BRK,"['Tony Brothers', 'Phenizee Ransom', 'Scott Wall']",17732
202001310DET,"['Mitchell Ervin', 'Scott Foster', 'Jonathan Sterling']",17356
202001310HOU,"['Ed Malloy', 'Dedric Taylor', 'James Williams']",18055
202001310LAL,"['Matt Boland', 'Derrick Collins', 'Tom Washington']",18997
202001310MIL,"['David Guthrie', 'Jenna Schroeder', 'Scott Twardoski']",18141
202001310NOP,"['Lauren Holtkamp-Sterling', 'Tre Maddox', 'Sean Wright']",18362
202001310PHO,"['Marc Davis', 'J.T. Orr', 'C.J. Washington']",17260
202002010BOS,"['Ray Acosta', 'Kevin Scott', 'Josh Tiven']",19156
202002010CLE,"['Pat Fraher', 'Gediminas Petraitis', 'Evan Scott']",18410
202002010DAL,"['John Goble', 'Aaron Smith', 'Leon Wood']",20328
202002010IND,"['Scott Foster', 'Derek Richardson', 'Michael Smith']",17923
202002010LAC,"['Mousa Dagher', 'Tyler Ford', 'Eric Lewis']",19068
202002010ORL,"['Tony Brown', 'Nick Buchert', 'Natalie Sago']",18846
202002010POR,"['John Butler', 'Kevin Cutler', 'Rodney Mott']",19603
202002010SAC,"['Marc Davis', 'Ben Taylor', 'C.J. Washington']",17583
202002010SAS,"['Nate Green', 'Karl Lane', 'Ed Malloy']",18615
202002010WAS,"['Curtis Blair', 'Ken Mauer', 'Matt Myers']",18196
202002020DET,"['Brandon Adair', 'Brian Forte', 'Tre Maddox']",15488
202002020HOU,"['James Capers Jr.', 'Derrick Collins', 'J.B. DeRosa']",18055
202002020MIL,"['Jason Goldenberg', 'Mark Lindsay', 'Sean Wright']",17754
202002020TOR,"['Mark Ayotte', 'Brent Barnaky', 'Justin Van Duyne']",19800
202002030ATL,"['Nick Buchert', 'J.B. DeRosa', 'Brian Forte']",16231
202002030BRK,"['Kane Fitzgerald', 'Karl Lane', 'Leon Wood']",14891
202002030CHO,"['Mark Ayotte', 'Ken Mauer', 'Matt Myers']",12337
202002030CLE,"['Tony Brown', 'Eric Dalen', 'Phenizee Ransom']",16303
202002030IND,"['Curtis Blair', 'Pat Fraher', 'Ashley Moyer-Gleich']",15086
202002030LAC,"['John Butler', 'Ben Taylor', 'Zach Zarba']",19068
202002030MEM,"['Jason Goldenberg', 'Aaron Smith', 'James Williams']",14597
202002030MIA,"['David Guthrie', 'Gediminas Petraitis', 'Leroy Richardson']",19725
202002030SAC,"['Kevin Cutler', 'Rodney Mott', 'Brett Nansel']",15819
202002030WAS,"['Ray Acosta', 'Nate Green', 'Ed Malloy']",17120
202002040DEN,"['Scott Foster', 'Mark Lindsay', 'J.T. Orr']",19520
202002040HOU,"['Sean Corbin', 'Tre Maddox', 'C.J. Washington']",18055
202002040LAL,"['Kevin Cutler', 'Jacyn Goble', 'Josh Tiven']",18997
202002040NOP,"['Marat Kogut', 'Kevin Scott', 'Tom Washington']",15424
202002050BOS,"['Marc Davis', 'Aaron Smith', 'Leon Wood']",19156
202002050BRK,"['Eric Dalen', 'David Guthrie', 'James Williams']",14352
202002050DAL,"['Brent Barnaky', 'Eric Lewis', 'Phenizee Ransom']",20069
202002050DET,"['James Capers Jr.', 'Nate Green', 'Scott Wall']",13707
202002050LAC,"['Jacyn Goble', 'Bill Kennedy', 'Josh Tiven']",19068
202002050MIN,"['Mark Ayotte', 'Jenna Schroeder', 'Sean Wright']",10779
202002050OKC,"['Tyler Ford', 'Courtney Kirkland', 'Natalie Sago']",18203
202002050TOR,"['Derrick Collins', 'Jason Goldenberg', 'Ed Malloy']",19800
202002050UTA,"['Ben Taylor', 'Justin Van Duyne', 'Zach Zarba']",18306
202002060CHI,"['Mark Lindsay', 'Rodney Mott', 'Ashley Moyer-Gleich']",18247
202002060LAL,"['Brian Forte', 'Scott Foster', 'Scott Twardoski']",18997
202002060MIL,"['Sean Corbin', 'Marc Davis', 'Dedric Taylor']",17928
202002060NYK,"['Mitchell Ervin', 'Evan Scott', 'Tom Washington']",18895
202002060POR,"['Curtis Blair', 'Kane Fitzgerald', 'Brett Nansel']",19653
202002070BOS,"['Kevin Cutler', 'Mousa Dagher', 'Eric Lewis']",19156
202002070IND,"['Matt Boland', 'James Capers Jr.', 'Ben Taylor']",17028
202002070OKC,"['Derrick Collins', 'Matt Myers', 'Sean Wright']",18203
202002070PHI,"['Tony Brown', 'Eric Dalen', 'Mitchell Ervin']",20779
202002070PHO,"['Brent Barnaky', 'Phenizee Ransom', 'Zach Zarba']",17043
202002070SAC,"['Curtis Blair', 'Pat Fraher', 'J.T. Orr']",16760
202002070UTA,"['J.B. DeRosa', 'Brian Forte', 'Josh Tiven']",18306
202002070WAS,"['Tyler Ford', 'Natalie Sago', 'Kevin Scott']",20476
202002080CHO,"['John Butler', 'David Guthrie', 'Ben Taylor']",19370
202002080DET,"['Courtney Kirkland', 'Karl Lane', 'Leroy Richardson']",15980
202002080GSW,"['Kane Fitzgerald', 'Tre Maddox', 'Leon Wood']",18064
202002080IND,"['Sean Corbin', 'Tyler Ford', 'C.J. Washington']",17923
202002080MIN,"['Derrick Collins', 'Ken Mauer', 'Jonathan Sterling']",18978
202002080ORL,"['Jacyn Goble', 'Scott Wall', 'James Williams']",16632
202002080PHO,"['Pat Fraher', 'Bill Kennedy', 'Jenna Schroeder']",16843
202002080SAC,"['Mark Ayotte', 'Gediminas Petraitis', 'Scott Twardoski']",16756
202002080TOR,"['Nick Buchert', 'Rodney Mott', 'Dedric Taylor']",19800
202002090ATL,"['Matt Boland', 'Eric Dalen', 'Kevin Scott']",16309
202002090CLE,"['Kevin Cutler', 'Marc Davis', 'Mitchell Ervin']",17240
202002090HOU,"['Brandon Adair', 'J.T. Orr', 'Sean Wright']",18055
202002090OKC,"['Ray Acosta', 'Curtis Blair', 'Tony Brown']",18203
202002090PHI,"['David Guthrie', 'Karl Lane', 'Justin Van Duyne']",21018
202002090POR,"['Ed Malloy', 'Evan Scott', 'Scott Twardoski']",19726
202002090WAS,"['Nick Buchert', 'Scott Foster', 'Dedric Taylor']",17251
202002100DAL,"['Ray Acosta', 'Tony Brown', 'Tre Maddox']",19793
202002100DEN,"['Sean Corbin', 'John Goble', 'Leon Wood']",19520
202002100DET,"['Matt Boland', 'Marc Davis', 'James Williams']",13941
202002100GSW,"['Mark Ayotte', 'Brent Barnaky', 'James Capers Jr.']",18064
202002100IND,"['Kevin Cutler', 'Justin Van Duyne', 'Zach Zarba']",16761
202002100LAL,"['Ed Malloy', 'Gediminas Petraitis', 'Evan Scott']",18997
202002100MIL,"['Bill Kennedy', 'Rodney Mott', 'Leroy Richardson']",17463
202002100ORL,"['John Butler', 'Marat Kogut', 'Ken Mauer']",17076
202002100TOR,"['Brian Forte', 'Scott Foster', 'Lauren Holtkamp-Sterling']",19800
202002110HOU,"['Tyler Ford', 'Josh Tiven', 'Scott Wall']",18055
202002110NOP,"['Derrick Collins', 'David Guthrie', 'J.T. Orr']",15739
202002110OKC,"['Eric Lewis', 'Tre Maddox', 'Jonathan Sterling']",18203
202002110PHI,"['J.B. DeRosa', 'Kane Fitzgerald', 'Ben Taylor']",20730
202002110WAS,"['Mousa Dagher', 'Tom Washington', 'James Williams']",15135
202002120BRK,"['Curtis Blair', 'J.B. DeRosa', 'Kevin Scott']",15823
202002120CLE,"['Lauren Holtkamp-Sterling', 'Bill Kennedy', 'Sean Wright']",16200
202002120DAL,"['Derrick Collins', 'Ed Malloy', 'Jenna Schroeder']",19842
202002120DEN,"['Ray Acosta', 'Mark Ayotte', 'James Capers Jr.']",19860
202002120IND,"['Brandon Adair', 'Tony Brown', 'Marc Davis']",17018
202002120MEM,"['Brent Barnaky', 'Ken Mauer', 'Matt Myers']",16889
202002120MIN,"['John Goble', 'Courtney Kirkland', 'C.J. Washington']",18978
202002120NYK,"['Nate Green', 'Marat Kogut', 'Zach Zarba']",18835
202002120ORL,"['Tony Brothers', 'Mitchell Ervin', 'J.T. Orr']",16607
202002120PHO,"['Kevin Cutler', 'Rodney Mott', 'Derek Richardson']",15216
202002120UTA,"['Sean Corbin', 'Gediminas Petraitis', 'Jonathan Sterling']",18306
202002130BOS,"['Scott Foster', 'Dedric Taylor', 'James Williams']",19156
202002130NOP,"['Eric Dalen', 'Karl Lane', 'Josh Tiven']",17865
202002200ATL,"['James Capers Jr.', 'Courtney Kirkland', 'Derek Richardson']",17356
202002200CHI,"['Ken Mauer', 'Scott Twardoski', 'Leon Wood']",17463
202002200DET,"['Brent Barnaky', 'Eric Dalen', 'Rodney Mott']",16097
202002200GSW,"['Nick Buchert', 'J.B. DeRosa', 'John Goble']",18064
202002200PHI,"['Jacyn Goble', 'Mark Lindsay', 'Ed Malloy']",20806
202002200SAC,"['Tony Brothers', 'Mitchell Ervin', 'Bill Kennedy']",17078
202002210LAL,"['Nick Buchert', 'J.B. DeRosa', 'David Guthrie']",18997
202002210MIN,"['Curtis Blair', 'Nate Green', 'Sean Wright']",18978
202002210NYK,"['Scott Foster', 'J.T. Orr', 'Phenizee Ransom']",19812
202002210OKC,"['Mark Ayotte', 'Pat Fraher', 'Justin Van Duyne']",18203
202002210ORL,"['Evan Scott', 'Michael Smith', 'Zach Zarba']",18846
202002210POR,"['Tony Brothers', 'Tony Brown', 'Mitchell Ervin']",19946
202002210TOR,"['Matt Boland', 'Scott Wall', 'James Williams']",19800
202002210UTA,"['Marc Davis', 'Ben Taylor', 'Dedric Taylor']",18306
202002210WAS,"['Brian Forte', 'Karl Lane', 'Scott Twardoski']",18895
202002220ATL,"['Derrick Collins', 'Rodney Mott', 'Matt Myers']",17050
202002220CHI,"['Ray Acosta', 'Brian Forte', 'J.T. Orr']",20506
202002220CHO,"['Courtney Kirkland', 'Haywoode Workman', 'Sean Wright']",19079
202002220LAC,"['Mousa Dagher', 'John Goble', 'Tre Maddox']",19068
202002220MIA,"['Scott Foster', 'Kevin Scott', 'Jonathan Sterling']",19754
202002220MIL,"['James Capers Jr.', 'Tyler Ford', 'Leon Wood']",18290
202002220UTA,"['Jason Goldenberg', 'Bill Kennedy', 'Eric Lewis']",18306
202002230CHI,"['Tony Brothers', 'Lauren Holtkamp-Sterling', 'Mark Lindsay']",18024
202002230DEN,"['Nick Buchert', 'Ken Mauer', 'C.J. Washington']",19626
202002230GSW,"['Kevin Cutler', 'David Guthrie', 'Brett Nansel']",18064
202002230LAL,"['Tony Brown', 'Marc Davis', 'Dedric Taylor']",18997
202002230OKC,"['Ed Malloy', 'Gediminas Petraitis', 'Derek Richardson']",18203
202002230POR,"['John Goble', 'Ben Taylor', 'Justin Van Duyne']",19393
202002230TOR,"['Mark Ayotte', 'Scott Twardoski', 'Zach Zarba']",19800
202002240BRK,"['Brandon Adair', 'Mark Ayotte', 'Rodney Mott']",16162
202002240CLE,"['Derrick Collins', 'Jenna Schroeder', 'James Williams']",17336
202002240DAL,"['Brian Forte', 'Jason Goldenberg', 'J.T. Orr']",19936
202002240HOU,"['Mitchell Ervin', 'Pat Fraher', 'Jonathan Sterling']",18055
202002240LAC,"['Kevin Cutler', 'Eric Lewis', 'Dedric Taylor']",19068
202002240PHI,"['Scott Wall', 'Haywoode Workman', 'Zach Zarba']",20836
202002240UTA,"['Tyler Ford', 'David Guthrie', 'C.J. Washington']",18306
202002240WAS,"['Matt Boland', 'Kevin Scott', 'Michael Smith']",16580
202002250CHI,"['Courtney Kirkland', 'Karl Lane', 'Leroy Richardson']",16911
202002250DEN,"['Tony Brown', 'Gediminas Petraitis', 'Natalie Sago']",19143
202002250GSW,"['Marc Davis', 'Ben Taylor', 'Leon Wood']",18064
202002250IND,"['Tony Brothers', 'Ashley Moyer-Gleich', 'Kevin Scott']",16088
202002250LAL,"['Curtis Blair', 'Eric Lewis', 'Justin Van Duyne']",18997
202002250POR,"['John Butler', 'Tyler Ford', 'Ken Mauer']",19460
202002250TOR,"['Derrick Collins', 'J.B. DeRosa', 'Josh Tiven']",19993
202002260ATL,"['Brian Forte', 'Lauren Holtkamp-Sterling', 'Tre Maddox']",14967
202002260CHO,"['Jacyn Goble', 'Michael Smith', 'James Williams']",13152
202002260CLE,"['Matt Boland', 'Rodney Mott', 'Aaron Smith']",16332
202002260HOU,"['Kane Fitzgerald', 'J.T. Orr', 'Haywoode Workman']",18055
202002260MIA,"['Mark Ayotte', 'Sean Corbin', 'Matt Myers']",19600
202002260PHO,"['Curtis Blair', 'Natalie Sago', 'Tom Washington']",15157
202002260SAS,"['Nick Buchert', 'Pat Fraher', 'Jonathan Sterling']",18354
202002260UTA,"['Mark Lindsay', 'Ed Malloy', 'Scott Twardoski']",18306
202002260WAS,"['John Goble', 'Bill Kennedy', 'Brett Nansel']",15021
202002270GSW,"['Tyler Ford', 'Marat Kogut', 'Ken Mauer']",18064
202002270IND,"['Kevin Cutler', 'Eric Dalen', 'David Guthrie']",16872
202002270OKC,"['Brent Barnaky', 'Tony Brown', 'Nate Green']",18203
202002270PHI,"['Jason Goldenberg', 'Courtney Kirkland', 'Karl Lane']",20175
202002280ATL,"['Tony Brothers', 'Kevin Scott', 'C.J. Washington']",17034
202002280LAC,"['Matt Boland', 'Mark Lindsay', 'Zach Zarba']",19068
202002280MEM,"['Gediminas Petraitis', 'Jonathan Sterling', 'James Williams']",17794
202002280MIA,"['Kane Fitzgerald', 'Ben Taylor', 'Scott Wall']",19704
202002280MIL,"['Ray Acosta', 'John Goble', 'Tre Maddox']",18412
202002280NOP,"['Sean Corbin', 'Leroy Richardson', 'Michael Smith']",18304
202002280ORL,"['Ashley Moyer-Gleich', 'Aaron Smith', 'Josh Tiven']",18846
202002280PHO,"['Derrick Collins', 'Marat Kogut', 'Ed Malloy']",17142
202002280TOR,"['Marc Davis', 'Mitchell Ervin', 'Jenna Schroeder']",19800
202002280UTA,"['Curtis Blair', 'Justin Van Duyne', 'Tom Washington']",18306
202002290ATL,"['Kane Fitzgerald', 'Nate Green', 'Ben Taylor']",17765
202002290BOS,"['Eric Dalen', 'Brian Forte', 'David Guthrie']",19156
202002290CLE,"['Jason Goldenberg', 'Courtney Kirkland', 'Gediminas Petraitis']",19432
202002290MEM,"['Brent Barnaky', 'Pat Fraher', 'Derek Richardson']",17794
202002290MIA,"['Aaron Smith', 'Josh Tiven', 'Leon Wood']",19600
202002290NYK,"['Kevin Cutler', 'J.B. DeRosa', 'Eric Lewis']",19812
202002290PHO,"['Mark Ayotte', 'Nick Buchert', 'J.T. Orr']",16395
202002290SAS,"['Mousa Dagher', 'Tyler Ford', 'Ken Mauer']",18354
202003010CHO,"['Bill Kennedy', 'Karl Lane', 'Scott Wall']",19149
202003010DEN,"['Ray Acosta', 'Tre Maddox', 'Tom Washington']",19777
202003010GSW,"['Matt Boland', 'Mark Lindsay', 'Rodney Mott']",18064
202003010LAC,"['Derrick Collins', 'Ed Malloy', 'Scott Twardoski']",19068
202003010MIN,"['Brandon Adair', 'Marc Davis', 'Michael Smith']",18058
202003010NOP,"['Tony Brothers', 'Tony Brown', 'Jacyn Goble']",18547
202003010SAC,"['Curtis Blair', 'John Butler', 'Zach Zarba']",17499
202003020ATL,"['David Guthrie', 'Marat Kogut', 'Evan Scott']",16207
202003020CHI,"['Aaron Smith', 'Justin Van Duyne', 'James Williams']",18407
202003020CLE,"['Mitchell Ervin', 'Eric Lewis', 'Derek Richardson']",15453
202003020MIA,"['Tony Brothers', 'Courtney Kirkland', 'Dedric Taylor']",19600
202003020NYK,"['Brent Barnaky', 'Brett Nansel', 'Josh Tiven']",18142
202003020ORL,"['Gediminas Petraitis', 'Kevin Scott', 'Leon Wood']",18078
202003020SAS,"['Sean Corbin', 'Marc Davis', 'C.J. Washington']",17635
202003030BOS,"['Mitchell Ervin', 'John Goble', 'Ben Taylor']",19156
202003030CHO,"['Tony Brown', 'Jason Goldenberg', 'Marat Kogut']",12008
202003030DEN,"['John Butler', 'Kevin Cutler', 'Kane Fitzgerald']",19520
202003030LAL,"['Eric Dalen', 'Brian Forte', 'Zach Zarba']",18997
202003030NOP,"['Gediminas Petraitis', 'Kevin Scott', 'Dedric Taylor']",15264
202003030OKC,"['Nick Buchert', 'Jacyn Goble', 'Bill Kennedy']",18203
202003030PHO,"['Mark Lindsay', 'Rodney Mott', 'Leroy Richardson']",15553
202003030SAC,"['Derrick Collins', 'Ed Malloy', 'Scott Twardoski']",16419
202003040BRK,"['Tyler Ford', 'Karl Lane', 'Ken Mauer']",16941
202003040CLE,"['Brandon Adair', 'Scott Foster', 'Scott Wall']",16897
202003040DAL,"['Nick Buchert', 'James Capers Jr.', 'Leon Wood']",20459
202003040DET,"['Sean Corbin', 'Jonathan Sterling', 'Ben Taylor']",15138
202003040MIA,"['Curtis Blair', 'David Guthrie', 'J.T. Orr']",19600
202003040MIL,"['Derek Richardson', 'Tom Washington', 'James Williams']",17695
202003040MIN,"['Ray Acosta', 'Tony Brothers', 'Courtney Kirkland']",13392
202003040NYK,"['Jenna Schroeder', 'Aaron Smith', 'Sean Wright']",16588
202003040POR,"['Mark Ayotte', 'Mousa Dagher', 'Pat Fraher']",19393
202003050CHO,"['Tyler Ford', 'John Goble', 'C.J. Washington']",13311
202003050GSW,"['Eric Dalen', 'Brian Forte', 'Zach Zarba']",18064
202003050HOU,"['Marc Davis', 'Rodney Mott', 'Michael Smith']",18055
202003050SAC,"['Kane Fitzgerald', 'Tre Maddox', 'Leroy Richardson']",15485
202003060BOS,"['Marat Kogut', 'Ken Mauer', 'Gediminas Petraitis']",19156
202003060BRK,"['Ray Acosta', 'James Capers Jr.', 'Kevin Cutler']",16277
202003060CHI,"['J.B. DeRosa', 'Eric Lewis', 'Dedric Taylor']",20229
202003060DAL,"['Ben Taylor', 'Scott Twardoski', 'Tom Washington']",20370
202003060LAL,"['Mark Ayotte', 'Kane Fitzgerald', 'Jason Goldenberg']",18997
202003060MIN,"['Derrick Collins', 'Pat Fraher', 'Justin Van Duyne']",14315
202003060NOP,"['Matt Boland', 'Bill Kennedy', 'James Williams']",18384
202003060NYK,"['Brandon Adair', 'Curtis Blair', 'Ed Malloy']",19499
202003060PHO,"['Brent Barnaky', 'Eric Dalen', 'Josh Tiven']",15522
202003060WAS,"['Tony Brothers', 'J.T. Orr', 'Scott Wall']",17856
202003070CHO,"['Nick Buchert', 'David Guthrie', 'Ashley Moyer-Gleich']",19159
202003070CLE,"['Tony Brown', 'Marat Kogut', 'Matt Myers']",19432
202003070DET,"['Brandon Adair', 'John Goble', 'Michael Smith']",16590
202003070GSW,"['Scott Foster', 'Jacyn Goble', 'Courtney Kirkland']",18064
202003070MEM,"['Rodney Mott', 'Kevin Scott', 'Justin Van Duyne']",17117
202003070POR,"['Brian Forte', 'Brett Nansel', 'Zach Zarba']",19691
202003080BOS,"['Derrick Collins', 'J.B. DeRosa', 'Eric Lewis']",19156
202003080BRK,"['John Butler', 'Gediminas Petraitis', 'James Williams']",15916
202003080CLE,"['Curtis Blair', 'David Guthrie', 'Leroy Richardson']",17995
202003080DAL,"['Eric Dalen', 'Tyler Ford', 'Ed Malloy']",20324
202003080HOU,"['Bill Kennedy', 'Karl Lane', 'Scott Twardoski']",18055
202003080LAC,"['Brent Barnaky', 'Tre Maddox', 'Josh Tiven']",19068
202003080MIN,"['Mark Lindsay', 'Natalie Sago', 'Tom Washington']",18978
202003080NYK,"['Matt Boland', 'Pat Fraher', 'J.T. Orr']",18361
202003080PHO,"['Sean Corbin', 'Jonathan Sterling', 'Ben Taylor']",17282
202003080SAC,"['Mitchell Ervin', 'Scott Foster', 'Derek Richardson']",16449
202003080WAS,"['Nick Buchert', 'Ken Mauer', 'Ashley Moyer-Gleich']",18135
202003090ATL,"['Curtis Blair', 'Kevin Cutler', 'Sean Wright']",14399
202003090DEN,"['Marc Davis', 'Brian Forte', 'Leon Wood']",19838
202003090UTA,"['Brent Barnaky', 'Courtney Kirkland', 'Rodney Mott']",18306
202003100CHI,"['Kevin Cutler', 'Eric Dalen', 'Tom Washington']",17837
202003100GSW,"['Tony Brothers', 'Sean Corbin', 'Mitchell Ervin']",18064
202003100HOU,"['Tony Brown', 'Nate Green', 'Sean Wright']",18055
202003100IND,"['Mark Ayotte', 'Kane Fitzgerald', 'Aaron Smith']",17053
202003100LAL,"['Scott Foster', 'Jacyn Goble', 'Scott Twardoski']",18997
202003100MEM,"['Tyler Ford', 'Ed Malloy', 'Dedric Taylor']",15388
202003100POR,"['James Capers Jr.', 'Karl Lane', 'C.J. Washington']",19393
202003100SAS,"['Tre Maddox', 'J.T. Orr', 'Josh Tiven']",18354
202003100WAS,"['Ray Acosta', 'David Guthrie', 'Gediminas Petraitis']",15048
202003110ATL,"['Derrick Collins', 'Ken Mauer', 'Leon Wood']",15393
202003110DAL,"['John Goble', 'Michael Smith', 'James Williams']",20302
202003110MIA,"['Lauren Holtkamp-Sterling', 'Eric Lewis', 'Kevin Scott']",19600
202003110PHI,"['Mark Ayotte', 'Bill Kennedy', 'Dedric Taylor']",20172
