gameid,ref,att
202105080UTA,"['Marc Davis', 'Andy Nagy', 'Jonathan Sterling']",6506
202105090BOS,"['J.B. DeRosa', 'Scott Foster', 'Dedric Taylor']",2298
202105090CHO,"['Brent Barnaky', 'Justin Van Duyne', 'Zach Zarba']",4196
202105090CLE,"['Bennie Adams', 'David Guthrie', 'Michael Smith']",4148
202105090DET,"['Nick Buchert', 'Nate Green', 'Josh Tiven']",750
202105090LAC,"['Ray Acosta', 'Kevin Cutler', 'Eric Lewis']",2578
202105090LAL,"['Tyler Ford', 'Pat Fraher', 'Natalie Sago']",3144
202105090ORL,"['Sean Corbin', 'Marat Kogut', 'Matt Myers']",4086
202105090SAC,"['Eric Dalen', 'Mitchell Ervin', 'Courtney Kirkland']",0
202105100ATL,"['Simone Jelks', 'Gediminas Petraitis', 'Tom Washington']",3054
202105100CLE,"['Mark Ayotte', 'Brian Forte', 'Andy Nagy']",4148
202105100GSW,"['Curtis Blair', 'James Capers Jr.', 'Mark Lindsay']",4155
202105100MEM,"['Brandon Adair', 'Marc Davis', 'C.J. Washington']",2507
202105100POR,"['Derrick Collins', 'Kevin Scott', 'Jonathan Sterling']",1939
202105100SAS,"['Matt Boland', 'Derek Richardson', 'Sean Wright']",3992
202105110BOS,"['Brent Barnaky', 'David Guthrie', 'Marat Kogut']",4789
202105110CHI,"['Kane Fitzgerald', 'Scott Twardoski', 'Justin Van Duyne']",3434
202105110CHO,"['Jenna Schroeder', 'Dedric Taylor', 'James Williams']",3997
202105110DET,"['J.B. DeRosa', 'Ken Mauer', 'Haywoode Workman']",750
202105110GSW,"['Ray Acosta', 'Mitchell Ervin', 'Eric Lewis']",4155
202105110IND,"['Nate Green', 'Michael Smith', 'Josh Tiven']",0
202105110LAL,"['Eric Dalen', 'Courtney Kirkland', 'Leon Wood']",3550
202105110MEM,"['Bennie Adams', 'Kevin Cutler', 'Pat Fraher']",2684
202105110MIL,"['Nick Buchert', 'Sean Corbin', 'Phenizee Ransom']",3280
202105110SAC,"['John Butler', 'Tyler Ford', 'Natalie Sago']",0
202105110TOR,"['Tony Brothers', 'Suyash Mehta', 'Aaron Smith']",0
202105120ATL,"['Brandon Adair', 'Marc Davis', 'Karl Lane']",3120
202105120BRK,"['Scott Foster', 'Jacyn Goble', 'Tom Washington']",1773
202105120CLE,"['Mark Ayotte', 'Brian Forte', 'Jason Goldenberg']",4148
202105120DAL,"['Matt Boland', 'Ben Taylor', 'Sean Wright']",4373
202105120LAL,"['Curtis Blair', 'Eric Dalen', 'John Goble']",4087
202105120UTA,"['James Capers Jr.', 'Mousa Dagher', 'Mark Lindsay']",6506
202105130ATL,"['Brandon Adair', 'Kevin Cutler', 'Aaron Smith']",2910
202105130CHI,"['Scott Twardoski', 'Justin Van Duyne', 'James Williams']",3395
202105130CHO,"['Bennie Adams', 'Pat Fraher', 'Dedric Taylor']",4442
202105130IND,"['Kane Fitzgerald', 'Marat Kogut', 'Ashley Moyer-Gleich']",0
202105130MEM,"['Ray Acosta', 'Ken Mauer', 'Michael Smith']",2876
202105130MIA,"['Tony Brothers', 'Sean Corbin', 'Lauren Holtkamp-Sterling']",0
202105130MIN,"['Brent Barnaky', 'Kevin Scott', 'Haywoode Workman']",1638
202105130NYK,"['J.B. DeRosa', 'Gediminas Petraitis', 'Zach Zarba']",1981
202105130PHO,"['Tyler Ford', 'Courtney Kirkland', 'Derek Richardson']",8359
202105140DAL,"['Curtis Blair', 'James Capers Jr.', 'Mousa Dagher']",4493
202105140DET,"['Mark Ayotte', 'Marc Davis', 'Jacyn Goble']",750
202105140GSW,"['Eric Dalen', 'Mitchell Ervin', 'John Goble']",4155
202105140HOU,"['Scott Foster', 'Jason Goldenberg', 'Tom Washington']",3803
202105140MEM,"['Simone Jelks', 'Ken Mauer', 'Ben Taylor']",3502
202105140OKC,"['Matt Boland', 'Rodney Mott', 'Leon Wood']",0
202105140PHI,"['Brian Forte', 'Nate Green', 'David Guthrie']",5119
202105140WAS,"['Karl Lane', 'Leroy Richardson', 'Sean Wright']",5333
202105150BRK,"['Ashley Moyer-Gleich', 'Scott Wall', 'Zach Zarba']",1773
202105150IND,"['Sean Corbin', 'Gediminas Petraitis', 'Dedric Taylor']",0
202105150MIL,"['Ray Acosta', 'Pat Fraher', 'Aaron Smith']",3280
202105150MIN,"['Nick Buchert', 'Andy Nagy', 'James Williams']",1638
202105150NYK,"['Marat Kogut', 'Ed Malloy', 'Phenizee Ransom']",1981
202105150SAS,"['Tony Brothers', 'Lauren Holtkamp-Sterling', 'Mark Lindsay']",4848
202105160ATL,"['Bennie Adams', 'Eric Lewis', 'Ben Taylor']",3045
202105160BRK,"['Nate Green', 'Marat Kogut', 'Zach Zarba']",1773
202105160CHI,"['Mark Ayotte', 'Matt Boland', 'Marc Davis']",3427
202105160DET,"['James Capers Jr.', 'Jacyn Goble', 'Jenna Schroeder']",750
202105160GSW,"['Tyler Ford', 'Bill Kennedy', 'Derek Richardson']",4416
202105160MIN,"['Brent Barnaky', 'Andy Nagy', 'Kevin Scott']",1638
202105160NOP,"['Derrick Collins', 'Mousa Dagher', 'Scott Foster']",3700
202105160NYK,"['Kane Fitzgerald', 'Brian Forte', 'Jonathan Sterling']",1981
202105160OKC,"['Courtney Kirkland', 'C.J. Washington', 'Leon Wood']",0
202105160PHI,"['Karl Lane', 'Matt Myers', 'Sean Wright']",5119
202105160POR,"['Eric Dalen', 'Mitchell Ervin', 'John Goble']",1939
202105160SAC,"['Kevin Cutler', 'Tre Maddox', 'Justin Van Duyne']",0
202105160SAS,"['Curtis Blair', 'Jason Goldenberg', 'Rodney Mott']",4738
202105160TOR,"['Ken Mauer', 'Evan Scott', 'Tom Washington']",0
202105160WAS,"['J.B. DeRosa', 'David Guthrie', 'Leroy Richardson']",5333
