,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202103260CHO,CHO,CHO,MIA,"Spectrum Center, Charlotte, North Carolina",division,3/26/2021 20:00,3/26/2021 22:00,"['Mitchell Ervin', 'Pat Fraher', 'Leroy Richardson']",4215,0,40,32,20,18,[],110,2,2,"['haywago01', 'roziete01', 'grahade01', 'biyombi01', 'washipj01', 'bridgmi02', 'monkma01', 'martico01', 'zelleco01', 'darlina01', 'careyve01', 'mcdanja01', 'martica02', 'wanambr01', 'richani01']","[22, 21]",1,522542897,34836193.13,43,23,26,30,26,[],105,-5,1,"['butleji01', 'adebaba01', 'arizatr01', 'robindu01', 'nunnke01', 'herroty01', 'iguodan01', 'vincega01', 'achiupr01', 'strusma01', 'dragigo01', 'bjeline01', 'oladivi01']","[22, 23]",0,870887486,66991345.08,45
202103260DAL,IND,DAL,IND,"American Airlines Center, Dallas, Texas",none,3/26/2021 20:30,3/26/2021 22:30,"['Bennie Adams', 'Derrick Collins', 'Eric Dalen']",4132,0,29,19,27,19,[],94,2,2,"['porzikr01', 'richajo01', 'brunsja01', 'finnedo01', 'klebima01', 'hardati02', 'burketr01', 'poweldw01', 'greenjo02', 'hintona01', 'beyty01', 'marjabo01']","[23, 19]",1,420323062,35026921.83,42,31,30,21,27,[],109,1,2,"['leverca01', 'sabondo01', 'turnemy01', 'brogdma01', 'holidju01', 'mccontj01', 'sumneed01', 'mcderdo01', 'lambje01', 'bitadgo01', 'bowenbr02', 'holidaa01', 'sampsja02', 'stanlca01', 'martike03']","[20, 23]",0,408104427,27206961.8,43
202103260DET,BRK,DET,BRK,"Little Caesars Arena, Detroit, Michigan",conference,3/26/2021 19:00,3/26/2021 21:00,"['Matt Myers', 'Gediminas Petraitis', 'James Williams']",750,0,27,23,28,33,[],111,-2,2,"['grantje01', 'beysa01', 'plumlma01', 'ellinwa01', 'mcgruro01', 'diallha01', 'josepco01', 'jacksjo02', 'leesa01', 'cookty01', 'jacksfr01', 'stewais01', 'doumbse01', 'sirvyde01']","[12, 31]",1,326934557,23352468.36,43,34,25,23,31,[],113,-1,2,"['hardeja01', 'greenje02', 'harrijo01', 'brownbr01', 'jordade01', 'johnsty01', 'claxtni01', 'luwawti01', 'griffbl01', 'chiozch01', 'perryre01', 'johnsal02']","[30, 15]",1,906529793,75544149.42,45
202103260GSW,ATL,GSW,ATL,"Chase Center, San Francisco, California",none,3/26/2021 22:00,3/27/2021 0:00,"['Tre Maddox', 'Ashley Moyer-Gleich', 'Dedric Taylor']",0,0,26,26,32,24,[],108,-3,1,"['wiggian01', 'poolejo01', 'oubreke01', 'greendr01', 'wisemja01', 'mannini01', 'looneke01', 'bazemke01', 'muldemy01', 'toscaju01', 'pascher01', 'leeda03', 'smailal01', 'curryst01']","[22, 23]",0,717659256,51261375.43,45,33,37,30,24,[],124,-2,2,"['youngtr01', 'collijo01', 'capelca01', 'snellto01', 'bogdabo01', 'huertke01', 'gallida01', 'hillso01', 'mayssk01', 'okongon01', 'knighna01', 'goodwbr01', 'fernabr01']","[22, 22]",0,511157826,39319832.77,44
202103260LAL,LAL,LAL,CLE,"STAPLES Center, Los Angeles, California",none,3/26/2021 22:30,3/27/2021 0:30,"['Mousa Dagher', 'Kane Fitzgerald', 'Scott Twardoski']",0,0,22,22,28,28,[],100,-4,1,"['schrode01', 'caldwke01', 'morrima02', 'kuzmaky01', 'gasolma01', 'hortota01', 'harremo01', 'carusal01', 'matthwe02', 'mckinal01', 'antetko01', 'cacokde01']","[28, 17]",1,588601274,49050106.17,45,24,27,10,25,[],86,1,2,"['allenja01', 'garlada01', 'nancela02', 'okorois01', 'osmande01', 'wadede01', 'thomabr01', 'dotsoda01', 'cookqu01', 'stevela01', 'windldy01', 'sextoco01']","[17, 27]",0,175403759,14616979.92,44
202103260MIL,BOS,MIL,BOS,"Fiserv Forum, Milwaukee, Wisconsin",conference,3/26/2021 19:30,3/26/2021 21:30,"['Kevin Cutler', 'Ed Malloy', 'Scott Wall']",3280,0,26,29,34,25,[],114,8,2,"['middlkh01', 'divindo01', 'holidjr01', 'antetgi01', 'lopezbr01', 'connapa01', 'forbebr01', 'merrisa01', 'antetth01', 'diakima01', 'nworajo01', 'toupaax01']","[29, 14]",1,703702090,58641840.83,43,32,28,43,19,[],122,-2,2,"['smartma01', 'tatumja01', 'walkeke02', 'brownja02', 'williro04', 'willigr01', 'pritcpa01', 'nesmiaa01', 'wagnemo01', 'fallta01', 'edwarca01', 'kornelu01', 'watertr01']","[21, 23]",1,401924521,30917270.85,44
202103260MIN,MIN,MIN,HOU,"Target Center, Minneapolis, Minnesota",conference,3/26/2021 20:00,3/26/2021 22:00,"['Brent Barnaky', 'Marc Davis', 'Justin Van Duyne']",0,0,33,21,22,31,[],107,-3,2,"['townska01', 'edwaran01', 'mcdanja02', 'rubiori01', 'vandeja01', 'nowelja01', 'hernaju01', 'mclaujo01', 'reidna01', 'davised01', 'culveja01', 'laymaja01', 'beaslma01']","[10, 34]",0,416788935,32060687.31,44,29,34,28,10,[],101,-1,2,"['tateja01', 'walljo01', 'brownst02', 'woodch01', 'mclembe01', 'martike04', 'augusdj01', 'wilsodj01', 'porteke02', 'pattoju01', 'houseda01', 'lamban01']","[12, 31]",0,407486389,33957199.08,43
202103260NOP,DEN,NOP,DEN,"Smoothie King Center, New Orleans, Louisiana",conference,3/26/2021 20:00,3/26/2021 22:00,"['John Butler', 'Eric Lewis', 'Leon Wood']",3700,0,33,30,23,22,[],108,2,3,"['adamsst01', 'alexani01', 'willizi01', 'ingrabr01', 'bledser01', 'hartjo01', 'lewiski01', 'hayesja02', 'magnawi01', 'marshna01', 'balllo01', 'hernawi01', 'gabriwe01']","[19, 24]",1,486727870,37440605.38,43,26,28,31,28,[],113,-1,2,"['jokicni01', 'portemi01', 'murraja01', 'bartowi01', 'millspa01', 'doziepj01', 'greenja01', 'campafa01', 'nnajize01', 'howarma02', 'cancavl01', 'bolbo01']","[26, 18]",0,525631536,43802628,44
202103260ORL,POR,ORL,POR,"Amway Center, Orlando, Florida",none,3/26/2021 20:00,3/26/2021 22:00,"['Karl Lane', 'Rodney Mott', 'Phenizee Ransom']",3827,0,32,23,22,28,[],105,1,2,"['okekech01', 'birchkh01', 'ennisja01', 'bacondw01', 'randlch01', 'cartemi01', 'bambamo01', 'maneka01', 'anthoco01', 'isaacjo01', 'fultzma01', 'rosste01']","[15, 29]",0,231350371,19279197.58,44,35,30,15,32,[],112,1,1,"['mccolcj01', 'powelno01', 'covinro01', 'jonesde02', 'nurkiju01', 'kanteen01', 'anthoca01', 'simonan01', 'littlna01', 'ellebcj01', 'gilesha01', 'colliza01', 'blevike01']","[26, 18]",1,741560730,57043133.08,44
202103260TOR,PHO,TOR,PHO,"Amalie Arena, Tampa, Florida",none,3/26/2021 19:30,3/26/2021 21:30,"['Curtis Blair', 'J.B. DeRosa', 'Marat Kogut']",0,0,28,23,26,23,[],100,1,2,"['vanvlfr01', 'anunoog01', 'siakapa01', 'lowryky01', 'trentga02', 'hoodro01', 'baynear01', 'flynnma01', 'bouchch01', 'harrija01', 'johnsst04', 'watanyu01']","[18, 26]",0,501283053,41773587.75,44,29,24,30,21,[],104,-1,2,"['paulch01', 'bridgmi01', 'bookede01', 'crowdja01', 'aytonde01', 'saricda01', 'johnsca02', 'gallola01', 'payneca01', 'craigto01', 'mooreet01', 'kaminfr01', 'alexaty01', 'carteje01', 'smithja04']","[29, 14]",1,724428349,48295223.27,43
202103260UTA,UTA,UTA,MEM,"Vivint Smart Home Arena, Salt Lake City, Utah",conference,3/26/2021 21:00,3/26/2021 23:00,"['Brett Nansel', 'Kevin Scott', 'Aaron Smith']",5546,0,38,28,22,29,[],117,3,2,"['mitchdo01', 'onealro01', 'bogdabo02', 'goberru01', 'conlemi01', 'clarkjo01', 'inglejo01', 'favorde01', 'niangge01', 'hugheel01', 'morgaju01', 'brantja01', 'forretr01', 'ilyaser01', 'onimi01']","[32, 11]",0,863779412,57585294.13,43,24,26,29,35,[],114,3,2,"['moranja01', 'anderky01', 'brookdi01', 'allengr01', 'valanjo01', 'clarkbr01', 'winslju01', 'banede01', 'meltode01', 'jonesty01', 'portejo01', 'konchjo01', 'mcderse01', 'tilliki02', 'tillmxa01']","[21, 20]",0,331049522,22069968.13,41
202103270LAC,LAC,LAC,PHI,"STAPLES Center, Los Angeles, California",none,3/27/2021 22:00,3/28/2021 0:00,"['Tony Brothers', 'Tyler Ford', 'Jason Goldenberg']",0,0,29,36,32,25,[],122,4,2,"['georgpa01', 'leonaka01', 'morrima03', 'jacksre01', 'zubaciv01', 'batumni01', 'mannte01', 'pattepa01', 'kennalu01', 'oturuda01', 'coffeam01', 'beverpa01']","[30, 16]",0,919978610,76664884.17,46,30,30,24,28,[],112,4,2,"['harrito02', 'scottmi01', 'greenda02', 'curryse01', 'simmobe01', 'thybuma01', 'miltosh01', 'howardw01', 'korkmfu01', 'maxeyty01', 'reedpa01', 'joeis01', 'tuckera01']","[32, 13]",0,699989461,53845343.15,45
202103270MIL,NYK,MIL,NYK,"Fiserv Forum, Milwaukee, Wisconsin",conference,3/27/2021 20:00,3/27/2021 22:00,"['Simone Jelks', 'Ed Malloy', 'Scott Wall']",3280,0,25,29,23,19,[],96,-1,1,"['antetth01', 'nworajo01', 'lopezbr01', 'merrisa01', 'toupaax01', 'connapa01', 'forbebr01', 'diakima01', 'antetgi01', 'middlkh01', 'divindo01', 'holidjr01']","[29, 15]",1,703702090,58641840.83,44,32,25,24,21,[],102,2,2,"['burksal01', 'barrerj01', 'gibsota01', 'paytoel01', 'robinmi01', 'noelne01', 'rosede01', 'quickim01', 'knoxke01', 'toppiob01', 'harpeja01', 'pinsoth01', 'ntilila01']","[23, 22]",1,454901601,34992430.85,45
202103270MIN,HOU,MIN,HOU,"Target Center, Minneapolis, Minnesota",conference,3/27/2021 20:00,3/27/2021 22:00,"['Brent Barnaky', 'Matt Kallio', 'Ken Mauer']",0,0,29,19,30,29,[],107,1,1,"['mcdanja02', 'edwaran01', 'townska01', 'beaslma01', 'rubiori01', 'nowelja01', 'hernaju01', 'mclaujo01', 'reidna01', 'laymaja01', 'culveja01', 'vandeja01', 'davised01']","[11, 34]",1,416788935,32060687.31,45,41,33,24,31,[],129,-2,1,"['tateja01', 'porteke02', 'walljo01', 'olynyke01', 'brownst02', 'mclembe01', 'augusdj01', 'martike04', 'wilsodj01', 'lamban01', 'pattoju01', 'gordoer01', 'woodch01']","[12, 32]",0,624232902,48017915.54,44
202103270NOP,NOP,NOP,DAL,"Smoothie King Center, New Orleans, Louisiana",division,3/27/2021 21:00,3/27/2021 23:00,"['John Butler', 'Scott Foster', 'Jonathan Sterling']",3700,0,35,18,27,32,[],112,-1,1,"['bledser01', 'willizi01', 'ingrabr01', 'alexani01', 'adamsst01', 'hartjo01', 'lewiski01', 'hernawi01', 'marshna01', 'iwundwe01', 'johnsja01', 'gabriwe01', 'magnawi01']","[19, 25]",0,506585264,38968097.23,44,20,33,25,25,[],103,-1,1,"['brunsja01', 'finnedo01', 'richajo01', 'klebima01', 'marjabo01', 'hardati02', 'poweldw01', 'burketr01', 'porzikr01', 'greenjo02', 'hintona01', 'mellini01', 'beyty01']","[23, 20]",1,428323062,32947927.85,43
202103270OKC,BOS,OKC,BOS,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",none,3/27/2021 21:00,3/27/2021 23:00,"['Sean Corbin', 'Nate Green', 'Natalie Sago']",0,0,25,27,28,14,[],94,-1,3,"['maledth01', 'brownmo01', 'pokusal01', 'robyis01', 'dortlu01', 'willike04', 'mykhasv01', 'jeromty01', 'halljo01', 'jacksju01', 'muscami01', 'milleda01']","[19, 25]",0,95722322,7976860.167,44,21,26,29,35,[],111,1,1,"['tatumja01', 'smartma01', 'brownja02', 'williro04', 'willigr01', 'pritcpa01', 'edwarca01', 'nesmiaa01', 'kornelu01', 'wagnemo01', 'fallta01', 'watertr01']","[22, 23]",0,241106248,20092187.33,45
202103270SAC,SAC,SAC,CLE,"Golden 1 Center, Sacramento, California",none,3/27/2021 22:00,3/28/2021 0:00,"['Bill Kennedy', 'Ashley Moyer-Gleich', 'Tom Washington']",0,0,31,18,22,29,[],100,3,2,"['foxde01', 'barneha02', 'holmeri01', 'halibty01', 'hieldbu01', 'wrighde01', 'daviste02', 'metuch01', 'harklma01', 'guyky01', 'woodaro01', 'silvach01', 'jeffrda01', 'jamesju01']","[20, 25]",1,410507479,29321962.79,45,29,19,26,24,[],98,-1,1,"['sextoco01', 'nancela02', 'garlada01', 'okorois01', 'thomabr01', 'wadede01', 'dotsoda01', 'stevela01', 'princta02', 'windldy01', 'cookqu01', 'osmande01']","[17, 28]",0,181368843,15114070.25,45
202103270SAS,SAS,SAS,CHI,"AT&T Center, San Antonio, Texas",none,3/27/2021 20:30,3/27/2021 22:30,"['Brian Forte', 'Derek Richardson', 'Josh Tiven']",3334,0,33,32,31,24,[],120,-4,2,"['whitede01', 'derozde01', 'poeltja01', 'murrade01', 'johnske04', 'millspa02', 'gayru01', 'eubandr01', 'samanlu01', 'vassede01', 'jonestr01', 'weathqu01', 'reynoca01', 'walkelo01', 'lylestr01']","[22, 20]",1,597718864,39847924.27,42,20,19,34,31,[],104,-2,3,"['vucevni01', 'lavinza01', 'markkla01', 'willipa01', 'satorto01', 'whiteco01', 'templga01', 'youngth01', 'browntr01', 'aminual01', 'greenja02', 'valende01', 'arcidry01', 'feliccr01', 'dotsode01']","[19, 24]",0,654114219,43607614.6,43
202103270UTA,UTA,UTA,MEM,"Vivint Smart Home Arena, Salt Lake City, Utah",conference,3/27/2021 21:00,3/27/2021 23:00,"['Brett Nansel', 'Kevin Scott', 'Aaron Smith']",5546,0,39,31,30,26,[],126,4,1,"['inglejo01', 'mitchdo01', 'bogdabo02', 'onealro01', 'goberru01', 'clarkjo01', 'onimi01', 'niangge01', 'favorde01', 'forretr01', 'thomama02', 'morgaju01', 'ilyaser01', 'brantja01', 'hugheel01']","[33, 11]",1,638052855,42536857,44,19,34,29,28,[],110,-1,1,"['moranja01', 'allengr01', 'anderky01', 'valanjo01', 'brookdi01', 'clarkbr01', 'banede01', 'winslju01', 'meltode01', 'jonesty01', 'portejo01', 'mcderse01', 'konchjo01', 'tilliki02', 'tillmxa01']","[21, 21]",0,331049522,22069968.13,42
202103270WAS,WAS,WAS,DET,"Capital One Arena, Washington, District of Columbia",conference,3/27/2021 20:00,3/27/2021 22:00,"['James Capers Jr.', 'Lauren Holtkamp-Sterling', 'Jenna Schroeder']",0,0,33,35,11,27,[],106,-3,2,"['hachiru01', 'westbru01', 'avdijde01', 'bealbr01', 'lenal01', 'mathega01', 'netora01', 'lopezro01', 'robinje01', 'gaffoda01', 'bongais01', 'winstca01', 'hutchch01', 'gillan01']","[15, 28]",0,671827510,47987679.29,43,22,19,34,17,[],92,-3,1,"['beysa01', 'plumlma01', 'ellinwa01', 'leesa01', 'grantje01', 'josepco01', 'jacksjo02', 'stewais01', 'jacksfr01', 'cookty01', 'doumbse01', 'sirvyde01', 'mcgruro01']","[12, 32]",0,317815380,24447336.92,44
202103280CHO,PHO,CHO,PHO,"Spectrum Center, Charlotte, North Carolina",none,3/28/2021 13:00,3/28/2021 15:00,"['Curtis Blair', 'Eric Lewis', 'Andy Nagy']",3850,0,29,20,18,23,[],97,3,2,"['roziete01', 'washipj01', 'haywago01', 'grahade01', 'biyombi01', 'bridgmi02', 'martico01', 'zelleco01', 'wanambr01', 'martica02', 'rillegr01', 'monkma01', 'darlina01', 'richani01', 'mcdanja01']","[23, 21]",1,519674916,34644994.4,44,26,23,27,14,[],101,1,2,"['bridgmi01', 'bookede01', 'paulch01', 'aytonde01', 'crowdja01', 'craigto01', 'johnsca02', 'saricda01', 'payneca01', 'gallola01', 'smithja04', 'carteje01', 'alexaty01', 'mooreet01', 'kaminfr01']","[30, 14]",0,724428349,48295223.27,44
202103280DEN,DEN,DEN,ATL,"Ball Arena, Denver, Colorado",none,3/28/2021 21:00,3/28/2021 23:00,"['Kevin Cutler', 'Marc Davis', 'Dannica Mosher']",0,0,31,34,32,29,[],126,1,2,"['bartowi01', 'murraja01', 'jokicni01', 'portemi01', 'gordoaa01', 'campafa01', 'millspa01', 'doziepj01', 'greenja01', 'nnajize01', 'bolbo01', 'cancavl01', 'howarma02', 'mcgeeja01']","[27, 18]",0,690343160,49310225.71,45,35,20,24,23,[],102,1,2,"['youngtr01', 'capelca01', 'collijo01', 'bogdabo01', 'snellto01', 'gallida01', 'huertke01', 'hillso01', 'mayssk01', 'okongon01', 'goodwbr01', 'knighna01', 'fernabr01']","[23, 22]",1,511157826,39319832.77,45
202103280LAL,LAL,LAL,ORL,"STAPLES Center, Los Angeles, California",none,3/28/2021 22:00,3/29/2021 0:00,"['Tyler Ford', 'Jason Goldenberg', 'Tre Maddox']",0,0,22,22,25,27,[],96,1,2,"['kuzmaky01', 'schrode01', 'morrima02', 'caldwke01', 'gasolma01', 'harremo01', 'carusal01', 'hortota01', 'matthwe02', 'antetko01', 'cacokde01', 'mckinal01']","[29, 17]",0,588601274,49050106.17,46,21,18,30,24,[],93,-1,2,"['bacondw01', 'okekech01', 'ennisja01', 'birchkh01', 'cartemi01', 'randlch01', 'porteot01', 'cartewe01', 'hamptrj01', 'bambamo01', 'maneka01', 'rosste01']","[15, 30]",0,325443861,27120321.75,45
202103280TOR,POR,TOR,POR,"Amalie Arena, Tampa, Florida",none,3/28/2021 19:00,3/28/2021 21:00,"['Marat Kogut', 'Rodney Mott', 'Haywoode Workman']",2021,0,41,33,10,33,[],117,-1,2,"['siakapa01', 'anunoog01', 'vanvlfr01', 'trentga02', 'baynear01', 'hoodro01', 'bouchch01', 'johnsst04', 'flynnma01', 'watanyu01', 'mccawpa01', 'harrija01']","[18, 27]",0,296806830,24733902.5,45,32,36,23,31,[],122,2,2,"['mccolcj01', 'lillada01', 'covinro01', 'powelno01', 'nurkiju01', 'anthoca01', 'jonesde02', 'kanteen01', 'simonan01', 'blevike01', 'colliza01', 'ellebcj01', 'gilesha01']","[27, 18]",1,928006842,71385141.69,45
202103290BOS,NOP,BOS,NOP,"TD Garden, Boston, Massachusetts",none,3/29/2021 19:30,3/29/2021 21:30,"['Mitchell Ervin', 'Josh Tiven', 'C.J. Washington']",2298,0,27,28,26,28,[],109,2,2,"['tatumja01', 'smartma01', 'walkeke02', 'williro04', 'willigr01', 'fournev01', 'pritcpa01', 'kornelu01', 'nesmiaa01', 'wagnemo01', 'edwarca01', 'watertr01', 'fallta01']","[23, 23]",0,441401497,33953961.31,46,32,32,24,27,[],115,1,2,"['ingrabr01', 'bledser01', 'alexani01', 'willizi01', 'adamsst01', 'hartjo01', 'hayesja02', 'lewiski01', 'iwundwe01', 'hernawi01', 'marshna01', 'magnawi01', 'johnsja01', 'gabriwe01']","[20, 25]",1,521900744,37278624.57,45
202103290BRK,BRK,BRK,MIN,"Barclays Center, Brooklyn, New York",none,3/29/2021 19:30,3/29/2021 21:30,"['Nick Buchert', 'David Guthrie', 'Brandon Schwab']",1732,0,37,24,26,25,[],112,1,3,"['hardeja01', 'irvinky01', 'harrijo01', 'brownbr01', 'jordade01', 'johnsty01', 'greenje02', 'griffbl01', 'claxtni01', 'luwawti01', 'johnsal02', 'chiozch01', 'perryre01']","[31, 15]",0,1101352550,84719426.92,46,25,27,25,30,[],107,-1,2,"['townska01', 'mcdanja02', 'edwaran01', 'beaslma01', 'rubiori01', 'mclaujo01', 'nowelja01', 'culveja01', 'reidna01', 'hernaju01', 'laymaja01', 'davised01', 'vandeja01']","[11, 35]",0,416788935,32060687.31,46
202103290DET,DET,DET,TOR,"Little Caesars Arena, Detroit, Michigan",conference,3/29/2021 20:00,3/29/2021 22:00,"['John Butler', 'Brian Forte', 'Courtney Kirkland']",750,0,35,31,26,26,[],118,-4,2,"['beysa01', 'grantje01', 'leesa01', 'ellinwa01', 'plumlma01', 'stewais01', 'diallha01', 'josepco01', 'jacksfr01', 'cookty01', 'doumbse01', 'sirvyde01', 'jacksjo02']","[12, 33]",2,311594174,23968782.62,45,27,23,25,29,[],104,-2,1,"['trentga02', 'vanvlfr01', 'anunoog01', 'siakapa01', 'lowryky01', 'hoodro01', 'flynnma01', 'bouchch01', 'johnsst04', 'watanyu01', 'baynear01', 'mccawpa01']","[18, 28]",0,512248875,42687406.25,46
202103290GSW,GSW,GSW,CHI,"Chase Center, San Francisco, California",none,3/29/2021 22:00,3/30/2021 0:00,"['Bennie Adams', 'Kevin Scott', 'Tom Washington']",0,0,34,31,31,20,[],116,-4,3,"['oubreke01', 'wiggian01', 'greendr01', 'curryst01', 'wisemja01', 'poolejo01', 'looneke01', 'bazemke01', 'leeda03', 'mannini01', 'toscaju01', 'muldemy01', 'smailal01']","[22, 24]",1,713460344,54881564.92,46,29,31,25,17,[],102,-3,2,"['willipa01', 'lavinza01', 'satorto01', 'vucevni01', 'youngth01', 'markkla01', 'theisda01', 'browntr01', 'arcidry01', 'greenja02', 'dotsode01', 'templga01', 'feliccr01', 'aminual01', 'valende01']","[19, 25]",0,657870867,43858057.8,44
202103290HOU,MEM,HOU,MEM,"Toyota Center, Houston, Texas",division,3/29/2021 20:00,3/29/2021 22:00,"['Kane Fitzgerald', 'Natalie Sago', 'Jonathan Sterling']",3319,0,27,30,34,19,[],110,1,2,"['porteke02', 'olynyke01', 'tateja01', 'walljo01', 'houseda01', 'brownst02', 'augusdj01', 'bradlav01', 'wilsodj01', 'martike04', 'lamban01', 'pattoju01', 'mclembe01']","[13, 32]",1,511342674,39334051.85,45,23,34,33,30,[],120,-2,2,"['brookdi01', 'moranja01', 'valanjo01', 'anderky01', 'allengr01', 'meltode01', 'banede01', 'clarkbr01', 'jonesty01', 'tillmxa01', 'portejo01', 'mcderse01', 'konchjo01', 'tilliki02']","[21, 22]",1,289917957,20708425.5,43
202103290LAC,LAC,LAC,MIL,"STAPLES Center, Los Angeles, California",none,3/29/2021 22:00,3/30/2021 0:00,"['Tony Brothers', 'Leroy Richardson', 'Aaron Smith']",0,0,26,31,39,33,[],129,5,2,"['morrima03', 'leonaka01', 'kennalu01', 'zubaciv01', 'jacksre01', 'mannte01', 'batumni01', 'coffeam01', 'pattepa01', 'oturuda01', 'georgpa01', 'beverpa01']","[31, 16]",0,919978610,76664884.17,47,38,17,31,19,[],105,-2,2,"['middlkh01', 'holidjr01', 'antetgi01', 'divindo01', 'lopezbr01', 'connapa01', 'antetth01', 'forbebr01', 'diakima01', 'merrisa01', 'nworajo01', 'toupaax01']","[29, 16]",1,703702090,58641840.83,45
202103290NYK,MIA,NYK,MIA,"Madison Square Garden (IV), New York, New York",conference,3/29/2021 19:30,3/29/2021 21:30,"['Scott Foster', 'Robert Hussey', 'Karl Lane']",1981,0,16,27,21,24,[],88,3,2,"['randlju01', 'barrerj01', 'noelne01', 'bullore01', 'paytoel01', 'burksal01', 'rosede01', 'gibsota01', 'quickim01', 'toppiob01', 'knoxke01', 'harpeja01', 'pinsoth01', 'ntilila01']","[24, 22]",0,555871297,39705092.64,46,21,15,39,23,[],98,-6,3,"['adebaba01', 'butleji01', 'robindu01', 'dragigo01', 'arizatr01', 'herroty01', 'iguodan01', 'vincega01', 'achiupr01', 'bjeline01', 'oladivi01', 'strusma01', 'nunnke01']","[22, 24]",2,870887486,66991345.08,46
202103290OKC,DAL,OKC,DAL,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",conference,3/29/2021 20:00,3/29/2021 22:00,"['Brent Barnaky', 'John Goble', 'Jenna Schroeder']",0,0,24,39,20,23,[],106,-2,2,"['robyis01', 'pokusal01', 'brownmo01', 'maledth01', 'mykhasv01', 'jeromty01', 'halljo01', 'willike04', 'bradlto01', 'jacksju01', 'muscami01', 'milleda01']","[19, 26]",1,102654189,8554515.75,45,33,38,29,27,[],127,-2,2,"['doncilu01', 'porzikr01', 'finnedo01', 'richajo01', 'klebima01', 'hardati02', 'brunsja01', 'greenjo02', 'poweldw01', 'burketr01', 'mellini01', 'hintona01', 'beyty01', 'marjabo01']","[23, 21]",1,460790813,32913629.5,44
202103290SAS,SAC,SAS,SAC,"AT&T Center, San Antonio, Texas",conference,3/29/2021 20:30,3/29/2021 22:30,"['Derek Richardson', 'Scott Wall', 'Zach Zarba']",2876,0,31,29,31,24,[],115,1,2,"['murrade01', 'derozde01', 'poeltja01', 'whitede01', 'johnske04', 'millspa02', 'gayru01', 'vassede01', 'eubandr01', 'samanlu01', 'jonestr01', 'reynoca01', 'weathqu01', 'lylestr01']","[23, 20]",0,585261328,41804380.57,43,27,41,29,35,[],132,4,2,"['foxde01', 'hieldbu01', 'holmeri01', 'barneha02', 'halibty01', 'wrighde01', 'daviste02', 'harklma01', 'metuch01', 'silvach01', 'guyky01', 'jamesju01', 'jeffrda01', 'woodaro01']","[21, 25]",0,410507479,29321962.79,46
202103290UTA,UTA,UTA,CLE,"Vivint Smart Home Arena, Salt Lake City, Utah",none,3/29/2021 21:00,3/29/2021 23:00,"['Ken Mauer', 'Suyash Mehta', 'Scott Twardoski']",5546,0,27,26,37,24,[],114,5,2,"['goberru01', 'conlemi01', 'mitchdo01', 'bogdabo02', 'onealro01', 'clarkjo01', 'inglejo01', 'niangge01', 'onimi01', 'forretr01', 'favorde01', 'thomama02', 'brantja01', 'ilyaser01', 'hugheel01']","[34, 11]",1,865389800,57692653.33,45,18,16,18,23,[],75,-2,2,"['garlada01', 'sextoco01', 'wadede01', 'okorois01', 'harteis01', 'thomabr01', 'stevela01', 'princta02', 'dotsoda01', 'windldy01', 'osmande01', 'cookqu01']","[17, 29]",0,145739614,12144967.83,46
202103290WAS,WAS,WAS,IND,"Capital One Arena, Washington, District of Columbia",conference,3/29/2021 19:00,3/29/2021 21:00,"['Pat Fraher', 'Lauren Holtkamp-Sterling', 'Gediminas Petraitis']",0,0,24,33,38,37,[],132,1,2,"['westbru01', 'hachiru01', 'avdijde01', 'lenal01', 'robinje01', 'hutchch01', 'mathega01', 'netora01', 'gaffoda01', 'lopezro01', 'bongais01', 'winstca01', 'gillan01']","[16, 28]",0,493972799,37997907.62,44,28,30,34,32,[],124,2,3,"['sabondo01', 'turnemy01', 'brogdma01', 'leverca01', 'holidju01', 'mccontj01', 'sumneed01', 'lambje01', 'holidaa01', 'bitadgo01', 'sampsja02', 'martike03', 'stanlca01', 'bowenbr02']","[21, 23]",0,361917992,25851285.14,44
202103300DEN,DEN,DEN,PHI,"Ball Arena, Denver, Colorado",none,3/30/2021 21:00,3/30/2021 23:00,"['Kevin Cutler', 'Marc Davis', 'Haywoode Workman']",3574,0,44,24,20,16,[],104,2,2,"['murraja01', 'portemi01', 'jokicni01', 'bartowi01', 'gordoaa01', 'campafa01', 'doziepj01', 'millspa01', 'greenja01', 'howarma02', 'clarkga01', 'bolbo01', 'cancavl01', 'mcgeeja01', 'nnajize01']","[28, 18]",1,694744869,46316324.6,46,22,23,26,24,[],95,-1,3,"['simmobe01', 'harrito02', 'curryse01', 'greenda02', 'howardw01', 'thybuma01', 'scottmi01', 'miltosh01', 'korkmfu01', 'maxeyty01', 'reedpa01', 'joeis01', 'tuckera01']","[32, 14]",0,699989461,53845343.15,46
