gameid,ref,att
201501280ATL,"['Scott Foster', 'Leroy Richardson', 'James Williams']",18047
201501280CLE,"['Mark Ayotte', 'Derek Richardson', 'Zach Zarba']",20562
201501280HOU,"['David Guthrie', 'Marat Kogut', 'Derrick Stafford']",18237
201501280MIN,"['Derrick Collins', 'John Goble', 'Justin Van Duyne']",11434
201501280NOP,"['Bennie Adams', 'Tony Brothers', 'Kevin Scott']",16055
201501280NYK,"['Brian Forte', 'Jason Phillips', 'Dedric Taylor']",19812
201501280PHI,"['Mike Callahan', 'Mark Lindsay', 'J.T. Orr']",11213
201501280PHO,"['Brent Barnaky', 'Dan Crawford', 'Sean Wright']",16209
201501280SAS,"['Ron Garretson', 'Eli Roe', 'Josh Tiven']",18581
201501280TOR,"['Eric Dalen', 'Pat Fraher', 'Tom Washington']",19800
201501280UTA,"['Tony Brown', 'Tre Maddox', 'Bill Spooner']",16322
201501290IND,"['David Jones', 'Bennett Salvatore', 'Ben Taylor']",15665
201501290LAL,"['Eric Lewis', 'Ed Malloy', 'Leon Wood']",18997
201501290MEM,"['Scott Foster', 'Leroy Richardson', 'Haywoode Workman']",16736
201501290ORL,"['Ken Mauer', 'Violet Palmer', 'Michael Smith']",16071
201501300ATL,"['Kevin Cutler', 'Kane Fitzgerald', 'Tom Washington']",19018
201501300BOS,"['Mike Callahan', 'Pat Fraher', 'Kevin Scott']",17675
201501300BRK,"['Brent Barnaky', 'Lauren Holtkamp-Sterling', 'Jason Phillips']",17062
201501300CLE,"['Steve Anderson', 'Matt Boland', 'John Goble']",20562
201501300MIA,"['Brian Forte', 'Monty McCutchen', 'Scott Twardoski']",19823
201501300NOP,"['James Capers Jr.', 'David Guthrie', 'Dedric Taylor']",17932
201501300PHI,"['Mark Ayotte', 'Derek Richardson', 'Derrick Stafford']",14333
201501300PHO,"['Tony Brown', 'Tre Maddox', 'Bill Spooner']",18055
201501300UTA,"['Bennie Adams', 'Ed Malloy', 'Justin Van Duyne']",19295
201501310ATL,"['David Jones', 'Ken Mauer', 'Scott Twardoski']",19006
201501310DEN,"['Eric Lewis', 'James Williams', 'Zach Zarba']",13302
201501310DET,"['Mark Ayotte', 'Dan Crawford', 'Violet Palmer']",18213
201501310GSW,"['Ron Garretson', 'Leon Wood', 'Gary Zielinski']",19596
201501310IND,"['Scott Foster', 'Derek Richardson', 'Leroy Richardson']",18165
201501310MEM,"['James Capers Jr.', 'Marat Kogut', 'Mark Lindsay']",18119
201501310MIL,"['Eric Dalen', 'Marc Davis', 'Sean Wright']",18717
201501310MIN,"['Curtis Blair', 'Jason Phillips', 'Josh Tiven']",19562
201501310ORL,"['Tony Brothers', 'Kane Fitzgerald', 'Eli Roe']",17626
201501310SAS,"['Derrick Collins', 'Monty McCutchen', 'Michael Smith']",18581
201501310WAS,"['Nick Buchert', 'John Goble', 'Bennett Salvatore']",20356
201502010BOS,"['Matt Boland', 'Derrick Stafford', 'Haywoode Workman']",17366
201502010NYK,"['Mike Callahan', 'Kevin Cutler', 'Pat Fraher']",19812
201502020BRK,"['Eli Roe', 'Bennett Salvatore', 'Kevin Scott']",16037
201502020CLE,"['David Guthrie', 'Violet Palmer', 'Sean Wright']",20562
201502020DAL,"['Tony Brown', 'Eric Dalen', 'Tom Washington']",19989
201502020NOP,"['Marc Davis', 'Lauren Holtkamp-Sterling', 'Mark Lindsay']",15487
201502020OKC,"['Curtis Blair', 'Nick Buchert', 'Zach Zarba']",18203
201502020PHO,"['Bennie Adams', 'Ed Malloy', 'James Williams']",17199
201502020TOR,"['Mark Ayotte', 'Matt Boland', 'Monty McCutchen']",19800
201502020WAS,"['Brian Forte', 'Scott Foster', 'Scott Twardoski']",15816
201502030DET,"['Steve Anderson', 'Pat Fraher', 'Jason Phillips']",12768
201502030NYK,"['Eric Lewis', 'Ken Mauer', 'Eli Roe']",19812
201502030PHI,"['Mike Callahan', 'Kevin Cutler', 'Kane Fitzgerald']",10290
201502030POR,"['James Capers Jr.', 'Tre Maddox', 'Gary Zielinski']",19441
201502030SAC,"['Derrick Collins', 'J.T. Orr', 'Bill Spooner']",17317
201502040ATL,"['Tony Brown', 'Joe Crawford', 'Dedric Taylor']",18047
201502040BOS,"['Nick Buchert', 'David Jones', 'Marat Kogut']",15126
201502040GSW,"['Scott Foster', 'John Goble', 'James Williams']",19596
201502040HOU,"['Bennie Adams', 'Curtis Blair', 'Zach Zarba']",18325
201502040IND,"['Matt Boland', 'Monty McCutchen', 'Kevin Scott']",15892
201502040MIL,"['Steve Anderson', 'Leroy Richardson', 'Bennett Salvatore']",12544
201502040MIN,"['Sean Corbin', 'Kane Fitzgerald', 'Violet Palmer']",11517
201502040NOP,"['Brent Barnaky', 'Eric Dalen', 'Derrick Stafford']",17156
201502040SAS,"['Scott Wall', 'Tom Washington', 'Haywoode Workman']",18581
201502040TOR,"['Marc Davis', 'David Guthrie', 'Karl Lane']",19800
201502040UTA,"['Derrick Collins', 'Bill Kennedy', 'Derek Richardson']",19911
201502050CHO,"['Leroy Richardson', 'Eli Roe', 'Sean Wright']",17019
201502050CLE,"['Lauren Holtkamp-Sterling', 'Eric Lewis', 'Ken Mauer']",20562
201502050POR,"['Brian Forte', 'Scott Foster', 'Justin Van Duyne']",19488
201502050SAC,"['James Capers Jr.', 'Courtney Kirkland', 'Tre Maddox']",16993
201502060ATL,"['David Guthrie', 'Haywoode Workman', 'Zach Zarba']",19225
201502060BOS,"['Tony Brown', 'Marc Davis', 'Karl Lane']",18322
201502060BRK,"['Steve Anderson', 'Kane Fitzgerald', 'Derrick Stafford']",17732
201502060DET,"['Brent Barnaky', 'J.T. Orr', 'Tom Washington']",17035
201502060HOU,"['Joe Crawford', 'Eric Dalen', 'Pat Fraher']",18239
201502060IND,"['Mike Callahan', 'Dedric Taylor', 'Scott Wall']",18165
201502060MIN,"['Mark Ayotte', 'Matt Boland', 'David Jones']",14388
201502060OKC,"['Bennie Adams', 'Derrick Collins', 'Bill Kennedy']",18203
201502060ORL,"['Marat Kogut', 'Mark Lindsay', 'Jason Phillips']",16206
201502060PHO,"['John Goble', 'Courtney Kirkland', 'Scott Twardoski']",18055
201502060SAS,"['Bill Spooner', 'Ben Taylor', 'Gary Zielinski']",18581
201502060TOR,"['Sean Corbin', 'Ed Malloy', 'Josh Tiven']",19800
201502070DAL,"['Derrick Collins', 'Bill Kennedy', 'Leroy Richardson']",20398
201502070MIL,"['James Capers Jr.', 'J.T. Orr', 'Kevin Scott']",16470
201502070NOP,"['Joe Crawford', 'Marat Kogut', 'Sean Wright']",18402
201502070NYK,"['Curtis Blair', 'Nick Buchert', 'Tom Washington']",19812
201502070PHI,"['Eric Lewis', 'Bennett Salvatore', 'James Williams']",16739
201502070UTA,"['Brian Forte', 'Scott Foster', 'Violet Palmer']",19128
201502070WAS,"['Mark Ayotte', 'Matt Boland', 'Ken Mauer']",20356
201502080CHO,"['Mark Lindsay', 'Ben Taylor', 'Zach Zarba']",16991
201502080CLE,"['Marc Davis', 'Karl Lane', 'Josh Tiven']",20562
201502080DET,"['Kevin Cutler', 'Ed Malloy', 'Scott Wall']",16075
201502080HOU,"['Tony Brown', 'Lauren Holtkamp-Sterling', 'Bill Spooner']",18243
201502080MEM,"['Kane Fitzgerald', 'Jason Phillips', 'Scott Twardoski']",18119
201502080OKC,"['Mike Callahan', 'John Goble', 'Gary Zielinski']",18203
201502080ORL,"['Brent Barnaky', 'David Jones', 'Justin Van Duyne']",16944
201502080SAC,"['Bennie Adams', 'Monty McCutchen', 'Haywoode Workman']",17013
201502080TOR,"['Nick Buchert', 'Derrick Stafford', 'Dedric Taylor']",19800
201502090DAL,"['Curtis Blair', 'Joe Crawford', 'Mark Lindsay']",20082
201502090DEN,"['Courtney Kirkland', 'Monty McCutchen', 'Violet Palmer']",16511
201502090IND,"['Mark Ayotte', 'Jason Phillips', 'James Williams']",16691
201502090MIA,"['Brent Barnaky', 'Justin Van Duyne', 'Sean Wright']",19851
201502090MIL,"['John Goble', 'Ed Malloy', 'Derek Richardson']",12431
201502090MIN,"['Marc Davis', 'Karl Lane', 'Kevin Scott']",10987
201502090NOP,"['Sean Corbin', 'Leroy Richardson', 'Ben Taylor']",15321
201502090PHI,"['Pat Fraher', 'Tre Maddox', 'Ken Mauer']",16247
201502090WAS,"['James Capers Jr.', 'Eric Dalen', 'Eric Lewis']",16031
201502100CHI,"['Bennett Salvatore', 'Josh Tiven', 'Scott Twardoski']",21560
201502100CHO,"['Kane Fitzgerald', 'Scott Foster', 'Marat Kogut']",15876
201502100LAL,"['Brian Forte', 'Bill Spooner', 'Haywoode Workman']",18466
201502100MEM,"['Mike Callahan', 'Kevin Cutler', 'Scott Wall']",16901
201502100PHO,"['Bill Kennedy', 'J.T. Orr', 'Gary Zielinski']",17071
201502110BOS,"['Eric Lewis', 'Tre Maddox', 'Ken Mauer']",16083
201502110CLE,"['Mark Lindsay', 'Ed Malloy', 'James Williams']",20562
201502110DAL,"['Jason Phillips', 'Derek Richardson', 'Sean Wright']",19947
201502110DET,"['Curtis Blair', 'Joe Crawford', 'Josh Tiven']",14617
201502110LAC,"['Bennie Adams', 'Ron Garretson', 'Haywoode Workman']",19060
201502110MIL,"['Mark Ayotte', 'Dan Crawford', 'Ben Taylor']",13046
201502110MIN,"['Steve Anderson', 'Michael Smith', 'Derrick Stafford']",14303
201502110NOP,"['Scott Foster', 'Pat Fraher', 'Justin Van Duyne']",17074
201502110OKC,"['Brent Barnaky', 'James Capers Jr.', 'Sean Corbin']",18203
201502110ORL,"['Tony Brown', 'Kevin Cutler', 'Zach Zarba']",15473
201502110POR,"['Courtney Kirkland', 'Monty McCutchen', 'Leon Wood']",19585
201502110TOR,"['Tony Brothers', 'David Jones', 'Kevin Scott']",19800
201502120CHI,"['Nick Buchert', 'Mike Callahan', 'Scott Wall']",21920
201502190LAC,"['Brent Barnaky', 'Tony Brothers', 'Kane Fitzgerald']",19358
201502190OKC,"['Scott Foster', 'Karl Lane', 'Sean Wright']",18203
201502200ATL,"['Eric Dalen', 'Scott Wall', 'Tom Washington']",18968
201502200DAL,"['Nick Buchert', 'Derrick Stafford', 'Josh Tiven']",20389
201502200DET,"['Sean Corbin', 'Dan Crawford', 'Justin Van Duyne']",19053
201502200GSW,"['Mark Lindsay', 'Ed Malloy', 'Gary Zielinski']",19596
201502200LAL,"['Violet Palmer', 'Jason Phillips', 'Leroy Richardson']",18997
201502200MIL,"['Pat Fraher', 'Ron Garretson', 'Scott Twardoski']",16110
201502200MIN,"['Derrick Collins', 'Kevin Cutler', 'Scott Foster']",14077
201502200NYK,"['David Guthrie', 'Bennett Salvatore', 'Haywoode Workman']",19812
201502200ORL,"['Brian Forte', 'Ken Mauer', 'James Williams']",18259
201502200PHI,"['Bennie Adams', 'Mike Callahan', 'Eli Roe']",16777
201502200SAC,"['Kane Fitzgerald', 'Marat Kogut', 'Bill Spooner']",17317
201502200UTA,"['Mark Ayotte', 'Brent Barnaky', 'Tony Brothers']",19911
201502200WAS,"['Lauren Holtkamp-Sterling', 'Monty McCutchen', 'Michael Smith']",20356
201502210CHI,"['Ron Garretson', 'Eric Lewis', 'Kevin Scott']",22292
201502210CHO,"['Brian Forte', 'David Jones', 'Dedric Taylor']",19303
201502210HOU,"['Joe Crawford', 'James Williams', 'Leon Wood']",18329
201502210LAC,"['Tony Brown', 'Tre Maddox', 'Ed Malloy']",19133
201502210MIA,"['John Goble', 'Ben Taylor', 'Josh Tiven']",19982
201502220DAL,"['Steve Anderson', 'Michael Smith', 'Tom Washington']",20347
201502220DET,"['Courtney Kirkland', 'Karl Lane', 'Derrick Stafford']",18371
201502220IND,"['Sean Corbin', 'Monty McCutchen', 'Scott Twardoski']",17789
201502220LAL,"['Tony Brothers', 'Mark Lindsay', 'Derek Richardson']",18997
201502220MIL,"['Bennie Adams', 'Mike Callahan', 'Kevin Cutler']",14787
201502220NYK,"['Dan Crawford', 'Bill Kennedy', 'Eli Roe']",19812
201502220OKC,"['Curtis Blair', 'David Guthrie', 'Zach Zarba']",18203
201502220ORL,"['Nick Buchert', 'Pat Fraher', 'Bennett Salvatore']",16108
201502220POR,"['Marat Kogut', 'Jason Phillips', 'Leroy Richardson']",19782
201502230CHI,"['Brent Barnaky', 'Monty McCutchen', 'Gary Zielinski']",21434
201502230DEN,"['Kane Fitzgerald', 'Ed Malloy', 'Justin Van Duyne']",13127
201502230HOU,"['Curtis Blair', 'Tom Washington', 'Sean Wright']",18240
201502230LAC,"['Mark Lindsay', 'Ken Mauer', 'Derek Richardson']",19161
201502230MIA,"['Derrick Collins', 'Ron Garretson', 'Leon Wood']",19802
201502230NOP,"['Mark Ayotte', 'Lauren Holtkamp-Sterling', 'Zach Zarba']",16514
201502230PHO,"['Tony Brown', 'Joe Crawford', 'Tre Maddox']",17076
201502230UTA,"['Eric Dalen', 'Jason Phillips', 'Leroy Richardson']",18782
201502240DAL,"['Brian Forte', 'Pat Fraher', 'Bennett Salvatore']",20151
201502240DET,"['Bennie Adams', 'David Jones', 'Scott Twardoski']",19087
201502240OKC,"['John Goble', 'Kevin Scott', 'Scott Wall']",18203
201502240WAS,"['Mike Callahan', 'Bill Kennedy', 'J.T. Orr']",20356
201502250ATL,"['Ron Garretson', 'Bill Kennedy', 'Leon Wood']",16126
201502250BOS,"['Sean Corbin', 'J.T. Orr', 'Zach Zarba']",16899
201502250CHI,"['James Capers Jr.', 'David Guthrie', 'Ben Taylor']",21509
201502250DEN,"['Eric Dalen', 'Ken Mauer', 'Leroy Richardson']",12813
201502250HOU,"['Mark Ayotte', 'Derrick Collins', 'Monty McCutchen']",18154
201502250MIL,"['Tony Brothers', 'Courtney Kirkland', 'Karl Lane']",12763
201502250MIN,"['Dan Crawford', 'Violet Palmer', 'Gary Zielinski']",19856
201502250NOP,"['Steve Anderson', 'Eric Lewis', 'Derrick Stafford']",16097
201502250ORL,"['Marc Davis', 'Eli Roe', 'Michael Smith']",18309
201502250POR,"['Joe Crawford', 'Kevin Cutler', 'Kane Fitzgerald']",19650
201502250SAC,"['Dedric Taylor', 'Josh Tiven', 'Tom Washington']",16794
201502250UTA,"['Tony Brown', 'Marat Kogut', 'Ed Malloy']",19911
201502260CLE,"['Pat Fraher', 'John Goble', 'Bennett Salvatore']",20562
201502260PHO,"['Jason Phillips', 'Justin Van Duyne', 'Sean Wright']",17514
201502270ATL,"['Tony Brown', 'John Goble', 'Derrick Stafford']",18968
201502270BOS,"['David Jones', 'Eli Roe', 'Gary Zielinski']",18624
201502270CHI,"['Tony Brothers', 'Derrick Collins', 'Haywoode Workman']",21635
201502270DEN,"['Bennie Adams', 'Lauren Holtkamp-Sterling', 'Tom Washington']",15002
201502270DET,"['Nick Buchert', 'Tre Maddox', 'Michael Smith']",16182
201502270HOU,"['Brian Forte', 'Bill Kennedy', 'Kevin Scott']",18139
201502270IND,"['Curtis Blair', 'Mark Lindsay', 'Zach Zarba']",18165
201502270LAL,"['Joe Crawford', 'Eric Dalen', 'Kane Fitzgerald']",18997
201502270MEM,"['Marc Davis', 'Courtney Kirkland', 'Leon Wood']",18119
201502270NOP,"['James Capers Jr.', 'Violet Palmer', 'Scott Wall']",17797
201502270PHI,"['Sean Corbin', 'Derek Richardson', 'James Williams']",18089
201502270POR,"['Ed Malloy', 'Dedric Taylor', 'Josh Tiven']",19962
201502270SAC,"['David Guthrie', 'Ken Mauer', 'Justin Van Duyne']",17317
201502270TOR,"['Dan Crawford', 'Karl Lane', 'Eric Lewis']",19800
201502280DAL,"['Brent Barnaky', 'Marc Davis', 'Ben Taylor']",20367
201502280MIA,"['Steve Anderson', 'Brian Forte', 'Monty McCutchen']",19733
201502280MIN,"['Eric Lewis', 'Bennett Salvatore', 'James Williams']",19356
201502280NYK,"['Tony Brothers', 'Derrick Collins', 'Marat Kogut']",19812
201502280PHO,"['Lauren Holtkamp-Sterling', 'Josh Tiven', 'Tom Washington']",18055
201502280UTA,"['Kevin Cutler', 'Ron Garretson', 'Sean Wright']",19515
201502280WAS,"['Pat Fraher', 'Eli Roe', 'Zach Zarba']",20356
201503010BOS,"['James Capers Jr.', 'Mark Lindsay', 'Violet Palmer']",18624
201503010CHI,"['Joe Crawford', 'David Jones', 'Leroy Richardson']",21680
201503010DEN,"['Ron Garretson', 'David Guthrie', 'Dedric Taylor']",13109
201503010HOU,"['Tony Brown', 'Dan Crawford', 'Michael Smith']",18345
201503010IND,"['Tre Maddox', 'Derrick Stafford', 'Gary Zielinski']",16581
201503010LAL,"['Bennie Adams', 'Ken Mauer', 'Leon Wood']",18997
201503010ORL,"['Sean Corbin', 'Derek Richardson', 'Scott Wall']",15422
201503010SAC,"['Mark Ayotte', 'Bill Kennedy', 'J.T. Orr']",16776
201503020BRK,"['Nick Buchert', 'Jason Phillips', 'Haywoode Workman']",17732
201503020DAL,"['Kane Fitzgerald', 'Monty McCutchen', 'James Williams']",20367
201503020MIA,"['Karl Lane', 'Mark Lindsay', 'Zach Zarba']",19600
201503020MIN,"['Josh Tiven', 'Justin Van Duyne', 'Sean Wright']",18239
201503020PHI,"['Brent Barnaky', 'Marc Davis', 'Brian Forte']",10742
201503030ATL,"['Derek Richardson', 'Leroy Richardson', 'Bennett Salvatore']",18968
201503030CHI,"['Courtney Kirkland', 'Tre Maddox', 'Tom Washington']",21468
201503030CHO,"['Curtis Blair', 'John Goble', 'Kevin Scott']",16947
201503030CLE,"['Brent Barnaky', 'Eric Dalen', 'Derrick Stafford']",20562
201503030DEN,"['Mark Ayotte', 'Bill Kennedy', 'J.T. Orr']",12234
201503030MEM,"['Derrick Collins', 'Ed Malloy', 'Eli Roe']",16779
201503030NYK,"['Sean Corbin', 'Pat Fraher', 'Violet Palmer']",19812
201503040BOS,"['Steve Anderson', 'Tony Brothers', 'Scott Wall']",16354
201503040BRK,"['Kevin Cutler', 'Courtney Kirkland', 'Zach Zarba']",16691
201503040GSW,"['Bennie Adams', 'Bill Spooner', 'Scott Twardoski']",19596
201503040HOU,"['Karl Lane', 'Ken Mauer', 'Josh Tiven']",18224
201503040IND,"['Tony Brown', 'Lauren Holtkamp-Sterling', 'Tom Washington']",15981
201503040LAC,"['Scott Foster', 'David Guthrie', 'Gary Zielinski']",19060
201503040MIA,"['Nick Buchert', 'Dan Crawford', 'Dedric Taylor']",19600
201503040MIN,"['David Jones', 'Leroy Richardson', 'Ben Taylor']",13848
201503040NOP,"['Marc Davis', 'Marat Kogut', 'Mark Lindsay']",16925
201503040OKC,"['Eric Lewis', 'Monty McCutchen', 'Justin Van Duyne']",18203
201503040ORL,"['Curtis Blair', 'Joe Crawford', 'Kane Fitzgerald']",15822
201503040SAS,"['James Capers Jr.', 'Brian Forte', 'Eli Roe']",18581
201503040TOR,"['Jason Phillips', 'Haywoode Workman', 'Sean Wright']",19800
201503050CHI,"['Sean Corbin', 'Eric Dalen', 'Marc Davis']",21696
201503050POR,"['Ron Garretson', 'Michael Smith', 'Leon Wood']",19499
201503060ATL,"['Tony Brothers', 'Kane Fitzgerald', 'Kevin Scott']",19244
201503060BRK,"['Derrick Collins', 'Pat Fraher', 'Tom Washington']",16445
201503060CHO,"['Tony Brown', 'Joe Crawford', 'Lauren Holtkamp-Sterling']",19080
201503060GSW,"['John Goble', 'Bill Kennedy', 'Tre Maddox']",19596
201503060HOU,"['Eric Lewis', 'Derrick Stafford', 'Justin Van Duyne']",18193
201503060IND,"['Brent Barnaky', 'Ed Malloy', 'Ben Taylor']",18165
201503060MEM,"['David Jones', 'Leroy Richardson', 'James Williams']",17399
201503060NOP,"['Bennie Adams', 'Brian Forte', 'Eli Roe']",17274
201503060ORL,"['Karl Lane', 'Monty McCutchen', 'Dedric Taylor']",15112
201503060PHI,"['Kevin Cutler', 'Josh Tiven', 'Zach Zarba']",15811
201503060SAS,"['Nick Buchert', 'Marat Kogut', 'Bennett Salvatore']",18581
201503060WAS,"['Mark Ayotte', 'Jason Phillips', 'Haywoode Workman']",20356
201503070CLE,"['Mark Ayotte', 'Ken Mauer', 'Ben Taylor']",20562
201503070DEN,"['Steve Anderson', 'Scott Foster', 'John Goble']",15231
201503070MIA,"['Marc Davis', 'Lauren Holtkamp-Sterling', 'Scott Wall']",19600
201503070MIL,"['Curtis Blair', 'Derrick Collins', 'Ed Malloy']",16216
201503070MIN,"['Sean Corbin', 'Eric Dalen', 'Zach Zarba']",19356
201503070NOP,"['Dan Crawford', 'David Guthrie', 'Gary Zielinski']",17346
201503070NYK,"['Courtney Kirkland', 'Derek Richardson', 'Bill Spooner']",19812
201503070PHI,"['Mark Lindsay', 'Jason Phillips', 'Haywoode Workman']",17624
201503080BRK,"['Tony Brown', 'Joe Crawford', 'Dedric Taylor']",17041
201503080DET,"['Pat Fraher', 'Ron Garretson']",15673
201503080GSW,"['James Capers Jr.', 'Kevin Scott', 'Michael Smith']",19596
201503080LAL,"['Steve Anderson', 'Scott Foster', 'Eric Lewis']",18997
201503080OKC,"['Leroy Richardson', 'Derrick Stafford', 'Scott Twardoski']",18203
201503080ORL,"['Kevin Cutler', 'David Jones', 'Tom Washington']",17041
201503080SAS,"['Bill Kennedy', 'James Williams', 'Sean Wright']",18581
201503090ATL,"['Kevin Cutler', 'Ken Mauer', 'Gary Zielinski']",18418
201503090CHI,"['Mark Ayotte', 'Nick Buchert', 'Jason Phillips']",21815
201503090CHO,"['Bennie Adams', 'Bill Spooner', 'Leon Wood']",15119
201503090DEN,"['Marc Davis', 'Eli Roe', 'Scott Wall']",14153
201503090LAC,"['Dan Crawford', 'John Goble', 'Karl Lane']",19060
201503090MIA,"['David Guthrie', 'Marat Kogut', 'Bennett Salvatore']",19600
201503090MIL,"['Kane Fitzgerald', 'Derek Richardson', 'Zach Zarba']",12218
201503090PHO,"['Brent Barnaky', 'Brian Forte', 'Monty McCutchen']",18055
201503100BRK,"['David Jones', 'Bill Kennedy', 'J.T. Orr']",16422
201503100DAL,"['Jason Phillips', 'Leroy Richardson', 'Haywoode Workman']",20501
201503100IND,"['Derrick Collins', 'Ron Garretson', 'Scott Twardoski']",17295
201503100LAL,"['James Capers Jr.', 'Kevin Scott', 'Michael Smith']",17771
201503100SAS,"['Ed Malloy', 'Ben Taylor', 'Josh Tiven']",18581
201503100UTA,"['Steve Anderson', 'Scott Foster', 'Eric Lewis']",17121
201503110BOS,"['Courtney Kirkland', 'Derek Richardson', 'Bill Spooner']",17135
201503110CHO,"['Derrick Collins', 'Scott Twardoski', 'Zach Zarba']",15885
201503110DEN,"['Brent Barnaky', 'Brian Forte', 'Monty McCutchen']",13217
201503110GSW,"['Mark Ayotte', 'Dan Crawford', 'Karl Lane']",19596
201503110MIA,"['Sean Corbin', 'Kevin Cutler', 'Ken Mauer']",19600
201503110MIL,"['Bill Kennedy', 'Tre Maddox', 'Gary Zielinski']",12593
201503110OKC,"['Nick Buchert', 'Joe Crawford', 'David Guthrie']",18203
201503110PHI,"['Bennie Adams', 'Tony Brown', 'Leon Wood']",12400
201503110PHO,"['Curtis Blair', 'Marc Davis', 'Scott Wall']",17367
201503110POR,"['Tony Brothers', 'Eli Roe', 'Sean Wright']",19279
201503120IND,"['Pat Fraher', 'Marat Kogut', 'Bennett Salvatore']",15729
201503120LAL,"['Brian Forte', 'Monty McCutchen', 'Violet Palmer']",18997
201503120SAS,"['Eric Lewis', 'Derrick Stafford', 'Dedric Taylor']",18581
201503120UTA,"['James Capers Jr.', 'Kevin Scott', 'Michael Smith']",18781
201503120WAS,"['Kane Fitzgerald', 'J.T. Orr', 'Tom Washington']",18186
201503130BOS,"['Ken Mauer', 'Ben Taylor', 'Leon Wood']",18624
201503130CHO,"['Scott Foster', 'Courtney Kirkland', 'Haywoode Workman']",19183
201503130DAL,"['Derrick Collins', 'David Jones', 'Ed Malloy']",20444
201503130DEN,"['Curtis Blair', 'Tony Brothers', 'Sean Wright']",19155
201503130OKC,"['Mark Lindsay', 'Tre Maddox', 'Jason Phillips']",18203
201503130PHI,"['Lauren Holtkamp-Sterling', 'Leroy Richardson', 'Bill Spooner']",12331
201503130PHO,"['Mark Ayotte', 'Dan Crawford', 'Karl Lane']",17136
201503130POR,"['Bennie Adams', 'Brent Barnaky', 'Bill Kennedy']",19486
201503130TOR,"['John Goble', 'Derek Richardson', 'Tom Washington']",19800
201503140GSW,"['Ron Garretson', 'Justin Van Duyne', 'Gary Zielinski']",19596
201503140IND,"['Joe Crawford', 'Josh Tiven', 'James Williams']",18165
201503140MEM,"['Tony Brown', 'James Capers Jr.', 'Dedric Taylor']",18119
201503140PHI,"['Kane Fitzgerald', 'Derrick Stafford', 'Ben Taylor']",14865
201503140UTA,"['Marc Davis', 'Eli Roe', 'Scott Wall']",19911
201503140WAS,"['Steve Anderson', 'David Guthrie', 'Bennett Salvatore']",20356
201503150LAC,"['Brent Barnaky', 'Brian Forte', 'Monty McCutchen']",19211
201503150LAL,"['Curtis Blair', 'Tony Brothers', 'Sean Wright']",17422
201503150NOP,"['Scott Foster', 'Tre Maddox', 'Michael Smith']",17248
201503150OKC,"['Dan Crawford', 'David Jones', 'Karl Lane']",18203
201503150ORL,"['Lauren Holtkamp-Sterling', 'Mark Lindsay', 'Ed Malloy']",17786
201503150PHO,"['Eric Dalen', 'Pat Fraher', 'Zach Zarba']",17264
201503150SAS,"['Derek Richardson', 'Leroy Richardson', 'Tom Washington']",18581
201503150TOR,"['Courtney Kirkland', 'Bill Spooner', 'Leon Wood']",19800
201503160BOS,"['Derrick Collins', 'David Guthrie', 'J.T. Orr']",16553
201503160DAL,"['James Capers Jr.', 'Eric Lewis', 'Kevin Scott']",20231
201503160GSW,"['Derrick Stafford', 'Josh Tiven', 'James Williams']",19596
201503160IND,"['Steve Anderson', 'Kane Fitzgerald', 'Jason Phillips']",17060
201503160MEM,"['Bennie Adams', 'Bill Kennedy', 'Haywoode Workman']",16614
201503160MIA,"['Joe Crawford', 'Leroy Richardson', 'Ben Taylor']",19626
201503160MIN,"['Ron Garretson', 'Courtney Kirkland', 'Dedric Taylor']",14234
201503160SAC,"['Marc Davis', 'Eli Roe', 'Scott Wall']",16835
201503160UTA,"['Sean Corbin', 'Marat Kogut', 'Ken Mauer']",16743
201503160WAS,"['Tony Brown', 'Nick Buchert', 'John Goble']",17324
201503170DET,"['Steve Anderson', 'John Goble', 'Leon Wood']",14399
201503170HOU,"['Scott Foster', 'David Jones', 'Tre Maddox']",18235
201503170LAC,"['Eric Dalen', 'Pat Fraher', 'Zach Zarba']",19060
201503170NOP,"['Eric Lewis', 'Scott Twardoski', 'Tom Washington']",17881
201503170NYK,"['Derrick Collins', 'Lauren Holtkamp-Sterling', 'Bennett Salvatore']",19812
201503180CHI,"['Brian Forte', 'Ron Garretson', 'Kevin Scott']",21753
201503180CLE,"['Kevin Cutler', 'David Guthrie', 'Monty McCutchen']",20562
201503180DAL,"['Mark Ayotte', 'Tony Brothers', 'Scott Twardoski']",20294
201503180GSW,"['Sean Corbin', 'Marat Kogut', 'Ken Mauer']",19596
201503180MIA,"['Kane Fitzgerald', 'Ed Malloy', 'Justin Van Duyne']",19621
201503180MIL,"['Dan Crawford', 'J.T. Orr', 'Sean Wright']",14831
201503180OKC,"['Bennie Adams', 'Curtis Blair', 'Michael Smith']",18203
201503180PHI,"['Nick Buchert', 'Joe Crawford', 'Gary Zielinski']",10776
201503180SAC,"['Mark Lindsay', 'Jason Phillips', 'Haywoode Workman']",16785
201503180TOR,"['Tony Brown', 'Bill Kennedy', 'Karl Lane']",19800
201503180UTA,"['Derrick Stafford', 'Josh Tiven', 'James Williams']",19498
201503190HOU,"['Tony Brothers', 'Courtney Kirkland', 'Ben Taylor']",18456
201503190LAL,"['Eric Dalen', 'Pat Fraher', 'Zach Zarba']",17407
201503190NYK,"['Kevin Cutler', 'David Jones', 'Eric Lewis']",19812
