,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState
teamData,winner,teamHome,teamAway,timeOfDay,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201710230DEN,WAS,DEN,WAS,9:00p,"Pepsi Center, Denver, Colorado",29,26,22,27,[],104,1,2.0,"['jokicni01', 'harriga01', 'chandwi01', 'millspa01', 'murraja01', 'bartowi01', 'mudiaem01', 'plumlma01', 'farieke01', 'beaslma01', 'arthuda01', 'jefferi01', 'lylestr01']","[1, 1]",0,29,27,22,31,[],109,2,3.0,"['oubreke01', 'bealbr01', 'walljo01', 'porteot01', 'gortama01', 'mahinia01', 'scottmi01', 'meeksjo01', 'fraziti01', 'satorto01', 'felixca01', 'mcculch01']","[2, 0]",0,none
201710230DET,PHI,DET,PHI,7:00p,"Little Caesars Arena, Detroit, Michigan",22,21,24,19,[],86,1,2.0,"['drumman01', 'bradlav01', 'harrito02', 'jacksre01', 'johnsst04', 'tollian01', 'smithis01', 'kennalu01', 'leuerjo01', 'gallola01', 'bullore01', 'ellenhe01', 'moreler01']","[2, 1]",0,31,25,19,22,[],97,-3,2.0,"['covinro01', 'redicjj01', 'simmobe01', 'bayleje01', 'embiijo01', 'saricda01', 'johnsam01', 'fultzma01', 'mccontj01', 'luwawti01', 'anderju01', 'okafoja01', 'stausni01']","[0, 3]",0,conference
201710230HOU,MEM,HOU,MEM,8:00p,"Toyota Center, Houston, Texas",26,31,19,14,[],90,3,2.0,"['arizatr01', 'hardeja01', 'gordoer01', 'anderry01', 'capelca01', 'tuckepj01', 'mbahalu01', 'hilarne01', 'jacksde01', 'blackta01', 'brownbo02', 'qizh01']","[3, 0]",0,24,26,20,28,[],98,2,2.0,"['gasolma01', 'ennisja01', 'conlemi01', 'martija01', 'harrian01', 'chalmma01', 'evansty01', 'brookdi01', 'parsoch01', 'wrighbr03', 'davisde01', 'rabbiv01', 'simmoko01']","[2, 0]",0,division
201710230MIA,MIA,MIA,ATL,7:30p,"AmericanAirlines Arena, Miami, Florida",26,36,15,27,[],104,1,2.0,"['richajo01', 'dragigo01', 'johnsja01', 'waitedi01', 'mickejo01', 'olynyke01', 'johnsty01', 'winslju01', 'ellinwa01', 'adebaba01', 'hasleud01', 'whiteok01', 'willima05']","[1, 1]",0,23,21,29,20,[],93,-2,1.0,"['princta02', 'delanma01', 'bazemke01', 'dedmode01', 'muscami01', 'belinma01', 'babbilu01', 'collijo01', 'taylois01', 'dorsety01', 'brussni01', 'ilyaser01', 'magetjo01']","[1, 2]",0,division
201710230MIL,MIL,MIL,CHO,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",18,35,30,20,[],103,1,2.0,"['antetgi01', 'snellto01', 'middlkh01', 'dellama01', 'makerth01', 'teletmi01', 'liggide01', 'monrogr01', 'hensojo01', 'paytoga02', 'brownst02', 'terryja01', 'wilsodj01']","[2, 1]",0,25,29,23,17,[],94,1,3.0,"['walkeke02', 'howardw01', 'lambje01', 'willima02', 'bacondw01', 'kaminfr01', 'grahatr01', 'monkma01', 'obryajo01', 'kiddgmi01', 'mathima01', 'paigema01', 'zelleco01']","[1, 1]",0,conference
201710230PHO,PHO,PHO,SAC,10:00p,"Talking Stick Resort Arena, Phoenix, Arizona",36,23,28,30,[],117,-3,2.0,"['chandty01', 'chrisma01', 'bookede01', 'jamesmi02', 'warretj01', 'jacksjo02', 'ulisty01', 'danietr01', 'lenal01', 'bendedr01', 'dudleja01', 'jonesde02']","[0, 3]",0,17,34,25,39,[],115,-1,2.0,"['caulewi01', 'hillge01', 'jacksju01', 'hieldbu01', 'randoza01', 'foxde01', 'labissk01', 'bogdabo01', 'templga01', 'koufoko01', 'cartevi01', 'masonfr01', 'richama01']","[1, 2]",0,division
201710230SAS,SAS,SAS,TOR,8:30p,"AT&T Center, San Antonio, Texas",21,29,25,26,[],101,2,2.0,"['aldrila01', 'greenda02', 'anderky01', 'murrade01', 'gasolpa01', 'gayru01', 'ginobma01', 'millspa02', 'lauvejo01', 'paulbr01', 'forbebr01', 'bertada01', 'whitede01']","[2, 0]",0,23,27,24,23,[],97,2,2.0,"['derozde01', 'lowryky01', 'ibakase01', 'powelno01', 'noguelu01', 'poeltja01', 'wrighde01', 'milescj01', 'anunoog01', 'vanvlfr01', 'cabocbr01', 'mckinal01', 'siakapa01']","[2, 0]",0,none
201710240BOS,BOS,BOS,NYK,7:30p,"TD Garden, Boston, Massachusetts",30,24,23,33,[],110,1,4.0,"['brownja02', 'tatumja01', 'irvinky01', 'horfoal01', 'baynear01', 'roziete01', 'theisda01', 'larkish01', 'ojelese01', 'naderab01', 'birdja01', 'yabusgu01']","[1, 2]",0,17,16,27,29,[],89,-2,3.0,"['leeco01', 'porzikr01', 'kanteen01', 'hardati02', 'sessira01', 'jackja01', 'mcderdo01', 'beaslmi01', 'hernawi01', 'thomala01', 'bakerro01', 'oquinky01', 'dotsoda01']","[0, 2]",0,division
201710240CLE,CLE,CLE,CHI,7:00p,"Quicken Loans Arena, Cleveland, Ohio",28,37,26,28,[],119,-1,3.0,"['jamesle01', 'smithjr01', 'crowdja01', 'loveke01', 'thomptr01', 'greenje02', 'korveky01', 'wadedw01', 'shumpim01', 'fryech01', 'caldejo01', 'osmande01', 'zizican01']","[2, 1]",0,38,30,24,20,[],112,-2,3.0,"['holidju01', 'zipsepa01', 'grantje02', 'markkla01', 'lopezro01', 'valende01', 'feliccr01', 'feldeka01', 'nwabada01', 'pondequ01', 'arcidry01', 'portibo01']","[0, 2]",0,division
201710240LAC,LAC,LAC,UTA,10:30p,"STAPLES Center, Los Angeles, California",27,15,33,27,[],102,2,3.0,"['beverpa01', 'gallida01', 'jordade01', 'griffbl01', 'riverau01', 'willilo02', 'johnswe01', 'reedwi02', 'thornsi01', 'dekkesa01', 'evansja01', 'harremo01', 'johnsbr02']","[2, 0]",0,20,21,15,28,[],84,1,3.0,"['goberru01', 'rubiori01', 'mitchdo01', 'favorde01', 'inglejo01', 'sefolth01', 'johnsjo02', 'netora01', 'udohek01', 'burksal01', 'onealro01', 'jerebjo01', 'bradlto01']","[2, 1]",0,conference
201710240MIN,IND,MIN,IND,8:00p,"Target Center, Minneapolis, Minnesota",20,41,23,23,[],107,2,2.0,"['muhamsh01', 'wiggian01', 'townska01', 'teaguje01', 'gibsota01', 'crawfja01', 'bjeline01', 'jonesty01', 'dienggo01', 'brookaa01', 'aldrico01', 'georgma01', 'butleji01']","[2, 1]",0,33,28,37,32,[],130,-2,3.0,"['collida01', 'youngth01', 'bogdabo02', 'oladivi01', 'sabondo01', 'josepco01', 'leaftj01', 'jeffeal01', 'stephla01', 'youngjo01', 'anigbik01', 'wilkida02', 'poythal01']","[1, 2]",0,none
201710240ORL,ORL,ORL,BRK,7:00p,"Amway Center, Orlando, Florida",30,31,26,38,[],125,1,3.0,"['gordoaa01', 'fournev01', 'vucevni01', 'augusdj01', 'rosste01', 'simmojo02', 'macksh01', 'biyombi01', 'isaacjo01', 'hezonma01', 'afflaar01', 'iwundwe01', 'speigma01']","[2, 1]",0,30,31,35,25,[],121,2,2.0,"['russeda01', 'leverca01', 'carrode01', 'holliro01', 'mozgoti01', 'crabbal01', 'booketr01', 'dinwisp01', 'harrijo01', 'allenja01', 'acyqu01', 'whiteis01', 'zellety01']","[2, 1]",1,conference
201710240POR,POR,POR,NOP,10:00p,"Moda Center, Portland, Oregon",29,18,24,32,[],103,-1,3.0,"['mccolcj01', 'lillada01', 'aminual01', 'harklma01', 'nurkiju01', 'turneev01', 'connapa01', 'davised01', 'swanica01', 'leoname01', 'napiesh01', 'colliza01', 'laymaja01']","[2, 1]",0,19,29,25,20,[],93,1,2.0,"['couside01', 'holidjr01', 'cunnida01', 'mooreet01', 'davisan02', 'nelsoja01', 'clarkia01', 'milleda01', 'allento01', 'diallch01', 'cookech01', 'jonesja04']","[1, 2]",0,conference
201710250BRK,BRK,BRK,CLE,7:30p,"Barclays Center, Brooklyn, New York",26,29,29,28,[],112,-1,1.0,"['holliro01', 'carrode01', 'dinwisp01', 'leverca01', 'mozgoti01', 'crabbal01', 'booketr01', 'harrijo01', 'allenja01', 'acyqu01', 'kilpase01', 'whiteis01', 'zellety01']","[2, 2]",0,23,29,21,34,[],107,1,1.0,"['jamesle01', 'loveke01', 'smithjr01', 'thomptr01', 'crowdja01', 'korveky01', 'greenje02', 'shumpim01', 'caldejo01', 'fryech01', 'osmande01', 'wadedw01', 'zizican01']","[3, 1]",0,conference
201710250CHO,CHO,CHO,DEN,7:00p,"Spectrum Center, Charlotte, North Carolina",27,35,23,25,[],110,-1,2.0,"['walkeke02', 'lambje01', 'howardw01', 'willima02', 'kiddgmi01', 'kaminfr01', 'bacondw01', 'monkma01', 'obryajo01', 'grahatr01', 'mathima01', 'paigema01', 'zelleco01']","[1, 2]",0,23,16,29,25,[],93,-1,2.0,"['murraja01', 'chandwi01', 'harriga01', 'jokicni01', 'millspa01', 'bartowi01', 'plumlma01', 'beaslma01', 'mudiaem01', 'lylestr01', 'farieke01', 'arthuda01', 'jefferi01']","[1, 2]",0,none
201710250DAL,DAL,DAL,MEM,8:30p,"American Airlines Center, Dallas, Texas",32,25,22,24,[],103,-4,2.0,"['matthwe02', 'barneha02', 'smithde03', 'nowitdi01', 'noelne01', 'ferreyo01', 'poweldw01', 'bareajo01', 'harride01', 'finnedo01', 'klebima01', 'mejrisa01', 'witheje01']","[0, 4]",0,18,31,23,22,[],94,3,2.0,"['gasolma01', 'conlemi01', 'ennisja01', 'martija01', 'harrian01', 'brookdi01', 'chalmma01', 'evansty01', 'wrighbr03', 'davisde01', 'parsoch01', 'rabbiv01', 'simmoko01']","[3, 0]",0,division
201710250DET,DET,DET,MIN,7:00p,"Little Caesars Arena, Detroit, Michigan",23,40,28,31,[],122,-1,2.0,"['harrito02', 'johnsst04', 'bradlav01', 'drumman01', 'jacksre01', 'smithis01', 'ellenhe01', 'leuerjo01', 'gallola01', 'kennalu01', 'moreler01', 'bullore01', 'tollian01']","[2, 2]",0,26,18,29,28,[],101,-1,1.0,"['townska01', 'wiggian01', 'muhamsh01', 'teaguje01', 'gibsota01', 'crawfja01', 'bjeline01', 'jonesty01', 'dienggo01', 'aldrico01', 'brookaa01', 'georgma01']","[2, 2]",0,none
201710250GSW,GSW,GSW,TOR,10:30p,"Oracle Arena, Oakland, California",29,32,30,26,[],117,1,2.0,"['thompkl01', 'duranke01', 'curryst01', 'greendr01', 'pachuza01', 'iguodan01', 'livinsh01', 'westda01', 'belljo01', 'mccawpa01', 'casspom01', 'looneke01', 'youngni01']","[2, 2]",0,26,27,33,26,[],112,-1,2.0,"['lowryky01', 'derozde01', 'ibakase01', 'siakapa01', 'powelno01', 'wrighde01', 'poeltja01', 'milescj01', 'anunoog01', 'vanvlfr01', 'cabocbr01', 'mckinal01', 'noguelu01']","[2, 1]",0,none
201710250LAL,LAL,LAL,WAS,10:30p,"STAPLES Center, Los Angeles, California",23,22,24,23,[],102,-1,3.0,"['caldwke01', 'balllo01', 'ingrabr01', 'nancela02', 'lopezbr01', 'kuzmaky01', 'randlju01', 'clarkjo01', 'hartjo01', 'breweco01', 'bogutan01', 'ennisty01', 'zubaciv01']","[1, 2]",0,18,31,30,13,[],99,3,2.0,"['bealbr01', 'walljo01', 'oubreke01', 'gortama01', 'porteot01', 'scottmi01', 'meeksjo01', 'fraziti01', 'mahinia01', 'smithja02', 'felixca01', 'mcculch01', 'satorto01']","[3, 0]",0,none
201710250MIA,SAS,MIA,SAS,8:00p,"AmericanAirlines Arena, Miami, Florida",30,21,22,27,[],100,2,2.0,"['waitedi01', 'dragigo01', 'johnsja01', 'richajo01', 'adebaba01', 'johnsty01', 'winslju01', 'olynyke01', 'ellinwa01', 'whiteok01', 'hasleud01', 'mickejo01', 'willima05']","[2, 1]",0,30,26,32,29,[],117,3,2.0,"['aldrila01', 'greenda02', 'anderky01', 'murrade01', 'gasolpa01', 'gayru01', 'millspa02', 'ginobma01', 'paulbr01', 'forbebr01', 'bertada01', 'lauvejo01', 'whitede01']","[3, 0]",0,none
201710250OKC,OKC,OKC,IND,8:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",30,24,32,28,[],114,-2,3.0,"['westbru01', 'anthoca01', 'adamsst01', 'roberan03', 'georgpa01', 'huestjo01', 'grantje01', 'feltora01', 'pattepa01', 'abrinal01', 'fergute01', 'collini01', 'johnsda04']","[1, 2]",0,27,21,26,22,[],96,1,1.0,"['collida01', 'oladivi01', 'youngth01', 'bogdabo02', 'sabondo01', 'josepco01', 'leaftj01', 'jeffeal01', 'stephla01', 'youngjo01', 'anigbik01', 'poythal01', 'wilkida02']","[2, 2]",0,none
201710250PHI,HOU,PHI,HOU,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",33,21,26,24,[],104,1,2.0,"['covinro01', 'redicjj01', 'simmobe01', 'bayleje01', 'embiijo01', 'mccontj01', 'anderju01', 'saricda01', 'johnsam01', 'korkmfu01', 'luwawti01', 'okafoja01', 'stausni01']","[1, 3]",0,31,25,23,26,[],105,-1,2.0,"['hardeja01', 'gordoer01', 'mbahalu01', 'anderry01', 'capelca01', 'tuckepj01', 'blackta01', 'jacksde01', 'canaais01', 'brownbo02', 'qizh01', 'willitr02']","[3, 1]",0,none
201710250PHO,PHO,PHO,UTA,10:00p,"Talking Stick Resort Arena, Phoenix, Arizona",23,25,23,26,[],97,1,2.0,"['bookede01', 'warretj01', 'chrisma01', 'jamesmi02', 'chandty01', 'lenal01', 'ulisty01', 'bendedr01', 'jacksjo02', 'danietr01', 'dudleja01', 'jonesde02']","[1, 3]",0,13,28,18,29,[],88,-1,1.0,"['goberru01', 'hoodro01', 'rubiori01', 'favorde01', 'inglejo01', 'sefolth01', 'johnsjo02', 'netora01', 'mitchdo01', 'udohek01', 'burksal01', 'jerebjo01', 'onealro01']","[2, 2]",0,conference
201710260CHI,CHI,CHI,ATL,8:00p,"United Center, Chicago, Illinois",18,19,28,26,[],91,-3,2.0,"['holidju01', 'lopezro01', 'grantje02', 'valende01', 'markkla01', 'nwabada01', 'pondequ01', 'feldeka01', 'feliccr01', 'arcidry01', 'blakean01', 'zipsepa01']","[0, 3]",0,20,19,20,27,[],86,-3,3.0,"['delanma01', 'bazemke01', 'muscami01', 'princta02', 'dedmode01', 'belinma01', 'collijo01', 'taylois01', 'babbilu01', 'magetjo01', 'brussni01', 'dorsety01', 'ilyaser01']","[1, 3]",0,conference
201710260MEM,MEM,MEM,DAL,8:00p,"FedEx Forum, Memphis, Tennessee",28,26,22,20,[],96,-1,1.0,"['gasolma01', 'martija01', 'conlemi01', 'ennisja01', 'harrian01', 'brookdi01', 'evansty01', 'chalmma01', 'parsoch01', 'wrighbr03', 'davisde01', 'rabbiv01', 'simmoko01']","[3, 1]",0,14,21,33,23,[],91,1,1.0,"['barneha02', 'matthwe02', 'smithde03', 'nowitdi01', 'noelne01', 'bareajo01', 'ferreyo01', 'poweldw01', 'klebima01', 'mejrisa01', 'clavegi01', 'finnedo01', 'witheje01']","[1, 4]",1,division
201710260MIL,BOS,MIL,BOS,8:00p,"UW–Milwaukee Panther Arena, Milwaukee, Wisconsin",23,21,25,20,[],89,2,3.0,"['antetgi01', 'brogdma01', 'middlkh01', 'snellto01', 'makerth01', 'dellama01', 'monrogr01', 'teletmi01', 'hensojo01', 'liggide01', 'brownst02', 'terryja01', 'wilsodj01']","[3, 1]",1,28,15,29,24,[],96,2,2.0,"['irvinky01', 'brownja02', 'horfoal01', 'tatumja01', 'theisda01', 'smartma01', 'baynear01', 'roziete01', 'ojelese01', 'larkish01', 'birdja01', 'naderab01', 'yabusgu01']","[2, 2]",0,conference
201710260POR,LAC,POR,LAC,10:00p,"Moda Center, Portland, Oregon",24,29,26,24,[],103,1,2.0,"['mccolcj01', 'lillada01', 'harklma01', 'aminual01', 'nurkiju01', 'davised01', 'turneev01', 'connapa01', 'napiesh01', 'swanica01', 'colliza01', 'laymaja01', 'leoname01']","[3, 1]",0,30,32,18,24,[],104,3,2.0,"['griffbl01', 'gallida01', 'jordade01', 'riverau01', 'beverpa01', 'willilo02', 'johnswe01', 'thornsi01', 'reedwi02', 'dekkesa01', 'evansja01', 'harremo01', 'johnsbr02']","[3, 0]",0,conference
201710260SAC,NOP,SAC,NOP,10:30p,"Golden 1 Center, Sacramento, California",40,30,17,19,[],106,-2,3.0,"['hillge01', 'caulewi01', 'randoza01', 'hieldbu01', 'jacksju01', 'bogdabo01', 'foxde01', 'templga01', 'koufoko01', 'labissk01', 'cartevi01', 'masonfr01', 'richama01']","[1, 3]",0,27,29,32,26,[],114,-1,2.0,"['couside01', 'holidjr01', 'mooreet01', 'cunnida01', 'milleda01', 'nelsoja01', 'clarkia01', 'allento01', 'diallch01', 'cookech01', 'davisan02', 'jonesja04']","[1, 3]",0,conference
201710270ATL,DEN,ATL,DEN,7:30p,"Philips Arena, Atlanta, Georgia",23,29,19,29,[],100,-4,1.0,"['princta02', 'schrode01', 'dedmode01', 'ilyaser01', 'bazemke01', 'belinma01', 'muscami01', 'delanma01', 'collijo01', 'taylois01', 'babbilu01', 'dorsety01', 'magetjo01']","[1, 4]",0,26,27,22,30,[],105,-2,2.0,"['harriga01', 'jokicni01', 'millspa01', 'chandwi01', 'murraja01', 'bartowi01', 'mudiaem01', 'plumlma01', 'farieke01', 'beaslma01', 'arthuda01', 'jefferi01', 'lylestr01']","[1, 3]",0,none
201710270CHO,HOU,CHO,HOU,7:00p,"Spectrum Center, Charlotte, North Carolina",30,16,28,19,[],93,1,2.0,"['walkeke02', 'howardw01', 'lambje01', 'willima02', 'kiddgmi01', 'kaminfr01', 'bacondw01', 'monkma01', 'obryajo01', 'grahatr01', 'mathima01', 'paigema01', 'zelleco01']","[2, 2]",0,27,29,22,31,[],109,1,2.0,"['mbahalu01', 'gordoer01', 'hardeja01', 'anderry01', 'capelca01', 'tuckepj01', 'brownbo02', 'blackta01', 'arizatr01', 'canaais01', 'jacksde01', 'qizh01', 'willitr02']","[4, 1]",0,none
201710270GSW,GSW,GSW,WAS,10:30p,"Oracle Arena, Oakland, California",27,26,34,33,[],120,2,2.0,"['duranke01', 'curryst01', 'thompkl01', 'greendr01', 'pachuza01', 'iguodan01', 'mccawpa01', 'westda01', 'casspom01', 'looneke01', 'mcgeeja01', 'youngni01', 'cookqu01']","[3, 2]",0,34,33,30,20,[],117,-1,2.0,"['oubreke01', 'walljo01', 'porteot01', 'gortama01', 'bealbr01', 'meeksjo01', 'scottmi01', 'mahinia01', 'fraziti01', 'satorto01', 'felixca01', 'mcculch01', 'smithja02']","[3, 1]",0,none
201710270LAL,TOR,LAL,TOR,10:30p,"STAPLES Center, Los Angeles, California",26,25,20,21,[],92,1,2.0,"['balllo01', 'caldwke01', 'lopezbr01', 'ingrabr01', 'nancela02', 'kuzmaky01', 'randlju01', 'breweco01', 'hartjo01', 'clarkjo01', 'ennisty01', 'bogutan01', 'zubaciv01']","[2, 2]",0,19,26,27,29,[],101,-2,2.0,"['derozde01', 'lowryky01', 'ibakase01', 'siakapa01', 'powelno01', 'milescj01', 'poeltja01', 'anunoog01', 'vanvlfr01', 'wrighde01', 'cabocbr01', 'mckinal01', 'noguelu01']","[2, 2]",0,none
201710270MIN,MIN,MIN,OKC,8:00p,"Target Center, Minneapolis, Minnesota",26,33,31,29,[],119,-2,2.0,"['butleji01', 'teaguje01', 'wiggian01', 'gibsota01', 'townska01', 'crawfja01', 'dienggo01', 'muhamsh01', 'jonesty01', 'bjeline01', 'georgma01', 'aldrico01', 'brookaa01']","[2, 3]",1,33,26,30,27,[],116,1,2.0,"['georgpa01', 'westbru01', 'anthoca01', 'adamsst01', 'roberan03', 'grantje01', 'pattepa01', 'huestjo01', 'feltora01', 'abrinal01', 'fergute01', 'collini01', 'johnsda04']","[2, 2]",0,division
201710270NYK,NYK,NYK,BRK,7:30p,"Madison Square Garden (IV), New York, New York",23,24,36,24,[],107,-3,3.0,"['hardati02', 'leeco01', 'porzikr01', 'jackja01', 'kanteen01', 'ntilila01', 'mcderdo01', 'oquinky01', 'beaslmi01', 'hernawi01', 'thomala01', 'dotsoda01', 'sessira01']","[0, 3]",0,28,14,24,20,[],86,1,2.0,"['leverca01', 'carrode01', 'russeda01', 'holliro01', 'mozgoti01', 'harrijo01', 'dinwisp01', 'crabbal01', 'acyqu01', 'booketr01', 'allenja01', 'kilpase01', 'zellety01']","[3, 2]",0,division
201710270ORL,ORL,ORL,SAS,7:00p,"Amway Center, Orlando, Florida",32,29,34,19,[],114,2,3.0,"['fournev01', 'gordoaa01', 'augusdj01', 'rosste01', 'vucevni01', 'macksh01', 'simmojo02', 'isaacjo01', 'biyombi01', 'hezonma01', 'iwundwe01', 'afflaar01', 'speigma01']","[3, 1]",0,18,16,30,23,[],87,4,2.0,"['aldrila01', 'gasolpa01', 'anderky01', 'murrade01', 'greenda02', 'gayru01', 'paulbr01', 'millspa02', 'forbebr01', 'bertada01', 'ginobma01', 'whitede01', 'lauvejo01']","[4, 0]",0,none
201710280CHI,OKC,CHI,OKC,8:00p,"United Center, Chicago, Illinois",23,8,22,16,[],69,1,2.0,"['holidju01', 'markkla01', 'lopezro01', 'grantje02', 'zipsepa01', 'valende01', 'feliccr01', 'dunnkr01', 'pondequ01', 'nwabada01', 'feldeka01']","[1, 3]",0,26,24,32,19,[],101,-1,1.0,"['georgpa01', 'westbru01', 'adamsst01', 'anthoca01', 'roberan03', 'grantje01', 'feltora01', 'abrinal01', 'huestjo01', 'pattepa01', 'fergute01', 'collini01', 'johnsda04']","[2, 3]",0,none
201710280DAL,PHI,DAL,PHI,8:30p,"American Airlines Center, Dallas, Texas",23,33,22,32,[],110,-1,2.0,"['barneha02', 'matthwe02', 'smithde03', 'nowitdi01', 'noelne01', 'ferreyo01', 'bareajo01', 'poweldw01', 'harride01', 'mejrisa01', 'finnedo01', 'klebima01', 'witheje01']","[1, 5]",0,32,25,32,23,[],112,-1,3.0,"['covinro01', 'simmobe01', 'bayleje01', 'saricda01', 'embiijo01', 'mccontj01', 'johnsam01', 'anderju01', 'luwawti01', 'stausni01', 'korkmfu01', 'mcadoja01', 'redicjj01']","[1, 4]",0,none
201710280LAC,DET,LAC,DET,10:30p,"STAPLES Center, Los Angeles, California",24,31,17,15,[],87,4,2.0,"['griffbl01', 'gallida01', 'beverpa01', 'jordade01', 'riverau01', 'willilo02', 'johnswe01', 'reedwi02', 'thornsi01', 'dekkesa01', 'evansja01', 'harremo01', 'johnsbr02']","[4, 0]",0,27,18,22,28,[],95,1,3.0,"['drumman01', 'jacksre01', 'johnsst04', 'bradlav01', 'harrito02', 'tollian01', 'gallola01', 'smithis01', 'leuerjo01', 'ellenhe01', 'bullore01', 'moreler01', 'marjabo01']","[3, 2]",0,none
201710280MEM,MEM,MEM,HOU,8:00p,"FedEx Forum, Memphis, Tennessee",30,24,27,22,[],103,1,2.0,"['gasolma01', 'ennisja01', 'conlemi01', 'martija01', 'harrian01', 'brookdi01', 'chalmma01', 'evansty01', 'parsoch01', 'wrighbr03', 'davisde01', 'rabbiv01', 'seldewa01']","[4, 1]",1,32,17,23,17,[],89,2,1.0,"['anderry01', 'arizatr01', 'mbahalu01', 'hardeja01', 'capelca01', 'tuckepj01', 'brownbo02', 'hilarne01', 'blackta01', 'willitr02', 'jacksde01', 'qizh01', 'paulch01']","[5, 1]",0,division
201710280MIA,BOS,MIA,BOS,8:00p,"AmericanAirlines Arena, Miami, Florida",26,19,18,27,[],90,-1,3.0,"['dragigo01', 'richajo01', 'johnsja01', 'adebaba01', 'waitedi01', 'olynyke01', 'winslju01', 'johnsty01', 'ellinwa01', 'hasleud01', 'mcgruro01', 'mickejo01', 'whiteok01']","[2, 2]",0,21,26,27,22,[],96,3,2.0,"['horfoal01', 'irvinky01', 'brownja02', 'tatumja01', 'baynear01', 'smartma01', 'roziete01', 'theisda01', 'larkish01', 'ojelese01', 'birdja01', 'naderab01', 'yabusgu01']","[3, 2]",0,conference
201710280NOP,NOP,NOP,CLE,7:00p,"Smoothie King Center, New Orleans, Louisiana",35,30,24,34,[],123,1,2.0,"['holidjr01', 'davisan02', 'mooreet01', 'couside01', 'cunnida01', 'clarkia01', 'nelsoja01', 'smithjo03', 'diallch01', 'allento01', 'milleda01', 'cookech01', 'jonesja04']","[2, 3]",0,22,30,31,18,[],101,-1,3.0,"['jamesle01', 'loveke01', 'smithjr01', 'thomptr01', 'shumpim01', 'wadedw01', 'korveky01', 'crowdja01', 'greenje02', 'fryech01', 'osmande01', 'caldejo01', 'zizican01']","[3, 2]",0,none
201710280POR,POR,POR,PHO,10:00p,"Moda Center, Portland, Oregon",29,32,31,22,[],114,-1,2.0,"['harklma01', 'lillada01', 'mccolcj01', 'aminual01', 'nurkiju01', 'connapa01', 'turneev01', 'davised01', 'colliza01', 'laymaja01', 'leoname01', 'napiesh01', 'swanica01']","[3, 2]",1,24,33,32,18,[],107,2,3.0,"['bookede01', 'jamesmi02', 'warretj01', 'chandty01', 'chrisma01', 'bendedr01', 'jacksjo02', 'lenal01', 'ulisty01', 'danietr01', 'dudleja01', 'jonesde02']","[2, 3]",0,conference
201710280UTA,UTA,UTA,LAL,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",31,25,19,21,[],96,-2,3.0,"['goberru01', 'rubiori01', 'inglejo01', 'favorde01', 'hoodro01', 'mitchdo01', 'johnsjo02', 'sefolth01', 'udohek01', 'burksal01', 'jerebjo01', 'netora01', 'onealro01']","[2, 3]",0,16,29,19,17,[],81,-1,1.0,"['balllo01', 'ingrabr01', 'nancela02', 'caldwke01', 'lopezbr01', 'kuzmaky01', 'clarkjo01', 'randlju01', 'hartjo01', 'bogutan01', 'breweco01', 'ennisty01', 'zubaciv01']","[2, 3]",0,conference
201710290ATL,MIL,ATL,MIL,3:30p,"Philips Arena, Atlanta, Georgia",16,32,25,33,[],106,-5,2.0,"['princta02', 'schrode01', 'bazemke01', 'muscami01', 'dedmode01', 'belinma01', 'collijo01', 'taylois01', 'babbilu01', 'delanma01', 'magetjo01', 'brussni01', 'dorsety01']","[1, 5]",0,28,33,31,25,[],117,-1,3.0,"['antetgi01', 'middlkh01', 'snellto01', 'brogdma01', 'makerth01', 'hensojo01', 'vaughra01', 'dellama01', 'teletmi01', 'brownst02', 'wilsodj01', 'liggide01', 'terryja01']","[3, 2]",0,conference
201710290BRK,DEN,BRK,DEN,6:00p,"Barclays Center, Brooklyn, New York",36,27,21,27,[],111,-1,2.0,"['holliro01', 'crabbal01', 'leverca01', 'russeda01', 'mozgoti01', 'dinwisp01', 'harrijo01', 'booketr01', 'allenja01', 'kilpase01', 'zellety01', 'whiteis01', 'wileyja01']","[3, 3]",0,29,31,40,24,[],124,1,2.0,"['millspa01', 'harriga01', 'chandwi01', 'murraja01', 'jokicni01', 'plumlma01', 'bartowi01', 'mudiaem01', 'beaslma01', 'lylestr01', 'jefferi01', 'arthuda01', 'farieke01']","[2, 3]",0,none
