,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
201610270POR,45.24886877828055,,44.642857142857146,44.05286343612335,45.87155963302752,45.45454545454545,46.728971962616825,45.45454545454545,47.61904761904761,57.44680851063831,,57.44680851063831,58.50622406639005,58.50622406639005,58.50622406639005,59.51417004048582,58.50622406639005,57.08154506437768,0.4406112308990344,,0.437290658727205,0.42953642148038573,0.439476275575331,0.4372278664731495,0.43983047829338656,0.4372278664731495,0.4548116338083154,0.5593887691009657,,0.562709341272795,0.5704635785196144,0.5605237244246691,0.5627721335268505,0.5601695217066135,0.5627721335268505,0.5451883661916845
201610270SAC,24.752475247524757,,24.449877750611247,25.188916876574307,25.97402597402597,26.31578947368421,25.062656641604008,26.666666666666668,23.52941176470588,78.72340425531915,,77.52808988764045,77.52808988764045,78.11816192560175,78.11816192560175,80.65764023210832,78.11816192560175,80.65764023210832,0.23921009771986973,,0.23975647207779963,0.24522635218912736,0.2495290616724453,0.251985002205558,0.23706570434192484,0.25448976750661284,0.22583815660150702,0.7607899022801303,,0.7602435279222003,0.7547736478108726,0.7504709383275546,0.748014997794442,0.7629342956580751,0.7455102324933871,0.7741618433984929
201610280BRK,33.33333333333333,,33.11258278145696,33.33333333333333,34.48275862068966,32.25806451612903,34.129692832764505,33.33333333333333,32.25806451612903,68.94409937888199,,68.94409937888199,69.41896024464832,69.41896024464832,71.42857142857143,71.91011235955057,70.93023255813954,72.45179063360881,0.32591093117408904,,0.3244528636491879,0.32440476190476186,0.33187861565005583,0.31111111111111106,0.32185737017213945,0.31970260223048325,0.3080709496732581,0.6740890688259109,,0.6755471363508122,0.6755952380952381,0.6681213843499441,0.6888888888888889,0.6781426298278606,0.6802973977695168,0.6919290503267419
201610280DAL,45.87155963302752,,45.45454545454545,47.61904761904761,48.54368932038835,47.61904761904761,49.01960784313725,47.61904761904761,45.45454545454545,56.14035087719298,,56.52173913043478,55.15695067264574,55.55555555555556,56.52173913043478,57.08154506437768,56.896551724137936,58.8477366255144,0.44966866519406756,,0.44573643410852715,0.46332848535217114,0.46632124352331605,0.4572564612326043,0.46200824873096447,0.45561665357423403,0.43579626972740315,0.5503313348059324,,0.5542635658914729,0.5366715146478288,0.533678756476684,0.5427435387673956,0.5379917512690355,0.5443833464257659,0.5642037302725968
201610280DET,66.21621621621621,,61.68582375478927,64.15770609318996,64.53900709219859,64.15770609318996,64.53900709219859,63.63636363636363,64.53900709219859,40.65040650406504,,40.16064257028113,38.61003861003861,40.0,38.46153846153847,41.66666666666667,39.37007874015748,40.0,0.6196155032384086,,0.6056746589312423,0.6242980837855671,0.6173677069199458,0.6252015045674368,0.6076794657762938,0.6177901320361362,0.6173677069199458,0.3803844967615915,,0.39432534106875766,0.3757019162144329,0.38263229308005425,0.3747984954325632,0.39232053422370616,0.38220986796386386,0.38263229308005425
201610280MIA,50.0,,50.0,50.0,50.98039215686274,50.0,51.45631067961165,50.0,52.38095238095239,51.92307692307693,,52.38095238095239,52.38095238095239,53.271028037383175,54.54545454545454,54.54545454545454,54.54545454545454,52.38095238095239,0.490566037735849,,0.4883720930232558,0.4883720930232558,0.4890138864475303,0.47826086956521746,0.4854288093255621,0.47826086956521746,0.5,0.5094339622641509,,0.5116279069767442,0.5116279069767442,0.5109861135524697,0.5217391304347826,0.514571190674438,0.5217391304347826,0.5
201610280NOP,12.5,,12.82051282051282,13.245033112582782,14.285714285714285,14.285714285714285,14.534883720930234,13.79310344827586,16.0,90.9090909090909,,89.28188638799571,89.28188638799571,89.28188638799571,90.08919722497522,91.74236168455822,90.9090909090909,88.49252013808976,0.12087912087912088,,0.12556524547803616,0.12918590724368784,0.13793613246599645,0.13686923494302766,0.1367638356213889,0.13173652694610777,0.15312100788511518,0.8791208791208791,,0.8744347545219638,0.8708140927563123,0.8620638675340037,0.8631307650569723,0.8632361643786111,0.8682634730538923,0.8468789921148848
201610280OKC,77.52808988764045,,78.11816192560175,78.11816192560175,80.65764023210832,79.38144329896907,79.38144329896907,78.72340425531915,82.63888888888889,24.213075060532688,,23.809523809523807,24.213075060532688,23.52941176470588,25.64102564102564,26.595744680851062,25.64102564102564,22.22222222222222,0.7620129956948418,,0.76640768758945,0.7633852988231395,0.7741618433984929,0.755852001006796,0.7490427403497878,0.7543125980135913,0.7880794701986754,0.23798700430515818,,0.23359231241054995,0.23661470117686043,0.22583815660150702,0.2441479989932041,0.2509572596502121,0.24568740198640876,0.2119205298013245
201610280TOR,42.3728813559322,,42.01680672268908,43.66812227074236,44.44444444444444,44.44444444444444,44.843049327354265,44.44444444444444,42.5531914893617,61.68582375478927,,59.83935742971887,58.8477366255144,59.83935742971887,59.18367346938776,60.9375,59.51417004048582,61.68582375478927,0.4072016974538193,,0.41251118253205665,0.4259645555419216,0.42618741976893454,0.42888402625820565,0.42392528316884154,0.42752055387278237,0.40822710565418,0.5927983025461808,,0.5874888174679433,0.5740354444580784,0.5738125802310655,0.5711159737417943,0.5760747168311585,0.5724794461272177,0.5917728943458199
201610280UTA,79.38144329896907,,80.0,81.30841121495327,82.63888888888889,83.33333333333334,84.7560975609756,81.98198198198197,83.33333333333334,22.321428571428573,,21.978021978021975,21.141649048625798,21.052631578947366,22.22222222222222,21.45922746781116,22.22222222222222,21.052631578947366,0.7805231242646393,,0.7844827586206897,0.7936394669340996,0.7969686288332746,0.7894736842105263,0.7979648655973587,0.7867435158501441,0.7983193277310925,0.21947687573536068,,0.21551724137931033,0.2063605330659004,0.2030313711667254,0.21052631578947364,0.20203513440264126,0.21325648414985593,0.2016806722689075
201610290CHI,59.18367346938776,,59.83935742971887,61.68582375478927,63.63636363636363,62.121212121212125,62.121212121212125,61.68582375478927,62.546816479400746,42.3728813559322,,42.01680672268908,40.81632653061224,40.81632653061224,40.81632653061224,44.05286343612335,41.66666666666667,41.66666666666667,0.582765667574932,,0.5874888174679433,0.6018002898771836,0.6092362344582594,0.6034845298888556,0.5850883258942604,0.5968489341983317,0.6001796945193171,0.4172343324250681,,0.41251118253205665,0.39819971012281635,0.39076376554174064,0.39651547011114446,0.41491167410573965,0.40315106580166826,0.39982030548068287
201610290CHO,44.05286343612335,,43.290043290043286,43.66812227074236,44.05286343612335,44.44444444444444,45.662100456621005,43.66812227074236,44.44444444444444,58.50622406639005,,58.8477366255144,58.8477366255144,60.629921259842526,59.18367346938776,60.31746031746032,60.31746031746032,59.83935742971887,0.42953642148038573,,0.4238396734864737,0.4259645555419216,0.4208224261903973,0.42888402625820565,0.43085761181780874,0.41994400746567123,0.42618741976893454,0.5704635785196144,,0.5761603265135262,0.5740354444580784,0.5791775738096027,0.5711159737417943,0.5691423881821912,0.5800559925343288,0.5738125802310655
201610290CLE,89.28188638799571,,89.28188638799571,87.71498771498771,88.49252013808976,90.08919722497522,90.08919722497522,90.08919722497522,90.08919722497522,12.5,,12.82051282051282,14.947683109118088,14.814814814814811,14.285714285714285,16.260162601626014,14.814814814814811,14.285714285714285,0.8771883638278267,,0.8744347545219638,0.8544000171714967,0.8565947440075912,0.8631307650569723,0.8471061543939933,0.8587774239826447,0.8631307650569723,0.12281163617217322,,0.12556524547803616,0.14559998282850328,0.1434052559924089,0.13686923494302766,0.15289384560600663,0.14122257601735538,0.13686923494302766
201610290DEN,49.01960784313725,,48.54368932038835,49.01960784313725,50.98039215686274,50.0,51.92307692307693,49.01960784313725,52.38095238095239,52.83018867924528,,53.48837209302325,53.70370370370371,53.271028037383175,54.54545454545454,54.12844036697248,55.55555555555556,52.38095238095239,0.48129313476207775,,0.4757689754370436,0.4772004241781548,0.4890138864475303,0.47826086956521746,0.4896023956080519,0.46875,0.5,0.5187068652379223,,0.5242310245629563,0.5227995758218452,0.5109861135524697,0.5217391304347826,0.510397604391948,0.53125,0.5
201610290MIL,75.72815533980582,,75.72815533980582,77.52808988764045,76.35933806146572,78.11816192560175,80.0,78.72340425531915,80.0,26.595744680851062,,26.31578947368421,25.188916876574307,27.77777777777778,26.31578947368421,25.97402597402597,25.64102564102564,25.0,0.7400827697587565,,0.7421131697546319,0.7547736478108726,0.7332576617480135,0.748014997794442,0.7549019607843137,0.7543125980135913,0.7619047619047619,0.2599172302412436,,0.25788683024536807,0.24522635218912736,0.26674233825198634,0.251985002205558,0.24509803921568624,0.24568740198640876,0.23809523809523808
201610290NYK,58.50622406639005,,59.18367346938776,59.83935742971887,58.15899581589959,59.83935742971887,59.51417004048582,60.31746031746032,59.83935742971887,43.66812227074236,,42.91845493562232,42.3728813559322,46.08294930875576,43.66812227074236,46.2962962962963,43.66812227074236,44.44444444444444,0.5726116795828974,,0.5796517114180321,0.5854421949920086,0.5579231637164049,0.5781162637027498,0.562460143130447,0.5800559925343288,0.5738125802310655,0.4273883204171026,,0.4203482885819679,0.4145578050079915,0.442076836283595,0.4218837362972501,0.4375398568695529,0.41994400746567123,0.42618741976893454
201610290PHI,23.696682464454977,,23.25581395348837,23.92344497607656,26.666666666666668,26.666666666666668,25.188916876574307,24.449877750611247,27.77777777777778,79.38144329896907,,78.72340425531915,78.72340425531915,77.52808988764045,77.52808988764045,80.65764023210832,80.0,76.905311778291,0.22989050575911266,,0.22804463852498785,0.233065555886145,0.2559309849029475,0.2559309849029475,0.23797577894489733,0.2340823970037453,0.2653511459737713,0.7701094942408873,,0.7719553614750122,0.7669344441138549,0.7440690150970525,0.7440690150970525,0.7620242210551027,0.7659176029962547,0.7346488540262287
201610290SAC,51.21951219512195,,51.21951219512195,51.45631067961165,53.271028037383175,52.38095238095239,54.12844036697248,53.70370370370371,50.0,50.495049504950494,,50.73891625615764,50.98039215686274,50.98039215686274,52.38095238095239,52.15311004784689,51.21951219512195,54.54545454545454,0.5035612535612536,,0.5023568230025925,0.5023229882921391,0.5109861135524697,0.5,0.5092929126053197,0.5118381403357727,0.47826086956521746,0.49643874643874647,,0.4976431769974075,0.49767701170786105,0.4890138864475303,0.5,0.49070708739468033,0.48816185966422726,0.5217391304347826
201610290SAS,93.4597776324395,,93.4597776324395,93.4597776324395,93.4597776324395,95.23809523809524,95.23809523809524,96.15384615384616,96.15384615384616,8.0,,8.333333333333332,8.688097306689835,9.523809523809524,9.090909090909092,10.626992561105206,8.0,8.333333333333332,0.9211510197767063,,0.9181346040584677,0.9149458829969087,0.9075210935373635,0.9128630705394191,0.8996175908221797,0.9231905465288035,0.9202453987730062,0.07884898022329372,,0.08186539594153236,0.0850541170030912,0.09247890646263647,0.08713692946058092,0.10038240917782025,0.07680945347119646,0.07975460122699385
201610300DET,78.72340425531915,,77.52808988764045,76.35933806146572,79.38144329896907,79.38144329896907,80.0,78.11816192560175,76.905311778291,24.752475247524757,,24.449877750611247,25.97402597402597,25.0,25.64102564102564,26.17801047120419,26.666666666666668,27.77777777777778,0.7607899022801303,,0.7602435279222003,0.746182232756293,0.7604938271604939,0.755852001006796,0.7534516765285996,0.7455102324933871,0.7346488540262287,0.23921009771986973,,0.23975647207779963,0.253817767243707,0.23950617283950618,0.2441479989932041,0.2465483234714004,0.25448976750661284,0.2653511459737713
201610300HOU,64.15770609318996,,64.91228070175438,65.39792387543253,65.39792387543253,66.66666666666666,67.10526315789474,64.91228070175438,68.05111821086261,37.735849056603776,,37.17472118959108,36.90036900369004,38.46153846153847,37.03703703703704,39.0625,37.735849056603776,36.36363636363637,0.6296542111900179,,0.6358525522264102,0.6392865612401553,0.6296770886724756,0.6428571428571428,0.6320681642137878,0.6323766526926798,0.6517385257301808,0.3703457888099821,,0.36414744777358976,0.36071343875984474,0.3703229113275244,0.3571428571428572,0.36793183578621225,0.36762334730732027,0.34826147426981924
201610300LAC,75.18610421836229,,75.72815533980582,76.35933806146572,75.72815533980582,76.35933806146572,77.52808988764045,77.52808988764045,75.18610421836229,26.595744680851062,,26.31578947368421,25.97402597402597,28.57142857142857,27.77777777777778,28.57142857142857,27.027027027027028,29.411764705882355,0.7386985501984076,,0.7421131697546319,0.746182232756293,0.726063829787234,0.7332576617480135,0.7307110438729199,0.7415045018878884,0.7188110521909016,0.2613014498015924,,0.25788683024536807,0.253817767243707,0.27393617021276595,0.26674233825198634,0.26928895612708015,0.25849549811211153,0.28118894780909853
201610300MEM,42.73504273504273,,41.49377593360996,41.1522633744856,42.91845493562232,40.81632653061224,44.05286343612335,41.66666666666667,44.44444444444444,60.31746031746032,,60.629921259842526,61.38996138996139,61.38996138996139,62.121212121212125,62.121212121212125,61.68582375478927,60.629921259842526,0.41469194312796204,,0.4063089867869597,0.4013201729240591,0.4114572576929798,0.39651547011114446,0.41491167410573965,0.40315106580166826,0.4229808492922564,0.5853080568720379,,0.5936910132130403,0.5986798270759409,0.5885427423070202,0.6034845298888556,0.5850883258942604,0.5968489341983317,0.5770191507077436
201610300MIA,29.761904761904763,,29.585798816568047,30.58103975535168,32.89473684210527,30.3951367781155,31.948881789137378,31.746031746031743,31.25,75.72815533980582,,72.45179063360881,71.91011235955057,71.42857142857143,72.97297297297297,74.09326424870466,72.45179063360881,73.54497354497354,0.28212994412183634,,0.28994999760371903,0.29837736355102584,0.3153153153153153,0.29404752443773347,0.3012847531182192,0.3046707793025305,0.2982013253392237,0.7178700558781637,,0.710050002396281,0.7016226364489742,0.6846846846846846,0.7059524755622666,0.6987152468817809,0.6953292206974695,0.7017986746607763
201610300OKC,79.38144329896907,,80.0,80.0,81.30841121495327,81.98198198198197,81.98198198198197,81.98198198198197,81.30841121495327,22.321428571428573,,21.978021978021975,22.371364653243848,22.727272727272727,23.52941176470588,23.696682464454977,22.22222222222222,23.52941176470588,0.7805231242646393,,0.7844827586206897,0.7814685314685315,0.7815434871376071,0.7769964841788046,0.7757666356914872,0.7867435158501441,0.7755637126376508,0.21947687573536068,,0.21551724137931033,0.21853146853146854,0.21845651286239282,0.22300351582119537,0.2242333643085128,0.21325648414985593,0.22443628736234922
201610300PHO,13.157894736842104,,13.513513513513514,12.97016861219196,14.285714285714285,14.285714285714285,14.47178002894356,14.285714285714285,14.285714285714285,90.9090909090909,,88.49252013808976,89.28188638799571,89.28188638799571,90.08919722497522,91.74236168455822,90.08919722497522,90.08919722497522,0.1264367816091954,,0.13247759009695714,0.1268450654822356,0.13793613246599645,0.13686923494302766,0.1362509718148382,0.13686923494302766,0.13686923494302766,0.8735632183908045,,0.8675224099030429,0.8731549345177645,0.8620638675340037,0.8631307650569723,0.8637490281851619,0.8631307650569723,0.8631307650569723
201610310ATL,74.61928934010153,,75.18610421836229,74.61928934010153,73.54497354497354,76.35933806146572,76.35933806146572,75.72815533980582,75.18610421836229,27.173913043478255,,26.881720430107524,28.08988764044944,30.76923076923077,27.77777777777778,29.850746268656717,28.57142857142857,29.411764705882355,0.7330478616727195,,0.7366288492706645,0.7265104398045312,0.705033164260632,0.7332576617480135,0.7189462144114813,0.726063829787234,0.7188110521909016,0.26695213832728054,,0.2633711507293355,0.27348956019546866,0.29496683573936794,0.26674233825198634,0.2810537855885187,0.27393617021276595,0.28118894780909853
201610310BRK,28.901734104046245,,28.57142857142857,28.57142857142857,31.25,28.57142857142857,31.64556962025317,29.850746268656717,28.57142857142857,76.35933806146572,,73.54497354497354,74.09326424870466,72.97297297297297,75.18610421836229,74.61928934010153,74.61928934010153,75.72815533980582,0.27457191447376966,,0.27979274611398963,0.2782984859408796,0.29983792544570503,0.27536727024256913,0.2977990083444189,0.28573500616433384,0.27393617021276595,0.7254280855262304,,0.7202072538860104,0.7217015140591204,0.7001620745542949,0.7246327297574309,0.702200991655581,0.7142649938356661,0.726063829787234
201610310LAC,90.08919722497522,,90.08919722497522,90.9090909090909,92.5925925925926,92.5925925925926,92.5925925925926,93.4597776324395,88.49252013808976,11.627906976744184,,11.904761904761903,11.1358574610245,11.11111111111111,11.76470588235294,13.315579227696404,11.11111111111111,16.0,0.885683857518354,,0.8832797353260996,0.8908730158730158,0.8928571428571428,0.8872651356993737,0.8742724097788126,0.8937456567060458,0.8468789921148848,0.11431614248164595,,0.11672026467390047,0.10912698412698414,0.10714285714285714,0.11273486430062629,0.1257275902211874,0.10625434329395414,0.15312100788511518
201610310TOR,74.09326424870466,,74.61928934010153,73.54497354497354,76.35933806146572,75.18610421836229,75.72815533980582,74.61928934010153,74.61928934010153,27.6243093922652,,27.3972602739726,28.735632183908045,28.24858757062147,28.57142857142857,30.58103975535168,29.850746268656717,29.411764705882355,0.7284214673683617,,0.7314429827550951,0.7190510167677487,0.7299574826674838,0.7246327297574309,0.7123387141819807,0.7142649938356661,0.7172789896670493,0.2715785326316382,,0.2685570172449048,0.28094898323225115,0.2700425173325162,0.27536727024256913,0.2876612858180193,0.28573500616433384,0.2827210103329506
201611010CLE,81.30841121495327,,82.63888888888889,84.7560975609756,84.7560975609756,85.46511627906976,85.46511627906976,84.7560975609756,85.46511627906976,20.40816326530612,,19.230769230769237,17.636684303350968,19.047619047619047,20.0,20.833333333333336,19.047619047619047,19.047619047619047,0.7993624601537597,,0.8112218143681174,0.8277546133406153,0.8165034965034965,0.8103638368246968,0.8040109389243392,0.8165034965034965,0.8177483443708609,0.2006375398462404,,0.1887781856318826,0.17224538665938474,0.1834965034965035,0.1896361631753032,0.19598906107566094,0.1834965034965035,0.1822516556291391
201611010DET,62.825278810408925,,63.63636363636363,62.825278810408925,63.63636363636363,65.39792387543253,64.53900709219859,63.63636363636363,65.39792387543253,38.75968992248063,,38.31417624521073,39.68253968253968,40.81632653061224,37.735849056603776,41.32231404958678,39.37007874015748,39.37007874015748,0.618450540410201,,0.624188588998975,0.6128827999078978,0.6092362344582594,0.6341077419763247,0.6096561652178728,0.6177901320361362,0.6242165760798897,0.3815494595897989,,0.37581141100102494,0.3871172000921022,0.39076376554174064,0.3658922580236754,0.39034383478212725,0.38220986796386386,0.37578342392011027
