,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
201511250ORL,52.60663507109005,53.271028037383175,53.48837209302325,55.15695067264574,55.55555555555556,55.947136563876654,55.55555555555556,55.55555555555556,49.01960784313725,49.01960784313725,49.01960784313725,49.50495049504951,49.01960784313725,50.24875621890548,49.01960784313725,49.01960784313725,0.5176481346013168,0.5207810820494446,0.521797153024911,0.5270012302210155,0.53125,0.5268295703141124,0.53125,0.53125,0.4823518653986832,0.4792189179505553,0.478202846975089,0.4729987697789845,0.46875,0.4731704296858877,0.46875,0.46875
201511250PHO,61.68582375478927,62.546816479400746,62.825278810408925,61.38996138996139,62.825278810408925,64.53900709219859,63.23529411764706,61.68582375478927,40.0,39.68253968253968,39.68253968253968,43.66812227074236,40.0,41.32231404958678,40.0,42.5531914893617,0.6066314996232103,0.6118283321702722,0.6128827999078978,0.5843430533934618,0.6109906001446133,0.6096561652178728,0.6125356125356125,0.5917728943458199,0.3933685003767898,0.38817166782972784,0.3871172000921022,0.4156569466065382,0.38900939985538685,0.39034383478212725,0.3874643874643875,0.40822710565418
201511250SAS,84.02555910543131,84.7560975609756,85.46511627906976,84.7560975609756,85.46511627906976,86.96219035202087,86.20689655172413,84.7560975609756,17.543859649122805,17.24137931034483,17.24137931034483,20.0,20.0,19.120458891013385,18.181818181818183,20.0,0.827272225594614,0.8309626881055453,0.8321296115557291,0.8090803259604191,0.8103638368246968,0.819758848148592,0.8258258258258258,0.8090803259604191,0.17272777440538598,0.16903731189445478,0.16787038844427096,0.1909196740395809,0.1896361631753032,0.18024115185140796,0.1741741741741742,0.1909196740395809
201511250TOR,41.66666666666667,41.1522633744856,42.3728813559322,43.66812227074236,42.5531914893617,44.642857142857146,41.66666666666667,42.5531914893617,60.31746031746032,60.9375,59.83935742971887,61.38996138996139,60.629921259842526,61.38996138996139,61.68582375478927,61.68582375478927,0.40856031128404674,0.4030988221956289,0.4145578050079915,0.4156569466065382,0.41240461113817173,0.4210286754665453,0.40315106580166826,0.40822710565418,0.5914396887159533,0.5969011778043711,0.5854421949920086,0.5843430533934618,0.5875953888618283,0.5789713245334547,0.5968489341983317,0.5917728943458199
201511270BOS,57.80590717299579,58.50622406639005,59.18367346938776,61.38996138996139,59.83935742971887,61.68582375478927,60.31746031746032,60.629921259842526,44.05286343612335,43.66812227074236,43.290043290043286,43.66812227074236,43.66812227074236,44.44444444444444,43.66812227074236,43.66812227074236,0.5675103560283946,0.5726116795828974,0.5775497887748944,0.5843430533934618,0.5781162637027498,0.5812274368231047,0.5800559925343288,0.5813140803745096,0.4324896439716053,0.4273883204171026,0.4224502112251055,0.4156569466065382,0.4218837362972501,0.4187725631768953,0.41994400746567123,0.41868591962549034
201511270CHO,35.2112676056338,34.96503496503497,38.16793893129771,39.37007874015748,38.46153846153847,40.16064257028113,38.46153846153847,37.735849056603776,66.66666666666666,67.10526315789474,64.15770609318996,65.75342465753424,64.15770609318996,65.75342465753424,64.53900709219859,66.66666666666666,0.34562211981566826,0.3425583701433337,0.3730046257921335,0.374512620562282,0.3747984954325632,0.37918138375233745,0.3734110169491526,0.3614457831325302,0.6543778801843319,0.6574416298566664,0.6269953742078664,0.625487379437718,0.6252015045674368,0.6208186162476625,0.6265889830508474,0.6385542168674698
201511270DEN,25.97402597402597,25.773195876288657,24.449877750611247,25.97402597402597,26.666666666666668,27.472527472527474,27.027027027027028,24.449877750611247,75.72815533980582,76.35933806146572,78.11816192560175,78.72340425531915,77.52808988764045,78.72340425531915,77.52808988764045,80.0,0.2553930076865856,0.2523504987352646,0.23837715752192076,0.24808656637635257,0.2559309849029475,0.2586966094231616,0.25849549811211153,0.2340823970037453,0.7446069923134143,0.7476495012647354,0.7616228424780792,0.7519134336236475,0.7440690150970525,0.7413033905768384,0.7415045018878884,0.7659176029962547
201511270HOU,85.46511627906976,86.20689655172413,88.49252013808976,89.28188638799571,89.28188638799571,90.08919722497522,89.28188638799571,86.96219035202087,16.420361247947454,15.873015873015872,13.850415512465377,14.285714285714285,15.384615384615383,15.673981191222571,15.384615384615383,17.391304347826086,0.8388351152047825,0.8445040214477212,0.8646666189080512,0.8620638675340037,0.853012997243009,0.8518011521028374,0.853012997243009,0.8333423868759846,0.16116488479521754,0.1554959785522788,0.13533338109194887,0.13793613246599645,0.14698700275699092,0.14819884789716264,0.14698700275699092,0.16665761312401542
201511270IND,60.31746031746032,60.9375,62.121212121212125,62.825278810408925,62.121212121212125,62.825278810408925,63.23529411764706,61.68582375478927,41.66666666666667,41.1522633744856,40.48582995951417,41.66666666666667,40.81632653061224,42.91845493562232,40.0,42.5531914893617,0.5914396887159533,0.5969011778043711,0.6054283493752616,0.6012451823302697,0.6034845298888556,0.5941276762677853,0.6125356125356125,0.5917728943458199,0.40856031128404674,0.4030988221956289,0.3945716506247384,0.3987548176697302,0.39651547011114446,0.4058723237322148,0.3874643874643875,0.40822710565418
201511270LAC,71.91011235955057,72.45179063360881,73.54497354497354,74.09326424870466,73.54497354497354,74.61928934010153,74.61928934010153,74.09326424870466,29.850746268656717,29.585798816568047,29.069767441860467,30.76923076923077,29.411764705882355,31.25,29.850746268656717,30.76923076923077,0.7066578773895847,0.710050002396281,0.716709634870196,0.7065754465982516,0.7143288996372431,0.7048246928378784,0.7142649938356661,0.7065754465982516,0.29334212261041526,0.28994999760371903,0.283290365129804,0.2934245534017484,0.285671100362757,0.29517530716212165,0.28573500616433384,0.2934245534017484
201511270MEM,58.15899581589959,58.8477366255144,58.50622406639005,60.9375,58.50622406639005,60.31746031746032,58.50622406639005,61.68582375478927,43.66812227074236,43.290043290043286,44.05286343612335,44.05286343612335,45.45454545454545,45.87155963302752,45.45454545454545,42.5531914893617,0.5711542947372199,0.5761603265135262,0.5704635785196144,0.5804104110666755,0.5627721335268505,0.568019747668678,0.5627721335268505,0.5917728943458199,0.4288457052627801,0.4238396734864737,0.42953642148038573,0.41958958893332465,0.4372278664731495,0.431980252331322,0.4372278664731495,0.40822710565418
201511270NYK,46.08294930875576,45.87155963302752,47.61904761904761,48.54368932038835,49.01960784313725,49.01960784313725,47.61904761904761,47.61904761904761,55.55555555555556,56.14035087719298,55.15695067264574,56.14035087719298,55.55555555555556,57.08154506437768,56.896551724137936,56.52173913043478,0.4534005037783375,0.44966866519406756,0.46332848535217114,0.4637162382037097,0.46875,0.46200824873096447,0.45561665357423403,0.4572564612326043,0.5465994962216625,0.5503313348059324,0.5366715146478288,0.5362837617962902,0.53125,0.5379917512690355,0.5443833464257659,0.5427435387673956
201511270OKC,78.11816192560175,78.72340425531915,78.72340425531915,79.38144329896907,79.38144329896907,80.0,81.30841121495327,79.38144329896907,23.52941176470588,23.25581395348837,23.474178403755868,25.0,25.64102564102564,25.906735751295333,23.52941176470588,25.0,0.7685196910219071,0.7719553614750122,0.7703059329488808,0.7604938271604939,0.755852001006796,0.7553816046966733,0.7755637126376508,0.7604938271604939,0.2314803089780929,0.22804463852498785,0.22969406705111914,0.23950617283950618,0.2441479989932041,0.2446183953033268,0.22443628736234922,0.23950617283950618
201511270ORL,61.38996138996139,61.68582375478927,61.38996138996139,62.546816479400746,62.121212121212125,63.23529411764706,62.546816479400746,64.53900709219859,40.48582995951417,40.16064257028113,40.98360655737705,42.01680672268908,40.81632653061224,42.5531914893617,40.81632653061224,40.0,0.6025961671244227,0.6056746589312423,0.5996661308272536,0.5981699425097071,0.6034845298888556,0.5977521443359952,0.6051172077201805,0.6173677069199458,0.3974038328755773,0.39432534106875766,0.4003338691727464,0.40183005749029294,0.39651547011114446,0.4022478556640047,0.39488279227981954,0.38263229308005425
201511270PHO,23.52941176470588,23.25581395348837,23.474178403755868,22.22222222222222,25.0,23.92344497607656,23.52941176470588,23.52941176470588,78.11816192560175,78.72340425531915,78.72340425531915,82.63888888888889,80.0,81.98198198198197,81.30841121495327,81.30841121495327,0.2314803089780929,0.22804463852498785,0.22969406705111914,0.2119205298013245,0.23809523809523808,0.2258944197973056,0.22443628736234922,0.22443628736234922,0.7685196910219071,0.7719553614750122,0.7703059329488808,0.7880794701986754,0.7619047619047619,0.7741055802026944,0.7755637126376508,0.7755637126376508
201511270SAC,59.18367346938776,59.83935742971887,59.51417004048582,62.546816479400746,59.83935742971887,60.9375,60.9375,62.825278810408925,42.5531914893617,42.01680672268908,42.91845493562232,42.01680672268908,43.66812227074236,45.04504504504504,42.5531914893617,41.66666666666667,0.5817328211694409,0.5874888174679433,0.5810079557598683,0.5981699425097071,0.5781162637027498,0.5749767565413734,0.5888210729200128,0.6012451823302697,0.4182671788305591,0.41251118253205665,0.4189920442401317,0.40183005749029294,0.4218837362972501,0.42502324345862663,0.41117892707998716,0.3987548176697302
201511280CLE,82.63888888888889,83.33333333333334,81.30841121495327,81.98198198198197,83.33333333333334,84.02555910543131,81.98198198198197,83.33333333333334,18.867924528301888,18.51851851851852,20.833333333333336,22.22222222222222,22.22222222222222,22.172949002217297,22.22222222222222,21.052631578947366,0.8141215954563057,0.8181818181818182,0.7960350743423561,0.7867435158501441,0.7894736842105263,0.791212236430463,0.7867435158501441,0.7983193277310925,0.18587840454369436,0.1818181818181818,0.20396492565764396,0.21325648414985593,0.21052631578947364,0.20878776356953702,0.21325648414985593,0.2016806722689075
201511280DAL,77.52808988764045,78.11816192560175,79.38144329896907,81.98198198198197,80.0,81.30841121495327,81.30841121495327,81.98198198198197,24.09638554216868,23.809523809523807,23.25581395348837,22.727272727272727,25.0,24.57002457002457,23.52941176470588,23.04147465437788,0.7628879712268549,0.76640768758945,0.7734174258350853,0.7829487680876026,0.7619047619047619,0.7679411828493352,0.7755637126376508,0.7806063960153378,0.2371120287731451,0.23359231241054995,0.22658257416491473,0.21705123191239734,0.23809523809523808,0.23205881715066476,0.22443628736234922,0.21939360398466223
201511280GSW,93.4597776324395,93.4597776324395,96.15384615384616,97.08709583454704,98.0392156862745,98.0392156862745,98.0392156862745,97.08709583454704,8.0,8.333333333333332,6.009615384615385,5.88235294117647,5.88235294117647,8.16326530612245,6.25,7.4074074074074066,0.9211510197767063,0.9181346040584677,0.9411764705882353,0.9428728325623191,0.9433962264150944,0.9231348907309721,0.9400705052878966,0.929111989840693,0.07884898022329372,0.08186539594153236,0.058823529411764705,0.05712716743768097,0.05660377358490566,0.07686510926902788,0.05992949471210341,0.07088801015930701
201511280POR,78.72340425531915,77.52808988764045,79.38144329896907,81.30841121495327,79.38144329896907,81.98198198198197,80.0,80.65764023210832,23.04147465437788,24.449877750611247,23.25581395348837,23.25581395348837,25.64102564102564,24.330900243309003,23.809523809523807,23.25581395348837,0.7735812698718566,0.7602435279222003,0.7734174258350853,0.7775930160049885,0.755852001006796,0.7711387394074348,0.7706422018348624,0.7762001644950435,0.22641873012814334,0.23975647207779963,0.22658257416491473,0.22240698399501144,0.2441479989932041,0.22886126059256512,0.22935779816513757,0.22379983550495647
201511280SAS,74.61928934010153,75.18610421836229,75.72815533980582,75.72815533980582,76.35933806146572,76.905311778291,76.905311778291,76.905311778291,27.027027027027028,27.027027027027028,26.525198938992045,28.98550724637681,27.77777777777778,28.98550724637681,27.3972602739726,27.77777777777778,0.7341071669591038,0.7355816547470638,0.7405933612048556,0.7231926901370599,0.7332576617480135,0.7262698738818472,0.7373290060359732,0.7346488540262287,0.26589283304089617,0.2644183452529361,0.2594066387951443,0.27680730986294005,0.26674233825198634,0.2737301261181528,0.26267099396402677,0.2653511459737713
201511280UTA,68.94409937888199,69.41896024464832,69.41896024464832,69.96996996996997,69.96996996996997,70.93023255813954,69.96996996996997,71.42857142857143,32.89473684210527,32.6797385620915,33.11258278145696,35.08771929824561,34.48275862068966,35.08771929824561,34.48275862068966,33.33333333333333,0.6769922157130247,0.6799201268573443,0.677049795563632,0.6660147434933054,0.6698721126202042,0.6690398306715414,0.6698721126202042,0.6818181818181819,0.3230077842869754,0.3200798731426558,0.32295020443636796,0.33398525650669475,0.33012788737979576,0.33096016932845873,0.33012788737979576,0.3181818181818181
201511280WAS,40.48582995951417,40.16064257028113,40.0,42.5531914893617,40.81632653061224,42.01680672268908,40.0,40.81632653061224,61.68582375478927,61.68582375478927,62.546816479400746,62.121212121212125,62.121212121212125,64.15770609318996,63.23529411764706,63.63636363636363,0.3962530553995173,0.39432534106875766,0.39006574141709277,0.40652910378811213,0.39651547011114446,0.39573345437008883,0.3874643874643875,0.39076376554174064,0.6037469446004828,0.6056746589312423,0.6099342585829072,0.593470896211888,0.6034845298888556,0.6042665456299111,0.6125356125356125,0.6092362344582594
201511290BRK,36.496350364963504,35.842293906810035,36.90036900369004,37.03703703703704,37.03703703703704,38.16793893129771,37.03703703703704,37.03703703703704,65.39792387543253,66.21621621621621,65.39792387543253,68.05111821086261,66.66666666666666,68.05111821086261,66.66666666666666,67.53246753246754,0.35817861834766873,0.3511935835983105,0.36071343875984474,0.35243778853732693,0.3571428571428572,0.3593323077629555,0.3571428571428572,0.35418583256669733,0.6418213816523313,0.6488064164016895,0.6392865612401553,0.6475622114626731,0.6428571428571428,0.6406676922370445,0.6428571428571428,0.6458141674333027
201511290CHO,73.54497354497354,74.09326424870466,72.45179063360881,74.09326424870466,73.54497354497354,74.61928934010153,74.09326424870466,75.72815533980582,28.24858757062147,27.932960893854748,30.211480362537763,30.76923076923077,29.411764705882355,31.25,30.3951367781155,28.57142857142857,0.7224914104484187,0.7262178341419128,0.7057226009906529,0.7065754465982516,0.7143288996372431,0.7048246928378784,0.7091051592385489,0.726063829787234,0.27750858955158136,0.27378216585808723,0.2942773990093472,0.2934245534017484,0.285671100362757,0.29517530716212165,0.29089484076145117,0.27393617021276595
201511290LAC,83.33333333333334,84.02555910543131,84.02555910543131,86.20689655172413,84.7560975609756,86.96219035202087,86.20689655172413,86.20689655172413,18.181818181818183,17.88908765652952,18.181818181818183,18.51851851851852,21.052631578947366,19.26782273603083,18.181818181818183,18.181818181818183,0.8208955223880596,0.8244699047202455,0.822108553566354,0.823170731707317,0.8010312405216864,0.8186216665523692,0.8258258258258258,0.8258258258258258,0.1791044776119403,0.1755300952797546,0.17789144643364593,0.17682926829268295,0.1989687594783136,0.18137833344763085,0.1741741741741742,0.1741741741741742
201511290LAL,18.867924528301888,18.51851851851852,19.120458891013385,19.230769230769237,21.052631578947366,20.080321285140563,19.047619047619047,20.0,82.63888888888889,83.33333333333334,83.33333333333334,85.46511627906976,84.7560975609756,86.20689655172413,84.7560975609756,84.7560975609756,0.18587840454369436,0.1818181818181818,0.18662519440124414,0.18368218709953016,0.1989687594783136,0.18892508143322476,0.1834965034965035,0.1909196740395809,0.8141215954563057,0.8181818181818182,0.8133748055987559,0.8163178129004698,0.8010312405216864,0.8110749185667752,0.8165034965034965,0.8090803259604191
201511290MEM,90.9090909090909,90.9090909090909,92.5925925925926,92.5925925925926,94.34069043576685,94.34069043576685,94.34069043576685,91.74236168455822,10.989010989010987,11.235955056179774,9.578544061302685,11.11111111111111,10.0,11.560693641618498,10.0,12.5,0.892156862745098,0.89,0.90625,0.8928571428571428,0.9041601128166188,0.8908352922642564,0.9041601128166188,0.8800871373403307,0.10784313725490194,0.10999999999999999,0.09375000000000003,0.10714285714285714,0.09583988718338124,0.10916470773574356,0.09583988718338124,0.11991286265966927
201511290NYK,40.81632653061224,40.32258064516129,40.16064257028113,42.5531914893617,40.81632653061224,42.19409282700422,40.81632653061224,40.81632653061224,60.9375,61.68582375478927,62.121212121212125,62.121212121212125,62.121212121212125,63.63636363636363,62.546816479400746,63.63636363636363,0.4011281729865246,0.3952868480038771,0.39264679635909333,0.40652910378811213,0.39651547011114446,0.3986951794128307,0.39488279227981954,0.39076376554174064,0.5988718270134755,0.6047131519961229,0.6073532036409066,0.593470896211888,0.6034845298888556,0.6013048205871693,0.6051172077201805,0.6092362344582594
201511290ORL,45.662100456621005,45.45454545454545,45.45454545454545,48.54368932038835,46.728971962616825,47.16981132075472,46.728971962616825,46.728971962616825,56.14035087719298,56.52173913043478,57.08154506437768,56.52173913043478,57.44680851063831,58.8477366255144,57.44680851063831,57.80590717299579,0.4485363550519358,0.44573643410852715,0.4433028919330289,0.4620329449578144,0.44855888528345095,0.4449245642302622,0.44855888528345095,0.4470179938888679,0.5514636449480642,0.5542635658914729,0.556697108066971,0.5379670550421856,0.551441114716549,0.5550754357697378,0.551441114716549,0.5529820061111321
201511290TOR,61.68582375478927,62.825278810408925,60.629921259842526,60.629921259842526,61.68582375478927,62.546816479400746,60.9375,63.63636363636363,40.0,39.37007874015748,42.01680672268908,44.05286343612335,41.66666666666667,43.290043290043286,42.5531914893617,40.81632653061224,0.6066314996232103,0.6147566808925042,0.5906658931218977,0.5791775738096027,0.5968489341983317,0.5909738499011903,0.5888210729200128,0.6092362344582594,0.3933685003767898,0.3852433191074958,0.40933410687810223,0.4208224261903973,0.40315106580166826,0.40902615009880966,0.41117892707998716,0.39076376554174064
201511300ATL,40.81632653061224,40.32258064516129,43.66812227074236,42.91845493562232,43.66812227074236,45.04504504504504,43.66812227074236,43.66812227074236,61.38996138996139,61.68582375478927,58.8477366255144,61.68582375478927,59.83935742971887,60.9375,60.31746031746032,60.629921259842526,0.3993524015110631,0.3952868480038771,0.4259645555419216,0.4102934934683163,0.4218837362972501,0.42502324345862663,0.41994400746567123,0.41868591962549034,0.6006475984889369,0.6047131519961229,0.5740354444580784,0.5897065065316838,0.5781162637027498,0.5749767565413734,0.5800559925343288,0.5813140803745096
201511300CHI,38.61003861003861,38.02281368821293,38.31417624521073,39.37007874015748,38.46153846153847,40.81632653061224,38.46153846153847,39.37007874015748,63.23529411764706,64.15770609318996,64.15770609318996,65.75342465753424,64.15770609318996,64.91228070175438,64.53900709219859,65.39792387543253,0.37910464403188937,0.3721141149952652,0.3738994089977084,0.374512620562282,0.3747984954325632,0.38604808669150015,0.3734110169491526,0.37578342392011027,0.6208953559681106,0.6278858850047347,0.6261005910022917,0.625487379437718,0.6252015045674368,0.6139519133085,0.6265889830508474,0.6242165760798897
201511300DET,60.629921259842526,61.38996138996139,64.53900709219859,64.91228070175438,64.15770609318996,65.39792387543253,64.53900709219859,66.21621621621621,41.1522633744856,40.65040650406504,38.02281368821293,40.0,38.46153846153847,40.48582995951417,38.46153846153847,38.46153846153847,0.5956830409729076,0.6016242655428062,0.629269318749507,0.6187290969899666,0.6252015045674368,0.617638887051321,0.6265889830508474,0.6325719960278053,0.40431695902709236,0.3983757344571938,0.37073068125049297,0.38127090301003347,0.3747984954325632,0.3823611129486789,0.3734110169491526,0.3674280039721947
201511300LAC,76.35933806146572,76.905311778291,75.72815533980582,77.52808988764045,76.35933806146572,77.52808988764045,76.35933806146572,77.52808988764045,25.31645569620253,25.125628140703515,26.525198938992045,27.027027027027028,27.77777777777778,28.40909090909091,27.77777777777778,27.027027027027028,0.7510080348471024,0.7537450094975944,0.7405933612048556,0.7415045018878884,0.7332576617480135,0.7318307822104375,0.7332576617480135,0.7415045018878884,0.24899196515289754,0.24625499050240568,0.2594066387951443,0.25849549811211153,0.26674233825198634,0.2681692177895625,0.26674233825198634,0.25849549811211153
201511300MIA,67.10526315789474,67.53246753246754,63.63636363636363,64.91228070175438,63.63636363636363,64.91228070175438,63.63636363636363,65.39792387543253,35.2112676056338,34.48275862068966,38.75968992248063,40.0,39.37007874015748,41.1522633744856,39.37007874015748,39.37007874015748,0.6558594457525811,0.6619841966637402,0.6214728148657948,0.6187290969899666,0.6177901320361362,0.6120073514396569,0.6177901320361362,0.6242165760798897,0.34414055424741896,0.3380158033362599,0.37852718513420514,0.38127090301003347,0.38220986796386386,0.3879926485603431,0.38220986796386386,0.37578342392011027
201511300MIL,60.31746031746032,60.9375,62.546816479400746,62.825278810408925,62.825278810408925,64.15770609318996,63.63636363636363,65.39792387543253,41.66666666666667,41.1522633744856,40.0,41.66666666666667,40.0,41.84100418410041,39.37007874015748,39.37007874015748,0.5914396887159533,0.5969011778043711,0.6099342585829072,0.6012451823302697,0.6109906001446133,0.6052687426606868,0.6177901320361362,0.6242165760798897,0.40856031128404674,0.4030988221956289,0.39006574141709277,0.3987548176697302,0.38900939985538685,0.39473125733931325,0.38220986796386386,0.37578342392011027
201511300SAC,52.60663507109005,53.271028037383175,55.15695067264574,56.896551724137936,56.52173913043478,58.50622406639005,56.896551724137936,56.52173913043478,49.01960784313725,49.01960784313725,47.16981132075472,48.07692307692308,47.61904761904761,47.61904761904761,47.61904761904761,47.61904761904761,0.5176481346013168,0.5207810820494446,0.5390276170001654,0.542008843967151,0.5427435387673956,0.551293986222305,0.5443833464257659,0.5427435387673956,0.4823518653986832,0.4792189179505553,0.4609723829998347,0.457991156032849,0.4572564612326043,0.4487060137776949,0.45561665357423403,0.4572564612326043
201511300UTA,25.64102564102564,25.125628140703515,25.97402597402597,28.24858757062147,26.666666666666668,28.735632183908045,27.77777777777778,25.0,76.905311778291,76.905311778291,76.35933806146572,76.905311778291,77.52808988764045,77.52808988764045,76.35933806146572,79.38144329896907,0.2500433100421551,0.24625499050240568,0.253817767243707,0.26864041890533685,0.2559309849029475,0.2704180845892076,0.26674233825198634,0.23950617283950618,0.7499566899578449,0.7537450094975944,0.746182232756293,0.7313595810946631,0.7440690150970525,0.7295819154107923,0.7332576617480135,0.7604938271604939
201512010BRK,40.48582995951417,40.16064257028113,40.98360655737705,42.91845493562232,40.81632653061224,41.84100418410041,40.0,42.5531914893617,61.38996138996139,61.68582375478927,61.38996138996139,62.121212121212125,62.121212121212125,64.15770609318996,63.23529411764706,61.68582375478927,0.3974038328755773,0.39432534106875766,0.4003338691727464,0.40859283105305516,0.39651547011114446,0.39473125733931325,0.3874643874643875,0.40822710565418,0.6025961671244227,0.6056746589312423,0.5996661308272536,0.5914071689469448,0.6034845298888556,0.6052687426606868,0.6125356125356125,0.5917728943458199
201512010CLE,81.98198198198197,81.98198198198197,81.30841121495327,81.98198198198197,83.33333333333334,83.33333333333334,83.33333333333334,84.7560975609756,20.40816326530612,20.0,21.008403361344534,22.727272727272727,22.22222222222222,22.727272727272727,21.052631578947366,20.0,0.8006823487161071,0.8038869257950529,0.7946730119742094,0.7829487680876026,0.7894736842105263,0.7857142857142858,0.7983193277310925,0.8090803259604191,0.19931765128389298,0.196113074204947,0.20532698802579058,0.21705123191239734,0.21052631578947364,0.21428571428571427,0.2016806722689075,0.1909196740395809
201512010MIN,53.271028037383175,53.70370370370371,53.48837209302325,55.15695067264574,54.54545454545454,56.14035087719298,56.896551724137936,55.55555555555556,48.54368932038835,48.54368932038835,49.01960784313725,49.50495049504951,50.0,50.0,47.61904761904761,49.01960784313725,0.5232153996969967,0.5252329875153859,0.521797153024911,0.5270012302210155,0.5217391304347826,0.5289256198347106,0.5443833464257659,0.53125,0.47678460030300335,0.474767012484614,0.478202846975089,0.4729987697789845,0.47826086956521746,0.47107438016528924,0.45561665357423403,0.46875
201512010NOP,52.60663507109005,53.271028037383175,50.98039215686274,52.15311004784689,53.48837209302325,53.70370370370371,52.60663507109005,53.48837209302325,49.01960784313725,49.01960784313725,51.45631067961165,52.60663507109005,51.21951219512195,52.15311004784689,52.60663507109005,51.21951219512195,0.5176481346013168,0.5207810820494446,0.49767701170786105,0.4978354041300489,0.5108342361863488,0.5073240143969198,0.5,0.5108342361863488,0.4823518653986832,0.4792189179505553,0.5023229882921391,0.5021645958699511,0.4891657638136511,0.4926759856030803,0.5,0.4891657638136511
201512010PHI,53.271028037383175,53.70370370370371,55.947136563876654,54.12844036697248,54.54545454545454,55.55555555555556,56.896551724137936,53.48837209302325,48.54368932038835,48.54368932038835,46.728971962616825,50.73891625615764,50.0,50.495049504950494,47.61904761904761,51.21951219512195,0.5232153996969967,0.5252329875153859,0.5448895304543085,0.5161610067229787,0.5217391304347826,0.5238589211618258,0.5443833464257659,0.5108342361863488,0.47678460030300335,0.474767012484614,0.4551104695456915,0.4838389932770212,0.47826086956521746,0.47614107883817425,0.45561665357423403,0.4891657638136511
201512010POR,53.70370370370371,54.337899543379,53.48837209302325,55.947136563876654,55.55555555555556,56.14035087719298,55.55555555555556,56.14035087719298,48.07692307692308,47.61904761904761,49.01960784313725,49.01960784313725,49.01960784313725,50.0,49.01960784313725,49.01960784313725,0.5276417074877536,0.5329494561740243,0.521797153024911,0.5329986833443054,0.53125,0.5289256198347106,0.53125,0.533856722276742,0.4723582925122463,0.4670505438259756,0.478202846975089,0.4670013166556945,0.46875,0.47107438016528924,0.46875,0.46614327772325814
201512020ATL,63.23529411764706,64.15770609318996,64.15770609318996,64.91228070175438,64.15770609318996,65.75342465753424,64.91228070175438,65.39792387543253,38.61003861003861,38.02281368821293,38.16793893129771,40.0,38.46153846153847,40.32258064516129,37.735849056603776,39.37007874015748,0.6208953559681106,0.6278858850047347,0.6269953742078664,0.6187290969899666,0.6252015045674368,0.6198708602374505,0.6323766526926798,0.6242165760798897,0.37910464403188937,0.3721141149952652,0.3730046257921335,0.38127090301003347,0.3747984954325632,0.3801291397625495,0.36762334730732027,0.37578342392011027
201512020CHI,82.63888888888889,82.63888888888889,83.33333333333334,84.7560975609756,84.7560975609756,86.20689655172413,84.7560975609756,85.46511627906976,19.64636542239685,19.230769230769237,19.120458891013385,19.64636542239685,21.052631578947366,19.84126984126984,19.047619047619047,19.047619047619047,0.8079257312827627,0.8112218143681174,0.8133748055987559,0.8118208626407041,0.8010312405216864,0.8129032258064517,0.8165034965034965,0.8177483443708609,0.1920742687172373,0.1887781856318826,0.18662519440124414,0.1881791373592959,0.1989687594783136,0.1870967741935484,0.1834965034965035,0.1822516556291391
201512020CHO,21.50537634408602,21.27659574468085,21.50537634408602,21.27659574468085,22.22222222222222,22.52252252252252,21.052631578947366,21.052631578947366,80.0,80.65764023210832,80.65764023210832,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,0.211864406779661,0.20872865275142316,0.21050060055780623,0.20338983050847456,0.21052631578947364,0.21276595744680848,0.2016806722689075,0.2016806722689075,0.788135593220339,0.7912713472485768,0.7894993994421938,0.7966101694915255,0.7894736842105263,0.7872340425531915,0.7983193277310925,0.7983193277310925
201512020DET,61.38996138996139,62.121212121212125,63.23529411764706,63.63636363636363,62.825278810408925,63.63636363636363,63.63636363636363,63.63636363636363,40.48582995951417,40.0,39.37007874015748,40.81632653061224,40.0,42.19409282700422,39.37007874015748,40.81632653061224,0.6025961671244227,0.6083086053412463,0.6162961291050671,0.6092362344582594,0.6109906001446133,0.6013048205871693,0.6177901320361362,0.6092362344582594,0.3974038328755773,0.3916913946587537,0.38370387089493285,0.39076376554174064,0.38900939985538685,0.3986951794128307,0.38220986796386386,0.39076376554174064
201512020HOU,60.31746031746032,60.9375,61.68582375478927,62.121212121212125,62.121212121212125,62.825278810408925,62.546816479400746,62.546816479400746,41.66666666666667,41.1522633744856,40.81632653061224,42.5531914893617,40.81632653061224,43.290043290043286,40.81632653061224,41.66666666666667,0.5914396887159533,0.5969011778043711,0.6018002898771836,0.593470896211888,0.6034845298888556,0.5920471951348975,0.6051172077201805,0.6001796945193171,0.40856031128404674,0.4030988221956289,0.39819971012281635,0.40652910378811213,0.39651547011114446,0.4079528048651026,0.39488279227981954,0.39982030548068287
