,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
Bookmaker,impliedProb10x10bet,impliedProb1xBet,impliedProbCoolbet,impliedProbCurebet,impliedProbGGBET,impliedProbLasbet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin,impliedProb10x10bet,impliedProb1xBet,impliedProbCoolbet,impliedProbCurebet,impliedProbGGBET,impliedProbLasbet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,
202103040NYK,NaN,72.97297297297297,74.09326424870466,NaN,73.54497354497354,NaN,73.54497354497354,72.97297297297297,74.61928934010153,73.54497354497354,75.18610421836229,75.18610421836229,74.09326424870466,NaN,28.40909090909091,29.585798816568047,NaN,31.446540880503143,NaN,29.069767441860467,30.03003003003003,29.850746268656714,29.411764705882355,30.76923076923077,29.411764705882355,30.3951367781155
202103040PHO,NaN,86.20689655172413,90.08919722497522,NaN,90.08919722497522,NaN,87.71498771498771,89.28188638799571,90.9090909090909,90.08919722497522,91.74236168455822,90.9090909090909,86.96219035202087,NaN,15.037593984962406,13.623978201634879,NaN,14.903129657228018,NaN,15.151515151515152,13.642564802182811,13.333333333333334,13.793103448275861,13.88888888888889,13.333333333333334,17.391304347826086
202103040POR,NaN,64.53900709219859,64.53900709219859,NaN,65.39792387543253,NaN,65.39792387543253,64.53900709219859,64.91228070175438,65.39792387543253,66.21621621621621,65.75342465753424,65.39792387543253,NaN,36.90036900369004,39.37007874015748,NaN,39.682539682539684,NaN,37.3134328358209,37.878787878787875,39.37007874015748,37.03703703703704,39.37007874015748,37.453183520599254,39.37007874015748
202103040SAS,NaN,74.09326424870466,74.61928934010153,NaN,74.61928934010153,NaN,73.54497354497354,72.97297297297297,75.18610421836229,73.54497354497354,75.18610421836229,75.18610421836229,74.09326424870466,NaN,27.77777777777778,29.154518950437318,NaN,30.3951367781155,NaN,29.069767441860467,30.03003003003003,28.57142857142857,29.411764705882355,30.76923076923077,29.411764705882355,30.76923076923077
202103040WAS,NaN,24.213075060532688,26.954177897574123,NaN,25.64102564102564,NaN,24.449877750611247,25.188916876574307,25.31645569620253,24.449877750611247,24.449877750611247,25.0,25.0,NaN,77.52808988764045,76.905311778291,NaN,79.38144329896907,NaN,78.11816192560175,78.11816192560175,78.72340425531915,79.38144329896907,81.30841121495327,79.38144329896907,79.38144329896907
202103100DAL,65.39792387543253,64.15770609318996,63.63636363636363,NaN,62.825278810408925,NaN,63.23529411764706,64.15770609318996,64.91228070175438,65.39792387543253,65.75342465753424,64.53900709219859,64.53900709219859,40.0,37.3134328358209,40.0,NaN,42.19409282700422,NaN,36.90036900369004,38.46153846153847,39.37007874015748,38.46153846153847,40.32258064516129,38.46153846153847,40.0
202103100MEM,60.9375,58.8477366255144,59.51417004048582,NaN,60.629921259842526,NaN,60.629921259842526,59.51417004048582,60.629921259842526,61.68582375478927,61.38996138996139,60.317460317460316,61.68582375478927,44.44444444444444,42.73504273504273,44.052863436123346,NaN,44.44444444444444,NaN,42.016806722689076,43.290043290043286,43.66812227074236,41.66666666666667,44.843049327354265,43.66812227074236,42.5531914893617
202103110BRK,63.63636363636363,56.14035087719298,57.446808510638306,NaN,58.8477366255144,NaN,55.55555555555556,57.446808510638306,57.446808510638306,57.446808510638306,58.50622406639005,58.50622406639005,57.08154506437768,44.44444444444444,45.248868778280546,46.08294930875576,NaN,46.08294930875576,NaN,44.843049327354265,44.843049327354265,46.728971962616825,46.728971962616825,47.61904761904761,45.45454545454545,47.61904761904761
202103110CHI,60.629921259842526,59.51417004048582,61.38996138996139,NaN,63.63636363636363,NaN,59.83935742971887,59.183673469387756,60.629921259842526,59.83935742971887,60.9375,60.317460317460316,61.68582375478927,44.642857142857146,42.016806722689076,42.016806722689076,NaN,41.32231404958678,NaN,42.5531914893617,43.290043290043286,43.66812227074236,43.66812227074236,44.843049327354265,43.66812227074236,42.5531914893617
202103110CHO,65.75342465753424,64.15770609318996,66.66666666666666,NaN,66.66666666666666,NaN,64.91228070175438,64.53900709219859,63.23529411764706,64.91228070175438,65.75342465753424,64.91228070175438,63.63636363636363,39.682539682539684,37.174721189591075,36.76470588235294,NaN,38.31417624521073,NaN,37.59398496240601,38.16793893129771,41.1522633744856,37.735849056603776,40.32258064516129,37.735849056603776,40.816326530612244
202103110LAC,75.72815533980582,73.54497354497354,75.18610421836229,NaN,74.61928934010153,NaN,72.45179063360881,74.61928934010153,71.42857142857143,73.54497354497354,75.72815533980582,74.61928934010153,73.54497354497354,29.411764705882355,28.24858757062147,28.57142857142857,NaN,30.3951367781155,NaN,27.77777777777778,28.40909090909091,32.89473684210527,29.411764705882355,29.850746268656714,29.850746268656714,31.25
202103110MIA,80.65764023210832,78.11816192560175,79.38144329896907,NaN,79.38144329896907,NaN,78.72340425531915,79.38144329896907,80.65764023210832,81.98198198198197,83.33333333333334,81.30841121495327,80.0,24.449877750611247,23.58490566037736,24.096385542168676,NaN,25.64102564102564,NaN,23.809523809523807,23.52941176470588,23.52941176470588,22.22222222222222,22.727272727272727,23.52941176470588,23.809523809523807
202103110MIL,86.96219035202087,84.7560975609756,84.7560975609756,NaN,84.7560975609756,NaN,85.46511627906976,85.46511627906976,85.46511627906976,86.96219035202087,89.28188638799571,87.71498771498771,86.20689655172413,18.181818181818183,16.94915254237288,18.51851851851852,NaN,20.242914979757085,NaN,17.123287671232877,17.421602787456447,18.867924528301888,17.391304347826086,17.24137931034483,16.666666666666664,18.181818181818183
202103110NOP,78.11816192560175,76.35933806146572,76.905311778291,NaN,77.52808988764045,NaN,76.905311778291,76.905311778291,78.11816192560175,77.52808988764045,80.65764023210832,78.72340425531915,78.11816192560175,26.881720430107524,25.380710659898476,26.455026455026452,NaN,27.472527472527474,NaN,25.64102564102564,25.906735751295333,25.97402597402597,25.64102564102564,25.64102564102564,26.31578947368421,26.666666666666668
202103110OKC,47.16981132075472,45.662100456621005,47.16981132075472,NaN,48.07692307692308,NaN,45.662100456621005,45.87155963302752,49.01960784313725,47.61904761904761,48.07692307692308,47.61904761904761,49.01960784313725,58.15899581589959,55.947136563876654,56.896551724137936,NaN,57.08154506437768,NaN,56.896551724137936,56.896551724137936,55.55555555555556,56.52173913043478,58.15899581589959,56.896551724137936,55.55555555555556
202103110POR,39.37007874015748,35.08771929824561,38.02281368821293,NaN,39.682539682539684,NaN,35.587188612099645,37.59398496240601,40.32258064516129,37.735849056603776,39.37007874015748,37.735849056603776,39.37007874015748,66.21621621621621,66.66666666666666,65.75342465753424,NaN,65.39792387543253,NaN,67.10526315789474,64.91228070175438,64.15770609318996,64.91228070175438,66.66666666666666,64.91228070175438,65.39792387543253
202103110SAC,71.42857142857143,70.93023255813954,72.45179063360881,NaN,70.93023255813954,NaN,71.42857142857143,70.93023255813954,71.42857142857143,71.42857142857143,71.91011235955057,71.42857142857143,70.41420118343196,33.89830508474576,30.864197530864196,31.15264797507788,NaN,34.129692832764505,NaN,31.05590062111801,32.154340836012864,32.25806451612903,32.25806451612903,33.89830508474576,32.25806451612903,33.89830508474576
202103110TOR,43.66812227074236,42.016806722689076,41.32231404958678,NaN,45.04504504504504,NaN,42.3728813559322,42.016806722689076,43.290043290043286,41.66666666666667,44.44444444444444,42.5531914893617,44.44444444444444,61.68582375478927,59.51417004048582,62.121212121212125,NaN,59.83935742971887,NaN,60.317460317460316,60.629921259842526,60.9375,61.68582375478927,61.68582375478927,60.9375,59.83935742971887
202103120CHI,49.01960784313725,46.728971962616825,48.07692307692308,NaN,47.61904761904761,NaN,47.16981132075472,47.61904761904761,46.728971962616825,47.61904761904761,49.504950495049506,47.61904761904761,47.61904761904761,56.52173913043478,54.95495495495496,55.947136563876654,NaN,57.446808510638306,NaN,55.55555555555556,55.15695067264574,57.446808510638306,56.52173913043478,56.52173913043478,56.896551724137936,57.08154506437768
202103120LAL,67.10526315789474,63.23529411764706,63.23529411764706,NaN,66.21621621621621,NaN,63.23529411764706,65.39792387543253,64.91228070175438,64.91228070175438,65.75342465753424,64.53900709219859,65.39792387543253,38.16793893129771,38.02281368821293,40.16064257028113,NaN,38.759689922480625,NaN,36.90036900369004,37.3134328358209,39.37007874015748,37.735849056603776,40.16064257028113,38.46153846153847,39.37007874015748
202103120MEM,45.87155963302752,43.66812227074236,44.642857142857146,NaN,44.843049327354265,NaN,43.290043290043286,44.052863436123346,43.290043290043286,44.44444444444444,45.87155963302752,44.44444444444444,44.44444444444444,59.51417004048582,57.80590717299579,58.8477366255144,NaN,60.317460317460316,NaN,59.51417004048582,58.50622406639005,61.38996138996139,59.183673469387756,59.83935742971887,59.51417004048582,59.83935742971887
202103120NOP,73.54497354497354,71.42857142857143,71.42857142857143,NaN,75.72815533980582,NaN,72.45179063360881,72.45179063360881,75.18610421836229,72.97297297297297,74.61928934010153,73.54497354497354,74.61928934010153,31.746031746031743,29.94011976047904,32.154340836012864,NaN,29.239766081871345,NaN,30.211480362537763,30.58103975535168,28.985507246376812,30.3951367781155,31.746031746031743,30.76923076923077,30.3951367781155
202103120SAS,75.72815533980582,74.61928934010153,75.72815533980582,NaN,76.35933806146572,NaN,75.18610421836229,74.61928934010153,74.09326424870466,75.72815533980582,75.72815533980582,75.18610421836229,75.18610421836229,29.411764705882355,27.173913043478258,28.011204481792717,NaN,28.653295128939828,NaN,27.472527472527474,28.57142857142857,29.850746268656714,28.24858757062147,29.850746268656714,29.411764705882355,29.411764705882355
202103120UTA,97.08709583454704,95.23809523809523,98.0392156862745,NaN,97.08709583454704,NaN,96.15384615384616,97.08709583454704,94.34069043576685,98.0392156862745,98.0392156862745,98.0392156862745,96.15384615384616,7.462686567164178,6.25,5.88235294117647,NaN,8.019246190858059,NaN,6.779661016949152,5.757052389176741,9.523809523809524,5.88235294117647,7.6923076923076925,6.25,8.0
202103120WAS,43.290043290043286,40.32258064516129,43.290043290043286,NaN,39.37007874015748,NaN,40.816326530612244,42.19409282700422,38.46153846153847,41.66666666666667,43.66812227074236,42.5531914893617,42.5531914893617,62.121212121212125,60.9375,60.629921259842526,NaN,65.75342465753424,NaN,61.68582375478927,60.317460317460316,65.39792387543253,61.68582375478927,62.546816479400746,60.9375,61.68582375478927
202103130ATL,64.53900709219859,62.121212121212125,63.63636363636363,NaN,64.15770609318996,NaN,64.15770609318996,63.23529411764706,63.23529411764706,62.121212121212125,64.53900709219859,63.23529411764706,63.63636363636363,40.816326530612244,39.37007874015748,40.0,NaN,40.816326530612244,NaN,38.46153846153847,39.37007874015748,41.1522633744856,40.816326530612244,41.49377593360996,40.0,40.816326530612244
202103130BRK,88.49252013808976,86.20689655172413,86.20689655172413,NaN,86.20689655172413,NaN,86.20689655172413,86.96219035202087,86.96219035202087,87.71498771498771,89.28188638799571,87.71498771498771,86.96219035202087,16.528925619834713,15.151515151515152,17.482517482517483,NaN,18.796992481203006,NaN,16.666666666666664,16.420361247947454,17.391304347826086,16.666666666666664,17.24137931034483,16.666666666666664,17.391304347826086
202103130CHO,58.8477366255144,57.08154506437768,59.183673469387756,NaN,56.14035087719298,NaN,56.896551724137936,57.08154506437768,56.14035087719298,58.50622406639005,59.183673469387756,58.50622406639005,58.15899581589959,46.728971962616825,44.44444444444444,44.44444444444444,NaN,49.01960784313725,NaN,43.66812227074236,45.45454545454545,48.54368932038835,45.45454545454545,47.16981132075472,45.45454545454545,46.728971962616825
202103130DEN,54.12844036697248,51.45631067961165,54.95495495495496,NaN,52.83018867924528,NaN,50.73891625615764,53.271028037383175,54.54545454545454,54.54545454545454,54.337899543378995,53.70370370370371,54.54545454545454,51.21951219512195,50.0,49.01960784313725,NaN,52.15311004784689,NaN,49.504950495049506,49.504950495049506,49.504950495049506,50.0,51.45631067961165,51.21951219512195,50.0
202103130MIN,37.03703703703704,34.72222222222222,37.878787878787875,NaN,39.37007874015748,NaN,35.08771929824561,36.101083032490976,37.03703703703704,36.36363636363637,37.735849056603776,37.03703703703704,37.03703703703704,68.05111821086261,66.66666666666666,65.75342465753424,NaN,65.75342465753424,NaN,67.53246753246754,66.66666666666666,67.53246753246754,66.66666666666666,68.05111821086261,66.66666666666666,67.53246753246754
202103130OKC,40.0,37.735849056603776,40.0,NaN,39.682539682539684,NaN,38.02281368821293,38.46153846153847,40.32258064516129,37.735849056603776,40.32258064516129,37.735849056603776,39.37007874015748,65.39792387543253,63.63636363636363,63.63636363636363,NaN,65.39792387543253,NaN,64.53900709219859,64.15770609318996,64.15770609318996,64.91228070175438,65.75342465753424,64.91228070175438,65.39792387543253
202103130PHO,75.18610421836229,72.97297297297297,74.61928934010153,NaN,74.09326424870466,NaN,75.18610421836229,72.97297297297297,74.09326424870466,73.54497354497354,75.72815533980582,75.18610421836229,74.61928934010153,30.3951367781155,28.40909090909091,28.735632183908045,NaN,30.959752321981426,NaN,27.472527472527474,29.673590504451035,29.850746268656714,29.411764705882355,30.3951367781155,29.411764705882355,30.3951367781155
202103130WAS,13.333333333333334,13.698630136986301,11.76470588235294,NaN,14.903129657228018,NaN,13.698630136986301,12.804097311139564,11.76470588235294,13.333333333333334,13.157894736842104,13.333333333333334,15.384615384615385,91.74236168455822,87.71498771498771,92.5925925925926,NaN,90.08919722497522,NaN,89.28188638799571,90.08919722497522,91.74236168455822,90.9090909090909,92.5925925925926,90.9090909090909,89.28188638799571
202103140ATL,69.41896024464832,68.45425867507886,69.96996996996997,NaN,68.94409937888199,NaN,69.41896024464832,67.53246753246754,71.42857142857143,68.05111821086261,69.41896024464832,68.94409937888199,66.66666666666666,35.842293906810035,33.11258278145696,33.78378378378378,NaN,36.101083032490976,NaN,33.33333333333333,34.96503496503497,32.89473684210527,35.08771929824561,36.36363636363637,35.842293906810035,37.735849056603776
202103140CHI,65.39792387543253,60.9375,62.825278810408925,NaN,59.51417004048582,NaN,61.68582375478927,61.68582375478927,60.629921259842526,61.68582375478927,62.121212121212125,62.546816479400746,59.83935742971887,42.73504273504273,40.32258064516129,40.816326530612244,NaN,45.45454545454545,NaN,40.816326530612244,40.816326530612244,43.66812227074236,41.66666666666667,44.052863436123346,40.816326530612244,44.44444444444444
202103140GSW,28.985507246376812,26.455026455026452,27.322404371584703,NaN,29.239766081871345,NaN,26.041666666666668,27.247956403269757,31.746031746031743,27.77777777777778,28.985507246376812,27.77777777777778,30.3951367781155,76.35933806146572,75.18610421836229,76.35933806146572,NaN,75.72815533980582,NaN,74.09326424870466,75.72815533980582,72.45179063360881,76.905311778291,76.905311778291,76.35933806146572,74.61928934010153
202103140HOU,18.181818181818183,17.543859649122805,15.384615384615385,NaN,17.271157167530223,NaN,17.699115044247787,16.58374792703151,18.51851851851852,17.391304347826086,17.24137931034483,16.666666666666664,19.047619047619047,86.96219035202087,84.02555910543131,88.49252013808976,NaN,87.71498771498771,NaN,84.7560975609756,86.96219035202087,85.46511627906976,86.96219035202087,88.49252013808976,87.71498771498771,85.46511627906976
202103140MIN,37.03703703703704,34.24657534246575,37.59398496240601,NaN,37.453183520599254,NaN,34.602076124567475,36.36363636363637,37.03703703703704,36.36363636363637,37.735849056603776,37.03703703703704,37.03703703703704,68.05111821086261,67.10526315789474,65.75342465753424,NaN,67.53246753246754,NaN,68.05111821086261,66.21621621621621,67.53246753246754,66.66666666666666,68.05111821086261,66.66666666666666,67.53246753246754
202103140NOP,34.48275862068966,32.6797385620915,34.48275862068966,NaN,34.602076124567475,NaN,32.25806451612903,32.25806451612903,36.36363636363637,32.89473684210527,35.08771929824561,34.48275862068966,33.89830508474576,70.93023255813954,68.94409937888199,68.94409937888199,NaN,70.41420118343196,NaN,68.05111821086261,70.41420118343196,67.53246753246754,70.93023255813954,70.93023255813954,69.96996996996997,70.41420118343196
202103140OKC,25.0,24.213075060532688,24.03846153846154,NaN,25.64102564102564,NaN,23.809523809523807,24.330900243309003,33.89830508474576,25.0,23.809523809523807,25.0,25.0,80.0,77.52808988764045,79.38144329896907,NaN,79.38144329896907,NaN,78.72340425531915,78.72340425531915,69.96996996996997,78.11816192560175,82.63888888888889,79.38144329896907,79.38144329896907
202103140ORL,28.985507246376812,26.041666666666668,29.411764705882355,NaN,28.653295128939828,NaN,26.31578947368421,28.24858757062147,32.25806451612903,28.57142857142857,28.985507246376812,28.57142857142857,27.77777777777778,76.35933806146572,75.18610421836229,74.09326424870466,NaN,76.35933806146572,NaN,76.35933806146572,74.61928934010153,72.45179063360881,75.18610421836229,76.905311778291,75.72815533980582,76.905311778291
202103140PHI,66.66666666666666,65.39792387543253,64.91228070175438,NaN,66.21621621621621,NaN,66.21621621621621,65.75342465753424,56.52173913043478,64.15770609318996,66.66666666666666,66.66666666666666,65.39792387543253,38.46153846153847,36.101083032490976,38.61003861003861,NaN,38.759689922480625,NaN,36.36363636363637,37.03703703703704,47.61904761904761,38.46153846153847,39.37007874015748,37.03703703703704,39.37007874015748
202103150BRK,78.72340425531915,76.35933806146572,79.38144329896907,NaN,78.72340425531915,NaN,75.72815533980582,77.52808988764045,78.72340425531915,77.52808988764045,81.98198198198197,78.72340425531915,79.38144329896907,26.31578947368421,25.0,24.330900243309003,NaN,26.246719160104988,NaN,24.691358024691358,25.575447570332482,25.31645569620253,25.64102564102564,23.809523809523807,26.31578947368421,25.0
202103150CHO,60.9375,58.8477366255144,60.317460317460316,NaN,61.38996138996139,NaN,60.629921259842526,59.51417004048582,58.8477366255144,59.83935742971887,60.9375,60.317460317460316,61.68582375478927,44.44444444444444,42.73504273504273,43.66812227074236,NaN,43.66812227074236,NaN,42.016806722689076,42.91845493562232,44.843049327354265,43.66812227074236,44.843049327354265,43.66812227074236,42.5531914893617
202103150DAL,51.92307692307693,48.07692307692308,52.83018867924528,NaN,51.21951219512195,NaN,48.54368932038835,50.495049504950494,49.504950495049506,50.0,51.92307692307693,50.0,50.0,53.48837209302325,53.48837209302325,50.495049504950494,NaN,53.70370370370371,NaN,54.12844036697248,51.92307692307693,54.54545454545454,54.54545454545454,54.12844036697248,54.54545454545454,54.54545454545454
202103150DEN,64.53900709219859,63.23529411764706,63.23529411764706,NaN,64.91228070175438,NaN,62.546816479400746,62.121212121212125,64.15770609318996,63.63636363636363,65.39792387543253,63.63636363636363,65.39792387543253,40.816326530612244,38.16793893129771,40.48582995951417,NaN,40.0,NaN,37.735849056603776,40.32258064516129,40.32258064516129,39.37007874015748,40.816326530612244,39.37007874015748,39.37007874015748
202103150DET,50.0,47.16981132075472,50.24875621890548,NaN,49.504950495049506,NaN,48.07692307692308,49.01960784313725,49.504950495049506,50.0,50.495049504950494,50.0,49.01960784313725,55.15695067264574,54.54545454545454,53.48837209302325,NaN,55.55555555555556,NaN,54.54545454545454,53.70370370370371,54.54545454545454,54.54545454545454,55.55555555555556,54.54545454545454,56.14035087719298
202103150GSW,50.495049504950494,47.16981132075472,49.504950495049506,NaN,48.07692307692308,NaN,48.54368932038835,48.07692307692308,49.01960784313725,50.0,50.495049504950494,51.21951219512195,49.01960784313725,54.95495495495496,54.54545454545454,54.337899543378995,NaN,57.08154506437768,NaN,54.337899543378995,54.337899543378995,55.15695067264574,54.54545454545454,55.55555555555556,53.70370370370371,55.55555555555556
202103150PHO,76.35933806146572,74.61928934010153,76.35933806146572,NaN,76.35933806146572,NaN,75.18610421836229,74.61928934010153,72.97297297297297,75.18610421836229,76.35933806146572,75.18610421836229,76.905311778291,28.985507246376812,27.173913043478258,27.322404371584703,NaN,28.653295128939828,NaN,27.472527472527474,28.24858757062147,30.76923076923077,28.57142857142857,29.411764705882355,29.411764705882355,27.77777777777778
202103150WAS,25.0,22.321428571428573,23.04147465437788,NaN,25.64102564102564,NaN,22.47191011235955,23.86634844868735,25.31645569620253,24.449877750611247,23.25581395348837,25.64102564102564,26.31578947368421,80.0,79.38144329896907,80.65764023210832,NaN,79.38144329896907,NaN,80.0,79.38144329896907,78.72340425531915,79.38144329896907,82.63888888888889,78.72340425531915,78.11816192560175
202103160BOS,43.290043290043286,41.66666666666667,42.5531914893617,NaN,42.5531914893617,NaN,40.65040650406504,42.016806722689076,39.37007874015748,40.816326530612244,43.290043290043286,41.66666666666667,42.5531914893617,62.121212121212125,59.83935742971887,60.9375,NaN,62.546816479400746,NaN,59.51417004048582,60.629921259842526,64.53900709219859,62.121212121212125,62.825278810408925,61.68582375478927,61.68582375478927
202103160CHI,73.54497354497354,72.45179063360881,71.91011235955057,NaN,74.09326424870466,NaN,73.54497354497354,72.45179063360881,70.41420118343196,73.54497354497354,74.61928934010153,74.09326424870466,74.09326424870466,31.746031746031743,28.901734104046245,31.545741324921135,NaN,30.959752321981426,NaN,29.069767441860467,30.211480362537763,33.89830508474576,29.850746268656714,31.25,30.3951367781155,30.3951367781155
202103160HOU,25.0,23.04147465437788,24.271844660194176,NaN,24.330900243309003,NaN,23.25581395348837,24.271844660194176,20.833333333333336,23.809523809523807,22.727272727272727,25.0,25.64102564102564,80.0,78.72340425531915,79.38144329896907,NaN,80.65764023210832,NaN,79.38144329896907,78.72340425531915,83.33333333333334,80.0,83.33333333333334,79.38144329896907,79.38144329896907
202103160LAL,78.11816192560175,75.18610421836229,76.905311778291,NaN,80.65764023210832,NaN,76.35933806146572,76.35933806146572,80.65764023210832,76.905311778291,78.72340425531915,77.52808988764045,76.905311778291,26.881720430107524,26.041666666666668,26.954177897574123,NaN,24.330900243309003,NaN,26.31578947368421,26.80965147453083,23.809523809523807,27.027027027027028,27.027027027027028,27.027027027027028,27.77777777777778
202103160MIA,86.20689655172413,84.7560975609756,85.46511627906976,NaN,86.20689655172413,NaN,85.46511627906976,85.46511627906976,85.46511627906976,86.96219035202087,86.96219035202087,86.96219035202087,84.7560975609756,18.867924528301888,17.123287671232877,17.825311942959,NaN,18.796992481203006,NaN,17.24137931034483,17.761989342806395,18.867924528301888,17.391304347826086,19.230769230769234,17.391304347826086,20.0
202103160PHI,75.72815533980582,72.97297297297297,74.61928934010153,NaN,73.54497354497354,NaN,74.09326424870466,75.18610421836229,73.54497354497354,75.18610421836229,76.35933806146572,75.18610421836229,74.09326424870466,29.411764705882355,28.40909090909091,29.239766081871345,NaN,31.446540880503143,NaN,28.57142857142857,27.85515320334262,30.76923076923077,28.57142857142857,29.850746268656714,29.411764705882355,30.76923076923077
202103160POR,56.52173913043478,55.15695067264574,56.14035087719298,NaN,56.896551724137936,NaN,55.947136563876654,54.54545454545454,54.54545454545454,55.55555555555556,56.52173913043478,55.55555555555556,57.08154506437768,49.01960784313725,46.2962962962963,47.61904761904761,NaN,48.07692307692308,NaN,46.728971962616825,47.61904761904761,49.504950495049506,49.01960784313725,49.504950495049506,49.01960784313725,47.61904761904761
202103170CHI,56.14035087719298,54.54545454545454,54.337899543378995,NaN,55.55555555555556,NaN,55.15695067264574,54.337899543378995,54.54545454545454,55.55555555555556,56.14035087719298,55.55555555555556,54.54545454545454,49.01960784313725,47.16981132075472,49.504950495049506,NaN,49.504950495049506,NaN,47.61904761904761,48.07692307692308,49.504950495049506,49.01960784313725,50.0,49.01960784313725,50.0
202103170CLE,29.411764705882355,27.173913043478258,28.57142857142857,NaN,26.246719160104988,NaN,26.881720430107524,28.40909090909091,27.027027027027028,28.24858757062147,27.397260273972602,27.77777777777778,26.666666666666668,75.72815533980582,74.61928934010153,75.18610421836229,NaN,78.72340425531915,NaN,75.72815533980582,74.61928934010153,76.905311778291,75.72815533980582,78.72340425531915,76.35933806146572,78.11816192560175
202103170DAL,47.61904761904761,45.04504504504504,46.728971962616825,NaN,46.728971962616825,NaN,44.44444444444444,46.2962962962963,48.54368932038835,46.728971962616825,48.07692307692308,47.61904761904761,45.45454545454545,57.80590717299579,56.52173913043478,56.896551724137936,NaN,58.50622406639005,NaN,55.947136563876654,56.14035087719298,56.14035087719298,57.446808510638306,58.15899581589959,56.896551724137936,58.8477366255144
202103170DEN,72.45179063360881,70.93023255813954,72.45179063360881,NaN,72.97297297297297,NaN,71.91011235955057,71.42857142857143,71.42857142857143,72.97297297297297,73.54497354497354,72.45179063360881,73.54497354497354,32.89473684210527,30.58103975535168,31.347962382445143,NaN,32.05128205128205,NaN,30.76923076923077,31.25,32.89473684210527,30.3951367781155,32.89473684210527,31.746031746031743,31.25
202103170DET,34.48275862068966,31.746031746031743,34.36426116838488,NaN,34.602076124567475,NaN,31.948881789137378,33.11258278145696,39.37007874015748,32.25806451612903,33.89830508474576,31.746031746031743,31.25,70.93023255813954,69.96996996996997,69.41896024464832,NaN,70.41420118343196,NaN,70.41420118343196,69.41896024464832,64.91228070175438,71.42857142857143,71.91011235955057,72.45179063360881,73.54497354497354
202103170HOU,17.24137931034483,18.867924528301888,18.148820326678766,NaN,16.528925619834713,NaN,18.34862385321101,16.94915254237288,16.0,16.666666666666664,17.88908765652952,16.0,20.0,87.71498771498771,82.63888888888889,85.46511627906976,NaN,88.49252013808976,NaN,84.02555910543131,86.20689655172413,88.49252013808976,87.71498771498771,88.49252013808976,88.49252013808976,84.7560975609756
202103170IND,56.896551724137936,54.54545454545454,54.54545454545454,NaN,55.947136563876654,NaN,55.15695067264574,54.12844036697248,44.44444444444444,55.55555555555556,56.14035087719298,56.896551724137936,54.54545454545454,48.54368932038835,47.16981132075472,49.01960784313725,NaN,49.01960784313725,NaN,47.61904761904761,48.54368932038835,59.83935742971887,49.01960784313725,50.0,47.61904761904761,50.0
202103170MEM,52.15311004784689,50.24875621890548,50.98039215686274,NaN,53.70370370370371,NaN,50.73891625615764,50.495049504950494,53.271028037383175,51.21951219512195,52.38095238095239,51.21951219512195,49.01960784313725,53.271028037383175,51.21951219512195,52.60663507109005,NaN,51.21951219512195,NaN,51.92307692307693,51.92307692307693,51.21951219512195,53.48837209302325,53.70370370370371,53.70370370370371,55.55555555555556
202103170PHI,34.84320557491289,32.6797385620915,33.44481605351171,NaN,34.602076124567475,NaN,32.25806451612903,33.33333333333333,34.72222222222222,32.89473684210527,34.48275862068966,32.89473684210527,33.33333333333333,70.41420118343196,68.94409937888199,69.96996996996997,NaN,70.41420118343196,NaN,68.05111821086261,69.41896024464832,69.41896024464832,70.93023255813954,71.42857142857143,71.42857142857143,71.42857142857143
202103170WAS,53.271028037383175,51.45631067961165,52.38095238095239,NaN,53.271028037383175,NaN,52.15311004784689,51.92307692307693,56.14035087719298,53.48837209302325,53.70370370370371,53.70370370370371,54.54545454545454,52.15311004784689,50.0,51.21951219512195,NaN,51.92307692307693,NaN,50.495049504950494,50.73891625615764,48.07692307692308,51.21951219512195,52.38095238095239,51.21951219512195,50.0
202103180ATL,78.11816192560175,74.09326424870466,78.11816192560175,NaN,78.11816192560175,NaN,74.61928934010153,77.52808988764045,73.54497354497354,77.52808988764045,78.72340425531915,78.72340425531915,78.11816192560175,26.881720430107524,27.77777777777778,25.773195876288657,NaN,26.881720430107524,NaN,27.932960893854748,25.773195876288657,31.25,25.97402597402597,27.027027027027028,26.31578947368421,26.666666666666668
202103180LAL,75.18610421836229,74.61928934010153,75.72815533980582,NaN,74.09326424870466,NaN,73.54497354497354,73.54497354497354,76.905311778291,75.18610421836229,76.35933806146572,75.72815533980582,74.61928934010153,30.3951367781155,27.027027027027028,28.08988764044944,NaN,30.959752321981426,NaN,26.666666666666668,29.411764705882355,27.027027027027028,28.57142857142857,29.411764705882355,28.57142857142857,30.3951367781155
