,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
Bookmaker,impliedProb10x10bet,impliedProb1xBet,impliedProbBetFinal,impliedProbCoolbet,impliedProbCurebet,impliedProbDitobet,impliedProbGGBET,impliedProbLasbet,impliedProbMarathonbet,impliedProbN1 Bet,impliedProbParimatch,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin,impliedProb10x10bet,impliedProb1xBet,impliedProbBetFinal,impliedProbCoolbet,impliedProbCurebet,impliedProbDitobet,impliedProbGGBET,impliedProbLasbet,impliedProbMarathonbet,impliedProbN1 Bet,impliedProbParimatch,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202201090BRK,83.33333333333334,81.98198198198197,84.7560975609756,83.33333333333334,83.33333333333334,81.98198198198197,82.63888888888889,82.63888888888889,81.30841121495327,84.02555910543131,84.02555910543131,82.63888888888889,84.02555910543131,84.7560975609756,84.7560975609756,83.33333333333334,85.46511627906976,21.78649237472767,19.646365422396855,21.052631578947366,20.66115702479339,20.833333333333336,20.0,21.052631578947366,20.408163265306122,21.27659574468085,20.74688796680498,20.408163265306122,20.70393374741201,20.408163265306122,19.047619047619047,21.27659574468085,21.052631578947366,19.047619047619047
202201090DAL,57.446808510638306,54.95495495495496,56.52173913043478,56.14035087719298,56.896551724137936,55.947136563876654,54.54545454545454,56.14035087719298,52.83018867924528,56.896551724137936,58.15899581589959,56.14035087719298,54.95495495495496,56.896551724137936,57.446808510638306,56.896551724137936,55.55555555555556,48.07692307692308,46.2962962962963,48.07692307692308,47.61904761904761,47.61904761904761,46.08294930875576,49.01960784313725,47.16981132075472,47.61904761904761,48.07692307692308,47.61904761904761,46.2962962962963,49.504950495049506,47.61904761904761,49.01960784313725,47.61904761904761,49.01960784313725
202201090GSW,79.38144329896907,75.72815533980582,77.52808988764045,77.52808988764045,76.905311778291,75.18610421836229,75.18610421836229,76.35933806146572,76.35933806146572,78.72340425531915,76.35933806146572,76.35933806146572,75.18610421836229,78.11816192560175,78.72340425531915,78.72340425531915,78.11816192560175,25.64102564102564,26.041666666666668,26.31578947368421,26.31578947368421,27.247956403269757,26.881720430107524,28.57142857142857,26.666666666666668,26.31578947368421,26.525198938992045,29.850746268656714,25.70694087403599,28.985507246376812,25.97402597402597,27.027027027027028,26.31578947368421,26.31578947368421
202201090HOU,31.746031746031743,30.58103975535168,31.25,31.25,31.25,30.211480362537763,30.211480362537763,31.05590062111801,31.05590062111801,32.154340836012864,31.746031746031743,31.05590062111801,30.76923076923077,30.3951367781155,32.89473684210527,31.746031746031743,31.25,73.54497354497354,70.93023255813954,72.97297297297297,72.97297297297297,72.97297297297297,71.91011235955057,73.54497354497354,71.91011235955057,71.42857142857143,72.97297297297297,72.45179063360881,71.91011235955057,72.97297297297297,72.97297297297297,73.54497354497354,72.45179063360881,73.54497354497354
202201090LAC,40.816326530612244,38.759689922480625,40.0,40.32258064516129,40.0,39.0625,40.0,40.0,39.37007874015748,40.816326530612244,42.5531914893617,39.37007874015748,40.32258064516129,39.37007874015748,41.32231404958678,39.37007874015748,40.0,64.53900709219859,62.825278810408925,64.15770609318996,63.63636363636363,64.15770609318996,62.825278810408925,63.63636363636363,63.23529411764706,60.9375,64.15770609318996,63.23529411764706,63.23529411764706,63.63636363636363,63.63636363636363,64.91228070175438,63.63636363636363,64.53900709219859
202201090LAL,62.121212121212125,60.629921259842526,61.38996138996139,60.629921259842526,61.68582375478927,60.629921259842526,60.317460317460316,60.9375,59.83935742971887,59.83935742971887,60.317460317460316,61.38996138996139,63.63636363636363,61.68582375478927,60.629921259842526,60.317460317460316,61.68582375478927,43.290043290043286,40.816326530612244,42.91845493562232,43.66812227074236,42.5531914893617,41.49377593360996,43.66812227074236,42.016806722689076,42.5531914893617,45.04504504504504,45.45454545454545,43.66812227074236,40.0,41.66666666666667,45.45454545454545,43.66812227074236,42.5531914893617
202201090OKC,31.746031746031743,29.585798816568047,30.58103975535168,30.3951367781155,31.25,30.211480362537763,30.211480362537763,30.58103975535168,30.211480362537763,30.58103975535168,30.3951367781155,31.05590062111801,29.850746268656714,30.3951367781155,31.25,30.3951367781155,27.77777777777778,73.54497354497354,71.91011235955057,73.54497354497354,73.54497354497354,72.97297297297297,71.91011235955057,73.54497354497354,72.45179063360881,72.45179063360881,74.61928934010153,74.09326424870466,71.91011235955057,74.61928934010153,72.97297297297297,74.61928934010153,74.09326424870466,76.905311778291
202201090ORL,30.3951367781155,28.40909090909091,29.411764705882355,28.57142857142857,29.411764705882355,27.932960893854748,30.211480362537763,28.985507246376812,28.57142857142857,29.49852507374631,28.985507246376812,28.735632183908045,28.57142857142857,28.57142857142857,29.850746268656714,29.411764705882355,27.77777777777778,75.18610421836229,72.97297297297297,75.18610421836229,75.18610421836229,74.61928934010153,74.09326424870466,73.54497354497354,74.09326424870466,74.09326424870466,75.18610421836229,75.18610421836229,74.09326424870466,75.72815533980582,75.18610421836229,75.72815533980582,75.18610421836229,76.905311778291
202201090POR,48.07692307692308,46.2962962962963,47.61904761904761,48.54368932038835,50.0,49.01960784313725,48.07692307692308,47.16981132075472,47.16981132075472,49.01960784313725,49.01960784313725,48.54368932038835,48.54368932038835,49.01960784313725,49.504950495049506,50.0,50.0,57.08154506437768,54.95495495495496,56.52173913043478,55.55555555555556,54.337899543378995,53.271028037383175,55.55555555555556,56.14035087719298,55.55555555555556,56.14035087719298,56.52173913043478,54.12844036697248,56.14035087719298,55.55555555555556,56.52173913043478,54.54545454545454,54.54545454545454
202201090TOR,76.905311778291,71.91011235955057,75.18610421836229,74.61928934010153,75.72815533980582,75.18610421836229,74.09326424870466,75.72815533980582,74.09326424870466,75.18610421836229,75.18610421836229,74.61928934010153,72.97297297297297,74.61928934010153,75.72815533980582,75.18610421836229,73.54497354497354,28.24858757062147,29.585798816568047,30.3951367781155,29.411764705882355,28.40909090909091,26.881720430107524,29.585798816568047,27.247956403269757,28.57142857142857,29.94011976047904,28.57142857142857,28.40909090909091,30.76923076923077,28.985507246376812,30.3951367781155,29.411764705882355,31.25
202201100BOS,80.0,77.52808988764045,80.0,79.38144329896907,79.38144329896907,78.11816192560175,80.0,78.72340425531915,76.905311778291,80.65764023210832,80.65764023210832,78.72340425531915,80.0,79.38144329896907,81.30841121495327,78.72340425531915,79.38144329896907,25.0,24.03846153846154,25.0,24.691358024691358,25.0,23.809523809523807,23.696682464454977,24.271844660194176,23.52941176470588,24.03846153846154,23.25581395348837,24.509803921568626,24.449877750611247,24.449877750611247,24.449877750611247,25.64102564102564,25.64102564102564
202201100CHO,46.728971962616825,44.44444444444444,42.5531914893617,45.45454545454545,46.08294930875576,44.843049327354265,44.843049327354265,45.248868778280546,45.04504504504504,46.2962962962963,45.45454545454545,45.45454545454545,44.843049327354265,44.44444444444444,46.08294930875576,46.728971962616825,42.5531914893617,58.8477366255144,57.08154506437768,57.446808510638306,58.50622406639005,58.15899581589959,57.08154506437768,58.8477366255144,57.80590717299579,57.446808510638306,58.50622406639005,58.50622406639005,56.896551724137936,59.51417004048582,59.51417004048582,59.83935742971887,57.446808510638306,61.68582375478927
202201100DET,17.24137931034483,16.666666666666664,18.181818181818183,17.123287671232877,17.24137931034483,15.873015873015872,17.482517482517483,16.80672268907563,17.543859649122805,16.69449081803005,16.129032258064516,18.01801801801802,16.666666666666664,16.666666666666664,17.24137931034483,16.666666666666664,17.391304347826086,87.71498771498771,84.7560975609756,87.71498771498771,86.96219035202087,86.96219035202087,86.20689655172413,86.20689655172413,86.20689655172413,84.7560975609756,88.49252013808976,88.49252013808976,85.46511627906976,87.71498771498771,87.71498771498771,88.49252013808976,87.71498771498771,86.96219035202087
202201100HOU,21.78649237472767,19.646365422396855,22.22222222222222,20.66115702479339,21.50537634408602,20.0,22.371364653243848,20.408163265306122,20.66115702479339,20.74688796680498,20.408163265306122,20.876826722338205,19.646365422396855,20.0,21.27659574468085,21.052631578947366,22.22222222222222,83.33333333333334,81.98198198198197,83.33333333333334,83.33333333333334,82.63888888888889,81.98198198198197,81.30841121495327,82.63888888888889,81.98198198198197,84.02555910543131,84.02555910543131,81.98198198198197,84.02555910543131,83.33333333333334,84.7560975609756,83.33333333333334,81.98198198198197
202201100NYK,72.45179063360881,69.41896024464832,70.41420118343196,70.93023255813954,71.91011235955057,70.93023255813954,69.96996996996997,70.93023255813954,71.42857142857143,71.91011235955057,71.42857142857143,70.93023255813954,70.93023255813954,71.42857142857143,72.45179063360881,71.42857142857143,68.94409937888199,32.89473684210527,32.05128205128205,34.48275862068966,33.11258278145696,32.25806451612903,31.15264797507788,33.78378378378378,32.05128205128205,31.05590062111801,33.33333333333333,32.89473684210527,31.84713375796178,33.33333333333333,32.25806451612903,33.89830508474576,32.89473684210527,35.842293906810035
202201100POR,26.31578947368421,27.173913043478258,26.31578947368421,25.97402597402597,26.041666666666668,25.0,26.737967914438503,25.510204081632654,24.691358024691358,26.525198938992045,28.57142857142857,24.03846153846154,25.31645569620253,25.64102564102564,27.027027027027028,26.666666666666668,25.64102564102564,78.72340425531915,74.61928934010153,78.72340425531915,78.11816192560175,78.11816192560175,76.905311778291,76.905311778291,77.52808988764045,77.52808988764045,78.72340425531915,76.905311778291,77.52808988764045,78.72340425531915,78.11816192560175,78.72340425531915,78.11816192560175,79.38144329896907
202201100SAC,37.03703703703704,36.36363636363637,36.63003663003663,36.496350364963504,37.03703703703704,35.842293906810035,36.63003663003663,36.101083032490976,35.587188612099645,36.90036900369004,37.735849056603776,36.76470588235294,35.08771929824561,36.36363636363637,37.735849056603776,37.03703703703704,35.842293906810035,68.05111821086261,65.39792387543253,67.53246753246754,67.53246753246754,67.53246753246754,66.21621621621621,67.10526315789474,67.10526315789474,67.10526315789474,68.05111821086261,68.05111821086261,65.75342465753424,69.96996996996997,66.66666666666666,68.45425867507886,66.66666666666666,68.94409937888199
202201110CHI,93.4597776324395,90.9090909090909,91.74236168455822,92.5925925925926,92.5925925925926,91.74236168455822,91.74236168455822,92.5925925925926,90.08919722497522,92.5925925925926,92.5925925925926,92.5925925925926,93.4597776324395,92.5925925925926,93.4597776324395,92.5925925925926,90.9090909090909,11.627906976744185,10.638297872340425,12.5,11.428571428571429,11.11111111111111,10.319917440660474,11.961722488038278,10.471204188481675,12.345679012345679,12.5,11.627906976744185,10.660980810234541,10.526315789473683,11.76470588235294,14.705882352941178,11.76470588235294,13.333333333333334
202201110LAC,46.728971962616825,44.44444444444444,46.2962962962963,45.87155963302752,46.08294930875576,45.248868778280546,45.45454545454545,45.662100456621005,44.052863436123346,45.87155963302752,49.01960784313725,43.66812227074236,45.45454545454545,46.728971962616825,46.728971962616825,45.45454545454545,46.728971962616825,58.50622406639005,57.08154506437768,57.80590717299579,58.15899581589959,58.15899581589959,56.896551724137936,58.15899581589959,57.446808510638306,58.50622406639005,59.183673469387756,57.08154506437768,58.8477366255144,59.51417004048582,57.446808510638306,59.183673469387756,58.50622406639005,58.15899581589959
202201110MEM,48.07692307692308,44.44444444444444,45.45454545454545,47.16981132075472,48.07692307692308,46.728971962616825,46.728971962616825,47.16981132075472,45.45454545454545,47.16981132075472,46.728971962616825,46.08294930875576,48.54368932038835,46.728971962616825,47.61904761904761,45.45454545454545,49.01960784313725,57.08154506437768,57.08154506437768,54.54545454545454,57.08154506437768,56.52173913043478,55.55555555555556,57.08154506437768,55.947136563876654,54.95495495495496,57.80590717299579,57.446808510638306,56.14035087719298,56.14035087719298,57.446808510638306,58.50622406639005,58.50622406639005,55.55555555555556
202201110NOP,43.66812227074236,41.84100418410041,42.5531914893617,42.5531914893617,42.91845493562232,41.84100418410041,42.3728813559322,42.5531914893617,42.5531914893617,44.052863436123346,45.04504504504504,41.84100418410041,44.843049327354265,41.66666666666667,44.44444444444444,42.5531914893617,42.5531914893617,61.68582375478927,59.51417004048582,61.38996138996139,61.38996138996139,61.38996138996139,60.317460317460316,61.38996138996139,60.629921259842526,59.83935742971887,60.9375,60.629921259842526,60.629921259842526,58.8477366255144,61.68582375478927,61.68582375478927,60.9375,61.68582375478927
202201110TOR,39.37007874015748,38.02281368821293,39.37007874015748,39.682539682539684,38.46153846153847,37.59398496240601,37.878787878787875,37.735849056603776,37.3134328358209,39.682539682539684,39.37007874015748,37.735849056603776,40.32258064516129,37.735849056603776,40.16064257028113,38.46153846153847,39.37007874015748,66.21621621621621,63.23529411764706,65.39792387543253,64.53900709219859,65.75342465753424,64.53900709219859,65.75342465753424,65.39792387543253,65.39792387543253,65.39792387543253,64.91228070175438,64.91228070175438,64.15770609318996,64.91228070175438,65.75342465753424,64.53900709219859,65.39792387543253
202201110WAS,74.61928934010153,72.45179063360881,75.18610421836229,74.61928934010153,74.09326424870466,72.97297297297297,75.18610421836229,73.54497354497354,73.54497354497354,76.35933806146572,75.72815533980582,74.09326424870466,73.54497354497354,73.54497354497354,76.905311778291,74.61928934010153,73.54497354497354,30.76923076923077,29.069767441860467,30.3951367781155,29.411764705882355,30.211480362537763,29.069767441860467,28.57142857142857,29.49852507374631,29.069767441860467,28.653295128939828,28.24858757062147,28.57142857142857,30.76923076923077,29.850746268656714,28.985507246376812,29.850746268656714,31.25
202201120ATL,58.50622406639005,57.80590717299579,58.8477366255144,58.50622406639005,58.50622406639005,57.80590717299579,58.50622406639005,57.80590717299579,57.08154506437768,58.8477366255144,58.8477366255144,57.08154506437768,58.50622406639005,58.50622406639005,59.51417004048582,58.50622406639005,58.15899581589959,46.728971962616825,43.66812227074236,45.87155963302752,45.45454545454545,45.662100456621005,45.45454545454545,45.248868778280546,45.248868778280546,45.45454545454545,46.08294930875576,45.248868778280546,45.04504504504504,45.87155963302752,45.45454545454545,46.728971962616825,45.45454545454545,46.728971962616825
202201120CHI,47.61904761904761,47.61904761904761,48.07692307692308,48.54368932038835,47.16981132075472,45.87155963302752,49.504950495049506,46.728971962616825,47.16981132075472,50.0,49.504950495049506,49.504950495049506,49.504950495049506,49.01960784313725,50.24875621890548,50.0,50.0,57.80590717299579,54.12844036697248,53.271028037383175,55.55555555555556,57.08154506437768,56.14035087719298,54.337899543378995,56.52173913043478,53.48837209302325,55.15695067264574,54.54545454545454,53.271028037383175,54.54545454545454,55.55555555555556,55.55555555555556,54.54545454545454,54.54545454545454
202201120IND,54.12844036697248,51.92307692307693,52.15311004784689,53.271028037383175,53.48837209302325,52.60663507109005,52.60663507109005,52.83018867924528,52.83018867924528,53.70370370370371,54.12844036697248,52.38095238095239,53.271028037383175,53.70370370370371,54.337899543378995,53.70370370370371,55.55555555555556,51.21951219512195,50.0,50.0,50.73891625615764,50.73891625615764,49.504950495049506,50.98039215686274,50.24875621890548,49.504950495049506,51.21951219512195,51.21951219512195,50.0,51.21951219512195,51.21951219512195,51.45631067961165,51.21951219512195,49.01960784313725
202201120NYK,45.04504504504504,44.44444444444444,45.45454545454545,45.87155963302752,44.44444444444444,43.66812227074236,44.843049327354265,44.052863436123346,44.052863436123346,46.08294930875576,45.662100456621005,44.44444444444444,46.728971962616825,45.45454545454545,46.728971962616825,45.45454545454545,44.44444444444444,60.317460317460316,57.08154506437768,58.8477366255144,58.15899581589959,59.83935742971887,57.446808510638306,58.8477366255144,59.183673469387756,56.52173913043478,58.8477366255144,58.50622406639005,58.50622406639005,57.446808510638306,58.50622406639005,59.183673469387756,58.50622406639005,59.83935742971887
202201120PHI,68.45425867507886,66.66666666666666,68.94409937888199,67.53246753246754,68.05111821086261,64.15770609318996,66.66666666666666,67.10526315789474,67.53246753246754,68.45425867507886,68.05111821086261,68.05111821086261,67.53246753246754,68.45425867507886,68.94409937888199,68.05111821086261,68.94409937888199,36.76470588235294,34.72222222222222,36.101083032490976,36.496350364963504,36.36363636363637,37.735849056603776,37.03703703703704,36.101083032490976,35.08771929824561,36.76470588235294,37.735849056603776,34.602076124567475,37.03703703703704,35.08771929824561,37.03703703703704,36.36363636363637,35.842293906810035
202201120SAC,41.66666666666667,40.98360655737705,40.816326530612244,40.32258064516129,40.98360655737705,40.0,42.3728813559322,40.48582995951417,38.46153846153847,41.84100418410041,41.32231404958678,39.682539682539684,41.1522633744856,39.37007874015748,42.3728813559322,40.0,39.37007874015748,63.63636363636363,60.629921259842526,63.63636363636363,63.63636363636363,63.23529411764706,62.121212121212125,61.38996138996139,62.546816479400746,64.15770609318996,63.23529411764706,62.825278810408925,62.825278810408925,63.23529411764706,63.63636363636363,63.63636363636363,63.23529411764706,65.39792387543253
202201120SAS,76.35933806146572,71.91011235955057,75.18610421836229,75.18610421836229,75.72815533980582,75.18610421836229,74.09326424870466,75.18610421836229,75.18610421836229,76.905311778291,76.35933806146572,75.18610421836229,74.61928934010153,74.61928934010153,77.52808988764045,74.61928934010153,73.54497354497354,28.985507246376812,29.585798816568047,29.411764705882355,28.57142857142857,28.40909090909091,26.881720430107524,29.585798816568047,27.77777777777778,27.624309392265197,28.24858757062147,27.397260273972602,27.472527472527474,29.850746268656714,28.985507246376812,28.57142857142857,29.850746268656714,31.25
202201120UTA,67.10526315789474,65.39792387543253,66.21621621621621,66.21621621621621,66.66666666666666,65.75342465753424,68.45425867507886,66.21621621621621,67.10526315789474,67.10526315789474,66.21621621621621,65.39792387543253,65.75342465753424,66.66666666666666,67.53246753246754,65.75342465753424,65.39792387543253,38.16793893129771,36.36363636363637,38.02281368821293,37.735849056603776,37.59398496240601,36.36363636363637,35.2112676056338,36.90036900369004,35.587188612099645,38.16793893129771,37.735849056603776,37.174721189591075,38.46153846153847,36.36363636363637,38.46153846153847,37.453183520599254,39.37007874015748
202201120WAS,72.45179063360881,69.41896024464832,70.41420118343196,71.91011235955057,71.91011235955057,70.93023255813954,70.93023255813954,71.42857142857143,70.41420118343196,71.91011235955057,71.42857142857143,71.42857142857143,69.41896024464832,72.97297297297297,72.45179063360881,71.42857142857143,70.41420118343196,32.89473684210527,32.05128205128205,33.33333333333333,32.05128205128205,32.25806451612903,31.15264797507788,32.89473684210527,31.645569620253166,31.948881789137378,33.33333333333333,34.48275862068966,31.347962382445143,34.72222222222222,30.3951367781155,33.89830508474576,32.89473684210527,34.48275862068966
202201130BRK,70.93023255813954,68.45425867507886,69.96996996996997,69.41896024464832,70.41420118343196,68.94409937888199,68.94409937888199,69.41896024464832,69.96996996996997,68.94409937888199,68.45425867507886,69.41896024464832,69.96996996996997,68.94409937888199,69.41896024464832,70.41420118343196,70.41420118343196,34.48275862068966,33.11258278145696,34.48275862068966,34.602076124567475,33.89830508474576,33.11258278145696,34.72222222222222,33.670033670033675,32.6797385620915,36.101083032490976,35.842293906810035,33.11258278145696,35.08771929824561,34.48275862068966,36.36363636363637,33.89830508474576,33.89830508474576
202201130DEN,86.20689655172413,84.7560975609756,86.20689655172413,86.20689655172413,86.20689655172413,84.7560975609756,84.7560975609756,85.46511627906976,86.20689655172413,86.20689655172413,86.96219035202087,86.20689655172413,87.71498771498771,86.20689655172413,86.96219035202087,86.96219035202087,86.96219035202087,18.867924528301888,17.123287671232877,18.181818181818183,17.88908765652952,18.01801801801802,17.24137931034483,18.939393939393938,17.543859649122805,16.420361247947454,18.6219739292365,18.867924528301888,17.006802721088434,16.666666666666664,18.181818181818183,19.230769230769234,17.391304347826086,17.391304347826086
202201130MEM,59.83935742971887,59.51417004048582,60.629921259842526,60.629921259842526,59.51417004048582,58.50622406639005,62.825278810408925,58.8477366255144,59.51417004048582,61.38996138996139,63.63636363636363,58.8477366255144,60.629921259842526,60.317460317460316,61.38996138996139,61.68582375478927,62.546816479400746,45.45454545454545,41.84100418410041,44.052863436123346,43.66812227074236,44.843049327354265,43.66812227074236,40.816326530612244,44.44444444444444,43.290043290043286,44.052863436123346,41.66666666666667,43.66812227074236,44.052863436123346,43.66812227074236,44.642857142857146,41.66666666666667,42.5531914893617
202201130MIL,53.271028037383175,52.83018867924528,51.21951219512195,52.15311004784689,52.60663507109005,51.45631067961165,51.92307692307693,52.15311004784689,50.0,53.48837209302325,52.83018867924528,51.21951219512195,52.38095238095239,53.70370370370371,53.70370370370371,54.54545454545454,52.38095238095239,52.15311004784689,48.54368932038835,50.73891625615764,52.15311004784689,51.45631067961165,50.495049504950494,51.92307692307693,50.98039215686274,50.24875621890548,51.45631067961165,50.98039215686274,51.21951219512195,52.38095238095239,51.21951219512195,52.15311004784689,50.0,52.38095238095239
202201130NOP,63.63636363636363,60.629921259842526,62.121212121212125,62.121212121212125,62.825278810408925,62.121212121212125,60.9375,62.546816479400746,62.546816479400746,62.825278810408925,62.546816479400746,62.546816479400746,62.546816479400746,62.546816479400746,63.63636363636363,62.546816479400746,61.68582375478927,41.66666666666667,40.98360655737705,41.84100418410041,41.66666666666667,41.32231404958678,40.0,42.73504273504273,40.48582995951417,40.16064257028113,42.016806722689076,41.49377593360996,40.16064257028113,42.016806722689076,40.816326530612244,42.5531914893617,40.816326530612244,42.5531914893617
202201140CHI,58.8477366255144,57.80590717299579,57.446808510638306,58.50622406639005,58.50622406639005,57.446808510638306,56.52173913043478,57.80590717299579,55.947136563876654,59.183673469387756,58.50622406639005,57.446808510638306,58.8477366255144,58.50622406639005,59.51417004048582,59.51417004048582,59.183673469387756,46.728971962616825,43.66812227074236,44.843049327354265,45.45454545454545,45.662100456621005,44.44444444444444,47.16981132075472,45.248868778280546,44.44444444444444,45.87155963302752,45.45454545454545,45.04504504504504,45.45454545454545,45.45454545454545,46.728971962616825,44.44444444444444,45.45454545454545
202201140CHO,86.20689655172413,85.46511627906976,87.71498771498771,86.96219035202087,86.96219035202087,85.46511627906976,86.20689655172413,86.20689655172413,86.20689655172413,87.71498771498771,81.98198198198197,85.46511627906976,86.96219035202087,86.96219035202087,88.49252013808976,87.71498771498771,86.96219035202087,18.867924528301888,16.129032258064516,18.181818181818183,17.123287671232877,17.24137931034483,16.528925619834713,17.482517482517483,16.80672268907563,16.129032258064516,17.543859649122805,23.809523809523807,18.01801801801802,17.391304347826086,17.391304347826086,17.88908765652952,16.666666666666664,17.391304347826086
202201140DET,27.548209366391184,22.172949002217297,23.094688221709006,22.727272727272727,27.247956403269757,26.31578947368421,21.78649237472767,26.666666666666668,21.978021978021978,23.474178403755868,22.727272727272727,22.321428571428573,22.22222222222222,21.78649237472767,23.809523809523807,23.52941176470588,22.727272727272727,77.52808988764045,79.38144329896907,81.98198198198197,81.30841121495327,76.905311778291,75.72815533980582,81.98198198198197,76.35933806146572,80.65764023210832,81.30841121495327,81.30841121495327,80.65764023210832,81.98198198198197,81.98198198198197,81.98198198198197,81.30841121495327,81.98198198198197
202201140IND,36.76470588235294,32.6797385620915,34.48275862068966,33.557046979865774,37.03703703703704,33.89830508474576,35.2112676056338,33.11258278145696,33.11258278145696,34.24657534246575,34.48275862068966,32.6797385620915,34.72222222222222,32.89473684210527,34.48275862068966,33.33333333333333,33.33333333333333,68.45425867507886,68.94409937888199,70.41420118343196,70.41420118343196,67.53246753246754,68.45425867507886,68.45425867507886,69.96996996996997,69.41896024464832,70.93023255813954,71.42857142857143,69.96996996996997,69.41896024464832,71.42857142857143,71.42857142857143,70.93023255813954,70.93023255813954
202201140MEM,58.15899581589959,57.08154506437768,57.80590717299579,58.15899581589959,58.8477366255144,56.52173913043478,57.446808510638306,56.896551724137936,56.52173913043478,58.50622406639005,59.51417004048582,58.15899581589959,57.80590717299579,58.50622406639005,59.183673469387756,58.50622406639005,58.15899581589959,47.16981132075472,44.44444444444444,46.2962962962963,45.87155963302752,45.45454545454545,45.45454545454545,46.2962962962963,46.2962962962963,44.052863436123346,46.2962962962963,45.04504504504504,44.44444444444444,46.728971962616825,45.45454545454545,47.16981132075472,45.45454545454545,46.728971962616825
202201140MIA,68.05111821086261,66.21621621621621,67.53246753246754,67.53246753246754,67.53246753246754,66.21621621621621,67.53246753246754,66.66666666666666,68.05111821086261,68.05111821086261,66.66666666666666,66.21621621621621,67.53246753246754,66.66666666666666,68.45425867507886,66.66666666666666,69.96996996996997,37.03703703703704,35.587188612099645,36.101083032490976,36.496350364963504,37.03703703703704,35.842293906810035,36.101083032490976,36.36363636363637,34.602076124567475,37.174721189591075,39.37007874015748,36.496350364963504,36.36363636363637,36.36363636363637,37.735849056603776,37.03703703703704,34.48275862068966
202201140PHI,61.38996138996139,61.38996138996139,58.8477366255144,60.629921259842526,60.629921259842526,59.83935742971887,60.317460317460316,60.317460317460316,60.9375,60.9375,60.317460317460316,59.51417004048582,60.317460317460316,60.317460317460316,61.38996138996139,60.317460317460316,59.183673469387756,44.052863436123346,40.16064257028113,43.290043290043286,43.66812227074236,43.66812227074236,42.5531914893617,43.66812227074236,42.91845493562232,41.66666666666667,44.44444444444444,43.66812227074236,42.91845493562232,43.66812227074236,43.66812227074236,44.642857142857146,43.66812227074236,45.45454545454545
202201140SAC,68.05111821086261,65.39792387543253,67.53246753246754,67.53246753246754,67.53246753246754,66.66666666666666,66.66666666666666,67.10526315789474,66.21621621621621,67.53246753246754,68.94409937888199,67.10526315789474,67.10526315789474,66.66666666666666,68.05111821086261,66.66666666666666,66.66666666666666,37.03703703703704,36.36363636363637,37.03703703703704,36.496350364963504,37.03703703703704,35.3356890459364,37.03703703703704,36.101083032490976,36.36363636363637,37.3134328358209,37.03703703703704,35.587188612099645,37.735849056603776,36.36363636363637,37.735849056603776,37.03703703703704,37.735849056603776
202201140SAS,44.642857142857146,42.73504273504273,43.66812227074236,43.66812227074236,44.44444444444444,43.290043290043286,41.49377593360996,44.052863436123346,43.290043290043286,44.052863436123346,43.66812227074236,42.3728813559322,43.66812227074236,43.66812227074236,44.642857142857146,43.66812227074236,46.728971962616825,60.629921259842526,58.8477366255144,60.629921259842526,60.629921259842526,59.83935742971887,58.8477366255144,62.121212121212125,59.183673469387756,59.51417004048582,60.9375,60.629921259842526,60.317460317460316,60.317460317460316,60.317460317460316,61.38996138996139,60.317460317460316,58.15899581589959
202201150ATL,55.15695067264574,54.12844036697248,54.54545454545454,54.54545454545454,54.54545454545454,54.12844036697248,52.60663507109005,54.337899543378995,54.95495495495496,55.55555555555556,54.95495495495496,54.12844036697248,54.54545454545454,54.54545454545454,55.947136563876654,55.55555555555556,54.54545454545454,50.0,47.61904761904761,50.0,49.504950495049506,49.504950495049506,47.61904761904761,50.98039215686274,49.01960784313725,47.61904761904761,49.504950495049506,49.01960784313725,48.54368932038835,49.504950495049506,50.0,50.0,49.01960784313725,50.0
202201150BOS,75.72815533980582,72.45179063360881,73.54497354497354,75.18610421836229,75.18610421836229,74.09326424870466,72.97297297297297,74.61928934010153,72.97297297297297,76.905311778291,76.35933806146572,75.18610421836229,75.72815533980582,75.18610421836229,76.905311778291,74.61928934010153,75.18610421836229,29.411764705882355,29.069767441860467,29.411764705882355,28.57142857142857,28.985507246376812,27.932960893854748,30.76923076923077,28.40909090909091,29.585798816568047,28.40909090909091,29.850746268656714,27.624309392265197,28.24858757062147,28.57142857142857,28.985507246376812,29.850746268656714,29.411764705882355
