game_id,Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet265 (%),bet365 (%),bwin (%),year,1xBet (%),Coolbet (%),GGBET (%),10x10bet (%),Curebet (%),Lasbet (%),BetFinal (%),Ditobet (%),N1 Bet (%),Parimatch (%)
201703250SAS,0.9246096083283556,0.929718875502008,0.9395183312485684,0.925925925925926,0.9086918349429324,224.93393770865902,0.9231905465288036,0.9265856892348489,2017.0,0.9271985662196404,224.93393770865902,224.93393770865902,224.93393770865902,224.93393770865902,224.93393770865902,224.93393770865902,224.93393770865902,224.93393770865902,224.93393770865902
201703260ATL,0.710050002396281,0.708211084763474,0.705033164260632,0.7143288996372431,0.7054734103786984,224.74067250286427,0.7091051592385489,0.7065754465982516,2017.0,0.7072753585054599,224.74067250286427,224.74067250286427,224.74067250286427,224.74067250286427,224.74067250286427,224.74067250286427,224.74067250286427,224.74067250286427,224.74067250286427
201703260BOS,0.6954889880320091,0.6837516738368614,0.6846846846846846,0.6888888888888889,252.72608538931428,252.72608538931428,0.6888888888888889,0.6750312469954812,2017.0,0.6919487431873279,252.72608538931428,252.72608538931428,252.72608538931428,252.72608538931428,252.72608538931428,252.72608538931428,252.72608538931428,252.72608538931428,252.72608538931428
201703260CHO,0.8705573926773319,0.8981300856094235,0.9075210935373637,0.8872651356993737,0.8822902665059223,224.89790256209187,0.898771889172101,0.8631307650569723,2017.0,0.8734564305684995,224.89790256209187,224.89790256209187,224.89790256209187,224.89790256209187,224.89790256209187,224.89790256209187,224.89790256209187,224.89790256209187,224.89790256209187
201703260DEN,0.7537450094975944,0.746182232756293,0.7440690150970525,0.7440690150970525,0.7329412470743564,224.771859949797,0.7415045018878884,0.7346488540262287,2017.0,0.7495796727367449,224.771859949797,224.771859949797,224.771859949797,224.771859949797,224.771859949797,224.771859949797,224.771859949797,224.771859949797,224.771859949797
201703260GSW,0.8582029752987492,0.8610044785668587,0.8710790263847186,0.8631307650569723,0.8548812664907651,224.87355571528093,0.8468789921148848,0.8468789921148848,2017.0,0.8599449415003441,224.87355571528093,224.87355571528093,224.87355571528093,224.87355571528093,224.87355571528093,224.87355571528093,224.87355571528093,224.87355571528093,224.87355571528093
201703260HOU,0.6799201268573443,0.6837516738368614,0.6846846846846846,0.6888888888888889,0.6788858421128591,224.7170313890979,0.6888888888888889,0.6712701808986578,2017.0,0.6769922157130247,224.7170313890979,224.7170313890979,224.7170313890979,224.7170313890979,224.7170313890979,224.7170313890979,224.7170313890979,224.7170313890979,224.7170313890979
201703260IND,0.7912713472485768,0.7987088350500509,0.7969686288332746,0.7894736842105263,0.7857142857142858,224.8129049093755,0.7867435158501441,0.7802110765697087,2017.0,0.7870528109028961,224.8129049093755,224.8129049093755,224.8129049093755,224.8129049093755,224.8129049093755,224.8129049093755,224.8129049093755,224.8129049093755,224.8129049093755
201703260LAC,0.8910891089108911,0.903914590747331,0.8979206049149339,0.8937456567060458,0.8822902665059223,224.9045465946088,0.898771889172101,0.8800871373403307,2017.0,0.8931000971817298,224.9045465946088,224.9045465946088,224.9045465946088,224.9045465946088,224.9045465946088,224.9045465946088,224.9045465946088,224.9045465946088,224.9045465946088
201703260LAL,0.2737821658580872,0.2971024168780878,0.2949668357393679,0.285671100362757,0.3026359117494865,224.3694427827439,0.299837925445705,0.2949668357393679,2017.0,0.2760218529218272,224.3694427827439,224.3694427827439,224.3694427827439,224.3694427827439,224.3694427827439,224.3694427827439,224.3694427827439,224.3694427827439,224.3694427827439
201703260MIL,0.6954889880320091,0.706972126026203,0.705033164260632,0.7143288996372431,0.6993863119528987,224.73544996966461,0.6953292206974695,0.7105622731880757,2017.0,0.6919487431873279,224.73544996966461,224.73544996966461,224.73544996966461,224.73544996966461,224.73544996966461,224.73544996966461,224.73544996966461,224.73544996966461,224.73544996966461
201703270DAL,0.4703953046780598,0.4551104695456915,0.4572564612326043,0.4572564612326043,0.4652655222204396,224.51980604938407,0.455616653574234,0.4455131789881817,2017.0,0.4718403929848753,224.51980604938407,224.51980604938407,224.51980604938407,224.51980604938407,224.51980604938407,224.51980604938407,224.51980604938407,224.51980604938407,224.51980604938407
201703270NYK,0.4848122788474795,0.4883720930232558,0.4739134147382803,0.4891657638136511,0.4842767295597485,224.5388458255394,0.4881618596642272,0.4661432777232581,2017.0,0.474767012484614,224.5388458255394,224.5388458255394,224.5388458255394,224.5388458255394,224.5388458255394,224.5388458255394,224.5388458255394,224.5388458255394,224.5388458255394
201703270SAC,0.2797927461139896,0.2771554942845655,0.3046707793025305,0.285671100362757,0.2923128254972219,224.36696578198988,0.2811889478090985,0.2982013253392237,2017.0,0.2836988191995093,224.36696578198988,224.36696578198988,224.36696578198988,224.36696578198988,224.36696578198988,224.36696578198988,224.36696578198988,224.36696578198988,224.36696578198988
201703270SAS,0.6667447456399992,0.660433938966308,0.6681213843499441,0.6698721126202042,0.659651884179434,224.70161396122182,0.6579489685355542,0.6642538117973202,2017.0,0.6674988049078451,224.70161396122182,224.70161396122182,224.70161396122182,224.70161396122182,224.70161396122182,224.70161396122182,224.70161396122182,224.70161396122182,224.70161396122182
201703270TOR,0.748618292030665,0.7494749388151842,0.7604938271604939,0.7440690150970525,0.7475339007313708,224.77669634861,0.7494669509594883,0.7455102324933871,2017.0,0.7450999802019402,224.77669634861,224.77669634861,224.77669634861,224.77669634861,224.77669634861,224.77669634861,224.77669634861,224.77669634861,224.77669634861
201703270UTA,0.6755471363508122,0.6935029758722692,0.6681213843499441,0.6986551552382534,0.6864406779661018,224.71838834018237,0.6888888888888889,0.6818181818181819,2017.0,0.6725206611570248,224.71838834018237,224.71838834018237,224.71838834018237,224.71838834018237,224.71838834018237,224.71838834018237,224.71838834018237,224.71838834018237,224.71838834018237
201703280ATL,0.8309626881055453,0.8337987612209993,0.8077395577395577,0.8103638368246968,0.8155802861685214,224.83921112822512,0.8258258258258258,0.8090803259604191,2017.0,0.8195488721804511,224.83921112822512,224.83921112822512,224.83921112822512,224.83921112822512,224.83921112822512,224.83921112822512,224.83921112822512,224.83921112822512,224.83921112822512
201703280BRK,0.6287721539198466,0.6214728148657948,0.6296770886724756,0.6341077419763247,0.6234096692111959,224.66712227565236,0.6265889830508474,0.6173677069199458,2017.0,0.6227043222548965,224.66712227565236,224.66712227565236,224.66712227565236,224.66712227565236,224.66712227565236,224.66712227565236,224.66712227565236,224.66712227565236,224.66712227565236
201703280CHO,0.6199843522968592,0.6214728148657948,0.6296770886724756,0.6341077419763247,0.6217616580310881,224.664746051577,0.6177901320361362,0.6242165760798897,2017.0,0.6137041002343817,224.664746051577,224.664746051577,224.664746051577,224.664746051577,224.664746051577,224.664746051577,224.664746051577,224.664746051577,224.664746051577
201703280DET,0.4125111825320566,0.4116032928263425,0.4186859196254903,0.4218837362972501,0.4187725631768953,224.48209919263866,0.4199440074656712,0.4229808492922564,2017.0,0.4125111825320566,224.48209919263866,224.48209919263866,224.48209919263866,224.48209919263866,224.48209919263866,224.48209919263866,224.48209919263866,224.48209919263866,224.48209919263866
201703280HOU,0.5207810820494446,0.5227995758218452,0.53125,0.5217391304347826,0.5268295703141124,224.57472747898632,0.5217391304347826,0.5108342361863488,2017.0,0.5165745856353591,224.57472747898632,224.57472747898632,224.57472747898632,224.57472747898632,224.57472747898632,224.57472747898632,224.57472747898632,224.57472747898632,224.57472747898632
201703280IND,0.6287721539198466,0.6242980837855671,0.6159669649002064,0.6252015045674368,0.6166803724434304,224.66319791564752,0.6177901320361362,0.6173677069199458,2017.0,0.6227043222548965,224.66319791564752,224.66319791564752,224.66319791564752,224.66319791564752,224.66319791564752,224.66319791564752,224.66319791564752,224.66319791564752,224.66319791564752
201703280LAL,0.196113074204947,0.1936108422071636,0.2030313711667254,0.1989687594783136,0.2076946556780932,224.29508112297617,0.2016806722689075,0.2539931919350615,2017.0,0.2006375398462404,224.29508112297617,224.29508112297617,224.29508112297617,224.29508112297617,224.29508112297617,224.29508112297617,224.29508112297617,224.29508112297617,224.29508112297617
201703280POR,0.5600370097622689,0.555895865237366,0.5427435387673956,0.5427435387673956,0.5330897279740153,224.5970621580819,0.5443833464257659,0.5451883661916845,2017.0,0.5494780296114,224.5970621580819,224.5970621580819,224.5970621580819,224.5970621580819,224.5970621580819,224.5970621580819,224.5970621580819,224.5970621580819,224.5970621580819
201703290BOS,0.7421131697546319,0.7355816547470638,0.7332576617480135,0.7332576617480135,0.7387586175357563,224.76807642007986,0.7455102324933871,0.7455102324933871,2017.0,0.7386985501984076,224.76807642007986,224.76807642007986,224.76807642007986,224.76807642007986,224.76807642007986,224.76807642007986,224.76807642007986,224.76807642007986,224.76807642007986
201703290LAC,0.6989247311827956,0.708211084763474,0.7001620745542949,0.7059524755622666,0.6973640882505135,224.7342103468344,0.705033164260632,0.705033164260632,2017.0,0.6872123386748323,224.7342103468344,224.7342103468344,224.7342103468344,224.7342103468344,224.7342103468344,224.7342103468344,224.7342103468344,224.7342103468344,224.7342103468344
201703290MEM,0.624188588998975,0.6242980837855671,0.6296770886724756,0.6252015045674368,0.6208186162476625,224.66593777575702,0.6265889830508474,0.6242165760798897,2017.0,0.618450540410201,224.66593777575702,224.66593777575702,224.66593777575702,224.66593777575702,224.66593777575702,224.66593777575702,224.66593777575702,224.66593777575702,224.66593777575702
201703290NOP,0.6954889880320091,0.6935029758722692,0.6846846846846846,0.6986551552382534,0.6892845146120256,224.72510845106996,0.6953292206974695,0.6818181818181819,2017.0,0.6872123386748323,224.72510845106996,224.72510845106996,224.72510845106996,224.72510845106996,224.72510845106996,224.72510845106996,224.72510845106996,224.72510845106996,224.72510845106996
201703290NYK,0.4324896439716053,0.4357578877693608,0.4357962697274031,0.4372278664731495,0.4361992852638218,224.49721892529976,0.4372278664731495,0.4229808492922564,2017.0,0.437290658727205,224.49721892529976,224.49721892529976,224.49721892529976,224.49721892529976,224.49721892529976,224.49721892529976,224.49721892529976,224.49721892529976,224.49721892529976
201703290ORL,0.3425583701433337,0.341130604288499,0.3541858325666973,0.35,0.3437582128777924,224.41751704196156,0.3420510314644458,0.3420510314644458,2017.0,0.341918294849023,224.41751704196156,224.41751704196156,224.41751704196156,224.41751704196156,224.41751704196156,224.41751704196156,224.41751704196156,224.41751704196156,224.41751704196156
201703290PHI,0.4095696268365622,0.4259645555419216,0.4261874197689345,0.4218837362972501,0.4250232434586266,224.48292466185396,0.4275205538727823,0.3998203054806828,2017.0,0.4103525154286083,224.48292466185396,224.48292466185396,224.48292466185396,224.48292466185396,224.48292466185396,224.48292466185396,224.48292466185396,224.48292466185396,224.48292466185396
201703290SAC,0.251381707969335,0.2505250611848157,0.2559309849029475,0.2559309849029475,0.2550605090356542,224.33713441867906,0.2584954981121115,0.251985002205558,2017.0,0.2549000197980597,224.33713441867906,224.33713441867906,224.33713441867906,224.33713441867906,224.33713441867906,224.33713441867906,224.33713441867906,224.33713441867906,224.33713441867906
201703290SAS,0.6358525522264102,0.6332518337408313,0.6296770886724756,0.6252015045674368,0.6380218127115457,224.67416131656023,0.6323766526926798,0.6385542168674698,2017.0,0.6345161875631821,224.67416131656023,224.67416131656023,224.67416131656023,224.67416131656023,224.67416131656023,224.67416131656023,224.67416131656023,224.67416131656023,224.67416131656023
201703290TOR,0.6784913674440555,0.6659872584276857,0.6846846846846846,0.6698721126202042,0.6682610708224039,224.71325815061908,0.6642538117973202,0.705033164260632,2017.0,0.6827398855146987,224.71325815061908,224.71325815061908,224.71325815061908,224.71325815061908,224.71325815061908,224.71325815061908,224.71325815061908,224.71325815061908,224.71325815061908
201703300CHI,0.3200798731426558,0.328122770905089,0.3482614742698192,0.3420510314644458,0.3419768934531451,224.40713929614995,0.3153153153153153,0.3357461882026798,2017.0,0.3327001185965722,224.40713929614995,224.40713929614995,224.40713929614995,224.40713929614995,224.40713929614995,224.40713929614995,224.40713929614995,224.40713929614995,224.40713929614995
201703300DET,0.710050002396281,0.7057226009906529,0.705033164260632,0.7143288996372431,0.7048246928378784,224.73879949642702,0.7001620745542949,0.7017986746607763,2017.0,0.7072753585054599,224.73879949642702,224.73879949642702,224.73879949642702,224.73879949642702,224.73879949642702,224.73879949642702,224.73879949642702,224.73879949642702,224.73879949642702
201703300MIN,0.8582029752987492,0.862859992519636,0.8333333333333334,0.853012997243009,0.8429115742011304,224.86477451467076,0.8468789921148848,0.8258258258258258,2017.0,0.8599449415003441,224.86477451467076,224.86477451467076,224.86477451467076,224.86477451467076,224.86477451467076,224.86477451467076,224.86477451467076,224.86477451467076,224.86477451467076
201703300PHO,0.1755300952797546,0.1737674694582481,0.1849345963013081,0.1896361631753032,0.1847133757961783,224.27068455731174,0.1741741741741742,0.1741741741741742,2017.0,0.1792309674463881,224.27068455731174,224.27068455731174,224.27068455731174,224.27068455731174,224.27068455731174,224.27068455731174,224.27068455731174,224.27068455731174,224.27068455731174
201703300POR,0.5081936510909261,0.5069715560513107,0.5044523597506679,0.5217391304347826,0.5157232704402516,224.5648126219835,0.5118381403357727,0.5108342361863488,2017.0,0.5035612535612536,224.5648126219835,224.5648126219835,224.5648126219835,224.5648126219835,224.5648126219835,224.5648126219835,224.5648126219835,224.5648126219835,224.5648126219835
201703310BOS,0.8368121442125237,0.8368121442125237,0.8179193960253136,0.8270769924473002,0.8203221083455344,224.84952246736918,0.8333423868759846,0.8403295409964692,2017.0,0.8330874932070491,224.84952246736918,224.84952246736918,224.84952246736918,224.84952246736918,224.84952246736918,224.84952246736918,224.84952246736918,224.84952246736918,224.84952246736918
201703310CHO,0.5600370097622689,0.5616080589497249,0.5605237244246691,0.5627721335268505,0.5550754357697378,224.6078512094066,0.5627721335268505,0.5642037302725968,2017.0,0.5436686584267824,224.6078512094066,224.6078512094066,224.6078512094066,224.6078512094066,224.6078512094066,224.6078512094066,224.6078512094066,224.6078512094066,224.6078512094066
201703310CLE,0.8942307692307693,0.8955930975915717,0.8576821873927468,0.8872651356993737,0.8736842105263158,224.89500863514348,0.8872651356993737,0.8631307650569723,2017.0,0.8962264150943396,224.89500863514348,224.89500863514348,224.89500863514348,224.89500863514348,224.89500863514348,224.89500863514348,224.89500863514348,224.89500863514348,224.89500863514348
201703310GSW,0.7774208352455254,0.7826086956521738,0.7815434871376071,0.7769964841788046,0.7833935018050542,224.80602487311037,0.7867435158501441,0.7927461139896373,2017.0,0.7727712241345968,224.80602487311037,224.80602487311037,224.80602487311037,224.80602487311037,224.80602487311037,224.80602487311037,224.80602487311037,224.80602487311037,224.80602487311037
201703310MEM,0.5904303731634378,0.5883967071736574,0.5738125802310655,0.5968489341983317,0.5850883258942604,224.63374011193648,0.5888210729200128,0.5951171430737736,2017.0,0.5851458707737784,224.63374011193648,224.63374011193648,224.63374011193648,224.63374011193648,224.63374011193648,224.63374011193648,224.63374011193648,224.63374011193648,224.63374011193648
201703310MIA,0.8368121442125237,0.8363556790287899,0.8281481481481482,0.8403295409964692,252.85759749111386,252.85759749111386,0.8403295409964692,0.8468789921148848,2017.0,0.8319258834139542,252.85759749111386,252.85759749111386,252.85759749111386,252.85759749111386,252.85759749111386,252.85759749111386,252.85759749111386,252.85759749111386,252.85759749111386
201703310MIL,0.7262178341419128,0.7350549284385334,0.726063829787234,0.7332576617480135,0.7268449008945357,224.75896036103023,0.726063829787234,0.7346488540262287,2017.0,0.7224914104484187,224.75896036103023,224.75896036103023,224.75896036103023,224.75896036103023,224.75896036103023,224.75896036103023,224.75896036103023,224.75896036103023,224.75896036103023
201703310NOP,0.8496815286624204,0.8500734972164885,0.8620638675340037,0.8631307650569723,0.8543046357615894,224.87233218410637,0.853012997243009,0.8587774239826447,2017.0,0.8599449415003441,224.87233218410637,224.87233218410637,224.87233218410637,224.87233218410637,224.87233218410637,224.87233218410637,224.87233218410637,224.87233218410637,224.87233218410637
201703310OKC,0.4125111825320566,0.4116032928263425,0.4261874197689345,0.4031510658016682,0.4221197255406881,224.4800409596059,0.4199440074656712,0.40822710565418,2017.0,0.4166248368637686,224.4800409596059,224.4800409596059,224.4800409596059,224.4800409596059,224.4800409596059,224.4800409596059,224.4800409596059,224.4800409596059,224.4800409596059
201703310TOR,0.6755471363508122,0.6672998814034278,0.6750312469954812,0.6888888888888889,0.6690398306715414,224.71227146945054,0.6802973977695168,0.6818181818181819,2017.0,0.6725206611570248,224.71227146945054,224.71227146945054,224.71227146945054,224.71227146945054,224.71227146945054,224.71227146945054,224.71227146945054,224.71227146945054,224.71227146945054
201703310UTA,0.5542635658914729,0.5668328047122791,0.5642037302725968,0.5711159737417943,252.62037115593395,252.62037115593395,0.5800559925343288,0.5770191507077436,2017.0,0.5494780296114,252.62037115593395,252.62037115593395,252.62037115593395,252.62037115593395,252.62037115593395,252.62037115593395,252.62037115593395,252.62037115593395,252.62037115593395
201704010BRK,0.6056746589312423,0.6196403872752421,0.5917728943458199,0.6252015045674368,0.6120073514396569,224.6545643223398,0.6177901320361362,0.6173677069199458,2017.0,0.6016242655428062,224.6545643223398,224.6545643223398,224.6545643223398,224.6545643223398,224.6545643223398,224.6545643223398,224.6545643223398,224.6545643223398,224.6545643223398
201704010CHI,0.6619841966637402,0.6652263198425601,0.6681213843499441,0.6787072243346008,0.6580231065468549,224.70295801056906,0.6698721126202042,0.6642538117973202,2017.0,0.660433938966308,224.70295801056906,224.70295801056906,224.70295801056906,224.70295801056906,224.70295801056906,224.70295801056906,224.70295801056906,224.70295801056906,224.70295801056906
201704010LAC,0.9296156144194384,0.9298128342245988,0.922509225092251,0.925925925925926,0.9094076655052266,224.92986890811233,0.925925925925926,0.8937456567060458,2017.0,0.931877325211558,224.92986890811233,224.92986890811233,224.92986890811233,224.92986890811233,224.92986890811233,224.92986890811233,224.92986890811233,224.92986890811233,224.92986890811233
201704010MIN,0.8368121442125237,0.8645043494259755,0.8710790263847186,0.8631307650569723,0.8685153416863912,224.87557003672964,0.8631307650569723,0.853012997243009,2017.0,0.8599449415003441,224.87557003672964,224.87557003672964,224.87557003672964,224.87557003672964,224.87557003672964,224.87557003672964,224.87557003672964,224.87557003672964,224.87557003672964
201704010POR,0.8516211406020273,0.8445040214477212,0.8391696372405116,0.8458345160374681,0.8450842904179735,224.86148854098036,0.8403295409964692,0.8333423868759846,2017.0,0.8535113352050269,224.86148854098036,224.86148854098036,224.86148854098036,224.86148854098036,224.86148854098036,224.86148854098036,224.86148854098036,224.86148854098036,224.86148854098036
201704020BRK,0.3983757344571938,0.4116032928263425,0.40822710565418,0.4031510658016682,0.4187725631768953,224.47593535800496,0.4111789270799871,0.4229808492922564,2017.0,0.4091286837563126,224.47593535800496,224.47593535800496,224.47593535800496,224.47593535800496,224.47593535800496,224.47593535800496,224.47593535800496,224.47593535800496,224.47593535800496
201704020CLE,0.76640768758945,0.7734174258350853,0.7659176029962547,0.7769964841788046,0.7620242210551027,224.7909115836488,0.7659176029962547,0.7455102324933871,2017.0,0.7620129956948418,224.7909115836488,224.7909115836488,224.7909115836488,224.7909115836488,224.7909115836488,224.7909115836488,224.7909115836488,224.7909115836488,224.7909115836488
201704020GSW,0.8038869257950529,0.8133748055987559,0.8165034965034965,0.8103638368246968,0.8040109389243392,224.8302699469501,0.8165034965034965,0.8090803259604191,2017.0,0.7987056964406652,224.8302699469501,224.8302699469501,224.8302699469501,224.8302699469501,224.8302699469501,224.8302699469501,224.8302699469501,224.8302699469501,224.8302699469501
201704020LAL,0.2809489832322511,0.2649450715614665,0.2753672702425691,0.2667423382519863,252.36235959756098,252.36235959756098,0.2700425173325162,0.2544897675066128,2017.0,0.2863408323604582,252.36235959756098,252.36235959756098,252.36235959756098,252.36235959756098,252.36235959756098,252.36235959756098,252.36235959756098,252.36235959756098,252.36235959756098
201704020MIA,0.5904303731634378,0.6054283493752616,0.6001796945193171,0.6109906001446133,0.6013048205871693,224.64400633400575,0.6051172077201805,0.5951171430737736,2017.0,0.5874888174679433,224.64400633400575,224.64400633400575,224.64400633400575,224.64400633400575,224.64400633400575,224.64400633400575,224.64400633400575,224.64400633400575,224.64400633400575
201704020MIL,0.7041616806275761,0.696969696969697,0.6903270702853167,0.7143288996372431,0.7028612799589737,224.73567166652128,0.7091051592385489,0.7017986746607763,2017.0,0.7014925373134329,224.73567166652128,224.73567166652128,224.73567166652128,224.73567166652128,224.73567166652128,224.73567166652128,224.73567166652128,224.73567166652128,224.73567166652128
201704020NOP,0.748618292030665,0.7669344441138549,0.7440690150970525,0.7769964841788046,0.7688136032668582,224.78618295382057,0.7706422018348624,0.7619047619047619,2017.0,0.7376677819583133,224.78618295382057,224.78618295382057,224.78618295382057,224.78618295382057,224.78618295382057,224.78618295382057,224.78618295382057,224.78618295382057,224.78618295382057
201704020NYK,0.2462549905024056,0.2490853448077498,0.2559309849029475,0.2559309849029475,252.3491626684619,252.3491626684619,0.2544897675066128,0.2811889478090985,2017.0,0.2504203272632551,252.3491626684619,252.3491626684619,252.3491626684619,252.3491626684619,252.3491626684619,252.3491626684619,252.3491626684619,252.3491626684619,252.3491626684619
201704020OKC,0.6535796766743649,0.6455089820359281,0.6458141674333027,0.6428571428571428,0.6432845176363324,224.68493376910874,0.6517385257301808,0.6385542168674698,2017.0,0.6430666927439859,224.68493376910874,224.68493376910874,224.68493376910874,224.68493376910874,224.68493376910874,224.68493376910874,224.68493376910874,224.68493376910874,224.68493376910874
201704020PHO,0.2397564720777996,0.2558008744398686,0.2559309849029475,0.2559309849029475,0.2586966094231616,224.336757848586,0.2544897675066128,0.2653511459737713,2017.0,0.2448637980467446,224.336757848586,224.336757848586,224.336757848586,224.336757848586,224.336757848586,224.336757848586,224.336757848586,224.336757848586,224.336757848586
201704020SAS,0.6799201268573443,0.6644619062422948,0.6681213843499441,0.6787072243346008,252.7129784917057,252.7129784917057,0.6698721126202042,0.6642538117973202,2017.0,0.6784913674440555,252.7129784917057,252.7129784917057,252.7129784917057,252.7129784917057,252.7129784917057,252.7129784917057,252.7129784917057,252.7129784917057,252.7129784917057
201704020TOR,0.8705573926773319,0.8776174581303732,0.854138055655945,0.8631307650569723,0.8543046357615894,224.8795656945382,0.8631307650569723,0.8587774239826447,2017.0,0.8744347545219638,224.8795656945382,224.8795656945382,224.8795656945382,224.8795656945382,224.8795656945382,224.8795656945382,224.8795656945382,224.8795656945382,224.8795656945382
201704030MIN,0.5207810820494446,0.549193293261626,0.5579231637164049,0.5427435387673956,0.5347344777795604,202.18312676996055,0.5443833464257659,0.5217391304347826,2017.0,0.5187068652379223,0.5410628019323672,202.18312676996055,202.18312676996055,202.18312676996055,202.18312676996055,202.18312676996055,202.18312676996055,202.18312676996055,202.18312676996055
201704040CLE,0.8445040214477212,0.8555072335138014,0.8040109389243392,0.853012997243009,0.8399942377346066,202.45755712596392,0.8468789921148848,0.8468789921148848,2017.0,0.8411689304063135,0.8436149161399397,202.45755712596392,202.45755712596392,202.45755712596392,202.45755712596392,202.45755712596392,202.45755712596392,202.45755712596392,202.45755712596392
201704040GSW,0.905952704539277,0.9232448281479068,0.9075210935373637,0.9128630705394192,0.9012229539040452,202.5168591534317,0.9195402298850576,0.8842443729903536,2017.0,0.9098421679571174,0.9041601128166188,202.5168591534317,202.5168591534317,202.5168591534317,202.5168591534317,202.5168591534317,202.5168591534317,202.5168591534317,202.5168591534317
201704040IND,0.5761603265135262,0.5754267394506543,0.5738125802310655,0.5711159737417943,0.5749767565413734,202.21869550042229,0.5800559925343288,0.5917728943458199,2017.0,0.5711542947372199,0.5724794461272177,202.21869550042229,202.21869550042229,202.21869550042229,202.21869550042229,202.21869550042229,202.21869550042229,202.21869550042229,202.21869550042229
201704040NOP,0.5874888174679433,0.5883967071736574,0.5917728943458199,0.5968489341983317,0.5812274368231047,202.23030495958886,0.5888210729200128,0.5951171430737736,2017.0,0.582765667574932,0.5906109223109144,202.23030495958886,202.23030495958886,202.23030495958886,202.23030495958886,202.23030495958886,202.23030495958886,202.23030495958886,202.23030495958886
201704040NYK,0.3590195907922034,0.3577729856890805,0.3840330350997935,0.3571428571428572,0.3679318357862122,202.02784410337784,0.3482614742698192,0.3757834239201102,2017.0,0.3654838124368179,0.3630120186411577,202.02784410337784,202.02784410337784,202.02784410337784,202.02784410337784,202.02784410337784,202.02784410337784,202.02784410337784,202.02784410337784
201704040OKC,0.6710458045368698,0.6802135750777858,0.6681213843499441,0.6787072243346008,0.669814942793519,202.30671032827973,0.6802973977695168,0.6712701808986578,2017.0,0.6703859146279046,0.6772468584087697,202.30671032827973,202.30671032827973,202.30671032827973,202.30671032827973,202.30671032827973,202.30671032827973,202.30671032827973,202.30671032827973
201704040PHI,0.4661016949152542,0.4609723829998347,0.4572564612326043,0.46875,0.4620082487309644,202.11718296023525,0.455616653574234,0.4548116338083154,2017.0,0.4757689754370436,0.4705435516542876,202.11718296023525,202.11718296023525,202.11718296023525,202.11718296023525,202.11718296023525,202.11718296023525,202.11718296023525,202.11718296023525
201704040SAC,0.430995617910663,0.444104134762634,0.442076836283595,0.4288840262582056,0.4375398568695529,202.0897817324714,0.4275205538727823,0.4229808492922564,2017.0,0.4361948955916472,0.4275205538727823,202.0897817324714,202.0897817324714,202.0897817324714,202.0897817324714,202.0897817324714,202.0897817324714,202.0897817324714,202.0897817324714
201704040SAS,0.7844827586206897,0.7929446368790758,0.7853560682046139,0.7769964841788046,0.790477083012578,202.40658106739983,0.7867435158501441,0.7867435158501441,2017.0,0.7805231242646393,0.7815434871376071,202.40658106739983,202.40658106739983,202.40658106739983,202.40658106739983,202.40658106739983,202.40658106739983,202.40658106739983,202.40658106739983
201704040UTA,0.6755471363508122,0.6816382722422991,0.6846846846846846,0.6888888888888889,0.6864406779661018,202.31281499249644,0.6802973977695168,0.6818181818181819,2017.0,0.6717848896803785,0.677049795563632,202.31281499249644,202.31281499249644,202.31281499249644,202.31281499249644,202.31281499249644,202.31281499249644,202.31281499249644,202.31281499249644
201704040WAS,0.5830871803527724,0.5775497887748944,0.5917728943458199,0.5711159737417943,0.5749767565413734,202.22256773776002,0.5724794461272177,0.5951171430737736,2017.0,0.578264114267863,0.5813140803745096,202.22256773776002,202.22256773776002,202.22256773776002,202.22256773776002,202.22256773776002,202.22256773776002,202.22256773776002,202.22256773776002
201704050BOS,0.6047131519961229,0.6162961291050671,0.6001796945193171,0.6341077419763247,0.617638887051321,202.25359904561054,0.6265889830508474,0.6173677069199458,2017.0,0.5998499437288983,0.6192482177576151,202.25359904561054,202.25359904561054,202.25359904561054,202.25359904561054,202.25359904561054,202.25359904561054,202.25359904561054,202.25359904561054
201704050CHO,0.5830871803527724,0.5789078882315836,0.5779177274554469,0.5711159737417943,0.568019747668678,202.21792906746802,0.5724794461272177,0.5770191507077436,2017.0,0.578264114267863,0.5724794461272177,202.21792906746802,202.21792906746802,202.21792906746802,202.21792906746802,202.21792906746802,202.21792906746802,202.21792906746802,202.21792906746802
201704050DET,0.4399629902377311,0.4394987843650644,0.4645736973517252,0.4782608695652174,0.4580003897875657,202.1058036670141,0.4199440074656712,0.4548116338083154,2017.0,0.4505219703886,0.4524623271710424,202.1058036670141,202.1058036670141,202.1058036670141,202.1058036670141,202.1058036670141,202.1058036670141,202.1058036670141,202.1058036670141
201704050HOU,0.7314429827550951,0.746182232756293,0.7465831435079727,0.7440690150970525,0.7418291678110409,202.36848083078903,0.7415045018878884,0.7659176029962547,2017.0,0.7273241028539136,0.7399555582247312,202.36848083078903,202.36848083078903,202.36848083078903,202.36848083078903,202.36848083078903,202.36848083078903,202.36848083078903,202.36848083078903
201704050LAC,0.8244699047202455,0.8616849919462147,0.8321273516642547,0.853012997243009,0.8452982609733773,202.46150408788554,0.853012997243009,0.8333423868759846,2017.0,0.8535113352050269,0.858580652984509,202.46150408788554,202.46150408788554,202.46150408788554,202.46150408788554,202.46150408788554,202.46150408788554,202.46150408788554,202.46150408788554
