index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
728;Phoenix Suns - Dallas Mavericks;bwin;-139;+114;Sunday, 09 Apr 2017, 22:00;Final result 124:111 (40:29, 28:36, 36:20, 20:26);1;Phoenix Suns;Dallas Mavericks;09 Apr 2017;124;111;2016-2017
729;Phoenix Suns - Dallas Mavericks;Coolbet;-141;+120;Sunday, 09 Apr 2017, 22:00;Final result 124:111 (40:29, 28:36, 36:20, 20:26);1;Phoenix Suns;Dallas Mavericks;09 Apr 2017;124;111;2016-2017
730;Phoenix Suns - Dallas Mavericks;Marathonbet;-128;+118;Sunday, 09 Apr 2017, 22:00;Final result 124:111 (40:29, 28:36, 36:20, 20:26);1;Phoenix Suns;Dallas Mavericks;09 Apr 2017;124;111;2016-2017
731;Phoenix Suns - Dallas Mavericks;Pinnacle;-135;+122;Sunday, 09 Apr 2017, 22:00;Final result 124:111 (40:29, 28:36, 36:20, 20:26);1;Phoenix Suns;Dallas Mavericks;09 Apr 2017;124;111;2016-2017
732;Phoenix Suns - Dallas Mavericks;Unibet;-141;+118;Sunday, 09 Apr 2017, 22:00;Final result 124:111 (40:29, 28:36, 36:20, 20:26);1;Phoenix Suns;Dallas Mavericks;09 Apr 2017;124;111;2016-2017
733;Phoenix Suns - Dallas Mavericks;William Hill;-141;+120;Sunday, 09 Apr 2017, 22:00;Final result 124:111 (40:29, 28:36, 36:20, 20:26);1;Phoenix Suns;Dallas Mavericks;09 Apr 2017;124;111;2016-2017
754;Sacramento Kings - Houston Rockets;1xBet;+362;-400;Sunday, 09 Apr 2017, 22:00;Final result 128:135 (27:42, 35:36, 27:29, 39:28);1;Sacramento Kings;Houston Rockets;09 Apr 2017;128;135;2016-2017
755;Sacramento Kings - Houston Rockets;bet-at-home;+388;-588;Sunday, 09 Apr 2017, 22:00;Final result 128:135 (27:42, 35:36, 27:29, 39:28);1;Sacramento Kings;Houston Rockets;09 Apr 2017;128;135;2016-2017
756;Sacramento Kings - Houston Rockets;bet365;+375;-500;Sunday, 09 Apr 2017, 22:00;Final result 128:135 (27:42, 35:36, 27:29, 39:28);1;Sacramento Kings;Houston Rockets;09 Apr 2017;128;135;2016-2017
757;Sacramento Kings - Houston Rockets;bwin;+400;-556;Sunday, 09 Apr 2017, 22:00;Final result 128:135 (27:42, 35:36, 27:29, 39:28);1;Sacramento Kings;Houston Rockets;09 Apr 2017;128;135;2016-2017
758;Sacramento Kings - Houston Rockets;Coolbet;+440;-588;Sunday, 09 Apr 2017, 22:00;Final result 128:135 (27:42, 35:36, 27:29, 39:28);1;Sacramento Kings;Houston Rockets;09 Apr 2017;128;135;2016-2017
759;Sacramento Kings - Houston Rockets;Marathonbet;+370;-417;Sunday, 09 Apr 2017, 22:00;Final result 128:135 (27:42, 35:36, 27:29, 39:28);1;Sacramento Kings;Houston Rockets;09 Apr 2017;128;135;2016-2017
760;Sacramento Kings - Houston Rockets;Pinnacle;+412;-476;Sunday, 09 Apr 2017, 22:00;Final result 128:135 (27:42, 35:36, 27:29, 39:28);1;Sacramento Kings;Houston Rockets;09 Apr 2017;128;135;2016-2017
761;Sacramento Kings - Houston Rockets;Unibet;+409;-526;Sunday, 09 Apr 2017, 22:00;Final result 128:135 (27:42, 35:36, 27:29, 39:28);1;Sacramento Kings;Houston Rockets;09 Apr 2017;128;135;2016-2017
762;Sacramento Kings - Houston Rockets;William Hill;+375;-556;Sunday, 09 Apr 2017, 22:00;Final result 128:135 (27:42, 35:36, 27:29, 39:28);1;Sacramento Kings;Houston Rockets;09 Apr 2017;128;135;2016-2017
783;Houston Rockets - Denver Nuggets;1xBet;-286;+260;Thursday, 06 Apr 2017, 00:00;Final result 110:104 (36:25, 23:25, 26:29, 25:25);1;Houston Rockets;Denver Nuggets;06 Apr 2017;110;104;2016-2017
784;Houston Rockets - Denver Nuggets;bet-at-home;-370;+265;Thursday, 06 Apr 2017, 00:00;Final result 110:104 (36:25, 23:25, 26:29, 25:25);1;Houston Rockets;Denver Nuggets;06 Apr 2017;110;104;2016-2017
785;Houston Rockets - Denver Nuggets;bet365;-345;+270;Thursday, 06 Apr 2017, 00:00;Final result 110:104 (36:25, 23:25, 26:29, 25:25);1;Houston Rockets;Denver Nuggets;06 Apr 2017;110;104;2016-2017
786;Houston Rockets - Denver Nuggets;bwin;-400;+309;Thursday, 06 Apr 2017, 00:00;Final result 110:104 (36:25, 23:25, 26:29, 25:25);1;Houston Rockets;Denver Nuggets;06 Apr 2017;110;104;2016-2017
787;Houston Rockets - Denver Nuggets;Coolbet;-333;+270;Thursday, 06 Apr 2017, 00:00;Final result 110:104 (36:25, 23:25, 26:29, 25:25);1;Houston Rockets;Denver Nuggets;06 Apr 2017;110;104;2016-2017
788;Houston Rockets - Denver Nuggets;Marathonbet;-294;+265;Thursday, 06 Apr 2017, 00:00;Final result 110:104 (36:25, 23:25, 26:29, 25:25);1;Houston Rockets;Denver Nuggets;06 Apr 2017;110;104;2016-2017
789;Houston Rockets - Denver Nuggets;Pinnacle;-323;+285;Thursday, 06 Apr 2017, 00:00;Final result 110:104 (36:25, 23:25, 26:29, 25:25);1;Houston Rockets;Denver Nuggets;06 Apr 2017;110;104;2016-2017
790;Houston Rockets - Denver Nuggets;Unibet;-345;+280;Thursday, 06 Apr 2017, 00:00;Final result 110:104 (36:25, 23:25, 26:29, 25:25);1;Houston Rockets;Denver Nuggets;06 Apr 2017;110;104;2016-2017
791;Houston Rockets - Denver Nuggets;William Hill;-345;+275;Thursday, 06 Apr 2017, 00:00;Final result 110:104 (36:25, 23:25, 26:29, 25:25);1;Houston Rockets;Denver Nuggets;06 Apr 2017;110;104;2016-2017
812;Detroit Pistons - Toronto Raptors;1xBet;+118;-127;Wednesday, 05 Apr 2017, 23:30;Final result 102:105 (33:15, 23:31, 24:22, 22:37);1;Detroit Pistons;Toronto Raptors;05 Apr 2017;102;105;2016-2017
813;Detroit Pistons - Toronto Raptors;bet-at-home;+106;-135;Wednesday, 05 Apr 2017, 23:30;Final result 102:105 (33:15, 23:31, 24:22, 22:37);1;Detroit Pistons;Toronto Raptors;05 Apr 2017;102;105;2016-2017
814;Detroit Pistons - Toronto Raptors;bet365;+129;-152;Wednesday, 05 Apr 2017, 23:30;Final result 102:105 (33:15, 23:31, 24:22, 22:37);1;Detroit Pistons;Toronto Raptors;05 Apr 2017;102;105;2016-2017
815;Detroit Pistons - Toronto Raptors;bwin;+110;-133;Wednesday, 05 Apr 2017, 23:30;Final result 102:105 (33:15, 23:31, 24:22, 22:37);1;Detroit Pistons;Toronto Raptors;05 Apr 2017;102;105;2016-2017
816;Detroit Pistons - Toronto Raptors;Coolbet;+112;-133;Wednesday, 05 Apr 2017, 23:30;Final result 102:105 (33:15, 23:31, 24:22, 22:37);1;Detroit Pistons;Toronto Raptors;05 Apr 2017;102;105;2016-2017
817;Detroit Pistons - Toronto Raptors;Marathonbet;+123;-133;Wednesday, 05 Apr 2017, 23:30;Final result 102:105 (33:15, 23:31, 24:22, 22:37);1;Detroit Pistons;Toronto Raptors;05 Apr 2017;102;105;2016-2017
818;Detroit Pistons - Toronto Raptors;Pinnacle;+122;-135;Wednesday, 05 Apr 2017, 23:30;Final result 102:105 (33:15, 23:31, 24:22, 22:37);1;Detroit Pistons;Toronto Raptors;05 Apr 2017;102;105;2016-2017
819;Detroit Pistons - Toronto Raptors;Unibet;+106;-127;Wednesday, 05 Apr 2017, 23:30;Final result 102:105 (33:15, 23:31, 24:22, 22:37);1;Detroit Pistons;Toronto Raptors;05 Apr 2017;102;105;2016-2017
820;Detroit Pistons - Toronto Raptors;William Hill;+100;-120;Wednesday, 05 Apr 2017, 23:30;Final result 102:105 (33:15, 23:31, 24:22, 22:37);1;Detroit Pistons;Toronto Raptors;05 Apr 2017;102;105;2016-2017
841;Golden State Warriors - Minnesota Timberwolves;1xBet;-1111;+1000;Wednesday, 05 Apr 2017, 02:30;Final result 121:107 (32:32, 36:28, 36:26, 17:21);1;Golden State Warriors;Minnesota Timberwolves;05 Apr 2017;121;107;2016-2017
842;Golden State Warriors - Minnesota Timberwolves;bet-at-home;-2000;+858;Wednesday, 05 Apr 2017, 02:30;Final result 121:107 (32:32, 36:28, 36:26, 17:21);1;Golden State Warriors;Minnesota Timberwolves;05 Apr 2017;121;107;2016-2017
843;Golden State Warriors - Minnesota Timberwolves;bet365;-2000;+1100;Wednesday, 05 Apr 2017, 02:30;Final result 121:107 (32:32, 36:28, 36:26, 17:21);1;Golden State Warriors;Minnesota Timberwolves;05 Apr 2017;121;107;2016-2017
844;Golden State Warriors - Minnesota Timberwolves;bwin;-1250;+725;Wednesday, 05 Apr 2017, 02:30;Final result 121:107 (32:32, 36:28, 36:26, 17:21);1;Golden State Warriors;Minnesota Timberwolves;05 Apr 2017;121;107;2016-2017
845;Golden State Warriors - Minnesota Timberwolves;Coolbet;-1667;+900;Wednesday, 05 Apr 2017, 02:30;Final result 121:107 (32:32, 36:28, 36:26, 17:21);1;Golden State Warriors;Minnesota Timberwolves;05 Apr 2017;121;107;2016-2017
846;Golden State Warriors - Minnesota Timberwolves;Marathonbet;-1111;+950;Wednesday, 05 Apr 2017, 02:30;Final result 121:107 (32:32, 36:28, 36:26, 17:21);1;Golden State Warriors;Minnesota Timberwolves;05 Apr 2017;121;107;2016-2017
847;Golden State Warriors - Minnesota Timberwolves;Pinnacle;-1667;+1175;Wednesday, 05 Apr 2017, 02:30;Final result 121:107 (32:32, 36:28, 36:26, 17:21);1;Golden State Warriors;Minnesota Timberwolves;05 Apr 2017;121;107;2016-2017
848;Golden State Warriors - Minnesota Timberwolves;Unibet;-1429;+950;Wednesday, 05 Apr 2017, 02:30;Final result 121:107 (32:32, 36:28, 36:26, 17:21);1;Golden State Warriors;Minnesota Timberwolves;05 Apr 2017;121;107;2016-2017
849;Golden State Warriors - Minnesota Timberwolves;William Hill;-2000;+1000;Wednesday, 05 Apr 2017, 02:30;Final result 121:107 (32:32, 36:28, 36:26, 17:21);1;Golden State Warriors;Minnesota Timberwolves;05 Apr 2017;121;107;2016-2017
870;New York Knicks - Chicago Bulls;1xBet;+169;-182;Wednesday, 05 Apr 2017, 00:00;Final result 100:91 (29:24, 25:16, 26:24, 20:27);1;New York Knicks;Chicago Bulls;05 Apr 2017;100;91 ;2016-2017
871;New York Knicks - Chicago Bulls;bet-at-home;+156;-204;Wednesday, 05 Apr 2017, 00:00;Final result 100:91 (29:24, 25:16, 26:24, 20:27);1;New York Knicks;Chicago Bulls;05 Apr 2017;100;91 ;2016-2017
872;New York Knicks - Chicago Bulls;bet365;+175;-213;Wednesday, 05 Apr 2017, 00:00;Final result 100:91 (29:24, 25:16, 26:24, 20:27);1;New York Knicks;Chicago Bulls;05 Apr 2017;100;91 ;2016-2017
873;New York Knicks - Chicago Bulls;bwin;+154;-189;Wednesday, 05 Apr 2017, 00:00;Final result 100:91 (29:24, 25:16, 26:24, 20:27);1;New York Knicks;Chicago Bulls;05 Apr 2017;100;91 ;2016-2017
874;New York Knicks - Chicago Bulls;Coolbet;+165;-196;Wednesday, 05 Apr 2017, 00:00;Final result 100:91 (29:24, 25:16, 26:24, 20:27);1;New York Knicks;Chicago Bulls;05 Apr 2017;100;91 ;2016-2017
875;New York Knicks - Chicago Bulls;Marathonbet;+173;-189;Wednesday, 05 Apr 2017, 00:00;Final result 100:91 (29:24, 25:16, 26:24, 20:27);1;New York Knicks;Chicago Bulls;05 Apr 2017;100;91 ;2016-2017
876;New York Knicks - Chicago Bulls;Pinnacle;+173;-192;Wednesday, 05 Apr 2017, 00:00;Final result 100:91 (29:24, 25:16, 26:24, 20:27);1;New York Knicks;Chicago Bulls;05 Apr 2017;100;91 ;2016-2017
877;New York Knicks - Chicago Bulls;Unibet;+150;-179;Wednesday, 05 Apr 2017, 00:00;Final result 100:91 (29:24, 25:16, 26:24, 20:27);1;New York Knicks;Chicago Bulls;05 Apr 2017;100;91 ;2016-2017
878;New York Knicks - Chicago Bulls;William Hill;+170;-200;Wednesday, 05 Apr 2017, 00:00;Final result 100:91 (29:24, 25:16, 26:24, 20:27);1;New York Knicks;Chicago Bulls;05 Apr 2017;100;91 ;2016-2017
899;Oklahoma City Thunder - Milwaukee Bucks;1xBet;-222;+195;Wednesday, 05 Apr 2017, 00:00;Final result 110:79 (28:20, 35:19, 26:20, 21:20);1;Oklahoma City Thunder;Milwaukee Bucks;05 Apr 2017;110;79 ;2016-2017
900;Oklahoma City Thunder - Milwaukee Bucks;bet-at-home;-244;+186;Wednesday, 05 Apr 2017, 00:00;Final result 110:79 (28:20, 35:19, 26:20, 21:20);1;Oklahoma City Thunder;Milwaukee Bucks;05 Apr 2017;110;79 ;2016-2017
901;Oklahoma City Thunder - Milwaukee Bucks;bet365;-244;+200;Wednesday, 05 Apr 2017, 00:00;Final result 110:79 (28:20, 35:19, 26:20, 21:20);1;Oklahoma City Thunder;Milwaukee Bucks;05 Apr 2017;110;79 ;2016-2017
902;Oklahoma City Thunder - Milwaukee Bucks;bwin;-238;+190;Wednesday, 05 Apr 2017, 00:00;Final result 110:79 (28:20, 35:19, 26:20, 21:20);1;Oklahoma City Thunder;Milwaukee Bucks;05 Apr 2017;110;79 ;2016-2017
903;Oklahoma City Thunder - Milwaukee Bucks;Coolbet;-238;+198;Wednesday, 05 Apr 2017, 00:00;Final result 110:79 (28:20, 35:19, 26:20, 21:20);1;Oklahoma City Thunder;Milwaukee Bucks;05 Apr 2017;110;79 ;2016-2017
904;Oklahoma City Thunder - Milwaukee Bucks;Marathonbet;-217;+198;Wednesday, 05 Apr 2017, 00:00;Final result 110:79 (28:20, 35:19, 26:20, 21:20);1;Oklahoma City Thunder;Milwaukee Bucks;05 Apr 2017;110;79 ;2016-2017
905;Oklahoma City Thunder - Milwaukee Bucks;Pinnacle;-233;+204;Wednesday, 05 Apr 2017, 00:00;Final result 110:79 (28:20, 35:19, 26:20, 21:20);1;Oklahoma City Thunder;Milwaukee Bucks;05 Apr 2017;110;79 ;2016-2017
906;Oklahoma City Thunder - Milwaukee Bucks;Unibet;-227;+190;Wednesday, 05 Apr 2017, 00:00;Final result 110:79 (28:20, 35:19, 26:20, 21:20);1;Oklahoma City Thunder;Milwaukee Bucks;05 Apr 2017;110;79 ;2016-2017
907;Oklahoma City Thunder - Milwaukee Bucks;William Hill;-238;+200;Wednesday, 05 Apr 2017, 00:00;Final result 110:79 (28:20, 35:19, 26:20, 21:20);1;Oklahoma City Thunder;Milwaukee Bucks;05 Apr 2017;110;79 ;2016-2017
928;Cleveland Cavaliers - Orlando Magic;1xBet;-667;+509;Tuesday, 04 Apr 2017, 23:00;Final result 122:102 (28:31, 25:24, 43:20, 26:27);1;Cleveland Cavaliers;Orlando Magic;04 Apr 2017;122;102;2016-2017
929;Cleveland Cavaliers - Orlando Magic;bet-at-home;-833;+488;Tuesday, 04 Apr 2017, 23:00;Final result 122:102 (28:31, 25:24, 43:20, 26:27);1;Cleveland Cavaliers;Orlando Magic;04 Apr 2017;122;102;2016-2017
930;Cleveland Cavaliers - Orlando Magic;bet365;-769;+525;Tuesday, 04 Apr 2017, 23:00;Final result 122:102 (28:31, 25:24, 43:20, 26:27);1;Cleveland Cavaliers;Orlando Magic;04 Apr 2017;122;102;2016-2017
931;Cleveland Cavaliers - Orlando Magic;bwin;-769;+525;Tuesday, 04 Apr 2017, 23:00;Final result 122:102 (28:31, 25:24, 43:20, 26:27);1;Cleveland Cavaliers;Orlando Magic;04 Apr 2017;122;102;2016-2017
932;Cleveland Cavaliers - Orlando Magic;Coolbet;-714;+515;Tuesday, 04 Apr 2017, 23:00;Final result 122:102 (28:31, 25:24, 43:20, 26:27);1;Cleveland Cavaliers;Orlando Magic;04 Apr 2017;122;102;2016-2017
933;Cleveland Cavaliers - Orlando Magic;Marathonbet;-625;+530;Tuesday, 04 Apr 2017, 23:00;Final result 122:102 (28:31, 25:24, 43:20, 26:27);1;Cleveland Cavaliers;Orlando Magic;04 Apr 2017;122;102;2016-2017
934;Cleveland Cavaliers - Orlando Magic;Pinnacle;-714;+575;Tuesday, 04 Apr 2017, 23:00;Final result 122:102 (28:31, 25:24, 43:20, 26:27);1;Cleveland Cavaliers;Orlando Magic;04 Apr 2017;122;102;2016-2017
935;Cleveland Cavaliers - Orlando Magic;Unibet;-588;+380;Tuesday, 04 Apr 2017, 23:00;Final result 122:102 (28:31, 25:24, 43:20, 26:27);1;Cleveland Cavaliers;Orlando Magic;04 Apr 2017;122;102;2016-2017
936;Cleveland Cavaliers - Orlando Magic;William Hill;-833;+550;Tuesday, 04 Apr 2017, 23:00;Final result 122:102 (28:31, 25:24, 43:20, 26:27);1;Cleveland Cavaliers;Orlando Magic;04 Apr 2017;122;102;2016-2017
957;Indiana Pacers - Toronto Raptors;1xBet;-139;+129;Tuesday, 04 Apr 2017, 23:00;Final result 108:90 (18:26, 22:25, 37:24, 31:15);1;Indiana Pacers;Toronto Raptors;04 Apr 2017;108;90 ;2016-2017
958;Indiana Pacers - Toronto Raptors;bet-at-home;-156;+122;Tuesday, 04 Apr 2017, 23:00;Final result 108:90 (18:26, 22:25, 37:24, 31:15);1;Indiana Pacers;Toronto Raptors;04 Apr 2017;108;90 ;2016-2017
959;Indiana Pacers - Toronto Raptors;bet365;-152;+129;Tuesday, 04 Apr 2017, 23:00;Final result 108:90 (18:26, 22:25, 37:24, 31:15);1;Indiana Pacers;Toronto Raptors;04 Apr 2017;108;90 ;2016-2017
960;Indiana Pacers - Toronto Raptors;bwin;-161;+135;Tuesday, 04 Apr 2017, 23:00;Final result 108:90 (18:26, 22:25, 37:24, 31:15);1;Indiana Pacers;Toronto Raptors;04 Apr 2017;108;90 ;2016-2017
961;Indiana Pacers - Toronto Raptors;Coolbet;-147;+125;Tuesday, 04 Apr 2017, 23:00;Final result 108:90 (18:26, 22:25, 37:24, 31:15);1;Indiana Pacers;Toronto Raptors;04 Apr 2017;108;90 ;2016-2017
962;Indiana Pacers - Toronto Raptors;Marathonbet;-143;+131;Tuesday, 04 Apr 2017, 23:00;Final result 108:90 (18:26, 22:25, 37:24, 31:15);1;Indiana Pacers;Toronto Raptors;04 Apr 2017;108;90 ;2016-2017
963;Indiana Pacers - Toronto Raptors;Pinnacle;-145;+129;Tuesday, 04 Apr 2017, 23:00;Final result 108:90 (18:26, 22:25, 37:24, 31:15);1;Indiana Pacers;Toronto Raptors;04 Apr 2017;108;90 ;2016-2017
964;Indiana Pacers - Toronto Raptors;Unibet;-149;+125;Tuesday, 04 Apr 2017, 23:00;Final result 108:90 (18:26, 22:25, 37:24, 31:15);1;Indiana Pacers;Toronto Raptors;04 Apr 2017;108;90 ;2016-2017
965;Indiana Pacers - Toronto Raptors;William Hill;-145;+125;Tuesday, 04 Apr 2017, 23:00;Final result 108:90 (18:26, 22:25, 37:24, 31:15);1;Indiana Pacers;Toronto Raptors;04 Apr 2017;108;90 ;2016-2017
986;Philadelphia 76ers - Brooklyn Nets;1xBet;+106;-115;Tuesday, 04 Apr 2017, 23:00;Final result 118:141 (27:40, 26:41, 24:30, 41:30);1;Philadelphia 76ers;Brooklyn Nets;04 Apr 2017;118;141;2016-2017
987;Philadelphia 76ers - Brooklyn Nets;bet-at-home;+104;-133;Tuesday, 04 Apr 2017, 23:00;Final result 118:141 (27:40, 26:41, 24:30, 41:30);1;Philadelphia 76ers;Brooklyn Nets;04 Apr 2017;118;141;2016-2017
988;Philadelphia 76ers - Brooklyn Nets;bet365;+110;-132;Tuesday, 04 Apr 2017, 23:00;Final result 118:141 (27:40, 26:41, 24:30, 41:30);1;Philadelphia 76ers;Brooklyn Nets;04 Apr 2017;118;141;2016-2017
989;Philadelphia 76ers - Brooklyn Nets;bwin;+110;-133;Tuesday, 04 Apr 2017, 23:00;Final result 118:141 (27:40, 26:41, 24:30, 41:30);1;Philadelphia 76ers;Brooklyn Nets;04 Apr 2017;118;141;2016-2017
990;Philadelphia 76ers - Brooklyn Nets;Coolbet;+104;-123;Tuesday, 04 Apr 2017, 23:00;Final result 118:141 (27:40, 26:41, 24:30, 41:30);1;Philadelphia 76ers;Brooklyn Nets;04 Apr 2017;118;141;2016-2017
991;Philadelphia 76ers - Brooklyn Nets;Marathonbet;+110;-120;Tuesday, 04 Apr 2017, 23:00;Final result 118:141 (27:40, 26:41, 24:30, 41:30);1;Philadelphia 76ers;Brooklyn Nets;04 Apr 2017;118;141;2016-2017
992;Philadelphia 76ers - Brooklyn Nets;Pinnacle;+112;-123;Tuesday, 04 Apr 2017, 23:00;Final result 118:141 (27:40, 26:41, 24:30, 41:30);1;Philadelphia 76ers;Brooklyn Nets;04 Apr 2017;118;141;2016-2017
993;Philadelphia 76ers - Brooklyn Nets;Unibet;+110;-130;Tuesday, 04 Apr 2017, 23:00;Final result 118:141 (27:40, 26:41, 24:30, 41:30);1;Philadelphia 76ers;Brooklyn Nets;04 Apr 2017;118;141;2016-2017
994;Philadelphia 76ers - Brooklyn Nets;William Hill;+104;-125;Tuesday, 04 Apr 2017, 23:00;Final result 118:141 (27:40, 26:41, 24:30, 41:30);1;Philadelphia 76ers;Brooklyn Nets;04 Apr 2017;118;141;2016-2017
1015;Washington Wizards - Charlotte Hornets;1xBet;-143;+133;Tuesday, 04 Apr 2017, 23:00;Final result 118:111 (22:24, 29:39, 36:18, 31:30);1;Washington Wizards;Charlotte Hornets;04 Apr 2017;118;111;2016-2017
1016;Washington Wizards - Charlotte Hornets;bet-at-home;-156;+122;Tuesday, 04 Apr 2017, 23:00;Final result 118:111 (22:24, 29:39, 36:18, 31:30);1;Washington Wizards;Charlotte Hornets;04 Apr 2017;118;111;2016-2017
1017;Washington Wizards - Charlotte Hornets;bet365;-147;+125;Tuesday, 04 Apr 2017, 23:00;Final result 118:111 (22:24, 29:39, 36:18, 31:30);1;Washington Wizards;Charlotte Hornets;04 Apr 2017;118;111;2016-2017
1018;Washington Wizards - Charlotte Hornets;bwin;-167;+135;Tuesday, 04 Apr 2017, 23:00;Final result 118:111 (22:24, 29:39, 36:18, 31:30);1;Washington Wizards;Charlotte Hornets;04 Apr 2017;118;111;2016-2017
1019;Washington Wizards - Charlotte Hornets;Coolbet;-154;+129;Tuesday, 04 Apr 2017, 23:00;Final result 118:111 (22:24, 29:39, 36:18, 31:30);1;Washington Wizards;Charlotte Hornets;04 Apr 2017;118;111;2016-2017
1020;Washington Wizards - Charlotte Hornets;Marathonbet;-147;+135;Tuesday, 04 Apr 2017, 23:00;Final result 118:111 (22:24, 29:39, 36:18, 31:30);1;Washington Wizards;Charlotte Hornets;04 Apr 2017;118;111;2016-2017
1021;Washington Wizards - Charlotte Hornets;Pinnacle;-145;+131;Tuesday, 04 Apr 2017, 23:00;Final result 118:111 (22:24, 29:39, 36:18, 31:30);1;Washington Wizards;Charlotte Hornets;04 Apr 2017;118;111;2016-2017
1022;Washington Wizards - Charlotte Hornets;Unibet;-161;+135;Tuesday, 04 Apr 2017, 23:00;Final result 118:111 (22:24, 29:39, 36:18, 31:30);1;Washington Wizards;Charlotte Hornets;04 Apr 2017;118;111;2016-2017
1023;Washington Wizards - Charlotte Hornets;William Hill;-145;+125;Tuesday, 04 Apr 2017, 23:00;Final result 118:111 (22:24, 29:39, 36:18, 31:30);1;Washington Wizards;Charlotte Hornets;04 Apr 2017;118;111;2016-2017
1044;Minnesota Timberwolves - Portland Trail Blazers;1xBet;-112;+104;Monday, 03 Apr 2017, 23:00;Final result 110:109 (29:23, 20:34, 37:26, 24:26);1;Minnesota Timberwolves;Portland Trail Blazers;03 Apr 2017;110;109;2016-2017
1045;Minnesota Timberwolves - Portland Trail Blazers;bet-at-home;-132;+102;Monday, 03 Apr 2017, 23:00;Final result 110:109 (29:23, 20:34, 37:26, 24:26);1;Minnesota Timberwolves;Portland Trail Blazers;03 Apr 2017;110;109;2016-2017
1046;Minnesota Timberwolves - Portland Trail Blazers;bet365;-132;+110;Monday, 03 Apr 2017, 23:00;Final result 110:109 (29:23, 20:34, 37:26, 24:26);1;Minnesota Timberwolves;Portland Trail Blazers;03 Apr 2017;110;109;2016-2017
1047;Minnesota Timberwolves - Portland Trail Blazers;bwin;-120;+100;Monday, 03 Apr 2017, 23:00;Final result 110:109 (29:23, 20:34, 37:26, 24:26);1;Minnesota Timberwolves;Portland Trail Blazers;03 Apr 2017;110;109;2016-2017
1048;Minnesota Timberwolves - Portland Trail Blazers;Coolbet;-128;+110;Monday, 03 Apr 2017, 23:00;Final result 110:109 (29:23, 20:34, 37:26, 24:26);1;Minnesota Timberwolves;Portland Trail Blazers;03 Apr 2017;110;109;2016-2017
1049;Minnesota Timberwolves - Portland Trail Blazers;Marathonbet;-114;+104;Monday, 03 Apr 2017, 23:00;Final result 110:109 (29:23, 20:34, 37:26, 24:26);1;Minnesota Timberwolves;Portland Trail Blazers;03 Apr 2017;110;109;2016-2017
1050;Minnesota Timberwolves - Portland Trail Blazers;Pinnacle;-128;+117;Monday, 03 Apr 2017, 23:00;Final result 110:109 (29:23, 20:34, 37:26, 24:26);1;Minnesota Timberwolves;Portland Trail Blazers;03 Apr 2017;110;109;2016-2017
1051;Minnesota Timberwolves - Portland Trail Blazers;Unibet;-139;+117;Monday, 03 Apr 2017, 23:00;Final result 110:109 (29:23, 20:34, 37:26, 24:26);1;Minnesota Timberwolves;Portland Trail Blazers;03 Apr 2017;110;109;2016-2017
1052;Minnesota Timberwolves - Portland Trail Blazers;William Hill;-130;+110;Monday, 03 Apr 2017, 23:00;Final result 110:109 (29:23, 20:34, 37:26, 24:26);1;Minnesota Timberwolves;Portland Trail Blazers;03 Apr 2017;110;109;2016-2017
1073;Phoenix Suns - Houston Rockets;1xBet;+301;-333;Monday, 03 Apr 2017, 01:00;Final result 116:123 (21:31, 33:28, 29:31, 33:33);1;Phoenix Suns;Houston Rockets;03 Apr 2017;116;123;2016-2017
1074;Phoenix Suns - Houston Rockets;bet-at-home;+264;-370;Monday, 03 Apr 2017, 01:00;Final result 116:123 (21:31, 33:28, 29:31, 33:33);1;Phoenix Suns;Houston Rockets;03 Apr 2017;116;123;2016-2017
1075;Phoenix Suns - Houston Rockets;bet365;+275;-357;Monday, 03 Apr 2017, 01:00;Final result 116:123 (21:31, 33:28, 29:31, 33:33);1;Phoenix Suns;Houston Rockets;03 Apr 2017;116;123;2016-2017
1076;Phoenix Suns - Houston Rockets;bwin;+260;-333;Monday, 03 Apr 2017, 01:00;Final result 116:123 (21:31, 33:28, 29:31, 33:33);1;Phoenix Suns;Houston Rockets;03 Apr 2017;116;123;2016-2017
1077;Phoenix Suns - Houston Rockets;Marathonbet;+309;-345;Monday, 03 Apr 2017, 01:00;Final result 116:123 (21:31, 33:28, 29:31, 33:33);1;Phoenix Suns;Houston Rockets;03 Apr 2017;116;123;2016-2017
1078;Phoenix Suns - Houston Rockets;Pinnacle;+281;-323;Monday, 03 Apr 2017, 01:00;Final result 116:123 (21:31, 33:28, 29:31, 33:33);1;Phoenix Suns;Houston Rockets;03 Apr 2017;116;123;2016-2017
1079;Phoenix Suns - Houston Rockets;Unibet;+275;-345;Monday, 03 Apr 2017, 01:00;Final result 116:123 (21:31, 33:28, 29:31, 33:33);1;Phoenix Suns;Houston Rockets;03 Apr 2017;116;123;2016-2017
1080;Phoenix Suns - Houston Rockets;William Hill;+275;-345;Monday, 03 Apr 2017, 01:00;Final result 116:123 (21:31, 33:28, 29:31, 33:33);1;Phoenix Suns;Houston Rockets;03 Apr 2017;116;123;2016-2017
1102;Golden State Warriors - Washington Wizards;1xBet;-435;+388;Monday, 03 Apr 2017, 00:00;Final result 139:115 (35:30, 32:27, 39:31, 33:27);1;Golden State Warriors;Washington Wizards;03 Apr 2017;139;115;2016-2017
