index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
1920;San Antonio Spurs - Detroit Pistons;Curebet;-345;+275;Friday, 23 Apr 2021, 00:30;Final result 106:91 (26:25, 31:22, 25:23, 24:21);1;San Antonio Spurs;Detroit Pistons;23 Apr 2021;106;91 ;2020-2021
1921;San Antonio Spurs - Detroit Pistons;GGBET;-312;+242;Friday, 23 Apr 2021, 00:30;Final result 106:91 (26:25, 31:22, 25:23, 24:21);1;San Antonio Spurs;Detroit Pistons;23 Apr 2021;106;91 ;2020-2021
1922;San Antonio Spurs - Detroit Pistons;Lasbet;-333;+283;Friday, 23 Apr 2021, 00:30;Final result 106:91 (26:25, 31:22, 25:23, 24:21);1;San Antonio Spurs;Detroit Pistons;23 Apr 2021;106;91 ;2020-2021
1923;San Antonio Spurs - Detroit Pistons;Marathonbet;-278;+244;Friday, 23 Apr 2021, 00:30;Final result 106:91 (26:25, 31:22, 25:23, 24:21);1;San Antonio Spurs;Detroit Pistons;23 Apr 2021;106;91 ;2020-2021
1924;San Antonio Spurs - Detroit Pistons;Parimatch;-303;+225;Friday, 23 Apr 2021, 00:30;Final result 106:91 (26:25, 31:22, 25:23, 24:21);1;San Antonio Spurs;Detroit Pistons;23 Apr 2021;106;91 ;2020-2021
1925;San Antonio Spurs - Detroit Pistons;Pinnacle;-303;+258;Friday, 23 Apr 2021, 00:30;Final result 106:91 (26:25, 31:22, 25:23, 24:21);1;San Antonio Spurs;Detroit Pistons;23 Apr 2021;106;91 ;2020-2021
1926;San Antonio Spurs - Detroit Pistons;Unibet;-286;+235;Friday, 23 Apr 2021, 00:30;Final result 106:91 (26:25, 31:22, 25:23, 24:21);1;San Antonio Spurs;Detroit Pistons;23 Apr 2021;106;91 ;2020-2021
1927;San Antonio Spurs - Detroit Pistons;William Hill;-278;+240;Friday, 23 Apr 2021, 00:30;Final result 106:91 (26:25, 31:22, 25:23, 24:21);1;San Antonio Spurs;Detroit Pistons;23 Apr 2021;106;91 ;2020-2021
1943;Houston Rockets - Utah Jazz;10x10bet;+480;-714;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1944;Houston Rockets - Utah Jazz;1xBet;+560;-625;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1945;Houston Rockets - Utah Jazz;bet-at-home;+500;-833;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1946;Houston Rockets - Utah Jazz;bet365;+500;-714;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1947;Houston Rockets - Utah Jazz;bwin;+450;-625;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1948;Houston Rockets - Utah Jazz;Coolbet;+525;-714;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1949;Houston Rockets - Utah Jazz;Curebet;+509;-714;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1950;Houston Rockets - Utah Jazz;GGBET;+394;-556;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1951;Houston Rockets - Utah Jazz;Lasbet;+525;-667;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1952;Houston Rockets - Utah Jazz;Marathonbet;+505;-625;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1953;Houston Rockets - Utah Jazz;Parimatch;+540;-769;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1954;Houston Rockets - Utah Jazz;Pinnacle;+527;-667;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1955;Houston Rockets - Utah Jazz;Unibet;+500;-714;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1956;Houston Rockets - Utah Jazz;William Hill;+500;-714;Thursday, 22 Apr 2021, 00:00;Final result 89:112 (27:34, 16:27, 20:30, 26:21);1;Houston Rockets;Utah Jazz;22 Apr 2021; 89;112;2020-2021
1972;New York Knicks - Atlanta Hawks;10x10bet;+100;-123;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1973;New York Knicks - Atlanta Hawks;1xBet;+106;-112;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1974;New York Knicks - Atlanta Hawks;bet-at-home;-101;-127;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1975;New York Knicks - Atlanta Hawks;bet365;+100;-120;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1976;New York Knicks - Atlanta Hawks;bwin;+100;-120;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1977;New York Knicks - Atlanta Hawks;Coolbet;+106;-123;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1978;New York Knicks - Atlanta Hawks;Curebet;+102;-122;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1979;New York Knicks - Atlanta Hawks;GGBET;+102;-125;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1980;New York Knicks - Atlanta Hawks;Lasbet;+104;-119;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1981;New York Knicks - Atlanta Hawks;Marathonbet;+106;-119;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1982;New York Knicks - Atlanta Hawks;Parimatch;+102;-120;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1983;New York Knicks - Atlanta Hawks;Pinnacle;+106;-118;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1984;New York Knicks - Atlanta Hawks;Unibet;+104;-123;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
1985;New York Knicks - Atlanta Hawks;William Hill;+104;-125;Thursday, 22 Apr 2021, 00:00;Final result 137:127 OT (122:122) (34:39, 33:30, 23:28, 32:25, 15:5);1;New York Knicks;Atlanta Hawks;22 Apr 2021;137;127;2020-2021
2001;Cleveland Cavaliers - Chicago Bulls;10x10bet;+106;-132;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2002;Cleveland Cavaliers - Chicago Bulls;1xBet;+116;-122;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2003;Cleveland Cavaliers - Chicago Bulls;bet-at-home;+106;-135;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2004;Cleveland Cavaliers - Chicago Bulls;bet365;+110;-132;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2005;Cleveland Cavaliers - Chicago Bulls;bwin;+110;-133;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2006;Cleveland Cavaliers - Chicago Bulls;Coolbet;+110;-128;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2007;Cleveland Cavaliers - Chicago Bulls;Curebet;+108;-128;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2008;Cleveland Cavaliers - Chicago Bulls;GGBET;+114;-141;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2009;Cleveland Cavaliers - Chicago Bulls;Lasbet;+112;-127;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2010;Cleveland Cavaliers - Chicago Bulls;Marathonbet;+116;-128;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2011;Cleveland Cavaliers - Chicago Bulls;Parimatch;+104;-130;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2012;Cleveland Cavaliers - Chicago Bulls;Pinnacle;+114;-127;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2013;Cleveland Cavaliers - Chicago Bulls;Unibet;+106;-128;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2014;Cleveland Cavaliers - Chicago Bulls;William Hill;+110;-130;Wednesday, 21 Apr 2021, 23:00;Final result 121:105 (34:12, 27:32, 38:28, 22:33);1;Cleveland Cavaliers;Chicago Bulls;21 Apr 2021;121;105;2020-2021
2030;Indiana Pacers - Oklahoma City Thunder;10x10bet;-400;+300;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2031;Indiana Pacers - Oklahoma City Thunder;1xBet;-357;+332;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2032;Indiana Pacers - Oklahoma City Thunder;bet-at-home;-400;+280;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2033;Indiana Pacers - Oklahoma City Thunder;bet365;-400;+320;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2034;Indiana Pacers - Oklahoma City Thunder;bwin;-400;+309;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2035;Indiana Pacers - Oklahoma City Thunder;Coolbet;-370;+301;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2036;Indiana Pacers - Oklahoma City Thunder;Curebet;-385;+300;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2037;Indiana Pacers - Oklahoma City Thunder;GGBET;-370;+281;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2038;Indiana Pacers - Oklahoma City Thunder;Lasbet;-385;+323;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2039;Indiana Pacers - Oklahoma City Thunder;Marathonbet;-385;+330;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2040;Indiana Pacers - Oklahoma City Thunder;Parimatch;-417;+300;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2041;Indiana Pacers - Oklahoma City Thunder;Pinnacle;-385;+326;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2042;Indiana Pacers - Oklahoma City Thunder;Unibet;-385;+300;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2043;Indiana Pacers - Oklahoma City Thunder;William Hill;-400;+320;Wednesday, 21 Apr 2021, 23:00;Final result 122:116 (34:28, 33:29, 26:29, 29:30);1;Indiana Pacers;Oklahoma City Thunder;21 Apr 2021;122;116;2020-2021
2059;Philadelphia 76ers - Phoenix Suns;10x10bet;+117;-145;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2060;Philadelphia 76ers - Phoenix Suns;1xBet;+129;-137;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2061;Philadelphia 76ers - Phoenix Suns;bet-at-home;+121;-154;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2062;Philadelphia 76ers - Phoenix Suns;bet365;+125;-147;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2063;Philadelphia 76ers - Phoenix Suns;bwin;+125;-149;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2064;Philadelphia 76ers - Phoenix Suns;Coolbet;+125;-145;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2065;Philadelphia 76ers - Phoenix Suns;Curebet;+125;-149;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2066;Philadelphia 76ers - Phoenix Suns;GGBET;+118;-145;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2067;Philadelphia 76ers - Phoenix Suns;Lasbet;+121;-137;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2068;Philadelphia 76ers - Phoenix Suns;Marathonbet;+134;-135;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2069;Philadelphia 76ers - Phoenix Suns;Parimatch;+125;-147;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2070;Philadelphia 76ers - Phoenix Suns;Pinnacle;+123;-135;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2071;Philadelphia 76ers - Phoenix Suns;Unibet;+123;-143;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2072;Philadelphia 76ers - Phoenix Suns;William Hill;+125;-145;Wednesday, 21 Apr 2021, 23:00;Final result 113:116 (29:28, 25:26, 22:23, 37:39);1;Philadelphia 76ers;Phoenix Suns;21 Apr 2021;113;116;2020-2021
2088;Toronto Raptors - Brooklyn Nets;10x10bet;-182;+145;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2089;Toronto Raptors - Brooklyn Nets;1xBet;-172;+163;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2090;Toronto Raptors - Brooklyn Nets;bet-at-home;-189;+145;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2091;Toronto Raptors - Brooklyn Nets;bet365;-175;+154;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2092;Toronto Raptors - Brooklyn Nets;bwin;-175;+145;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2093;Toronto Raptors - Brooklyn Nets;Coolbet;-182;+156;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2094;Toronto Raptors - Brooklyn Nets;Curebet;-179;+150;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2095;Toronto Raptors - Brooklyn Nets;GGBET;-179;+145;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2096;Toronto Raptors - Brooklyn Nets;Lasbet;-175;+154;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2097;Toronto Raptors - Brooklyn Nets;Marathonbet;-175;+156;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2098;Toronto Raptors - Brooklyn Nets;Parimatch;-182;+154;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2099;Toronto Raptors - Brooklyn Nets;Pinnacle;-179;+158;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2100;Toronto Raptors - Brooklyn Nets;Unibet;-189;+160;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2101;Toronto Raptors - Brooklyn Nets;William Hill;-185;+165;Wednesday, 21 Apr 2021, 23:00;Final result 114:103 (23:36, 33:22, 36:23, 22:22);1;Toronto Raptors;Brooklyn Nets;21 Apr 2021;114;103;2020-2021
2117;Washington Wizards - Golden State Warriors;10x10bet;+104;-128;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2118;Washington Wizards - Golden State Warriors;1xBet;+116;-122;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2119;Washington Wizards - Golden State Warriors;bet-at-home;+104;-132;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2120;Washington Wizards - Golden State Warriors;bet365;+110;-132;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2121;Washington Wizards - Golden State Warriors;bwin;+110;-133;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2122;Washington Wizards - Golden State Warriors;Coolbet;+106;-122;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2123;Washington Wizards - Golden State Warriors;Curebet;+104;-125;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2124;Washington Wizards - Golden State Warriors;GGBET;+110;-135;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2125;Washington Wizards - Golden State Warriors;Lasbet;+108;-122;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2126;Washington Wizards - Golden State Warriors;Marathonbet;+112;-125;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2127;Washington Wizards - Golden State Warriors;Parimatch;+110;-139;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2128;Washington Wizards - Golden State Warriors;Pinnacle;+108;-119;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2129;Washington Wizards - Golden State Warriors;Unibet;+110;-130;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2130;Washington Wizards - Golden State Warriors;William Hill;+110;-130;Wednesday, 21 Apr 2021, 23:00;Final result 118:114 (38:20, 22:38, 26:35, 32:21);1;Washington Wizards;Golden State Warriors;21 Apr 2021;118;114;2020-2021
2146;Portland Trail Blazers - Los Angeles Clippers;10x10bet;+172;-217;Wednesday, 21 Apr 2021, 02:00;Final result 112:113 (31:30, 29:26, 22:30, 30:27);1;Portland Trail Blazers;Los Angeles Clippers;21 Apr 2021;112;113;2020-2021
2147;Portland Trail Blazers - Los Angeles Clippers;1xBet;+188;-200;Wednesday, 21 Apr 2021, 02:00;Final result 112:113 (31:30, 29:26, 22:30, 30:27);1;Portland Trail Blazers;Los Angeles Clippers;21 Apr 2021;112;113;2020-2021
2148;Portland Trail Blazers - Los Angeles Clippers;bet-at-home;+154;-204;Wednesday, 21 Apr 2021, 02:00;Final result 112:113 (31:30, 29:26, 22:30, 30:27);1;Portland Trail Blazers;Los Angeles Clippers;21 Apr 2021;112;113;2020-2021
2149;Portland Trail Blazers - Los Angeles Clippers;bet365;+175;-213;Wednesday, 21 Apr 2021, 02:00;Final result 112:113 (31:30, 29:26, 22:30, 30:27);1;Portland Trail Blazers;Los Angeles Clippers;21 Apr 2021;112;113;2020-2021
2150;Portland Trail Blazers - Los Angeles Clippers;bwin;+154;-189;Wednesday, 21 Apr 2021, 02:00;Final result 112:113 (31:30, 29:26, 22:30, 30:27);1;Portland Trail Blazers;Los Angeles Clippers;21 Apr 2021;112;113;2020-2021
2151;Portland Trail Blazers - Los Angeles Clippers;Coolbet;+172;-200;Wednesday, 21 Apr 2021, 02:00;Final result 112:113 (31:30, 29:26, 22:30, 30:27);1;Portland Trail Blazers;Los Angeles Clippers;21 Apr 2021;112;113;2020-2021
