,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202201250GSW,62.825278810408925,61.38996138996139,60.629921259842526,62.121212121212125,62.546816479400746,61.38996138996139,62.121212121212125,62.121212121212125,60.629921259842526,62.121212121212125,61.68582375478927,61.38996138996139,62.121212121212125,62.546816479400746,62.546816479400746,60.9375,61.68582375478927,42.3728813559322,40.16064257028113,41.66666666666667,41.66666666666667,41.66666666666667,40.65040650406504,41.49377593360996,40.98360655737705,39.68253968253968,43.290043290043286,42.19409282700422,41.1522633744856,42.01680672268908,40.81632653061224,43.66812227074236,42.5531914893617,42.5531914893617,0.5972089123143268,0.6045258127070896,0.5926876202694035,0.5985401459854014,0.6001796945193171,0.6016242655428062,0.5995388629330745,0.6025054203806313,0.6044106653376526,0.5893223819301848,0.5938185722956254,0.5986798270759409,0.5965276928719893,0.6051172077201805,0.5888702400566651,0.5888210729200128,0.5917728943458199,0.4027910876856732,0.3954741872929105,0.40731237973059653,0.40145985401459855,0.39982030548068287,0.3983757344571938,0.4004611370669256,0.39749457961936885,0.3955893346623473,0.4106776180698152,0.40618142770437465,0.4013201729240591,0.4034723071280108,0.39488279227981954,0.41112975994333495,0.41117892707998716,0.40822710565418
202201250HOU,38.16793893129771,36.36363636363637,38.02281368821293,37.03703703703704,37.87878787878788,36.63003663003663,38.31417624521073,37.3134328358209,36.76470588235294,38.16793893129771,37.03703703703704,37.03703703703704,37.03703703703704,37.03703703703704,38.46153846153847,37.45318352059925,39.37007874015748,67.10526315789474,65.39792387543253,66.66666666666666,66.66666666666666,66.21621621621621,65.39792387543253,65.39792387543253,65.75342465753424,65.75342465753424,67.10526315789474,66.66666666666666,65.75342465753424,67.53246753246754,65.75342465753424,67.53246753246754,65.75342465753424,65.39792387543253,0.3625608243488217,0.3573415765069552,0.3631961259079904,0.3571428571428572,0.36388670338316287,0.3590195907922034,0.3694282171573202,0.3620313429875025,0.35861662409117706,0.3625608243488217,0.3571428571428572,0.36031589338598224,0.35418583256669733,0.36031589338598224,0.36286522148916117,0.36289520779479023,0.37578342392011027,0.6374391756511784,0.6426584234930448,0.6368038740920097,0.6428571428571428,0.636113296616837,0.6409804092077965,0.6305717828426798,0.6379686570124974,0.6413833759088229,0.6374391756511784,0.6428571428571428,0.6396841066140178,0.6458141674333027,0.6396841066140178,0.6371347785108388,0.6371047922052099,0.6242165760798897
202201250PHI,87.71498771498771,84.7560975609756,87.71498771498771,86.20689655172413,86.96219035202087,86.20689655172413,85.46511627906976,86.96219035202087,86.20689655172413,85.46511627906976,85.46511627906976,86.20689655172413,87.71498771498771,86.96219035202087,86.20689655172413,86.20689655172413,86.96219035202087,17.24137931034483,17.123287671232877,18.181818181818183,17.88908765652952,17.24137931034483,15.873015873015872,18.21493624772313,16.0,16.528925619834713,19.49317738791423,20.40816326530612,17.391304347826086,16.666666666666664,17.391304347826086,20.0,18.181818181818183,17.391304347826086,0.835728123990959,0.8319258834139542,0.8283062645011601,0.8281481481481482,0.8345413754422297,0.8445040214477212,0.824315904517737,0.8446031504837158,0.8391123439667129,0.8142769217479565,0.8072397175837723,0.8321273516642547,0.8403295409964692,0.8333423868759846,0.8116883116883117,0.8258258258258258,0.8333423868759846,0.16427187600904103,0.16807411658604576,0.17169373549883993,0.1718518518518519,0.1654586245577703,0.1554959785522788,0.17568409548226305,0.15539684951628424,0.16088765603328714,0.1857230782520435,0.19276028241622772,0.1678726483357453,0.15967045900353077,0.16665761312401542,0.18831168831168832,0.1741741741741742,0.16665761312401542
202201250POR,43.66812227074236,43.66812227074236,43.290043290043286,43.66812227074236,42.91845493562232,41.84100418410041,45.45454545454545,42.5531914893617,42.3728813559322,44.843049327354265,45.24886877828055,42.91845493562232,44.44444444444444,43.66812227074236,45.24886877828055,44.44444444444444,42.5531914893617,61.68582375478927,57.80590717299579,60.629921259842526,60.629921259842526,61.38996138996139,60.31746031746032,58.15899581589959,60.629921259842526,60.31746031746032,60.31746031746032,58.8477366255144,59.51417004048582,59.83935742971887,60.31746031746032,60.629921259842526,59.51417004048582,61.68582375478927,0.4144896695199225,0.4303379151308263,0.4165709974743333,0.41868591962549034,0.4114572576929798,0.4095696268365622,0.4386930983847283,0.41240461113817173,0.4126277181032224,0.42642480032489505,0.4346815018871975,0.4189920442401317,0.42618741976893454,0.41994400746567123,0.42736480802234417,0.42752055387278237,0.40822710565418,0.5855103304800775,0.5696620848691737,0.5834290025256668,0.5813140803745096,0.5885427423070202,0.5904303731634378,0.5613069016152716,0.5875953888618283,0.5873722818967776,0.5735751996751048,0.5653184981128024,0.5810079557598683,0.5738125802310655,0.5800559925343288,0.5726351919776559,0.5724794461272177,0.5917728943458199
202201250TOR,51.45631067961165,47.61904761904761,49.50495049504951,50.0,50.24875621890548,49.01960784313725,49.01960784313725,49.50495049504951,50.0,50.98039215686274,51.21951219512195,50.495049504950494,50.495049504950494,50.0,51.92307692307693,50.0,49.01960784313725,53.70370370370371,54.12844036697248,54.95495495495496,54.12844036697248,54.12844036697248,52.83018867924528,54.54545454545454,53.48837209302325,52.83018867924528,54.12844036697248,54.12844036697248,51.92307692307693,54.54545454545454,54.54545454545454,54.337899543379,54.54545454545454,56.14035087719298,0.48931441272012305,0.46801202232717903,0.4739134147382803,0.48017621145374445,0.48141507783802695,0.48129313476207775,0.4733218588640275,0.4806617482673821,0.48623853211009177,0.4850248160191682,0.4861937128292268,0.49302844394868933,0.48071979434447304,0.47826086956521746,0.48863730270225597,0.47826086956521746,0.46614327772325814,0.5106855872798769,0.531987977672821,0.5260865852617197,0.5198237885462554,0.518584922161973,0.5187068652379223,0.5266781411359724,0.5193382517326178,0.5137614678899083,0.5149751839808318,0.5138062871707731,0.5069715560513107,0.519280205655527,0.5217391304347826,0.511362697297744,0.5217391304347826,0.533856722276742
202201250WAS,67.53246753246754,65.39792387543253,66.66666666666666,66.66666666666666,67.10526315789474,65.75342465753424,65.75342465753424,66.21621621621621,65.39792387543253,67.10526315789474,66.66666666666666,65.75342465753424,66.66666666666666,66.66666666666666,67.53246753246754,65.75342465753424,68.94409937888199,37.735849056603776,36.36363636363637,38.02281368821293,37.03703703703704,37.3134328358209,36.36363636363637,37.87878787878788,36.90036900369004,37.17472118959108,38.02281368821293,39.37007874015748,36.76470588235294,37.03703703703704,36.36363636363637,38.46153846153847,37.45318352059925,35.842293906810035,0.6415270018621975,0.6426584234930448,0.6368038740920097,0.6428571428571428,0.6426556328756818,0.6439024390243903,0.6344882835970358,0.6421490400889791,0.6375766544186805,0.6383191357730928,0.6287128712871287,0.6413833759088229,0.6428571428571428,0.6470588235294117,0.6371347785108388,0.6371047922052099,0.6579489685355542,0.35847299813780265,0.3573415765069552,0.3631961259079904,0.3571428571428572,0.3573443671243183,0.35609756097560985,0.36551171640296415,0.35785095991102084,0.36242334558131956,0.36168086422690715,0.37128712871287134,0.35861662409117706,0.3571428571428572,0.35294117647058826,0.36286522148916117,0.36289520779479023,0.3420510314644458
202201260ATL,86.20689655172413,83.33333333333334,86.20689655172413,85.46511627906976,85.46511627906976,84.7560975609756,84.02555910543131,84.7560975609756,83.33333333333334,86.20689655172413,86.20689655172413,85.46511627906976,85.46511627906976,85.46511627906976,86.96219035202087,84.7560975609756,85.46511627906976,18.867924528301888,18.34862385321101,20.0,18.51851851851852,18.726591760299627,17.24137931034483,19.64636542239685,18.34862385321101,19.230769230769237,18.083182640144667,17.88908765652952,17.825311942959,18.867924528301888,18.181818181818183,19.230769230769237,19.047619047619047,19.047619047619047,0.8204334365325078,0.8195488721804511,0.8116883116883117,0.8219092979913025,0.8202679261844552,0.8309626881055453,0.8104948325028608,0.8220389561065596,0.8124999999999999,0.8266068759342301,0.8281481481481482,0.8274253263367012,0.8191567658500684,0.8245792962774094,0.8189073050951503,0.8165034965034965,0.8177483443708609,0.17956656346749228,0.18045112781954886,0.18831168831168832,0.17809070200869748,0.17973207381554476,0.16903731189445478,0.1895051674971392,0.17796104389344042,0.18750000000000003,0.17339312406576982,0.1718518518518519,0.1725746736632988,0.1808432341499317,0.17542070372259053,0.18109269490484964,0.1834965034965035,0.1822516556291391
202201260BRK,36.36363636363637,35.587188612099645,35.842293906810035,35.587188612099645,35.842293906810035,34.48275862068966,36.101083032490976,35.08771929824561,34.36426116838488,35.587188612099645,35.08771929824561,35.842293906810035,35.842293906810035,35.08771929824561,36.36363636363637,37.03703703703704,35.08771929824561,68.94409937888199,66.21621621621621,68.94409937888199,68.45425867507886,68.45425867507886,67.53246753246754,67.53246753246754,68.05111821086261,65.75342465753424,68.45425867507886,68.94409937888199,66.66666666666666,68.45425867507886,68.45425867507886,69.41896024464832,66.66666666666666,69.41896024464832,0.3453083109919571,0.3495677641834759,0.3420510314644458,0.3420481888710252,0.3436575133072428,0.3380158033362599,0.34835323923271805,0.3401989022335743,0.3432386684220425,0.3420481888710252,0.3372787263014559,0.3496503496503497,0.3436575133072428,0.3388743385536373,0.3437582128777924,0.3571428571428572,0.3357461882026798,0.6546916890080429,0.6504322358165242,0.6579489685355542,0.6579518111289748,0.6563424866927571,0.6619841966637402,0.6516467607672819,0.6598010977664258,0.6567613315779575,0.6579518111289748,0.6627212736985441,0.6503496503496504,0.6563424866927571,0.6611256614463628,0.6562417871222076,0.6428571428571428,0.6642538117973202
202201260CHI,65.75342465753424,63.23529411764706,64.15770609318996,64.53900709219859,64.91228070175438,64.15770609318996,63.63636363636363,64.53900709219859,64.53900709219859,63.23529411764706,63.23529411764706,62.546816479400746,64.91228070175438,64.91228070175438,64.53900709219859,64.53900709219859,66.66666666666666,39.68253968253968,38.02281368821293,40.0,39.68253968253968,39.37007874015748,37.87878787878788,40.0,38.46153846153847,38.02281368821293,40.81632653061224,40.81632653061224,40.0,40.0,37.735849056603776,41.66666666666667,38.46153846153847,37.735849056603776,0.6236337389152402,0.6244961069081671,0.6159669649002064,0.6192482177576151,0.6224665518611736,0.6287721539198466,0.6140350877192983,0.6265889830508474,0.629269318749507,0.6077300259590424,0.6077300259590424,0.6099342585829072,0.6187290969899666,0.6323766526926798,0.6076794657762938,0.6265889830508474,0.6385542168674698,0.37636626108475973,0.37550389309183274,0.38403303509979353,0.3807517822423849,0.37753344813882633,0.3712278460801533,0.3859649122807018,0.3734110169491526,0.37073068125049297,0.39226997404095754,0.39226997404095754,0.39006574141709277,0.38127090301003347,0.36762334730732027,0.39232053422370616,0.3734110169491526,0.3614457831325302
202201260CLE,40.81632653061224,39.37007874015748,40.81632653061224,41.1522633744856,40.48582995951417,39.0625,39.37007874015748,40.0,38.46153846153847,40.98360655737705,40.98360655737705,40.65040650406504,41.66666666666667,40.81632653061224,42.01680672268908,40.0,42.5531914893617,64.53900709219859,62.121212121212125,61.38996138996139,62.825278810408925,63.63636363636363,62.825278810408925,64.53900709219859,63.23529411764706,64.15770609318996,62.825278810408925,62.825278810408925,61.68582375478927,63.23529411764706,62.546816479400746,64.15770609318996,63.23529411764706,61.68582375478927,0.3874158538260749,0.3879158340190431,0.3993524015110631,0.39578030514808654,0.38882997525627433,0.3833874921612223,0.378889665179771,0.3874643874643875,0.3747984954325632,0.39479863801808146,0.39479863801808146,0.3972239978084193,0.39719626168224303,0.39488279227981954,0.39573345437008883,0.3874643874643875,0.40822710565418,0.612584146173925,0.6120841659809568,0.6006475984889369,0.6042196948519134,0.6111700247437257,0.6166125078387777,0.6211103348202289,0.6125356125356125,0.6252015045674368,0.6052013619819185,0.6052013619819185,0.6027760021915807,0.602803738317757,0.6051172077201805,0.6042665456299111,0.6125356125356125,0.5917728943458199
202201260IND,47.16981132075472,46.2962962962963,47.16981132075472,47.16981132075472,46.728971962616825,45.45454545454545,46.2962962962963,45.87155963302752,45.04504504504504,47.61904761904761,47.61904761904761,45.87155963302752,47.16981132075472,47.61904761904761,48.54368932038835,47.61904761904761,46.728971962616825,58.15899581589959,54.95495495495496,56.896551724137936,57.08154506437768,57.80590717299579,56.52173913043478,57.44680851063831,57.08154506437768,57.44680851063831,56.52173913043478,56.52173913043478,56.896551724137936,57.08154506437768,56.896551724137936,57.44680851063831,56.896551724137936,58.15899581589959,0.4478339079598261,0.4572417202174987,0.45326664582682086,0.45246232717104246,0.4470179938888679,0.44573643410852715,0.4462590201291302,0.44555780777909515,0.43949878436506445,0.4572564612326043,0.4572564612326043,0.44635985839618286,0.45246232717104246,0.45561665357423403,0.45800038978756574,0.45561665357423403,0.44551317898818177,0.5521660920401739,0.5427582797825012,0.5467333541731791,0.5475376728289576,0.5529820061111321,0.5542635658914729,0.5537409798708698,0.5544421922209049,0.5605012156349356,0.5427435387673956,0.5427435387673956,0.5536401416038172,0.5475376728289576,0.5443833464257659,0.5419996102124343,0.5443833464257659,0.5544868210118182
202201260MIA,70.93023255813954,68.94409937888199,70.41420118343196,70.41420118343196,70.41420118343196,69.41896024464832,68.94409937888199,69.96996996996997,70.41420118343196,70.93023255813954,70.93023255813954,69.96996996996997,70.93023255813954,70.93023255813954,71.42857142857143,70.93023255813954,71.42857142857143,34.48275862068966,32.6797385620915,34.48275862068966,33.557046979865774,33.89830508474576,32.6797385620915,34.72222222222222,33.11258278145696,31.948881789137378,33.33333333333333,33.33333333333333,32.6797385620915,33.33333333333333,32.89473684210527,34.48275862068966,33.33333333333333,33.33333333333333,0.6728794218333967,0.6784244796868134,0.6712701808986578,0.6772468584087697,0.6750312469954812,0.6799201268573443,0.6650578347341266,0.678776069299481,0.6878866788557076,0.6802973977695168,0.6802973977695168,0.6816382722422991,0.6802973977695168,0.6831712348953728,0.6744186046511628,0.6802973977695168,0.6818181818181819,0.3271205781666033,0.3215755203131866,0.32872981910134214,0.3227531415912303,0.3249687530045188,0.3200798731426558,0.33494216526587334,0.32122393070051897,0.31211332114429235,0.31970260223048325,0.31970260223048325,0.3183617277577009,0.31970260223048325,0.31682876510462715,0.3255813953488372,0.31970260223048325,0.3181818181818181
202201260ORL,55.55555555555556,52.83018867924528,54.12844036697248,54.12844036697248,54.95495495495496,53.70370370370371,53.271028037383175,54.337899543379,52.15311004784689,53.48837209302325,53.48837209302325,51.92307692307693,54.337899543379,53.70370370370371,54.337899543379,53.70370370370371,56.14035087719298,50.0,48.54368932038835,50.24875621890548,50.0,49.50495049504951,48.07692307692308,50.495049504950494,49.01960784313725,50.495049504950494,50.495049504950494,50.495049504950494,50.495049504950494,50.0,51.21951219512195,51.45631067961165,51.21951219512195,49.01960784313725,0.5263157894736842,0.5211420310805926,0.518584922161973,0.5198237885462554,0.5260865852617197,0.5276417074877536,0.5133761369716425,0.5257276507276507,0.5080764260660883,0.5143932683790965,0.5143932683790965,0.5069715560513107,0.5207877461706784,0.5118381403357727,0.5136188400938653,0.5118381403357727,0.533856722276742,0.47368421052631576,0.4788579689194073,0.48141507783802695,0.48017621145374445,0.4739134147382803,0.4723582925122463,0.48662386302835736,0.4742723492723492,0.4919235739339118,0.48560673162090345,0.48560673162090345,0.49302844394868933,0.47921225382932164,0.48816185966422726,0.48638115990613473,0.48816185966422726,0.46614327772325814
202201260POR,39.37007874015748,37.3134328358209,38.75968992248063,38.16793893129771,38.46153846153847,37.03703703703704,37.45318352059925,37.735849056603776,36.76470588235294,37.3134328358209,38.46153846153847,36.101083032490976,39.37007874015748,36.36363636363637,39.37007874015748,37.03703703703704,40.81632653061224,66.21621621621621,64.15770609318996,65.39792387543253,65.75342465753424,65.75342465753424,64.91228070175438,66.21621621621621,65.39792387543253,65.75342465753424,66.66666666666666,65.75342465753424,66.66666666666666,64.91228070175438,66.66666666666666,66.66666666666666,66.66666666666666,63.63636363636363,0.3728711075279654,0.36772458878110503,0.3721253637557622,0.36727711813242103,0.3690596562184025,0.3632887189292543,0.36127520382756434,0.3658922580236754,0.35861662409117706,0.3588516746411484,0.3690596562184025,0.35128805620608905,0.37753344813882633,0.35294117647058826,0.37128712871287134,0.3571428571428572,0.39076376554174064,0.6271288924720346,0.6322754112188949,0.6278746362442378,0.632722881867579,0.6309403437815975,0.6367112810707457,0.6387247961724357,0.6341077419763247,0.6413833759088229,0.6411483253588517,0.6309403437815975,0.648711943793911,0.6224665518611736,0.6470588235294117,0.6287128712871287,0.6428571428571428,0.6092362344582594
202201260SAS,42.3728813559322,39.37007874015748,41.66666666666667,40.65040650406504,41.66666666666667,40.65040650406504,39.37007874015748,41.32231404958678,38.46153846153847,40.48582995951417,40.48582995951417,40.16064257028113,41.1522633744856,40.81632653061224,41.49377593360996,40.0,42.5531914893617,62.825278810408925,62.121212121212125,62.825278810408925,63.23529411764706,62.546816479400746,61.38996138996139,64.53900709219859,61.68582375478927,64.15770609318996,63.23529411764706,63.23529411764706,62.546816479400746,63.23529411764706,62.546816479400746,64.53900709219859,63.23529411764706,61.68582375478927,0.4027910876856732,0.3879158340190431,0.3987548176697302,0.39129934399815863,0.39982030548068287,0.3983757344571938,0.378889665179771,0.4011558206018875,0.3747984954325632,0.3903335055392917,0.3903335055392917,0.3910197267255393,0.3942257522175199,0.39488279227981954,0.3913296883239432,0.3874643874643875,0.40822710565418,0.5972089123143268,0.6120841659809568,0.6012451823302697,0.6087006560018414,0.6001796945193171,0.6016242655428062,0.6211103348202289,0.5988441793981125,0.6252015045674368,0.6096664944607084,0.6096664944607084,0.6089802732744607,0.6057742477824801,0.6051172077201805,0.6086703116760567,0.6125356125356125,0.5917728943458199
202201260UTA,52.60663507109005,50.0,50.24875621890548,51.21951219512195,52.15311004784689,50.98039215686274,50.24875621890548,51.45631067961165,50.495049504950494,51.45631067961165,50.73891625615764,51.92307692307693,52.15311004784689,52.60663507109005,52.60663507109005,51.21951219512195,49.01960784313725,52.60663507109005,51.92307692307693,51.45631067961165,52.60663507109005,52.15311004784689,50.98039215686274,53.48837209302325,51.45631067961165,50.0,52.60663507109005,54.95495495495496,50.73891625615764,52.15311004784689,52.60663507109005,53.48837209302325,53.70370370370371,56.14035087719298,0.5,0.490566037735849,0.4940634498480244,0.49331997327989313,0.5,0.5,0.48438545616774487,0.5,0.5024630541871922,0.49447293951185006,0.48005542492442055,0.5057672787671864,0.5,0.5,0.49584458757531685,0.48816185966422726,0.46614327772325814,0.5,0.5094339622641509,0.5059365501519757,0.5066800267201069,0.5,0.5,0.5156145438322551,0.5,0.49753694581280794,0.50552706048815,0.5199445750755795,0.4942327212328135,0.5,0.5,0.5041554124246831,0.5118381403357727,0.533856722276742
202201270GSW,72.45179063360881,70.41420118343196,69.96996996996997,71.42857142857143,72.45179063360881,70.93023255813954,70.93023255813954,71.42857142857143,70.93023255813954,71.91011235955057,71.42857142857143,70.93023255813954,71.42857142857143,71.42857142857143,72.45179063360881,71.42857142857143,71.42857142857143,32.89473684210527,31.05590062111801,32.25806451612903,32.6797385620915,31.746031746031743,31.15264797507788,32.89473684210527,31.64556962025317,31.64556962025317,32.25806451612903,34.48275862068966,31.746031746031743,32.89473684210527,32.25806451612903,33.33333333333333,32.25806451612903,33.33333333333333,0.6877473075732029,0.6939403817595712,0.6844499194541835,0.6860986547085202,0.6953292206974695,0.694829849898868,0.6831712348953728,0.6929824561403508,0.6914908882192566,0.6903270702853167,0.6744186046511628,0.6908143088261729,0.6846846846846846,0.6888888888888889,0.6848958333333334,0.6888888888888889,0.6818181818181819,0.312252692426797,0.3060596182404288,0.31555008054581635,0.3139013452914798,0.3046707793025305,0.30517015010113197,0.31682876510462715,0.30701754385964913,0.3085091117807433,0.30967292971468335,0.3255813953488372,0.30918569117382705,0.3153153153153153,0.31111111111111106,0.31510416666666663,0.31111111111111106,0.3181818181818181
202201270PHI,71.42857142857143,68.45425867507886,69.96996996996997,70.93023255813954,70.93023255813954,69.96996996996997,69.41896024464832,70.41420118343196,70.41420118343196,69.96996996996997,70.93023255813954,70.41420118343196,69.96996996996997,70.41420118343196,71.91011235955057,71.42857142857143,71.42857142857143,33.89830508474576,33.11258278145696,32.89473684210527,33.11258278145696,33.33333333333333,32.154340836012864,34.24657534246575,32.6797385620915,29.761904761904763,33.89830508474576,33.33333333333333,32.6797385620915,34.48275862068966,33.33333333333333,34.48275862068966,32.89473684210527,33.33333333333333,0.67816091954023,0.6739823518522327,0.6802135750777858,0.6817408037895047,0.6802973977695168,0.6851450885470344,0.6696435787602036,0.6830100911580448,0.7029041558258913,0.6736413975596609,0.6802973977695168,0.6830100911580448,0.6698721126202042,0.6787072243346008,0.675892206846322,0.6846846846846846,0.6818181818181819,0.32183908045977005,0.32601764814776724,0.31978642492221415,0.31825919621049514,0.31970260223048325,0.3148549114529656,0.3303564212397963,0.31698990884195516,0.2970958441741087,0.3263586024403391,0.31970260223048325,0.31698990884195516,0.33012788737979576,0.3212927756653992,0.3241077931536781,0.3153153153153153,0.3181818181818181
202201280ATL,55.15695067264574,54.12844036697248,54.12844036697248,55.55555555555556,54.54545454545454,53.48837209302325,54.54545454545454,54.12844036697248,53.48837209302325,55.947136563876654,55.15695067264574,54.337899543379,56.14035087719298,56.896551724137936,56.52173913043478,56.896551724137936,54.54545454545454,50.0,47.61904761904761,47.61904761904761,48.54368932038835,49.50495049504951,48.54368932038835,49.01960784313725,49.01960784313725,47.16981132075472,48.07692307692308,48.54368932038835,48.07692307692308,48.54368932038835,47.61904761904761,49.50495049504951,47.61904761904761,50.0,0.5245202558635395,0.531987977672821,0.531987977672821,0.533678756476684,0.5242214532871972,0.5242310245629563,0.5266781411359724,0.5247645622602024,0.531386224934612,0.5378288134212884,0.531886309248919,0.5305667495498585,0.5362837617962902,0.5443833464257659,0.5330897279740153,0.5443833464257659,0.5217391304347826,0.4754797441364606,0.46801202232717903,0.46801202232717903,0.46632124352331605,0.4757785467128029,0.4757689754370436,0.4733218588640275,0.4752354377397977,0.468613775065388,0.46217118657871165,0.4681136907510811,0.46943325045014145,0.4637162382037097,0.45561665357423403,0.4669102720259846,0.45561665357423403,0.47826086956521746
202201280CHO,81.98198198198197,80.0,81.98198198198197,81.30841121495327,81.30841121495327,80.0,80.0,80.65764023210832,80.65764023210832,82.63888888888889,80.65764023210832,80.65764023210832,81.98198198198197,81.98198198198197,81.98198198198197,81.30841121495327,80.0,23.04147465437788,21.83406113537118,23.809523809523807,22.727272727272727,22.88329519450801,22.075055187637968,23.696682464454977,22.371364653243848,21.978021978021975,21.598272138228943,25.0,22.67573696145125,22.22222222222222,21.78649237472767,24.449877750611247,23.52941176470588,25.0,0.7806063960153378,0.7855917667238422,0.7749391727493917,0.7815434871376071,0.7803731603686447,0.7837370242214533,0.7714808043875685,0.7828634307577941,0.7858636900200883,0.7927968113731528,0.7633867276887872,0.7805574773872332,0.7867435158501441,0.7900470975429835,0.7702767027463316,0.7755637126376508,0.7619047619047619,0.21939360398466223,0.21440823327615782,0.22506082725060825,0.21845651286239282,0.21962683963135532,0.2162629757785467,0.22851919561243145,0.21713656924220598,0.21413630997991176,0.20720318862684722,0.23661327231121282,0.21944252261276673,0.21325648414985593,0.2099529024570164,0.22972329725366833,0.22443628736234922,0.23809523809523808
202201280HOU,45.04504504504504,42.73504273504273,45.45454545454545,44.44444444444444,46.728971962616825,45.45454545454545,45.45454545454545,45.87155963302752,42.73504273504273,45.45454545454545,45.45454545454545,45.04504504504504,44.843049327354265,43.66812227074236,46.2962962962963,45.45454545454545,45.45454545454545,60.31746031746032,58.8477366255144,58.8477366255144,59.51417004048582,57.80590717299579,56.52173913043478,58.15899581589959,57.08154506437768,59.83935742971887,58.50622406639005,58.50622406639005,57.44680851063831,58.8477366255144,60.31746031746032,59.51417004048582,58.50622406639005,58.8477366255144,0.4275244299674266,0.4206918043004051,0.43579626972740315,0.42752055387278237,0.4470179938888679,0.44573643410852715,0.4386930983847283,0.44555780777909515,0.41662483686376867,0.4372278664731495,0.4372278664731495,0.43949878436506445,0.4324689885920732,0.41994400746567123,0.4375398568695529,0.4372278664731495,0.43579626972740315,0.5724755700325733,0.5793081956995949,0.5642037302725968,0.5724794461272177,0.5529820061111321,0.5542635658914729,0.5613069016152716,0.5544421922209049,0.5833751631362313,0.5627721335268505,0.5627721335268505,0.5605012156349356,0.5675310114079268,0.5800559925343288,0.562460143130447,0.5627721335268505,0.5642037302725968
202201280MEM,64.91228070175438,63.23529411764706,65.39792387543253,66.21621621621621,64.53900709219859,63.23529411764706,67.10526315789474,64.15770609318996,67.53246753246754,66.21621621621621,66.21621621621621,66.21621621621621,64.15770609318996,66.66666666666666,67.10526315789474,66.66666666666666,65.39792387543253,40.32258064516129,38.02281368821293,37.3134328358209,37.735849056603776,39.68253968253968,38.75968992248063,36.63003663003663,39.0625,35.08771929824561,37.87878787878788,37.735849056603776,36.36363636363637,40.32258064516129,36.36363636363637,39.37007874015748,37.03703703703704,39.37007874015748,0.6168324818499598,0.6244961069081671,0.6367156074014482,0.6369879813588422,0.6192482177576151,0.6199843522968592,0.6468893741578776,0.6215614996473333,0.6580817051509769,0.636113296616837,0.6369879813588422,0.6455089820359281,0.6140651801029159,0.6470588235294117,0.6302422886056243,0.6428571428571428,0.6242165760798897,0.38316751815004035,0.37550389309183274,0.36328439259855194,0.36301201864115773,0.3807517822423849,0.3800156477031408,0.3531106258421224,0.37843850035266674,0.34191829484902303,0.36388670338316287,0.36301201864115773,0.3544910179640719,0.38593481989708406,0.35294117647058826,0.3697577113943758,0.3571428571428572,0.37578342392011027
