,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb
Bookmaker,1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,
201912230IND,68.05111821086261,68.94409937888199,69.96996996996997,68.45425867507886,68.05111821086261,69.41896024464832,68.94409937888199,69.41896024464832,69.96996996996997,71.42857142857143,34.36426116838488,34.48275862068966,35.587188612099645,34.129692832764505,34.48275862068966,34.48275862068966,34.48275862068966,36.36363636363637,34.48275862068966,33.33333333333333
201912230MEM,50.73891625615764,50.495049504950494,52.83018867924528,50.495049504950494,50.0,49.504950495049506,51.21951219512195,51.45631067961165,51.21951219512195,53.48837209302325,51.45631067961165,52.83018867924528,52.60663507109005,52.15311004784689,52.38095238095239,54.337899543378995,53.48837209302325,54.337899543378995,53.70370370370371,51.21951219512195
201912230MIA,64.53900709219859,64.53900709219859,66.66666666666666,65.39792387543253,64.53900709219859,62.546816479400746,64.91228070175438,64.53900709219859,64.53900709219859,65.39792387543253,37.735849056603776,39.0625,38.759689922480625,37.174721189591075,37.878787878787875,42.016806722689076,37.735849056603776,41.66666666666667,38.46153846153847,39.37007874015748
201912230NYK,60.629921259842526,61.38996138996139,62.121212121212125,61.38996138996139,61.68582375478927,60.9375,62.121212121212125,62.121212121212125,61.68582375478927,62.546816479400746,41.49377593360996,42.5531914893617,43.66812227074236,41.1522633744856,40.816326530612244,44.052863436123346,40.816326530612244,44.052863436123346,41.66666666666667,41.66666666666667
201912230ORL,67.10526315789474,69.41896024464832,68.05111821086261,67.53246753246754,66.66666666666666,65.75342465753424,66.66666666666666,68.94409937888199,68.05111821086261,67.53246753246754,35.3356890459364,34.48275862068966,37.453183520599254,35.08771929824561,36.101083032490976,38.46153846153847,36.36363636363637,36.76470588235294,36.36363636363637,37.03703703703704
201912230PHO,44.843049327354265,46.728971962616825,43.66812227074236,44.642857142857146,46.08294930875576,45.45454545454545,45.45454545454545,48.07692307692308,44.44444444444444,44.44444444444444,57.446808510638306,57.08154506437768,62.121212121212125,57.80590717299579,56.52173913043478,58.8477366255144,58.50622406639005,58.15899581589959,59.51417004048582,60.629921259842526
201912230POR,68.94409937888199,69.41896024464832,72.97297297297297,69.41896024464832,69.41896024464832,71.42857142857143,70.93023255813954,69.96996996996997,71.42857142857143,71.42857142857143,33.33333333333333,34.48275862068966,32.467532467532465,33.11258278145696,33.33333333333333,32.89473684210527,32.89473684210527,35.842293906810035,32.89473684210527,33.33333333333333
201912230SAC,31.347962382445143,32.467532467532465,33.11258278145696,31.05590062111801,31.15264797507788,34.72222222222222,32.25806451612903,34.24657534246575,32.25806451612903,33.89830508474576,70.93023255813954,70.41420118343196,72.45179063360881,71.42857142857143,71.42857142857143,69.96996996996997,71.42857142857143,71.91011235955057,71.42857142857143,70.41420118343196
201912250DEN,80.0,81.98198198198197,81.30841121495327,80.65764023210832,81.30841121495327,81.30841121495327,81.98198198198197,81.98198198198197,83.33333333333334,83.33333333333334,22.421524663677133,21.978021978021978,23.25581395348837,21.978021978021978,21.598272138228943,22.727272727272727,21.27659574468085,24.03846153846154,21.052631578947366,21.78649237472767
201912250GSW,14.5985401459854,16.666666666666664,16.778523489932887,14.925373134328357,15.797788309636651,16.0,15.384615384615385,15.503875968992247,15.384615384615385,17.391304347826086,87.71498771498771,86.96219035202087,87.71498771498771,87.71498771498771,87.71498771498771,87.71498771498771,89.28188638799571,90.08919722497522,89.28188638799571,86.96219035202087
201912250LAL,56.896551724137936,55.15695067264574,57.446808510638306,56.896551724137936,55.947136563876654,56.14035087719298,57.446808510638306,57.446808510638306,57.446808510638306,57.08154506437768,45.45454545454545,49.01960784313725,47.16981132075472,45.662100456621005,46.728971962616825,47.61904761904761,46.728971962616825,48.54368932038835,46.728971962616825,47.61904761904761
201912250PHI,42.19409282700422,42.91845493562232,42.19409282700422,41.66666666666667,42.73504273504273,43.66812227074236,43.66812227074236,45.87155963302752,43.66812227074236,42.5531914893617,60.317460317460316,59.83935742971887,62.825278810408925,60.9375,59.51417004048582,60.629921259842526,59.83935742971887,60.317460317460316,60.317460317460316,61.68582375478927
201912250TOR,39.37007874015748,41.84100418410041,40.816326530612244,39.0625,38.759689922480625,40.0,37.735849056603776,41.49377593360996,39.37007874015748,40.816326530612244,62.825278810408925,62.121212121212125,64.15770609318996,63.63636363636363,63.63636363636363,64.53900709219859,64.91228070175438,64.53900709219859,63.63636363636363,63.63636363636363
201912260BRK,75.72815533980582,76.35933806146572,75.72815533980582,76.35933806146572,75.72815533980582,75.18610421836229,75.72815533980582,76.35933806146572,76.35933806146572,75.72815533980582,26.595744680851062,27.247956403269757,29.239766081871345,26.31578947368421,27.100271002710024,28.57142857142857,28.24858757062147,29.673590504451035,27.77777777777778,28.57142857142857
201912260DAL,78.11816192560175,79.38144329896907,77.52808988764045,78.72340425531915,79.38144329896907,79.38144329896907,79.38144329896907,79.38144329896907,79.38144329896907,78.11816192560175,24.213075060532688,24.03846153846154,27.472527472527474,23.809523809523807,23.809523809523807,25.0,24.449877750611247,26.385224274406333,25.0,26.31578947368421
201912260DET,70.93023255813954,72.97297297297297,72.97297297297297,71.42857142857143,72.45179063360881,72.45179063360881,72.97297297297297,74.09326424870466,72.97297297297297,74.09326424870466,31.347962382445143,30.76923076923077,32.05128205128205,31.05590062111801,30.58103975535168,31.746031746031743,30.3951367781155,32.05128205128205,31.25,30.3951367781155
201912260OKC,69.96996996996997,71.42857142857143,71.91011235955057,70.41420118343196,70.93023255813954,70.41420118343196,71.42857142857143,70.93023255813954,71.42857142857143,71.42857142857143,32.154340836012864,32.362459546925564,33.11258278145696,31.948881789137378,32.154340836012864,33.89830508474576,32.25806451612903,34.84320557491289,32.25806451612903,33.33333333333333
201912260SAC,75.18610421836229,76.35933806146572,75.18610421836229,75.72815533980582,75.72815533980582,74.09326424870466,75.18610421836229,76.35933806146572,75.18610421836229,73.54497354497354,27.173913043478258,27.472527472527474,29.850746268656714,26.881720430107524,27.397260273972602,29.850746268656714,28.57142857142857,29.49852507374631,29.411764705882355,31.25
201912260UTA,67.53246753246754,68.94409937888199,68.94409937888199,68.94409937888199,68.45425867507886,68.45425867507886,68.94409937888199,68.94409937888199,69.41896024464832,68.94409937888199,34.84320557491289,34.48275862068966,36.101083032490976,33.670033670033675,34.129692832764505,35.842293906810035,34.48275862068966,37.174721189591075,35.08771929824561,35.842293906810035
201912270ATL,28.24858757062147,29.585798816568047,29.154518950437318,27.932960893854748,29.069767441860467,29.850746268656714,28.57142857142857,30.959752321981426,29.850746268656714,26.666666666666668,74.09326424870466,74.61928934010153,76.35933806146572,74.61928934010153,74.09326424870466,74.09326424870466,75.18610421836229,75.18610421836229,74.61928934010153,78.11816192560175
201912270BOS,91.74236168455822,94.34069043576685,92.5925925925926,91.74236168455822,94.34069043576685,92.5925925925926,94.34069043576685,95.23809523809523,94.34069043576685,92.5925925925926,10.204081632653061,8.880994671403197,12.903225806451612,10.416666666666668,8.547008547008547,10.526315789473683,10.0,10.319917440660474,9.523809523809524,11.76470588235294
201912270CHO,51.45631067961165,52.83018867924528,50.495049504950494,51.21951219512195,52.60663507109005,53.271028037383175,52.38095238095239,53.70370370370371,52.60663507109005,52.38095238095239,50.73891625615764,50.73891625615764,54.95495495495496,51.21951219512195,50.0,50.98039215686274,52.38095238095239,52.38095238095239,52.60663507109005,52.38095238095239
201912270GSW,40.98360655737705,40.98360655737705,43.66812227074236,40.48582995951417,40.65040650406504,42.016806722689076,40.816326530612244,42.73504273504273,40.816326530612244,42.5531914893617,61.38996138996139,62.546816479400746,62.121212121212125,62.121212121212125,61.68582375478927,62.121212121212125,62.121212121212125,63.23529411764706,62.546816479400746,61.68582375478927
201912270MIA,66.21621621621621,68.05111821086261,64.91228070175438,66.66666666666666,67.53246753246754,68.45425867507886,66.66666666666666,68.45425867507886,68.05111821086261,67.53246753246754,36.101083032490976,35.587188612099645,40.48582995951417,36.101083032490976,35.2112676056338,35.842293906810035,36.36363636363637,37.59398496240601,36.36363636363637,37.03703703703704
201912270ORL,41.1522633744856,39.37007874015748,40.48582995951417,40.816326530612244,39.37007874015748,42.016806722689076,40.0,42.3728813559322,40.0,40.816326530612244,60.9375,64.53900709219859,64.91228070175438,61.68582375478927,63.23529411764706,62.121212121212125,62.825278810408925,63.63636363636363,63.23529411764706,63.63636363636363
201912280BOS,73.54497354497354,74.61928934010153,75.18610421836229,74.09326424870466,74.61928934010153,75.18610421836229,75.18610421836229,76.35933806146572,75.72815533980582,75.18610421836229,28.901734104046245,29.239766081871345,30.3951367781155,28.57142857142857,28.57142857142857,28.57142857142857,28.57142857142857,29.761904761904763,28.57142857142857,29.411764705882355
201912280CHI,82.63888888888889,84.02555910543131,81.98198198198197,83.33333333333334,83.33333333333334,81.98198198198197,84.7560975609756,84.7560975609756,84.02555910543131,84.7560975609756,19.41747572815534,20.0,23.52941176470588,19.047619047619047,19.801980198019802,21.78649237472767,19.047619047619047,21.09704641350211,20.0,20.2020202020202
201912280DEN,81.30841121495327,83.33333333333334,80.65764023210832,81.98198198198197,80.65764023210832,81.98198198198197,81.98198198198197,83.33333333333334,81.98198198198197,81.98198198198197,21.09704641350211,20.66115702479339,24.93765586034913,20.833333333333336,22.271714922049,21.78649237472767,21.27659574468085,23.04147465437788,22.22222222222222,22.22222222222222
201912280GSW,18.34862385321101,17.543859649122805,21.45922746781116,17.88908765652952,17.88908765652952,18.51851851851852,18.181818181818183,19.230769230769234,18.181818181818183,18.181818181818183,84.02555910543131,86.20689655172413,84.02555910543131,84.7560975609756,85.46511627906976,84.7560975609756,85.46511627906976,86.96219035202087,86.20689655172413,86.20689655172413
201912280HOU,81.30841121495327,82.63888888888889,80.0,81.98198198198197,82.63888888888889,79.38144329896907,83.33333333333334,84.02555910543131,81.98198198198197,83.33333333333334,21.09704641350211,20.70393374741201,25.510204081632654,20.833333333333336,20.66115702479339,24.449877750611247,20.0,22.075055187637968,22.22222222222222,21.052631578947366
201912280LAC,75.72815533980582,77.52808988764045,76.35933806146572,76.35933806146572,76.905311778291,76.905311778291,76.905311778291,77.52808988764045,77.52808988764045,81.98198198198197,26.595744680851062,26.31578947368421,29.154518950437318,26.31578947368421,26.17801047120419,27.027027027027028,27.027027027027028,28.653295128939828,27.027027027027028,22.22222222222222
201912280MIA,52.60663507109005,52.83018867924528,55.55555555555556,53.271028037383175,52.38095238095239,53.271028037383175,54.54545454545454,54.337899543378995,54.54545454545454,56.14035087719298,49.504950495049506,50.495049504950494,50.0,49.504950495049506,50.0,51.45631067961165,50.0,51.45631067961165,50.0,49.01960784313725
201912280MIL,72.45179063360881,71.91011235955057,71.42857142857143,72.97297297297297,72.45179063360881,71.42857142857143,72.97297297297297,72.97297297297297,72.97297297297297,73.54497354497354,29.761904761904763,31.84713375796178,34.01360544217687,29.585798816568047,30.3951367781155,32.89473684210527,30.3951367781155,33.11258278145696,31.25,31.25
201912280MIN,71.42857142857143,71.42857142857143,73.54497354497354,71.91011235955057,70.93023255813954,73.54497354497354,72.97297297297297,73.54497354497354,72.45179063360881,71.42857142857143,30.864197530864196,32.05128205128205,31.948881789137378,30.76923076923077,31.84713375796178,30.76923076923077,30.3951367781155,32.6797385620915,31.746031746031743,33.33333333333333
201912280NOP,54.337899543378995,55.15695067264574,55.15695067264574,54.95495495495496,54.54545454545454,54.95495495495496,55.55555555555556,56.52173913043478,55.55555555555556,50.0,48.07692307692308,48.54368932038835,50.24875621890548,47.61904761904761,48.07692307692308,50.0,49.01960784313725,50.0,49.01960784313725,54.54545454545454
201912280POR,33.557046979865774,34.96503496503497,37.03703703703704,33.33333333333333,32.6797385620915,35.842293906810035,32.89473684210527,37.03703703703704,33.89830508474576,35.08771929824561,68.45425867507886,68.94409937888199,68.45425867507886,69.41896024464832,69.96996996996997,68.05111821086261,70.93023255813954,68.94409937888199,70.41420118343196,69.41896024464832
201912280SAC,57.80590717299579,60.317460317460316,59.83935742971887,58.50622406639005,58.50622406639005,57.446808510638306,59.183673469387756,60.317460317460316,59.51417004048582,58.8477366255144,44.44444444444444,43.66812227074236,45.662100456621005,44.052863436123346,44.44444444444444,46.728971962616825,44.44444444444444,45.87155963302752,44.44444444444444,45.45454545454545
201912280SAS,66.21621621621621,66.21621621621621,67.53246753246754,66.66666666666666,66.21621621621621,68.05111821086261,66.66666666666666,67.10526315789474,68.05111821086261,67.53246753246754,36.101083032490976,37.59398496240601,37.878787878787875,36.101083032490976,36.36363636363637,36.36363636363637,36.36363636363637,38.759689922480625,36.36363636363637,37.03703703703704
201912280WAS,42.73504273504273,42.19409282700422,41.84100418410041,42.3728813559322,41.66666666666667,42.5531914893617,40.816326530612244,44.052863436123346,40.816326530612244,40.816326530612244,59.51417004048582,61.38996138996139,63.63636363636363,60.317460317460316,60.629921259842526,61.68582375478927,62.121212121212125,62.121212121212125,62.546816479400746,63.23529411764706
201912290DEN,76.35933806146572,77.52808988764045,NaN,77.52808988764045,76.905311778291,76.905311778291,77.52808988764045,78.72340425531915,76.35933806146572,78.11816192560175,25.906735751295333,26.385224274406333,NaN,25.125628140703515,26.041666666666668,27.027027027027028,25.97402597402597,26.954177897574123,27.77777777777778,26.31578947368421
201912290LAL,65.39792387543253,67.53246753246754,68.05111821086261,67.53246753246754,67.10526315789474,67.53246753246754,66.66666666666666,68.05111821086261,68.05111821086261,67.53246753246754,37.03703703703704,35.587188612099645,37.453183520599254,35.08771929824561,35.3356890459364,37.03703703703704,36.36363636363637,38.02281368821293,36.36363636363637,37.03703703703704
201912290MEM,58.50622406639005,59.83935742971887,59.183673469387756,59.183673469387756,58.8477366255144,58.8477366255144,59.183673469387756,60.317460317460316,60.317460317460316,61.68582375478927,44.052863436123346,43.66812227074236,46.2962962962963,43.66812227074236,44.052863436123346,44.843049327354265,44.44444444444444,45.662100456621005,43.66812227074236,42.5531914893617
201912290NOP,67.53246753246754,67.53246753246754,67.53246753246754,68.05111821086261,66.66666666666666,68.45425867507886,68.05111821086261,68.94409937888199,68.05111821086261,68.94409937888199,34.84320557491289,36.36363636363637,38.46153846153847,34.602076124567475,35.842293906810035,35.842293906810035,35.08771929824561,37.3134328358209,36.36363636363637,35.842293906810035
201912290TOR,64.91228070175438,68.94409937888199,67.53246753246754,65.75342465753424,66.21621621621621,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,68.94409937888199,37.3134328358209,35.08771929824561,37.878787878787875,36.76470588235294,36.496350364963504,37.735849056603776,36.36363636363637,39.682539682539684,37.03703703703704,35.842293906810035
201912300CHI,21.645021645021643,22.22222222222222,25.0,21.27659574468085,21.78649237472767,20.408163265306122,22.727272727272727,24.03846153846154,22.22222222222222,22.727272727272727,80.65764023210832,81.30841121495327,80.0,81.30841121495327,81.30841121495327,83.33333333333334,80.65764023210832,81.98198198198197,81.98198198198197,81.98198198198197
201912300MIN,38.61003861003861,38.759689922480625,36.496350364963504,38.02281368821293,39.0625,38.02281368821293,37.735849056603776,40.48582995951417,37.453183520599254,37.735849056603776,63.63636363636363,64.91228070175438,68.45425867507886,64.53900709219859,63.63636363636363,65.75342465753424,64.91228070175438,65.39792387543253,65.75342465753424,66.66666666666666
201912300ORL,84.7560975609756,86.96219035202087,86.96219035202087,85.46511627906976,86.20689655172413,86.96219035202087,86.96219035202087,87.71498771498771,86.96219035202087,86.20689655172413,17.24137931034483,16.778523489932887,18.050541516245488,16.80672268907563,16.722408026755854,16.666666666666664,17.391304347826086,18.281535648994517,17.391304347826086,18.181818181818183
201912300POR,62.825278810408925,63.63636363636363,66.21621621621621,64.53900709219859,62.546816479400746,62.546816479400746,62.121212121212125,63.63636363636363,63.23529411764706,65.75342465753424,39.37007874015748,40.16064257028113,40.0,38.02281368821293,40.0,41.66666666666667,40.816326530612244,42.3728813559322,40.0,38.46153846153847
201912300UTA,81.98198198198197,83.33333333333334,81.30841121495327,82.63888888888889,82.63888888888889,84.02555910543131,83.33333333333334,84.7560975609756,83.33333333333334,81.30841121495327,20.408163265306122,20.408163265306122,24.213075060532688,20.0,20.28397565922921,20.0,20.0,21.321961620469082,21.052631578947366,22.727272727272727
201912300WAS,16.129032258064516,16.233766233766232,17.271157167530223,15.748031496062993,16.181229773462782,15.384615384615385,16.666666666666664,17.152658662092623,16.666666666666664,16.666666666666664,86.20689655172413,87.71498771498771,87.71498771498771,86.96219035202087,86.96219035202087,88.49252013808976,87.71498771498771,88.49252013808976,87.71498771498771,87.71498771498771
201912310CHO,25.906735751295333,26.31578947368421,28.08988764044944,25.64102564102564,26.385224274406333,26.666666666666668,25.97402597402597,27.322404371584703,27.397260273972602,27.77777777777778,76.35933806146572,77.52808988764045,76.905311778291,76.905311778291,76.35933806146572,77.52808988764045,77.52808988764045,78.72340425531915,76.905311778291,76.905311778291
201912310HOU,70.93023255813954,72.45179063360881,71.42857142857143,71.42857142857143,71.42857142857143,68.94409937888199,72.97297297297297,72.45179063360881,72.97297297297297,64.53900709219859,31.347962382445143,31.25,33.557046979865774,31.05590062111801,31.25,35.08771929824561,30.3951367781155,33.557046979865774,31.25,40.0
201912310IND,59.51417004048582,60.629921259842526,64.15770609318996,60.317460317460316,59.83935742971887,61.38996138996139,61.68582375478927,62.121212121212125,60.9375,58.8477366255144,42.73504273504273,42.91845493562232,40.816326530612244,42.3728813559322,42.5531914893617,42.91845493562232,41.66666666666667,43.66812227074236,42.5531914893617,45.45454545454545
201912310OKC,40.98360655737705,41.49377593360996,41.84100418410041,40.65040650406504,40.98360655737705,41.66666666666667,40.816326530612244,43.66812227074236,40.0,41.66666666666667,61.38996138996139,62.121212121212125,64.15770609318996,61.68582375478927,61.38996138996139,62.546816479400746,62.121212121212125,62.546816479400746,63.23529411764706,62.546816479400746
201912310SAC,30.3951367781155,28.24858757062147,34.129692832764505,30.211480362537763,30.211480362537763,27.77777777777778,29.850746268656714,32.05128205128205,30.3951367781155,29.411764705882355,71.91011235955057,75.18610421836229,70.93023255813954,72.45179063360881,72.45179063360881,75.72815533980582,73.54497354497354,74.09326424870466,74.09326424870466,75.18610421836229
201912310SAS,85.46511627906976,86.20689655172413,86.20689655172413,86.20689655172413,86.96219035202087,87.71498771498771,87.71498771498771,89.28188638799571,87.71498771498771,86.20689655172413,16.80672268907563,17.391304347826086,18.796992481203006,16.420361247947454,16.207455429497568,16.0,16.666666666666664,17.006802721088434,16.666666666666664,18.181818181818183
201912310TOR,78.11816192560175,78.72340425531915,80.65764023210832,78.72340425531915,78.72340425531915,80.0,80.0,80.0,79.38144329896907,81.98198198198197,24.213075060532688,24.691358024691358,24.330900243309003,23.809523809523807,24.330900243309003,23.809523809523807,23.809523809523807,25.839793281653744,25.0,22.22222222222222
202001010LAL,84.7560975609756,86.96219035202087,87.71498771498771,85.46511627906976,86.96219035202087,86.20689655172413,89.28188638799571,89.28188638799571,88.49252013808976,86.20689655172413,17.24137931034483,16.722408026755854,17.271157167530223,16.80672268907563,16.528925619834713,17.24137931034483,15.384615384615385,17.006802721088434,16.0,18.181818181818183
202001010MIL,96.15384615384616,99.00990099009901,94.34069043576685,96.15384615384616,97.08709583454704,97.08709583454704,98.0392156862745,99.00990099009901,98.0392156862745,95.23809523809523,6.25,5.288207297726071,11.655011655011654,6.779661016949152,5.2854122621564485,5.555555555555555,5.88235294117647,6.882312456985547,5.88235294117647,9.523809523809524
202001010NYK,39.0625,38.16793893129771,41.66666666666667,38.46153846153847,39.682539682539684,40.0,39.37007874015748,41.49377593360996,38.46153846153847,40.816326530612244,63.23529411764706,65.75342465753424,63.23529411764706,64.15770609318996,63.23529411764706,64.15770609318996,63.63636363636363,64.53900709219859,64.53900709219859,63.63636363636363
202001010WAS,42.91845493562232,43.290043290043286,44.052863436123346,42.3728813559322,41.84100418410041,44.052863436123346,43.66812227074236,45.248868778280546,43.66812227074236,42.5531914893617,59.183673469387756,60.629921259842526,60.9375,60.317460317460316,60.629921259842526,60.317460317460316,59.83935742971887,60.9375,60.317460317460316,61.68582375478927
202001020CHI,41.49377593360996,43.66812227074236,42.5531914893617,42.73504273504273,43.290043290043286,44.052863436123346,40.816326530612244,45.45454545454545,41.66666666666667,42.5531914893617,60.629921259842526,59.83935742971887,62.825278810408925,59.83935742971887,59.51417004048582,60.317460317460316,62.121212121212125,60.629921259842526,61.68582375478927,61.68582375478927
202001020CLE,55.55555555555556,57.80590717299579,56.14035087719298,56.14035087719298,55.15695067264574,54.95495495495496,56.52173913043478,57.446808510638306,56.896551724137936,55.55555555555556,46.728971962616825,45.87155963302752,49.504950495049506,46.2962962962963,47.16981132075472,49.01960784313725,47.61904761904761,48.54368932038835,47.61904761904761,49.01960784313725
202001020DAL,78.11816192560175,79.38144329896907,78.11816192560175,78.72340425531915,78.72340425531915,78.11816192560175,79.38144329896907,80.0,79.38144329896907,79.38144329896907,24.213075060532688,24.449877750611247,26.881720430107524,23.809523809523807,24.449877750611247,25.97402597402597,24.449877750611247,25.773195876288657,25.0,25.64102564102564
202001020IND,50.0,49.504950495049506,55.55555555555556,50.0,50.24875621890548,51.45631067961165,51.21951219512195,51.92307692307693,51.21951219512195,53.48837209302325,52.38095238095239,54.54545454545454,49.504950495049506,52.83018867924528,52.15311004784689,52.60663507109005,53.48837209302325,54.12844036697248,53.70370370370371,51.21951219512195
202001020LAC,90.08919722497522,90.9090909090909,88.49252013808976,90.08919722497522,90.08919722497522,90.08919722497522,90.08919722497522,93.4597776324395,90.9090909090909,89.28188638799571,12.21001221001221,12.886597938144329,17.513134851138354,12.345679012345679,12.787723785166241,13.333333333333334,13.793103448275861,12.836970474967908,13.333333333333334,15.384615384615385
202001020MIA,65.39792387543253,67.10526315789474,69.96996996996997,66.21621621621621,67.10526315789474,68.45425867507886,66.66666666666666,68.45425867507886,68.94409937888199,70.41420118343196,37.03703703703704,36.76470588235294,35.587188612099645,36.36363636363637,35.842293906810035,35.842293906810035,36.36363636363637,37.735849056603776,35.842293906810035,33.89830508474576
202001020MIN,58.8477366255144,59.83935742971887,60.9375,60.317460317460316,59.183673469387756,60.317460317460316,58.50622406639005,60.9375,58.50622406639005,57.08154506437768,43.66812227074236,43.66812227074236,44.052863436123346,42.3728813559322,43.290043290043286,44.052863436123346,45.45454545454545,45.04504504504504,45.45454545454545,47.61904761904761
202001020SAC,62.825278810408925,66.66666666666666,64.53900709219859,65.75342465753424,65.39792387543253,66.66666666666666,65.39792387543253,66.66666666666666,66.66666666666666,64.53900709219859,39.37007874015748,37.174721189591075,40.98360655737705,36.76470588235294,37.3134328358209,37.735849056603776,37.03703703703704,39.37007874015748,37.03703703703704,40.0
202001020SAS,58.50622406639005,57.08154506437768,55.15695067264574,59.183673469387756,58.50622406639005,58.50622406639005,58.50622406639005,59.51417004048582,58.50622406639005,59.83935742971887,44.052863436123346,46.728971962616825,50.73891625615764,43.66812227074236,44.44444444444444,45.45454545454545,45.45454545454545,46.728971962616825,45.45454545454545,44.44444444444444
202001030BOS,84.7560975609756,86.20689655172413,87.71498771498771,85.46511627906976,86.20689655172413,86.20689655172413,86.96219035202087,88.49252013808976,86.96219035202087,86.20689655172413,17.24137931034483,17.699115044247787,17.271157167530223,16.80672268907563,16.94915254237288,17.391304347826086,17.391304347826086,17.88908765652952,17.391304347826086,18.181818181818183
202001030HOU,63.23529411764706,64.53900709219859,64.53900709219859,64.15770609318996,64.15770609318996,65.39792387543253,66.66666666666666,65.39792387543253,66.66666666666666,65.39792387543253,39.0625,38.46153846153847,40.98360655737705,38.46153846153847,38.31417624521073,38.46153846153847,36.36363636363637,40.48582995951417,37.03703703703704,39.37007874015748
202001030LAL,83.33333333333334,84.7560975609756,86.20689655172413,84.02555910543131,84.7560975609756,84.7560975609756,85.46511627906976,86.20689655172413,86.20689655172413,85.46511627906976,18.867924528301888,18.51851851851852,19.305019305019304,18.51851851851852,18.587360594795538,19.230769230769234,18.181818181818183,19.960079840319363,18.181818181818183,19.047619047619047
202001030ORL,51.45631067961165,53.48837209302325,51.21951219512195,51.21951219512195,51.92307692307693,52.38095238095239,53.48837209302325,54.54545454545454,53.70370370370371,53.48837209302325,50.73891625615764,50.24875621890548,53.70370370370371,51.21951219512195,50.73891625615764,51.45631067961165,51.21951219512195,51.21951219512195,51.21951219512195,51.21951219512195
202001030PHO,73.54497354497354,75.18610421836229,75.18610421836229,75.18610421836229,74.61928934010153,72.45179063360881,74.61928934010153,74.61928934010153,75.18610421836229,76.905311778291,28.901734104046245,28.818443804034583,29.850746268656714,27.472527472527474,28.57142857142857,31.746031746031743,28.985507246376812,31.545741324921135,29.411764705882355,27.77777777777778
202001030WAS,28.901734104046245,28.40909090909091,26.246719160104988,28.57142857142857,28.818443804034583,27.397260273972602,28.24858757062147,28.653295128939828,27.77777777777778,27.77777777777778,73.54497354497354,75.18610421836229,78.72340425531915,74.09326424870466,74.09326424870466,76.905311778291,75.72815533980582,77.52808988764045,76.35933806146572,76.905311778291
202001040ATL,28.901734104046245,29.239766081871345,29.850746268656714,28.57142857142857,28.24858757062147,27.77777777777778,28.57142857142857,28.985507246376812,29.411764705882355,27.77777777777778,73.54497354497354,74.61928934010153,75.18610421836229,74.09326424870466,74.61928934010153,75.72815533980582,75.18610421836229,76.905311778291,75.18610421836229,76.905311778291
202001040BRK,54.95495495495496,53.70370370370371,56.52173913043478,55.55555555555556,54.337899543378995,54.54545454545454,56.52173913043478,56.896551724137936,57.446808510638306,54.54545454545454,47.16981132075472,50.0,50.98039215686274,47.16981132075472,48.07692307692308,49.504950495049506,47.61904761904761,49.504950495049506,46.728971962616825,50.0
202001040CHI,51.45631067961165,52.38095238095239,53.48837209302325,52.15311004784689,51.92307692307693,51.92307692307693,53.48837209302325,53.48837209302325,53.70370370370371,53.48837209302325,50.73891625615764,51.21951219512195,52.15311004784689,50.495049504950494,50.495049504950494,52.38095238095239,51.21951219512195,52.60663507109005,51.21951219512195,51.21951219512195
202001040CLE,31.948881789137378,32.25806451612903,33.11258278145696,31.948881789137378,31.05590062111801,31.746031746031743,30.3951367781155,34.01360544217687,31.746031746031743,30.76923076923077,70.41420118343196,71.42857142857143,72.45179063360881,70.41420118343196,71.91011235955057,72.45179063360881,72.97297297297297,71.91011235955057,72.45179063360881,74.09326424870466
202001040DAL,87.71498771498771,88.49252013808976,89.28188638799571,86.96219035202087,87.71498771498771,87.71498771498771,89.28188638799571,90.9090909090909,89.28188638799571,87.71498771498771,14.925373134328357,15.037593984962406,16.207455429497568,15.384615384615385,15.822784810126583,15.625,15.384615384615385,15.174506828528072,15.384615384615385,16.666666666666664
202001040GSW,44.44444444444444,45.45454545454545,44.44444444444444,44.052863436123346,44.44444444444444,46.08294930875576,44.44444444444444,46.728971962616825,43.66812227074236,44.44444444444444,57.80590717299579,58.15899581589959,60.9375,58.50622406639005,58.15899581589959,58.15899581589959,59.183673469387756,59.183673469387756,60.317460317460316,60.629921259842526
202001040LAC,83.33333333333334,84.7560975609756,86.20689655172413,84.02555910543131,84.7560975609756,84.7560975609756,85.46511627906976,86.20689655172413,86.20689655172413,85.46511627906976,18.726591760299627,18.51851851851852,18.796992481203006,18.34862385321101,18.45018450184502,18.867924528301888,18.181818181818183,19.723865877712033,18.181818181818183,19.047619047619047
