,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
Bookmaker,impliedProb1xBet,impliedProbCoolbet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin,impliedProb1xBet,impliedProbCoolbet,impliedProbMarathonbet,impliedProbPinnacle,impliedProbUnibet,impliedProbWilliam Hill,impliedProbbet-at-home,impliedProbbet365,impliedProbbwin
game_id,,,,,,,,,,,,,,,,,,
201901210BRK,62.121212121212125,63.23529411764706,62.546816479400746,62.121212121212125,62.546816479400746,63.63636363636363,63.23529411764706,62.546816479400746,60.629921259842526,40.16064257028113,40.65040650406504,40.16064257028113,40.48582995951417,41.66666666666667,40.16064257028113,42.73504273504273,40.816326530612244,44.44444444444444
201901210CLE,45.45454545454545,47.16981132075472,45.04504504504504,44.642857142857146,45.45454545454545,45.45454545454545,47.61904761904761,45.45454545454545,44.44444444444444,58.50622406639005,57.446808510638306,57.446808510638306,57.80590717299579,58.50622406639005,57.80590717299579,58.50622406639005,58.50622406639005,59.83935742971887
201901210LAL,12.5,11.428571428571429,12.82051282051282,11.160714285714286,11.76470588235294,11.76470588235294,12.01923076923077,11.76470588235294,13.333333333333334,90.9090909090909,92.5925925925926,90.08919722497522,90.9090909090909,91.74236168455822,90.9090909090909,94.34069043576685,92.5925925925926,90.9090909090909
201901210MEM,58.50622406639005,59.51417004048582,59.183673469387756,58.50622406639005,58.15899581589959,58.8477366255144,60.317460317460316,60.317460317460316,58.15899581589959,44.052863436123346,44.44444444444444,43.66812227074236,44.052863436123346,46.08294930875576,44.44444444444444,45.662100456621005,43.66812227074236,46.728971962616825
201901210MIL,84.7560975609756,87.71498771498771,86.20689655172413,86.20689655172413,87.71498771498771,89.28188638799571,88.49252013808976,87.71498771498771,88.49252013808976,17.543859649122805,16.260162601626014,16.528925619834713,15.92356687898089,15.384615384615385,15.384615384615385,17.452006980802793,16.666666666666664,16.0
201901210NYK,24.213075060532688,22.727272727272727,23.25581395348837,22.026431718061673,23.25581395348837,22.22222222222222,23.04147465437788,23.52941176470588,22.727272727272727,79.38144329896907,81.30841121495327,79.38144329896907,80.65764023210832,80.65764023210832,81.98198198198197,83.33333333333334,81.30841121495327,81.98198198198197
201901210PHI,63.23529411764706,65.39792387543253,64.15770609318996,65.39792387543253,65.39792387543253,65.39792387543253,65.39792387543253,64.91228070175438,65.39792387543253,39.0625,38.61003861003861,38.46153846153847,37.174721189591075,38.46153846153847,38.46153846153847,40.816326530612244,37.735849056603776,39.37007874015748
201901210UTA,67.10526315789474,68.94409937888199,66.66666666666666,67.10526315789474,67.10526315789474,69.41896024464832,69.41896024464832,69.41896024464832,68.94409937888199,35.3356890459364,35.08771929824561,36.101083032490976,35.3356890459364,37.03703703703704,34.72222222222222,36.36363636363637,35.08771929824561,35.842293906810035
201901210WAS,68.45425867507886,70.41420118343196,68.45425867507886,68.94409937888199,69.96996996996997,69.41896024464832,70.93023255813954,68.94409937888199,70.41420118343196,33.557046979865774,33.557046979865774,34.129692832764505,33.44481605351171,34.72222222222222,34.48275862068966,34.96503496503497,35.842293906810035,33.89830508474576
201901220DAL,58.8477366255144,59.51417004048582,58.8477366255144,59.183673469387756,59.51417004048582,58.8477366255144,60.317460317460316,59.51417004048582,59.83935742971887,43.66812227074236,44.44444444444444,43.66812227074236,43.290043290043286,44.843049327354265,44.44444444444444,45.87155963302752,44.44444444444444,44.44444444444444
201901220OKC,63.63636363636363,64.53900709219859,64.53900709219859,63.23529411764706,64.53900709219859,64.53900709219859,64.91228070175438,63.63636363636363,64.53900709219859,38.61003861003861,39.682539682539684,38.02281368821293,39.37007874015748,39.37007874015748,40.0,41.1522633744856,39.37007874015748,40.0
201901220PHO,40.65040650406504,40.32258064516129,39.682539682539684,39.37007874015748,40.816326530612244,40.0,42.5531914893617,39.37007874015748,39.37007874015748,62.825278810408925,63.63636363636363,62.825278810408925,63.23529411764706,63.63636363636363,64.53900709219859,63.23529411764706,63.63636363636363,65.39792387543253
201901220TOR,84.7560975609756,86.96219035202087,85.46511627906976,86.20689655172413,86.96219035202087,86.96219035202087,89.28188638799571,86.96219035202087,86.20689655172413,17.543859649122805,17.123287671232877,17.123287671232877,16.528925619834713,16.0,16.666666666666664,16.94915254237288,17.391304347826086,18.181818181818183
201901230BOS,93.4597776324395,94.34069043576685,93.4597776324395,94.34069043576685,94.34069043576685,95.23809523809523,96.15384615384616,95.23809523809523,93.4597776324395,8.695652173913043,10.0,9.30232558139535,8.47457627118644,8.333333333333332,9.090909090909092,9.615384615384617,8.333333333333332,10.81081081081081
201901230BRK,66.21621621621621,68.94409937888199,66.21621621621621,66.21621621621621,67.53246753246754,66.66666666666666,67.53246753246754,68.05111821086261,68.94409937888199,37.03703703703704,35.3356890459364,36.36363636363637,36.36363636363637,37.03703703703704,36.36363636363637,38.31417624521073,36.36363636363637,35.842293906810035
201901230CHI,54.12844036697248,54.54545454545454,54.54545454545454,54.337899543378995,54.337899543378995,54.54545454545454,55.15695067264574,54.54545454545454,55.55555555555556,49.01960784313725,49.504950495049506,48.07692307692308,48.54368932038835,49.504950495049506,50.0,50.73891625615764,50.0,49.01960784313725
201901230IND,68.45425867507886,68.94409937888199,69.41896024464832,70.93023255813954,70.93023255813954,73.54497354497354,72.97297297297297,72.97297297297297,71.42857142857143,33.557046979865774,35.08771929824561,33.33333333333333,31.446540880503143,33.33333333333333,31.25,32.89473684210527,31.25,33.33333333333333
201901230MEM,53.271028037383175,53.271028037383175,54.95495495495496,54.54545454545454,53.70370370370371,55.55555555555556,54.95495495495496,54.54545454545454,52.38095238095239,49.01960784313725,50.98039215686274,47.61904761904761,48.07692307692308,50.495049504950494,49.01960784313725,50.98039215686274,50.0,52.38095238095239
201901230MIA,68.45425867507886,69.41896024464832,68.05111821086261,68.45425867507886,69.41896024464832,69.41896024464832,70.93023255813954,68.94409937888199,68.94409937888199,33.89830508474576,34.602076124567475,34.602076124567475,33.78378378378378,34.72222222222222,34.48275862068966,34.96503496503497,35.842293906810035,35.842293906810035
201901230NOP,67.53246753246754,66.66666666666666,66.66666666666666,66.21621621621621,66.66666666666666,66.66666666666666,68.05111821086261,68.05111821086261,70.41420118343196,36.101083032490976,37.03703703703704,36.101083032490976,36.101083032490976,37.735849056603776,37.03703703703704,38.16793893129771,36.36363636363637,34.48275862068966
201901230NYK,25.906735751295333,25.0,25.64102564102564,25.64102564102564,25.0,25.64102564102564,26.80965147453083,26.666666666666668,25.0,78.11816192560175,78.72340425531915,76.905311778291,76.905311778291,78.72340425531915,77.52808988764045,79.38144329896907,78.11816192560175,79.38144329896907
201901230PHI,56.14035087719298,56.14035087719298,61.68582375478927,60.629921259842526,56.896551724137936,57.08154506437768,56.896551724137936,61.68582375478927,58.15899581589959,46.08294930875576,47.61904761904761,40.65040650406504,41.84100418410041,47.61904761904761,46.728971962616825,49.504950495049506,41.66666666666667,46.728971962616825
201901230UTA,63.63636363636363,62.825278810408925,62.825278810408925,63.23529411764706,65.39792387543253,65.39792387543253,65.39792387543253,64.53900709219859,65.39792387543253,38.61003861003861,41.32231404958678,39.682539682539684,39.37007874015748,39.37007874015748,38.46153846153847,40.816326530612244,38.46153846153847,39.37007874015748
201901240LAL,55.55555555555556,56.14035087719298,56.14035087719298,55.947136563876654,56.14035087719298,57.08154506437768,58.15899581589959,57.446808510638306,58.15899581589959,46.728971962616825,47.61904761904761,46.2962962962963,46.728971962616825,48.07692307692308,46.728971962616825,48.07692307692308,46.728971962616825,46.728971962616825
201901240OKC,91.74236168455822,93.4597776324395,91.74236168455822,92.5925925925926,92.5925925925926,93.4597776324395,95.23809523809523,92.5925925925926,92.5925925925926,10.526315789473683,10.526315789473683,10.75268817204301,10.0,10.526315789473683,10.526315789473683,10.72961373390558,11.76470588235294,11.76470588235294
201901240PHO,24.752475247524753,23.25581395348837,24.449877750611247,23.52941176470588,23.52941176470588,23.809523809523807,24.096385542168676,23.809523809523807,23.094688221709006,79.38144329896907,80.65764023210832,78.11816192560175,78.72340425531915,80.0,80.0,81.98198198198197,80.0,81.98198198198197
201901240WAS,21.645021645021643,21.27659574468085,21.27659574468085,20.833333333333336,20.408163265306122,21.78649237472767,22.172949002217297,22.22222222222222,21.78649237472767,81.98198198198197,82.63888888888889,81.30841121495327,81.30841121495327,83.33333333333334,83.33333333333334,84.02555910543131,81.98198198198197,83.33333333333334
201901250BRK,79.38144329896907,81.98198198198197,80.0,80.0,81.98198198198197,81.98198198198197,81.98198198198197,81.98198198198197,83.33333333333334,22.831050228310502,21.978021978021978,22.47191011235955,22.624434389140273,21.78649237472767,22.22222222222222,24.03846153846154,22.22222222222222,21.78649237472767
201901250CHI,37.3134328358209,36.496350364963504,36.76470588235294,37.03703703703704,35.842293906810035,37.03703703703704,39.0625,37.03703703703704,37.735849056603776,67.10526315789474,67.53246753246754,65.75342465753424,65.39792387543253,68.45425867507886,66.66666666666666,67.10526315789474,66.66666666666666,66.66666666666666
201901250CLE,24.752475247524753,24.096385542168676,24.449877750611247,22.93577981651376,23.809523809523807,23.809523809523807,24.213075060532688,23.809523809523807,23.809523809523807,78.11816192560175,80.0,78.11816192560175,79.38144329896907,80.0,80.0,81.98198198198197,80.0,80.0
201901250DAL,64.53900709219859,66.66666666666666,65.39792387543253,65.39792387543253,67.10526315789474,66.66666666666666,67.53246753246754,66.66666666666666,66.66666666666666,37.735849056603776,37.03703703703704,37.174721189591075,37.3134328358209,37.03703703703704,37.03703703703704,38.46153846153847,37.03703703703704,37.735849056603776
201901250DEN,94.34069043576685,95.23809523809523,93.4597776324395,94.34069043576685,95.23809523809523,95.23809523809523,97.08709583454704,95.23809523809523,96.15384615384616,8.0,8.771929824561402,8.695652173913043,8.097165991902834,8.0,8.333333333333332,9.354536950420954,8.16326530612245,8.333333333333332
201901250HOU,41.66666666666667,42.5531914893617,41.1522633744856,41.1522633744856,43.290043290043286,41.66666666666667,44.052863436123346,41.66666666666667,42.5531914893617,62.825278810408925,61.38996138996139,61.38996138996139,61.38996138996139,60.9375,62.546816479400746,62.121212121212125,61.68582375478927,62.546816479400746
201901250MEM,54.95495495495496,57.08154506437768,55.55555555555556,55.947136563876654,57.08154506437768,57.08154506437768,57.446808510638306,56.896551724137936,57.08154506437768,47.16981132075472,47.16981132075472,47.16981132075472,46.728971962616825,47.16981132075472,47.61904761904761,48.54368932038835,47.61904761904761,47.61904761904761
201901250MIL,86.96219035202087,89.28188638799571,86.96219035202087,87.71498771498771,88.49252013808976,89.28188638799571,89.28188638799571,89.28188638799571,90.08919722497522,15.384615384615385,14.705882352941178,15.625,14.641288433382138,15.384615384615385,15.384615384615385,16.528925619834713,15.384615384615385,14.814814814814813
201901250ORL,60.317460317460316,59.83935742971887,60.9375,60.9375,60.317460317460316,61.68582375478927,62.121212121212125,61.68582375478927,62.546816479400746,42.19409282700422,44.44444444444444,41.66666666666667,41.49377593360996,44.052863436123346,42.016806722689076,44.052863436123346,41.66666666666667,41.66666666666667
201901250UTA,85.46511627906976,85.46511627906976,84.7560975609756,84.7560975609756,86.20689655172413,85.46511627906976,87.71498771498771,86.20689655172413,86.20689655172413,17.24137931034483,18.51851851851852,18.01801801801802,17.482517482517483,17.391304347826086,18.181818181818183,18.248175182481752,18.181818181818183,18.181818181818183
201901260BOS,41.49377593360996,41.1522633744856,41.1522633744856,40.816326530612244,41.66666666666667,40.816326530612244,42.91845493562232,40.816326530612244,41.66666666666667,63.23529411764706,62.825278810408925,61.38996138996139,61.68582375478927,62.546816479400746,62.546816479400746,62.825278810408925,62.546816479400746,62.546816479400746
201901260DEN,83.33333333333334,85.46511627906976,84.02555910543131,84.7560975609756,84.7560975609756,85.46511627906976,87.71498771498771,84.7560975609756,86.20689655172413,18.51851851851852,18.51851851851852,18.34862385321101,17.88908765652952,18.51851851851852,18.181818181818183,18.484288354898336,19.047619047619047,18.181818181818183
201901260MEM,37.03703703703704,38.16793893129771,36.36363636363637,36.101083032490976,36.36363636363637,37.03703703703704,38.16793893129771,37.03703703703704,35.842293906810035,67.53246753246754,65.75342465753424,66.21621621621621,66.21621621621621,67.53246753246754,66.66666666666666,68.05111821086261,66.66666666666666,68.94409937888199
201901260NOP,37.453183520599254,37.735849056603776,36.76470588235294,36.63003663003663,38.02281368821293,38.16793893129771,40.0,37.03703703703704,40.816326530612244,66.66666666666666,66.21621621621621,65.75342465753424,65.75342465753424,65.75342465753424,66.66666666666666,66.21621621621621,66.66666666666666,63.63636363636363
201901260POR,78.72340425531915,81.30841121495327,79.38144329896907,79.38144329896907,79.38144329896907,81.98198198198197,81.98198198198197,81.30841121495327,81.98198198198197,23.58490566037736,22.727272727272727,23.25581395348837,23.04147465437788,24.449877750611247,23.809523809523807,24.096385542168676,23.52941176470588,23.094688221709006
201901270CHI,62.546816479400746,64.53900709219859,64.53900709219859,64.15770609318996,64.53900709219859,65.39792387543253,64.91228070175438,66.66666666666666,66.66666666666666,40.0,39.37007874015748,38.02281368821293,38.16793893129771,39.37007874015748,38.46153846153847,41.32231404958678,37.03703703703704,37.735849056603776
201901270DAL,37.3134328358209,37.735849056603776,37.174721189591075,37.59398496240601,39.37007874015748,38.46153846153847,39.37007874015748,37.735849056603776,37.735849056603776,67.10526315789474,66.21621621621621,65.39792387543253,64.91228070175438,64.91228070175438,65.39792387543253,66.66666666666666,64.91228070175438,66.66666666666666
201901270HOU,78.72340425531915,80.65764023210832,79.38144329896907,79.38144329896907,80.0,81.98198198198197,81.98198198198197,81.30841121495327,80.0,23.58490566037736,23.25581395348837,23.25581395348837,23.04147465437788,23.809523809523807,23.809523809523807,24.213075060532688,23.52941176470588,24.449877750611247
201901270LAC,60.629921259842526,62.825278810408925,61.38996138996139,60.629921259842526,61.38996138996139,62.546816479400746,62.121212121212125,61.68582375478927,63.63636363636363,41.49377593360996,41.1522633744856,41.1522633744856,42.016806722689076,42.91845493562232,41.66666666666667,44.052863436123346,41.66666666666667,40.816326530612244
201901270LAL,76.35933806146572,77.52808988764045,75.72815533980582,76.35933806146572,76.905311778291,76.905311778291,79.38144329896907,77.52808988764045,76.905311778291,27.173913043478258,26.31578947368421,26.881720430107524,26.17801047120419,27.027027027027028,27.027027027027028,26.881720430107524,27.027027027027028,27.77777777777778
201901270MIN,35.3356890459364,35.08771929824561,34.602076124567475,34.36426116838488,34.48275862068966,34.72222222222222,36.101083032490976,35.842293906810035,37.03703703703704,67.10526315789474,68.94409937888199,68.05111821086261,68.05111821086261,69.41896024464832,69.41896024464832,69.96996996996997,68.94409937888199,67.53246753246754
201901270NYK,35.587188612099645,36.101083032490976,35.587188612099645,34.96503496503497,35.842293906810035,36.36363636363637,37.03703703703704,36.36363636363637,35.842293906810035,67.53246753246754,68.05111821086261,67.10526315789474,67.53246753246754,68.45425867507886,66.66666666666666,68.94409937888199,68.05111821086261,68.94409937888199
201901270OKC,49.01960784313725,51.21951219512195,48.54368932038835,49.01960784313725,50.0,50.0,50.495049504950494,50.0,49.01960784313725,53.48837209302325,52.83018867924528,54.12844036697248,53.70370370370371,53.70370370370371,54.54545454545454,55.55555555555556,54.54545454545454,55.55555555555556
201901270SAS,61.38996138996139,63.63636363636363,62.121212121212125,64.15770609318996,63.23529411764706,64.53900709219859,61.68582375478927,64.53900709219859,62.121212121212125,40.816326530612244,40.32258064516129,40.48582995951417,38.16793893129771,40.816326530612244,40.0,44.052863436123346,38.46153846153847,42.5531914893617
201901280BOS,80.0,81.98198198198197,80.65764023210832,80.0,81.30841121495327,81.98198198198197,83.33333333333334,81.30841121495327,83.33333333333334,22.421524663677133,21.978021978021978,21.978021978021978,22.22222222222222,22.727272727272727,22.22222222222222,23.04147465437788,23.52941176470588,21.052631578947366
201901280CHO,88.49252013808976,90.9090909090909,88.49252013808976,89.28188638799571,90.08919722497522,90.08919722497522,90.9090909090909,90.08919722497522,90.9090909090909,13.333333333333334,13.071895424836603,13.698630136986301,13.333333333333334,13.333333333333334,13.333333333333334,14.836795252225517,14.814814814814813,13.793103448275861
201901280IND,27.932960893854748,27.027027027027028,27.932960893854748,26.31578947368421,28.57142857142857,27.027027027027028,29.49852507374631,27.397260273972602,26.666666666666668,76.35933806146572,76.905311778291,74.61928934010153,76.35933806146572,75.18610421836229,76.905311778291,76.35933806146572,76.905311778291,78.11816192560175
201901280LAC,69.96996996996997,71.91011235955057,70.41420118343196,71.42857142857143,69.41896024464832,71.42857142857143,72.45179063360881,71.42857142857143,70.41420118343196,32.154340836012864,32.05128205128205,31.948881789137378,31.25,34.48275862068966,32.25806451612903,33.557046979865774,32.25806451612903,34.48275862068966
201901280MEM,32.89473684210527,35.842293906810035,32.6797385620915,32.89473684210527,34.48275862068966,34.48275862068966,35.2112676056338,34.48275862068966,35.08771929824561,71.42857142857143,68.45425867507886,69.96996996996997,69.96996996996997,69.96996996996997,69.41896024464832,70.93023255813954,69.96996996996997,69.41896024464832
201901290BRK,73.54497354497354,74.09326424870466,71.91011235955057,71.91011235955057,72.45179063360881,73.54497354497354,73.54497354497354,72.97297297297297,74.09326424870466,30.864197530864196,29.850746268656714,30.76923076923077,30.76923076923077,31.746031746031743,30.76923076923077,32.6797385620915,31.25,30.3951367781155
201901290CLE,26.595744680851062,26.31578947368421,26.31578947368421,25.70694087403599,25.97402597402597,26.666666666666668,27.624309392265197,26.666666666666668,26.31578947368421,75.72815533980582,77.52808988764045,76.35933806146572,76.905311778291,78.11816192560175,77.52808988764045,78.11816192560175,78.11816192560175,78.11816192560175
201901290DET,28.901734104046245,30.58103975535168,28.57142857142857,28.40909090909091,28.24858757062147,28.57142857142857,29.411764705882355,29.411764705882355,27.77777777777778,75.18610421836229,73.54497354497354,74.09326424870466,74.09326424870466,75.72815533980582,75.18610421836229,76.35933806146572,75.18610421836229,76.905311778291
201901290HOU,90.9090909090909,94.34069043576685,90.9090909090909,91.74236168455822,93.4597776324395,93.4597776324395,94.34069043576685,94.34069043576685,94.34069043576685,11.11111111111111,10.0,11.235955056179774,11.086474501108649,10.0,10.0,11.481056257175661,10.0,10.0
201901290LAL,29.069767441860467,28.818443804034583,28.57142857142857,27.100271002710024,28.985507246376812,27.77777777777778,29.154518950437318,28.57142857142857,27.77777777777778,75.18610421836229,75.18610421836229,74.09326424870466,75.18610421836229,75.18610421836229,76.905311778291,76.905311778291,75.72815533980582,76.905311778291
201901290ORL,43.66812227074236,38.61003861003861,43.290043290043286,42.91845493562232,43.290043290043286,42.016806722689076,46.728971962616825,41.66666666666667,40.816326530612244,61.38996138996139,65.75342465753424,59.51417004048582,59.51417004048582,60.9375,61.68582375478927,59.51417004048582,61.68582375478927,63.63636363636363
201901290SAS,90.9090909090909,93.4597776324395,90.9090909090909,92.5925925925926,92.5925925925926,93.4597776324395,95.23809523809523,93.4597776324395,93.4597776324395,11.235955056179774,10.526315789473683,11.507479861910241,10.204081632653061,10.526315789473683,10.526315789473683,11.098779134295228,10.526315789473683,11.428571428571429
201901300BOS,74.61928934010153,76.35933806146572,75.18610421836229,75.18610421836229,75.72815533980582,76.905311778291,77.52808988764045,76.35933806146572,75.18610421836229,27.77777777777778,27.77777777777778,27.472527472527474,27.100271002710024,28.24858757062147,27.77777777777778,28.735632183908045,27.77777777777778,29.411764705882355
201901300MIA,84.7560975609756,87.71498771498771,85.46511627906976,84.7560975609756,87.71498771498771,86.96219035202087,86.96219035202087,86.96219035202087,88.49252013808976,17.88908765652952,16.260162601626014,17.391304347826086,17.636684303350968,15.625,17.24137931034483,18.867924528301888,17.391304347826086,16.0
201901300MIN,59.183673469387756,63.23529411764706,59.83935742971887,59.83935742971887,59.83935742971887,61.68582375478927,60.9375,60.9375,62.546816479400746,42.91845493562232,40.65040650406504,42.5531914893617,42.3728813559322,44.44444444444444,42.016806722689076,45.248868778280546,42.5531914893617,41.66666666666667
201901300NOP,21.645021645021643,21.978021978021978,21.27659574468085,20.66115702479339,23.52941176470588,21.78649237472767,22.172949002217297,22.22222222222222,24.449877750611247,80.65764023210832,81.98198198198197,81.30841121495327,81.98198198198197,80.65764023210832,83.33333333333334,84.02555910543131,81.98198198198197,80.0
201901300NYK,29.069767441860467,29.411764705882355,28.57142857142857,28.24858757062147,30.3951367781155,29.411764705882355,30.3951367781155,29.411764705882355,29.411764705882355,74.61928934010153,74.61928934010153,74.09326424870466,74.09326424870466,73.54497354497354,75.18610421836229,75.72815533980582,75.18610421836229,75.18610421836229
201901300POR,45.45454545454545,45.45454545454545,44.052863436123346,44.052863436123346,45.87155963302752,44.44444444444444,46.2962962962963,45.45454545454545,46.728971962616825,56.896551724137936,58.50622406639005,58.50622406639005,58.50622406639005,58.50622406639005,58.8477366255144,59.51417004048582,58.50622406639005,58.15899581589959
201901300SAC,66.66666666666666,68.94409937888199,67.10526315789474,67.10526315789474,67.53246753246754,69.41896024464832,68.05111821086261,68.05111821086261,67.53246753246754,35.587188612099645,35.08771929824561,35.587188612099645,35.08771929824561,36.36363636363637,35.842293906810035,38.02281368821293,36.36363636363637,37.03703703703704
201901300WAS,51.92307692307693,53.70370370370371,52.83018867924528,52.38095238095239,52.83018867924528,54.12844036697248,54.12844036697248,53.70370370370371,51.21951219512195,50.495049504950494,50.0,50.0,50.0,51.21951219512195,51.21951219512195,51.92307692307693,51.21951219512195,53.48837209302325
201901310DET,74.61928934010153,76.905311778291,75.18610421836229,75.18610421836229,77.52808988764045,76.905311778291,77.52808988764045,77.52808988764045,79.38144329896907,27.932960893854748,27.027027027027028,27.472527472527474,27.472527472527474,27.397260273972602,27.027027027027028,28.57142857142857,27.027027027027028,25.64102564102564
201901310GSW,76.35933806146572,78.72340425531915,76.905311778291,77.52808988764045,78.72340425531915,77.52808988764045,79.38144329896907,78.72340425531915,80.0,25.906735751295333,25.0,25.64102564102564,24.81389578163772,25.31645569620253,25.0,26.666666666666668,26.31578947368421,25.0
201901310LAC,46.728971962616825,47.61904761904761,47.61904761904761,47.61904761904761,46.728971962616825,47.61904761904761,49.01960784313725,46.728971962616825,49.01960784313725,55.55555555555556,56.14035087719298,55.15695067264574,55.15695067264574,57.446808510638306,57.08154506437768,56.896551724137936,57.446808510638306,56.14035087719298
201901310ORL,59.183673469387756,62.121212121212125,60.317460317460316,60.629921259842526,60.629921259842526,61.68582375478927,61.68582375478927,62.546816479400746,61.68582375478927,43.290043290043286,41.66666666666667,42.3728813559322,41.66666666666667,43.66812227074236,42.016806722689076,44.44444444444444,40.816326530612244,42.5531914893617
201901310SAS,73.54497354497354,77.52808988764045,74.09326424870466,75.18610421836229,76.905311778291,76.905311778291,78.11816192560175,77.52808988764045,78.11816192560175,28.901734104046245,26.31578947368421,28.57142857142857,27.247956403269757,27.397260273972602,27.027027027027028,27.548209366391184,27.027027027027028,26.666666666666668
201901310TOR,57.80590717299579,58.15899581589959,58.50622406639005,58.15899581589959,57.80590717299579,57.80590717299579,59.183673469387756,58.50622406639005,58.8477366255144,44.44444444444444,45.87155963302752,44.052863436123346,44.44444444444444,46.2962962962963,45.45454545454545,46.728971962616825,45.45454545454545,45.45454545454545
201902010CHO,75.72815533980582,78.72340425531915,78.11816192560175,77.52808988764045,78.72340425531915,77.52808988764045,79.38144329896907,78.11816192560175,78.11816192560175,26.595744680851062,26.31578947368421,24.449877750611247,25.0,25.31645569620253,25.64102564102564,26.737967914438503,26.666666666666668,26.666666666666668
201902010DEN,59.183673469387756,62.121212121212125,59.183673469387756,59.51417004048582,62.546816479400746,62.546816479400746,61.68582375478927,61.68582375478927,61.68582375478927,43.290043290043286,41.66666666666667,43.66812227074236,42.91845493562232,41.1522633744856,41.66666666666667,44.44444444444444,41.66666666666667,42.5531914893617
201902010MIA,41.49377593360996,39.682539682539684,40.65040650406504,40.48582995951417,40.0,40.816326530612244,43.66812227074236,40.0,42.5531914893617,63.23529411764706,64.53900709219859,61.68582375478927,62.121212121212125,64.53900709219859,62.546816479400746,62.121212121212125,63.23529411764706,61.68582375478927
201902010NYK,10.0,10.526315789473683,9.30232558139535,9.861932938856016,11.76470588235294,10.526315789473683,11.389521640091116,10.526315789473683,11.76470588235294,93.4597776324395,93.4597776324395,93.4597776324395,92.5925925925926,91.74236168455822,93.4597776324395,94.34069043576685,93.4597776324395,92.5925925925926
201902010UTA,87.71498771498771,90.08919722497522,88.49252013808976,89.28188638799571,90.08919722497522,90.08919722497522,91.74236168455822,90.08919722497522,90.08919722497522,14.285714285714285,13.88888888888889,14.388489208633093,13.333333333333334,13.333333333333334,13.333333333333334,14.164305949008499,14.285714285714285,14.285714285714285
201902020CHO,74.61928934010153,74.09326424870466,72.97297297297297,73.54497354497354,71.42857142857143,75.18610421836229,74.61928934010153,75.18610421836229,75.18610421836229,29.761904761904763,29.850746268656714,29.585798816568047,29.069767441860467,32.89473684210527,29.411764705882355,31.645569620253166,29.411764705882355,29.411764705882355
201902020CLE,35.587188612099645,35.08771929824561,35.587188612099645,35.08771929824561,35.842293906810035,34.72222222222222,37.59398496240601,35.08771929824561,34.48275862068966,66.66666666666666,68.94409937888199,67.10526315789474,67.10526315789474,68.45425867507886,69.41896024464832,68.45425867507886,69.41896024464832,70.41420118343196
201902020DET,56.14035087719298,58.15899581589959,56.896551724137936,57.446808510638306,56.896551724137936,57.80590717299579,58.50622406639005,58.50622406639005,58.15899581589959,46.08294930875576,45.87155963302752,45.662100456621005,44.843049327354265,47.16981132075472,45.45454545454545,47.61904761904761,45.45454545454545,46.728971962616825
201902020GSW,92.5925925925926,95.23809523809523,92.5925925925926,94.34069043576685,93.4597776324395,95.23809523809523,96.15384615384616,95.23809523809523,95.23809523809523,9.090909090909092,8.771929824561402,9.75609756097561,8.071025020177562,9.523809523809524,8.333333333333332,9.42507068803016,8.333333333333332,9.090909090909092
201902020MIA,54.95495495495496,57.446808510638306,56.14035087719298,54.54545454545454,58.8477366255144,57.08154506437768,58.50622406639005,57.446808510638306,58.8477366255144,47.16981132075472,46.728971962616825,46.2962962962963,47.61904761904761,45.45454545454545,46.728971962616825,47.61904761904761,46.728971962616825,45.45454545454545
201902020MIN,53.48837209302325,54.12844036697248,54.12844036697248,53.70370370370371,52.83018867924528,54.54545454545454,55.55555555555556,55.55555555555556,54.54545454545454,49.01960784313725,50.0,48.54368932038835,49.01960784313725,50.98039215686274,50.0,50.24875621890548,49.01960784313725,50.0
201902020ORL,58.50622406639005,60.629921259842526,59.183673469387756,59.51417004048582,60.9375,59.83935742971887,60.9375,60.9375,59.83935742971887,44.052863436123346,43.66812227074236,43.66812227074236,43.290043290043286,44.052863436123346,43.66812227074236,45.248868778280546,42.5531914893617,44.44444444444444
201902020PHO,55.15695067264574,57.08154506437768,55.947136563876654,55.15695067264574,55.947136563876654,57.08154506437768,56.896551724137936,56.896551724137936,57.08154506437768,47.16981132075472,47.16981132075472,46.728971962616825,47.61904761904761,48.07692307692308,47.61904761904761,49.504950495049506,47.61904761904761,47.61904761904761
201902020SAC,44.052863436123346,43.66812227074236,43.66812227074236,43.290043290043286,41.66666666666667,44.44444444444444,45.87155963302752,44.44444444444444,44.44444444444444,58.8477366255144,60.629921259842526,59.183673469387756,59.183673469387756,62.546816479400746,58.8477366255144,60.317460317460316,59.51417004048582,60.629921259842526
201902020SAS,84.02555910543131,86.20689655172413,84.7560975609756,85.46511627906976,84.7560975609756,86.96219035202087,87.71498771498771,86.96219035202087,86.20689655172413,18.01801801801802,17.88908765652952,17.699115044247787,17.123287671232877,19.047619047619047,17.24137931034483,18.148820326678766,17.391304347826086,18.181818181818183
