game_id,Bookmaker,Unnamed: 0,OddHome,OddAway
202102080CHO,Marathonbet,9617,110,-123
202102080CHI,Unibet,9599,-179,148
202102080CHI,William Hill,9600,-185,165
202102080SAS,bet-at-home,9582,-123,-103
202102080SAS,bwin,9584,-125,104
202102080SAS,Coolbet,9585,-123,106
202102080SAS,GGBET,9586,-115,-106
202102080SAS,Marathonbet,9587,-112,110
202102080SAS,Pinnacle,9588,-115,104
202102080SAS,Unibet,9589,-120,102
202102080SAS,bet365,9583,-120,100
202102080CHI,1xBet,9591,-172,163
202102080CHI,bet-at-home,9592,-192,148
202102080CHI,bet365,9593,-185,165
202102080CHI,bwin,9594,-189,154
202102080CHI,Coolbet,9595,-182,156
202102080CHI,GGBET,9596,-192,154
202102080CHI,Marathonbet,9597,-179,160
202102080SAS,William Hill,9590,-120,100
202102080CHI,Pinnacle,9598,-175,156
202102090SAC,Unibet,9489,148,-179
202102090SAC,William Hill,9490,165,-185
202102090UTA,1xBet,9491,-208,194
202102090UTA,bet-at-home,9492,-233,175
202102090UTA,bet365,9493,-213,175
202102090UTA,bwin,9494,-222,179
202102090UTA,Pinnacle,9498,-213,187
202102090UTA,GGBET,9496,-217,174
202102090UTA,Marathonbet,9497,-200,198
202102090UTA,Unibet,9499,-238,195
202102090UTA,William Hill,9500,-213,185
202102090SAS,1xBet,9501,110,-118
202102090SAC,Pinnacle,9488,165,-185
202102090SAS,bet-at-home,9502,-101,-127
202102090UTA,Coolbet,9495,-217,185
202102090SAC,Marathonbet,9487,172,-192
202102090POR,Pinnacle,9478,-256,225
202102090SAC,Coolbet,9485,173,-204
202102090SAS,bet365,9503,104,-125
202102090POR,1xBet,9471,-217,202
202102090POR,bet-at-home,9472,-270,200
202102090POR,bet365,9473,-250,210
202102090POR,bwin,9474,-250,200
202102090POR,Coolbet,9475,-278,229
202102090SAC,GGBET,9486,170,-213
202102090POR,GGBET,9476,-286,223
202102090POR,Unibet,9479,-227,188
202102090POR,William Hill,9480,-250,210
202102090SAC,1xBet,9481,172,-185
202102090SAC,bet-at-home,9482,150,-196
202102090SAC,bet365,9483,165,-185
202102090SAC,bwin,9484,170,-208
202102090POR,Marathonbet,9477,-227,200
202102090SAS,bwin,9504,104,-125
202102090DET,bet-at-home,9532,165,-213
202102090SAS,GGBET,9506,-111,-110
202102090NOP,GGBET,9526,-244,193
202102090NOP,Marathonbet,9527,-244,216
202102090NOP,Pinnacle,9528,-250,220
202102090NOP,Unibet,9529,-263,215
202102090NOP,William Hill,9530,-270,229
202102090DET,1xBet,9531,209,-222
202102090NOP,Coolbet,9525,-256,217
202102090DET,William Hill,9540,190,-222
202102090DET,Coolbet,9535,179,-213
202102090DET,GGBET,9536,202,-256
202102090DET,Marathonbet,9537,206,-233
202102090DET,Pinnacle,9538,187,-213
202102090DET,Unibet,9539,195,-238
202102090SAS,Coolbet,9505,-101,-115
202102090DET,bwin,9534,195,-238
202102090NOP,bwin,9524,-278,220
202102090DET,bet365,9533,190,-233
202102090NOP,bet-at-home,9522,-270,204
202102090NOP,bet365,9523,-263,215
202102090SAS,Marathonbet,9507,108,-120
202102090SAS,Pinnacle,9508,110,-123
202102090SAS,Unibet,9509,100,-119
202102090SAS,William Hill,9510,104,-125
202102090MIA,bet-at-home,9512,-250,190
202102090MIA,bet365,9513,-233,190
202102090MIA,1xBet,9511,-217,204
202102090MIA,Coolbet,9515,-233,196
202102090MIA,GGBET,9516,-256,202
202102090MIA,Marathonbet,9517,-227,202
202102090MIA,Pinnacle,9518,-227,199
202102090MIA,Unibet,9519,-250,204
202102090MIA,William Hill,9520,-222,190
202102090MIA,bwin,9514,-278,220
202102090NOP,1xBet,9521,-233,219
202102100CHI,Coolbet,9405,129,-149
202102100DEN,1xBet,9411,-417,384
202102100CHI,William Hill,9410,114,-135
202102100CHI,Unibet,9409,114,-135
202102100CHI,GGBET,9406,110,-135
202102100CHI,Marathonbet,9407,127,-141
202102100DEN,bet-at-home,9412,-625,400
202102100CHI,Pinnacle,9408,127,-141
202102100DEN,bet365,9413,-500,375
202102100BRK,bet-at-home,9422,-103,-123
202102100DEN,Coolbet,9415,-556,438
202102100DEN,GGBET,9416,-455,334
202102100DEN,Marathonbet,9417,-455,380
202102100DEN,Pinnacle,9418,-500,411
202102100DEN,Unibet,9419,-455,350
202102100DEN,William Hill,9420,-556,400
202102100BRK,1xBet,9421,108,-115
202102100BRK,bet365,9423,-105,-116
202102100CHI,bwin,9404,125,-149
202102100DEN,bwin,9414,-455,340
202102100CHI,bet365,9403,114,-135
202102100LAL,Coolbet,9385,-833,609
202102100CHI,1xBet,9401,129,-137
202102100LAL,1xBet,9381,-667,585
202102100LAL,bet-at-home,9382,-1000,560
202102100LAL,bet365,9383,-909,600
202102100LAL,bwin,9384,-833,550
202102100BRK,bwin,9424,100,-120
202102100LAL,GGBET,9386,-769,505
202102100LAL,Marathonbet,9387,-714,580
202102100LAL,Pinnacle,9388,-833,603
202102100LAL,Unibet,9389,-769,525
202102100PHO,1xBet,9391,138,-147
202102100PHO,bet-at-home,9392,137,-175
202102100PHO,bet365,9393,150,-172
202102100PHO,bwin,9394,140,-167
202102100PHO,Coolbet,9395,154,-179
202102100PHO,GGBET,9396,145,-179
202102100PHO,Marathonbet,9397,152,-154
202102100PHO,Pinnacle,9398,158,-179
202102100PHO,Unibet,9399,129,-154
202102100PHO,William Hill,9400,145,-164
202102100CHI,bet-at-home,9402,114,-145
202102100BRK,Coolbet,9425,100,-116
202102100LAL,William Hill,9390,-909,600
202102100BRK,Marathonbet,9427,106,-118
202102100DAL,bet-at-home,9452,-169,131
202102100DAL,bet365,9453,-161,140
202102100DAL,bwin,9454,-167,140
202102100DAL,Coolbet,9455,-172,149
202102100DAL,GGBET,9456,-164,133
202102100DAL,Marathonbet,9457,-167,149
202102100DAL,Pinnacle,9458,-161,145
202102100DAL,Unibet,9459,-161,135
202102100DAL,William Hill,9460,-164,145
202102100WAS,1xBet,9461,177,-189
202102100WAS,bet-at-home,9462,175,-233
202102100WAS,bet365,9463,179,-222
202102100WAS,bwin,9464,165,-200
202102100WAS,Coolbet,9465,193,-227
202102100WAS,GGBET,9466,170,-213
202102100WAS,Marathonbet,9467,175,-196
202102100WAS,Pinnacle,9468,193,-217
202102100WAS,Unibet,9469,179,-217
202102100BRK,GGBET,9426,-101,-120
202102100DAL,1xBet,9451,-161,152
202102100MIN,William Hill,9450,350,-435
202102100WAS,William Hill,9470,190,-222
202102100MIN,Pinnacle,9448,326,-385
202102100BRK,Pinnacle,9428,104,-116
202102100MIN,Unibet,9449,295,-370
202102100BRK,Unibet,9429,-102,-118
202102100BRK,William Hill,9430,100,-120
202102100MEM,1xBet,9431,-135,125
202102100MEM,bet-at-home,9432,-152,118
202102100MEM,bet365,9433,-141,120
202102100MEM,Coolbet,9435,-143,123
202102100MEM,GGBET,9436,-161,131
202102100MEM,Marathonbet,9437,-137,124
202102100MEM,bwin,9434,-139,114
202102100MEM,Pinnacle,9438,-143,129
202102100MEM,Unibet,9439,-139,117
202102100MEM,William Hill,9440,-141,120
202102100MIN,1xBet,9441,338,-370
202102100MIN,bet-at-home,9442,320,-455
202102100MIN,bet365,9443,325,-435
202102100MIN,bwin,9444,290,-385
202102100MIN,Coolbet,9445,341,-417
202102100MIN,GGBET,9446,334,-455
202102100MIN,Marathonbet,9447,365,-370
202102110POR,Coolbet,9345,184,-217
202102110POR,GGBET,9346,210,-270
202102110POR,Marathonbet,9347,193,-217
202102110POR,Pinnacle,9348,199,-227
202102110DET,bet-at-home,9352,139,-179
202102110DET,1xBet,9351,143,-152
202102110DET,bet365,9353,150,-172
202102110POR,bwin,9344,179,-222
202102110POR,Unibet,9349,188,-227
202102110POR,bet365,9343,200,-244
202102110GSW,bet-at-home,9332,-476,330
202102110POR,1xBet,9341,202,-217
202102110GSW,William Hill,9340,-417,340
202102110GSW,Unibet,9339,-417,320
202102110GSW,Pinnacle,9338,-417,345
202102110GSW,Marathonbet,9337,-370,320
202102110GSW,GGBET,9336,-417,319
202102110GSW,Coolbet,9335,-455,363
202102110GSW,bwin,9334,-357,280
202102110GSW,bet365,9333,-455,350
202102110GSW,1xBet,9331,-357,324
202102110DET,bwin,9354,135,-161
202102110POR,bet-at-home,9342,185,-244
202102110DET,Coolbet,9355,146,-169
202102110POR,William Hill,9350,190,-222
202102110DET,Marathonbet,9357,149,-167
202102110DET,GGBET,9356,140,-172
202102110HOU,William Hill,9380,110,-130
202102110HOU,Unibet,9379,112,-133
202102110HOU,Pinnacle,9378,110,-120
202102110HOU,Marathonbet,9377,120,-122
202102110HOU,GGBET,9376,108,-130
202102110HOU,Coolbet,9375,106,-123
202102110HOU,bet365,9373,104,-125
202102110HOU,bet-at-home,9372,104,-132
202102110HOU,1xBet,9371,118,-125
202102110BOS,William Hill,9370,-141,120
202102110HOU,bwin,9374,120,-143
202102110BOS,Pinnacle,9368,-130,118
202102110BOS,Marathonbet,9367,-135,122
202102110BOS,GGBET,9366,-141,114
202102110BOS,Coolbet,9365,-133,114
202102110DET,Pinnacle,9358,154,-172
202102110BOS,bwin,9364,-139,114
202102110BOS,bet365,9363,-141,120
202102110BOS,bet-at-home,9362,-143,110
202102110BOS,1xBet,9361,-132,124
202102110DET,William Hill,9360,154,-175
202102110DET,Unibet,9359,129,-156
202102110BOS,Unibet,9369,-139,117
202102120DEN,Marathonbet,9257,-714,560
202102120DEN,GGBET,9256,-769,505
202102120DEN,Coolbet,9255,-909,648
202102120DEN,bwin,9254,-769,525
202102120SAC,Unibet,9249,-238,200
202102120DEN,bet-at-home,9252,-1000,560
202102120DEN,1xBet,9251,-625,570
202102120SAC,William Hill,9250,-270,229
202102120DEN,Pinnacle,9258,-769,585
202102120DEN,bet365,9253,-909,575
202102120DEN,Unibet,9259,-833,575
202102120BOS,1xBet,9271,-286,266
202102120UTA,1xBet,9261,-135,127
202102120UTA,bet-at-home,9262,-141,110
202102120UTA,bet365,9263,-135,114
202102120UTA,bwin,9264,-139,114
202102120UTA,Coolbet,9265,-137,118
202102120UTA,GGBET,9266,-130,106
202102120UTA,Marathonbet,9267,-130,127
202102120UTA,Pinnacle,9268,-133,120
202102120UTA,Unibet,9269,-139,117
202102120UTA,William Hill,9270,-135,114
202102120SAC,Pinnacle,9248,-270,233
202102120BOS,bet-at-home,9272,-357,254
202102120DEN,William Hill,9260,-833,575
202102120SAC,Marathonbet,9247,-244,216
202102120POR,GGBET,9236,-167,135
202102120SAC,Coolbet,9245,-278,231
202102120LAL,1xBet,9221,-323,294
202102120LAL,bet-at-home,9222,-455,309
202102120LAL,bet365,9223,-385,300
202102120LAL,bwin,9224,-385,290
202102120LAL,Coolbet,9225,-370,305
202102120LAL,GGBET,9226,-370,281
202102120LAL,Marathonbet,9227,-333,290
202102120LAL,Pinnacle,9228,-345,296
202102120LAL,Unibet,9229,-333,270
202102120LAL,William Hill,9230,-385,309
202102120POR,1xBet,9231,-161,152
202102120SAC,GGBET,9246,-270,212
202102120POR,bet-at-home,9232,-175,136
202102120POR,bwin,9234,-182,150
202102120POR,Coolbet,9235,-179,154
202102120POR,Marathonbet,9237,-167,149
202102120BOS,bet365,9273,-303,240
202102120POR,Pinnacle,9238,-164,148
202102120POR,Unibet,9239,-179,150
202102120POR,William Hill,9240,-164,145
202102120SAC,1xBet,9241,-250,234
202102120SAC,bet-at-home,9242,-286,215
202102120SAC,bet365,9243,-263,215
202102120SAC,bwin,9244,-250,200
202102120POR,bet365,9233,-172,150
202102120BOS,bwin,9274,-278,220
202102120CHO,bet365,9313,-141,120
202102120BOS,GGBET,9276,-294,229
202102120DAL,GGBET,9306,-147,120
202102120DAL,Marathonbet,9307,-137,136
202102120DAL,Pinnacle,9308,-139,125
202102120DAL,Unibet,9309,-143,123
202102120DAL,William Hill,9310,-145,125
202102120CHO,1xBet,9311,-139,131
202102120CHO,bet-at-home,9312,-145,112
202102120CHO,bwin,9314,-139,114
202102120CHO,Coolbet,9315,-143,123
202102120CHO,Marathonbet,9317,-143,129
202102120CHO,Pinnacle,9318,-130,118
202102120DAL,Coolbet,9305,-143,123
202102120CHO,Unibet,9319,-137,116
202102120WAS,1xBet,9321,149,-159
202102120WAS,bet-at-home,9322,127,-164
202102120WAS,bet365,9323,135,-156
202102120WAS,bwin,9324,125,-154
202102120WAS,Coolbet,9325,148,-172
202102120WAS,GGBET,9326,125,-154
202102120WAS,Marathonbet,9327,146,-161
202102120WAS,Pinnacle,9328,134,-149
202102120WAS,Unibet,9329,123,-147
202102120WAS,William Hill,9330,140,-161
202102120BOS,Coolbet,9275,-303,252
202102120CHO,William Hill,9320,-141,120
202102120DAL,bwin,9304,-149,125
202102120CHO,GGBET,9316,-152,123
202102120DAL,bet-at-home,9302,-154,121
202102120BOS,Marathonbet,9277,-303,262
202102120DAL,bet365,9303,-152,129
202102120BOS,Unibet,9279,-312,260
202102120BOS,William Hill,9280,-312,254
202102120CHI,1xBet,9281,260,-286
202102120CHI,bet-at-home,9282,254,-345
202102120CHI,bet365,9283,270,-345
202102120CHI,bwin,9284,240,-303
202102120CHI,Coolbet,9285,261,-312
202102120CHI,GGBET,9286,242,-312
202102120CHI,Marathonbet,9287,258,-294
202102120CHI,Pinnacle,9288,277,-323
202102120CHI,Unibet,9289,245,-303
202102120BOS,Pinnacle,9278,-294,254
202102120ATL,1xBet,9291,-132,124
202102120CHI,William Hill,9290,270,-333
202102120ATL,Unibet,9299,-135,114
202102120ATL,Pinnacle,9298,-137,124
202102120ATL,Marathonbet,9297,-135,122
202102120ATL,GGBET,9296,-135,110
202102120ATL,William Hill,9300,-141,120
202102120ATL,bwin,9294,-133,110
202102120ATL,bet365,9293,-141,120
202102120ATL,bet-at-home,9292,-141,110
202102120DAL,1xBet,9301,-143,133
202102120ATL,Coolbet,9295,-132,114
202102130GSW,bwin,9184,135,-161
202102130NYK,bet-at-home,9192,-114,-112
202102130NYK,1xBet,9191,-103,-103
202102130GSW,William Hill,9190,140,-161
202102130GSW,Unibet,9189,123,-147
202102130GSW,Pinnacle,9188,137,-152
202102130GSW,Marathonbet,9187,146,-147
202102130GSW,GGBET,9186,133,-164
202102130GSW,Coolbet,9185,135,-156
202102130GSW,bet365,9183,140,-161
202102130UTA,Marathonbet,9177,-256,225
202102130GSW,1xBet,9181,143,-152
202102130UTA,William Hill,9180,-294,245
202102130UTA,Unibet,9179,-286,235
202102130UTA,Pinnacle,9178,-286,250
202102130UTA,GGBET,9176,-286,223
202102130UTA,Coolbet,9175,-294,248
202102130UTA,bwin,9174,-303,240
202102130UTA,bet365,9173,-294,235
202102130UTA,bet-at-home,9172,-312,229
202102130UTA,1xBet,9171,-244,227
202102130NYK,bet365,9193,-111,-111
202102130GSW,bet-at-home,9182,127,-161
202102130NYK,bwin,9194,-115,-105
202102130NYK,Pinnacle,9198,-108,-103
202102130NYK,GGBET,9196,-110,-111
202102130NYK,Coolbet,9195,-102,-114
202102130PHO,Unibet,9219,-120,102
202102130PHO,Pinnacle,9218,-109,-101
202102130PHO,Marathonbet,9217,-115,104
202102130PHO,GGBET,9216,-112,-109
202102130PHO,Coolbet,9215,-116,100
202102130PHO,bwin,9214,-118,100
202102130PHO,bet365,9213,-116,-105
202102130PHO,bet-at-home,9212,-122,-104
202102130PHO,1xBet,9211,-114,106
202102130ATL,William Hill,9210,100,-120
202102130PHO,William Hill,9220,-120,100
202102130ATL,Pinnacle,9208,104,-116
202102130ATL,Marathonbet,9207,104,-115
202102130ATL,GGBET,9206,-108,-114
202102130ATL,Coolbet,9205,108,-123
202102130ATL,bwin,9204,-105,-115
202102130ATL,bet365,9203,104,-125
202102130ATL,bet-at-home,9202,100,-127
202102130ATL,1xBet,9201,106,-112
202102130NYK,William Hill,9200,-110,-110
202102130NYK,Unibet,9199,-110,-108
202102130NYK,Marathonbet,9197,-105,-105
202102130ATL,Unibet,9209,102,-122
202102140PHO,Coolbet,9105,-714,528
202102140PHO,bwin,9104,-667,475
202102140PHO,bet365,9103,-769,525
202102140SAC,Marathonbet,9097,-149,134
202102140PHO,1xBet,9101,-588,530
202102140SAC,William Hill,9100,-125,104
202102140SAC,Unibet,9099,-135,114
202102140SAC,Pinnacle,9098,-110,100
202102140PHO,bet-at-home,9102,-909,520
202102140PHO,GGBET,9106,-625,432
202102140OKC,1xBet,9111,500,-556
202102140PHO,Pinnacle,9108,-667,529
202102140PHO,Unibet,9109,-769,525
202102140PHO,William Hill,9110,-833,550
202102140OKC,bet-at-home,9112,560,-1000
202102140OKC,bet365,9113,600,-909
202102140OKC,bwin,9114,575,-909
202102140OKC,Coolbet,9115,641,-909
202102140OKC,GGBET,9116,505,-769
202102140OKC,Marathonbet,9117,490,-588
202102140SAC,GGBET,9096,104,-128
202102140PHO,Marathonbet,9107,-667,525
202102140SAC,Coolbet,9095,-132,114
202102140LAC,bet-at-home,9082,-556,359
202102140SAC,bet365,9093,-125,104
202102140OKC,Pinnacle,9118,605,-833
202102140DEN,1xBet,9071,138,-147
202102140DEN,bet-at-home,9072,124,-159
202102140DEN,bet365,9073,129,-152
202102140DEN,bwin,9074,125,-149
202102140DEN,Coolbet,9075,133,-154
202102140DEN,GGBET,9076,123,-152
202102140DEN,Marathonbet,9077,141,-143
202102140DEN,Pinnacle,9078,136,-149
202102140DEN,Unibet,9079,125,-149
202102140SAC,bwin,9094,-133,110
202102140DEN,William Hill,9080,129,-149
202102140LAC,bet365,9083,-455,350
202102140LAC,bwin,9084,-400,309
202102140LAC,Coolbet,9085,-435,345
202102140LAC,GGBET,9086,-435,322
202102140LAC,Marathonbet,9087,-400,345
202102140LAC,Pinnacle,9088,-417,345
202102140LAC,Unibet,9089,-417,320
202102140LAC,William Hill,9090,-435,359
202102140SAC,1xBet,9091,-141,133
202102140SAC,bet-at-home,9092,-147,114
202102140LAC,1xBet,9081,-385,348
202102140OKC,Unibet,9119,600,-909
202102140CHO,bet365,9133,150,-172
202102140DAL,1xBet,9121,-217,202
202102140DET,Pinnacle,9148,192,-217
202102140DET,Unibet,9149,170,-208
202102140DET,William Hill,9150,185,-213
202102140TOR,1xBet,9151,-303,284
202102140TOR,bet-at-home,9152,-385,275
202102140TOR,bet365,9153,-370,280
202102140TOR,bwin,9154,-357,280
202102140TOR,Coolbet,9155,-357,295
202102140TOR,GGBET,9156,-323,249
202102140TOR,Marathonbet,9157,-323,280
202102140DET,Marathonbet,9147,193,-217
202102140TOR,Pinnacle,9158,-357,297
202102140TOR,William Hill,9160,-345,290
202102140WAS,1xBet,9161,252,-270
202102140WAS,bet365,9163,240,-303
202102140WAS,bwin,9164,225,-278
202102140WAS,Coolbet,9165,237,-286
202102140WAS,GGBET,9166,212,-270
202102140WAS,Marathonbet,9167,250,-286
202102140WAS,Pinnacle,9168,238,-278
202102140WAS,Unibet,9169,250,-303
202102140OKC,William Hill,9120,600,-909
202102140TOR,Unibet,9159,-303,245
202102140DET,GGBET,9146,170,-213
202102140WAS,bet-at-home,9162,225,-303
202102140DET,bwin,9144,179,-222
202102140DET,Coolbet,9145,181,-213
202102140DAL,bet-at-home,9122,-233,175
202102140DAL,bet365,9123,-227,185
202102140DAL,bwin,9124,-222,179
202102140DAL,Coolbet,9125,-217,186
202102140DAL,Marathonbet,9127,-208,206
202102140DAL,Pinnacle,9128,-213,188
202102140DAL,Unibet,9129,-208,175
202102140DAL,William Hill,9130,-222,190
202102140CHO,1xBet,9131,154,-164
202102140CHO,bet-at-home,9132,140,-182
202102140DAL,GGBET,9126,-222,177
202102140CHO,bwin,9134,150,-182
202102140DET,bet365,9143,179,-222
202102140WAS,William Hill,9170,245,-294
202102140DET,bet-at-home,9142,175,-227
202102140DET,1xBet,9141,196,-208
202102140CHO,Unibet,9139,138,-164
202102140CHO,William Hill,9140,145,-169
202102140CHO,Pinnacle,9138,154,-172
202102140CHO,Marathonbet,9137,152,-169
202102140CHO,GGBET,9136,140,-172
202102140CHO,Coolbet,9135,138,-159
202102150SAC,bwin,9024,154,-189
202102150SAC,1xBet,9021,175,-185
202102150SAC,bet-at-home,9022,150,-196
202102150LAC,Unibet,9019,135,-161
202102150SAC,bet365,9023,165,-185
202102150LAC,William Hill,9020,190,-222
202102150SAC,Coolbet,9025,158,-185
202102150SAC,Unibet,9029,165,-200
202102150SAC,Marathonbet,9027,172,-192
202102150SAC,Pinnacle,9028,161,-179
202102150SAC,William Hill,9030,170,-189
202102150UTA,1xBet,9031,-357,324
202102150LAC,Pinnacle,9018,202,-233
202102150UTA,bet-at-home,9032,-455,309
202102150SAC,GGBET,9026,164,-204
202102150LAC,Marathonbet,9017,174,-175
202102150GSW,Coolbet,9005,-588,457
202102150LAC,Coolbet,9015,181,-213
202102150UTA,bet365,9033,-385,300
202102150GSW,1xBet,9001,-455,405
202102150GSW,bet-at-home,9002,-455,300
202102150GSW,bet365,9003,-526,400
202102150GSW,bwin,9004,-455,350
202102150GSW,GGBET,9006,-476,347
202102150LAC,GGBET,9016,140,-172
202102150GSW,Marathonbet,9007,-476,400
202102150GSW,Unibet,9009,-526,390
202102150GSW,William Hill,9010,-556,425
202102150LAC,1xBet,9011,165,-175
202102150LAC,bet-at-home,9012,154,-204
202102150LAC,bet365,9013,175,-213
202102150LAC,bwin,9014,125,-154
202102150GSW,Pinnacle,9008,-556,447
202102150UTA,bwin,9034,-385,300
202102150NYK,Coolbet,9045,100,-116
202102150UTA,GGBET,9036,-417,311
202102150IND,GGBET,9056,-192,154
202102150IND,Marathonbet,9057,-192,172
202102150IND,Pinnacle,9058,-189,168
202102150IND,Unibet,9059,-189,160
202102150IND,William Hill,9060,-200,175
202102150WAS,1xBet,9061,-123,116
202102150WAS,bet-at-home,9062,-137,102
202102150WAS,bet365,9063,-125,104
202102150WAS,bwin,9064,-125,104
202102150WAS,Coolbet,9065,-116,100
202102150WAS,GGBET,9066,-123,100
202102150UTA,Coolbet,9035,-345,285
202102150WAS,Pinnacle,9068,-118,106
202102150WAS,Unibet,9069,-128,106
202102150WAS,William Hill,9070,-130,110
202102150IND,Coolbet,9055,-192,165
202102150IND,bwin,9054,-189,154
202102150WAS,Marathonbet,9067,-127,114
202102150IND,bet-at-home,9052,-204,154
202102150IND,bet365,9053,-200,170
202102150UTA,Marathonbet,9037,-370,320
202102150UTA,Unibet,9039,-556,210
202102150UTA,William Hill,9040,-400,320
202102150NYK,1xBet,9041,106,-114
202102150NYK,bet-at-home,9042,100,-128
202102150NYK,bet365,9043,104,-125
202102150UTA,Pinnacle,9038,-370,307
202102150NYK,GGBET,9046,104,-128
202102150NYK,Marathonbet,9047,104,-115
202102150NYK,Pinnacle,9048,106,-118
202102150NYK,Unibet,9049,102,-122
202102150NYK,William Hill,9050,104,-125
202102150NYK,bwin,9044,104,-125
202102150IND,1xBet,9051,-185,172
202102160MIL,Pinnacle,8968,-238,208
202102160MEM,Pinnacle,8958,106,-118
202102160MEM,Unibet,8959,-104,-114
202102160MEM,William Hill,8960,104,-125
202102160MIL,1xBet,8961,-238,220
202102160MIL,Coolbet,8965,-233,196
202102160MIL,bet365,8963,-244,200
202102160MIL,bwin,8964,-222,179
202102160MIL,GGBET,8966,-233,185
202102160MIL,Marathonbet,8967,-227,225
202102160MEM,Marathonbet,8957,104,-116
202102160MIL,bet-at-home,8962,-256,195
202102160MEM,GGBET,8956,-101,-120
202102160PHO,Pinnacle,8948,-303,259
202102160MEM,bwin,8954,104,-125
202102160MEM,bet365,8953,104,-125
202102160MEM,bet-at-home,8952,100,-127
202102160MEM,1xBet,8951,108,-115
202102160PHO,William Hill,8950,-345,270
202102160PHO,Unibet,8949,-333,270
202102160PHO,Marathonbet,8947,-323,280
202102160PHO,GGBET,8946,-333,256
202102160PHO,Coolbet,8945,-323,267
202102160PHO,bwin,8944,-333,260
202102160PHO,bet-at-home,8942,-385,280
202102160PHO,1xBet,8941,-294,276
202102160MIL,Unibet,8969,-227,188
202102160MEM,Coolbet,8955,-101,-114
202102160MIL,William Hill,8970,-244,204
202102160PHO,bet365,8943,-323,260
202102160MIN,bet-at-home,8972,195,-263
202102160MIN,1xBet,8971,215,-233
202102160BOS,Unibet,8999,-120,102
202102160BOS,Pinnacle,8998,-125,114
202102160BOS,Marathonbet,8997,-125,112
202102160BOS,GGBET,8996,-125,102
202102160BOS,Coolbet,8995,-128,110
202102160BOS,bwin,8994,-125,104
202102160BOS,bet365,8993,-132,110
202102160BOS,bet-at-home,8992,-130,100
202102160BOS,1xBet,8991,-122,114
202102160OKC,William Hill,8990,185,-213
202102160OKC,Unibet,8989,170,-204
202102160OKC,Pinnacle,8988,184,-208
202102160OKC,Marathonbet,8987,189,-213
202102160BOS,William Hill,9000,-130,110
202102160OKC,Coolbet,8985,175,-208
202102160OKC,GGBET,8986,181,-227
202102160MIN,bet365,8973,210,-250
202102160MIN,bwin,8974,220,-278
202102160MIN,GGBET,8976,212,-270
202102160MIN,Marathonbet,8977,215,-244
202102160MIN,Pinnacle,8978,211,-244
202102160MIN,Coolbet,8975,219,-263
202102160MIN,William Hill,8980,210,-250
202102160OKC,1xBet,8981,192,-204
202102160OKC,bet-at-home,8982,170,-227
202102160OKC,bet365,8983,179,-222
202102160OKC,bwin,8984,170,-208
202102160MIN,Unibet,8979,204,-250
202102170MEM,Marathonbet,8867,-270,238
202102170NOP,GGBET,8876,-179,145
202102170MEM,Unibet,8869,-270,225
202102170MEM,William Hill,8870,-278,235
202102170NOP,1xBet,8871,-167,156
202102170NOP,bet-at-home,8872,-185,144
202102170NOP,bet365,8873,-175,154
202102170NOP,bwin,8874,-161,135
202102170NOP,Coolbet,8875,-167,144
202102170NOP,Marathonbet,8877,-172,154
202102170CHI,bet365,8883,-147,125
202102170NOP,Unibet,8879,-164,138
202102170NOP,William Hill,8880,-175,154
202102170CHI,1xBet,8881,-139,131
202102170CHI,bet-at-home,8882,-149,117
202102170CHI,bwin,8884,-154,125
202102170CHI,Coolbet,8885,-145,125
202102170CHI,GGBET,8886,-149,122
202102170CHI,Marathonbet,8887,-143,129
202102170CHI,Pinnacle,8888,-143,127
202102170MEM,GGBET,8866,-294,229
202102170NOP,Pinnacle,8878,-175,156
202102170MEM,Coolbet,8865,-263,221
202102170LAC,1xBet,8851,236,-256
202102170MEM,bet365,8863,-286,229
202102170GSW,1xBet,8841,-119,112
202102170GSW,bet-at-home,8842,-125,-102
202102170GSW,bet365,8843,-125,104
202102170GSW,bwin,8844,-120,100
202102170GSW,Coolbet,8845,-123,106
202102170GSW,GGBET,8846,-122,100
202102170GSW,Marathonbet,8847,-114,112
202102170GSW,Pinnacle,8848,-114,102
202102170GSW,Unibet,8849,-120,102
202102170GSW,William Hill,8850,-125,104
202102170MEM,bwin,8864,-278,220
202102170CHI,Unibet,8889,-141,118
202102170LAC,bet365,8853,229,-286
202102170LAC,bwin,8854,220,-278
202102170LAC,Coolbet,8855,238,-286
202102170LAC,GGBET,8856,212,-270
202102170LAC,Marathonbet,8857,240,-244
202102170LAC,Pinnacle,8858,235,-270
202102170LAC,Unibet,8859,204,-250
202102170LAC,William Hill,8860,235,-278
202102170MEM,1xBet,8861,-263,240
202102170MEM,bet-at-home,8862,-303,225
202102170LAC,bet-at-home,8852,220,-294
202102170CHI,William Hill,8890,-145,125
202102170MEM,Pinnacle,8868,-270,234
202102170MIN,bet-at-home,8892,170,-222
202102170BOS,Unibet,8919,-128,106
202102170BOS,William Hill,8920,-125,104
202102170PHI,1xBet,8921,-345,313
202102170PHI,bet-at-home,8922,-400,290
202102170PHI,bwin,8924,-385,290
202102170PHI,Coolbet,8925,-370,301
202102170PHI,GGBET,8926,-370,281
202102170PHI,Marathonbet,8927,-357,309
202102170PHI,Pinnacle,8928,-357,300
202102170PHI,Unibet,8929,-385,300
202102170BOS,Pinnacle,8918,-120,110
202102170PHI,William Hill,8930,-345,290
