,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202002100GSW,29.585798816568047,30.211480362537763,29.850746268656717,29.239766081871345,29.850746268656717,30.76923076923077,35.842293906810035,30.76923076923077,30.3951367781155,30.76923076923077,72.45179063360881,73.54497354497354,75.18610421836229,73.54497354497354,72.97297297297297,73.54497354497354,67.53246753246754,75.18610421836229,74.09326424870466,73.54497354497354,0.28994999760371903,0.2911768783989893,0.284193082049293,0.28447575182877266,0.29030992546096507,0.29496683573936794,0.3467219020172911,0.2903981264637002,0.29089484076145117,0.29496683573936794,0.710050002396281,0.7088231216010106,0.715806917950707,0.7155242481712273,0.7096900745390349,0.705033164260632,0.653278097982709,0.7096018735362998,0.7091051592385489,0.705033164260632
202002100IND,72.45179063360881,72.45179063360881,74.09326424870466,72.97297297297297,71.91011235955057,72.45179063360881,72.97297297297297,74.61928934010153,72.45179063360881,73.54497354497354,29.761904761904763,30.959752321981423,31.446540880503143,29.585798816568047,30.76923076923077,31.746031746031743,30.3951367781155,31.54574132492113,31.746031746031743,31.25,0.7088266435653094,0.7006160875553612,0.7020409423534134,0.711523467955715,0.7003367003367004,0.6953292206974695,0.7059524755622666,0.7028612799589737,0.6953292206974695,0.7017986746607763,0.29117335643469056,0.29938391244463874,0.29795905764658664,0.2884765320442851,0.29966329966329963,0.3046707793025305,0.29404752443773347,0.2971387200410262,0.3046707793025305,0.2982013253392237
202002100LAL,90.08919722497522,90.9090909090909,90.08919722497522,90.9090909090909,90.08919722497522,90.08919722497522,90.08919722497522,94.34069043576685,90.9090909090909,90.9090909090909,12.34567901234568,12.836970474967908,15.408320493066254,12.048192771084338,12.78772378516624,13.333333333333334,13.79310344827586,12.004801920768308,13.333333333333334,13.79310344827586,0.879477776848744,0.8762654668166479,0.8539461323227776,0.8829787234042553,0.8756988092216947,0.8710790263847186,0.867223739184788,0.88711508447842,0.872093023255814,0.8682634730538923,0.12052222315125599,0.12373453318335208,0.1460538676772224,0.1170212765957447,0.12430119077830531,0.12892097361528143,0.13277626081521202,0.11288491552158006,0.12790697674418605,0.13173652694610777
202002100MIL,81.98198198198197,84.02555910543131,84.02555910543131,82.63888888888889,84.02555910543131,83.33333333333334,85.46511627906976,86.20689655172413,86.20689655172413,84.7560975609756,20.40816326530612,19.41747572815534,21.45922746781116,20.0,19.342359767891683,20.40816326530612,18.181818181818183,19.49317738791423,18.181818181818183,20.0,0.8006823487161071,0.8122882245344688,0.7965656644438378,0.8051420838971584,0.8128785025497546,0.8032786885245903,0.8245792962774094,0.8155802861685214,0.8258258258258258,0.8090803259604191,0.19931765128389298,0.1877117754655312,0.2034343355561622,0.19485791610284167,0.18712149745024542,0.1967213114754098,0.17542070372259053,0.18441971383147857,0.1741741741741742,0.1909196740395809
202002100ORL,78.72340425531915,78.72340425531915,79.38144329896907,79.38144329896907,78.72340425531915,80.65764023210832,80.0,81.98198198198197,80.0,79.38144329896907,23.58490566037736,24.69135802469136,25.64102564102564,23.25581395348837,24.509803921568626,23.04147465437788,23.809523809523807,23.980815347721823,23.809523809523807,25.64102564102564,0.7694722385717089,0.761239522479045,0.755852001006796,0.7734174258350853,0.7625782986461911,0.7778045195506236,0.7706422018348624,0.7736864640039146,0.7706422018348624,0.755852001006796,0.23052776142829115,0.23876047752095508,0.2441479989932041,0.22658257416491473,0.2374217013538088,0.22219548044937637,0.22935779816513757,0.22631353599608542,0.22935779816513757,0.2441479989932041
202002100TOR,78.72340425531915,78.72340425531915,79.38144329896907,79.38144329896907,77.52808988764045,80.65764023210832,79.38144329896907,81.30841121495327,78.72340425531915,80.0,23.58490566037736,25.062656641604008,25.64102564102564,23.25581395348837,25.51020408163265,23.809523809523807,24.449877750611247,24.509803921568626,25.64102564102564,23.809523809523807,0.7694722385717089,0.7585161588655398,0.755852001006796,0.7734174258350853,0.7524201624568821,0.7720860518427085,0.764523098584711,0.7683782145640314,0.7543125980135913,0.7706422018348624,0.23052776142829115,0.24148384113446023,0.2441479989932041,0.22658257416491473,0.24757983754311783,0.22791394815729143,0.23547690141528899,0.23162178543596845,0.24568740198640876,0.22935779816513757
202002110HOU,55.947136563876654,57.80590717299579,57.44680851063831,56.52173913043478,57.44680851063831,57.44680851063831,58.50622406639005,58.15899581589959,58.50622406639005,58.15899581589959,46.728971962616825,45.87155963302752,48.07692307692308,46.08294930875576,45.04504504504504,46.728971962616825,45.45454545454545,48.07692307692308,45.45454545454545,46.728971962616825,0.5448895304543085,0.5575551655901131,0.5443970531213649,0.5508689709041203,0.5605012156349356,0.551441114716549,0.5627721335268505,0.54745133681739,0.5627721335268505,0.5544868210118182,0.4551104695456915,0.4424448344098868,0.45560294687863506,0.4491310290958797,0.43949878436506445,0.44855888528345095,0.4372278664731495,0.45254866318261,0.4372278664731495,0.44551317898818177
202002110NOP,57.44680851063831,60.31746031746032,60.31746031746032,58.15899581589959,59.51417004048582,60.9375,59.83935742971887,60.9375,60.31746031746032,60.629921259842526,44.642857142857146,43.66812227074236,44.843049327354265,44.44444444444444,42.91845493562232,43.290043290043286,43.66812227074236,45.04504504504504,43.66812227074236,44.44444444444444,0.562709341272795,0.5800559925343288,0.5735751996751048,0.5668328047122791,0.5810079557598683,0.5846583165682394,0.5781162637027498,0.5749767565413734,0.5800559925343288,0.5770191507077436,0.437290658727205,0.41994400746567123,0.42642480032489505,0.43316719528772085,0.4189920442401317,0.41534168343176064,0.4218837362972501,0.42502324345862663,0.41994400746567123,0.4229808492922564
202002110OKC,76.35933806146572,76.905311778291,79.38144329896907,76.35933806146572,76.905311778291,78.72340425531915,76.35933806146572,80.0,78.72340425531915,79.38144329896907,25.906735751295333,26.525198938992045,26.109660574412537,26.31578947368421,26.385224274406333,25.0,27.3972602739726,26.109660574412537,26.31578947368421,25.0,0.7466732144354347,0.7435457027617699,0.7524941950958128,0.7436984973339796,0.7445533222816757,0.7589743589743589,0.7359468148194388,0.7539370078740156,0.7494669509594883,0.7604938271604939,0.2533267855645654,0.25645429723823004,0.24750580490418722,0.25630150266602036,0.25544667771832436,0.24102564102564103,0.26405318518056115,0.24606299212598426,0.2505330490405117,0.23950617283950618
202002110PHI,51.21951219512195,50.98039215686274,50.0,50.98039215686274,52.38095238095239,50.98039215686274,52.38095238095239,53.271028037383175,52.60663507109005,49.01960784313725,50.98039215686274,52.83018867924528,55.947136563876654,51.45631067961165,50.0,52.83018867924528,52.38095238095239,52.83018867924528,52.60663507109005,55.55555555555556,0.5011698642957417,0.4910905203136137,0.4719334719334719,0.49767701170786105,0.5116279069767442,0.4910905203136137,0.5,0.5020774472328403,0.5,0.46875,0.4988301357042583,0.5089094796863863,0.5280665280665281,0.5023229882921391,0.4883720930232558,0.5089094796863863,0.5,0.49792255276715974,0.5,0.53125
202002110WAS,60.31746031746032,61.38996138996139,62.546816479400746,60.9375,60.629921259842526,62.546816479400746,62.121212121212125,62.121212121212125,61.68582375478927,62.546816479400746,42.19409282700422,42.3728813559322,42.91845493562232,41.66666666666667,41.84100418410041,41.66666666666667,40.81632653061224,44.05286343612335,41.66666666666667,42.5531914893617,0.5883967071736574,0.5916372351160444,0.5930560424319092,0.5939086294416244,0.5916792592354435,0.6001796945193171,0.6034845298888556,0.5850883258942604,0.5968489341983317,0.5951171430737736,0.41160329282634256,0.40836276488395556,0.40694395756809076,0.4060913705583757,0.4083207407645564,0.39982030548068287,0.39651547011114446,0.41491167410573965,0.40315106580166826,0.40488285692622644
202002120BRK,40.81632653061224,40.16064257028113,42.19409282700422,40.48582995951417,39.37007874015748,40.81632653061224,40.81632653061224,42.19409282700422,40.0,40.81632653061224,61.38996138996139,63.63636363636363,62.825278810408925,62.121212121212125,63.23529411764706,63.23529411764706,62.121212121212125,63.63636363636363,63.23529411764706,63.63636363636363,0.3993524015110631,0.38691523039043263,0.4017743790420145,0.3945716506247384,0.38370387089493285,0.39226997404095754,0.39651547011114446,0.3986951794128307,0.3874643874643875,0.39076376554174064,0.6006475984889369,0.6130847696095673,0.5982256209579855,0.6054283493752616,0.6162961291050671,0.6077300259590424,0.6034845298888556,0.6013048205871693,0.6125356125356125,0.6092362344582594
202002120CLE,44.05286343612335,43.66812227074236,47.16981132075472,43.66812227074236,42.5531914893617,45.45454545454545,43.66812227074236,45.24886877828055,43.66812227074236,44.44444444444444,58.15899581589959,60.31746031746032,57.80590717299579,58.8477366255144,59.83935742971887,58.50622406639005,59.83935742971887,60.629921259842526,60.31746031746032,59.83935742971887,0.43099561791066304,0.41994400746567123,0.4493402093129076,0.4259645555419216,0.4155887507302011,0.4372278664731495,0.4218837362972501,0.42736480802234417,0.41994400746567123,0.42618741976893454,0.5690043820893369,0.5800559925343288,0.5506597906870924,0.5740354444580784,0.5844112492697988,0.5627721335268505,0.5781162637027498,0.5726351919776559,0.5800559925343288,0.5738125802310655
202002120DAL,78.11816192560175,78.72340425531915,79.38144329896907,78.72340425531915,78.72340425531915,78.11816192560175,79.38144329896907,80.0,79.38144329896907,80.0,24.213075060532688,24.57002457002457,25.64102564102564,23.809523809523807,24.449877750611247,25.64102564102564,24.449877750611247,25.97402597402597,25.0,24.449877750611247,0.7633852988231395,0.7621337112202035,0.755852001006796,0.7677865612648221,0.7630212272475168,0.7528794679067756,0.764523098584711,0.7549019607843137,0.7604938271604939,0.7659176029962547,0.23661470117686043,0.23786628877979654,0.2441479989932041,0.23221343873517783,0.23697877275248322,0.24712053209322446,0.23547690141528899,0.24509803921568624,0.23950617283950618,0.2340823970037453
202002120DEN,43.290043290043286,45.04504504504504,44.44444444444444,42.73504273504273,42.91845493562232,43.290043290043286,43.66812227074236,45.45454545454545,42.5531914893617,42.5531914893617,59.18367346938776,58.8477366255144,60.629921259842526,59.83935742971887,59.51417004048582,60.9375,59.83935742971887,60.629921259842526,60.9375,61.68582375478927,0.4224502112251055,0.4335724226528209,0.4229808492922564,0.41662483686376867,0.4189920442401317,0.41534168343176064,0.4218837362972501,0.42847503373819157,0.41117892707998716,0.40822710565418,0.5775497887748944,0.5664275773471791,0.5770191507077436,0.5833751631362313,0.5810079557598683,0.5846583165682394,0.5781162637027498,0.5715249662618084,0.5888210729200128,0.5917728943458199
202002120IND,54.12844036697248,54.95495495495496,54.337899543379,54.95495495495496,54.54545454545454,54.54545454545454,55.55555555555556,55.947136563876654,55.55555555555556,54.54545454545454,48.07692307692308,49.01960784313725,50.73891625615764,47.61904761904761,48.07692307692308,49.50495049504951,49.01960784313725,50.0,49.01960784313725,50.0,0.5296046953219403,0.5285423037716616,0.5171254870060368,0.5357590966122961,0.5315161839863713,0.5242214532871972,0.53125,0.5280665280665281,0.53125,0.5217391304347826,0.4703953046780598,0.4714576962283384,0.4828745129939633,0.4642409033877038,0.46848381601362865,0.4757785467128029,0.46875,0.4719334719334719,0.46875,0.47826086956521746
202002120MEM,61.38996138996139,62.121212121212125,62.121212121212125,62.121212121212125,61.38996138996139,62.546816479400746,62.121212121212125,63.23529411764706,61.68582375478927,63.63636363636363,40.81632653061224,41.49377593360996,42.91845493562232,40.48582995951417,40.98360655737705,41.66666666666667,40.81632653061224,42.73504273504273,41.66666666666667,40.81632653061224,0.6006475984889369,0.5995388629330745,0.5914071689469448,0.6054283493752616,0.5996661308272536,0.6001796945193171,0.6034845298888556,0.596726366979006,0.5968489341983317,0.6092362344582594,0.3993524015110631,0.4004611370669256,0.40859283105305516,0.3945716506247384,0.4003338691727464,0.39982030548068287,0.39651547011114446,0.4032736330209939,0.40315106580166826,0.39076376554174064
202002120MIN,70.93023255813954,70.93023255813954,69.96996996996997,70.93023255813954,70.41420118343196,71.42857142857143,70.93023255813954,72.45179063360881,71.42857142857143,71.42857142857143,31.347962382445143,32.6797385620915,35.587188612099645,31.64556962025317,32.467532467532465,32.89473684210527,32.89473684210527,33.78378378378378,32.89473684210527,33.33333333333333,0.6935029758722692,0.6845888652534292,0.6628633330971014,0.6914908882192566,0.6844188825814163,0.6846846846846846,0.6831712348953728,0.6819918001191435,0.6846846846846846,0.6818181818181819,0.30649702412773083,0.3154111347465708,0.3371366669028986,0.3085091117807433,0.3155811174185838,0.3153153153153153,0.31682876510462715,0.31800819988085643,0.3153153153153153,0.3181818181818181
202002120NYK,58.50622406639005,57.44680851063831,59.51417004048582,59.51417004048582,59.18367346938776,60.31746031746032,59.83935742971887,60.629921259842526,59.51417004048582,59.83935742971887,44.05286343612335,46.728971962616825,45.45454545454545,43.290043290043286,43.66812227074236,44.05286343612335,43.66812227074236,45.24886877828055,44.44444444444444,44.44444444444444,0.5704635785196144,0.551441114716549,0.5669705469845722,0.5789078882315836,0.5754267394506543,0.5779177274554469,0.5781162637027498,0.5726351919776559,0.5724794461272177,0.5738125802310655,0.42953642148038573,0.44855888528345095,0.4330294530154278,0.4210921117684164,0.4245732605493458,0.4220822725445531,0.4218837362972501,0.42736480802234417,0.42752055387278237,0.42618741976893454
202002120ORL,72.45179063360881,72.45179063360881,76.35933806146572,72.97297297297297,71.91011235955057,71.42857142857143,73.54497354497354,74.09326424870466,72.97297297297297,75.18610421836229,29.761904761904763,30.959752321981423,29.15451895043732,29.585798816568047,30.76923076923077,32.89473684210527,29.850746268656717,31.84713375796178,31.25,29.411764705882355,0.7088266435653094,0.7006160875553612,0.7236901410290746,0.711523467955715,0.7003367003367004,0.6846846846846846,0.7112961124264874,0.6993863119528987,0.7001620745542949,0.7188110521909016,0.29117335643469056,0.29938391244463874,0.2763098589709254,0.2884765320442851,0.29966329966329963,0.3153153153153153,0.28870388757351256,0.3006136880471013,0.29983792544570503,0.28118894780909853
202002120PHO,72.45179063360881,72.45179063360881,74.61928934010153,73.54497354497354,71.91011235955057,75.72815533980582,72.97297297297297,74.61928934010153,73.54497354497354,74.61928934010153,29.585798816568047,30.959752321981423,30.3951367781155,29.239766081871345,30.76923076923077,28.98550724637681,30.3951367781155,31.446540880503143,30.76923076923077,30.3951367781155,0.710050002396281,0.7006160875553612,0.7105622731880757,0.7155242481712273,0.7003367003367004,0.7231926901370599,0.7059524755622666,0.7035186467206453,0.705033164260632,0.7105622731880757,0.28994999760371903,0.29938391244463874,0.2894377268119242,0.28447575182877266,0.29966329966329963,0.27680730986294005,0.29404752443773347,0.2964813532793546,0.29496683573936794,0.2894377268119242
202002120UTA,66.66666666666666,67.10526315789474,64.53900709219859,67.10526315789474,66.21621621621621,66.66666666666666,66.66666666666666,68.05111821086261,66.66666666666666,65.39792387543253,35.587188612099645,36.63003663003663,40.98360655737705,35.587188612099645,36.36363636363637,37.03703703703704,36.36363636363637,38.02281368821293,37.03703703703704,39.37007874015748,0.6519721577726217,0.6468893741578776,0.6116130453944468,0.6534585746204004,0.6455089820359281,0.6428571428571428,0.6470588235294117,0.6415442229068129,0.6428571428571428,0.6242165760798897,0.3480278422273782,0.3531106258421224,0.38838695460555306,0.34654142537959964,0.3544910179640719,0.3571428571428572,0.35294117647058826,0.35845577709318704,0.3571428571428572,0.37578342392011027
202002130BOS,51.92307692307693,53.271028037383175,55.15695067264574,53.271028037383175,52.83018867924528,52.83018867924528,53.48837209302325,56.52173913043478,54.54545454545454,54.54545454545454,50.495049504950494,50.0,50.24875621890548,49.50495049504951,49.50495049504951,50.98039215686274,51.21951219512195,50.0,50.0,50.0,0.5069715560513107,0.5158371040723981,0.5232823942767642,0.5183217790582515,0.5162468054034318,0.5089094796863863,0.5108342361863488,0.5306122448979592,0.5217391304347826,0.5217391304347826,0.49302844394868933,0.4841628959276018,0.47671760572323585,0.4816782209417485,0.4837531945965681,0.4910905203136137,0.4891657638136511,0.46938775510204084,0.47826086956521746,0.47826086956521746
202002130NOP,58.8477366255144,64.91228070175438,62.825278810408925,59.51417004048582,64.15770609318996,59.51417004048582,62.121212121212125,58.8477366255144,63.23529411764706,62.546816479400746,43.66812227074236,38.75968992248063,42.5531914893617,43.290043290043286,38.31417624521073,44.843049327354265,40.81632653061224,47.16981132075472,40.0,41.66666666666667,0.5740354444580784,0.6261314443132624,0.5961870449598439,0.5789078882315836,0.6261005910022917,0.5702927924009672,0.6034845298888556,0.5550754357697378,0.6125356125356125,0.6001796945193171,0.4259645555419216,0.3738685556867376,0.40381295504015613,0.4210921117684164,0.3738994089977084,0.4297072075990328,0.39651547011114446,0.4449245642302622,0.3874643874643875,0.39982030548068287
202002200ATL,32.89473684210527,34.96503496503497,33.557046979865774,32.6797385620915,32.05128205128205,33.33333333333333,32.25806451612903,33.33333333333333,31.746031746031743,31.25,69.41896024464832,68.94409937888199,71.91011235955057,69.96996996996997,70.93023255813954,70.93023255813954,71.42857142857143,72.45179063360881,72.45179063360881,73.54497354497354,0.3215086325559445,0.3364962588304143,0.3181753181753182,0.3183617277577009,0.3112333526346265,0.31970260223048325,0.31111111111111106,0.31510416666666663,0.3046707793025305,0.2982013253392237,0.6784913674440555,0.6635037411695858,0.6818246818246818,0.6816382722422991,0.6887666473653734,0.6802973977695168,0.6888888888888889,0.6848958333333334,0.6953292206974695,0.7017986746607763
202002200CHI,62.825278810408925,63.23529411764706,67.10526315789474,63.63636363636363,62.546816479400746,64.91228070175438,63.63636363636363,64.91228070175438,63.23529411764706,65.39792387543253,39.37007874015748,40.32258064516129,38.31417624521073,39.0625,40.0,39.37007874015748,39.37007874015748,41.1522633744856,40.0,39.37007874015748,0.6147566808925042,0.6106275767292716,0.6365549232461384,0.6196403872752421,0.6099342585829072,0.6224665518611736,0.6177901320361362,0.6120073514396569,0.6125356125356125,0.6242165760798897,0.3852433191074958,0.3893724232707283,0.3634450767538616,0.380359612724758,0.39006574141709277,0.37753344813882633,0.38220986796386386,0.3879926485603431,0.3874643874643875,0.37578342392011027
202002200DET,11.76470588235294,13.386880856760374,14.5985401459854,11.904761904761903,13.245033112582782,12.5,12.5,12.224938875305623,12.5,13.333333333333334,90.9090909090909,90.9090909090909,90.9090909090909,90.9090909090909,90.08919722497522,90.9090909090909,91.74236168455822,93.4597776324395,91.74236168455822,90.9090909090909,0.11458333333333333,0.12835472578763127,0.13836477987421383,0.11578947368421053,0.1281766271381297,0.12087912087912088,0.11991286265966927,0.11567366861801362,0.11991286265966927,0.12790697674418605,0.8854166666666666,0.8716452742123687,0.8616352201257862,0.8842105263157896,0.8718233728618703,0.8791208791208791,0.8800871373403307,0.8843263313819864,0.8800871373403307,0.872093023255814
202002200GSW,19.230769230769237,20.66115702479339,22.172949002217297,19.047619047619047,20.53388090349076,21.78649237472767,20.0,20.161290322580644,20.0,20.833333333333336,82.63888888888889,83.33333333333334,83.33333333333334,83.33333333333334,82.63888888888889,81.98198198198197,83.33333333333334,85.46511627906976,84.02555910543131,83.33333333333334,0.1887781856318826,0.1986754966887417,0.21015761821366025,0.18604651162790695,0.19902422843558665,0.2099529024570164,0.1935483870967742,0.19087357954545456,0.19226044226044225,0.19999999999999998,0.8112218143681174,0.8013245033112583,0.7898423817863398,0.813953488372093,0.8009757715644132,0.7900470975429835,0.8064516129032259,0.8091264204545455,0.8077395577395577,0.7999999999999999
202002200PHI,71.91011235955057,73.54497354497354,75.18610421836229,72.45179063360881,72.97297297297297,74.09326424870466,73.54497354497354,75.18610421836229,75.18610421836229,74.61928934010153,30.3951367781155,30.211480362537763,30.3951367781155,30.211480362537763,30.211480362537763,29.850746268656717,29.411764705882355,30.76923076923077,29.411764705882355,30.3951367781155,0.7028975831219122,0.7088231216010106,0.7121161250687564,0.7057226009906529,0.7072089894753502,0.7128189866825384,0.7143288996372431,0.7096018735362998,0.7188110521909016,0.7105622731880757,0.29710241687808786,0.2911768783989893,0.28788387493124357,0.2942773990093472,0.29279101052464984,0.2871810133174615,0.285671100362757,0.2903981264637002,0.28118894780909853,0.2894377268119242
202002200SAC,50.495049504950494,53.271028037383175,50.73891625615764,50.24875621890548,50.98039215686274,50.98039215686274,51.21951219512195,52.60663507109005,51.21951219512195,51.21951219512195,51.92307692307693,50.73891625615764,54.54545454545454,52.38095238095239,51.45631067961165,52.83018867924528,53.48837209302325,53.271028037383175,53.70370370370371,53.48837209302325,0.49302844394868933,0.5121724504249292,0.48192258613356026,0.48961218836565096,0.49767701170786105,0.4910905203136137,0.4891657638136511,0.49686244979919675,0.48816185966422726,0.4891657638136511,0.5069715560513107,0.48782754957507085,0.5180774138664398,0.510387811634349,0.5023229882921391,0.5089094796863863,0.5108342361863488,0.5031375502008032,0.5118381403357727,0.5108342361863488
202002210LAL,84.7560975609756,84.7560975609756,85.46511627906976,85.46511627906976,84.7560975609756,84.7560975609756,85.46511627906976,87.71498771498771,86.20689655172413,86.20689655172413,17.543859649122805,18.726591760299627,19.53125,17.24137931034483,18.6219739292365,18.51851851851852,18.181818181818183,17.953321364452425,18.181818181818183,18.181818181818183,0.8285056990484158,0.8190364795974665,0.8139816577262502,0.8321296115557291,0.8198653383566007,0.8206866389678548,0.8245792962774094,0.8300973913479079,0.8258258258258258,0.8258258258258258,0.17149430095158422,0.18096352040253352,0.1860183422737498,0.16787038844427096,0.18013466164339928,0.1793133610321452,0.17542070372259053,0.16990260865209206,0.1741741741741742,0.1741741741741742
202002210MIN,24.752475247524757,26.666666666666668,24.509803921568626,24.449877750611247,23.809523809523807,23.809523809523807,24.449877750611247,24.93765586034913,26.31578947368421,25.64102564102564,77.52808988764045,77.52808988764045,80.0,78.11816192560175,79.38144329896907,80.0,79.38144329896907,81.30841121495327,78.72340425531915,79.38144329896907,0.24200565586251907,0.2559309849029475,0.23452157598499063,0.23837715752192076,0.23073263558515697,0.22935779816513757,0.23547690141528899,0.2347160374668217,0.2505330490405117,0.2441479989932041,0.7579943441374809,0.7440690150970525,0.7654784240150094,0.7616228424780792,0.769267364414843,0.7706422018348624,0.764523098584711,0.7652839625331783,0.7494669509594883,0.755852001006796
202002210NYK,29.239766081871345,28.818443804034583,30.959752321981423,29.069767441860467,29.15451895043732,29.850746268656717,29.411764705882355,30.8641975308642,30.3951367781155,29.411764705882355,72.97297297297297,75.18610421836229,74.09326424870466,73.54497354497354,73.54497354497354,74.09326424870466,73.54497354497354,75.18610421836229,74.09326424870466,75.18610421836229,0.28606772846760475,0.27708830384829586,0.2947059811571409,0.283290365129804,0.28388182104931137,0.2871810133174615,0.285671100362757,0.29103356635276445,0.29089484076145117,0.28118894780909853,0.7139322715323951,0.7229116961517041,0.705294018842859,0.716709634870196,0.7161181789506886,0.7128189866825384,0.7143288996372431,0.7089664336472355,0.7091051592385489,0.7188110521909016
202002210OKC,52.60663507109005,56.896551724137936,55.15695067264574,53.271028037383175,53.271028037383175,54.337899543379,55.55555555555556,55.947136563876654,55.55555555555556,53.48837209302325,49.50495049504951,47.16981132075472,50.0,49.50495049504951,49.50495049504951,49.50495049504951,49.01960784313725,50.24875621890548,49.01960784313725,51.21951219512195,0.5151877211525205,0.5467333541731791,0.5245202558635395,0.5183217790582515,0.5183217790582515,0.5232704950150203,0.53125,0.5268295703141124,0.53125,0.5108342361863488,0.4848122788474795,0.45326664582682086,0.4754797441364606,0.4816782209417485,0.4816782209417485,0.4767295049849798,0.46875,0.4731704296858877,0.46875,0.4891657638136511
202002210ORL,40.16064257028113,40.98360655737705,39.68253968253968,39.68253968253968,39.0625,40.81632653061224,37.735849056603776,41.66666666666667,38.46153846153847,40.0,62.121212121212125,62.825278810408925,64.91228070175438,62.825278810408925,63.63636363636363,63.23529411764706,64.91228070175438,64.53900709219859,64.53900709219859,64.53900709219859,0.39264679635909333,0.39479863801808146,0.3793929712460064,0.3871172000921022,0.380359612724758,0.39226997404095754,0.36762334730732027,0.39232053422370616,0.3734110169491526,0.38263229308005425,0.6073532036409066,0.6052013619819185,0.6206070287539937,0.6128827999078978,0.6196403872752421,0.6077300259590424,0.6323766526926798,0.6076794657762938,0.6265889830508474,0.6173677069199458
202002210POR,36.101083032490976,35.2112676056338,36.101083032490976,35.587188612099645,34.84320557491289,34.72222222222222,34.48275862068966,36.36363636363637,35.08771929824561,35.842293906810035,66.21621621621621,68.45425867507886,68.94409937888199,67.10526315789474,68.05111821086261,69.41896024464832,68.94409937888199,69.96996996996997,69.41896024464832,68.94409937888199,0.35283459686263297,0.3396622664152237,0.34367195338015244,0.34654142537959964,0.3386309787841742,0.3334149027284963,0.33340236073721274,0.34197689345314514,0.3357461882026798,0.3420510314644458,0.647165403137367,0.6603377335847762,0.6563280466198476,0.6534585746204004,0.6613690212158259,0.6665850972715038,0.6665976392627874,0.6580231065468549,0.6642538117973202,0.6579489685355542
202002210TOR,76.35933806146572,76.905311778291,77.52808988764045,76.905311778291,76.905311778291,78.11816192560175,77.52808988764045,80.65764023210832,78.72340425531915,80.0,25.906735751295333,27.027027027027028,27.472527472527474,25.64102564102564,26.17801047120419,25.97402597402597,25.64102564102564,25.57544757033248,26.31578947368421,25.0,0.7466732144354347,0.7399555582247312,0.7383584195672624,0.7499566899578449,0.7460499923756349,0.7504709383275546,0.7514660709299079,0.7592515844225997,0.7494669509594883,0.7619047619047619,0.2533267855645654,0.26004444177526875,0.26164158043273755,0.2500433100421551,0.25395000762436515,0.2495290616724453,0.24853392907009214,0.24074841557740037,0.2505330490405117,0.23809523809523808
202002210UTA,72.97297297297297,75.18610421836229,74.09326424870466,73.54497354497354,74.61928934010153,74.09326424870466,74.61928934010153,75.72815533980582,75.18610421836229,75.18610421836229,29.239766081871345,28.57142857142857,30.959752321981423,29.069767441860467,28.40909090909091,29.850746268656717,28.98550724637681,30.211480362537763,29.411764705882355,29.411764705882355,0.7139322715323951,0.7246327297574309,0.705294018842859,0.716709634870196,0.7242595599350541,0.7128189866825384,0.7202300646169141,0.7148236336452738,0.7188110521909016,0.7188110521909016,0.28606772846760475,0.27536727024256913,0.2947059811571409,0.283290365129804,0.27574044006494597,0.2871810133174615,0.2797699353830859,0.28517636635472615,0.28118894780909853,0.28118894780909853
202002210WAS,70.41420118343196,70.41420118343196,70.93023255813954,70.93023255813954,69.41896024464832,69.41896024464832,70.93023255813954,71.42857142857143,70.93023255813954,71.42857142857143,31.84713375796178,33.33333333333333,33.557046979865774,31.64556962025317,33.11258278145696,34.72222222222222,32.89473684210527,34.36426116838488,33.33333333333333,33.33333333333333,0.6885711126672318,0.6787072243346008,0.6788408394951079,0.6914908882192566,0.677049795563632,0.6665850972715038,0.6831712348953728,0.6751740139211136,0.6802973977695168,0.6818181818181819,0.3114288873327682,0.3212927756653992,0.32115916050489207,0.3085091117807433,0.32295020443636796,0.3334149027284963,0.31682876510462715,0.3248259860788863,0.31970260223048325,0.3181818181818181
