,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb
201611180SAC,23.14814814814815,NaN,22.727272727272727,23.04147465437788,21.78649237472767,23.52941176470588,23.980815347721823,26.31578947368421,24.449877750611247,78.72340425531915,NaN,79.38144329896907,79.38144329896907,81.98198198198197,81.98198198198197,81.98198198198197,78.72340425531915,80.0
201611190DET,54.54545454545454,NaN,55.15695067264574,55.947136563876654,57.08154506437768,56.52173913043478,57.08154506437768,56.896551724137936,58.15899581589959,47.16981132075472,NaN,46.728971962616825,46.728971962616825,47.16981132075472,47.61904761904761,49.01960784313725,47.61904761904761,46.728971962616825
201611190HOU,75.18610421836229,NaN,75.18610421836229,73.54497354497354,75.72815533980582,75.18610421836229,75.18610421836229,74.09326424870466,74.61928934010153,27.322404371584703,NaN,27.027027027027028,28.735632183908045,28.57142857142857,28.57142857142857,30.76923076923077,30.3951367781155,30.3951367781155
201611190LAC,75.72815533980582,NaN,77.52808988764045,78.72340425531915,77.52808988764045,77.52808988764045,79.38144329896907,78.11816192560175,76.905311778291,25.906735751295333,NaN,24.096385542168676,23.474178403755868,26.666666666666668,26.666666666666668,26.80965147453083,26.666666666666668,27.77777777777778
201611190MEM,50.24875621890548,NaN,50.0,50.73891625615764,49.504950495049506,51.21951219512195,50.73891625615764,51.21951219512195,51.21951219512195,51.45631067961165,NaN,52.15311004784689,51.92307692307693,54.95495495495496,53.48837209302325,55.15695067264574,53.70370370370371,53.48837209302325
201611190MIL,21.27659574468085,NaN,20.833333333333336,20.66115702479339,22.727272727272727,23.52941176470588,22.831050228310502,22.22222222222222,21.78649237472767,81.30841121495327,NaN,81.30841121495327,81.98198198198197,81.30841121495327,81.98198198198197,83.33333333333334,81.98198198198197,83.33333333333334
201611190NOP,45.662100456621005,NaN,45.248868778280546,47.61904761904761,47.61904761904761,46.728971962616825,48.07692307692308,49.01960784313725,46.728971962616825,56.14035087719298,NaN,56.896551724137936,55.15695067264574,56.52173913043478,57.446808510638306,58.15899581589959,55.55555555555556,58.15899581589959
201611190ORL,76.35933806146572,NaN,76.905311778291,77.52808988764045,77.52808988764045,78.11816192560175,79.38144329896907,78.72340425531915,79.38144329896907,25.510204081632654,NaN,25.125628140703515,24.93765586034913,26.666666666666668,26.31578947368421,26.455026455026452,26.31578947368421,25.64102564102564
201611190PHI,47.16981132075472,NaN,46.728971962616825,48.07692307692308,47.61904761904761,50.0,50.0,47.61904761904761,47.61904761904761,54.54545454545454,NaN,55.15695067264574,54.54545454545454,56.52173913043478,54.54545454545454,56.52173913043478,56.896551724137936,57.08154506437768
201611190WAS,64.15770609318996,NaN,65.39792387543253,65.75342465753424,68.05111821086261,66.66666666666666,67.53246753246754,66.66666666666666,67.53246753246754,37.735849056603776,NaN,36.63003663003663,36.63003663003663,36.36363636363637,37.03703703703704,38.61003861003861,37.03703703703704,37.03703703703704
201611200BRK,37.174721189591075,NaN,36.76470588235294,37.735849056603776,40.816326530612244,37.03703703703704,40.0,37.735849056603776,40.0,64.91228070175438,NaN,65.39792387543253,64.53900709219859,63.63636363636363,66.66666666666666,66.21621621621621,64.91228070175438,64.53900709219859
201611200DEN,59.83935742971887,NaN,62.121212121212125,63.63636363636363,62.546816479400746,62.825278810408925,64.15770609318996,63.23529411764706,60.629921259842526,42.19409282700422,NaN,40.0,38.759689922480625,41.66666666666667,40.0,42.016806722689076,40.0,43.66812227074236
201611200LAL,54.95495495495496,NaN,55.55555555555556,56.14035087719298,56.52173913043478,58.50622406639005,50.495049504950494,57.446808510638306,57.08154506437768,46.728971962616825,NaN,46.728971962616825,46.08294930875576,47.61904761904761,45.45454545454545,55.55555555555556,46.728971962616825,47.61904761904761
201611200NYK,38.31417624521073,NaN,37.878787878787875,37.735849056603776,38.46153846153847,38.46153846153847,39.682539682539684,37.735849056603776,39.37007874015748,63.23529411764706,NaN,64.15770609318996,64.53900709219859,65.39792387543253,64.15770609318996,66.21621621621621,64.91228070175438,65.39792387543253
201611200OKC,81.30841121495327,NaN,81.98198198198197,82.63888888888889,84.7560975609756,84.7560975609756,85.46511627906976,84.02555910543131,83.33333333333334,20.408163265306122,NaN,20.0,19.841269841269842,19.646365422396855,21.052631578947366,20.491803278688526,20.0,21.78649237472767
201611200SAC,39.37007874015748,NaN,38.759689922480625,41.32231404958678,42.5531914893617,40.816326530612244,43.66812227074236,41.66666666666667,41.66666666666667,63.23529411764706,NaN,63.23529411764706,60.9375,61.68582375478927,62.121212121212125,62.546816479400746,61.68582375478927,62.546816479400746
201611210CHO,66.66666666666666,NaN,67.10526315789474,67.53246753246754,68.45425867507886,67.53246753246754,69.41896024464832,68.05111821086261,68.94409937888199,35.08771929824561,NaN,34.96503496503497,34.96503496503497,35.842293906810035,36.36363636363637,36.36363636363637,36.36363636363637,35.842293906810035
201611210DET,46.728971962616825,NaN,46.728971962616825,45.04504504504504,46.728971962616825,45.45454545454545,48.07692307692308,45.45454545454545,47.61904761904761,54.95495495495496,NaN,55.55555555555556,57.446808510638306,57.80590717299579,58.50622406639005,57.80590717299579,58.50622406639005,57.08154506437768
201611210IND,8.0,NaN,8.333333333333332,7.199424046076314,6.666666666666667,7.6923076923076925,9.42507068803016,7.4074074074074066,9.523809523809524,93.4597776324395,NaN,93.4597776324395,95.23809523809523,96.15384615384616,96.15384615384616,96.15384615384616,96.15384615384616,95.23809523809523
201611210LAC,79.38144329896907,NaN,79.38144329896907,81.98198198198197,82.63888888888889,83.33333333333334,83.33333333333334,83.33333333333334,81.98198198198197,23.14814814814815,NaN,22.727272727272727,20.70393374741201,21.27659574468085,22.22222222222222,22.67573696145125,21.052631578947366,22.22222222222222
201611210MIL,72.45179063360881,NaN,72.97297297297297,73.54497354497354,72.97297297297297,72.97297297297297,74.61928934010153,73.54497354497354,73.54497354497354,29.239766081871345,NaN,29.069767441860467,29.069767441860467,31.25,30.3951367781155,31.645569620253166,30.76923076923077,31.25
201611210MIN,48.54368932038835,NaN,48.07692307692308,47.61904761904761,49.504950495049506,49.01960784313725,49.504950495049506,49.01960784313725,49.01960784313725,53.70370370370371,NaN,54.12844036697248,55.15695067264574,54.54545454545454,55.55555555555556,56.52173913043478,55.55555555555556,56.14035087719298
201611210PHI,38.31417624521073,NaN,37.878787878787875,37.174721189591075,40.32258064516129,37.735849056603776,40.0,37.03703703703704,39.37007874015748,63.63636363636363,NaN,64.15770609318996,65.39792387543253,64.15770609318996,65.39792387543253,66.21621621621621,66.66666666666666,65.39792387543253
201611210SAS,94.34069043576685,NaN,93.4597776324395,95.23809523809523,96.15384615384616,96.15384615384616,96.15384615384616,96.15384615384616,96.15384615384616,7.6923076923076925,NaN,8.0,7.199424046076314,7.142857142857142,7.6923076923076925,10.183299389002038,7.4074074074074066,8.695652173913043
201611210WAS,75.72815533980582,NaN,76.35933806146572,75.72815533980582,77.52808988764045,77.52808988764045,78.72340425531915,77.52808988764045,78.11816192560175,25.906735751295333,NaN,25.64102564102564,26.80965147453083,26.666666666666668,26.666666666666668,27.472527472527474,27.027027027027028,26.31578947368421
201611220ATL,77.52808988764045,NaN,78.11816192560175,78.72340425531915,77.52808988764045,80.0,81.30841121495327,80.0,80.0,24.213075060532688,NaN,23.809523809523807,23.474178403755868,27.027027027027028,25.0,24.93765586034913,24.449877750611247,24.449877750611247
201611220DEN,47.16981132075472,NaN,46.728971962616825,47.61904761904761,48.54368932038835,49.01960784313725,49.504950495049506,49.01960784313725,47.61904761904761,54.54545454545454,NaN,55.15695067264574,55.15695067264574,55.947136563876654,55.55555555555556,56.52173913043478,55.55555555555556,56.52173913043478
201611220LAL,42.016806722689076,NaN,41.49377593360996,41.32231404958678,42.5531914893617,41.66666666666667,44.44444444444444,42.5531914893617,42.5531914893617,60.317460317460316,NaN,60.629921259842526,60.9375,61.68582375478927,61.68582375478927,61.68582375478927,60.9375,61.68582375478927
201611220NYK,53.48837209302325,NaN,54.12844036697248,54.12844036697248,56.52173913043478,55.55555555555556,56.14035087719298,55.55555555555556,57.08154506437768,48.54368932038835,NaN,48.07692307692308,48.54368932038835,47.61904761904761,49.01960784313725,50.0,49.01960784313725,47.61904761904761
201611230BRK,28.24858757062147,NaN,27.932960893854748,26.666666666666668,27.77777777777778,26.666666666666668,28.24858757062147,27.027027027027028,29.411764705882355,74.61928934010153,NaN,74.09326424870466,75.72815533980582,76.35933806146572,77.52808988764045,77.52808988764045,77.52808988764045,75.18610421836229
201611230CHO,33.33333333333333,NaN,33.11258278145696,33.89830508474576,35.842293906810035,33.33333333333333,35.587188612099645,34.48275862068966,33.89830508474576,69.96996996996997,NaN,68.94409937888199,68.45425867507886,68.45425867507886,70.41420118343196,70.41420118343196,69.96996996996997,70.41420118343196
201611230CLE,89.28188638799571,NaN,89.28188638799571,90.08919722497522,89.28188638799571,90.9090909090909,91.74236168455822,90.9090909090909,89.28188638799571,12.5,NaN,12.82051282051282,12.690355329949238,13.333333333333334,13.333333333333334,14.367816091954023,13.333333333333334,15.384615384615385
201611230DAL,17.123287671232877,NaN,16.666666666666664,16.233766233766232,16.420361247947454,18.181818181818183,17.953321364452425,17.391304347826086,17.543859649122805,84.7560975609756,NaN,85.46511627906976,86.20689655172413,87.71498771498771,86.96219035202087,87.71498771498771,86.96219035202087,86.96219035202087
201611230DET,67.10526315789474,NaN,66.66666666666666,64.53900709219859,66.66666666666666,66.66666666666666,68.05111821086261,66.66666666666666,68.94409937888199,35.587188612099645,NaN,35.3356890459364,37.735849056603776,37.453183520599254,37.03703703703704,37.735849056603776,37.03703703703704,35.842293906810035
201611230GSW,97.08709583454704,NaN,97.08709583454704,98.0392156862745,98.0392156862745,99.00990099009901,99.00990099009901,99.00990099009901,98.0392156862745,4.761904761904762,NaN,5.0,4.224757076468103,4.166666666666666,4.761904761904762,7.283321194464676,5.555555555555555,6.25
201611230HOU,62.825278810408925,NaN,63.63636363636363,63.23529411764706,63.63636363636363,64.15770609318996,65.39792387543253,64.53900709219859,64.53900709219859,38.759689922480625,NaN,38.31417624521073,39.37007874015748,40.816326530612244,38.46153846153847,40.65040650406504,38.46153846153847,40.0
201611230IND,50.0,NaN,49.504950495049506,50.0,49.504950495049506,51.21951219512195,51.45631067961165,51.21951219512195,50.0,52.15311004784689,NaN,52.60663507109005,52.38095238095239,54.95495495495496,53.48837209302325,54.54545454545454,53.70370370370371,54.54545454545454
201611230NOP,45.248868778280546,NaN,44.843049327354265,45.04504504504504,47.61904761904761,44.44444444444444,46.728971962616825,45.45454545454545,49.01960784313725,56.52173913043478,NaN,57.08154506437768,57.446808510638306,56.52173913043478,59.183673469387756,59.51417004048582,58.50622406639005,55.55555555555556
201611230ORL,63.23529411764706,NaN,64.15770609318996,64.15770609318996,65.39792387543253,65.39792387543253,66.21621621621621,64.91228070175438,63.63636363636363,38.31417624521073,NaN,37.878787878787875,38.61003861003861,39.37007874015748,37.735849056603776,39.682539682539684,37.735849056603776,40.816326530612244
201611230PHI,30.864197530864196,NaN,30.76923076923077,32.89473684210527,32.89473684210527,32.25806451612903,34.602076124567475,33.33333333333333,35.08771929824561,71.42857142857143,NaN,71.42857142857143,69.96996996996997,71.42857142857143,71.42857142857143,71.42857142857143,70.93023255813954,69.41896024464832
201611230SAC,54.95495495495496,NaN,54.54545454545454,54.54545454545454,57.08154506437768,57.446808510638306,58.8477366255144,57.446808510638306,58.8477366255144,47.16981132075472,NaN,47.61904761904761,48.07692307692308,47.16981132075472,46.728971962616825,47.61904761904761,46.728971962616825,45.45454545454545
201611230UTA,75.18610421836229,NaN,75.72815533980582,76.905311778291,78.11816192560175,78.11816192560175,79.38144329896907,78.11816192560175,76.905311778291,26.595744680851062,NaN,26.31578947368421,25.31645569620253,25.97402597402597,26.31578947368421,26.737967914438503,26.666666666666668,27.77777777777778
201611250BOS,41.32231404958678,NaN,40.98360655737705,42.73504273504273,43.66812227074236,44.44444444444444,44.44444444444444,43.66812227074236,42.5531914893617,60.317460317460316,NaN,60.9375,59.51417004048582,60.629921259842526,59.183673469387756,61.68582375478927,60.317460317460316,61.68582375478927
201611250CLE,94.34069043576685,NaN,94.34069043576685,93.4597776324395,92.5925925925926,94.34069043576685,94.34069043576685,94.34069043576685,94.34069043576685,7.4074074074074066,NaN,7.6923076923076925,8.688097306689835,10.526315789473683,10.0,11.87648456057007,10.0,10.256410256410255
201611250DEN,43.66812227074236,NaN,43.290043290043286,45.04504504504504,45.87155963302752,44.44444444444444,45.87155963302752,45.45454545454545,45.45454545454545,58.50622406639005,NaN,58.8477366255144,57.446808510638306,58.50622406639005,59.183673469387756,60.317460317460316,58.50622406639005,58.8477366255144
201611250DET,28.901734104046245,NaN,28.57142857142857,29.32551319648094,28.985507246376812,29.411764705882355,30.76923076923077,30.3951367781155,30.3951367781155,72.97297297297297,NaN,73.54497354497354,72.97297297297297,75.18610421836229,73.54497354497354,75.18610421836229,74.09326424870466,74.61928934010153
201611250IND,69.41896024464832,NaN,69.96996996996997,69.41896024464832,68.45425867507886,70.41420118343196,71.42857142857143,69.96996996996997,70.41420118343196,32.25806451612903,NaN,31.948881789137378,33.33333333333333,35.842293906810035,33.33333333333333,34.36426116838488,34.48275862068966,33.89830508474576
201611250LAL,9.090909090909092,NaN,9.523809523809524,8.688097306689835,9.523809523809524,9.090909090909092,10.615711252653929,9.090909090909092,11.76470588235294,92.5925925925926,NaN,92.5925925925926,93.4597776324395,93.4597776324395,95.23809523809523,95.23809523809523,95.23809523809523,92.5925925925926
201611250MEM,66.21621621621621,NaN,66.66666666666666,67.10526315789474,69.41896024464832,66.66666666666666,67.10526315789474,66.66666666666666,68.94409937888199,35.587188612099645,NaN,35.3356890459364,35.2112676056338,34.48275862068966,37.03703703703704,39.0625,37.03703703703704,35.842293906810035
201611250MIL,40.65040650406504,NaN,40.32258064516129,40.48582995951417,41.66666666666667,40.816326530612244,43.290043290043286,41.66666666666667,40.816326530612244,60.9375,NaN,61.68582375478927,62.121212121212125,62.546816479400746,62.121212121212125,62.825278810408925,61.68582375478927,63.63636363636363
201611250NYK,46.728971962616825,NaN,46.728971962616825,47.61904761904761,48.07692307692308,47.61904761904761,48.54368932038835,47.61904761904761,49.01960784313725,54.95495495495496,NaN,55.55555555555556,54.54545454545454,55.947136563876654,56.52173913043478,57.446808510638306,56.896551724137936,55.55555555555556
201611250ORL,45.248868778280546,NaN,44.843049327354265,46.728971962616825,48.54368932038835,47.61904761904761,49.504950495049506,47.61904761904761,47.61904761904761,56.896551724137936,NaN,57.08154506437768,55.947136563876654,55.947136563876654,56.52173913043478,56.896551724137936,56.896551724137936,56.52173913043478
201611250PHI,21.645021645021643,NaN,21.27659574468085,20.04008016032064,21.78649237472767,22.22222222222222,22.026431718061673,21.052631578947366,22.727272727272727,81.30841121495327,NaN,80.65764023210832,82.63888888888889,81.98198198198197,83.33333333333334,84.02555910543131,83.33333333333334,81.98198198198197
201611250PHO,48.07692307692308,NaN,47.61904761904761,45.87155963302752,48.07692307692308,49.01960784313725,50.0,49.01960784313725,49.01960784313725,53.70370370370371,NaN,54.337899543378995,56.52173913043478,56.14035087719298,55.55555555555556,56.14035087719298,55.55555555555556,55.55555555555556
201611250POR,64.53900709219859,NaN,64.91228070175438,63.23529411764706,63.63636363636363,64.15770609318996,65.39792387543253,63.63636363636363,67.53246753246754,37.735849056603776,NaN,37.174721189591075,39.0625,40.32258064516129,38.46153846153847,40.65040650406504,39.37007874015748,37.03703703703704
201611250SAC,42.016806722689076,NaN,41.49377593360996,42.3728813559322,42.5531914893617,40.816326530612244,42.73504273504273,40.816326530612244,41.66666666666667,59.83935742971887,NaN,60.629921259842526,59.83935742971887,61.68582375478927,62.121212121212125,63.23529411764706,62.546816479400746,62.546816479400746
201611250UTA,58.8477366255144,NaN,59.51417004048582,60.629921259842526,62.825278810408925,62.121212121212125,62.825278810408925,62.546816479400746,63.63636363636363,42.91845493562232,NaN,42.5531914893617,41.84100418410041,41.66666666666667,40.816326530612244,43.290043290043286,40.816326530612244,40.816326530612244
201611260CHO,68.94409937888199,NaN,69.41896024464832,68.94409937888199,71.42857142857143,70.41420118343196,70.41420118343196,69.96996996996997,71.42857142857143,32.89473684210527,NaN,32.6797385620915,33.670033670033675,32.89473684210527,33.33333333333333,35.587188612099645,34.48275862068966,33.33333333333333
201611260GSW,91.74236168455822,NaN,91.74236168455822,90.08919722497522,92.5925925925926,92.5925925925926,92.5925925925926,91.74236168455822,94.34069043576685,10.1010101010101,NaN,10.319917440660474,12.453300124533001,11.11111111111111,11.76470588235294,13.368983957219251,12.5,10.256410256410255
201611260MIA,48.07692307692308,NaN,47.61904761904761,49.504950495049506,49.504950495049506,49.01960784313725,49.504950495049506,49.01960784313725,49.01960784313725,53.70370370370371,NaN,54.337899543378995,53.271028037383175,54.95495495495496,55.55555555555556,56.896551724137936,55.55555555555556,55.55555555555556
201611260OKC,64.15770609318996,NaN,64.91228070175438,64.15770609318996,65.39792387543253,65.39792387543253,65.75342465753424,64.91228070175438,65.39792387543253,37.735849056603776,NaN,37.174721189591075,38.16793893129771,38.46153846153847,37.735849056603776,40.32258064516129,37.735849056603776,39.37007874015748
201611260WAS,29.239766081871345,NaN,29.069767441860467,31.05590062111801,31.746031746031743,30.3951367781155,33.11258278145696,31.25,30.3951367781155,72.97297297297297,NaN,72.97297297297297,71.42857142857143,72.45179063360881,72.97297297297297,72.97297297297297,72.97297297297297,74.61928934010153
201611270BRK,35.587188612099645,NaN,34.96503496503497,36.90036900369004,37.735849056603776,36.36363636363637,37.59398496240601,37.03703703703704,37.03703703703704,66.21621621621621,NaN,67.10526315789474,65.39792387543253,66.66666666666666,67.53246753246754,68.45425867507886,66.66666666666666,67.53246753246754
201611270DAL,35.3356890459364,NaN,34.96503496503497,35.2112676056338,35.842293906810035,35.842293906810035,36.36363636363637,35.842293906810035,35.842293906810035,66.66666666666666,NaN,67.10526315789474,67.10526315789474,68.45425867507886,68.94409937888199,69.41896024464832,68.94409937888199,68.94409937888199
201611270IND,14.084507042253522,NaN,14.285714285714285,13.850415512465375,14.285714285714285,14.285714285714285,15.337423312883436,15.384615384615385,17.391304347826086,87.71498771498771,NaN,87.71498771498771,88.49252013808976,89.28188638799571,90.08919722497522,90.9090909090909,89.28188638799571,86.96219035202087
201611270LAL,37.03703703703704,NaN,36.36363636363637,35.2112676056338,35.842293906810035,36.36363636363637,37.03703703703704,35.842293906810035,37.735849056603776,64.91228070175438,NaN,65.75342465753424,67.10526315789474,68.45425867507886,67.53246753246754,68.94409937888199,68.94409937888199,66.66666666666666
201611270ORL,54.12844036697248,NaN,54.337899543378995,54.54545454545454,52.60663507109005,54.54545454545454,54.337899543378995,55.55555555555556,52.38095238095239,48.07692307692308,NaN,47.61904761904761,47.61904761904761,51.45631067961165,50.0,51.45631067961165,49.01960784313725,52.38095238095239
201611270PHI,14.084507042253522,NaN,14.285714285714285,14.164305949008499,14.814814814814813,14.285714285714285,15.698587127158556,14.814814814814813,14.814814814814813,87.71498771498771,NaN,87.71498771498771,88.49252013808976,88.49252013808976,90.08919722497522,90.08919722497522,90.08919722497522,90.08919722497522
201611270PHO,54.95495495495496,NaN,55.55555555555556,55.15695067264574,56.52173913043478,58.50622406639005,58.15899581589959,56.896551724137936,57.08154506437768,46.728971962616825,NaN,46.728971962616825,47.61904761904761,47.61904761904761,45.45454545454545,48.07692307692308,47.61904761904761,47.61904761904761
201611270POR,48.54368932038835,NaN,48.54368932038835,49.01960784313725,48.54368932038835,49.01960784313725,48.54368932038835,47.61904761904761,44.44444444444444,53.271028037383175,NaN,53.70370370370371,53.48837209302325,55.947136563876654,55.55555555555556,57.80590717299579,56.896551724137936,60.629921259842526
201611280GSW,90.9090909090909,NaN,91.74236168455822,94.34069043576685,95.23809523809523,95.23809523809523,96.15384615384616,95.23809523809523,93.4597776324395,10.638297872340425,NaN,10.319917440660474,8.156606851549755,8.0,9.090909090909092,10.111223458038422,8.333333333333332,11.11111111111111
201611280MEM,50.98039215686274,NaN,49.01960784313725,47.61904761904761,50.98039215686274,50.0,50.98039215686274,49.01960784313725,52.38095238095239,50.73891625615764,NaN,53.271028037383175,55.15695067264574,53.271028037383175,54.54545454545454,54.95495495495496,55.55555555555556,52.38095238095239
201611280MIA,38.759689922480625,NaN,37.878787878787875,39.682539682539684,40.816326530612244,38.46153846153847,40.32258064516129,40.0,40.0,64.53900709219859,NaN,64.15770609318996,62.825278810408925,63.63636363636363,64.15770609318996,65.75342465753424,63.23529411764706,64.53900709219859
201611280MIN,42.91845493562232,NaN,42.5531914893617,44.642857142857146,44.843049327354265,43.66812227074236,45.248868778280546,43.66812227074236,43.66812227074236,58.8477366255144,NaN,59.51417004048582,57.80590717299579,59.183673469387756,59.83935742971887,60.629921259842526,60.317460317460316,60.629921259842526
201611280NYK,50.495049504950494,NaN,50.98039215686274,51.92307692307693,50.98039215686274,52.38095238095239,51.92307692307693,51.21951219512195,52.38095238095239,51.21951219512195,NaN,50.98039215686274,50.73891625615764,53.271028037383175,52.38095238095239,54.12844036697248,53.70370370370371,52.38095238095239
201611280TOR,94.34069043576685,NaN,93.4597776324395,95.23809523809523,96.15384615384616,96.15384615384616,97.08709583454704,96.15384615384616,96.15384615384616,8.333333333333332,NaN,8.333333333333332,7.199424046076314,6.666666666666667,7.6923076923076925,8.554319931565441,7.4074074074074066,8.695652173913043
201611280WAS,64.91228070175438,NaN,65.75342465753424,65.39792387543253,65.75342465753424,66.66666666666666,68.05111821086261,65.75342465753424,67.53246753246754,36.76470588235294,NaN,36.36363636363637,37.174721189591075,38.46153846153847,37.03703703703704,38.02281368821293,37.453183520599254,37.03703703703704
201611290BRK,17.24137931034483,NaN,16.666666666666664,16.233766233766232,14.814814814814813,16.666666666666664,16.863406408094438,16.666666666666664,14.285714285714285,86.20689655172413,NaN,85.46511627906976,86.20689655172413,88.49252013808976,87.71498771498771,89.28188638799571,87.71498771498771,90.08919722497522
201611290CHO,64.15770609318996,NaN,62.546816479400746,61.68582375478927,62.546816479400746,62.121212121212125,62.825278810408925,61.68582375478927,62.546816479400746,40.0,NaN,39.682539682539684,40.816326530612244,42.016806722689076,40.816326530612244,43.290043290043286,41.66666666666667,41.66666666666667
201611290MIL,26.737967914438503,NaN,26.31578947368421,27.100271002710024,26.666666666666668,27.77777777777778,28.653295128939828,28.57142857142857,28.985507246376812,76.905311778291,NaN,75.72815533980582,75.18610421836229,77.52808988764045,76.35933806146572,77.52808988764045,75.72815533980582,75.72815533980582
201611290NOP,66.66666666666666,NaN,67.10526315789474,68.45425867507886,69.41896024464832,70.41420118343196,69.96996996996997,69.96996996996997,68.94409937888199,35.08771929824561,NaN,34.96503496503497,33.89830508474576,34.48275862068966,33.33333333333333,36.101083032490976,34.48275862068966,35.842293906810035
201611290SAS,90.9090909090909,NaN,90.9090909090909,90.9090909090909,91.74236168455822,92.5925925925926,93.4597776324395,92.5925925925926,91.74236168455822,10.88139281828074,NaN,11.11111111111111,11.1358574610245,11.11111111111111,11.76470588235294,12.903225806451612,11.76470588235294,12.5
201611290UTA,50.0,NaN,49.504950495049506,49.504950495049506,51.21951219512195,50.0,50.495049504950494,50.0,50.0,52.15311004784689,NaN,52.60663507109005,53.271028037383175,53.48837209302325,54.54545454545454,55.15695067264574,54.54545454545454,54.54545454545454
201611300BOS,74.09326424870466,NaN,73.54497354497354,72.45179063360881,73.54497354497354,73.54497354497354,74.09326424870466,72.45179063360881,73.54497354497354,28.24858757062147,NaN,28.735632183908045,30.211480362537763,30.76923076923077,29.411764705882355,31.746031746031743,31.746031746031743,31.25
201611300CHI,81.98198198198197,NaN,82.63888888888889,84.7560975609756,86.96219035202087,87.71498771498771,88.49252013808976,86.20689655172413,85.46511627906976,19.646365422396855,NaN,19.230769230769234,18.01801801801802,16.666666666666664,16.666666666666664,17.793594306049823,18.181818181818183,19.047619047619047
201611300DAL,22.321428571428573,NaN,21.978021978021978,22.831050228310502,23.52941176470588,23.52941176470588,23.25581395348837,23.52941176470588,22.22222222222222,79.38144329896907,NaN,80.0,79.38144329896907,80.65764023210832,81.98198198198197,82.63888888888889,81.30841121495327,81.98198198198197
201611300DEN,70.41420118343196,NaN,70.93023255813954,71.42857142857143,71.42857142857143,72.97297297297297,72.97297297297297,72.45179063360881,71.42857142857143,31.347962382445143,NaN,31.05590062111801,31.05590062111801,32.89473684210527,30.3951367781155,33.11258278145696,31.746031746031743,33.33333333333333
201611300MIN,61.38996138996139,NaN,61.68582375478927,62.546816479400746,63.63636363636363,62.825278810408925,65.39792387543253,63.23529411764706,63.63636363636363,40.65040650406504,NaN,40.16064257028113,40.0,40.816326530612244,40.0,40.816326530612244,40.0,40.816326530612244
201611300OKC,67.53246753246754,NaN,68.05111821086261,67.10526315789474,69.41896024464832,67.53246753246754,69.96996996996997,68.94409937888199,70.41420118343196,34.24657534246575,NaN,34.01360544217687,35.2112676056338,34.48275862068966,36.36363636363637,36.101083032490976,35.842293906810035,33.89830508474576
201611300PHO,38.759689922480625,NaN,38.31417624521073,38.759689922480625,40.816326530612244,37.735849056603776,40.48582995951417,38.46153846153847,37.735849056603776,63.23529411764706,NaN,63.63636363636363,63.63636363636363,63.63636363636363,65.39792387543253,65.39792387543253,64.53900709219859,66.66666666666666
201611300POR,74.61928934010153,NaN,74.61928934010153,75.18610421836229,77.52808988764045,77.52808988764045,78.11816192560175,77.52808988764045,76.905311778291,27.624309392265197,NaN,27.397260273972602,27.472527472527474,26.666666666666668,26.666666666666668,28.08988764044944,27.027027027027028,27.77777777777778
201611300TOR,91.74236168455822,NaN,91.74236168455822,92.5925925925926,92.5925925925926,94.34069043576685,94.34069043576685,93.4597776324395,93.4597776324395,10.1010101010101,NaN,10.319917440660474,10.266940451745379,10.526315789473683,10.0,11.286681715575622,10.526315789473683,11.11111111111111
201612010BRK,33.78378378378378,NaN,33.557046979865774,34.36426116838488,33.89830508474576,34.48275862068966,36.36363636363637,35.842293906810035,35.842293906810035,68.05111821086261,NaN,68.45425867507886,68.05111821086261,70.41420118343196,69.96996996996997,69.96996996996997,68.94409937888199,68.94409937888199
201612010CHO,88.49252013808976,NaN,88.49252013808976,90.08919722497522,86.96219035202087,90.9090909090909,91.74236168455822,90.9090909090909,88.49252013808976,13.513513513513514,NaN,13.698630136986301,12.64222503160556,16.666666666666664,13.333333333333334,14.306151645207441,13.333333333333334,16.0
201612010CLE,64.53900709219859,NaN,63.23529411764706,61.38996138996139,61.68582375478927,62.825278810408925,64.15770609318996,61.68582375478927,64.53900709219859,38.759689922480625,NaN,38.759689922480625,41.1522633744856,42.5531914893617,40.0,41.66666666666667,41.66666666666667,40.0
201612010GSW,85.46511627906976,NaN,86.96219035202087,86.96219035202087,86.96219035202087,87.71498771498771,88.49252013808976,88.49252013808976,86.20689655172413,16.420361247947454,NaN,15.384615384615385,15.503875968992247,16.666666666666664,16.666666666666664,17.636684303350968,16.0,18.181818181818183
201612010MEM,39.37007874015748,NaN,39.682539682539684,39.682539682539684,40.816326530612244,38.46153846153847,41.1522633744856,39.37007874015748,40.0,62.546816479400746,NaN,62.546816479400746,62.825278810408925,63.63636363636363,64.15770609318996,64.91228070175438,63.63636363636363,64.53900709219859
201612010UTA,75.18610421836229,NaN,75.72815533980582,75.18610421836229,76.35933806146572,76.35933806146572,77.52808988764045,75.18610421836229,76.905311778291,26.595744680851062,NaN,26.31578947368421,27.472527472527474,28.24858757062147,27.77777777777778,28.24858757062147,29.411764705882355,27.77777777777778
201612020ATL,54.12844036697248,NaN,54.54545454545454,54.337899543378995,56.14035087719298,55.55555555555556,56.52173913043478,55.55555555555556,57.08154506437768,47.61904761904761,NaN,47.61904761904761,48.07692307692308,48.07692307692308,49.01960784313725,50.0,49.01960784313725,47.61904761904761
