,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,10x10bet (%),1xBet (%),Coolbet (%),Curebet (%),GGBET (%),Lasbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),Coolbet (%),Curebet (%),GGBET (%),Lasbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),Coolbet (%),Curebet (%),GGBET (%),Lasbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),Coolbet (%),Curebet (%),GGBET (%),Lasbet (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202102230DEN,,69.96996996996997,69.41896024464832,,70.93023255813954,,69.41896024464832,70.41420118343196,70.41420118343196,70.93023255813954,71.42857142857143,70.93023255813954,73.54497354497354,,31.746031746031743,34.36426116838488,,34.129692832764505,,33.33333333333333,32.6797385620915,33.89830508474576,32.89473684210527,34.48275862068966,33.33333333333333,31.25,,0.6878954027836356,0.6688842309912209,,0.6751407094020323,,0.6755952380952381,0.6830100911580448,0.6750312469954812,0.6831712348953728,0.6744186046511628,0.6802973977695168,0.7017986746607763,,0.3121045972163644,0.3311157690087791,,0.32485929059796775,,0.32440476190476186,0.31698990884195516,0.3249687530045188,0.31682876510462715,0.3255813953488372,0.31970260223048325,0.2982013253392237
202102230LAC,,86.96219035202087,88.49252013808976,,86.96219035202087,,87.71498771498771,88.49252013808976,89.28188638799571,89.28188638799571,90.9090909090909,89.28188638799571,88.49252013808976,,14.705882352941178,15.360983102918588,,18.050541516245488,,14.814814814814811,14.992503748125936,15.384615384615383,15.384615384615383,14.705882352941178,15.384615384615383,16.0,,0.8553539772941576,0.8520898898588811,,0.8281109233603307,,0.8555072335138014,0.8551239282254931,0.853012997243009,0.853012997243009,0.8607594936708861,0.853012997243009,0.8468789921148848,,0.14464602270584243,0.14791011014111885,,0.1718890766396694,,0.1444927664861986,0.1448760717745068,0.14698700275699092,0.14698700275699092,0.13924050632911394,0.14698700275699092,0.15312100788511518
202102230MIL,,82.63888888888889,86.20689655172413,,86.20689655172413,,84.02555910543131,84.7560975609756,86.96219035202087,85.46511627906976,86.96219035202087,86.20689655172413,84.7560975609756,,18.51851851851852,17.636684303350968,,18.79699248120301,,18.726591760299627,18.726591760299627,17.391304347826086,18.181818181818183,19.230769230769237,18.181818181818183,20.0,,0.816933638443936,0.8301610541727673,,0.8209876543209876,,0.8177498806349058,0.8190364795974665,0.8333423868759846,0.8245792962774094,0.8189073050951503,0.8258258258258258,0.8090803259604191,,0.1830663615560641,0.1698389458272328,,0.1790123456790124,,0.18225011936509417,0.18096352040253352,0.16665761312401542,0.17542070372259053,0.18109269490484964,0.1741741741741742,0.1909196740395809
202102230NYK,,40.0,40.16064257028113,,43.66812227074236,,40.48582995951417,40.32258064516129,42.01680672268908,40.81632653061224,41.84100418410041,40.0,40.81632653061224,,61.38996138996139,63.23529411764706,,61.38996138996139,,62.121212121212125,62.121212121212125,62.121212121212125,62.121212121212125,64.15770609318996,63.23529411764706,63.63636363636363,,0.3945163747143945,0.38841606214657,,0.4156569466065382,,0.3945716506247384,0.39360687022900764,0.4034723071280108,0.39651547011114446,0.39473125733931325,0.3874643874643875,0.39076376554174064,,0.6054836252856054,0.61158393785343,,0.5843430533934618,,0.6054283493752616,0.6063931297709925,0.5965276928719893,0.6034845298888556,0.6052687426606868,0.6125356125356125,0.6092362344582594
202102230ORL,,63.23529411764706,63.23529411764706,,65.39792387543253,,64.15770609318996,63.23529411764706,64.91228070175438,63.63636363636363,64.91228070175438,63.63636363636363,65.39792387543253,,38.02281368821293,40.32258064516129,,39.68253968253968,,38.46153846153847,39.37007874015748,39.37007874015748,39.37007874015748,40.98360655737705,39.37007874015748,39.37007874015748,,0.6244961069081671,0.6106275767292716,,0.6223604432364626,,0.6252015045674368,0.6162961291050671,0.6224665518611736,0.6177901320361362,0.6129820749592613,0.6177901320361362,0.6242165760798897,,0.37550389309183274,0.3893724232707283,,0.3776395567635375,,0.3747984954325632,0.38370387089493285,0.37753344813882633,0.38220986796386386,0.3870179250407388,0.38220986796386386,0.37578342392011027
202102230TOR,,44.05286343612335,46.728971962616825,,46.728971962616825,,43.66812227074236,46.2962962962963,46.08294930875576,45.45454545454545,46.728971962616825,46.728971962616825,46.728971962616825,,57.44680851063831,57.08154506437768,,58.50622406639005,,56.896551724137936,56.14035087719298,58.15899581589959,58.50622406639005,59.18367346938776,57.44680851063831,58.15899581589959,,0.43401976175085416,0.4501371662609637,,0.4440431882669418,,0.434229243093509,0.4519505233111323,0.442076836283595,0.4372278664731495,0.4412029533585449,0.44855888528345095,0.44551317898818177,,0.5659802382491459,0.5498628337390363,,0.5559568117330582,,0.565770756906491,0.5480494766888677,0.5579231637164049,0.5627721335268505,0.5587970466414551,0.551441114716549,0.5544868210118182
202102240ATL,,49.01960784313725,51.45631067961165,,46.08294930875576,,49.50495049504951,50.0,50.0,51.21951219512195,51.21951219512195,51.21951219512195,49.01960784313725,,52.60663507109005,52.38095238095239,,58.8477366255144,,53.271028037383175,52.83018867924528,54.337899543379,53.48837209302325,54.54545454545454,53.70370370370371,56.14035087719298,,0.4823518653986832,0.4955476402493321,,0.43917514593988904,,0.4816782209417485,0.48623853211009177,0.47921225382932164,0.4891657638136511,0.4842767295597485,0.48816185966422726,0.46614327772325814,,0.5176481346013168,0.5044523597506679,,0.560824854060111,,0.5183217790582515,0.5137614678899083,0.5207877461706784,0.5108342361863488,0.5157232704402516,0.5118381403357727,0.533856722276742
202102240CHI,,64.91228070175438,67.10526315789474,,64.53900709219859,,65.39792387543253,65.39792387543253,65.75342465753424,65.39792387543253,67.10526315789474,66.66666666666666,65.39792387543253,,36.76470588235294,36.36363636363637,,40.48582995951417,,37.17472118959108,37.3134328358209,38.02281368821293,37.03703703703704,39.37007874015748,37.03703703703704,39.37007874015748,,0.6384166455214413,0.6485549132947976,,0.6145118517100912,,0.6375766544186805,0.6367156074014482,0.6336077092953222,0.6384336294257476,0.6302422886056243,0.6428571428571428,0.6242165760798897,,0.36158335447855877,0.3514450867052023,,0.38548814828990896,,0.36242334558131956,0.36328439259855194,0.36639229070467777,0.3615663705742525,0.3697577113943758,0.3571428571428572,0.37578342392011027
202102240CLE,,35.587188612099645,37.45318352059925,,36.496350364963504,,36.101083032490976,36.90036900369004,36.36363636363637,36.36363636363637,40.81632653061224,36.36363636363637,37.735849056603776,,65.75342465753424,66.21621621621621,,68.45425867507886,,66.66666666666666,65.75342465753424,68.05111821086261,66.66666666666666,65.39792387543253,68.05111821086261,66.66666666666666,,0.3511641331537426,0.36127520382756434,,0.34774786634195576,,0.35128805620608905,0.3594642505416585,0.34826147426981924,0.35294117647058826,0.38428295990958045,0.34826147426981924,0.3614457831325302,,0.6488358668462575,0.6387247961724357,,0.6522521336580442,,0.648711943793911,0.6405357494583415,0.6517385257301808,0.6470588235294117,0.6157170400904196,0.6517385257301808,0.6385542168674698
202102240IND,,56.52173913043478,59.51417004048582,,57.44680851063831,,55.55555555555556,57.08154506437768,57.08154506437768,57.44680851063831,57.44680851063831,58.50622406639005,57.08154506437768,,45.04504504504504,44.44444444444444,,47.61904761904761,,44.843049327354265,45.24886877828055,47.16981132075472,46.728971962616825,48.54368932038835,45.45454545454545,47.61904761904761,,0.5564982645584265,0.5724794461272177,,0.5467695274831245,,0.5533498759305211,0.5578160286945134,0.5475376728289576,0.551441114716549,0.5419996102124343,0.5627721335268505,0.5451883661916845,,0.44350173544157345,0.42752055387278237,,0.4532304725168755,,0.4466501240694789,0.4421839713054866,0.45246232717104246,0.44855888528345095,0.45800038978756574,0.4372278664731495,0.4548116338083154
202102240MIA,,54.54545454545454,57.44680851063831,,57.80590717299579,,55.15695067264574,55.15695067264574,55.15695067264574,55.55555555555556,57.44680851063831,56.896551724137936,55.55555555555556,,47.16981132075472,46.2962962962963,,47.16981132075472,,47.61904761904761,47.61904761904761,49.01960784313725,49.01960784313725,48.54368932038835,47.61904761904761,49.01960784313725,,0.5362563237774031,0.5537409798708698,,0.5506597906870924,,0.5366715146478288,0.5366715146478288,0.5294564483457124,0.53125,0.5419996102124343,0.5443833464257659,0.53125,,0.46374367622259705,0.4462590201291302,,0.4493402093129076,,0.46332848535217114,0.46332848535217114,0.4705435516542876,0.46875,0.45800038978756574,0.45561665357423403,0.46875
202102240NOP,,84.7560975609756,86.96219035202087,,86.20689655172413,,85.46511627906976,86.96219035202087,86.96219035202087,87.71498771498771,89.28188638799571,87.71498771498771,86.96219035202087,,17.24137931034483,16.638935108153078,,18.79699248120301,,17.391304347826086,16.55629139072848,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,17.391304347826086,,0.8309626881055453,0.8393942630039345,,0.8209876543209876,,0.8309166871467192,0.8400643912854903,0.8391696372405116,0.8403295409964692,0.8426909458775924,0.8403295409964692,0.8333423868759846,,0.16903731189445478,0.16060573699606545,,0.1790123456790124,,0.16908331285328093,0.15993560871450974,0.1608303627594883,0.15967045900353077,0.15730905412240767,0.15967045900353077,0.16665761312401542
202102240OKC,,50.0,52.60663507109005,,51.21951219512195,,50.495049504950494,50.73891625615764,50.495049504950494,51.21951219512195,52.15311004784689,51.21951219512195,51.21951219512195,,51.45631067961165,50.98039215686274,,53.70370370370371,,52.15311004784689,51.92307692307693,53.70370370370371,53.48837209302325,53.70370370370371,53.70370370370371,53.48837209302325,,0.49282296650717705,0.507849645644568,,0.48816185966422726,,0.4919235739339118,0.4942327212328135,0.4846032025338729,0.4891657638136511,0.4926759856030803,0.48816185966422726,0.4891657638136511,,0.507177033492823,0.4921503543554319,,0.5118381403357727,,0.5080764260660883,0.5057672787671864,0.5153967974661271,0.5108342361863488,0.5073240143969198,0.5118381403357727,0.5108342361863488
202102240PHO,,80.65764023210832,80.0,,81.30841121495327,,81.30841121495327,79.38144329896907,81.30841121495327,81.98198198198197,82.63888888888889,80.0,81.98198198198197,,21.09704641350211,23.64066193853428,,23.696682464454977,,21.27659574468085,23.52941176470588,22.727272727272727,22.22222222222222,23.25581395348837,23.809523809523807,23.094688221709006,,0.7926675703205832,0.7718978102189781,,0.7743282574766946,,0.7925954642372554,0.7713612256923983,0.7815434871376071,0.7867435158501441,0.7803873722739058,0.7706422018348624,0.7802110765697087,,0.20733242967941673,0.2281021897810219,,0.22567174252330535,,0.20740453576274473,0.22863877430760163,0.21845651286239282,0.21325648414985593,0.21961262772609424,0.22935779816513757,0.21978892343029127
202102240UTA,,76.905311778291,78.11816192560175,,78.11816192560175,,76.35933806146572,78.11816192560175,78.72340425531915,79.38144329896907,80.65764023210832,79.38144329896907,79.38144329896907,,24.449877750611247,25.51020408163265,,26.881720430107524,,24.09638554216868,25.062656641604008,25.31645569620253,24.449877750611247,25.0,25.0,25.0,,0.7587703415655972,0.7538299110124755,,0.7439833281046924,,0.7601292920128158,0.7570996529235741,0.756665803779446,0.764523098584711,0.7633867276887872,0.7604938271604939,0.7604938271604939,,0.2412296584344028,0.2461700889875245,,0.25601667189530763,,0.23987070798718427,0.24290034707642588,0.24333419622055394,0.23547690141528899,0.23661327231121282,0.23950617283950618,0.23950617283950618
202102250BRK,,78.72340425531915,78.11816192560175,,80.65764023210832,,79.38144329896907,78.72340425531915,80.0,80.65764023210832,81.30841121495327,80.0,79.38144329896907,,23.04147465437788,25.44529262086514,,24.330900243309003,,23.25581395348837,24.213075060532688,24.449877750611247,23.809523809523807,24.449877750611247,23.809523809523807,25.0,,0.7735812698718566,0.7543023962236762,,0.7682518479337658,,0.7734174258350853,0.7647765377108253,0.7659176029962547,0.7720860518427085,0.7688136032668582,0.7706422018348624,0.7604938271604939,,0.22641873012814334,0.2456976037763238,,0.23174815206623425,,0.22658257416491473,0.2352234622891747,0.2340823970037453,0.22791394815729143,0.23118639673314176,0.22935779816513757,0.23950617283950618
202102250DEN,,74.61928934010153,77.52808988764045,,77.52808988764045,,76.905311778291,78.11816192560175,76.905311778291,77.52808988764045,80.65764023210832,78.72340425531915,76.905311778291,,26.595744680851062,26.17801047120419,,27.472527472527474,,25.64102564102564,25.0,27.027027027027028,25.64102564102564,25.31645569620253,26.31578947368421,27.77777777777778,,0.737235234487542,0.7475750184355323,,0.7383584195672624,,0.7499566899578449,0.7575596816976128,0.7399555582247312,0.7514660709299079,0.7611071321303977,0.7494669509594883,0.7346488540262287,,0.2627647655124579,0.25242498156446763,,0.26164158043273755,,0.2500433100421551,0.24244031830238727,0.26004444177526875,0.24853392907009214,0.2388928678696024,0.2505330490405117,0.2653511459737713
202102250MEM,,26.041666666666668,28.24858757062147,,26.881720430107524,,26.31578947368421,27.100271002710024,27.77777777777778,27.027027027027028,26.31578947368421,27.77777777777778,26.666666666666668,,75.18610421836229,75.18610421836229,,78.11816192560175,,76.35933806146572,75.72815533980582,75.72815533980582,76.905311778291,80.0,76.35933806146572,78.11816192560175,,0.2572581262926742,0.27310554207722854,,0.25601667189530763,,0.25630150266602036,0.26354843662043903,0.26836894215737367,0.26004444177526875,0.24752475247524752,0.26674233825198634,0.25448976750661284,,0.7427418737073258,0.7268944579227715,,0.7439833281046924,,0.7436984973339796,0.7364515633795609,0.7316310578426264,0.7399555582247312,0.7524752475247525,0.7332576617480135,0.7455102324933871
202102250MIL,,76.35933806146572,75.18610421836229,,78.11816192560175,,76.905311778291,78.11816192560175,75.18610421836229,77.52808988764045,78.72340425531915,78.11816192560175,76.905311778291,,25.38071065989848,28.24858757062147,,26.881720430107524,,25.64102564102564,25.125628140703515,28.98550724637681,27.027027027027028,27.027027027027028,26.666666666666668,27.77777777777778,,0.750533728075866,0.7268944579227715,,0.7439833281046924,,0.7499566899578449,0.7566378750279574,0.7217523388683674,0.7415045018878884,0.7444263186514409,0.7455102324933871,0.7346488540262287,,0.24946627192413395,0.27310554207722854,,0.25601667189530763,,0.2500433100421551,0.24336212497204263,0.2782476611316325,0.25849549811211153,0.255573681348559,0.25448976750661284,0.2653511459737713
202102250NYK,,52.60663507109005,54.54545454545454,,56.52173913043478,,53.271028037383175,52.60663507109005,53.271028037383175,53.48837209302325,54.54545454545454,53.70370370370371,54.54545454545454,,49.01960784313725,49.01960784313725,,48.54368932038835,,49.50495049504951,50.0,51.21951219512195,51.21951219512195,51.45631067961165,51.21951219512195,50.0,,0.5176481346013168,0.5266781411359724,,0.5379670550421856,,0.5183217790582515,0.5127020785219399,0.5098167539267016,0.5108342361863488,0.514571190674438,0.5118381403357727,0.5217391304347826,,0.4823518653986832,0.4733218588640275,,0.4620329449578144,,0.4816782209417485,0.48729792147806006,0.49018324607329844,0.4891657638136511,0.4854288093255621,0.48816185966422726,0.47826086956521746
202102250PHI,,65.75342465753424,66.21621621621621,,66.66666666666666,,64.91228070175438,65.39792387543253,65.75342465753424,65.39792387543253,67.10526315789474,64.91228070175438,68.05111821086261,,35.842293906810035,37.45318352059925,,38.31417624521073,,35.2112676056338,37.17472118959108,38.46153846153847,37.03703703703704,39.37007874015748,37.735849056603776,36.36363636363637,,0.6472066499130098,0.6387247961724357,,0.6350364963503649,,0.6483218163869694,0.6375766544186805,0.6309403437815975,0.6384336294257476,0.6302422886056243,0.6323766526926798,0.6517385257301808,,0.35279335008699014,0.36127520382756434,,0.3649635036496351,,0.3516781836130306,0.36242334558131956,0.3690596562184025,0.3615663705742525,0.3697577113943758,0.36762334730732027,0.34826147426981924
202102260BOS,,56.896551724137936,57.80590717299579,,58.50622406639005,,57.44680851063831,57.08154506437768,58.8477366255144,58.50622406639005,59.18367346938776,59.51417004048582,58.15899581589959,,44.642857142857146,45.87155963302752,,45.45454545454545,,45.04504504504504,45.04504504504504,45.45454545454545,45.45454545454545,46.728971962616825,44.44444444444444,46.728971962616825,,0.5603395997574288,0.5575551655901131,,0.5627721335268505,,0.5605012156349356,0.5589293151099837,0.5642037302725968,0.5627721335268505,0.5587970466414551,0.5724794461272177,0.5544868210118182,,0.4396604002425713,0.4424448344098868,,0.4372278664731495,,0.43949878436506445,0.4410706848900163,0.43579626972740315,0.4372278664731495,0.4412029533585449,0.42752055387278237,0.44551317898818177
202102260CHI,,30.8641975308642,32.362459546925564,,32.05128205128205,,31.05590062111801,32.05128205128205,31.746031746031743,30.3951367781155,32.89473684210527,31.25,31.25,,70.93023255813954,71.42857142857143,,71.91011235955057,,71.42857142857143,70.93023255813954,72.45179063360881,72.97297297297297,72.97297297297297,72.97297297297297,73.54497354497354,,0.3032012410097306,0.3118040089086859,,0.30829984758209783,,0.303030303030303,0.3112333526346265,0.3046707793025305,0.29404752443773347,0.31071548538797455,0.29983792544570503,0.2982013253392237,,0.6967987589902693,0.688195991091314,,0.6917001524179023,,0.696969696969697,0.6887666473653734,0.6953292206974695,0.7059524755622666,0.6892845146120256,0.7001620745542949,0.7017986746607763
202102260DET,,47.16981132075472,50.24875621890548,,50.24875621890548,,49.01960784313725,49.01960784313725,49.50495049504951,50.0,50.495049504950494,50.0,50.0,,54.337899543379,53.48837209302325,,53.70370370370371,,53.70370370370371,53.48837209302325,54.54545454545454,54.54545454545454,55.55555555555556,54.54545454545454,54.54545454545454,,0.464691902902733,0.48438545616774487,,0.4833820792342462,,0.4772004241781548,0.478202846975089,0.4757785467128029,0.47826086956521746,0.47614107883817425,0.47826086956521746,0.47826086956521746,,0.5353080970972671,0.5156145438322551,,0.5166179207657537,,0.5227995758218452,0.521797153024911,0.5242214532871972,0.5217391304347826,0.5238589211618258,0.5217391304347826,0.5217391304347826
202102260GSW,,69.96996996996997,70.93023255813954,,72.45179063360881,,70.93023255813954,71.42857142857143,71.42857142857143,71.42857142857143,72.97297297297297,71.42857142857143,71.42857142857143,,31.347962382445143,32.89473684210527,,31.54574132492113,,31.64556962025317,31.25,32.89473684210527,32.25806451612903,32.89473684210527,32.25806451612903,33.33333333333333,,0.6905980841238722,0.6831712348953728,,0.6966683657694847,,0.6914908882192566,0.6956521739130435,0.6846846846846846,0.6888888888888889,0.6892845146120256,0.6888888888888889,0.6818181818181819,,0.30940191587612775,0.31682876510462715,,0.3033316342305153,,0.3085091117807433,0.30434782608695654,0.3153153153153153,0.31111111111111106,0.31071548538797455,0.31111111111111106,0.3181818181818181
202102260LAL,,66.66666666666666,65.75342465753424,,67.10526315789474,,65.75342465753424,65.75342465753424,66.66666666666666,66.66666666666666,68.05111821086261,68.05111821086261,67.53246753246754,,34.84320557491289,37.45318352059925,,36.90036900369004,,34.36426116838488,37.03703703703704,37.45318352059925,36.36363636363637,38.46153846153847,36.36363636363637,37.03703703703704,,0.6567505720823797,0.6371047922052099,,0.6452079734839644,,0.6567613315779575,0.6396841066140178,0.6402877697841726,0.6470588235294117,0.6389017074296262,0.6517385257301808,0.6458141674333027,,0.34324942791762014,0.36289520779479023,,0.3547920265160357,,0.3432386684220425,0.36031589338598224,0.3597122302158273,0.35294117647058826,0.36109829257037385,0.34826147426981924,0.35418583256669733
202102260MEM,,28.40909090909091,27.3972602739726,,29.411764705882355,,28.57142857142857,28.901734104046245,28.98550724637681,27.027027027027028,27.77777777777778,27.027027027027028,29.411764705882355,,72.97297297297297,76.35933806146572,,74.61928934010153,,74.09326424870466,74.09326424870466,75.18610421836229,76.905311778291,78.11816192560175,77.52808988764045,75.18610421836229,,0.2802181157225084,0.26405318518056115,,0.2827210103329506,,0.2782984859408796,0.2806129867108669,0.2782476611316325,0.26004444177526875,0.2623120192859603,0.25849549811211153,0.28118894780909853,,0.7197818842774917,0.7359468148194388,,0.7172789896670493,,0.7217015140591204,0.7193870132891331,0.7217523388683674,0.7399555582247312,0.7376879807140397,0.7415045018878884,0.7188110521909016
202102260MIA,,31.25,30.8641975308642,,34.602076124567475,,30.8641975308642,31.64556962025317,35.842293906810035,35.08771929824561,33.89830508474576,32.89473684210527,35.08771929824561,,70.41420118343196,72.45179063360881,,69.41896024464832,,69.41896024464832,70.93023255813954,68.45425867507886,68.05111821086261,71.91011235955057,71.42857142857143,69.41896024464832,,0.3073845034558021,0.29873592731582066,,0.33264498540227666,,0.30777049920939686,0.3085091117807433,0.3436575133072428,0.3401989022335743,0.32037437005039593,0.3153153153153153,0.3357461882026798,,0.6926154965441979,0.7012640726841792,,0.6673550145977234,,0.6922295007906031,0.6914908882192566,0.6563424866927571,0.6598010977664258,0.6796256299496041,0.6846846846846846,0.6642538117973202
202102260OKC,,36.101083032490976,35.587188612099645,,37.03703703703704,,36.36363636363637,35.2112676056338,35.842293906810035,36.36363636363637,37.03703703703704,36.36363636363637,35.842293906810035,,65.39792387543253,68.05111821086261,,68.05111821086261,,66.21621621621621,67.53246753246754,68.45425867507886,66.66666666666666,68.94409937888199,68.05111821086261,68.94409937888199,,0.35567917492277207,0.34337871490790217,,0.35243778853732693,,0.3544910179640719,0.3427096314758768,0.3436575133072428,0.35294117647058826,0.34946820056435857,0.34826147426981924,0.3420510314644458,,0.6443208250772279,0.6566212850920979,,0.6475622114626731,,0.6455089820359281,0.6572903685241233,0.6563424866927571,0.6470588235294117,0.6505317994356414,0.6517385257301808,0.6579489685355542
202102260TOR,,71.42857142857143,73.54497354497354,,72.97297297297297,,72.45179063360881,72.45179063360881,73.54497354497354,72.97297297297297,74.61928934010153,72.45179063360881,73.54497354497354,,29.94011976047904,29.94011976047904,,32.05128205128205,,30.211480362537763,30.76923076923077,30.76923076923077,31.25,31.25,31.746031746031743,31.25,,0.7046413502109705,0.7106818112237089,,0.6948201913559882,,0.7057226009906529,0.7019092588790802,0.705033164260632,0.7001620745542949,0.7048246928378784,0.6953292206974695,0.7017986746607763,,0.29535864978902954,0.28931818877629123,,0.3051798086440119,,0.2942773990093472,0.29809074112091977,0.29496683573936794,0.29983792544570503,0.29517530716212165,0.3046707793025305,0.2982013253392237
202102270BRK,,50.495049504950494,50.24875621890548,,53.271028037383175,,50.0,50.0,53.271028037383175,52.38095238095239,51.92307692307693,51.21951219512195,53.48837209302325,,50.98039215686274,53.271028037383175,,51.92307692307693,,50.24875621890548,52.60663507109005,51.21951219512195,52.38095238095239,54.12844036697248,53.70370370370371,51.21951219512195,,0.4976085708819591,0.485402443406396,,0.5064069707842133,,0.4987593052109181,0.48729792147806006,0.5098167539267016,0.5,0.4896023956080519,0.48816185966422726,0.5108342361863488,,0.5023914291180409,0.514597556593604,,0.49359302921578685,,0.501240694789082,0.5127020785219399,0.49018324607329844,0.5,0.510397604391948,0.5118381403357727,0.4891657638136511
202102270NYK,,52.60663507109005,52.15311004784689,,54.337899543379,,51.92307692307693,51.21951219512195,54.54545454545454,52.38095238095239,53.48837209302325,52.60663507109005,52.38095238095239,,49.01960784313725,51.45631067961165,,50.73891625615764,,50.73891625615764,51.21951219512195,49.50495049504951,52.38095238095239,52.38095238095239,52.60663507109005,52.38095238095239,,0.5176481346013168,0.50336262553802,,0.5171254870060368,,0.5057672787671864,0.5,0.5242214532871972,0.5,0.5052301255230125,0.5,0.5,,0.4823518653986832,0.49663737446197986,,0.4828745129939633,,0.4942327212328135,0.5,0.4757785467128029,0.5,0.4947698744769875,0.5,0.5
202102270OKC,,29.94011976047904,30.3951367781155,,31.446540880503143,,30.211480362537763,31.15264797507788,32.89473684210527,30.3951367781155,32.25806451612903,31.25,31.25,,71.42857142857143,72.97297297297297,,73.54497354497354,,72.45179063360881,71.42857142857143,71.42857142857143,72.97297297297297,73.54497354497354,72.97297297297297,73.54497354497354,,0.29535864978902954,0.29404752443773347,,0.29951507083769136,,0.2942773990093472,0.3036876355748373,0.3153153153153153,0.29404752443773347,0.304887885142765,0.29983792544570503,0.2982013253392237,,0.7046413502109705,0.7059524755622666,,0.7004849291623086,,0.7057226009906529,0.6963123644251626,0.6846846846846846,0.7059524755622666,0.6951121148572351,0.7001620745542949,0.7017986746607763
202102270ORL,,21.83406113537118,20.66115702479339,,21.645021645021643,,21.978021978021975,21.32196162046908,22.22222222222222,21.78649237472767,20.833333333333336,21.052631578947366,21.78649237472767,,80.0,82.63888888888889,,83.33333333333334,,80.65764023210832,81.98198198198197,81.98198198198197,82.63888888888889,85.46511627906976,83.33333333333334,83.33333333333334,,0.21440823327615782,0.20001111172842936,,0.20618556701030924,,0.21413630997991176,0.2064002677625095,0.21325648414985593,0.20863215543095578,0.19598906107566094,0.2016806722689075,0.20725388601036265,,0.7855917667238422,0.7999888882715706,,0.7938144329896908,,0.7858636900200883,0.7935997322374905,0.7867435158501441,0.7913678445690442,0.8040109389243392,0.7983193277310925,0.7927461139896373
202102270PHI,,84.7560975609756,86.20689655172413,,86.96219035202087,,85.46511627906976,86.20689655172413,86.96219035202087,86.96219035202087,89.28188638799571,86.96219035202087,86.96219035202087,,16.94915254237288,17.57469244288225,,18.050541516245488,,16.80672268907563,16.89189189189189,17.391304347826086,17.391304347826086,16.129032258064516,17.391304347826086,17.391304347826086,,0.8333502692815772,0.8306569343065693,,0.8281109233603307,,0.835666173028233,0.8361581920903955,0.8333423868759846,0.8333423868759846,0.8469889792705327,0.8333423868759846,0.8333423868759846,,0.16664973071842293,0.16934306569343066,,0.1718890766396694,,0.1643338269717671,0.16384180790960454,0.16665761312401542,0.16665761312401542,0.15301102072946735,0.16665761312401542,0.16665761312401542
202102270SAS,,45.04504504504504,48.07692307692308,,46.728971962616825,,45.45454545454545,45.87155963302752,47.61904761904761,49.01960784313725,48.54368932038835,47.61904761904761,49.01960784313725,,56.52173913043478,55.947136563876654,,58.50622406639005,,57.08154506437768,56.896551724137936,56.52173913043478,55.55555555555556,57.44680851063831,56.896551724137936,56.14035087719298,,0.44350173544157345,0.46217118657871165,,0.4440431882669418,,0.4433028919330289,0.44635985839618286,0.4572564612326043,0.46875,0.45800038978756574,0.45561665357423403,0.46614327772325814,,0.5564982645584265,0.5378288134212884,,0.5559568117330582,,0.556697108066971,0.5536401416038172,0.5427435387673956,0.53125,0.5419996102124343,0.5443833464257659,0.533856722276742
202102270WAS,,62.825278810408925,62.121212121212125,,65.75342465753424,,63.63636363636363,62.546816479400746,63.63636363636363,62.121212121212125,63.63636363636363,63.23529411764706,62.546816479400746,,38.46153846153847,41.32231404958678,,39.37007874015748,,39.0625,40.16064257028113,40.81632653061224,40.81632653061224,42.3728813559322,40.0,41.66666666666667,,0.6202710333145115,0.6005326231691078,,0.625487379437718,,0.6196403872752421,0.6089802732744607,0.6092362344582594,0.6034845298888556,0.6002906976744186,0.6125356125356125,0.6001796945193171,,0.37972896668548844,0.3994673768308922,,0.374512620562282,,0.380359612724758,0.3910197267255393,0.39076376554174064,0.39651547011114446,0.3997093023255814,0.3874643874643875,0.39982030548068287
