,Name,Id,height,weight,PG,SG,SF,PF,CE,salary,shoots,debut,birth,experience
239,Patrick McCaw,mccawpa01,201,82,-1,1,2,-1,-1,4000000.0,Right,"October 25, 2016","October 25, 1995",5 years
240,Malcolm Miller,millema01,201,95,-1,-1,1,-1,-1,1588231.0,Right,"December 20, 2017","March 6, 1993",3 years
241,Shamorie Ponds,pondssh01,183,81,1,-1,-1,-1,-1,,Left,"November 27, 2019","June 29, 1998",1 year
242,Norman Powell,powelno01,190,97,-1,1,2,-1,-1,10116576.0,Right,"November 1, 2015","May 25, 1993",7 years
243,Pascal Siakam,siakapa01,206,104,-1,-1,-1,1,-1,2351839.0,Right,"October 26, 2016","April 2, 1994",6 years
244,Matt Thomas,thomama02,193,86,-1,1,-1,-1,-1,898310.0,Right,"October 26, 2019","August 4, 1994",3 years
245,Fred VanVleet,vanvlfr01,185,89,1,2,-1,-1,-1,9346153.0,Right,"November 9, 2016","February 25, 1994",6 years
246,Paul Watson,watsopa01,198,95,-1,-1,1,-1,-1,50752.0,Right,"January 8, 2020","December 30, 1994",3 years
247,LaMarcus Aldridge,aldrila01,211,113,-1,-1,-1,1,2,26000000.0,Right,"November 12, 2006","July 19, 1985",16 years
248,Marco Belinelli,belinma01,196,99,-1,1,2,-1,-1,5846154.0,Right,"October 30, 2007","March 25, 1986",13 years
249,DeMar DeRozan,derozde01,198,99,-1,1,3,2,-1,27739975.0,Right,"October 28, 2009","August 7, 1989",13 years
250,Drew Eubanks,eubandr01,206,111,-1,-1,-1,2,1,,Right,"October 20, 2018","February 1, 1997",4 years
251,Bryn Forbes,forbebr01,188,92,-1,1,-1,-1,-1,2875000.0,Right,"October 25, 2016","July 23, 1993",6 years
252,Rudy Gay,gayru01,203,113,-1,-1,1,2,-1,14000000.0,Right,"November 1, 2006","August 17, 1986",16 years
253,Keldon Johnson,johnske04,196,99,-1,-1,1,-1,-1,1950600.0,Right,"November 22, 2019","October 11, 1999",3 years
254,Trey Lyles,lylestr01,206,106,-1,-1,-1,1,-1,5500000.0,Right,"October 28, 2015","November 5, 1995",7 years
255,Chimezie Metu,metuch01,206,102,-1,-1,-1,2,1,1416852.0,Right,"October 20, 2018","March 22, 1997",4 years
256,Patty Mills,millspa02,185,81,1,2,-1,-1,-1,12428571.0,Right,"January 4, 2010","August 11, 1988",13 years
257,Dejounte Murray,murrade01,193,81,1,-1,-1,-1,-1,2321735.0,Right,"October 29, 2016","September 19, 1996",5 years
258,Jakob Poeltl,poeltja01,216,111,-1,-1,-1,-1,1,3754886.0,Right,"October 26, 2016","October 15, 1995",6 years
259,Luka Šamanić,samanlu01,208,102,-1,-1,-1,1,-1,2689920.0,Right,"March 6, 2020","January 9, 2000",2 years
260,Lonnie Walker IV,walkelo01,193,92,-1,1,-1,-1,-1,2760480.0,Right,"January 3, 2019","December 14, 1998",4 years
261,Quinndary Weatherspoon,weathqu01,190,92,-1,1,-1,-1,-1,,Right,"February 8, 2020","September 10, 1996",3 years
262,Derrick White,whitede01,193,86,2,1,-1,-1,-1,1948080.0,Right,"October 18, 2017","July 2, 1994",5 years
263,Tyler Zeller,zellety01,213,114,-1,-1,-1,-1,1,245686.0,Right,"October 30, 2012","January 17, 1990",8 years
264,Alec Burks,burksal01,198,97,-1,1,2,-1,-1,2320044.0,Right,"December 27, 2011","July 20, 1991",11 years
265,Joel Embiid,embiijo01,213,127,-1,-1,-1,-1,1,27504630.0,Right,"October 26, 2016","March 16, 1994",6 years
266,James Ennis III,ennisja01,198,97,-1,2,1,-1,-1,1882867.0,Right,"October 29, 2014","July 1, 1990",8 years
267,Tobias Harris,harrito02,203,102,-1,-1,2,1,-1,32742000.0,Right,"January 7, 2012","July 15, 1992",11 years
268,Al Horford,horfoal01,206,108,-1,-1,-1,-1,1,28000000.0,Right,"November 2, 2007","June 3, 1986",15 years
269,Furkan Korkmaz,korkmfu01,201,91,-1,1,-1,-1,-1,1620564.0,Right,"November 11, 2017","July 24, 1997",5 years
270,Shake Milton,miltosh01,196,92,-1,1,-1,-1,-1,1445697.0,Right,"November 30, 2018","September 26, 1996",4 years
271,Raul Neto,netora01,185,81,1,-1,-1,-1,-1,1737145.0,Right,"October 28, 2015","May 19, 1992",7 years
272,Kyle O'Quinn,oquinky01,206,113,-1,-1,-1,2,1,2028594.0,Right,"November 2, 2012","March 26, 1990",8 years
273,Norvel Pelle,pelleno01,208,104,-1,-1,-1,-1,1,350189.0,Right,"November 29, 2019","February 3, 1993",3 years
274,Josh Richardson,richajo01,196,90,-1,1,2,-1,-1,10116576.0,Right,"November 5, 2015","September 15, 1993",7 years
275,Glenn Robinson III,robingl02,198,100,-1,2,1,-1,-1,1882867.0,Right,"November 14, 2014","January 8, 1994",7 years
276,Mike Scott,scottmi01,201,107,-1,-1,-1,1,-1,4767000.0,Right,"November 11, 2012","July 16, 1988",9 years
277,Marial Shayok,shayoma01,196,89,-1,1,-1,-1,-1,,Right,"February 6, 2020","July 26, 1995",1 year
278,Ben Simmons,simmobe01,211,108,1,-1,-1,-1,-1,8113930.0,Left,"October 18, 2017","July 20, 1996",4 years
279,Zhaire Smith,smithzh01,190,92,-1,2,1,-1,-1,3058800.0,Right,"March 25, 2019","June 4, 1999",2 years
280,Matisse Thybulle,thybuma01,196,91,-1,1,-1,-1,-1,2582160.0,Right,"October 23, 2019","March 4, 1997",3 years
281,Kostas Antetokounmpo,antetko01,208,90,-1,-1,-1,1,-1,,Right,"March 20, 2019","November 20, 1997",3 years
282,Avery Bradley,bradlav01,190,81,2,1,-1,-1,-1,4767000.0,Right,"November 22, 2010","November 26, 1990",12 years
283,Devontae Cacok,cacokde01,201,108,-1,-1,-1,1,2,,Right,"August 13, 2020","October 8, 1996",3 years
284,Kentavious Caldwell-Pope,caldwke01,196,92,-1,1,-1,-1,-1,8089282.0,Right,"October 30, 2013","February 18, 1993",9 years
285,Alex Caruso,carusal01,193,84,1,2,-1,-1,-1,2750000.0,Right,"October 19, 2017","February 28, 1994",5 years
286,Quinn Cook,cookqu01,185,81,1,-1,-1,-1,-1,3000000.0,Right,"February 27, 2017","March 23, 1993",5 years
287,Anthony Davis,davisan02,208,114,-1,-1,-1,1,2,27093019.0,Right,"October 31, 2012","March 11, 1993",10 years
288,Jared Dudley,dudleja01,198,107,-1,3,2,1,-1,2564753.0,Right,"November 2, 2007","July 10, 1985",14 years
289,Danny Green,greenda02,198,97,-1,1,2,-1,-1,14634146.0,Right,"November 12, 2009","June 22, 1987",13 years
290,Talen Horton-Tucker,hortota01,193,106,-1,1,-1,-1,-1,898310.0,Right,"December 8, 2019","November 25, 2000",3 years
291,Dwight Howard,howardw01,208,120,-1,-1,-1,2,1,3039097.0,Right,"November 3, 2004","December 8, 1985",18 years
292,LeBron James,jamesle01,206,113,3,4,1,2,-1,37436858.0,Right,"October 29, 2003","December 30, 1984",19 years
293,Kyle Kuzma,kuzmaky01,206,100,-1,-1,2,1,-1,1974600.0,Right,"October 19, 2017","July 24, 1995",5 years
294,JaVale McGee,mcgeeja01,213,122,-1,-1,-1,-1,1,4000000.0,Right,"October 29, 2008","January 19, 1988",14 years
295,Markieff Morris,morrima02,206,111,-1,-1,-1,1,-1,2241808.0,Right,"December 26, 2011","September 2, 1989",11 years
296,Zach Norvell,norveza01,196,93,-1,1,-1,-1,-1,50752.0,Left,"October 25, 2019","December 9, 1997",1 year
297,Rajon Rondo,rondora01,185,81,1,-1,-1,-1,-1,2564753.0,Right,"November 1, 2006","February 22, 1986",16 years
298,J.R. Smith,smithjr01,198,102,-1,1,2,-1,-1,1456667.0,Right,"November 3, 2004","September 9, 1985",16 years
299,Jarrett Allen,allenja01,211,110,-1,-1,-1,-1,1,2376840.0,Right,"October 20, 2017","April 21, 1998",5 years
300,Justin Anderson,anderju01,198,104,-1,2,1,-1,-1,294432.0,Left,"October 28, 2015","November 19, 1993",6 years
301,Wilson Chandler,chandwi01,203,106,-1,3,1,2,-1,2564753.0,Right,"November 13, 2007","May 10, 1987",12 years
302,Nic Claxton,claxtni01,211,97,-1,-1,-1,-1,1,898310.0,Left,"November 8, 2019","April 17, 1999",3 years
303,Jamal Crawford,crawfja01,196,83,2,1,-1,-1,-1,289803.0,Right,"October 31, 2000","March 20, 1980",20 years
304,Spencer Dinwiddie,dinwisp01,196,97,1,2,-1,-1,-1,10605600.0,Right,"October 29, 2014","April 6, 1993",8 years
305,Henry Ellenson,ellenhe01,208,108,-1,-1,-1,1,2,,Right,"October 26, 2016","January 13, 1997",5 years
306,Donta Hall,halldo01,206,105,-1,-1,-1,1,2,101504.0,Right,"February 25, 2020","August 7, 1997",2 years
307,Joe Harris,harrijo01,198,99,-1,1,2,-1,-1,7666667.0,Right,"October 31, 2014","September 6, 1991",8 years
308,Kyrie Irving,irvinky01,188,88,1,-1,-1,-1,-1,31742000.0,Right,"December 26, 2011","March 23, 1992",11 years
309,DeAndre Jordan,jordade01,211,120,-1,-1,-1,-1,1,9881598.0,Left,"November 1, 2008","July 21, 1988",14 years
310,Rodions Kurucs,kurucro01,206,103,-1,-1,1,2,-1,1699236.0,Right,"October 17, 2018","February 5, 1998",3 years
311,Caris LeVert,leverca01,198,92,-1,1,2,-1,-1,2625718.0,Right,"December 7, 2016","August 25, 1994",6 years
312,Timothé Luwawu-Cabarrot,luwawti01,201,99,-1,-1,1,-1,-1,844170.0,Right,"October 29, 2016","May 9, 1995",6 years
313,Jeremiah Martin,martije02,190,83,1,-1,-1,-1,-1,,Left,"January 31, 2020","June 19, 1996",2 years
314,Džanan Musa,musadz01,206,98,-1,2,1,-1,-1,1911600.0,Right,"October 20, 2018","May 8, 1999",2 years
315,David Nwaba,nwabada01,196,99,-1,2,1,-1,-1,1678854.0,Right,"February 28, 2017","January 14, 1993",6 years
316,Theo Pinson,pinsoth01,196,96,-1,1,2,-1,-1,1445697.0,Right,"October 20, 2018","November 5, 1995",4 years
317,Taurean Prince,princta02,201,98,-1,-1,2,1,-1,3481986.0,Right,"October 27, 2016","March 22, 1994",6 years
318,Iman Shumpert,shumpim01,196,97,3,1,2,-1,-1,419443.0,Right,"December 25, 2011","June 26, 1990",10 years
319,Garrett Temple,templga01,196,88,3,1,2,-1,-1,4767000.0,Right,"February 9, 2010","May 8, 1986",12 years
320,Lance Thomas,thomala01,203,108,-1,-1,2,1,-1,262152.0,Right,"December 28, 2011","April 24, 1988",9 years
321,Bojan Bogdanović,bogdabo02,201,102,-1,-1,1,2,-1,17000000.0,Right,"October 29, 2014","April 18, 1989",8 years
322,Tony Bradley,bradlto01,208,112,-1,-1,-1,-1,1,1962360.0,Right,"November 5, 2017","January 8, 1998",5 years
323,Jarrell Brantley,brantja01,196,113,-1,-1,-1,1,-1,,Right,"October 25, 2019","June 7, 1996",2 years
324,Jordan Clarkson,clarkjo01,193,87,2,1,-1,-1,-1,13437500.0,Right,"October 28, 2014","June 7, 1992",8 years
325,Mike Conley,conlemi01,185,79,1,-1,-1,-1,-1,32511623.0,Left,"November 7, 2007","October 11, 1987",15 years
326,Ed Davis,davised01,206,98,-1,-1,-1,1,2,4767000.0,Left,"December 1, 2010","June 5, 1989",12 years
327,Dante Exum,exumda01,196,97,1,2,-1,-1,-1,9600000.0,Right,"October 29, 2014","July 13, 1995",6 years
328,Rudy Gobert,goberru01,216,117,-1,-1,-1,-1,1,25008427.0,Right,"October 30, 2013","June 26, 1992",9 years
329,Joe Ingles,inglejo01,203,99,-1,-1,1,2,-1,11207387.0,Left,"October 29, 2014","October 2, 1987",8 years
330,Stanton Kidd,kiddst01,198,97,-1,1,-1,-1,-1,250000.0,Right,"October 25, 2019","March 18, 1992",1 year
331,Donovan Mitchell,mitchdo01,185,97,2,1,-1,-1,-1,3635760.0,Right,"October 18, 2017","September 7, 1996",5 years
332,Juwan Morgan,morgaju01,201,105,-1,-1,-1,1,-1,746054.0,Right,"November 27, 2019","April 17, 1997",3 years
333,Emmanuel Mudiay,mudiaem01,190,90,1,-1,-1,-1,-1,1737145.0,Right,"October 28, 2015","March 5, 1996",6 years
334,Georges Niang,niangge01,201,104,-1,-1,-1,1,-1,1678854.0,Right,"October 28, 2016","June 17, 1993",6 years
335,Royce O'Neale,onealro01,193,102,-1,-1,1,-1,-1,1618520.0,Right,"October 21, 2017","June 5, 1993",5 years
336,Miye Oni,onimi01,196,93,-1,1,2,-1,-1,842166.0,Right,"November 11, 2019","August 4, 1997",3 years
337,Rayjon Tucker,tuckera01,190,94,2,1,-1,-1,-1,578573.0,Right,"December 30, 2019","September 24, 1997",3 years
338,Nigel Williams-Goss,willini01,188,86,1,-1,-1,-1,-1,1500000.0,Right,"October 25, 2019","September 16, 1994",1 year
339,Justin Wright-Foreman,wrighju02,183,86,1,-1,-1,-1,-1,,Left,"February 21, 2020","October 27, 1997",1 year
340,Goga Bitadze,bitadgo01,211,113,-1,-1,-1,-1,1,2816760.0,Right,"October 26, 2019","July 20, 1999",3 years
