,Name,Id,height,weight,PG,SG,SF,PF,CE,salary,shoots,debut,birth,experience
452,Jerami Grant,grantje01,203,95,-1,-1,2,1,-1,61287174,Right,"November 29, 2014","March 12, 1994",8 years
453,Richaun Holmes,holmeri01,208,106,-1,-1,-1,2,1,25304583,Right,"October 28, 2015","October 15, 1993",7 years
454,Carl Landry,landrca01,206,112,-1,-1,-1,1,-1,47927163,Right,"November 24, 2007","September 19, 1983",9 years
455,Kendall Marshall,marshke01,193,90,1,-1,-1,-1,-1,6984685,Left,"November 4, 2012","August 19, 1991",4 years
456,T.J. McConnell,mccontj01,185,86,1,-1,-1,-1,-1,18971631,Right,"October 28, 2015","March 25, 1992",7 years
457,Nerlens Noel,noelne01,211,99,-1,-1,-1,2,1,36103352,Right,"October 29, 2014","April 10, 1994",8 years
458,Jahlil Okafor,okafoja01,208,122,-1,-1,-1,-1,1,21649023,Right,"October 28, 2015","December 15, 1995",6 years
459,Nik Stauskas,stausni01,198,92,-1,1,-1,-1,-1,15112347,Right,"October 29, 2014","October 7, 1993",6 years
460,Hollis Thompson,thompho01,203,93,-1,1,2,-1,-1,2375378,Right,"November 1, 2013","April 3, 1991",4 years
461,Christian Wood,woodch01,208,97,-1,-1,-1,1,2,31020924,Right,"October 28, 2015","September 27, 1995",6 years
462,Tony Wroten,wroteto01,198,92,1,2,-1,-1,-1,5852000,Left,"November 7, 2012","April 13, 1993",4 years
463,Brandon Bass,bassbr01,203,113,-1,-1,-1,1,2,38811509,Right,"November 1, 2005","April 30, 1985",12 years
464,Tarik Black,blackta01,206,113,-1,-1,-1,-1,1,10833395,Right,"October 28, 2014","November 22, 1991",4 years
465,Anthony Brown,brownan02,201,95,-1,-1,1,-1,-1,1734128,Right,"October 30, 2015","October 10, 1992",3 years
466,Kobe Bryant,bryanko01,198,96,-1,1,2,-1,-1,328238062,Right,"November 3, 1996","August 23, 1978",20 years
467,Jordan Clarkson,clarkjo01,193,87,2,1,-1,-1,-1,75272395,Right,"October 28, 2014","June 7, 1992",8 years
468,Roy Hibbert,hibbero01,218,122,-1,-1,-1,-1,1,70684162,Right,"October 29, 2008","December 11, 1986",9 years
469,Marcelo Huertas,huertma01,190,90,1,-1,-1,-1,-1,2025093,Right,"October 28, 2015","May 25, 1983",2 years
470,Ryan Kelly,kellyry01,211,104,-1,-1,-1,1,-1,4282658,Right,"November 5, 2013","April 9, 1991",4 years
471,Larry Nance Jr.,nancela02,201,111,-1,-1,-1,1,2,41234326,Right,"November 6, 2015","January 1, 1993",7 years
472,Julius Randle,randlju01,203,113,-1,-1,-1,1,2,78886962,Left,"October 28, 2014","November 29, 1994",8 years
473,D'Angelo Russell,russeda01,193,87,1,-1,-1,-1,-1,108965728,Left,"October 28, 2015","February 23, 1996",7 years
474,Robert Sacre,sacrero01,213,122,-1,-1,-1,-1,1,3159067,Right,"October 31, 2012","June 6, 1989",4 years
475,Lou Williams,willilo02,185,79,1,2,-1,-1,-1,87208319,Right,"November 2, 2005","October 27, 1986",17 years
476,Metta World Peace,artesro01,201,117,-1,-1,1,-1,-1,77053906,Right,"November 3, 1999","November 13, 1979",17 years
477,Nick Young,youngni01,201,95,-1,1,-1,-1,-1,39002879,Right,"October 31, 2007","June 1, 1985",12 years
