,Name,Id,height,weight,PG,SG,SF,PF,CE,salary,shoots,debut,birth,experience
219,Lance Stephenson,stephla01,198,104,3,1,2,-1,-1,4000000.0,Right,"February 27, 2011","September 5, 1990",10 years
220,Karl-Anthony Towns,townska01,211,112,-1,-1,-1,-1,1,5960160.0,Right,"October 28, 2015","November 15, 1995",7 years
221,Andrew Wiggins,wiggian01,201,89,-1,-1,1,2,-1,6006600.0,Right,"October 29, 2014","February 23, 1995",8 years
222,LaMarcus Aldridge,aldrila01,211,113,-1,-1,-1,1,2,20575005.0,Right,"November 12, 2006","July 19, 1985",16 years
223,Kyle Anderson,anderky01,206,104,-1,-1,1,2,-1,1192080.0,Right,"November 6, 2014","September 20, 1993",8 years
224,Joel Anthony,anthojo01,206,111,-1,-1,-1,2,1,663810.0,Left,"November 27, 2007","August 9, 1982",10 years
225,Dāvis Bertāns,bertada01,208,102,-1,-1,-1,1,-1,543471.0,Right,"October 25, 2016","November 12, 1992",6 years
226,Dewayne Dedmon,dedmode01,213,111,-1,-1,-1,-1,1,2898000.0,Right,"November 18, 2013","August 12, 1989",9 years
227,Bryn Forbes,forbebr01,188,92,-1,1,-1,-1,-1,543471.0,Right,"October 25, 2016","July 23, 1993",6 years
228,Pau Gasol,gasolpa01,213,113,-1,-1,-1,2,1,15500000.0,Right,"November 1, 2001","July 6, 1980",18 years
229,Manu Ginóbili,ginobma01,198,92,-1,1,-1,-1,-1,14000000.0,Left,"October 29, 2002","July 28, 1977",16 years
230,Danny Green,greenda02,198,97,-1,1,2,-1,-1,10000000.0,Right,"November 12, 2009","June 22, 1987",13 years
231,Nicolás Laprovíttola,laproni01,193,81,1,-1,-1,-1,-1,210995.0,Right,"October 25, 2016","January 31, 1990",1 year
232,David Lee,leeda02,206,111,-1,-1,3,1,2,1551659.0,Left,"November 6, 2005","April 29, 1983",12 years
233,Kawhi Leonard,leonaka01,201,102,-1,-1,1,-1,-1,17638063.0,Right,"December 26, 2011","June 29, 1991",10 years
234,Patty Mills,millspa02,185,81,1,2,-1,-1,-1,3578948.0,Right,"January 4, 2010","August 11, 1988",13 years
235,Dejounte Murray,murrade01,193,81,1,-1,-1,-1,-1,1180080.0,Right,"October 29, 2016","September 19, 1996",5 years
236,Tony Parker,parketo01,188,83,1,-1,-1,-1,-1,14445313.0,Right,"October 30, 2001","May 17, 1982",18 years
237,Jonathon Simmons,simmojo02,198,88,-1,1,2,-1,-1,874636.0,Right,"November 14, 2015","September 14, 1989",4 years
238,Lavoy Allen,allenla01,206,117,-1,-1,-1,1,2,4000000.0,Right,"January 7, 2012","February 4, 1989",6 years
239,Aaron Brooks,brookaa01,183,73,1,-1,-1,-1,-1,2700000.0,Right,"November 17, 2007","January 14, 1985",10 years
240,Rakeem Christmas,chrisra01,206,113,-1,-1,-1,1,-1,1052342.0,Right,"April 13, 2016","December 1, 1991",2 years
241,Monta Ellis,ellismo01,190,83,-1,1,-1,-1,-1,10770000.0,Right,"November 12, 2005","October 26, 1985",12 years
242,Paul George,georgpa01,203,99,-1,2,1,3,-1,18314532.0,Right,"October 27, 2010","May 2, 1990",12 years
243,Al Jefferson,jeffeal01,208,131,-1,-1,-1,2,1,10230179.0,Right,"November 3, 2004","January 4, 1985",14 years
244,C.J. Miles,milescj01,198,99,3,2,1,-1,-1,4583450.0,Left,"November 14, 2005","March 18, 1987",16 years
245,Georges Niang,niangge01,201,104,-1,-1,-1,1,-1,650000.0,Right,"October 28, 2016","June 17, 1993",6 years
246,Glenn Robinson III,robingl02,198,100,-1,2,1,-1,-1,1050500.0,Right,"November 14, 2014","January 8, 1994",7 years
247,Kevin Séraphin,serapke01,206,129,-1,-1,-1,2,1,1800000.0,Right,"November 16, 2010","December 7, 1989",7 years
248,Rodney Stuckey,stuckro01,196,95,1,2,-1,-1,-1,7000000.0,Right,"December 21, 2007","April 21, 1986",10 years
249,Jeff Teague,teaguje01,190,88,1,-1,-1,-1,-1,8800000.0,Right,"October 28, 2009","June 10, 1988",12 years
250,Myles Turner,turnemy01,211,113,-1,-1,-1,-1,1,2463840.0,Right,"October 29, 2015","March 24, 1996",7 years
251,Joe Young,youngjo01,188,81,1,-1,-1,-1,-1,1052342.0,Right,"October 28, 2015","June 27, 1992",3 years
252,Thaddeus Young,youngth01,203,106,-1,-1,-1,1,-1,14153652.0,Left,"November 7, 2007","June 21, 1988",15 years
253,Nicolas Batum,batumni01,203,104,-1,2,1,3,-1,20869566.0,Right,"October 28, 2008","December 14, 1988",14 years
254,Marco Belinelli,belinma01,196,99,-1,1,2,-1,-1,6333333.0,Right,"October 30, 2007","March 25, 1986",13 years
255,Treveon Graham,grahatr01,196,99,-1,1,2,-1,-1,543471.0,Right,"November 2, 2016","October 28, 1993",4 years
256,Aaron Harrison,harriaa01,198,95,-1,1,-1,-1,-1,375579.0,Right,"November 20, 2015","October 28, 1994",3 years
257,Spencer Hawes,hawessp01,216,111,-1,-1,-1,2,1,6348759.0,Right,"November 10, 2007","April 28, 1988",10 years
258,Frank Kaminsky,kaminfr01,213,108,-1,-1,-1,2,1,2730000.0,Right,"October 28, 2015","April 4, 1993",7 years
259,Michael Kidd-Gilchrist,kiddgmi01,198,105,-1,-1,1,2,-1,13000000.0,Right,"November 2, 2012","September 26, 1993",8 years
260,Jeremy Lamb,lambje01,196,81,-1,1,2,-1,-1,6511628.0,Right,"November 2, 2012","May 30, 1992",10 years
261,Miles Plumlee,plumlmi01,211,112,-1,-1,-1,-1,1,12500000.0,Right,"November 5, 2012","September 1, 1988",7 years
262,Brian Roberts,roberbr01,185,78,1,-1,-1,-1,-1,1050961.0,Right,"October 31, 2012","December 3, 1985",5 years
263,Ramon Sessions,sessira01,190,86,1,2,-1,-1,-1,6000000.0,Right,"March 9, 2008","April 11, 1986",11 years
264,Mike Tobey,tobeymi01,213,117,-1,-1,-1,-1,1,138938.0,Right,"February 15, 2017","October 10, 1994",1 year
265,Kemba Walker,walkeke02,183,83,1,-1,-1,-1,-1,12000000.0,Right,"December 26, 2011","May 8, 1990",11 years
266,Marvin Williams,willima02,203,107,-1,-1,2,1,-1,12250000.0,Right,"November 2, 2005","June 19, 1986",15 years
267,Christian Wood,woodch01,208,97,-1,-1,-1,1,2,874636.0,Right,"October 28, 2015","September 27, 1995",6 years
268,Cody Zeller,zelleco01,211,108,-1,-1,-1,-1,1,5318313.0,Right,"October 30, 2013","October 5, 1992",9 years
269,Tarik Black,blackta01,206,113,-1,-1,-1,-1,1,6191000.0,Right,"October 28, 2014","November 22, 1991",4 years
270,José Calderón,caldejo01,190,90,1,2,-1,-1,-1,7708427.0,Right,"November 2, 2005","September 28, 1981",14 years
271,Jordan Clarkson,clarkjo01,193,87,2,1,-1,-1,-1,12500000.0,Right,"October 28, 2014","June 7, 1992",8 years
272,Luol Deng,denglu01,206,107,-1,-1,1,2,-1,18000000.0,Right,"November 5, 2004","April 16, 1985",15 years
273,Marcelo Huertas,huertma01,190,90,1,-1,-1,-1,-1,1500000.0,Right,"October 28, 2015","May 25, 1983",2 years
274,Brandon Ingram,ingrabr01,203,86,-1,-1,1,2,-1,5281680.0,Right,"October 26, 2016","September 2, 1997",6 years
275,Timofey Mozgov,mozgoti01,216,124,-1,-1,-1,-1,1,16000000.0,Right,"October 27, 2010","July 16, 1986",8 years
276,Larry Nance Jr.,nancela02,201,111,-1,-1,-1,1,2,1207680.0,Right,"November 6, 2015","January 1, 1993",7 years
277,David Nwaba,nwabada01,196,99,-1,2,1,-1,-1,137466.0,Right,"February 28, 2017","January 14, 1993",6 years
278,Julius Randle,randlju01,203,113,-1,-1,-1,1,2,3267120.0,Left,"October 28, 2014","November 29, 1994",8 years
279,Thomas Robinson,robinth01,208,107,-1,-1,-1,1,-1,1050961.0,Right,"October 31, 2012","March 17, 1991",5 years
280,D'Angelo Russell,russeda01,193,87,1,-1,-1,-1,-1,5332800.0,Left,"October 28, 2015","February 23, 1996",7 years
281,Metta World Peace,artesro01,201,117,-1,-1,1,-1,-1,1551659.0,Right,"November 3, 1999","November 13, 1979",17 years
282,Nick Young,youngni01,201,95,-1,1,-1,-1,-1,5443918.0,Right,"October 31, 2007","June 1, 1985",12 years
283,Ivica Zubac,zubaciv01,213,108,-1,-1,-1,-1,1,1034956.0,Right,"November 2, 2016","March 18, 1997",6 years
284,Alexis Ajinça,ajincal01,218,112,-1,-1,-1,2,1,4600000.0,Right,"October 30, 2008","May 6, 1988",7 years
285,Ömer Aşık,asikom01,213,115,-1,-1,-1,-1,1,9904494.0,Right,"October 27, 2010","July 4, 1986",8 years
286,Anthony Brown,brownan02,201,95,-1,-1,1,-1,-1,874636.0,Right,"October 30, 2015","October 10, 1992",3 years
287,Quinn Cook,cookqu01,185,81,1,-1,-1,-1,-1,79922.0,Right,"February 27, 2017","March 23, 1993",5 years
288,DeMarcus Cousins,couside01,208,122,-1,-1,-1,-1,1,16957900.0,Right,"October 27, 2010","August 13, 1990",11 years
289,Jordan Crawford,crawfjo02,193,88,2,1,-1,-1,-1,234915.0,Right,"October 27, 2010","October 23, 1988",6 years
290,Dante Cunningham,cunnida01,203,104,-1,-1,2,1,-1,2978250.0,Right,"November 8, 2009","April 22, 1987",10 years
291,Anthony Davis,davisan02,208,114,-1,-1,-1,1,2,22116750.0,Right,"October 31, 2012","March 11, 1993",10 years
292,Cheick Diallo,diallch01,203,99,-1,-1,-1,1,2,543471.0,Right,"October 29, 2016","September 13, 1996",5 years
293,Tyreke Evans,evansty01,198,99,3,1,2,-1,-1,10661286.0,Right,"October 28, 2009","September 19, 1989",10 years
294,Tim Frazier,fraziti01,183,77,1,-1,-1,-1,-1,2090000.0,Right,"February 6, 2015","November 1, 1990",8 years
295,Langston Galloway,gallola01,185,90,2,1,-1,-1,-1,5200000.0,Right,"January 7, 2015","December 9, 1991",8 years
296,Buddy Hield,hieldbu01,193,99,-1,1,-1,-1,-1,3517200.0,Right,"October 26, 2016","December 17, 1992",6 years
297,Solomon Hill,hillso01,198,102,-1,-1,1,2,-1,11241218.0,Right,"October 29, 2013","March 18, 1991",9 years
298,Jrue Holiday,holidjr01,190,92,1,2,-1,-1,-1,11286518.0,Right,"October 30, 2009","June 12, 1990",13 years
299,Jarrett Jack,jackja01,190,90,1,2,-1,-1,-1,1551659.0,Right,"November 2, 2005","October 28, 1983",13 years
300,Terrence Jones,joneste01,206,114,-1,-1,-1,1,-1,1050961.0,Left,"November 10, 2012","January 9, 1992",6 years
301,E'Twaun Moore,mooreet01,190,86,2,1,-1,-1,-1,8081363.0,Right,"December 25, 2011","February 25, 1989",10 years
302,Donatas Motiejūnas,motiedo01,213,100,-1,-1,-1,1,-1,576724.0,Left,"November 10, 2012","September 20, 1990",6 years
303,Wayne Selden,seldewa01,196,104,-1,1,-1,-1,-1,83119.0,Right,"March 14, 2017","September 30, 1994",4 years
304,Hollis Thompson,thompho01,203,93,-1,1,2,-1,-1,442126.0,Right,"November 1, 2013","April 3, 1991",4 years
305,Axel Toupane,toupaax01,201,89,-1,-1,1,-1,-1,51449.0,Right,"March 4, 2016","July 23, 1992",3 years
306,Reggie Williams,willire02,198,92,-1,-1,1,-1,-1,252676.0,Left,"March 2, 2010","September 14, 1986",7 years
307,Carmelo Anthony,anthoca01,201,107,-1,-1,1,2,-1,24559380.0,Right,"October 29, 2003","May 29, 1984",19 years
308,Ron Baker,bakerro01,193,99,-1,1,-1,-1,-1,543471.0,Right,"October 25, 2016","March 30, 1993",3 years
309,Willy Hernangómez,hernawi01,211,113,-1,-1,-1,-1,1,1375000.0,Right,"October 25, 2016","May 27, 1994",6 years
310,Justin Holiday,holidju01,198,81,-1,1,2,-1,-1,1015696.0,Right,"April 3, 2013","April 5, 1989",9 years
311,Mindaugas Kuzminskas,kuzmimi01,206,97,-1,-1,1,-1,-1,2898000.0,Right,"October 25, 2016","October 19, 1989",2 years
312,Courtney Lee,leeco01,196,97,-1,1,-1,-1,-1,11242000.0,Right,"November 3, 2008","October 3, 1985",12 years
313,Maurice Ndour,ndourma01,206,90,-1,-1,-1,1,-1,543471.0,Right,"November 1, 2016","June 18, 1992",1 year
314,Joakim Noah,noahjo01,211,104,-1,-1,-1,-1,1,17000000.0,Right,"November 6, 2007","February 25, 1985",13 years
315,Kyle O'Quinn,oquinky01,206,113,-1,-1,-1,2,1,3900000.0,Right,"November 2, 2012","March 26, 1990",8 years
316,Marshall Plumlee,plumlma02,213,113,-1,-1,-1,-1,1,543471.0,Right,"November 20, 2016","July 14, 1992",2 years
317,Kristaps Porziņģis,porzikr01,221,108,-1,-1,-1,1,2,4317720.0,Right,"October 28, 2015","August 2, 1995",6 years
318,Chasson Randle,randlch01,188,83,1,-1,-1,-1,-1,297311.0,Right,"January 14, 2017","February 5, 1993",4 years
319,Derrick Rose,rosede01,188,90,1,-1,-1,-1,-1,21323250.0,Right,"October 28, 2008","October 4, 1988",13 years
320,Lance Thomas,thomala01,203,108,-1,-1,2,1,-1,6191000.0,Right,"December 28, 2011","April 24, 1988",9 years
321,Sasha Vujačić,vujacsa01,201,88,2,1,-1,-1,-1,1410598.0,Right,"November 3, 2004","March 8, 1984",10 years
322,Giannis Antetokounmpo,antetgi01,211,109,3,4,2,1,-1,2995421.0,Right,"October 30, 2013","December 6, 1994",9 years
323,Michael Beasley,beaslmi01,206,106,-1,-1,2,1,-1,1403611.0,Left,"October 29, 2008","January 9, 1989",11 years
324,Malcolm Brogdon,brogdma01,196,103,1,2,-1,-1,-1,925000.0,Right,"October 26, 2016","December 11, 1992",6 years
325,Matthew Dellavedova,dellama01,190,90,1,2,-1,-1,-1,9607500.0,Right,"November 2, 2013","September 8, 1990",8 years
326,John Henson,hensojo01,206,99,-1,-1,-1,2,1,12517606.0,Right,"November 7, 2012","December 28, 1990",8 years
327,Thon Maker,makerth01,213,100,-1,-1,-1,2,1,2568600.0,Right,"October 30, 2016","February 25, 1997",5 years
328,Khris Middleton,middlkh01,201,100,-1,2,1,-1,-1,15200000.0,Right,"November 10, 2012","August 12, 1991",10 years
329,Greg Monroe,monrogr01,211,120,-1,-1,-1,2,1,17100000.0,Left,"October 30, 2010","June 4, 1990",10 years
330,Steve Novak,novakst01,208,102,-1,-1,2,1,-1,1551659.0,Right,"November 1, 2006","June 13, 1983",11 years
331,Jabari Parker,parkeja01,203,111,-1,-1,-1,1,-1,5374320.0,Right,"October 29, 2014","March 15, 1995",8 years
332,Gary Payton II,paytoga02,190,86,1,2,3,-1,-1,543471.0,Left,"April 2, 2017","December 1, 1992",6 years
333,Tony Snell,snellto01,198,96,-1,1,2,-1,-1,2368327.0,Right,"October 29, 2013","November 10, 1991",9 years
334,Mirza Teletović,teletmi01,206,109,-1,-1,2,1,-1,10500000.0,Right,"November 5, 2012","September 18, 1985",6 years
335,Jason Terry,terryja01,188,83,2,1,-1,-1,-1,1551659.0,Right,"November 2, 1999","September 15, 1977",19 years
336,Rashad Vaughn,vaughra01,198,91,-1,1,-1,-1,-1,1811040.0,Right,"October 28, 2015","August 16, 1996",3 years
337,Luke Babbitt,babbilu01,206,102,-1,-1,1,2,-1,1227000.0,Left,"November 1, 2010","June 20, 1989",8 years
338,Goran Dragić,dragigo01,190,86,1,2,-1,-1,-1,15890000.0,Left,"October 29, 2008","May 6, 1986",14 years
339,Wayne Ellington,ellinwa01,193,93,-1,1,-1,-1,-1,6000000.0,Right,"October 28, 2009","November 29, 1987",13 years
340,Udonis Haslem,hasleud01,203,106,-1,-1,-1,1,2,4000000.0,Right,"October 28, 2003","June 9, 1980",19 years
341,James Johnson,johnsja01,201,108,-1,-1,2,1,3,4000000.0,Right,"October 30, 2009","February 20, 1987",13 years
342,Tyler Johnson,johnsty01,190,84,1,2,-1,-1,-1,5628000.0,Left,"January 14, 2015","May 7, 1992",8 years
343,Rodney McGruder,mcgruro01,193,92,-1,1,-1,-1,-1,543471.0,Right,"October 26, 2016","July 29, 1991",6 years
344,Josh McRoberts,mcrobjo01,208,108,-1,-1,-1,1,2,5782450.0,Left,"November 19, 2007","February 28, 1987",11 years
345,Willie Reed,reedwi02,208,99,-1,-1,-1,-1,1,1015696.0,Right,"December 4, 2015","May 16, 1990",3 years
346,Josh Richardson,richajo01,196,90,-1,1,2,-1,-1,874636.0,Right,"November 5, 2015","September 15, 1993",7 years
347,Dion Waiters,waitedi01,190,97,-1,1,-1,-1,-1,2898000.0,Right,"October 30, 2012","December 10, 1991",8 years
348,Okaro White,whiteok01,203,92,-1,-1,-1,1,-1,374933.0,Right,"January 19, 2017","August 13, 1992",3 years
349,Hassan Whiteside,whiteha01,213,120,-1,-1,-1,-1,1,22116750.0,Right,"October 27, 2010","June 13, 1989",10 years
350,Justise Winslow,winslju01,198,100,-1,3,1,2,-1,2593440.0,Left,"October 28, 2015","March 26, 1996",7 years
351,Kent Bazemore,bazemke01,193,88,-1,2,1,-1,-1,15730338.0,Left,"November 9, 2012","July 1, 1989",10 years
352,DeAndre' Bembry,bembrde01,196,95,-1,2,1,-1,-1,1499760.0,Right,"October 27, 2016","July 4, 1994",6 years
353,Malcolm Delaney,delanma01,190,86,1,-1,-1,-1,-1,2500000.0,Right,"October 27, 2016","March 11, 1989",2 years
354,Tim Hardaway Jr.,hardati02,196,92,-1,1,-1,-1,-1,2281605.0,Right,"October 30, 2013","March 16, 1992",9 years
355,Dwight Howard,howardw01,208,120,-1,-1,-1,2,1,23180275.0,Right,"November 3, 2004","December 8, 1985",18 years
356,Kris Humphries,humphkr01,206,106,-1,-1,2,1,-1,4000000.0,Right,"November 3, 2004","February 6, 1985",13 years
357,Ryan Kelly,kellyry01,211,104,-1,-1,-1,1,-1,418228.0,Right,"November 5, 2013","April 9, 1991",4 years
358,Paul Millsap,millspa01,201,116,-1,-1,-1,1,2,20072033.0,Right,"November 1, 2006","February 10, 1985",16 years
359,Mike Muscala,muscami01,208,108,-1,-1,-1,2,1,1015696.0,Right,"March 2, 2014","July 1, 1991",9 years
360,Gary Neal,nealga01,193,95,-1,1,-1,-1,-1,72193.0,Right,"October 27, 2010","October 3, 1984",7 years
361,Lamar Patterson,pattela01,196,102,-1,1,-1,-1,-1,128623.0,Right,"October 27, 2015","August 12, 1991",2 years
362,Taurean Prince,princta02,201,98,-1,-1,2,1,-1,2318280.0,Right,"October 27, 2016","March 22, 1994",6 years
363,Dennis Schröder,schrode01,190,78,1,2,-1,-1,-1,2708582.0,Right,"October 30, 2013","September 15, 1993",9 years
364,Mike Scott,scottmi01,201,107,-1,-1,-1,1,-1,3333334.0,Right,"November 11, 2012","July 16, 1988",9 years
365,Thabo Sefolosha,sefolth01,198,97,-1,1,2,3,-1,3850000.0,Right,"October 31, 2006","May 2, 1984",14 years
366,Jimmy Butler,butleji01,201,104,-1,2,1,-1,-1,17552209.0,Right,"January 1, 2012","September 14, 1989",11 years
367,Isaiah Canaan,canaais01,183,91,1,2,-1,-1,-1,1015696.0,Right,"December 25, 2013","May 21, 1991",6 years
368,Michael Carter-Williams,cartemi01,196,86,1,2,-1,-1,-1,3183526.0,Right,"October 30, 2013","October 10, 1991",8 years
369,Cristiano Felício,feliccr01,211,122,-1,-1,-1,-1,1,874636.0,Right,"November 9, 2015","July 7, 1992",6 years
370,Jerian Grant,grantje02,193,92,1,2,-1,-1,-1,1643040.0,Right,"October 28, 2015","October 9, 1992",5 years
371,R.J. Hunter,hunterj01,196,83,-1,1,-1,-1,-1,1200240.0,Right,"November 4, 2015","October 24, 1993",4 years
372,Robin Lopez,lopezro01,213,127,-1,-1,-1,-1,1,13219250.0,Right,"October 29, 2008","April 1, 1988",14 years
373,Nikola Mirotić,mirotni01,208,113,-1,-1,-1,1,-1,5782450.0,Right,"October 29, 2014","February 11, 1991",5 years
374,Bobby Portis,portibo01,208,113,-1,-1,-1,1,2,1453680.0,Right,"November 3, 2015","February 10, 1995",7 years
375,Rajon Rondo,rondora01,185,81,1,-1,-1,-1,-1,14000000.0,Right,"November 1, 2006","February 22, 1986",16 years
376,Denzel Valentine,valende01,193,99,-1,1,2,-1,-1,2092200.0,Right,"October 29, 2016","November 16, 1993",5 years
377,Dwyane Wade,wadedw01,193,99,2,1,-1,-1,-1,23200000.0,Right,"October 28, 2003","January 17, 1982",16 years
378,Paul Zipser,zipsepa01,203,97,-1,-1,1,-1,-1,750000.0,Right,"October 29, 2016","February 18, 1994",2 years
379,Arron Afflalo,afflaar01,196,95,-1,1,2,-1,-1,12500000.0,Right,"November 1, 2007","October 15, 1985",11 years
380,Willie Cauley-Stein,caulewi01,213,108,-1,-1,-1,-1,1,3551160.0,Right,"October 28, 2015","August 18, 1993",7 years
381,Darren Collison,collida01,183,79,1,-1,-1,-1,-1,5229454.0,Right,"October 28, 2009","August 23, 1987",11 years
382,Jordan Farmar,farmajo01,188,81,1,-1,-1,-1,-1,510921.0,Right,"October 31, 2006","November 30, 1986",10 years
383,Rudy Gay,gayru01,203,113,-1,-1,1,2,-1,13333333.0,Right,"November 1, 2006","August 17, 1986",16 years
384,Kosta Koufos,koufoko01,213,111,-1,-1,-1,-1,1,8046500.0,Right,"November 1, 2008","February 24, 1989",11 years
385,Skal Labissière,labissk01,208,106,-1,-1,-1,1,2,1188840.0,Right,"November 5, 2016","March 18, 1996",4 years
386,Ty Lawson,lawsoty01,180,88,1,-1,-1,-1,-1,1315448.0,Right,"October 28, 2009","November 3, 1987",9 years
387,Ben McLemore,mclembe01,190,88,-1,1,2,-1,-1,4008882.0,Right,"October 30, 2013","February 11, 1993",9 years
388,Georgios Papagiannis,papagge01,216,108,-1,-1,-1,-1,1,2202240.0,Right,"November 5, 2016","July 3, 1997",2 years
389,Malachi Richardson,richama01,198,92,-1,1,-1,-1,-1,1439880.0,Right,"October 26, 2016","January 5, 1996",3 years
390,Garrett Temple,templga01,196,88,3,1,2,-1,-1,8000000.0,Right,"February 9, 2010","May 8, 1986",12 years
391,Anthony Tolliver,tollian01,203,108,-1,-1,2,1,-1,8000000.0,Right,"November 7, 2008","June 1, 1985",13 years
392,Justin Anderson,anderju01,198,104,-1,2,1,-1,-1,1514160.0,Left,"October 28, 2015","November 19, 1993",6 years
393,Jerryd Bayless,bayleje01,190,90,1,2,-1,-1,-1,9424084.0,Right,"October 28, 2008","August 20, 1988",11 years
394,Robert Covington,covinro01,201,94,-1,-1,1,2,3,1015696.0,Right,"January 18, 2014","December 14, 1990",9 years
395,Joel Embiid,embiijo01,213,127,-1,-1,-1,-1,1,4826160.0,Right,"October 26, 2016","March 16, 1994",6 years
396,Justin Harper,harpeju01,208,102,-1,-1,-1,1,-1,57672.0,Right,"December 26, 2011","August 30, 1989",3 years
397,Gerald Henderson,hendege02,196,97,-1,1,-1,-1,-1,9000000.0,Right,"October 28, 2009","December 9, 1987",8 years
398,Richaun Holmes,holmeri01,208,106,-1,-1,-1,2,1,1025831.0,Right,"October 28, 2015","October 15, 1993",7 years
399,Shawn Long,longsh01,206,115,-1,-1,-1,-1,1,96969.0,Right,"March 6, 2017","January 29, 1993",1 year
400,Timothé Luwawu-Cabarrot,luwawti01,201,99,-1,-1,1,-1,-1,1326960.0,Right,"October 29, 2016","May 9, 1995",6 years
401,T.J. McConnell,mccontj01,185,86,1,-1,-1,-1,-1,874636.0,Right,"October 28, 2015","March 25, 1992",7 years
402,Nerlens Noel,noelne01,211,99,-1,-1,-1,2,1,4384490.0,Right,"October 29, 2014","April 10, 1994",8 years
403,Jahlil Okafor,okafoja01,208,122,-1,-1,-1,-1,1,4788840.0,Right,"October 28, 2015","December 15, 1995",6 years
404,Alex Poythress,poythal01,206,106,-1,-1,-1,1,-1,38903.0,Right,"April 2, 2017","September 6, 1993",3 years
405,Sergio Rodríguez,rodrise01,190,79,1,-1,-1,-1,-1,8000000.0,Right,"November 3, 2006","June 12, 1986",5 years
406,Dario Šarić,saricda01,208,102,-1,-1,-1,1,2,2318280.0,Right,"October 26, 2016","April 8, 1994",5 years
407,Tiago Splitter,splitti01,211,111,-1,-1,-1,2,1,8550000.0,Right,"November 1, 2010","January 1, 1985",7 years
408,Nik Stauskas,stausni01,198,92,-1,1,-1,-1,-1,2993040.0,Right,"October 29, 2014","October 7, 1993",6 years
409,Aron Baynes,baynear01,208,117,-1,-1,-1,-1,1,6500000.0,Right,"January 25, 2013","December 9, 1986",9 years
410,Reggie Bullock,bullore01,198,92,-1,2,1,-1,-1,2255644.0,Right,"October 29, 2013","March 16, 1991",9 years
411,Kentavious Caldwell-Pope,caldwke01,196,92,-1,1,-1,-1,-1,3678319.0,Right,"October 30, 2013","February 18, 1993",9 years
412,Andre Drummond,drumman01,208,126,-1,-1,-1,-1,1,22116750.0,Right,"October 31, 2012","August 10, 1993",10 years
413,Henry Ellenson,ellenhe01,208,108,-1,-1,-1,1,2,1704120.0,Right,"October 26, 2016","January 13, 1997",5 years
414,Michael Gbinije,gbinimi01,201,90,-1,1,-1,-1,-1,650000.0,Right,"October 26, 2016","June 5, 1992",1 year
415,Tobias Harris,harrito02,203,102,-1,-1,2,1,-1,17200000.0,Right,"January 7, 2012","July 15, 1992",11 years
416,Darrun Hilliard,hillida01,198,92,-1,1,-1,-1,-1,874636.0,Left,"November 23, 2015","April 13, 1993",3 years
417,Reggie Jackson,jacksre01,188,94,1,2,-1,-1,-1,14956522.0,Right,"December 31, 2011","April 16, 1990",11 years
418,Stanley Johnson,johnsst04,198,109,-1,-1,1,2,-1,2969880.0,Right,"October 27, 2015","May 29, 1996",7 years
419,Jon Leuer,leuerjo01,208,103,-1,-1,-1,1,2,10991957.0,Right,"December 26, 2011","May 14, 1989",8 years
420,Boban Marjanović,marjabo01,221,131,-1,-1,-1,-1,1,7000000.0,Right,"October 30, 2015","August 15, 1988",7 years
421,Marcus Morris,morrima03,203,98,-1,-1,2,1,-1,4625000.0,Right,"December 26, 2011","September 2, 1989",11 years
422,Ish Smith,smithis01,183,79,1,-1,-1,-1,-1,6000000.0,Right,"October 26, 2010","July 5, 1988",12 years
423,Beno Udrih,udrihbe01,190,92,1,2,-1,-1,-1,1551659.0,Left,"November 3, 2004","July 5, 1982",13 years
424,D.J. Augustin,augusdj01,180,83,1,-1,-1,-1,-1,7250000.0,Right,"October 30, 2008","November 10, 1987",14 years
425,Bismack Biyombo,biyombi01,203,115,-1,-1,-1,-1,1,17000000.0,Right,"December 26, 2011","August 28, 1992",11 years
426,Evan Fournier,fournev01,201,92,-1,1,2,-1,-1,17000000.0,Right,"October 31, 2012","October 29, 1992",10 years
427,Patricio Garino,garinpa01,198,95,-1,1,-1,-1,-1,100000.0,Right,"April 4, 2017","May 17, 1993",1 year
428,Marcus Georges-Hunt,georgma01,196,97,-1,1,-1,-1,-1,31969.0,Right,"April 4, 2017","March 28, 1994",2 years
429,Aaron Gordon,gordoaa01,203,106,-1,-1,2,1,-1,4351320.0,Right,"October 28, 2014","September 16, 1995",8 years
430,Jeff Green,greenje02,203,106,-1,-1,2,1,3,15000000.0,Right,"October 31, 2007","August 28, 1986",14 years
431,Mario Hezonja,hezonma01,203,99,-1,-1,1,2,-1,3909840.0,Right,"October 28, 2015","February 25, 1995",5 years
432,Jodie Meeks,meeksjo01,193,95,-1,1,-1,-1,-1,6540000.0,Right,"November 3, 2009","August 21, 1987",10 years
433,Arinze Onuaku,onuakar01,206,115,-1,-1,-1,2,1,440078.0,Right,"October 30, 2013","July 13, 1987",3 years
434,Elfrid Payton,paytoel01,190,88,1,-1,-1,-1,-1,2613600.0,Right,"October 28, 2014","February 22, 1994",8 years
435,Damjan Rudež,rudezda01,208,103,-1,-1,1,-1,-1,980431.0,Right,"October 29, 2014","June 17, 1986",3 years
436,Nikola Vučević,vucevni01,208,117,-1,-1,-1,-1,1,11750000.0,Right,"December 28, 2011","October 24, 1990",11 years
437,C.J. Watson,watsocj01,188,79,1,-1,-1,-1,-1,5000000.0,Right,"January 9, 2008","April 17, 1984",10 years
