gameId,homeAbbr,homeDistances,homeResults,awayAbbr,awayDistances,awayResults
202101300BOS,LAL,"['3', '2', '24', '2', '25', '5', '12', '7', '3', '24', '28', '24', '23', '14', '26', '3', '1', '25', '25', '4', '0', '11', '4', '6', '11', '8', '0', '10', '25', '6', '6', '23', '2', '12', '5', '15', '4', '27', '12', '4', '15', '24', '1', '27', '26', '27', '26', '12', '27', '18', '27', '12', '26', '13', '17', '16', '14', '27', '26', '0', '26', '27', '8', '0', '4', '24', '7', '10', '15', '27', '0', '16', '19', '6', '26', '26', '28', '4', '27', '16', '4', '16', '28', '16']","[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",BOS,"['3', '2', '7', '3', '0', '16', '27', '4', '18', '3', '26', '27', '18', '15', '24', '18', '10', '0', '9', '3', '25', '15', '23', '4', '9', '18', '2', '17', '6', '27', '28', '4', '4', '26', '6', '27', '13', '26', '10', '13', '11', '27', '3', '17', '25', '4', '25', '24', '3', '2', '3', '24', '9', '13', '24', '0', '24', '11', '24', '2', '3', '5', '25', '0', '1', '13', '15', '6', '3', '0', '3', '4', '11', '19', '3', '24', '5', '6', '13', '11', '12', '3']","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]"
202101300CHI,POR,"['25', '27', '2', 'from', '25', '1', 'from', '2', '23', '18', 'from', '31', '4', 'from', '1', '28', '1', '27', '2', '23', '0', '0', '16', '1', '3', '29', '17', '7', '19', '8', '27', '1', 'from', 'from', '25', '27', '27', 'from', '21', '6', '3', '2', '25', '17', 'from', '2', '24', '33', '1', 'from', 'from', '4', '2', '0', '26', '24', '25', 'from', '25', '18', '24', '25', '2', '2', '15', '3', '25', '17', '24', '14', '27', 'from', 'from', '26', '25', '26', '27', '1', '27', '8', 'from', '29', '19', '1', '3', '2', '37', '26']","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",CHI,"['18', '1', '26', '25', '26', '22', '15', '23', '25', '26', '9', '10', '24', '1', '1', '24', '23', '26', '12', '1', '24', '25', '0', '27', '26', '25', '1', '25', '5', '23', '28', '0', '24', '23', '1', '2', '0', '27', '25', '26', '23', '10', '17', '25', '15', '25', '17', '29', '1', '15', '7', '1', '1', '26', '18', '27', '6', '1', '7', '1', '26', '1', '32', '26', '26', '27', '26', '0', '23', '1', '24', '21', '23', '6', '3', '23', '4', '7', '26', '24', '27', '1', '25', '2', '30']","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]"
202101300CHO,MIL,"['1', '23', '2', '26', '4', '26', '1', '4', '24', '26', '2', '2', '23', '27', '25', '25', '26', '1', '25', '26', '10', '25', '26', '5', '0', '25', '2', '2', '26', '3', '24', '25', '3', '23', '25', '2', '26', '0', '2', '24', '26', '3', '6', '26', '2', '24', '3', '1', '1', '1', '24', '26', '23', '3', '25', '25', '25', '24', '4', '2', '3', '2', '26', '25', '26', '26', '3', '5', '2', '26', '26', '2', '26', '2', '26', '11', '5', '25', '26', '25', '26', '27']","[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",CHO,"['12', '6', '0', '25', '2', '25', '9', '26', '26', '20', '17', '2', '1', '25', '26', '24', '3', '1', '26', '26', '17', '27', '26', '25', '1', '26', '26', '26', '5', '25', '4', '26', '25', '3', '9', '9', '3', '4', '25', '3', '23', '25', '25', '26', '10', '26', '3', '2', '37', '26', '25', '25', '3', '14', '3', '3', '26', '16', '2', '26', '24', '25', '24', '4', '25', '7', '23', '14', '25', '3', '3', '4', '2', '2', '2', '3', '26', '2', '26', '2', '25', '26', '1', '2', '14', '25', '26', '2', '3', '27', '25', '17']","[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0]"
202101300DAL,PHO,"['9', '25', '21', '16', '24', '12', '2', '24', '16', '17', '24', '2', '3', '9', '4', '0', '7', '13', '9', '26', '8', '12', '25', '18', '1', '26', '2', '20', '4', '2', '25', '4', '25', '4', '7', '6', '1', '12', '4', '25', '3', '16', '14', '8', '15', '25', '27', '26', '26', '13', '26', '12', '3', '8', '0', '5', '3', '3', '0', '14', '7', '28', '26', '7', '26', '10', '17', '3', '25', '14', '8', '13', '17', '27', '2', '5', '26', '13', '2', '25', '12']","[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",DAL,"['15', '9', '27', '4', '7', '1', '2', '25', '3', '18', '15', '23', '26', '24', '8', '3', '12', '5', '20', '3', '28', '17', '26', '4', '25', '21', '4', '26', '3', '1', '13', '0', '20', '3', '7', '26', '27', '4', '28', '12', '0', '15', '3', '26', '27', '2', '12', '26', '11', '12', '25', '26', '4', '26', '13', '2', '3', '7', '6', '26', '26', '14', '23', '5', '3', '27', '3', '25', '19', '16', '4', '12', '26', '2', '25', '24', '5', '25', '6', '26', '2', '3', '25']","[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]"
202101300GSW,DET,"['23', '25', '15', '23', '4', '5', '22', '7', '28', '5', '26', '18', '5', '14', '27', '4', '8', '3', '27', '18', '5', '27', '7', '15', '7', '0', '16', '2', '26', '25', '27', '23', '7', '26', '21', '7', '24', '9', '25', '4', '27', '7', '4', '23', '27', '25', '24', '4', '26', '12', '27', '26', '7', '24', '2', '0', '28', '26', '27', '14', '23', '25', '10', '6', '25', '6', '26', '24', '18', '25', '10', '10', '26', '8', '7', '27', '23']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",GSW,"['25', '26', '25', '4', '25', '2', '2', '27', '28', '4', '16', '3', '5', '19', '4', '27', '4', '19', '8', '27', '5', '0', '9', '0', '3', '8', '12', '23', '10', '7', '13', '27', '6', '17', '4', '2', '4', '26', '4', '7', '24', '8', '29', '27', '2', '3', '5', '27', '14', '27', '23', '30', '30', '14', '4', '7', '18', '12', '24', '23', '6', '23', '8', '26', '6', '0', '4', '21', '4', '33', '28', '28', '8', '25', '22', '5', '6', '26', '22', '3', '27', '26', '23', '26', '26', '22', '25', '23', '3', '0']","[1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]"
202101300MIA,SAC,"['5', '25', '27', '29', '26', '25', '4', '19', 'from', '3', '4', '24', '26', '10', '5', '6', '26', '24', '12', 'from', '26', 'from', 'from', 'from', '13', '6', '3', '7', '27', '6', '9', '26', '7', '26', '19', '26', '0', '38', '26', '26', '26', '26', '14', 'from', '24', '26', '27', '7', '28', '5', '27', 'from', '25', '27', '9', '25', '7', '23', 'from', '7', '23', '24', '24', '2', '18', '24', '27', '26', '3', '26', '27', '27', '1', '8', '1', '2', '27', '7', '5', '26', '26', '27', '8', '4', '17']","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",MIA,"['7', '2', '4', '23', '2', '26', '3', '23', '19', '28', '1', '3', '26', '2', '23', '26', '26', '25', '6', '20', '26', '27', '3', '27', '2', '2', '4', '3', '10', '2', '26', '0', '14', '29', '25', '27', '10', '2', '12', '9', '9', '18', '2', '24', '26', '26', '27', '21', '6', '4', '6', '18', '10', '15', '26', '24', '19', '15', '25', '10', '25', '23', '2', '3', '24', '26', '18', '24', '1', '26', '26', '1', '13', '17', '25', '3', '23']","[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
202101300NOP,HOU,"['24', '13', '23', '25', '21', '25', '5', '25', '25', '23', '0', '1', '23', '20', '26', '2', '2', 'from', 'from', '1', 'from', '5', '2', 'from', 'from', '19', '3', '0', '23', '23', '2', '11', '1', '3', '26', '25', '26', '2', '25', '2', '25', '14', '20', '25', '25', '2', '25', '24', '25', '24', '23', '3', '1', '25', '26', '1', '2', '26', '25', '25', '17', '2', '25', '18', '26', '27', '26', '23', '2', '2', '1', '29', '4', '2', '1', '2', '2', '2', '25', '2', '6', '29', '2', '27', '24', '27', '23', 'from', '16', '28', '27', 'from']","[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",NOP,"['4', '26', '26', '20', '25', '25', '22', '13', '26', '4', '1', '24', '27', '25', '1', '23', '2', '1', '1', '25', '25', '0', '3', '25', '27', '25', '1', '26', '2', '5', '1', '12', '2', '1', '24', '1', '26', '27', '5', '25', '2', '2', '1', '2', '22', '1', '2', '26', '2', '25', '25', '13', '2', '24', '18', '23', '3', '14', '1', '25', '26', '26', '11', '21', '6', '25', '23', '2', '23', '27', '26', '25', '23', '9', '24', '26', '23', '4', '9', '1', '23', '23', '3', '4', '26', '26', '7', '27', '2', '0']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]"
202101300SAS,MEM,"['2', '23', '26', '26', '8', '5', '14', 'from', '16', '13', '16', '10', '18', '25', '27', '26', '26', '14', '7', '26', '17', '4', '27', 'from', '4', '27', '27', '14', '28', 'from', '17', '3', '12', '25', '11', '0', '2', '25', '10', '3', '3', '3', '27', '23', '16', 'from', '6', '4', 'from', '5', '4', '23', '0', '2', 'from', '26', 'from', '23', '9', '11', '26', '23', '14', '8', '3', '3', '12', '24', '27', '25', '33', '3', '3', '10', '23', '7', 'from', '9', '12', '26', '26', '23', '23', '23', '11', '2', '3', '23', '23', '15', '27']","[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",SAS,"['19', '25', '26', '26', '26', '8', '17', '23', '27', '17', '27', '3', '26', '27', '3', '27', '27', '28', '2', '4', '2', '16', '27', '27', '16', '3', '1', '16', '26', '1', '5', '8', '4', '2', '27', '3', '23', '1', '26', '12', '12', '3', '0', '27', '22', '28', '4', '16', '7', '2', '3', '24', '27', '10', '23', '3', '0', '29', '17', '2', '4', '0', '23', '27', '2', '3', '1', '3', '6', '17', '3', '2', '25', '1', '28', '26', '2', '5', '24', '9', '4', '13', '5']","[1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
202101310DEN,UTA,"['3', '26', '26', '23', '6', '3', '15', '27', '26', '27', '23', '8', '6', '27', '5', '27', '1', '26', '23', '25', '23', '26', '23', '3', '7', '23', '8', '4', '0', '24', '26', '14', '3', '25', '27', '3', '3', '20', '31', '4', '22', '22', '5', '18', '24', '22', '27', '28', '23', '26', '3', '26', '27', '22', '23', '7', '27', '31', '5', '22', '26', '27', '24', '22', '30', '7', '6', '23', '26', '27', '5', '14', '23', '27']","[0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",DEN,"['5', '27', '24', '1', '25', '25', '2', '8', '5', '25', '21', '5', '0', '18', '26', '2', '25', '5', '3', '26', '25', '2', '26', '11', '4', '25', '6', '18', '26', '8', '0', '6', '18', '4', '0', '24', '26', '9', '11', '23', '25', '25', '7', '21', '12', '31', '17', '12', '10', '3', '0', '5', '17', '26', '4', '8', '6', '4', '8', '27', '26', '17', '6', '26', '23', '5', '4', '26', '12', '18', '16', '3', '5', '4', '26', '7', '12', '6', '27', '12', '7', '6', '6', '6', '11', '27', '29']","[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
202101310IND,PHI,"['27', '3', '29', '24', '3', '1', '4', '17', '28', '2', '2', '2', '6', '15', '1', '15', '24', '16', '15', '2', '0', '2', '1', '1', '31', '26', '32', '25', '3', '29', '1', '1', '24', '27', '14', '18', '24', '27', '22', '4', '1', '2', '30', '14', '2', '17', '20', '2', '5', '29', '12', '2', '23', '17', '1', '25', '22', '13', '27', '1', '1', '2', '1', '1', '3', '8', '29', '19', '4', '1', '24', '6', '19', '2', '26', '23', '2', '1', '2', '1', '10', '3', '1', '8', '27', '5', '17', '18', '8', '4', '28', '20']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",IND,"['28', '1', '2', '29', '25', '28', '18', '11', '27', '2', '28', '27', '3', '2', '2', '1', '29', '5', '16', '1', '2', '27', '5', '6', '9', '2', '1', '1', '4', '12', '5', '26', '13', '2', '3', '5', '7', '28', '12', '26', '5', '28', '10', '27', '26', '1', '12', '28', '28', '23', '1', '1', '14', '19', '5', '0', '11', '0', '27', '1', '6', '1', '1', '2', '27', '9', '29', '1', '2', '24', '10', '2', '3', '2', '1', '31', '11', '27', '23', '25', '9', '9', '29', '28']","[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
202101310MIN,CLE,"['2', '2', '2', 'from', '0', '24', '5', '1', '1', '10', '10', '2', '2', '2', '0', '13', '6', '4', '2', '25', '7', '12', '2', '5', '10', '24', '1', '24', '10', '19', '19', '3', '1', '1', '12', '9', '12', '1', '1', '2', '23', '2', '13', '16', '3', '3', 'from', '26', '1', '26', '23', '5', '23', '0', '16', '25', '0', '6', '1', '8', '1', '2', '25', '15', '11', '18', '25', '11', '2', 'from', '8', '1', '9', '24', '4', '3', '1', '8', '15', '25', '25', '7', '1', '23']","[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",MIN,"['16', '10', '25', '25', '23', '17', '0', '3', '17', '2', '15', '25', '25', '24', '24', '1', '26', '25', '16', '7', '4', '26', '8', '2', '15', '2', '25', '0', '5', '1', '1', '23', '23', '25', '25', '23', '1', '25', '21', '2', '28', '25', '3', '25', '19', '1', '26', '24', '25', '24', '1', '4', '25', '1', '26', '25', '27', '3', '25', '13', '2', '2', '1', '23', '2', '10', '23', '1', '5', '27', '0', '21', '1', '1', '4', '1', '25', '1', '26', '19', '0', '26', '25', '25', '24', '2', '17', '11', '12', '23', '25']","[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
202101310NYK,LAC,"['27', '2', '25', '1', '2', '10', '25', '17', '25', '25', '16', '14', '25', '25', '1', '25', '17', '17', '23', '20', '23', '12', '26', '15', '25', '25', '4', '0', '25', '1', '13', '23', '23', '24', '9', '4', '3', '24', '24', '2', '26', '26', '16', '25', '1', '25', '3', '8', '25', '25', '25', '25', '1', '1', '20', '25', '1', '5', '0', '24', '9', '2', '3', '23', '23', '25', '5', '0', '16', '23', '1', '11', '11', '25', '26', '3', '1', '25', '26', '23']","[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",NYK,"['2', '11', '25', '11', '16', '1', '0', '20', '25', '2', '10', '23', '2', '0', '16', '25', '1', '5', '16', '26', '8', '15', '25', '0', '17', '25', '15', '25', '25', '25', '10', '25', '14', '8', '26', '2', '7', '9', '5', '2', '25', '18', '4', '0', '10', '5', '26', '26', '2', '2', '23', '10', '27', '15', '3', '25', '1', '2', '24', '6', '25', '16', '12', '11', '1', '2', '4', '7', '26', '4', '23', '25', '24', '3', '27', '29', '25', '3', '8', '3', '4', '3', '21', '26', '2']","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]"
202101310TOR,ORL,"['9', '26', '15', '25', '9', '26', '27', '4', '27', '4', '15', '24', '11', '3', '28', '17', '2', '28', '13', '25', '27', '26', '25', '19', '1', '0', '27', '26', '25', '17', '12', '26', '12', '26', '23', '4', '1', 'from', '21', 'from', '27', '19', '26', '5', '29', '8', '5', 'from', '27', 'from', 'from', '8', '25', '3', '26', '10', '21', '1', '27', '5', '11', '3', '4', '5', '25', '23', '18', '19', '7', '26', '7', '25', '27', '0', '26', '23', '2', '27', '1', '3', '3', '26']","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1]",TOR,"['23', '26', '18', '3', '13', '19', '3', '26', '3', '27', '3', '2', '26', '25', '27', '0', '9', '2', '27', '23', '27', '1', '23', '26', '3', '3', '2', '3', '3', '27', '24', '25', '25', '25', '23', '23', '2', '25', '2', '5', '27', '25', '3', '24', '1', '25', '26', '11', '6', '3', '13', '4', '8', '26', '2', '25', '2', '3', '12', '0', '7', '5', '6', '26', '26', '28', '2', '8', '27', '25', '2', '2', '14', '2', '26', '3', '3', '15', '19', '4', '26', '28', '8', '26', '3', '2', '26', '22', '26', '17']","[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1]"
