gameId,homeAbbr,homeDistances,homeResults,awayAbbr,awayDistances,awayResults
201912300MIN,BRK,"['24', '24', '3', '3', '1', '25', '2', '25', '1', '2', '0', '2', '25', '2', '1', '9', '26', '1', '2', '2', '1', '16', '23', '1', '24', '25', '1', '25', '1', '15', '26', '24', '10', '21', '27', '11', '26', '25', '3', '1', '3', '1', '13', '4', '25', '25', '26', '26', '2', '25', '25', '2', '23', '2', '1', '2', '7', '0', '26', '24', '25', '24', '10', '25', '25', '1', '26', '15', '1', '8', '26', '23', '23', '1', '25', '22', '1', '25', '25', '2', '25', '28', '3', '3', '0', '1', '11', '12', '17', '10', '24', '2', '26', '2', '1', '26', '25', '22', '2']","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",MIN,"['26', '13', '23', '25', '1', '25', '1', '25', '1', '25', '12', '25', '25', '3', '8', '1', '25', '25', '10', '26', '1', '1', '24', '25', '26', '1', '7', '22', '25', '5', '27', '26', '25', '1', '8', '26', '20', '13', '0', '26', '30', '2', '1', '23', '1', '1', '23', '29', '1', '1', '28', '7', '27', '14', '8', '2', '26', '2', '25', '25', '25', '3', '8', '24', '3', '24', '28', '24', '23', '5', '13', '24', '9', '17', '11', '3', '9', '12', '23', '1', '25', '13', '0', '2', '25', '11', '1', '23', '3', '1', '1', '25', '23', '24', '1', '1', '1', '26', '0', '1', '23', '15', '18', '26']","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]"
201912300ORL,ATL,"['7', '8', '12', '27', '27', '23', '6', '3', '25', '26', '6', '27', '3', '5', '4', '4', '1', '24', '23', '5', '5', '7', '5', '11', '7', '17', '7', '28', '25', '24', '27', '7', '3', '26', '22', '2', '18', '25', '15', '19', '26', '25', '19', '15', '5', '24', '5', '10', '19', '26', '26', '27', '3', '4', '9', '7', '4', '28', '6', '28', '2', '2', '5', '26', '1', '23', '4', '9', '5', '27', '18', '4', '18', '24', '6', '26', '28', '5', '1', '2', '25']","[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",ORL,"['19', '8', '4', '11', '10', '1', '13', '25', '8', '2', '1', '3', '3', '12', '7', '26', '2', '3', '27', '21', '4', '28', '17', '4', '16', '2', '4', '20', '26', '27', '18', '23', '26', '1', '24', '2', '10', '2', '1', '30', '27', '5', '5', '10', '28', '20', '13', '1', '22', '9', '23', '28', '5', '3', '24', '18', '28', '26', '23', '26', '18', '19', '8', '9', '27', '4', '1', '3', '26', '3', '26', '16', '12', '4', '5', '1', '5', '6', '23', '9', '6', '27', '3', '26', '1', '28', '4', '7']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
201912300POR,PHO,"['9', 'from', '22', 'from', '21', '15', '21', '20', 'from', '24', '12', '13', '2', '17', '1', '25', '16', '1', '23', 'from', '28', '1', 'from', '1', '2', '14', 'from', '0', 'from', '7', '18', '18', '2', '11', '1', 'from', '21', 'from', 'from', '1', '25', 'from', '14', '25', 'from', 'from', '2', '23', '5', '1', 'from', '3', '25', '2', '24', '2', '25', '24', '3', '12', '1', '15', '1', 'from', '11', 'from', '6', '12', '1', '24', 'from', '23', '12', '1', '0', '18', '4', '26', 'from', '1', '3', '4', '19', 'from', 'from', '1', '1', '13', '17', '18', '2', 'from']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",POR,"['19', '1', '12', '23', '29', '24', '25', '5', '25', '6', '2', '25', '1', '1', '1', '3', '2', '31', '1', '1', '16', '20', '26', '25', '2', '26', '26', '25', '25', '8', '25', '4', '24', '25', '4', '3', '25', '3', '25', '17', '23', '24', '1', '16', '1', '3', '1', '24', '29', '18', '9', '25', '1', '16', '25', '5', '7', '1', '25', '2', '11', '3', '7', '6', '29', '1', '25', '8', '8', '2', '2', '15', '26', '26', '2', '1', '17', '2', '20', '26', '21', '28', '2', '14', '11', '18', '10', '26', '16', '25', '1', '1', '1', '1', '1', '27']","[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]"
201912300UTA,DET,"['25', '7', '11', '4', '4', '2', '2', '10', '24', '1', '18', '2', '2', '3', '25', '12', '25', '10', '14', '2', '2', '2', '10', '14', '6', '3', '25', '4', '3', '3', '2', '4', '2', '16', '21', '6', '24', '24', '2', '3', '25', '9', '2', '14', '8', '3', '27', '21', '2', '9', '3', '16', '1', '3', '2', '25', '6', '6', '5', '19', '5', '5', '20', '3', '3', '31', '14', '0', '26', '18', '27', '4', '3', '25', '5', '4', '14', '12', '13']","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",UTA,"['3', '25', '18', '23', '3', '2', '7', '1', '5', '6', '5', '18', '6', '9', '25', '25', '9', '6', '25', '7', '1', '23', '2', '23', '6', '1', '28', '9', '3', '2', '4', '7', '23', '6', '8', '27', '2', '27', '1', '2', '13', '5', '25', '3', '23', '1', '10', '25', '2', '19', '25', '25', '2', '25', '4', '12', '26', '24', '9', '1', '1', '14', '23', '24', '7', '5', '24', '5', '2', '2', '3', '3', '3', '3', '12', '5', '1', '24', '23', '2', '28', '26', '2']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]"
201912300WAS,MIA,"['27', '13', '2', '27', '27', '26', '6', '1', '26', '27', '1', '24', '28', '1', '26', '3', '12', '30', '25', '14', '4', '26', '19', 'from', '27', '14', '2', '4', '27', '5', '11', '3', '3', '2', 'from', '2', '27', '3', '2', '26', '8', '30', '27', '25', '16', '13', '1', '27', '3', '4', '27', 'from', '1', '2', '1', '6', '3', '29', '25', '5', '1', '26', 'from', '17', '2', '25', '17', '25', '1', '1', '1', '27', '2']","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]",WAS,"['8', '26', '15', '10', '1', '26', '17', '1', '24', '26', '12', '2', '23', '6', '6', '1', '25', '14', '19', '29', '0', '2', '26', '1', '28', '9', '9', '3', '2', '25', '23', '26', '23', '26', '26', '1', '26', '12', '1', '1', '1', '1', '11', '26', '26', '25', '4', '2', '9', '27', '19', '28', '24', '3', '16', '24', '26', '25', '24', '26', '25', '24', '28', '25', '9', '2', '2', '25', '5', '11', '1', '25', '10', '29', '27', '4', '16', '14', '14', '2', '22', '2', '17', '28']","[0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]"
201912310CHO,BOS,"['27', '1', '2', '3', '27', '1', '3', '26', '26', '7', '23', '26', '3', '23', '2', '26', '27', '23', '3', '27', '26', '27', '2', '1', '26', '24', '25', '2', '2', '24', '2', '2', '23', '24', '2', '26', '22', '18', '3', '1', '1', '13', '28', '27', '24', '8', '9', '3', '26', '1', '24', '2', '5', '16', '25', '2', '0', '23', '1', '25', '25', '1', '25', '1', '26', '1', '17', '14', '26', '9', '23', '9', '25', '13', '2', '2', '5', '1', '22', '21', '25', '8', '21', '4', '3', '17', '7', '17', '13', '1', '22', '2', '25', '2', '1', '25']","[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",CHO,"['23', '5', '26', '1', '26', '4', '4', '26', '1', '26', '3', '3', '24', '7', '16', '8', '26', '25', '12', '10', '1', '24', '26', '26', '5', '25', '26', '22', '0', '27', '25', '25', '3', '1', '1', '1', '14', '3', '9', '24', '1', '24', '5', '4', '10', '1', '24', '23', '3', '3', '1', '24', '3', '2', '23', '3', '1', '26', '5', '15', '5', '26', '25', '2', '2', '4', '27', '6', '25', '27', '3', '1', '25', '3', '24', '1', '25', '1', '26', '1', '2', '1', '10', '23', '1', '26']","[1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
201912310HOU,DEN,"['6', '1', '15', '11', '23', '19', '25', '24', '25', '13', '17', '2', '23', '8', '2', '11', '6', '2', '26', '6', 'from', '17', 'from', 'from', '2', '1', '1', '2', 'from', '9', '24', 'from', '25', '12', '2', '23', '5', '9', '14', '2', '25', '26', '15', '1', '24', '1', '8', '1', '5', '6', '1', '26', '7', '5', '5', '1', '3', '7', '14', '2', '25', '1', '14', '16', '1', '5', '1', '1', '19', '1', '15', '24', '18', '26', '7', '26', '2', '23', '23', '2', '26', '20', '6', '1', '23', '1', '2', '18', '17', '9', '15', '9', 'from', '1', '9', '1', '25']","[0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",HOU,"['1', '17', '1', '22', '26', '8', '1', '10', '11', '26', '0', '23', '24', '25', '1', '2', '29', '26', '1', '1', '24', '26', '5', '1', '7', '1', '2', '1', '6', '10', '28', '18', '1', '25', '23', '6', '1', '5', '19', '26', '26', '9', '7', '26', '1', '23', '1', '26', '1', '1', '25', '1', '26', '13', '10', '9', '1', '26', '26', '7', '14', '26', '25', '1', '12', '27', '25', '26', '9', '1', '26', '26', '2', '0', '6', '25', '1', '26', '1', '5', '2', '27', '1', '27', '23', '28', '1']","[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]"
201912310IND,PHI,"['0', '3', '23', '26', '6', '28', '0', '2', '2', '0', '28', '1', '27', '27', '18', '8', '2', 'from', 'from', '12', '1', '17', '0', '14', '10', '26', '0', '27', '10', '5', '27', '9', '27', '27', '5', '0', '20', 'from', 'from', '29', '1', '9', '13', '3', '9', '21', '6', '3', '28', '1', '6', '15', '2', '26', '10', '7', '10', '1', '29', '2', '28', '11', '26', '5', '31', '1', '23', '7', '17', '11', '24', '18', '6', '12', '13', '5', '16', '2', '24', '2', '24', '26', '3', '2', '27', '3', '1', '15', '22', '27', '29']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",IND,"['1', '23', '14', '14', '16', '2', '1', '3', '3', '19', '21', '19', '3', '27', '19', '19', '14', '12', '2', '28', '28', '9', '15', '4', '6', '20', '27', '3', '2', '27', '3', '2', '3', '26', '30', '1', '16', '21', '23', '23', '23', '5', '1', '8', '1', '27', '13', '23', '28', '26', '28', '1', '2', '1', '0', '18', '27', '3', '2', '18', '30', '17', '27', '10', '24', '18', '1', '27', '1', '16', '1', '27', '2', '2', '7', '15', '17', '1', '2', '27', '3', '1', '27', '7', '15', '26']","[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
201912310OKC,DAL,"['22', '4', '11', '8', '25', '11', '26', '2', '1', '23', '2', '25', '25', '23', '7', '25', '22', '25', '2', '31', '3', '1', '19', '7', '8', '23', '22', '8', '2', '11', '4', '3', '28', '27', '6', '3', '22', '18', '25', '27', '26', '29', '2', '26', '29', '23', '2', '8', '25', '15', '7', '25', '9', '25', '1', '25', '3', '1', '5', '2', '25', '7', '28', '26', '25', '28', '24', '25', '1', '26', '25', '5', '15', '5', '25', '26', '26', '27', '26', '3', '25', '25', '28', '24', '26', '28', '28', '15', '5', '27', '26', '29']","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",OKC,"['4', '1', '25', '27', '2', '13', '2', '1', '23', '9', '24', '9', '1', '6', '8', '1', '8', '4', '26', '15', '25', '15', '15', '14', '10', '25', '3', '24', '2', '23', '26', '25', '2', '2', '18', '18', '27', '2', '8', '1', '25', '25', '19', '12', '26', '28', '26', '4', '2', '16', '25', '7', '27', '7', '25', '26', '2', '1', '23', '27', '2', '2', '17', '5', '10', '13', '20', '4', '3', '1', '29', '17', '9', '10', '16', '1', '2', '14', '2', '25', '7', '16', '26', '19', '15', '18', '16', '4', '23', '4', '17']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]"
201912310SAC,LAC,"['26', '18', '19', '25', '6', '26', '25', '26', '22', '7', '21', '2', '16', '3', '1', '9', '16', '21', '2', '25', '4', '25', '26', '5', '4', '1', '25', '20', '25', '4', '6', '9', '3', '25', '25', '22', '1', '24', '3', '25', '22', '23', '13', '24', '26', '1', '20', '13', '10', '23', '26', '4', '1', '13', '7', '1', '22', '17', '26', '8', '11', '14', '24', '1', '26', '1', '7', '15', '25', '6', '25', '23', '25', '13', '5', '24', '20', '26', '25', '1', '25', '24', '3', '4', '27', '25', '23', '23']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",SAC,"['21', '5', '24', '27', '13', '9', '17', '7', '25', '7', '6', '5', '25', '6', '17', '14', '26', '19', '7', '10', '2', '25', '16', '3', '2', '28', '24', '24', '10', '10', '1', '8', '3', '26', '22', '2', '1', '12', '27', '25', '25', '2', '3', '1', '24', '2', '27', '9', '7', '5', '26', '17', '26', '20', '9', '26', '26', '16', '26', '2', '3', '1', '4', '23', '7', '26', '3', '23', '10', '11', '8', '29', '26', '8', '27', '25', '11', '23', '1', '12']","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
201912310SAS,GSW,"['from', 'from', '26', '3', '21', '6', '8', '16', 'from', '19', '26', '9', 'from', 'from', '26', '25', '11', '2', 'from', 'from', 'from', '25', '2', '18', '23', '23', '25', '3', '18', '17', '4', '13', '15', 'from', '26', '1', '2', '17', '2', '1', '27', 'from', '26', '19', '13', '10', '1', '1', '15', '9', 'from', '15', 'from', '8', '14', '15', '2', '2', '18', '25', '17', '3', '28', '7', '6', '17', '15', '25', '1', '2', '1', '26', '3', '26', '7', '20', '34', '10', '1', 'from', '11', '7', '12', '14', '26', '26', 'from', 'from', '6', '1', 'from', '25', 'from', '26', '2', '26']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",SAS,"['1', '5', '2', '8', '26', '20', '1', '1', '0', '2', '14', '26', '2', '7', '4', '2', '15', '23', '2', '3', '26', '25', '25', '16', '26', '25', '2', '1', '1', '22', '24', '0', '24', '25', '20', '3', '25', '24', '0', '19', '1', '2', '25', '20', '25', '11', '20', '7', '1', '23', '10', '25', '1', '10', '11', '1', '7', '2', '3', '23', '19', '0', '23', '1', '26', '8', '2', '23', '26', '2', '25', '25', '0', '9', '2', '22', '28', '3', '23', '17', '13', '7', '25', '12', '3', '2', '17', '14', '26', '1', '2', '6', '18', '24', '26', '1']","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1]"
201912310TOR,CLE,"['2', '1', '14', '25', '24', '24', '6', '9', '0', '26', '27', '24', '6', '1', '25', '23', 'from', 'from', '1', 'from', '1', '20', '20', 'from', '5', '23', '15', '5', 'from', '2', '27', '1', '18', '10', '1', '26', 'from', 'from', '24', '24', '26', '26', '25', '6', '2', '26', '12', '27', '29', '12', '30', '31', '27', '13', '1', 'from', '1', '24', '1', 'from', '5', '26', 'from', '2', 'from', 'from', '28', 'from', 'from', 'from', '23', 'from', 'from', '16', '25', 'from', 'from', '23', '6', '11', 'from', '26', 'from', '26', '26', 'from', '1']","[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]",TOR,"['26', '0', '27', '11', '29', '6', '23', '19', '13', '3', '18', '26', '2', '23', '2', '1', '4', '6', '27', '29', '23', '26', '1', '5', '23', '2', '26', '26', '23', '25', '26', '2', '25', '15', '5', '27', '25', '7', '1', '1', '33', '3', '11', '16', '26', '2', '1', '23', '23', '1', '1', '27', '10', '1', '4', '3', '28', '26', '1', '6', '10', '26', '23', '26', '25', '2', '27', '24', '3', '2', '25', '23', '14', '23', '10', '30', '1', '1', '1', '0', '27', '1', '27', '24']","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]"
