,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState
Bookmaker,winner,teamHome,teamAway,timeOfDay,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201703140CLE,CLE,CLE,DET,7:00p,"Quicken Loans Arena, Cleveland, Ohio",44,30,30,24,[],128,-1,2.0,"['shumpim01', 'irvinky01', 'jamesle01', 'thomptr01', 'jefferi01', 'smithjr01', 'willide02', 'fryech01', 'willide01', 'liggide01', 'jonesja02', 'sandela01', 'korveky01']","[43, 22]",1,26,22,22,26,[],96,2,3.0,"['caldwke01', 'drumman01', 'harrito02', 'morrima03', 'jacksre01', 'johnsst04', 'leuerjo01', 'bullore01', 'smithis01', 'baynear01', 'hillida01', 'marjabo01', 'udrihbe01']","[33, 33]",2,division
201703140GSW,GSW,GSW,PHI,10:30p,"Oracle Arena, Oakland, California",35,23,20,28,[],106,-3,3.0,"['greendr01', 'thompkl01', 'curryst01', 'mccawpa01', 'pachuza01', 'iguodan01', 'barnema02', 'livinsh01', 'clarkia01', 'westda01', 'mcadoja01', 'mcgeeja01', 'looneke01']","[52, 14]",1,34,25,31,14,[],104,1,2.0,"['saricda01', 'covinro01', 'mccontj01', 'okafoja01', 'luwawti01', 'stausni01', 'holmeri01', 'hendege02', 'rodrise01', 'anderju01', 'longsh01', 'splitti01']","[24, 42]",0,none
201703140NOP,NOP,NOP,POR,8:00p,"Smoothie King Center, New Orleans, Louisiana",23,27,27,23,[],100,1,3.0,"['hillso01', 'couside01', 'davisan02', 'holidjr01', 'seldewa01', 'mooreet01', 'cunnida01', 'fraziti01', 'crawfjo02', 'ajincal01', 'motiedo01', 'asikom01', 'thompho01']","[26, 40]",1,16,20,18,23,[],77,1,2.0,"['lillada01', 'mccolcj01', 'vonleno01', 'nurkiju01', 'harklma01', 'leoname01', 'crabbal01', 'aminual01', 'napiesh01', 'connapa01', 'laymaja01', 'davised01']","[29, 36]",1,conference
201703140NYK,NYK,NYK,IND,7:30p,"Madison Square Garden (IV), New York, New York",18,24,20,25,[],87,-3,2.0,"['anthoca01', 'thomala01', 'rosede01', 'leeco01', 'porzikr01', 'hernawi01', 'bakerro01', 'holidju01', 'randlch01', 'vujacsa01', 'plumlma02', 'oquinky01', 'kuzmimi01']","[26, 41]",2,24,28,12,17,[],81,1,2.0,"['georgpa01', 'youngth01', 'teaguje01', 'turnemy01', 'milescj01', 'ellismo01', 'chrisra01', 'stuckro01', 'robingl02', 'serapke01', 'youngjo01', 'jeffeal01', 'brookaa01']","[34, 32]",1,conference
201703150BOS,BOS,BOS,MIN,7:30p,"TD Garden, Boston, Massachusetts",30,28,27,32,[],117,1,3.0,"['thomais02', 'bradlav01', 'horfoal01', 'crowdja01', 'johnsam01', 'smartma01', 'jerebjo01', 'brownja02', 'roziete01', 'olynyke01', 'zellety01', 'youngja01', 'greenge01']","[42, 25]",1,32,28,17,27,[],104,1,2.0,"['townska01', 'wiggian01', 'rubiori01', 'dienggo01', 'rushbr01', 'muhamsh01', 'dunnkr01', 'bjeline01', 'jonesty01', 'stephla01', 'paynead01', 'hilljo01', 'aldrico01']","[28, 38]",0,none
201703150CHI,MEM,CHI,MEM,8:00p,"United Center, Chicago, Illinois",24,26,21,20,[],91,1,2.0,"['butleji01', 'rondora01', 'lopezro01', 'wadedw01', 'portibo01', 'valende01', 'mirotni01', 'feliccr01', 'cartemi01', 'zipsepa01', 'lauvejo01', 'grantje02', 'canaais01']","[32, 35]",1,24,30,20,24,[],98,1,2.0,"['gasolma01', 'conlemi01', 'cartevi01', 'allento01', 'greenja01', 'randoza01', 'ennisja01', 'danietr01', 'harrian01', 'wrighbr03', 'parsoch01', 'douglto01']","[37, 30]",0,none
201703150DET,UTA,DET,UTA,7:30p,"The Palace of Auburn Hills, Auburn Hills, Michigan",19,16,27,21,[],83,-1,1.0,"['morrima03', 'leuerjo01', 'caldwke01', 'jacksre01', 'drumman01', 'harrito02', 'smithis01', 'baynear01', 'johnsst04', 'bullore01', 'marjabo01', 'udrihbe01', 'hillida01']","[33, 34]",0,28,26,23,20,[],97,1,2.0,"['goberru01', 'haywago01', 'hillge01', 'johnsjo02', 'hoodro01', 'inglejo01', 'exumda01', 'diawbo01', 'burksal01', 'witheje01', 'netora01', 'lylestr01', 'bolomjo01']","[42, 25]",1,none
201703150HOU,HOU,HOU,LAL,8:00p,"Toyota Center, Houston, Texas",37,29,27,46,[],139,2,3.0,"['hardeja01', 'arizatr01', 'beverpa01', 'capelca01', 'anderry01', 'willilo02', 'gordoer01', 'dekkesa01', 'hilarne01', 'harremo01', 'brownbo02', 'wiltjky01']","[46, 21]",1,26,26,23,25,[],100,-2,2.0,"['ingrabr01', 'clarkjo01', 'randlju01', 'youngni01', 'zubaciv01', 'russeda01', 'breweco01', 'nwabada01', 'ennisty01', 'blackta01', 'nancela02', 'robinth01', 'artesro01']","[20, 47]",1,conference
201703150IND,IND,IND,CHO,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",24,18,33,23,[],98,-1,1.0,"['turnemy01', 'youngth01', 'georgpa01', 'teaguje01', 'milescj01', 'ellismo01', 'stuckro01', 'robingl02', 'serapke01', 'chrisra01', 'brookaa01', 'youngjo01', 'jeffeal01']","[34, 33]",1,22,20,16,19,[],77,-2,2.0,"['willima02', 'walkeke02', 'lambje01', 'zelleco01', 'kiddgmi01', 'kaminfr01', 'belinma01', 'weberbr01', 'grahatr01', 'roberbr01', 'woodch01', 'obryajo01', 'batumni01']","[29, 38]",2,conference
201703150LAC,MIL,LAC,MIL,10:30p,"STAPLES Center, Los Angeles, California",20,26,23,27,[],96,-1,2.0,"['griffbl01', 'jordade01', 'paulch01', 'redicjj01', 'mbahalu01', 'crawfja01', 'riverau01', 'feltora01', 'speigma01', 'johnswe01', 'anderal01', 'bassbr01', 'piercpa01']","[40, 27]",0,28,18,21,30,[],97,-1,2.0,"['middlkh01', 'snellto01', 'antetgi01', 'brogdma01', 'makerth01', 'dellama01', 'monrogr01', 'terryja01', 'teletmi01', 'hensojo01', 'hawessp01', 'joneste01', 'vaughra01']","[32, 34]",1,none
201703150MIA,MIA,MIA,NOP,7:30p,"AmericanAirlines Arena, Miami, Florida",28,26,31,35,[],120,-1,3.0,"['whiteha01', 'dragigo01', 'waitedi01', 'mcgruro01', 'babbilu01', 'johnsty01', 'johnsja01', 'ellinwa01', 'richajo01', 'reedwi02', 'whiteok01', 'hasleud01']","[32, 35]",0,21,31,27,33,[],112,2,1.0,"['davisan02', 'holidjr01', 'couside01', 'hillso01', 'seldewa01', 'mooreet01', 'cunnida01', 'crawfjo02', 'fraziti01', 'ajincal01', 'motiedo01', 'asikom01']","[27, 40]",1,none
201703150PHO,SAC,PHO,SAC,10:00p,"Talking Stick Resort Arena, Phoenix, Arizona",29,18,28,26,[],101,-1,3.0,"['warretj01', 'bookede01', 'ulisty01', 'chrisma01', 'lenal01', 'willial03', 'dudleja01', 'pricero01', 'barbole01', 'jonesde02', 'bledser01', 'chandty01', 'knighbr03']","[22, 45]",1,22,26,26,33,[],107,1,2.0,"['caulewi01', 'afflaar01', 'lawsoty01', 'hieldbu01', 'koufoko01', 'labissk01', 'templga01', 'gallola01', 'evansty01', 'papagge01', 'collida01', 'mclembe01', 'tollian01']","[26, 41]",1,division
201703150SAS,POR,SAS,POR,8:00p,"AT&T Center, San Antonio, Texas",29,26,25,26,[],106,2,2.0,"['millspa02', 'leonaka01', 'aldrila01', 'greenda02', 'dedmode01', 'ginobma01', 'leeda02', 'gasolpa01', 'anderky01', 'forbebr01', 'simmojo02', 'anthojo01', 'bertada01']","[52, 14]",2,28,26,28,28,[],110,-1,1.0,"['mccolcj01', 'nurkiju01', 'lillada01', 'vonleno01', 'harklma01', 'crabbal01', 'aminual01', 'napiesh01', 'leoname01', 'laymaja01', 'davised01', 'connapa01']","[29, 37]",0,conference
201703150WAS,DAL,WAS,DAL,7:00p,"Verizon Center, Washington, District of Columbia",39,18,23,27,[],107,-1,2.0,"['bealbr01', 'porteot01', 'walljo01', 'morrima02', 'gortama01', 'bogdabo02', 'mahinia01', 'jennibr01', 'smithja02', 'satorto01', 'oubreke01', 'ochefda01', 'burketr01']","[41, 25]",0,32,21,20,39,[],112,-2,2.0,"['barneha02', 'curryse01', 'nowitdi01', 'ferreyo01', 'finnedo01', 'brussni01', 'noelne01', 'bareajo01', 'harride01', 'mejrisa01', 'uthofja01', 'poweldw01', 'harrima01']","[28, 38]",1,none
201703160ATL,MEM,ATL,MEM,7:30p,"Philips Arena, Atlanta, Georgia",28,24,13,26,[],91,-1,3.0,"['howardw01', 'millspa01', 'bazemke01', 'schrode01', 'sefolth01', 'hardati02', 'princta02', 'caldejo01', 'ilyaser01', 'muscami01', 'kellyry01', 'delanma01', 'humphkr01']","[37, 30]",1,26,29,23,25,[],103,2,1.0,"['gasolma01', 'conlemi01', 'cartevi01', 'allento01', 'greenja01', 'ennisja01', 'danietr01', 'randoza01', 'harrian01', 'wrighbr03', 'douglto01', 'parsoch01']","[38, 30]",0,none
201703160CLE,CLE,CLE,UTA,7:00p,"Quicken Loans Arena, Cleveland, Ohio",29,15,23,24,[],91,1,2.0,"['jamesle01', 'irvinky01', 'thomptr01', 'shumpim01', 'loveke01', 'smithjr01', 'jefferi01', 'willide01', 'fryech01', 'liggide01', 'sandela01', 'willide02', 'jonesja02']","[44, 22]",0,20,22,25,16,[],83,2,1.0,"['goberru01', 'inglejo01', 'haywago01', 'hillge01', 'johnsjo02', 'burksal01', 'exumda01', 'diawbo01', 'lylestr01', 'witheje01', 'netora01', 'hoodro01', 'bolomjo01']","[43, 25]",1,none
201703160DEN,DEN,DEN,LAC,9:00p,"Pepsi Center, Denver, Colorado",27,32,44,26,[],129,3,3.0,"['harriga01', 'nelsoja01', 'jokicni01', 'plumlma01', 'hernaju01', 'bartowi01', 'murraja01', 'farieke01', 'millemi01', 'mudiaem01', 'hibbero01', 'beaslma01', 'arthuda01']","[32, 35]",2,19,27,34,34,[],114,-2,1.0,"['riverau01', 'paulch01', 'redicjj01', 'mbahalu01', 'speigma01', 'crawfja01', 'bassbr01', 'anderal01', 'piercpa01', 'feltora01', 'johnswe01', 'johnsbr02', 'griffbl01']","[40, 28]",1,conference
201703160GSW,GSW,GSW,ORL,10:30p,"Oracle Arena, Oakland, California",34,33,36,19,[],122,1,2.0,"['thompkl01', 'curryst01', 'greendr01', 'pachuza01', 'mccawpa01', 'iguodan01', 'barnema02', 'clarkia01', 'livinsh01', 'westda01', 'mcadoja01', 'mcgeeja01', 'looneke01']","[53, 14]",1,20,30,21,21,[],92,-3,3.0,"['rosste01', 'vucevni01', 'fournev01', 'paytoel01', 'gordoaa01', 'hezonma01', 'augusdj01', 'greenje02', 'biyombi01', 'watsocj01', 'wilcocj01', 'zimmest01', 'rudezda01']","[24, 44]",0,none
201703160NYK,BRK,NYK,BRK,7:30p,"Madison Square Garden (IV), New York, New York",33,28,26,23,[],110,1,2.0,"['anthoca01', 'leeco01', 'thomala01', 'rosede01', 'hernawi01', 'oquinky01', 'holidju01', 'bakerro01', 'randlch01', 'vujacsa01', 'plumlma02', 'ndourma01', 'kuzmimi01']","[27, 41]",2,28,26,38,29,[],121,-1,2.0,"['lopezbr01', 'linje01', 'foyera01', 'leverca01', 'holliro01', 'acyqu01', 'dinwisp01', 'whiteis01', 'mcdankj01', 'hamilju01', 'nichoan01', 'goodwar01', 'booketr01']","[12, 54]",1,division
201703160TOR,OKC,TOR,OKC,7:00p,"Air Canada Centre, Toronto, Canada",24,24,22,32,[],102,1,3.0,"['josepco01', 'derozde01', 'ibakase01', 'valanjo01', 'carrode01', 'pattepa01', 'powelno01', 'wrighde01', 'tuckepj01', 'poeltja01', 'vanvlfr01', 'siakapa01', 'noguelu01']","[39, 28]",1,29,29,39,26,[],123,3,2.0,"['roberan03', 'westbru01', 'oladivi01', 'adamsst01', 'gibsota01', 'chrisse01', 'abrinal01', 'kanteen01', 'sabondo01', 'mcderdo01', 'grantje01', 'coleno01', 'collini01']","[38, 29]",0,none
201703170BRK,BOS,BRK,BOS,7:30p,"Barclays Center, Brooklyn, New York",16,21,28,30,[],95,1,1.0,"['lopezbr01', 'foyera01', 'leverca01', 'linje01', 'holliro01', 'acyqu01', 'dinwisp01', 'whiteis01', 'mcdankj01', 'nichoan01', 'hamilju01', 'goodwar01', 'booketr01']","[13, 54]",0,21,24,26,27,[],98,2,2.0,"['crowdja01', 'bradlav01', 'smartma01', 'horfoal01', 'johnsam01', 'roziete01', 'olynyke01', 'greenge01', 'brownja02', 'jerebjo01', 'zellety01', 'youngja01', 'jacksde01']","[43, 25]",2,division
201703170DET,TOR,DET,TOR,7:30p,"The Palace of Auburn Hills, Auburn Hills, Michigan",13,25,28,9,[],75,-2,2.0,"['caldwke01', 'drumman01', 'morrima03', 'harrito02', 'jacksre01', 'leuerjo01', 'smithis01', 'johnsst04', 'baynear01', 'udrihbe01', 'marjabo01', 'hillida01', 'bullore01']","[33, 35]",1,16,24,20,27,[],87,-1,1.0,"['derozde01', 'josepco01', 'ibakase01', 'valanjo01', 'carrode01', 'tuckepj01', 'powelno01', 'pattepa01', 'poeltja01', 'vanvlfr01', 'wrighde01', 'siakapa01', 'noguelu01']","[39, 29]",1,conference
201703170LAL,MIL,LAL,MIL,10:30p,"STAPLES Center, Los Angeles, California",24,22,31,26,[],103,-3,2.0,"['clarkjo01', 'ingrabr01', 'randlju01', 'zubaciv01', 'youngni01', 'nancela02', 'russeda01', 'nwabada01', 'breweco01', 'robinth01', 'ennisty01', 'mozgoti01', 'artesro01']","[20, 48]",1,31,30,23,23,[],107,1,2.0,"['antetgi01', 'middlkh01', 'snellto01', 'brogdma01', 'makerth01', 'dellama01', 'teletmi01', 'hensojo01', 'monrogr01', 'terryja01', 'hawessp01', 'joneste01', 'vaughra01']","[33, 34]",0,none
201703170MIA,MIA,MIA,MIN,8:00p,"AmericanAirlines Arena, Miami, Florida",27,37,26,33,[],123,1,2.0,"['whiteha01', 'dragigo01', 'mcgruro01', 'babbilu01', 'waitedi01', 'johnsty01', 'richajo01', 'johnsja01', 'ellinwa01', 'reedwi02', 'whiteok01', 'hasleud01']","[33, 35]",1,23,26,32,24,[],105,-1,2.0,"['wiggian01', 'townska01', 'rushbr01', 'rubiori01', 'dienggo01', 'muhamsh01', 'dunnkr01', 'jonesty01', 'aldrico01', 'hilljo01', 'stephla01', 'paynead01', 'bjeline01']","[28, 39]",0,none
201703170NOP,NOP,NOP,HOU,8:00p,"Smoothie King Center, New Orleans, Louisiana",36,32,31,29,[],128,-1,2.0,"['cunnida01', 'davisan02', 'hillso01', 'holidjr01', 'seldewa01', 'mooreet01', 'fraziti01', 'crawfjo02', 'ajincal01', 'motiedo01', 'diallch01', 'couside01', 'asikom01']","[27, 41]",0,23,27,31,31,[],112,3,2.0,"['hardeja01', 'beverpa01', 'arizatr01', 'anderry01', 'capelca01', 'gordoer01', 'willilo02', 'harremo01', 'dekkesa01', 'wiltjky01', 'brownbo02', 'hilarne01']","[47, 21]",2,division
201703170PHI,PHI,PHI,DAL,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",21,30,36,29,[],116,-1,3.0,"['luwawti01', 'covinro01', 'saricda01', 'mccontj01', 'holmeri01', 'stausni01', 'rodrise01', 'anderju01', 'okafoja01', 'longsh01', 'hendege02', 'splitti01']","[24, 43]",0,23,17,16,18,[],74,1,2.0,"['barneha02', 'matthwe02', 'ferreyo01', 'nowitdi01', 'curryse01', 'noelne01', 'finnedo01', 'poweldw01', 'brussni01', 'bareajo01', 'harrima01', 'harride01', 'mejrisa01']","[29, 38]",1,none
201703170PHO,ORL,PHO,ORL,10:00p,"Talking Stick Resort Arena, Phoenix, Arizona",22,36,27,18,[],103,-2,2.0,"['ulisty01', 'warretj01', 'bookede01', 'lenal01', 'chrisma01', 'dudleja01', 'pricero01', 'jonesde02', 'willial03', 'barbole01', 'bledser01', 'chandty01', 'knighbr03']","[22, 46]",1,30,30,24,25,[],109,-4,1.0,"['fournev01', 'gordoaa01', 'vucevni01', 'paytoel01', 'rosste01', 'augusdj01', 'hezonma01', 'biyombi01', 'watsocj01', 'greenje02', 'zimmest01', 'wilcocj01', 'rudezda01']","[24, 45]",0,none
201703170WAS,WAS,WAS,CHI,7:00p,"Verizon Center, Washington, District of Columbia",29,30,25,28,[],112,-2,2.0,"['porteot01', 'smithja02', 'walljo01', 'bealbr01', 'gortama01', 'bogdabo02', 'mahinia01', 'jennibr01', 'oubreke01', 'satorto01', 'ochefda01', 'mcclesh01', 'burketr01']","[41, 26]",2,23,17,32,35,[],107,-1,2.0,"['butleji01', 'rondora01', 'lopezro01', 'zipsepa01', 'portibo01', 'mirotni01', 'valende01', 'cartemi01', 'lauvejo01', 'feliccr01', 'morroan01', 'grantje02', 'canaais01']","[32, 36]",1,conference
201703180ATL,POR,ATL,POR,6:00p,"Philips Arena, Atlanta, Georgia",18,28,27,24,[],97,-2,2.0,"['howardw01', 'bazemke01', 'schrode01', 'ilyaser01', 'sefolth01', 'princta02', 'hardati02', 'delanma01', 'muscami01', 'caldejo01', 'kellyry01', 'millspa01', 'humphkr01']","[37, 31]",1,40,23,22,28,[],113,1,3.0,"['lillada01', 'mccolcj01', 'nurkiju01', 'harklma01', 'vonleno01', 'crabbal01', 'aminual01', 'turneev01', 'leoname01', 'laymaja01', 'connapa01', 'napiesh01']","[30, 37]",0,none
201703180CHI,CHI,CHI,UTA,9:00p,"United Center, Chicago, Illinois",16,24,21,34,[],95,-2,1.0,"['butleji01', 'lopezro01', 'zipsepa01', 'rondora01', 'mirotni01', 'portibo01', 'valende01', 'cartemi01', 'feliccr01', 'lauvejo01', 'morroan01', 'grantje02', 'canaais01']","[32, 37]",1,23,21,20,22,[],86,-1,2.0,"['hillge01', 'haywago01', 'inglejo01', 'goberru01', 'johnsjo02', 'burksal01', 'diawbo01', 'exumda01', 'witheje01', 'netora01', 'lylestr01', 'hoodro01', 'bolomjo01']","[43, 26]",0,none
201703180CHO,CHO,CHO,WAS,7:00p,"Spectrum Center, Charlotte, North Carolina",19,20,25,34,[],98,-3,3.0,"['walkeke02', 'willima02', 'zelleco01', 'kiddgmi01', 'batumni01', 'kaminfr01', 'belinma01', 'lambje01', 'weberbr01', 'woodch01', 'roberbr01', 'obryajo01', 'grahatr01']","[29, 39]",0,20,20,21,32,[],93,1,1.0,"['walljo01', 'porteot01', 'bealbr01', 'smithja02', 'gortama01', 'bogdabo02', 'mahinia01', 'oubreke01', 'jennibr01', 'satorto01', 'ochefda01', 'mcclesh01', 'burketr01']","[42, 26]",2,division
201703180DEN,HOU,DEN,HOU,9:30p,"Pepsi Center, Denver, Colorado",26,30,18,31,[],105,4,2.0,"['nelsoja01', 'harriga01', 'plumlma01', 'hernaju01', 'jokicni01', 'bartowi01', 'murraja01', 'farieke01', 'arthuda01', 'beaslma01', 'hibbero01', 'millemi01', 'mudiaem01']","[33, 35]",0,26,25,29,29,[],109,-1,1.0,"['hardeja01', 'arizatr01', 'beverpa01', 'anderry01', 'capelca01', 'gordoer01', 'hilarne01', 'willilo02', 'dekkesa01', 'wiltjky01', 'harremo01', 'brownbo02']","[47, 22]",1,conference
201703180GSW,GSW,GSW,MIL,10:30p,"Oracle Arena, Oakland, California",27,36,31,23,[],117,2,2.0,"['thompkl01', 'curryst01', 'greendr01', 'mccawpa01', 'pachuza01', 'iguodan01', 'barnema02', 'clarkia01', 'livinsh01', 'westda01', 'mcgeeja01', 'mcadoja01']","[54, 14]",1,29,15,26,22,[],92,2,1.0,"['brogdma01', 'antetgi01', 'middlkh01', 'snellto01', 'makerth01', 'dellama01', 'teletmi01', 'monrogr01', 'vaughra01', 'hensojo01', 'hawessp01', 'terryja01', 'joneste01']","[34, 34]",0,none
201703180LAC,LAC,LAC,CLE,8:30p,"STAPLES Center, Los Angeles, California",14,33,29,32,[],108,-3,2.0,"['griffbl01', 'paulch01', 'jordade01', 'redicjj01', 'mbahalu01', 'riverau01', 'crawfja01', 'feltora01', 'speigma01', 'piercpa01', 'bassbr01', 'johnswe01', 'anderal01']","[40, 29]",1,16,15,27,20,[],78,2,2.0,"['thomptr01', 'smithjr01', 'fryech01', 'willide01', 'shumpim01', 'jefferi01', 'willide02', 'liggide01', 'jonesja02', 'feldeka01', 'korveky01', 'jamesle01', 'irvinky01']","[45, 22]",0,none
201703180MEM,MEM,MEM,SAS,9:00p,"FedEx Forum, Memphis, Tennessee",29,15,31,29,[],104,3,2.0,"['gasolma01', 'conlemi01', 'allento01', 'cartevi01', 'greenja01', 'randoza01', 'danietr01', 'ennisja01', 'harrian01', 'wrighbr03', 'seldewa01', 'davisde01']","[39, 30]",1,18,25,30,23,[],96,-1,3.0,"['leonaka01', 'aldrila01', 'greenda02', 'parketo01', 'dedmode01', 'gasolpa01', 'millspa02', 'simmojo02', 'ginobma01', 'leeda02', 'bertada01', 'forbebr01', 'anderky01']","[52, 15]",0,division
201703180OKC,OKC,OKC,SAC,3:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",29,34,22,25,[],110,4,2.0,"['westbru01', 'adamsst01', 'roberan03', 'oladivi01', 'gibsota01', 'sabondo01', 'mcderdo01', 'kanteen01', 'chrisse01', 'abrinal01', 'grantje01', 'collini01', 'coleno01']","[39, 29]",1,19,22,24,29,[],94,2,3.0,"['hieldbu01', 'templga01', 'collida01', 'caulewi01', 'koufoko01', 'lawsoty01', 'papagge01', 'tollian01', 'gallola01', 'labissk01', 'richama01', 'evansty01']","[27, 41]",1,conference
201703190BRK,DAL,BRK,DAL,12:00p,"Barclays Center, Brooklyn, New York",26,17,29,32,[],104,-1,2.0,"['lopezbr01', 'holliro01', 'foyera01', 'leverca01', 'linje01', 'dinwisp01', 'whiteis01', 'acyqu01', 'mcdankj01', 'goodwar01', 'nichoan01', 'hamilju01', 'booketr01']","[13, 55]",0,32,25,25,29,[],111,-1,2.0,"['matthwe02', 'barneha02', 'curryse01', 'nowitdi01', 'ferreyo01', 'bareajo01', 'noelne01', 'harride01', 'finnedo01', 'poweldw01', 'mejrisa01', 'harrima01', 'brussni01']","[29, 39]",1,none
201703190DET,DET,DET,PHO,4:30p,"The Palace of Auburn Hills, Auburn Hills, Michigan",24,23,30,35,[],112,-3,2.0,"['morrima03', 'harrito02', 'caldwke01', 'drumman01', 'jacksre01', 'leuerjo01', 'smithis01', 'baynear01', 'bullore01', 'johnsst04', 'marjabo01', 'hillida01', 'udrihbe01']","[33, 36]",0,23,26,26,20,[],95,-3,2.0,"['warretj01', 'ulisty01', 'jonesde02', 'chrisma01', 'lenal01', 'eddieja01', 'willial03', 'dudleja01', 'pricero01', 'knighbr03', 'chandty01', 'bledser01', 'barbole01']","[22, 47]",1,none
201703190LAL,CLE,LAL,CLE,9:30p,"STAPLES Center, Los Angeles, California",28,31,33,28,[],120,-4,2.0,"['russeda01', 'clarkjo01', 'ingrabr01', 'randlju01', 'zubaciv01', 'nwabada01', 'breweco01', 'nancela02', 'ennisty01', 'blackta01', 'robinth01', 'artesro01', 'youngni01']","[20, 49]",0,31,24,27,43,[],125,-1,1.0,"['jamesle01', 'irvinky01', 'shumpim01', 'loveke01', 'thomptr01', 'jefferi01', 'smithjr01', 'willide01', 'fryech01', 'feldeka01', 'jonesja02', 'liggide01', 'willide02']","[45, 23]",1,none
201703190MIA,POR,MIA,POR,6:00p,"AmericanAirlines Arena, Miami, Florida",29,22,28,25,[],104,2,2.0,"['dragigo01', 'richajo01', 'whiteha01', 'mcgruro01', 'babbilu01', 'johnsty01', 'johnsja01', 'ellinwa01', 'reedwi02', 'whiteok01', 'waitedi01', 'hasleud01']","[34, 35]",0,28,24,33,30,[],115,2,1.0,"['mccolcj01', 'lillada01', 'harklma01', 'nurkiju01', 'vonleno01', 'crabbal01', 'aminual01', 'turneev01', 'leoname01', 'napiesh01', 'laymaja01', 'connapa01']","[31, 37]",1,none
201703190NOP,NOP,NOP,MIN,6:00p,"Smoothie King Center, New Orleans, Louisiana",28,20,40,35,[],123,1,2.0,"['davisan02', 'holidjr01', 'hillso01', 'couside01', 'fraziti01', 'mooreet01', 'cunnida01', 'crawfjo02', 'motiedo01', 'cookqu01', 'diallch01', 'asikom01', 'ajincal01']","[28, 41]",2,34,20,30,25,[],109,-2,2.0,"['townska01', 'rushbr01', 'wiggian01', 'dienggo01', 'rubiori01', 'muhamsh01', 'dunnkr01', 'jonesty01', 'aldrico01', 'paynead01', 'hilljo01', 'bjeline01']","[28, 40]",0,conference
201703190PHI,PHI,PHI,BOS,1:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",25,21,30,29,[],105,1,2.0,"['covinro01', 'saricda01', 'luwawti01', 'mccontj01', 'okafoja01', 'stausni01', 'holmeri01', 'rodrise01', 'hendege02', 'longsh01', 'splitti01', 'anderju01']","[25, 43]",0,23,28,28,20,[],99,3,2.0,"['crowdja01', 'smartma01', 'bradlav01', 'horfoal01', 'johnsam01', 'roziete01', 'jerebjo01', 'greenge01', 'brownja02', 'olynyke01', 'zellety01', 'youngja01', 'jacksde01']","[44, 25]",3,division
201703190SAS,SAS,SAS,SAC,7:00p,"AT&T Center, San Antonio, Texas",21,37,41,19,[],118,-2,1.0,"['leonaka01', 'aldrila01', 'parketo01', 'greenda02', 'bertada01', 'simmojo02', 'anderky01', 'leeda02', 'gasolpa01', 'millspa02', 'dedmode01', 'forbebr01', 'anthojo01']","[52, 16]",3,27,22,25,28,[],102,-1,1.0,"['caulewi01', 'hieldbu01', 'templga01', 'collida01', 'koufoko01', 'papagge01', 'labissk01', 'gallola01', 'lawsoty01', 'tollian01', 'evansty01', 'richama01']","[27, 42]",0,conference
201703190TOR,TOR,TOR,IND,6:00p,"Air Canada Centre, Toronto, Canada",32,30,29,25,[],116,1,2.0,"['josepco01', 'derozde01', 'ibakase01', 'valanjo01', 'carrode01', 'tuckepj01', 'wrighde01', 'poeltja01', 'pattepa01', 'powelno01', 'noguelu01', 'vanvlfr01']","[40, 29]",0,24,21,28,18,[],91,1,4.0,"['georgpa01', 'turnemy01', 'teaguje01', 'youngth01', 'milescj01', 'ellismo01', 'robingl02', 'chrisra01', 'allenla01', 'brookaa01', 'stuckro01', 'serapke01', 'jeffeal01']","[35, 33]",0,conference
201703200BOS,BOS,BOS,WAS,7:30p,"TD Garden, Boston, Massachusetts",30,28,34,18,[],110,-1,1.0,"['crowdja01', 'horfoal01', 'thomais02', 'bradlav01', 'johnsam01', 'smartma01', 'brownja02', 'olynyke01', 'roziete01', 'zellety01', 'youngja01', 'jerebjo01', 'greenge01']","[44, 26]",1,28,19,28,27,[],102,-1,2.0,"['walljo01', 'bealbr01', 'morrima02', 'porteot01', 'gortama01', 'bogdabo02', 'oubreke01', 'smithja02', 'mahinia01', 'jennibr01', 'satorto01', 'mcclesh01', 'burketr01']","[42, 27]",2,conference
201703200CHO,CHO,CHO,ATL,7:00p,"Spectrum Center, Charlotte, North Carolina",19,32,32,22,[],105,1,2.0,"['willima02', 'batumni01', 'walkeke02', 'zelleco01', 'kiddgmi01', 'kaminfr01', 'belinma01', 'weberbr01', 'lambje01', 'grahatr01', 'roberbr01', 'woodch01', 'obryajo01']","[30, 39]",2,19,23,26,22,[],90,-3,2.0,"['hardati02', 'howardw01', 'schrode01', 'sefolth01', 'ilyaser01', 'princta02', 'delanma01', 'kellyry01', 'bembrde01', 'humphkr01', 'muscami01', 'caldejo01', 'dunlemi02']","[37, 32]",0,division
