,perMetric,perMetric,perMetricElo,perMetricElo,perMetricEloN,perMetricEloN,perMetricN,perMetricN,game
homeTeam,away,home,away,home,away,home,away,home,year
game_id,,,,,,,,,
201501250ATL,-4.545410264680964,10.531143427025533,-8.030469723409132,10.587550347520054,-7.67185083547646,9.981248170841138,-7.67185083547646,9.981248170841138,2015
201501250CHI,-0.06321887605876242,1.5835694323937872,-2.87453594162233,2.0627630506488117,-2.8307500168584316,1.4175345941893311,-2.8307500168584316,1.4175345941893311,2015
201501250CLE,-1.3515511876511717,-3.026219062463497,-1.8433599453116898,2.0806182231484733,-2.4978334625144885,0.9467217624524403,-2.4978334625144885,0.9467217624524403,2015
201501250DEN,2.8446381744087823,-2.2221320033914402,2.7946751184299004,-1.5083795047357533,3.3358210865394065,-0.2641595302604352,3.3358210865394065,-0.2641595302604352,2015
201501250GSW,-1.9935093147773486,5.042280783375595,-0.1906139442619601,6.2298895231205265,-1.1324681248524282,5.882423641935275,-1.1324681248524282,5.882423641935275,2015
201501250LAL,3.542847731600304,-0.7981242582429608,2.302154807644527,-2.21328265117692,1.9587620074526004,-1.6916178614537534,1.9587620074526004,-1.6916178614537534,2015
201501250NOP,0.6387439995976791,0.4307991142757892,2.017868515368228,2.58802409452667,2.1473554709386984,2.314868759711968,2.1473554709386984,2.314868759711968,2015
201501250ORL,-3.592537135851316,-0.45137291760413056,-5.5720509775297025,0.5337483803613559,-4.8901838093613135,1.1421096018901673,-4.8901838093613135,1.1421096018901673,2015
201501250PHO,-1.7286452609224128,-0.2380061447073487,-0.6534860232904869,0.3945304054102188,-0.9087089045261804,0.47932177750332094,-0.9087089045261804,0.47932177750332094,2015
201501250SAS,3.5677809862167607,-1.5102881353908728,5.901916998248645,-3.507865219841289,6.19274296479846,-3.542232955728988,6.19274296479846,-3.542232955728988,2015
201501250TOR,-1.567902717636354,0.14325799879747336,1.442237687248939,0.4784564326097964,1.469783094690871,0.5196934096033914,1.469783094690871,0.5196934096033914,2015
201501260LAC,-2.632577406222179,-1.2927208791032818,-2.0228693560772832,-0.06751829766209738,-0.7336051122030458,-0.721119093342951,-0.7336051122030458,-0.721119093342951,2015
201501260MEM,-0.9184359354372127,4.0952864535163265,0.051028441055972706,3.237159746437211,0.9799673710953337,3.115404226347005,0.9799673710953337,3.115404226347005,2015
201501260NOP,-0.23981519305022836,1.0292411553338034,-1.537665193616288,3.1043812885905133,-0.9508435932046101,2.3953937401643355,-0.9508435932046101,2.3953937401643355,2015
201501260OKC,-4.601717762125274,-1.7592915733844698,-8.093994177448362,-2.340170332579259,-7.710633785296146,-2.2838787409941923,-7.710633785296146,-2.2838787409941923,2015
201501260UTA,-2.044825374498867,0.27399107309475035,-0.26569652771116914,1.4841277392379624,-1.0188081288660316,0.8456874246850061,-1.0188081288660316,0.8456874246850061,2015
201501270DAL,4.222451581354228,0.040301958539664895,3.333329123256714,1.5015113213043847,3.2022405085438432,2.039314069598042,3.2022405085438432,2.039314069598042,2015
201501270DET,-2.6184786767301986,-1.8047550935793737,2.5774286104160424,1.2077111921763848,1.4632890429514671,1.5282893281763963,1.4632890429514671,1.5282893281763963,2015
201501270GSW,0.8348078113006636,5.093596843097114,1.3104893561011295,6.3049721065697355,1.416970069705919,5.954483070436464,1.416970069705919,5.954483070436464,2015
201501270IND,0.38011037474049303,-3.125474118018232,0.7129829276823507,-5.089331038224319,0.4346333411227767,-5.086567736862929,0.4346333411227767,-5.086567736862929,2015
201501270LAL,3.255083577239521,-1.0151100917892215,3.3091649697714303,-2.5324246923970914,3.2426953783783143,-1.9780654825121256,3.2426953783783143,-1.9780654825121256,2015
201501270MIA,3.4282449110143887,0.6855427450343612,5.706979604678885,-2.122262247074648,6.078520154894715,-2.717900792892307,6.078520154894715,-2.717900792892307,2015
201501280ATL,-1.646066321080255,10.587450924469842,-3.3788492574210487,10.651074801559282,-3.202130695020687,10.245507119464897,-3.202130695020687,10.245507119464897,2015
201501280CLE,3.3498498779858856,-2.3985050380878192,2.223877206533537,3.148374283551636,2.824165649664985,1.9744466578811732,2.824165649664985,1.9744466578811732,2015
201501280HOU,-0.6384804190210929,3.7598335651465646,0.8565991695501936,2.6212968488646986,1.912898402061116,2.0712636384845524,1.912898402061116,2.0712636384845524,2015
201501280MIN,-1.306299631950857,-4.696800999991069,0.44526076640124934,-8.207556776096165,-0.7366627422768705,-7.748704009315841,-0.7366627422768705,-7.748704009315841,2015
201501280NOP,-2.726250039751072,1.1028465436337704,-2.1813812121770155,3.219478209686347,-1.1904308259089529,2.6145685387383373,-1.1904308259089529,2.6145685387383373,2015
201501280NYK,-1.6642083355186763,-6.862468790487856,-2.2266077339314556,-10.469059471394068,-2.149094785083712,-10.941744084764261,-2.149094785083712,-10.941744084764261,2015
201501280PHI,-2.0247287322217495,-0.31342058135019357,0.636765519040793,-1.6527621147121216,1.3820009114851075,-1.1687600431063059,1.3820009114851075,-1.1687600431063059,2015
201501280PHO,3.464598656134946,-0.6739305265264797,3.6888730688710787,-0.19143732021817073,3.3492738246647598,0.4274532385744146,3.3492738246647598,0.4274532385744146,2015
201501280SAS,-0.8851210546965333,-1.3707520601885008,-1.9747205140601167,-3.312927826271533,-2.2208714151870326,-3.4312201167924985,-2.2208714151870326,-3.4312201167924985,2015
201501280TOR,-3.321800413595195,0.7942490504169974,-2.6052599088240633,1.1922960866461274,-1.8790072678396335,0.5193287875362221,-1.8790072678396335,0.5193287875362221,2015
201501280UTA,-1.1990482455743887,-0.4645346694532613,0.0909935584376349,0.7731704451255439,-0.6247754246051175,0.884481301293962,-0.6247754246051175,0.884481301293962,2015
201501290IND,-6.088348299566411,-3.5396127936947366,-9.754576907373252,-5.568644197188096,-10.710553939967733,-5.253200152870959,-10.710553939967733,-5.253200152870959,2015
201501290LAL,1.6844340186987985,-1.2246251706846465,2.1523035554666166,-2.9121327914967416,1.484978885684778,-2.227230508995187,1.484978885684778,-2.227230508995187,2015
201501290MEM,-2.0483522825737204,4.90123395891499,-1.4582789788154429,3.9782412750109053,-1.3891018465384792,3.34704050240476,-1.3891018465384792,3.34704050240476,2015
201501290ORL,3.9645156033618107,-1.0456010632751145,6.343606525251722,-0.0451409357635324,6.1165567232058,0.6772007447028404,6.1165567232058,0.6772007447028404,2015
201501300ATL,2.9256345480312653,10.67388746551185,1.7070858771242037,10.759821181104947,2.5192496007221528,10.438020476279501,2.5192496007221528,10.438020476279501,2015
201501300BOS,4.145564901564072,-1.9286041279398418,2.9543985546012017,-0.04084512746537072,2.1914607142165057,-0.463805978566836,2.1914607142165057,-0.463805978566836,2015
201501300BRK,1.124583695729303,-1.7325028621222636,1.3552112395645217,-3.487595636966713,0.7507316018396679,-3.1655605274467162,0.7507316018396679,-3.1655605274467162,2015
201501300CLE,-3.6521350589075006,-1.974289708133199,-2.7681750617424576,3.665165612960969,-2.1921981025463992,2.43249311357506,-2.1921981025463992,2.43249311357506,2015
201501300MIA,-1.0242117554385999,0.1492720526869391,0.5234974638136904,-2.758889167647485,1.6919272726481136,-2.690850712750702,1.6919272726481136,-2.690850712750702,2015
201501300NOP,-0.9217218649501646,0.42494878645641876,0.43962185726774194,2.4963759763247744,-0.3310839919248914,2.593671456015142,-0.3310839919248914,2.593671456015142,2015
201501300PHI,-4.074496504002084,0.43468694057838064,-7.721450882229547,-1.0338079609719735,-7.843394238540552,-1.254843127013622,-7.843394238540552,-1.254843127013622,2015
201501300PHO,0.8772379418224823,-0.3563298374034005,1.5243222235803486,0.16250002427189614,1.5270153139363287,0.4017677897159035,1.5270153139363287,0.4017677897159035,2015
201501300UTA,4.243970635698979,-0.7418610500774854,5.463157907204248,0.4245421462954351,5.98433799776119,0.8140825814398953,5.98433799776119,0.8140825814398953,2015
201501310ATL,1.0516850168036758,11.009573929582928,-0.6002636776314993,11.025587774849082,-1.2513911626594354,10.596137097797728,-1.2513911626594354,10.596137097797728,2015
201501310DEN,-0.9940235274740417,-2.236736550427633,-2.1365456194443766,-1.635719082231418,-2.116752183980856,-1.5969553388261193,-2.116752183980856,-1.5969553388261193,2015
201501310DET,4.418085566403153,-2.7728362541503238,3.2921837626172277,0.017811365300644866,2.4564541845960335,1.103879128799439,2.4564541845960335,1.103879128799439,2015
201501310GSW,-0.06162826241046204,3.4233743518874675,0.48960609802412236,4.7131515412090295,0.4109601942414726,5.800693004108475,0.4109601942414726,5.800693004108475,2015
201501310IND,-3.8311004601108642,-3.282744013846372,-2.974049875838155,-5.328287400890975,-2.443308816409713,-5.320068525549355,-2.443308816409713,-5.320068525549355,2015
201501310MEM,-2.43832882644012,5.089618226768902,-2.9410902979522717,4.1556813784268805,-2.1900733837366277,3.4549933575075404,-2.1900733837366277,3.4549933575075404,2015
201501310MIL,2.589948083960188,4.353655266729476,1.4413192833800679,6.721578961479143,2.236459608816096,6.091767885262051,2.236459608816096,6.091767885262051,2015
201501310MIN,-1.7953243069298352,-4.6914945802273795,3.8710404270566663,-8.154995165570021,2.843856702175696,-7.973403263911501,2.843856702175696,-7.973403263911501,2015
201501310ORL,-0.768633983406005,-1.4347407266427794,1.011248291675333,-0.4231133719909508,1.4442123778872744,0.3609603592340642,1.4442123778872744,0.3609603592340642,2015
201501310SAS,-1.663051599182019,-1.2618495874109925,-0.12642497421740728,-3.1511027208872733,-0.19172308555592465,-3.3552111426505182,-0.19172308555592465,-3.3552111426505182,2015
201501310WAS,1.3877304262840973,3.146997967011867,1.7792361949154518,3.334935724381012,0.95798014343177,3.31093213814623,0.95798014343177,3.31093213814623,2015
201502010BOS,-0.1063057193456558,-2.2011247927789235,-3.2466399955091276,-0.3786303354813967,-2.8414850271121055,-0.22573578643275974,-2.8414850271121055,-0.22573578643275974,2015
201502010NYK,-0.41742909380833026,-6.345217079414775,-2.284151459610472,-9.994933703670373,-2.320644100172532,-10.393602448927991,-2.320644100172532,-10.393602448927991,2015
201502020BRK,-1.0134263517793585,-1.9956495926770579,0.5224708580234108,-3.911620592317643,0.034276163093132674,-3.33608065702883,0.034276163093132674,-3.33608065702883,2015
201502020CLE,0.9912575352561213,-1.634779083299879,-0.650451349758308,4.230657867504924,-1.1568755896535448,3.2622141707731185,-1.1568755896535448,3.2622141707731185,2015
201502020DAL,-4.852039803857334,-0.49999946546338947,-8.514612606018279,1.2566116207722757,-8.120513221795251,1.194556063747351,-8.120513221795251,1.194556063747351,2015
201502020NOP,11.07000141113048,1.166278520688273,11.07577544697589,3.06242280780992,10.739821012421901,2.7766982677952563,10.739821012421901,2.7766982677952563,2015
201502020OKC,-1.7033752445853914,-2.819749423238857,-0.6684767010878936,-3.210749076729307,0.06050821280905675,-2.3594839178029634,0.06050821280905675,-2.3594839178029634,2015
201502020PHO,5.471038823567639,-0.23399119986685335,4.425340157203916,0.27991304246099347,3.715924912397938,0.35942976546009636,3.715924912397938,0.35942976546009636,2015
201502020TOR,4.897355230305173,2.0400690419526057,7.220362479392456,2.3768636771496254,6.244934732240353,1.3158410930946456,6.244934732240353,1.3158410930946456,2015
201502020WAS,-0.35628774110928063,2.4946593513433584,-1.4919675784121758,2.737308242146838,-1.9649078565494265,3.155708203550582,-1.9649078565494265,3.155708203550582,2015
201502030DET,0.4942171600876044,-2.142079166381599,-2.7002071210568097,0.6610158886201667,-2.817558390114208,0.9557554189155409,-2.817558390114208,0.9557554189155409,2015
201502030NYK,-2.8016476722121837,-5.9211339308924025,-0.9250632099337146,-9.577529904182953,-0.22593139640872698,-10.11666641389613,-0.22593139640872698,-10.11666641389613,2015
201502030PHI,-2.874472336792394,0.9318128405950645,-2.280297123263619,-0.7696619994602489,-1.8478208762167554,-1.0407687160250731,-1.8478208762167554,-1.0407687160250731,2015
201502030POR,0.07873523373402946,2.04624812038449,1.1745485122906558,0.9425357654667543,0.892520338722553,1.849416754205486,0.892520338722553,1.849416754205486,2015
201502030SAC,3.595737289343859,-3.168205889561399,4.922844596772158,-2.257105464354119,5.6316059741384,-2.514939407295287,5.6316059741384,-2.514939407295287,2015
201502040ATL,1.741122342561745,10.482527224248813,2.0146127113662793,10.453236705385205,2.9799283058277566,10.758841042899077,2.9799283058277566,10.758841042899077,2015
201502040BOS,-3.6091877664659755,-2.308748390023581,-2.8584631414858066,-0.34824387090092657,-2.0728348156750975,-0.2522030508485547,-2.0728348156750975,-0.2522030508485547,2015
201502040GSW,-0.3323218050700376,3.771672319639336,1.349770490276402,5.146833371282909,1.0832063928987132,5.463474841026435,1.0832063928987132,5.463474841026435,2015
201502040HOU,0.5825363668295438,3.7873284786344286,1.1972161498281224,2.648979239297706,1.5955293993383755,2.582372013878098,1.5955293993383755,2.582372013878098,2015
201502040IND,-1.7520761552511779,-3.9456385843958373,1.0706839075051988,-6.045231812375011,0.8393709266486878,-5.474552746264215,0.8393709266486878,-5.474552746264215,2015
201502040MIL,-0.8415122423307029,5.579724130426282,-2.7015552590978906,7.945693551477767,-2.4578510005513565,6.640023020088104,-2.4578510005513565,6.640023020088104,2015
201502040MIN,0.10421414895718328,-5.019717464250689,-3.109875139941842,-8.607771475522405,-2.802068268808707,-8.216730180480797,-2.802068268808707,-8.216730180480797,2015
201502040NOP,-2.657667147931477,1.7537527075699408,-3.097575423029884,3.6849615494006045,-2.6099254682556445,3.025940654389805,-2.6099254682556445,3.025940654389805,2015
201502040SAS,-1.8654575198927716,-1.911474834813653,-0.7816503547873186,-3.7999985531280913,-0.22226742370206112,-3.411186890019529,-0.22226742370206112,-3.411186890019529,2015
201502040TOR,-1.2225664305323356,1.3577001418314971,-3.214322655080963,1.6515326050643182,-3.3044538883481995,1.5113537885037325,-3.3044538883481995,1.5113537885037325,2015
201502040UTA,5.904236922591529,-0.14847492853907696,4.958876245231895,0.9878080550071324,4.01477132092792,0.99277704653588,4.01477132092792,0.99277704653588,2015
201502050CHO,1.4238551098598684,0.3972492676723327,1.8194924044668603,-0.7692720476316168,2.8173978535005832,-1.7295528583984119,2.8173978535005832,-1.7295528583984119,2015
201502050CLE,-1.7865095139240807,-1.5753343886388222,-0.1748270792132658,4.349868517206865,0.11405265377266953,3.6404225531161836,0.11405265377266953,3.6404225531161836,2015
201502050POR,-0.6671892988907437,2.2734582826575966,-0.2536230455669859,1.1292762227502777,0.14691486739701234,1.5655590970858408,0.14691486739701234,1.5655590970858408,2015
201502050SAC,-0.5703716384322988,-3.34414091985688,1.1155599712534716,-2.4810942388648733,1.0188811678902276,-2.602779184213651,1.0188811678902276,-2.602779184213651,2015
201502060ATL,4.009722153001597,10.79979445695069,5.38104389030584,10.648357012284624,5.322000568890654,10.768975487026504,5.322000568890654,10.768975487026504,2015
201502060BOS,1.666528270268648,-1.9072322749443593,-0.191495981238063,0.05255631812798711,-0.8164071806287024,-0.19916090987536203,-0.8164071806287024,-0.19916090987536203,2015
201502060BRK,-6.414033213081005,-0.4835647768048723,-10.15434924321574,-2.4051837224509143,-10.035295156042574,-3.2341264606131532,-10.035295156042574,-3.2341264606131532,2015
201502060DET,-4.010703881545197,-2.1286506108031453,-3.2592633305147203,0.6892434464644239,-2.278900478081337,0.7138718865179353,-2.278900478081337,0.7138718865179353,2015
201502060HOU,5.786318333167603,4.212632259545963,8.116248433488249,2.927174732168119,7.009078259294704,2.7910313241989133,7.009078259294704,2.7910313241989133,2015
201502060IND,-1.2016345039035485,-3.56906412884387,4.879379796906697,-5.663791351334236,4.0240810841979595,-5.54455612959039,4.0240810841979595,-5.54455612959039,2015
201502060MIN,6.196973387149129,-4.554742344339058,5.318361526877258,-8.038970111965295,4.361638284334595,-8.207559502900285,4.361638284334595,-8.207559502900285,2015
201502060OKC,1.142890751313086,-2.046805191674622,3.090114669603121,-2.5027285432324007,3.1096224169025466,-2.719820234575763,3.1096224169025466,-2.719820234575763,2015
201502060ORL,-1.048106445072026,-1.9542922290619131,-2.8721101411083723,-0.8624631656603405,-2.585942832481248,-0.4549693480390105,-2.585942832481248,-0.4549693480390105,2015
201502060PHO,-0.4412113930966761,-1.020996773155332,0.62832277336177,-0.5584503940324055,0.9120866118864166,-0.011915265843425024,0.9120866118864166,-0.011915265843425024,2015
201502060SAS,-0.36076097095444837,-1.8226401256445115,-3.678676503498952,-3.719185742255071,-2.936091695788144,-3.5181114639787405,-2.936091695788144,-3.5181114639787405,2015
201502060TOR,-2.1602093986593545,0.6186984881040374,-0.7043383589130983,0.8423936724342695,0.007915976897502711,1.5329222459623857,0.007915976897502711,1.5329222459623857,2015
201502070DAL,2.627265756922185,-0.1546980423214066,1.4341035712157009,1.4500222659054103,1.4796996544117569,1.117785017282764,1.4796996544117569,1.117785017282764,2015
201502070MIL,-1.6759287304037187,5.441198755602681,0.2834029106396443,7.843425248990357,-0.22613721916896287,7.365152533346616,-0.22613721916896287,7.365152533346616,2015
201502070NOP,0.1572325859180097,1.8440776402939818,0.9190206569577093,3.8064953245935556,1.527685832097123,3.226641422903054,1.527685832097123,3.226641422903054,2015
201502070NYK,3.4652697311380294,-6.711234110403378,4.968249690300375,-10.364917474622175,5.099213499512427,-10.05256111740976,5.099213499512427,-10.05256111740976,2015
201502070PHI,0.9358958265992001,1.4352247257280073,-0.35178355512670123,-0.4223425737497202,-1.4844579322850204,-0.6113372571349688,-1.4844579322850204,-0.6113372571349688,2015
201502070UTA,-3.759814515967772,-0.7852393771577084,-2.815556533516812,0.40098183335151916,-2.65020684719008,0.731562294238676,-2.65020684719008,0.731562294238676,2015
201502070WAS,-0.18636387948249933,0.885208550933001,-2.1946154910444804,1.4020039119619447,-3.0986978925469604,2.4995376771990023,-3.0986978925469604,2.4995376771990023,2015
201502080CHO,-2.8814317095362476,0.17441366665210012,-5.1483065270385,-0.9992449779975452,-5.4739320545085235,-1.287255715445422,-5.4739320545085235,-1.287255715445422,2015
201502080CLE,-1.408059882489944,-1.8892669232111672,-3.313343290596272,4.363894972610961,-2.7692862723844733,4.226667865707847,-2.7692862723844733,4.226667865707847,2015
201502080DET,-3.7817380613728293,-1.8340848372183203,-7.242057591671255,1.0240587237669878,-8.0466429721628,0.6832631417830358,-8.0466429721628,0.6832631417830358,2015
201502080HOU,2.190601617710424,4.557751837110885,1.0754546231333961,3.1999979166660104,1.2882958905117334,2.9406718423691607,1.2882958905117334,2.9406718423691607,2015
201502080MEM,11.34424687881426,5.423969104182898,11.061151212290092,4.521449006583218,10.837321555481639,4.559658264889012,10.837321555481639,4.559658264889012,2015
201502080OKC,-2.67140707088992,-2.747992080655518,-1.1977226984867926,-3.219109198222835,-0.2068700659232352,-2.866310045516359,-0.2068700659232352,-2.866310045516359,2015
201502080ORL,0.6149731859009187,-1.5943387916439953,1.5470736654308936,-0.4212300161724407,1.44173760122747,-0.5336790909104128,1.44173760122747,-0.5336790909104128,2015
201502080SAC,-0.6769687890942997,-4.087545597958943,-0.33110945402215464,-3.0967138347647953,-0.03519395481075568,-2.732115834846869,-0.03519395481075568,-2.732115834846869,2015
201502080TOR,-1.7053066375448651,1.129896160334603,-3.543373651302268,1.3357780120079639,-3.505742285614254,1.5568359001893584,-3.505742285614254,1.5568359001893584,2015
201502090DAL,-2.9428714426057425,0.28196609689035057,-1.645550491444304,1.808671213987715,-0.5543987907085762,1.331980642311768,-0.5543987907085762,1.331980642311768,2015
201502090DEN,-2.4765277089396953,-4.305269655130022,-2.77128140526532,-3.594078607817284,-2.95708899073867,-2.514350044021382,-2.95708899073867,-2.514350044021382,2015
201502090IND,-2.239200775962132,-2.423171836324361,-3.994362564002458,-4.458404989460238,-3.5868251763077823,-5.368777713047844,-3.5868251763077823,-5.368777713047844,2015
201502090MIA,-6.785705939787725,-0.4780944590540983,-10.522247013713692,-3.854488594451759,-10.061425707796365,-3.2247960870176624,-10.061425707796365,-3.2247960870176624,2015
201502090MIL,-0.48493212407664643,5.736021553189481,-2.4716813367697874,8.055039731907417,-2.9475032391050835,7.650391401122564,-2.9475032391050835,7.650391401122564,2015
201502090MIN,10.918245443438558,-3.0298427681758007,10.643104464283223,-6.458980637178968,10.817868769344685,-7.83623126465437,10.817868769344685,-7.83623126465437,2015
201502090NOP,-0.45750829516653724,1.3863370403110729,0.6821391345995025,3.178442316120371,0.7163904091510025,3.2198021073087246,0.7163904091510025,3.2198021073087246,2015
201502090PHI,3.5397415605223728,2.1967068856751073,5.125579229391896,0.2251188491211238,5.042950386543701,-0.4015161221194526,5.042950386543701,-0.4015161221194526,2015
201502090WAS,-1.8870397641685912,1.183776795527148,-0.7068787572857715,1.6790697576872518,-0.643968727830786,2.1645704586683645,-0.643968727830786,2.1645704586683645,2015
201502100CHI,-3.341536770123831,0.9076741584255146,-2.472813917002579,1.8327224065442245,-2.6828889773902223,1.5287764429679858,-2.6828889773902223,1.5287764429679858,2015
201502100CHO,-2.585980130415347,-0.28384620655978665,0.2409817692747005,-1.689146515575807,0.6172991834886871,-1.2396600490313705,0.6172991834886871,-1.2396600490313705,2015
201502100LAL,-4.601753795526111,-1.4900036234945553,-4.000900110422801,-3.4734446837050292,-2.9381202326226084,-2.926122937602463,-2.9381202326226084,-2.926122937602463,2015
201502100MEM,-0.8315729702616999,5.849970539558598,-2.7193354523429853,4.939495754590091,-2.819459875001129,4.719867344818876,-2.819459875001129,4.719867344818876,2015
201502100PHO,3.931143174613652,-1.422977616929412,2.553794297526281,-0.9550093717843708,2.929421417146091,-0.2214455208201335,2.929421417146091,-0.2214455208201335,2015
201502110BOS,11.219642271598463,-1.9707515279905188,10.846698108952623,0.0717884277225842,10.788053825028607,-0.20736495997097038,10.788053825028607,-0.20736495997097038,2015
201502110CLE,-0.11947109981256432,-1.8073231822065594,-3.6474350716308237,4.523996365719718,-3.3728870710148855,4.3698063245009715,-3.3728870710148855,4.3698063245009715,2015
201502110DAL,0.1132521893999261,-0.48803721028615143,1.3821560412612506,1.157034979065351,0.8759927249786384,1.3562784235434375,0.8759927249786384,1.3562784235434375,2015
201502110DET,-1.870388684907624,-2.04725949919796,-3.5976302568294827,0.9418470625935704,-3.634275581400774,0.771305133037508,-3.634275581400774,0.771305133037508,2015
201502110LAC,4.489521900901817,-2.1728681354292405,3.129201122592839,-0.9939142565219399,2.9585551784780306,-0.6989803377593317,2.9585551784780306,-0.6989803377593317,2015
201502110MIL,-3.5030553781756417,6.082662399374534,-2.629234826428693,8.302693847480615,-2.6254198024886453,7.9139105487894765,-2.6254198024886453,7.9139105487894765,2015
201502110MIN,3.6048006702591735,-3.3312395963357044,5.265394256524729,-6.6625742818483715,5.134990839096318,-7.5874944507007624,5.134990839096318,-7.5874944507007624,2015
201502110NOP,-2.7919839273788654,0.8155765557446095,-4.855137296633213,2.478425409458623,-5.2498598962886955,3.216810346164366,-5.2498598962886955,3.216810346164366,2015
201502110OKC,5.965348352530405,-2.1800435685436064,5.081538736568767,-2.364459902659803,4.8741769045091905,-2.860983924856592,4.8741769045091905,-2.860983924856592,2015
201502110ORL,-7.144329299029259,-2.0561250840957968,-10.729300536534627,-0.8363345737641303,-10.223879645989927,-0.7128389281263159,-10.223879645989927,-0.7128389281263159,2015
201502110POR,-2.004022283689812,2.817210280207661,-4.0313453388062435,1.7216582422731292,-3.112658362154047,1.2907246180365544,-3.112658362154047,1.2907246180365544,2015
201502110TOR,1.35286211545435,1.66379029875187,1.8085255741656105,1.7867669247081537,1.9101687669657974,1.628761847713297,1.9101687669657974,1.628761847713297,2015
201502120CHI,-1.683766008474585,1.0691927664773253,4.778335024905875,1.9891433159703382,4.521022090809173,1.5015830697186061,4.521022090809173,1.5015830697186061,2015
201502190LAC,-1.5754595943395842,-1.7526185305945816,-3.1899608263342216,-0.6677597780121403,-3.6407519323085986,-0.8973521104319234,-3.6407519323085986,-0.8973521104319234,2015
201502190OKC,-0.1444869444622583,-1.8148790019570278,1.349903566542082,-1.9141100079756157,1.3718270811717386,-2.644877413397643,1.3718270811717386,-2.644877413397643,2015
201502200ATL,2.0183549865202295,10.496911938107914,2.108214250154397,10.105589720532564,1.6835915235864547,10.626356203954723,1.6835915235864547,10.626356203954723,2015
201502200DAL,4.069272296067162,-0.4920710283325036,2.8030466440830395,0.9873606355251923,2.877032325388999,1.3114254387132036,2.877032325388999,1.3114254387132036,2015
201502200DET,1.6035628882093107,-2.3421885897659998,2.3221156228505997,0.5341776320983094,1.6345486362636479,0.7501654236171985,1.6345486362636479,0.7501654236171985,2015
201502200GSW,-2.149089033288817,3.8047014647921884,-3.5415973837301777,5.434584183647274,-3.59768507074228,5.22028077024217,-3.59768507074228,5.22028077024217,2015
201502200LAL,-0.946950783233504,-2.095689869100397,-2.861378434321658,-4.1287192535055794,-2.6444195153351315,-3.4200863278032316,-2.6444195153351315,-3.4200863278032316,2015
201502200MIL,-4.087735135330853,6.267661106379606,-3.442999455321587,8.477887791934176,-3.2393336281376364,8.123498100879763,-3.2393336281376364,8.123498100879763,2015
201502200MIN,-1.981356343217577,-3.5311403908687193,-1.5304161968509327,-6.831764208970917,-0.5581159032993094,-7.307019717859536,-0.5581159032993094,-7.307019717859536,2015
201502200NYK,-0.24302827354453882,-7.462924509664269,-3.9017737308169806,-11.106691187746616,-3.4820760268995277,-10.409172560002633,-3.4820760268995277,-10.409172560002633,2015
201502200ORL,0.33433887979384025,-1.7375298734607867,1.7931853696159905,-0.458943922552141,3.0052707731320445,-0.6779167983703571,3.0052707731320445,-0.6779167983703571,2015
201502200PHI,-2.310746251428096,2.1316477759383083,-4.1698972567905805,0.085303821988294,-5.056794872271963,-0.28725487218282036,-5.056794872271963,-0.28725487218282036,2015
201502200SAC,-1.248021194499966,-3.6880540851807133,0.8128968161426435,-2.8044287708822537,-0.008777101366963672,-2.716640353576668,-0.008777101366963672,-2.716640353576668,2015
201502200UTA,2.908877865618244,-0.23029807642396705,1.8190321569724688,1.189287453784523,1.3536767636352878,0.8784492152276163,1.3536767636352878,0.8784492152276163,2015
201502200WAS,-2.218136130206574,0.9982974276859906,4.4453627180256134,1.4870782487193708,4.5568062325626215,1.701797101394553,4.5568062325626215,1.701797101394553,2015
201502210CHI,-2.4488384651953403,0.9136647976147927,-2.167211555683725,1.7779260272414774,-0.9659700029900957,1.7313336158325405,-0.9659700029900957,1.7313336158325405,2015
201502210CHO,-1.467294918086779,-0.822566837777174,-1.5515670769587295,-2.390011808894677,-2.387209355719117,-1.2819044139397537,-2.387209355719117,-1.2819044139397537,2015
201502210HOU,2.6866881666868636,3.630802934511337,2.8775067357165938,2.4354038961594924,1.767032033347616,2.8414364348659635,1.767032033347616,2.8414364348659635,2015
201502210LAC,-3.2959770791846026,-1.1789890916453487,-2.3857704593013125,-0.31612322061617704,-2.700753056982741,-0.9209014673324086,-2.700753056982741,-0.9209014673324086,2015
201502210MIA,-0.33947131089708904,0.024877613686964395,1.2153597045155422,-3.459723936962728,2.5936704656512006,-3.6086621628838476,2.5936704656512006,-3.6086621628838476,2015
201502220DAL,-1.1969461943052124,-0.05360166677667877,-2.791837669450416,1.3550033834487394,-1.4985494291127939,1.3513326740790816,-1.4985494291127939,1.3513326740790816,2015
201502220DET,0.5876458911995996,-1.6522904991714853,0.8565984446607473,1.0783672277074352,1.5087947236102977,0.7514459769842379,1.5087947236102977,0.7514459769842379,2015
201502220IND,4.053174902713685,-2.084715861422403,5.687915960362886,-3.7610484021921486,5.3104612017555,-4.676097637241486,5.3104612017555,-4.676097637241486,2015
201502220LAL,-1.6400982004960767,-2.511364514764624,0.3942385045617023,-4.623331988518856,0.21110651771560582,-3.740382449373392,0.21110651771560582,-3.740382449373392,2015
201502220MIL,9.82857875794128,6.499528217247885,9.336297234970367,8.695172952637993,10.440199625552248,8.248411334406468,10.440199625552248,8.248411334406468,2015
201502220NYK,-1.8074845937201758,-7.730830396895772,5.0758425220842405,-11.548740981600869,4.677801900042184,-10.737707739572286,4.677801900042184,-10.737707739572286,2015
