,perMetric,perMetric,perMetricN,perMetricN,game
homeTeam,away,home,away,home,year
game_id,,,,,
202102060OKC,-1.2458478073447932,2.6330899727316464,-0.08800202632590864,0.9885437055837327,2021
202102060ORL,0.29958608692260835,-1.1995503146382323,-1.8013707678658348,-0.41363753220662214,2021
202102060PHI,-1.158369646145399,1.61773334889779,0.06864948253326097,0.2465932012026143,2021
202102060SAC,-0.6434744184711363,1.0916464487421251,0.8071958072080732,2.284766206388834,2021
202102070CHO,-2.452913872843755,1.3507796096290345,-0.062033938854088755,1.1502967075522827,2021
202102070IND,2.6475982227610224,-0.5695381885065665,0.8656103192835085,-1.129393971427369,2021
202102070LAC,1.6324772968748977,0.6635451862474149,2.424075535708666,0.08123101796575749,2021
202102070NYK,-3.484382781308309,2.5464082103348815,-1.7683212998010664,0.7352988581775751,2021
202102070PHO,0.7840060119031804,0.30360274801617493,-0.024983264142452666,0.4628631840544887,2021
202102080CHI,-2.9706084151282193,0.7754918626485523,-0.326935323674223,-1.1261591677628597,2021
202102080CHO,0.699415808852903,1.8684741519134995,0.6526540540540942,2.0950837427986633,2021
202102080DAL,-1.709870097905104,-2.4563946846610314,-0.3236924960213821,-1.230113499824757,2021
202102080DEN,-2.525894144874542,-1.184305266603909,-0.700304595080974,-0.17448911276248502,2021
202102080LAL,3.097112263291957,0.7418741174026167,0.8107980823678909,-0.1874688410567451,2021
202102080MEM,-2.6491382774908274,0.9886784443809642,-0.12819838568671071,0.3844280097322599,2021
202102080PHO,1.566067770316936,0.7424480338977677,-1.2505315535467032,1.6452735085938932,2021
202102080SAS,1.5072551710624893,1.8660640838643552,-0.09082369758498149,0.8244540621468819,2021
202102090DET,-1.4646585135372572,-1.6285769254102078,-0.503554121290981,-0.5787320718790036,2021
202102090MIA,2.2060696875142565,-3.1440442584876838,0.5625427424128635,-1.109989852929191,2021
202102090NOP,0.17028879276952757,-0.9388711250726285,-0.24985676871607265,1.210047931622893,2021
202102090POR,-1.6754560903641753,0.305794417308638,-1.3753958033865616,0.8279264159640587,2021
202102090SAC,1.9240222162896483,2.385217074456012,1.2004468682957543,2.6550074467917595,2021
202102090SAS,1.0308306172080517,2.342488637718793,-0.7955800723042559,0.6763447405386965,2021
202102090UTA,0.34516072602158765,3.0042414266403945,-0.8578750055967961,0.762234898587596,2021
202102100BRK,-0.9261813923859386,-2.1339677609386314,-1.9131296682686578,-1.5067636291618864,2021
202102100CHI,-0.632436738254734,0.15142329998253956,0.8114337445508366,-1.3561812748561226,2021
202102100DAL,-0.6601934726073448,-2.2569317510793834,-0.36504667526147216,-0.6358706909295718,2021
202102100DEN,1.234745621379739,-1.630491536271382,-1.1079070576328451,-1.0710305705569434,2021
202102100LAL,2.9091683126437964,0.9298180680507784,-0.12071090693808206,0.6243509163716359,2021
202102100MEM,2.397601167996875,0.5563329126467682,2.0231102214445587,-0.7079648370082159,2021
202102100MIN,-0.08919459133369756,-1.909333031486753,-1.2207947882753745,-0.3024501315372973,2021
202102100PHO,-2.079707875207067,1.0737701828349646,0.4509302484764497,1.5109861620915832,2021
202102100WAS,-2.2167927457566314,-2.3465398524622056,0.6104474170089138,0.7024887990878887,2021
202102110BOS,-1.8720485227124701,0.005911822447705717,1.5758468141245796,-0.5725900337080558,2021
202102110DET,-1.447034935699742,-0.9592676780088354,-1.832882674144982,0.5517657370585678,2021
202102110GSW,-1.9879160189259846,1.5052223441991277,-1.1660478654503506,0.14442115012632634,2021
202102110HOU,-2.822425334942121,-0.1361455940483669,-0.23908490072360922,-1.098713540726071,2021
202102110POR,2.288555158102021,0.6182543458704473,0.9411040033279077,1.5137701512126598,2021
202102120ATL,1.8680969107277168,-1.0595298490539609,-0.4136695120764736,-0.43048279123855526,2021
202102120BOS,-1.3553095921758649,0.44897639823526525,-0.5750922287610185,0.2731279427366189,2021
202102120CHI,0.13661167365491167,0.7136641003941833,-1.2788346171054221,-0.2595127361684957,2021
202102120CHO,-2.135139296475362,1.9639218444686346,-1.1226947249256756,0.8091779609104677,2021
202102120DAL,-1.1946775386663777,-1.8575953746327674,0.7916153293312969,0.2747935561149102,2021
202102120DEN,2.7656416016528267,-1.4297716675657597,0.031870287170630174,-1.188303625902571,2021
202102120LAL,0.9900122361750086,1.0733447790417472,-0.8692169146981221,1.4986936790151626,2021
202102120POR,1.0340257526741166,1.2892950240593777,-0.7141885979386993,1.6503830911256072,2021
202102120SAC,-2.213062374121682,2.0206841326436393,-1.1073481268273908,1.6698193309078817,2021
202102120UTA,-2.6840757838807967,3.3434903302142764,0.626815276808571,0.7067039268479414,2021
202102120WAS,1.8844507639686938,-2.691284075506367,-0.2330228259837539,-0.33467828640083896,2021
202102130ATL,-1.0509930215327117,-1.6149677924115462,-0.8656925038325243,-1.3912762946922395,2021
202102130GSW,-1.6131142176248296,1.730368699394825,-1.2820179909477654,0.02549105150850378,2021
202102130NYK,-0.5937336858345041,2.2948113658093696,-1.9122840315001746,0.3890093005940263,2021
202102130PHO,1.6175144799130905,1.6781380915086945,0.049358027073244215,1.6040262001674472,2021
202102130UTA,-2.364837243155984,3.788812934208554,-0.08966782311025923,1.7310549252200018,2021
202102140CHO,2.423534854085302,2.400699544959739,0.7366998324992582,0.5169882840616342,2021
202102140DAL,1.6804568010768737,-1.4297730386499996,2.236304449812293,1.2493292149965796,2021
202102140DEN,1.3176350025063215,-1.2852789094098096,1.3403305018226221,-0.42818834212252677,2021
202102140DET,-1.6224998746491455,-0.63144958563272,0.9237643249362387,0.49284423159564683,2021
202102140LAC,0.6428639756566206,0.40604046995590437,-1.5130337663255475,-1.2210773455415316,2021
202102140OKC,-3.1293983878750744,2.6211488434968766,-0.013266908854895676,0.24335992800264578,2021
202102140PHO,-1.5160531882640615,2.1609606197121547,-0.07588144877676173,1.5401354054720047,2021
202102140SAC,0.7457220127104343,1.323674946786019,-1.7228344915032738,1.2809811592230493,2021
202102140TOR,-2.5719169969664666,-2.3151130985000297,-1.1517890340474268,0.798324746144011,2021
202102140WAS,-0.2748836083078796,-3.1016446773470427,-0.8872354357714917,-0.16848482058064052,2021
202102150GSW,0.4238695946925972,1.3200057241660375,-1.5055931184979396,0.05163144824468158,2021
202102150IND,0.4442353040931888,-0.5734343629730443,-0.9300404148059996,-0.7601755372930852,2021
202102150LAC,-2.6520614790508947,0.6250348509199277,0.3520753183347667,-0.4727108205668712,2021
202102150NYK,-2.0925264509712136,2.794169073159992,-1.5801813600298944,1.2894658902811584,2021
202102150SAC,-1.2027512423960403,0.7830400808719631,-0.1792321532744111,0.1803749617212843,2021
202102150UTA,1.1346919517096303,4.076037170103465,-1.0046127572756438,1.8764001914078157,2021
202102150WAS,-1.0930913931851265,-2.387467489072076,-1.710740163144831,-0.22945707766164736,2021
202102160BOS,-0.705083819975183,-0.9890607965828462,-0.4270216470656838,-1.1124312944550108,2021
202102160MEM,-2.2807328736317665,1.28635687862449,-0.30359150080983566,-0.8101579335689895,2021
202102160MIL,-3.0595374104472057,-3.9844710808783184,-0.25684113333541225,-1.095181993130176,2021
202102160MIN,0.7374399130716931,-1.8274926850192905,0.47148181916598164,-0.1360443592059487,2021
202102160OKC,2.3429654083092615,3.4762215365001223,2.322258989383806,0.39753104529992556,2021
202102160PHO,-0.8358258296140733,2.3180590850253164,-0.34167888450308237,2.2663566975486202,2021
202102170BOS,-2.6197950148366616,-0.5258089484260307,-1.6458614597686627,-1.3098149603292117,2021
202102170CHI,0.026783413349901863,1.07937726043105,1.2929562002853654,0.22842818112712504,2021
202102170GSW,-3.2839456170919554,1.5171643754821318,0.49534062564967885,-0.3671478300444987,2021
202102170LAC,4.315882089733012,1.2569189889609902,1.9193204920845774,-0.06726171131744085,2021
202102170MEM,3.131564074905355,0.8108106469957885,0.49847410217370813,-0.6867010735799082,2021
202102170MIN,-1.2085763193109056,-2.1369804558043217,-1.168475102358911,-0.8911326484595306,2021
202102170NOP,2.687622869904029,-1.805186642003065,1.863450064734605,-0.357482240735706,2021
202102170ORL,3.32143763702544,-1.6731516535772233,1.293407814551343,0.07776165344232427,2021
202102170PHI,-1.5592576876116837,0.894847032080083,-2.775909549189171,-1.5263527030616744,2021
202102170WAS,-1.1683356681319985,-1.921301194645519,-0.5248612496608611,0.531612678198235,2021
202102180LAL,-0.09777890082502338,1.046927683856726,1.0605907453203764,0.41555734438937564,2021
202102180MIL,-2.3817426050173456,-4.66226588630818,-0.24326902893996005,-1.948756144117886,2021
202102180SAC,-3.7567643139405487,0.4161146680899961,-0.272381532632239,-0.6755317806521297,2021
202102190BOS,-2.0887977154897825,-1.0568062477729097,-0.9179395414689977,-1.401966973794497,2021
202102190CLE,-1.7989718771572818,0.22671094337650288,-0.6146666105533726,-1.5269724242561842,2021
202102190LAC,4.611380058477582,0.9614210202164202,1.9637818357165604,0.2978758339690051,2021
202102190MEM,-0.4025241074313346,1.1031163569861562,1.115549040043607,0.11443791260519093,2021
202102190MIL,2.839258364914988,-5.384184849408772,-0.2578538983769703,-2.858290704534232,2021
202102190MIN,-1.6598236419167538,-2.478791030936863,0.9893146355740753,-0.7689209330317612,2021
202102190NOP,1.5800121562362666,-2.4155544096235495,1.2764094082200912,-1.4766832845509223,2021
202102190ORL,1.989983072330725,-1.0820040976124137,0.4827279012682357,0.1175462170258173,2021
202102190PHI,1.5086847812122883,1.1383323473894045,1.2090986942896786,-0.47940100150838416,2021
202102200CHI,-0.08809570087229446,1.2006652201821169,-1.7205729977471926,0.4251733575335636,2021
202102200CHO,1.346063287753827,2.0085025432779293,0.31523267054577475,0.40668630853630783,2021
202102200LAL,-3.252553944978258,0.4754808485469404,-0.1085096864905738,-0.26639326885567627,2021
202102200MEM,1.9856807007683699,1.4748900114023353,1.2432326668706,0.918557098755566,2021
202102200POR,-1.2906649856202357,3.2979906375245136,1.6799434295079831,2.9921962202158747,2021
202102210ATL,-1.5721569017446235,-2.453883575126028,0.05833463452675813,-1.7936901025186864,2021
202102210CLE,2.66585733723627,-0.00010403203615538814,-0.24331097540752739,-1.5661718023530882,2021
202102210LAC,0.4736679344847623,1.465107528375686,1.9383264480220217,1.5543021197093831,2021
202102210MIL,-0.5957822841721168,-5.210783821730054,-2.9809993586281283,-3.131075946522987,2021
202102210NOP,-0.6917203881366643,-2.821222954155651,-0.6976322105843694,-2.188786215900918,2021
202102210NYK,-2.9062247754285124,2.7302900810606303,-0.9968917439417622,0.1838818707257488,2021
202102210ORL,-0.7742977618475138,-0.43808431303551565,0.8542791635626925,1.2373717773286583,2021
202102210TOR,1.446351908419576,-1.2323898974251044,-0.47767030787007114,0.9844028483315298,2021
202102220DAL,1.1684610507329651,-2.0922816458823874,0.1784488145579557,0.12523214363751123,2021
202102220HOU,1.7083518034819392,-1.8027430029210052,1.5569285034993992,-2.5021588117739078,2021
202102220LAL,-0.6607385492074336,-0.11644872830938979,1.6858013032547712,-1.046266796360169,2021
202102220OKC,-2.660624368121926,3.094962464613509,0.16180096682019468,0.32932086296068275,2021
202102220PHO,2.6680642011117115,2.292109661437742,2.049809855241264,1.2183394786027746,2021
202102220UTA,2.5586572215254773,4.1076935503183165,1.2078776118964432,1.1034521236779238,2021
202102230BRK,-0.7831975745732684,1.1698350117279723,-2.8038817072169073,3.3038027726666055,2021
202102230CLE,-1.8893130539368936,-0.42920915941339643,-0.8297832048829366,-1.6639547807931319,2021
202102230DAL,-1.2430420746886277,-1.7131860845606433,-1.6920184729238925,1.1202656345645288,2021
202102230DEN,2.353352520442673,-2.136727422933756,1.064057496383296,-0.706955755367998,2021
202102230LAC,0.04107714901028814,0.768940451132476,2.732361224516654,0.6323287774775616,2021
202102230MIL,-3.3219548958633016,-5.023368531328902,-1.1868155993879412,-2.3392927474481047,2021
202102230NYK,0.7959086095062791,3.1460202014954195,-0.7093137346928491,0.9399505139811639,2021
202102230ORL,-1.185964061645894,-0.026418013237133664,-0.22669638363706152,1.9614980056888482,2021
202102230TOR,0.863312854120089,-0.6493508431256174,-1.425242303981932,1.222697679586856,2021
202102240ATL,-1.7991265320462766,-2.6305107061635873,-1.5242429237383979,-1.015542913752044,2021
202102240CHI,-3.500294511142817,2.203745373323404,-0.928377514176352,1.4900812729292194,2021
202102240CLE,-2.29813657276247,0.3119884928132972,-2.4684253655319974,-0.7220372598608165,2021
202102240IND,1.1918801186968633,-0.8667657441783643,-0.5384885806979626,-0.29722755567179704,2021
202102240MIA,-1.0922468034326513,-2.3720444555800633,1.2228662950673834,-0.007207212424079568,2021
202102240NOP,-0.5665413388939946,-2.2699012676036876,0.7887682532818685,-1.0752237289373099,2021
202102240OKC,2.815731855767112,2.8063825520716463,1.7382241875216442,0.18523370857476912,2021
202102240PHO,2.421821238706011,2.6068213421067803,0.5533470867925125,0.928683250598082,2021
202102240UTA,-0.8182644265271115,4.244529533137783,-1.8916092055688614,0.9010392029235077,2021
202102250BRK,-0.645840735989033,1.4961003979865417,1.5672216381326458,3.1092146156113714,2021
202102250DEN,-0.1076365080129662,-1.8172517060740034,2.9940081693340774,-0.531972796664196,2021
202102250MEM,0.9176541081557303,0.789365489411221,0.5116136381998216,0.043643476700787,2021
202102250MIL,-2.1057200411886576,-4.845028916049387,-0.4832201665395126,-1.7156305281743136,2021
202102250NYK,-1.1094629608318378,2.7500486923048353,-2.4331379076178563,0.8655979283361425,2021
202102250PHI,-1.1571016272029944,1.3062088144271229,1.2992930574580375,-0.3113056654859697,2021
202102260BOS,-1.4203509482053924,-2.319931403123281,-0.4941695558194522,-1.330870606540436,2021
202102260CHI,1.826583543945567,2.5692320714623857,-0.3343770757665916,2.1249967673691947,2021
202102260DET,-1.591251296840067,-0.7307225653090246,-2.3742913777120296,-0.09927297967630583,2021
202102260GSW,3.202059036867224,1.7454653227238914,0.8044578688703514,0.4254595985578534,2021
202102260LAL,2.0338768035829204,-1.060326845527804,0.3534200025060487,-2.377961848034127,2021
202102260MEM,0.17799416032754678,1.5290254372394045,-0.4470406905923854,0.2426685586149156,2021
202102260MIA,4.486591952138475,-1.9112784084415573,0.6977790179299227,0.7407830706093383,2021
202102260OKC,-2.109705835086583,3.3145062178305285,-0.01717938411537101,-0.16171531866959432,2021
202102260TOR,-2.9415233349501353,-1.5530128505711573,-2.805377740901769,1.5065245598760524,2021
202102270BRK,-1.5180418418552648,1.7288721215189042,0.7388899092241178,2.931623363914944,2021
202102270NYK,-1.8590672874854661,3.2318370283130644,-0.41203235178572384,0.937025662503695,2021
202102270OKC,-2.5639846671156583,3.965998645442088,-1.858900847140478,0.8344345705367326,2021
202102270ORL,3.8076256837657994,-0.8786124595213938,-0.2684114863376639,0.6374407287426644,2021
202102270PHI,0.9553752550009627,1.6671490290793933,0.31251127934434425,0.532457077369761,2021
202102270SAS,-2.3641352086870135,2.3076081900082297,-0.08340233505524652,0.9587801588684599,2021
202102270WAS,-3.865781209281799,0.6390964530286887,-2.0382885242625086,3.0265639421007657,2021
202102280BOS,1.0290326064739386,-1.8812150638432072,2.9503338011194584,-1.355406115417176,2021
202102280DET,3.724501517840787,-1.208179059679484,0.9303324446807959,-1.234962473029387,2021
202102280HOU,1.256406202039221,-3.2390310309829893,0.4455955550434335,-2.645297345148486,2021
202102280LAL,2.0563507321425227,-0.706257822514825,0.5391863566603894,-1.4436977355865221,2021
202102280MIA,-2.761198262698141,-1.2323121400688812,-0.14140324786148173,2.051633477023075,2021
202102280MIL,0.45061339552773205,-4.586613748551031,-0.8063055934332632,-0.6021426676727126,2021
202102280MIN,2.1310877232534295,-4.255717362727049,-0.18697136177189255,-2.118736906922727,2021
202102280SAC,2.8911736274485946,-1.1137948024696076,0.9272517829799611,-1.5299094705596037,2021
202103010CHI,-2.26406704158272,2.264727892154525,-1.095731373450725,1.185350631723473,2021
202103010HOU,1.78980535688512,-3.637508900507843,1.3659357621925248,-2.5444175073227178,2021
202103010NOP,4.014421058635104,-2.909620644393602,-0.3014610310979061,-1.1044340023905383,2021
202103010ORL,-1.0206527961405776,-1.0854078343907005,0.8369425784921896,0.5877438191865204,2021
202103010PHI,-2.351731777013189,0.8327189271952342,-1.3007387554804768,-0.06212810488484821,2021
202103010POR,3.4867869358329333,1.6798077805699414,1.0860873908731958,-0.6631576277393172,2021
202103010SAS,1.231483075804217,2.85309362571482,2.0673089054182907,0.9870295418504644,2021
202103020BOS,-0.018390117170358877,-1.5763302199396065,-0.9798111373867853,-0.5195239721666959,2021
202103020LAL,2.3149782278965745,-0.27476456062398213,0.734966071660301,-1.3216922444807113,2021
202103020MIA,-3.204666917344184,-0.7888434854228379,-1.115869201854403,2.9679208285177108,2021
202103020MIL,-1.881925658540954,-4.11761023585294,-0.08295378138367693,0.5446556504552403,2021
202103020SAS,4.203788263865235,2.4662503552401507,0.8823506268397951,0.1237617175213579,2021
202103020WAS,1.6548840715640747,0.7241477625703361,0.55176771457792,2.0148127481905727,2021
202103030CLE,-2.7574122164887775,2.360795002689363,-2.1839778535157333,2.134084059312861,2021
202103030DAL,3.66608101990915,-0.7293980023708997,0.8268226549941619,0.7003750362790986,2021
202103030HOU,1.618326346278888,-4.208498546312086,1.71610524710391,-2.649240858700403,2021
202103030MIN,3.2292388590617342,-4.439607867370192,1.2207363157838058,-1.9608168364333283,2021
202103030NOP,1.8825865091127607,-2.20460065334483,0.37390172790047094,0.2109537562787197,2021
202103030ORL,-2.659983175641454,-1.3766626281603767,-0.20609960051542742,-0.2946585305479655,2021
202103030PHI,3.3094010675863323,1.2383993666708228,-1.3019789908912496,0.10006701928141815,2021
202103030POR,1.6248574702516798,1.9373558573411387,-0.3651256020790461,-0.7502670125628856,2021
202103030SAC,-0.7660411360042332,-1.7094081108539463,-1.2415219845511776,-1.6213124099816514,2021
202103030TOR,-1.6874658057039316,-1.2555051545383016,-1.2849416982725976,1.1262374504790464,2021
202103040BOS,-1.9838089919681536,-0.9318400733257626,-0.3239853500513977,-0.24011968518909788,2021
202103040IND,-1.1465264445363168,-2.460252767579604,0.42563045720830295,-1.2516764482686975,2021
202103040MEM,-4.853009449857577,2.1628501643287255,0.5311753995511959,0.6879601529263902,2021
202103040NOP,-1.3335272271255683,-2.8829138963895957,1.9190267178526899,-0.061690942233944,2021
202103040NYK,-0.9591619682740795,3.6715207693264826,-0.1848642064265663,0.9412306882658517,2021
202103040PHO,1.1113221786149978,2.8062548032768255,-0.2347411091388294,0.820574102508452,2021
202103040POR,-1.313276998763449,2.4508911489778207,-0.7174947145913315,-0.8470994885466891,2021
202103040SAS,3.3082289681385078,2.998517849778903,0.6423716309022387,1.1304209390511866,2021
202103040WAS,-0.6628802637842028,0.21618166980568532,-2.1279877921598933,0.8769202190131209,2021
202103100DAL,2.2829120616147947,-0.3715459506002574,-0.14062279247050757,1.7207356952821282,2021
202103100MEM,0.9748943613101151,1.8468375320890402,0.933817212299829,0.6783764813560753,2021
202103110BRK,-0.6812391275915282,1.8023944832558847,0.5618029470970988,1.3287265487711217,2021
202103110CHI,1.8350006464682664,2.5608997521575265,0.3886487380486888,1.3602345319754077,2021
202103110CHO,-1.2465435880100415,3.6793638241749242,-0.060579526364146596,1.1207066026494474,2021
202103110LAC,0.9724812451019602,-1.4215929552886344,0.17657263559568204,-2.1905334064211126,2021
202103110MIA,-1.8097027666148495,-0.8735406351225485,-1.3716184535793352,1.787083732999379,2021
202103110MIL,3.9589023890624446,-4.53699681761789,0.812882187567024,0.6737870041121629,2021
202103110NOP,-4.889732832483382,-3.3429004883926154,-1.9835080570548684,-1.0729992207889283,2021
202103110OKC,0.00684578285377313,4.023834756302616,1.720031867414416,0.9288722916891066,2021
202103110POR,2.945095736789863,2.8212988133373926,0.6529860753521183,0.15323461222568469,2021
202103110SAC,-4.392566683289084,-1.683684663123021,-2.5898236803680788,-0.9004870885497515,2021
202103110TOR,-2.226943037186981,-2.234409937702388,-0.3376299832500891,-1.002020040277281,2021
202103120CHI,-0.6453990636546862,1.9762299408797954,1.7266453919253775,0.26787813739785404,2021
202103120LAL,-2.8568403390022716,-1.1621722480947305,-1.9900745948239056,-1.0457235197853434,2021
202103120MEM,-0.7499388731136492,2.2644128985910807,1.3867885498201034,1.4750474091798587,2021
202103120NOP,2.0636355537801876,-4.091136718389279,2.0637395858163434,-1.985416677200622,2021
202103120SAS,-2.037844338082712,1.904520328160764,-2.0114263248455786,-0.9112115276063475,2021
202103120UTA,-4.705677289755849,2.7127997877888888,-2.40754071699338,-1.3948937625294278,2021
202103120WAS,2.4196704577459975,0.5573189948080746,1.5563576036259081,0.6649555028210428,2021
202103130ATL,-1.370574056656256,-1.8129561127715235,-0.26111109582441705,0.8175545933920607,2021
202103130BRK,-1.6194865373111682,2.2446401300290475,-1.0529451984171736,1.0748051183010747,2021
202103130CHO,-2.6483968621178455,4.052306773476051,-1.9990460189922252,1.63048553477004,2021
202103130DEN,-0.5384100298707182,-0.32229270924862163,0.6186915973322753,1.4949589968253791,2021
202103130MIN,2.4537286133386154,-4.141496602486718,0.10037609289594518,-0.8195417066234143,2021
202103130OKC,3.7869824711326032,4.569090569027107,1.0369337788277666,1.7627080169554605,2021
202103130PHO,-3.229660901444035,3.3126659367886404,-1.8093099532386407,0.7058445946818578,2021
202103130WAS,-4.365076899688049,0.15606607911938575,0.6582916316408525,-0.4830303739093007,2021
202103140ATL,1.7698087704171588,-1.4248723756221437,2.1990179298305543,0.6848334594644345,2021
202103140CHI,-3.092045481517637,1.51758650984209,-1.999798678084984,-0.6861588634813158,2021
202103140GSW,2.78057219631944,0.686791099215931,-1.4639573368183414,-0.5050890194809309,2021
202103140HOU,-1.123484774364691,-4.773449698286402,0.675641757681585,-1.8319263633362666,2021
202103140MIN,2.8085745598016025,-4.4963425489497055,0.7746977562186834,-0.9960480378068859,2021
202103140NOP,-1.1359028094026051,-3.7973099350262487,-2.053556917558338,-1.4331747263392374,2021
202103140OKC,1.8367667347260532,4.19290945413546,0.3077412974866472,0.8784032363049317,2021
202103140ORL,-0.18675563261698258,-2.3140286425063206,1.7245227758245765,-1.668187906517287,2021
202103140PHI,2.180704632584373,2.8209233734346846,-0.12690355742385684,1.5147145590075644,2021
202103150BRK,4.16316358602425,2.4073530064680817,0.931326557711184,0.9112526084815409,2021
202103150CHO,-1.7586577938056358,4.4959553928758424,-0.1674064969655667,1.293896356008617,2021
202103150DAL,-1.8086075652206013,-0.022920610397427765,-1.9866017255481498,1.4951212314578375,2021
202103150DEN,-2.5139722156630313,-0.837782128721912,-0.6549049281775611,1.7262025383937432,2021
202103150DET,1.8066322541350388,-1.7821994137502042,-1.0464613715797797,-1.0514768484411792,2021
202103150GSW,-0.7893516856529672,1.413871920401494,0.028912740874141474,-0.3315934023223941,2021
202103150PHO,1.081535852040405,2.5969772510076368,-0.17487034999881745,0.7703937070620666,2021
202103150WAS,-4.236440789411482,0.027429968842819008,0.6085881266379035,-1.0016026376311162,2021
202103160BOS,2.053491375133877,-0.9561296738078369,-2.433100577004597,1.363801729315445,2021
202103160CHI,4.948140336821108,1.9243579560034707,0.9821416913790209,-0.6448741154589164,2021
202103160HOU,-1.0881344470959498,-4.940804798843258,1.6730638156021866,-1.7017737678602674,2021
202103160LAL,-3.8488502117875,-0.3166569006918607,0.016930997494301492,0.743669944835938,2021
202103160MIA,1.4330708418909666,0.08749782218598057,1.121082349077668,1.3198099622548654,2021
202103160PHI,3.9192793822247047,3.1949957518840186,0.19477786438391392,1.5278467228046262,2021
202103160POR,-3.1246051792082525,2.161082222639397,-0.21498453481465163,0.48127444206945535,2021
202103170CHI,2.2807306130082132,2.220221265445744,-0.18551974223193435,-0.04450662670878214,2021
202103170CLE,-1.3604142595471913,1.2580402943133375,0.5208008042960166,0.3026650393123737,2021
202103170DAL,-1.3239355792483813,-0.5075925963696477,-1.7745489747761138,0.5130601997709303,2021
202103170DEN,4.915302149595327,-0.4545329868979806,2.024128522146732,1.8095340546847378,2021
202103170DET,-3.4988169276790195,-2.2562977726233804,-1.9458040771078586,-1.0481187129438951,2021
202103170HOU,0.9411771354403875,-5.169892616671131,-1.1151735967021295,-1.532383716163285,2021
202103170IND,2.6512372102676274,-2.8972213574869627,0.9223650887487267,-0.5454895804737707,2021
202103170MEM,0.2625283697636114,0.8072385922522685,1.0513718551864515,-0.8476454793118082,2021
202103170PHI,-4.002762063335275,3.4782353497173695,0.5838516852157553,2.645516422522136,2021
202103170WAS,-2.17800455052512,-0.20624875723338754,-1.0642097480555113,-0.9303965198037214,2021
202103180ATL,4.652277027378835,-0.8590466292680787,0.9861960074696858,2.3456202880761015,2021
202103180LAL,4.611121597291435,-0.06319416246998699,1.1243346614585001,0.643063660044833,2021
202103180NYK,-2.5882820973092855,3.636039784391354,-1.70966963778789,-0.5677484794738863,2021
202103180PHO,-4.102312950009372,2.871274510795775,0.15340441271767863,0.7401867875423422,2021
202103180POR,-3.587689826226903,2.6241668696580476,-1.3830891728820773,0.6868110123169084,2021
202103180WAS,2.4577759608732315,-0.717854818326428,-1.3498497228925683,-0.9340364881321117,2021
202103190BOS,-1.6663984894320798,-2.0948735281460102,0.04300962142186737,-0.5185433082064055,2021
202103190CLE,2.8104400512211107,1.9924995629121582,-0.18807779855779017,0.20269420602703647,2021
202103190DEN,1.6905118272328465,-0.15035243459408676,-0.19207468187991455,1.7315732239468657,2021
202103190HOU,-1.578733046029983,-5.338185637690827,0.10873275967395046,-1.1296870913787393,2021
202103190MEM,1.109470156460084,1.3135273125550242,-0.5153873137915903,-0.8493228517737017,2021
202103190MIA,-3.420121053567989,-0.24376035053914435,-0.6627088370792098,1.0897668765864248,2021
202103190ORL,3.1741369063486538,-2.938357090729099,1.9426538305444419,-1.852949256338397,2021
202103190PHO,-3.2697378744953856,2.0386994352817887,1.1698699928748082,-0.2762787926147874,2021
202103190POR,0.04321917967104838,3.1019251209778673,0.7726171820419503,0.651033972000048,2021
202103190TOR,1.6333139468570934,-4.176381654272419,-2.381107111778011,-2.9208764997341112,2021
202103200LAC,4.334059662341449,-1.8747473552890774,1.1048208032797127,-1.8563572381187186,2021
202103200LAL,-0.5986456931984385,0.21386777248000044,2.061337482443012,0.4886323331039767,2021
202103200MEM,1.8067554726009512,0.616241996414157,0.6954332939859581,-1.2305955356748834,2021
202103200MIL,3.1671673509158005,-3.6790516576028303,0.8842552893010058,0.4385585782501077,2021
202103200PHI,-0.953994106518067,3.1545249439849243,0.35928289224538257,1.9161255773141033,2021
202103210BOS,-2.117836211391026,-2.807277911060023,-0.7411735832306487,-1.8754378377342618,2021
202103210BRK,0.10660719568970833,2.353616027010581,-0.868287165620405,0.7352896807317003,2021
202103210CLE,-4.544117878943904,1.6357722632174703,-2.5603088869757453,-0.7250227394718939,2021
202103210DEN,-4.065448077546723,0.13251486266969437,-1.1825341811571324,1.2790413072060112,2021
202103210DET,1.4076445299690654,-1.0263031126225695,-1.1532552221884624,-0.0671411443484875,2021
202103210HOU,4.391876091309195,-5.890615571098241,1.0836471231706866,-1.498048887809155,2021
202103210MIA,-2.799948374139344,-0.8639330299677894,-0.3396956065597393,0.009607605154758558,2021
202103210NYK,3.536244919856248,3.986114777811167,1.7012442733879847,0.3145940084846797,2021
202103210PHO,-0.39255261070022485,2.2052838554196796,0.3734885253040051,-0.6009709478571491,2021
202103210POR,-0.5242550372919368,3.6693993379408525,-0.1527090866916767,0.8481005246034616,2021
202103220CHI,2.001050171528579,1.8229514318779536,-1.308350896057752,-0.15327850900184103,2021
202103220CLE,-1.3357140823893907,2.3563097384480844,0.34797058073363096,0.29267418466789563,2021
202103220HOU,-5.2646553541745185,-6.526289582010477,-3.0302454164721264,-1.8206122922546264,2021
202103220LAC,0.007774689981786764,-1.6646127401953876,2.234717727168764,-1.0017324764111868,2021
202103220MEM,-2.5753876186386897,0.9223973189430552,-1.8941484910471615,-1.3420155796480255,2021
202103220MIL,-2.2054770611224335,-3.527098666024152,0.6513632778798372,1.325910783833422,2021
