,perMetric,perMetric,perMetricElo,perMetricElo,perMetricEloN,perMetricEloN,perMetricN,perMetricN,perMetricRaptor,perMetricRaptor,perMetricRaptorN,perMetricRaptorN,game
homeTeam,away,home,away,home,away,home,away,home,away,home,away,home,year
game_id,,,,,,,,,,,,,
202112060CHO,0.7120974666628648,3.101861978068282,-1.865824141254068,3.310005749356952,-1.8466357024717297,3.1566184170415745,-1.8466357024717297,3.1566184170415745,-0.6930401362706107,3.4734200042704195,-0.683234473078382,3.1417544765977587,2022
202112060DET,-0.06001884921658096,-2.203399726745511,-0.11703455000828278,-2.1674822059651735,0.8135821251713867,-1.8631016095393518,0.8135821251713867,-1.8631016095393518,0.09445885799899845,-1.9356306057917303,0.7443592399560854,-1.624473363462421,2022
202112060GSW,-0.6717357226867327,3.5597377814732027,-1.0340764437967476,4.165864024205014,-1.0318660068205576,4.504650944477705,-1.0318660068205576,4.504650944477705,-0.6144177197685101,4.513870016616012,-0.7274380402683729,4.8613196004467385,2022
202112060IND,1.9000269302807897,-3.6646378126079515,1.1808458847644676,-2.4655340489498805,1.8138304815526183,-1.2807639909886774,1.8138304815526183,-1.2807639909886774,1.6934502047359725,-4.246330978280119,2.3383100435583852,-2.895847143181181,2022
202112060MIA,1.0025324099474222,0.6162637713293169,1.0375694147939942,1.2102041789462703,-0.019924469181243982,1.5652438901933563,-0.019924469181243982,1.5652438901933563,0.8064406241944795,1.35527279712581,0.016498248050787073,1.6028017465605788,2022
202112060MIL,4.578618777797875,-0.1518644414462429,4.49654257945893,-0.6234171215078916,3.760089252145109,-0.8333569263616166,3.760089252145109,-0.8333569263616166,5.247102341099594,0.10510468615898638,4.450129171471346,-0.20947051662623295,2022
202112060MIN,-1.9261359780850942,-0.09834347068539806,-1.3472060245523192,1.2862729575214562,-0.4149434658981879,1.3092807014445587,-0.4149434658981879,1.3092807014445587,-2.1094271086486724,-0.3159606657349183,-1.0432942017689966,-0.3113380790202065,2022
202112060PHO,-0.7484949857743146,3.9767097326368805,-0.9432802602198294,3.0656838147311625,-2.4816163619990683,2.9882483147696823,-2.4816163619990683,2.9882483147696823,-1.1773896272232847,3.542148143993039,-2.6105198285472073,3.3361770178473953,2022
202112060POR,-2.66358285945854,-2.501465509477148,-4.133737658492414,-2.658339445649103,-3.3997075098045806,-1.5186971519658152,-3.3997075098045806,-1.5186971519658152,-3.4466868984184114,-2.9006458069335075,-2.711647142167011,-1.8257036342288382,2022
202112070DAL,0.6032996059454145,-1.042417605890746,1.1010457077581606,-0.6131876353328103,1.502571295961511,0.5677868735801429,1.502571295961511,0.5677868735801429,1.3095329770656292,-1.0812418415626528,1.6680611274551707,-0.012911585817309224,2022
202112070LAL,-0.24266018287405444,-1.6083410270892493,1.4064817183576235,-1.967644307571927,0.6512028087005758,-1.8310822982341683,0.6512028087005758,-1.8310822982341683,-0.6088957761845553,0.24376192793198292,-1.3185959298512964,0.1906812465163116,2022
202112070SAS,-2.167702640288642,-1.0261640734614303,-1.7474344040029361,-1.1007431098165732,-0.9001868293899413,-2.157791281626682,-0.9001868293899413,-2.157791281626682,-1.5613595880714772,-1.3628906990373792,-0.7685098193885921,-2.316704722079338,2022
202112080CHO,0.9785044224936179,2.8354550222375288,-1.3351837295280689,2.779365337630953,-1.8883879864031592,3.0508966283490175,-1.8883879864031592,3.0508966283490175,-0.4750671435075464,3.2554470115073553,-0.7766557047935855,3.1378927906303464,2022
202112080CLE,3.258656849319994,4.3394482342229725,3.865768780199364,4.27381758526651,2.8028253164404426,4.050044995078448,2.8028253164404426,4.050044995078448,3.8368276777290706,5.086047294384689,2.797764709265811,4.755401274244919,2022
202112080DET,1.567452310797563,-2.781723917559315,0.8334585309406091,-2.8606935378311036,1.6752265699272264,-2.0862622755921794,1.6752265699272264,-2.0862622755921794,1.4511099909390879,-2.5838829201018383,2.220242104394284,-1.8334402401476027,2022
202112080GSW,-2.871989317899862,3.64882666282492,-3.2805046909766755,4.235761479824088,-1.9337138163356078,4.533118663138612,-1.9337138163356078,4.533118663138612,-3.5587550087477666,4.592680202413511,-2.2306773982176815,4.89273519692822,2022
202112080HOU,1.0715091558184486,-0.005173497219732148,1.6017454337840853,0.004445481172591137,1.549186800329964,-1.242246664488433,1.549186800329964,-1.242246664488433,1.8593135800225475,-0.14220882844081562,1.7377703130149007,-1.1770917008761057,2022
202112080IND,-1.700719728883918,-3.332063193124725,-1.0963738566265224,-2.118146695126022,-0.9775309542748456,-1.513039375911892,-0.9775309542748456,-1.513039375911892,-0.990415440427757,-4.003990764483234,-0.8419833113320084,-3.186020337599494,2022
202112080LAC,-0.672530846205543,-2.2930590510358257,0.963371005489071,-3.511572413164842,0.7511809318422916,-3.6241048001267444,0.7511809318422916,-3.6241048001267444,-1.1511596165704336,-2.7885776966041522,-1.254840745591162,-2.928189002348134,2022
202112080MEM,-1.51062715576378,1.6668732266351185,-1.113887361358735,1.7385858947094448,0.08904164423725103,0.3285573034790256,0.08904164423725103,0.3285573034790256,-1.6310224445195711,1.448860078267593,-0.4868799638908638,0.2839211184279338,2022
202112080MIA,0.08730610212865919,-0.04807704535837942,-0.40069212731546955,0.5091876990308197,-0.6309938434314022,1.3533321951255164,-0.6309938434314022,1.3533321951255164,0.2661597328738914,0.7128533430526964,0.004486872217929576,1.4232635641193925,2022
202112080MIN,-1.195286152154985,-0.6339441413656388,-0.21343469547841565,0.7529708123814665,-0.792757059662511,1.2600646592292053,-0.792757059662511,1.2600646592292053,-0.8942258822764373,-0.8964999283895523,-1.4062152230160778,-0.36463100582794805,2022
202112080NOP,-0.474504693507912,-1.539037275860764,-1.5376437490895682,-2.587797747753088,-1.444106567148961,-2.6102473386748337,-1.444106567148961,-2.6102473386748337,-1.3792065484321316,-2.698360221179131,-1.1980710893013053,-2.791318671308811,2022
202112080SAC,-0.7608246040384499,-0.609266709116886,-1.1039738994158217,-0.11425718510159477,-1.0946232801233295,-0.7469976613080774,-1.0946232801233295,-0.7469976613080774,-0.6932279055660091,-0.04312590621962897,-0.7490405347058829,-0.5766233695766719,2022
202112080TOR,0.5183053415972232,0.2642638367244494,0.5761767818576473,0.006601333460073633,0.6270773438579478,-0.10558324939332515,0.6270773438579478,-0.10558324939332515,0.7427111723091064,-0.37323611948338886,0.6400062613890852,-0.44122897404494044,2022
202112090MEM,-1.1784703637577607,1.1416327441250687,-1.5245335947033745,1.0731889467425795,-1.7230311113449714,0.6487184185542908,-1.7230311113449714,0.6487184185542908,0.7860257683178613,0.7443955882340347,0.37490307577758636,0.5227387736093482,2022
202112090PHI,-0.8967522399641155,1.2894688804439731,0.18532479570861327,-0.8218814719264884,-0.6840624235843791,-1.7922420735336975,-0.6840624235843791,-1.7922420735336975,-0.45327956394668334,-0.13778131711919173,-1.3105271070846392,-0.7644354301884407,2022
202112090SAS,-0.022053704745701452,-1.4931469848661543,-1.0457373884364216,-1.751803657192987,-1.4122781866938228,-1.8631111057205674,-1.4122781866938228,-1.8631111057205674,-0.8368223000368182,-1.9338348466810995,-1.1741687596023433,-2.035376654918181,2022
202112100ATL,0.46783207981455277,-1.3905353074048534,0.870530473573428,-0.8139038794123277,1.3840862522584694,-0.505644616671356,1.3840862522584694,-0.505644616671356,1.4495322457676743,-1.5288878459940385,1.6276835364518432,-1.153109999152892,2022
202112100CHO,-0.33347358404601124,2.5244905642871736,0.10113328551069856,2.2660630800293724,-0.5399312906829987,2.8014558755432013,-0.5399312906829987,2.8014558755432013,0.17319278908298408,2.9181611851190006,-0.39539883271364723,3.0176033735607426,2022
202112100HOU,-0.6139901257968816,0.5985035787841646,-0.9190543785976537,0.7356604413832475,-0.6098399833885008,-0.6894768601043223,-0.6098399833885008,-0.6894768601043223,-0.3851525673045977,0.26757250581405856,0.02400135458439549,-0.7591517940307914,2022
202112100IND,-0.9853866732537302,-2.970421385198387,-0.4484904133918697,-1.74286082646306,-0.1622802964508816,-1.7384032387019268,-0.1622802964508816,-1.7384032387019268,-0.9265579544860127,-3.7561811981545947,-0.7231544509322813,-3.4852368332833805,2022
202112100MIN,4.747958744365333,-0.9324780535565083,4.723854370357651,0.3542113211944393,4.378786046193878,1.2025572896623433,4.378786046193878,1.2025572896623433,5.450457407569171,-1.3374462467193062,5.095789634187022,-0.4312015589865161,2022
202112100NOP,-3.1318624936032826,-1.9914882646229746,-3.265363878934516,-3.0797041084062347,-2.3576407015218313,-2.639842232941131,-2.3576407015218313,-2.639842232941131,-2.926353557738156,-3.2407444695744445,-2.0882288205204245,-2.8129623582343535,2022
202112100OKC,-1.7896126586656038,1.2591214718118797,-1.8765280032656282,1.4076966205165462,-1.7962163335232446,0.6176932804766283,-1.7962163335232446,0.6176932804766283,0.45115282922760436,1.5955102568100994,0.3620641554842144,0.7028871807430117,2022
202112100PHO,-1.1406295894159069,4.254378820323996,0.5897032458728457,3.2231466643279063,0.8682953968439634,3.159400943093406,0.8682953968439634,3.159400943093406,-1.535548766733875,3.7276492158071335,-1.1714239128770465,3.5502054471302102,2022
202112100TOR,-2.062361536810256,-0.4765522934902062,-1.4716597252894843,-0.8249185051988253,-1.0497298633355676,-0.35469361886787354,-1.0497298633355676,-0.35469361886787354,-1.2382250067563962,-1.226035203984381,-0.8854158907992083,-0.6958901163113979,2022
202112110CLE,-0.8624380460335122,5.210992115149203,-0.18478998868341634,5.271201981853645,-0.4970164745325629,4.6702320029925755,-0.4970164745325629,4.6702320029925755,-0.43113448113103026,6.0899328227104235,-0.4231316380902535,5.411485279202964,2022
202112110LAC,-1.0366177291093246,-1.824960307825462,-1.3193643700281141,-3.137904653548617,-1.136219793078997,-3.6977116872792393,-1.136219793078997,-3.6977116872792393,-0.9095466008686222,-2.404188546440711,-0.7616912408101602,-2.9893937582675476,2022
202112110MEM,0.3815875089025207,1.7527750390329118,0.46557841540526557,1.4251833553048332,-0.2928624683332619,0.9679932258063232,-0.2928624683332619,0.9679932258063232,-0.03408898067071675,1.0792685273242917,-0.48462574144848797,0.769825266421884,2022
202112110MIA,2.850146339177634,0.6532191825671596,3.4157319951082226,1.027549950313004,2.9561875035044793,1.1291182657716599,2.9561875035044793,1.1291182657716599,3.472417564544587,1.3641656432311855,2.9602771650822977,1.2644802115536107,2022
202112110PHI,3.7472174871090793,0.8583768201663755,4.401629255183401,-1.3683159388571937,4.542287077871899,-1.6602033378288166,4.542287077871899,-1.6602033378288166,4.757428840779141,-0.671611269605064,4.897851633756798,-0.7080798788187007,2022
202112110SAS,-0.4729560652162679,-1.0422446243955878,-1.5014440082901501,-1.2960970373392584,-1.361585395207357,-1.5718941283014916,-1.361585395207357,-1.5718941283014916,-1.2258651558911176,-1.5447919908268002,-1.1292160494311494,-1.7729346185958625,2022
202112110WAS,-0.4656601796865196,1.9175908868415306,0.7317592626393186,1.2381288720440224,-0.34053904610627345,1.487543917825455,-0.34053904610627345,1.487543917825455,0.08055038853919072,1.7935806285754055,-0.9797112795905237,2.0389694621430254,2022
202112120DET,1.006744560031244,-3.444512946195278,1.4934026630762105,-3.4795769934802783,1.4107817632317634,-2.6429149888274335,1.4107817632317634,-2.6429149888274335,2.0941827340018957,-3.1175141771650656,1.7283511149639772,-2.356592805339187,2022
202112120LAL,-1.2804684360930256,-1.3902715119727969,-1.451968203012842,-1.4817137966827918,-1.1636961221990196,-1.6871015124954212,-1.1636961221990196,-1.6871015124954212,-1.1138701950102528,0.9350679869985878,-0.7827771175758237,0.5381138920233015,2022
202112120NYK,-0.3970740559152368,-2.531632630403342,-0.6489723526196727,-1.8653099495838834,-0.6321356667200476,-1.3120432429609934,-0.6321356667200476,-1.3120432429609934,-0.08349108081982237,-1.6221236315799068,-0.0006439190331913499,-1.1290752165098548,2022
202112120OKC,-1.4430203707200864,0.8597803251190737,-0.8070558386779627,1.0128824139337098,-0.3448434451206319,0.606174346152558,-0.3448434451206319,0.606174346152558,-1.2719006089929845,1.1115950990391168,-0.8857140962751583,0.7335834192630554,2022
202112120POR,-1.3955114243403788,-2.9703801421840215,-0.19313629030155433,-3.4463724663359887,0.9268600841889455,-2.3294311767777818,0.9268600841889455,-2.3294311767777818,-1.9769216618605583,-3.7235036471133967,-0.7374582835142002,-2.609352002553623,2022
202112120SAS,-1.678837812030979,-1.5447775321746757,-2.8654909938604725,-1.86975629256035,-2.6086102752746316,-1.4568924321205714,-2.6086102752746316,-1.4568924321205714,-3.0495838501475347,-2.1390919080160256,-2.7816592897235695,-1.68459229431456,2022
202112130ATL,0.12914841854433412,-1.9294477876215446,0.28619668125104347,-1.4367760689151101,0.009953567432146926,-0.7827366327711275,0.009953567432146926,-0.7827366327711275,-0.25659319655272306,-2.17353833422826,-0.2910397319491344,-1.4591730777190184,2022
202112130BOS,-0.07652682947900047,-1.5549896575843416,-0.19641833836809752,0.4130817060584384,-0.6139695543285161,0.8501501906334784,-0.6139695543285161,0.8501501906334784,0.33984205000924206,-1.8091417278365842,0.009212655228817646,-1.2333506279943738,2022
202112130CLE,1.1875115022607545,5.522092776746764,1.425253406972665,5.5010257196514605,1.089913458517083,4.8707741161473965,1.089913458517083,4.8707741161473965,1.817784420160585,6.35873712161019,1.2964855071957937,5.6479016107801,2022
202112130DAL,3.0534550262746745,-1.0566381012483745,2.5519863542234873,-0.44707741555678915,2.7108107433864572,-0.5599864379688849,2.7108107433864572,-0.5599864379688849,3.522488455333015,-0.9230294347750991,3.091172108042356,-1.0712982025032283,2022
202112130DEN,1.6236928808101805,0.029576842562820005,0.8781598984650554,-0.9277847530690586,1.3204718421618296,-1.3340079405067122,1.3204718421618296,-1.3340079405067122,1.407634930051115,-0.6315652387018922,1.8684222626471965,-1.100398871781483,2022
202112130IND,3.1639326203739877,-2.5127876877320308,3.923153551186246,-1.384295401176967,4.383197098705363,-1.8155429829068341,4.383197098705363,-1.8155429829068341,4.327679492851118,-3.410838543647623,4.740070933362906,-3.632459549484589,2022
202112130LAC,4.668738888492431,-1.58110960084176,3.3997682041423154,-3.005300820563889,3.29229763411819,-3.6171682750838947,3.29229763411819,-3.6171682750838947,4.0012421769098445,-2.1998649522990803,3.7384901963991553,-2.89429661894235,2022
202112130MEM,1.441661686901469,2.0052141293910974,-0.8898402348600367,1.6045650894590544,-1.4652762758164712,1.2056157406610388,-1.4652762758164712,1.2056157406610388,-0.24186192167704057,1.301772743206298,-0.5928411032841602,0.9499955457569292,2022
202112130TOR,-1.1735387076310726,-0.007281199897120061,-0.41461372648123174,-0.43126828090442615,-0.4328535720981546,-0.48255949498270834,-0.4328535720981546,-0.48255949498270834,-0.699938780030795,-0.8421365791608704,-0.4481218410662325,-0.8362232587869242,2022
202112140BRK,0.3648955484199945,1.2797735647291617,-0.1365323461893695,1.7355434145139874,-0.45547996740194474,1.435314911324892,-0.45547996740194474,1.435314911324892,-0.5464111816691783,2.377969884164038,-0.8275241140328434,1.8355128569451686,2022
202112140NYK,3.5521471289022912,-2.8521798568395784,4.374178781301229,-2.317863963835457,4.350474181879933,-1.6072631368418862,4.350474181879933,-1.6072631368418862,4.8591701564579886,-2.0454567624089712,4.722810632102211,-1.4024863691340455,2022
202112140POR,4.077062973911126,-3.5435762573278833,2.795111834841684,-4.130093434938349,3.2364342361318754,-2.791522540792833,3.2364342361318754,-2.791522540792833,3.4082047706735565,-4.385005008024457,3.724622770925896,-3.057178012859231,2022
202112150CLE,0.9433788015880502,5.87087221923438,1.1498762385825998,5.859529902062118,0.3500744585226217,5.020995356441719,0.3500744585226217,5.020995356441719,0.5885268326705582,6.627960185518189,-0.03515673777678607,5.810039528815376,2022
202112150DAL,-1.1840889807204853,-0.6230427832079428,-1.3315934429237046,-0.10946201098068897,-1.587785966925656,-0.5898601125498093,-1.587785966925656,-0.5898601125498093,1.1025742437268704,-0.6629730368233968,0.7094771870245911,-1.0827875535266196,2022
202112150DEN,-0.822315309196517,0.4317742670807796,0.4905846783008059,-0.6762677276264473,0.6997422809843888,-1.1472246262407053,0.6997422809843888,-1.1472246262407053,-1.3154203009494978,-0.3494936372757813,-0.9951105301694024,-0.8975681621492256,2022
202112150MIL,-2.9010021962603343,-0.5822676352120553,-1.8353206312919514,-0.7184324037786176,-1.9024795062993534,-0.5844977870312338,-1.9024795062993534,-0.5844977870312338,-3.9423292072544935,-0.11164560207376084,-3.8066182940075812,0.021802869807323155,2022
202112150OKC,-2.1386173402632735,0.4733980556473618,-3.173312755587034,0.6529039908125363,-2.76073160507961,0.5985604082882401,-2.76073160507961,0.5985604082882401,-3.41546616419293,0.7627239248212323,-2.933584569774691,0.7499904691827338,2022
202112150ORL,-2.743678170665259,-1.4866509673453354,-2.3004556262466664,-1.60208855677193,-1.0792691419105214,-1.1993348859201618,-1.0792691419105214,-1.1993348859201618,-3.018658363451543,-1.2813764517385362,-1.7698458523828304,-0.8190390366396644,2022
202112150PHI,0.8387320597731378,0.8911415490334225,1.0667492245620078,-1.3518253285835655,1.1201657541375762,-1.2721451408349036,1.1201657541375762,-1.2721451408349036,1.548561356252586,-0.7312111915921768,1.4077003221087423,-0.4917621632952717,2022
202112150POR,2.555734267259144,-4.030000434765986,2.066550183182585,-4.465590818155281,1.4909404806987485,-3.3313099294182593,1.4909404806987485,-3.3313099294182593,1.7911220131214343,-4.921159910982176,1.1953099290580218,-3.6227407107949947,2022
202112150SAC,1.221495456292221,-1.5457154559481872,0.626642873022444,-0.7093496611962884,1.053856713804698,-0.32068264879362474,1.053856713804698,-0.32068264879362474,1.125563328625006,-0.995664177522487,1.5910452035229667,-0.41175196158657573,2022
202112150SAS,2.6198597082342427,-1.0849980039423812,2.214370949647387,-1.5619345308337884,2.6159369700784314,-1.420602481327131,2.6159369700784314,-1.420602481327131,3.2624320573813126,-1.7732095939706305,3.168757614641256,-1.6552014442925367,2022
202112150UTA,-0.9894336862604547,-0.17176217365516777,-2.4006444512632577,1.0917282362182839,-3.3058227039695183,0.037854494126489634,-3.3058227039695183,0.037854494126489634,-1.6068275460627923,0.46649608706347934,-2.5770195384607817,-0.6056578212075362,2022
202112160BRK,0.1566492194261233,1.6824045102365126,-2.025022329605825,1.9568877962716797,-1.298678172226863,1.4598592481629253,-1.298678172226863,1.4598592481629253,-1.5386874460005764,2.888032528313488,-0.6327033815835993,1.9964273248892122,2022
202112160HOU,-3.180045336048922,0.7247496433032321,-2.7129130788367224,0.9934261204956503,-1.868592496362501,0.605863896381733,-1.868592496362501,0.605863896381733,-2.5555243315859713,0.3675532040740457,-1.6688507934717467,0.13179358948240116,2022
202112160IND,-3.7175419508931977,-3.477986442496171,-3.721717744918055,-2.0633783938855395,-2.9337267336214254,-1.9349226661489034,-2.9337267336214254,-1.9349226661489034,-3.4013013273272072,-4.4439260588986365,-2.639650497525795,-3.967266125119783,2022
202112160PHO,0.6838379682684916,4.5634871513492286,0.19726226868980135,3.1306092180586162,0.8257497213210666,3.1852908780264415,0.8257497213210666,3.1852908780264415,0.6659643067858383,3.9443596736312756,1.3562172316187375,3.748175874080205,2022
202112170ATL,-0.18812554617219313,-2.472793981119036,-1.447709927105656,-2.0030988953578728,-1.189431258936217,-1.4187451865436833,-1.189431258936217,-1.4187451865436833,-1.100975093618196,-2.77178332364317,-0.9206546623259895,-2.1364831757633946,2022
202112170BOS,3.8800126081116346,-1.0492488518512868,4.769227896302496,0.9350957714689585,4.311635831333746,0.8438057400682695,4.311635831333746,0.8438057400682695,5.369237725634989,-1.357654075753583,4.73667773912546,-1.2874277772047382,2022
202112170MIN,-0.7613895114415286,-0.20241549594354424,-0.6658070423026743,1.2620268777800145,-1.47463669790835,0.6588217261461047,-1.47463669790835,0.6588217261461047,1.8582611558483677,-0.5639388446070832,0.8961406520085458,-1.0676979413768193,2022
202112170NOP,-0.005283388976220493,-1.7663623865906004,-0.4903746411850314,-2.7318313779070778,-0.5623240403107571,-2.7466964572392314,-0.5623240403107571,-2.7466964572392314,0.38995124957038385,-3.0215997632576617,0.06927729704255607,-2.9386957930817617,2022
202112170ORL,1.573224389380437,-1.7575351568915583,1.7399462255842675,-1.8994452876607228,1.1631484475681724,-1.401819460114363,1.1631484475681724,-1.401819460114363,2.3560376106609837,-1.528251491546909,1.5257791950806412,-1.0234483940831398,2022
202112170POR,3.204999518639493,-4.496243584816041,2.859783740658413,-5.003438879374375,2.6635958685910945,-3.830723289238296,2.6635958685910945,-3.830723289238296,3.986805235503219,-5.445406587181079,3.4031256581857203,-4.155745994830397,2022
202112170SAC,3.0219774173091984,-1.008057967924458,2.6043982444016773,-0.2799690568636457,1.7520786189666957,-0.26697438880257973,1.7520786189666957,-0.26697438880257973,2.315368689320339,-0.5360651556833194,1.4467979399123319,-0.4221226185840461,2022
202112170UTA,-1.6701378143476315,-0.011901853994952916,-2.2073473218448143,1.2828572033145136,-1.6312803249312953,0.4005233710144414,-1.6312803249312953,0.4005233710144414,-2.497582772092537,0.6335469651081311,-1.8752336351040786,-0.2448613706659503,2022
202112180BOS,-2.84252380430412,-1.428374351499647,-2.2423522400706535,0.4727131459861198,-1.951078802373787,0.7967410988721761,-1.951078802373787,0.7967410988721761,-2.1303063206931387,-1.9132040824000391,-1.7636752489086902,-1.395934007579845,2022
202112180BRK,-1.987122015610927,2.234945758657446,-2.1861665694995898,2.2480410741873342,-1.5938344810648368,1.6510251425677875,-1.5938344810648368,1.6510251425677875,-1.653243033881151,3.474610844175995,-1.1965859464352466,2.357273636074273,2022
202112180DET,0.3872281115584304,-3.909101672314012,0.5228652817295814,-3.8648605439960377,0.6922671964745647,-3.2266158175208606,0.6922671964745647,-3.2266158175208606,-0.05766480681878683,-3.5229086764317756,0.1458842597527393,-2.914598544092629,2022
202112180MIL,6.089501377519198,-0.4800468471061414,6.015980020149067,-1.12377268628655,5.274234929890075,-0.6828374668059372,5.274234929890075,-0.6828374668059372,6.848933814114702,-0.047749366565238205,6.077011440984561,0.016959113802701136,2022
202112180OKC,-1.1492940059206695,0.10114310197468868,-2.591773418359484,0.21142261313258004,-3.130155569232084,0.6240079783741228,-3.130155569232084,0.6240079783741228,-1.7738784241074441,0.36885752388596327,-2.370004010655432,0.7793094724774194,2022
202112180TOR,4.259138107759995,-0.03773539708735818,5.231610521785335,-0.3578767279470618,4.489260247597133,-0.3537419220244429,4.489260247597133,-0.3537419220244429,5.924787732281445,-1.0564738258186281,4.971830691736366,-0.7998351605125128,2022
202112180UTA,0.4574957049449111,-0.8558629392975767,0.06741815457054479,0.41010590808703995,0.6401784329554129,0.5813901184148923,0.6401784329554129,0.5813901184148923,0.5257593537560545,-0.2543506463681311,1.1616020897887511,-0.07021044198007509,2022
202112190CHI,-1.2726308700931206,2.315854019484039,-1.0692696357318958,3.0180285384485614,-1.3249075859350115,3.141961723958287,-1.3249075859350115,3.141961723958287,1.6256811742113033,3.0187987876151876,1.1264605263884324,3.1349837115648946,2022
202112190DET,1.8028112480998075,-4.404627370819206,2.0266675074231344,-4.439351157192732,1.2992256689809831,-3.605260642725453,1.2992256689809831,-3.605260642725453,2.481029152995225,-4.048770755572679,1.7134052543922103,-3.26678856905612,2022
202112190MEM,-4.030171340144751,3.326684137993208,-4.570114717608266,3.07794709653456,-4.14935250123149,1.9753054859375483,-4.14935250123149,1.9753054859375483,-5.1166934461450175,2.631696923127823,-4.5250872680323155,1.6439374140557035,2022
202112190MIN,-1.0457422524868996,0.3088258627080478,-0.7752484116017193,1.665489471209236,-0.6168702419279608,0.7220244784274014,-0.6168702419279608,0.7220244784274014,-1.4186599489448941,-0.3313588629700188,-1.139023904756993,-1.0702643075826694,2022
202112190PHO,2.738927273968203,4.789829414672809,2.4264595788923042,3.260453332177871,2.5163381735136525,3.145795511379926,2.5163381735136525,3.145795511379926,3.6580920944671593,4.084564626661059,3.4339043398851765,3.7846947679459846,2022
202112190SAC,-0.8261767290450059,-1.3127646886084676,-1.334596026617339,-0.7535179089965283,-1.670255811064756,-0.37351784278506867,-1.670255811064756,-0.37351784278506867,-1.6096851606162765,-0.8523933894908033,-1.9163660453672282,-0.5570005324625752,2022
202112200BOS,-0.39589202899481,-1.0982514483177717,-2.3161756075214797,0.7750203964492464,-1.4621768185590982,0.69149754522078,-1.4621768185590982,0.69149754522078,-2.1252657618630835,-1.641260736042586,-0.9077364846428555,-1.5679948342228502,2022
202112200CHI,0.8827538100636243,2.6002156450021623,1.0973558949262756,3.322169545430908,0.7525497720650693,3.3263855192977503,0.7525497720650693,3.3263855192977503,0.4681972723221186,3.1342980731204886,0.17932172083741596,3.281580633855807,2022
202112200GSW,-0.6765463916921117,4.002627790646287,-0.30220972660020706,4.6128671493076645,-0.44074167813688625,4.552111192511062,-0.44074167813688625,4.552111192511062,-0.32213204140556506,5.82366835800584,-0.6395546708773333,5.176995384335087,2022
202112200LAC,-1.4623950259613618,-1.775098210464506,-1.78590420901366,-3.3006332252407695,-1.6759392363682017,-2.99130483035681,-1.6759392363682017,-2.99130483035681,-2.139946508701515,-2.497236082524836,-1.9507179890372974,-2.2117622080065025,2022
202112200MEM,0.7269473065185235,2.7064659943394993,0.9202824200138657,2.3149799267349565,0.7968941400444809,2.182270649269611,0.7968941400444809,2.182270649269611,1.0922151823033568,1.9246218456749418,0.9456021931948125,1.8406417902958545,2022
202112200UTA,2.501804951700258,-1.644510585759047,2.2724920200297998,-0.46410129354283924,2.431859287246794,0.5396123520708217,2.431859287246794,0.5396123520708217,3.4726251641038157,-1.0816273021316256,3.470100698651254,-0.10144401195593981,2022
202112210DAL,0.7110975993198583,-1.44801398909871,2.0573735122757473,-1.1671324526682305,0.9394249284097814,-0.6257444238128768,0.9394249284097814,-0.6257444238128768,-0.02257471611048878,-1.7274440958044242,-0.9246101055361589,-1.1550941799711352,2022
202112210LAL,5.026951736940756,-1.5569924956112438,3.4144208910403755,-1.3734106427142407,3.2039183574314616,-1.299720427270156,3.2039183574314616,-1.299720427270156,4.270031557024403,1.5101818887060023,3.906008670117879,1.2471532131197893,2022
202112210MIA,-3.286426721075358,1.0930604572135785,-1.920235594807556,1.2999602575427076,-1.844039590458516,1.431021095399631,-1.844039590458516,1.431021095399631,-4.322318709794068,1.842970427588746,-3.9799307470387753,1.9017581018148852,2022
202112210NOP,-3.409953196491042,-1.2915989284606777,-3.8071475478086647,-2.098433332805559,-4.237126310703487,-2.756095052719911,-4.237126310703487,-2.756095052719911,-4.409618368692136,-2.5838991471220414,-4.6668978280230435,-3.001608935912291,2022
202112210NYK,-3.694876579932977,-3.1726467074859954,-3.712643907312307,-2.54465949053378,-3.747252370972321,-2.19245974135833,-3.747252370972321,-2.19245974135833,-3.4107120301662004,-2.4022496670505937,-3.4045934207335136,-1.9989809533458296,2022
202112220ATL,-1.33483039285046,-3.06394740667006,-1.2647313394383888,-2.6636741415393423,-1.6206273877352644,-1.760852439337273,-1.6206273877352644,-1.760852439337273,-1.2026519189236335,-3.46246544021945,-1.2814899486615174,-2.5107934026975225,2022
202112220BOS,6.44819907910451,-1.6984638140167725,6.734076797325939,0.15035350126869673,5.68427813189998,0.5559946278507176,5.68427813189998,0.5559946278507176,7.327510350270808,-2.330661630969466,6.4505886169655815,-1.7645785032893555,2022
202112220MIL,0.6035486178665046,-0.8387445486914515,0.9405849944984723,-1.8418694634634214,0.8317175352472704,-0.8366399809502317,0.8317175352472704,-0.8366399809502317,0.19522700665666726,-0.5263259027213429,0.21754105205864663,-0.006569775433423075,2022
202112220OKC,0.4030278793788309,1.4987030131096724,-0.7871346809241864,1.8058714624445358,-1.0643464142419867,1.001843253475629,-1.0643464142419867,1.001843253475629,-0.41029297704191414,1.9656549199948774,-0.7591690670942866,1.149426151142441,2022
202112220SAC,-2.4625433280098896,-0.803984037605499,-4.018713759950312,-0.4332585058421632,-3.075828388154388,-0.4821530976633441,-3.075828388154388,-0.4821530976633441,-3.2254906112839024,-0.491704404677785,-2.284581027119794,-0.6496496581351258,2022
