gameid,team,season,y.status,date,team.elo.booker.lm,opp.elo.booker.lm,team.elo.booker.combined,opp.elo.booker.combined,booker_odds.Pinnacle,elo.prob,raptor.prob,predict.prob.booker,predict.prob.combined,elo.court30.prob,raptor.court30.prob
202111180MIA,WAS,2022,0,2021-11-18,1504.6117007448454,1574.7123566061568,1510.5917794029958,1614.6398623677997,0.3036876355748373,0.2995227181072655,0.2687139581644904,0.3598015228183162,0.31612384412968797,0.39016486381041904,0.34981867123454435
202111180MIA,MIA,2022,1,2021-11-18,1574.7123566061568,1504.6117007448454,1614.6398623677997,1510.5917794029958,0.6963123644251626,0.7004772818927345,0.7312860418355096,0.6401984771816838,0.6838761558703121,0.609835136189581,0.6501813287654558
202111180DEN,PHI,2022,1,2021-11-18,1503.9746158778412,1541.9290208932018,1464.1558597741944,1563.4965923909874,0.2588343276732446,0.3361334825365009,0.2172465331463561,0.403433994058177,0.3220110545947177,0.4310372729106872,0.3395979022894933
202111180DEN,DEN,2022,0,2021-11-18,1541.9290208932018,1503.9746158778412,1563.4965923909874,1464.1558597741944,0.7411656723267553,0.6638665174634991,0.7827534668536439,0.596566005941823,0.6779889454052823,0.5689627270893127,0.6604020977105066
202111180UTA,TOR,2022,0,2021-11-18,1470.8437562068325,1738.7246193971075,1446.7158822726658,1672.8513168392383,0.1919999999999999,0.1897372335443501,0.1798677344891882,0.15254991488642705,0.18626959045659347,0.25946211901924793,0.2857908058541658
202111180UTA,UTA,2022,1,2021-11-18,1738.7246193971075,1470.8437562068325,1672.8513168392383,1446.7158822726658,0.8079999999999999,0.8102627664556499,0.8201322655108118,0.847450085113573,0.8137304095434066,0.7405378809807521,0.7142091941458342
202111180MEM,LAC,2022,0,2021-11-18,1539.2118642863977,1585.2430143649133,1530.194712273408,1576.1496595643841,0.5057672787671864,0.5299066831589772,0.4443380943811461,0.39229618654663,0.3924007676249948,0.6277840616905557,0.5506730325288555
202111180MEM,MEM,2022,1,2021-11-18,1585.2430143649133,1539.2118642863977,1576.1496595643841,1530.194712273408,0.4942327212328135,0.4700933168410229,0.5556619056188539,0.60770381345337,0.6075992323750051,0.3722159383094444,0.4493269674711445
202111180MIN,SAS,2022,0,2021-11-18,1396.724707596365,1458.444976072792,1368.181067731649,1450.3200349007939,0.4479937670432412,0.3958121626617574,0.4245615402099878,0.37098713892901714,0.3439989498061213,0.49500192016572814,0.4713686129225574
202111180MIN,MIN,2022,1,2021-11-18,1458.444976072792,1396.724707596365,1450.3200349007939,1368.181067731649,0.5520062329567589,0.6041878373382426,0.5754384597900122,0.6290128610709829,0.6560010501938787,0.5049980798342719,0.5286313870774427
202111190BOS,LAL,2022,0,2021-11-19,1432.685020340219,1498.260317820529,1427.266830546824,1495.5170642912285,0.4930284439486893,0.3071695171133867,0.2162454729730084,0.3658236605696205,0.362258771326591,0.3988082533433279,0.2825304149192811
202111190BOS,BOS,2022,1,2021-11-19,1498.260317820529,1432.685020340219,1495.5170642912285,1427.266830546824,0.5069715560513107,0.6928304828866133,0.7837545270269916,0.6341763394303795,0.637741228673409,0.6011917466566721,0.7174695850807189
202111190BRK,ORL,2022,0,2021-11-19,1343.6437687035093,1604.0618334176183,1367.0941345441368,1592.5238572680955,0.2026286966046002,0.1128881722373686,0.1122693452701131,0.15818690085336815,0.1868861270689122,0.15994720423173275,0.15353192824784645
202111190BRK,BRK,2022,1,2021-11-19,1604.0618334176183,1343.6437687035093,1592.5238572680955,1367.0941345441368,0.7973713033953999,0.8871118277626313,0.8877306547298869,0.8418130991466318,0.8131138729310877,0.8400527957682672,0.8464680717521536
202111190CHO,IND,2022,0,2021-11-19,1574.163961545987,1481.4430845266872,1526.4296537322386,1538.5945479485842,0.5023229882921391,0.3742441303880456,0.446814852858896,0.5892946803242791,0.4396160005551094,0.472253638943184,0.5499801761391194
202111190CHO,CHO,2022,1,2021-11-19,1481.4430845266872,1574.163961545987,1538.5945479485842,1526.4296537322386,0.497677011707861,0.6257558696119544,0.553185147141104,0.410705319675721,0.5603839994448906,0.527746361056816,0.4500198238608805
202111190DET,GSW,2022,1,2021-11-19,1638.7237360252122,1380.6306704405215,1644.2334382765157,1379.4235014226704,0.5448895304543085,0.7253484844905187,0.709456745811051,0.7880162735359811,0.7944032782422698,0.7980420078191175,0.827911798530571
202111190DET,DET,2022,0,2021-11-19,1380.6306704405215,1638.7237360252122,1379.4235014226704,1644.2334382765157,0.4551104695456915,0.2746515155094813,0.290543254188949,0.21198372646401897,0.20559672175773017,0.2019579921808824,0.17208820146942896
202111190DEN,CHI,2022,1,2021-11-19,1478.5091107746666,1486.490780067431,1477.001562882701,1434.6998229515082,0.555895865237366,0.3529128539084709,0.5684533935506353,0.44555669306766216,0.5176962323827703,0.44934749384939593,0.6617433837182894
