,homeElo,awayElo,homeEloRAPTOR,awayEloRAPTOR,homeProbRAPTOR,awayProbRAPTOR,homeTeamProb,awayTeamProb,homeTeamEloAfter,awayTeamEloAfter
201501160PHO,1581.4492,1331.7456,1568.96630859375,1346.04345703125,0.865167908053496,0.13483209194650403,0.8821610465522561,0.11783895344774373,1583.6122403283607,1329.5825596716393
201501160SAC,1423.5626,1468.6632,1427.416259765625,1461.4207763671875,0.5938491143353041,0.4061508856646959,0.5783555391564097,0.42164446084359036,1410.5715831130974,1481.6542168869025
201501160SAS,1643.0616,1651.9821,1609.7489013671875,1607.5594482421875,0.6429634629381618,0.3570365370618382,0.6281517058486807,0.3718482941513192,1652.6955430308913,1642.3481569691087
201501160TOR,1584.2917,1656.9828,1568.96630859375,1608.99365234375,0.5854604779600787,0.41453952203992134,0.5392199304005842,0.46078006959941575,1567.0191983297618,1674.2553016702382
201501160UTA,1435.5778,1393.7537,1425.1864013671875,1393.1748046875,0.6813363291817509,0.31866367081824903,0.6934727200519738,0.3065272799480262,1441.351969004523,1387.979530995477
201501160WAS,1583.3921,1421.7156,1568.96630859375,1432.893310546875,0.7955882466271592,0.2044117533728407,0.818516827585579,0.18148317241442097,1550.4690275553044,1454.6386724446957
201501170BRK,1457.9698,1547.1378,1443.2803955078125,1533.6849365234375,0.5138054656443859,0.4861945343556141,0.5155834523397821,0.4844165476602179,1448.6009205861037,1556.5066794138963
201501170CHI,1556.2937,1675.668,1541.35595703125,1610.031005859375,0.5449584733734735,0.45504152662652664,0.47214700552241473,0.5278529944775853,1548.4675537378832,1683.4941462621166
201501170CHO,1460.6226,1459.3337,1459.2449951171875,1450.633544921875,0.6514043157452184,0.3485956842547815,0.6417725363193172,0.35822746368068276,1467.5892666168036,1452.3670333831963
201501170DEN,1500.0798,1329.7178,1479.845703125,1346.04345703125,0.7934542453390754,0.20654575466092467,0.8258259250967125,0.17417407490328754,1482.7176603963658,1347.079939603634
201501170DET,1459.7754,1286.8308,1457.4884033203125,1280.09326171875,0.8315727378613236,0.16842726213867637,0.8279539577738702,0.17204604222612982,1464.3791409240957,1282.2270590759042
201501170HOU,1624.0862,1702.5223,1601.86962890625,1625.20166015625,0.6085773993459102,0.39142260065408985,0.530993159869422,0.46900684013057803,1604.928056230555,1721.680443769445
201501170MEM,1614.5728,1643.0665,1602.924560546875,1607.5594482421875,0.6338955957023055,0.3661044042976944,0.6014770640352077,0.3985229359647922,1619.7311972852506,1637.9081027147492
201501170SAC,1409.4846,1609.4836,1429.057373046875,1592.2586669921875,0.41003616065643883,0.5899638393435612,0.3599363263824061,0.640063673617594,1403.4439771768646,1615.5242228231355
201501180ORL,1353.9854,1569.1396,1351.2161865234375,1544.10546875,0.36941816698461233,0.6305818330153877,0.34009276335955596,0.659907236640444,1341.9160979308517,1581.2089020691483
201501180SAS,1651.9772,1440.9370000000001,1611.626708984375,1440.6417236328125,0.8263411512818783,0.17365884871812162,0.8569875031748738,0.14301249682512618,1655.9856164662274,1436.9285835337728
201501180TOR,1565.6066,1503.8317,1541.35595703125,1479.7572021484375,0.7171234078012662,0.28287659219873384,0.7173290544216075,0.28267094557839245,1558.3141334069007,1511.1241665930993
201501190ATL,1684.1106,1464.0768,1620.247802734375,1461.4207763671875,0.8160674852584346,0.1839325147415654,0.8632160865088998,0.13678391349110008,1686.6720676683108,1461.5153323316893
201501190CHO,1467.0737,1348.8522,1459.045166015625,1360.923095703125,0.7577681814720962,0.2422318185279037,0.7783684935369516,0.22163150646304833,1474.8376058141343,1341.0882941858656
201501190CLE,1457.6013,1547.8511,1442.8326416015625,1533.8653564453125,0.51290209591142,0.48709790408858006,0.5140279833447952,0.4859720166552049,1471.074932222672,1534.377467777328
201501190GSW,1723.24,1480.9454,1638.8231201171875,1460.2095947265625,0.8325527735265245,0.1674472264734756,0.8776547265327092,0.12234527346729097,1729.0854458159465,1475.0999541840536
201501190HOU,1603.3685,1452.8826,1583.39892578125,1441.181396484375,0.8012804028947946,0.19871959710520526,0.8087506767347439,0.1912493232652561,1607.341082442865,1448.910017557135
201501190LAC,1615.9717,1384.3020000000001,1602.24365234375,1396.1962890625,0.8534287300477136,0.14657126995228645,0.8709342214397234,0.1290657785602766,1618.091444162542,1382.1822558374581
201501190MEM,1619.3408,1613.1653,1602.24365234375,1592.2586669921875,0.6531975881607287,0.34680241183927124,0.6482134199486628,0.35178658005133717,1607.5116972442818,1624.994402755718
201501190MIL,1505.8629,1557.6439,1493.2852783203125,1530.443603515625,0.589462967311433,0.410537032688567,0.5689505916189936,0.4310494083810063,1499.7543747923885,1563.7524252076116
201501190NYK,1298.5029,1511.7943,1316.8013916015625,1484.3863525390625,0.4039459403877369,0.596054059612263,0.34250346446528934,0.6574965355347105,1311.84166166893,1498.4555383310699
201501190PHO,1583.4771,1388.3944,1568.96630859375,1392.9044189453125,0.8304950698185706,0.16950493018142934,0.8453560557214571,0.15464394427854294,1587.079044075493,1384.792455924507
201501190POR,1638.2985,1402.9966,1601.86962890625,1397.0484619140625,0.8525435843086905,0.14745641569130943,0.8732663416859895,0.12673365831401048,1639.647569774482,1401.647530225518
201501190WAS,1557.2628,1282.5294,1541.35595703125,1276.712158203125,0.8908116303321844,0.10918836966781563,0.896333993771459,0.10366600622854104,1561.4233244278946,1278.3688755721053
201501200DEN,1475.467,1655.7288,1461.6702880859375,1607.17333984375,0.43488770343080463,0.5651122965691954,0.3865057704142248,0.6134942295857753,1468.45609843034,1662.7397015696602
201501200MIA,1482.7412,1582.0929999999998,1469.9954833984375,1564.8912353515625,0.5073450749894091,0.4926549250105908,0.5009328337034875,0.4990671662965124,1474.3147005031653,1590.5194994968344
201501210ATL,1686.5089,1449.1747,1620.247802734375,1438.9049072265625,0.8347316656616356,0.16526833433836435,0.8745554367086721,0.125444563291328,1689.8420907626612,1445.8415092373389
201501210CHO,1474.3088,1473.6403,1461.6702880859375,1461.4207763671875,0.6403958316951534,0.3596041683048466,0.6409510752693472,0.3590489247306528,1477.776696820915,1470.172403179085
201501210CLE,1470.0054,1437.1854,1457.572998046875,1440.6417236328125,0.6621993071581355,0.3378006928418646,0.6823458395324615,0.31765416046753847,1477.967483137043,1429.223316862957
201501210DET,1461.6785,1341.0320000000002,1459.2449951171875,1348.3861083984375,0.7709708581987825,0.22902914180121742,0.7807672868172372,0.2192327131827628,1465.8281677379086,1336.8823322620915
201501210GSW,1728.7184,1607.0764,1646.1036376953125,1592.00537109375,0.7082832792898037,0.2917167207101962,0.7817466066379103,0.21825339336208968,1733.5925059047488,1602.202294095251
201501210MEM,1606.4775,1564.2607,1583.39892578125,1543.4371337890625,0.6911892082901396,0.3088107917098603,0.6939530338095318,0.3060469661904682,1611.0560235104917,1559.6821764895083
201501210MIN,1341.6171,1626.0286,1345.57275390625,1592.7149658203125,0.3000586355108191,0.6999413644891809,0.2570118453714477,0.7429881546285523,1334.0510585047832,1633.5946414952168
201501210NOP,1499.629,1385.0256,1479.845703125,1396.1962890625,0.742149550165623,0.25785044983437694,0.7747547072959193,0.2252452927040806,1505.4303744863564,1379.2242255136434
201501210PHI,1278.625,1310.6682,1298.522216796875,1301.801025390625,0.6357052995501785,0.36429470044982154,0.5965693240370342,0.4034306759629659,1268.8382835957282,1320.454916404272
201501210PHO,1586.8458,1639.5624,1569.294189453125,1607.5594482421875,0.5879200867610509,0.41207991323894905,0.5676292723377339,0.4323707276622661,1593.1992564502384,1633.2089435497617
201501210SAC,1401.7327,1447.8448,1405.5887451171875,1439.8299560546875,0.5935204424539484,0.4064795575460516,0.57693497830355,0.4230650216964501,1395.5113583644052,1454.066141635595
201501210WAS,1561.1672,1591.194,1541.35595703125,1564.8912353515625,0.6082986609260531,0.39170133907394694,0.5993597520174945,0.4006402479825055,1555.5110194745978,1596.8501805254023
201501220CHI,1535.4470000000001,1663.2667,1523.0311279296875,1608.99365234375,0.520190566030622,0.4798094339693781,0.4600495770106184,0.5399504229893817,1557.1814507201798,1641.5322492798202
201501220LAC,1617.9574,1454.5863,1602.24365234375,1441.181396484375,0.8179909924099144,0.18200900759008556,0.819961389419553,0.18003861058044704,1626.4021660675035,1446.1415339324965
201501220MIL,1499.2461,1429.7991,1479.845703125,1440.6417236328125,0.6902573099132007,0.3097426900867993,0.7261975731313804,0.2738024268686195,1491.81549709868,1437.22970290132
201501220POR,1633.6987,1382.3163,1601.86962890625,1392.7476806640625,0.8556288121306981,0.14437118786930195,0.8831619382079436,0.11683806179205643,1624.7621916331454,1391.2528083668544
201501230ATL,1689.6321,1597.3295,1620.816650390625,1573.284912109375,0.7004120875808079,0.2995879124191921,0.7515661750021075,0.24843382499789238,1694.433785615229,1592.527814384771
201501230CLE,1477.3917,1477.52,1461.6702880859375,1461.4207763671875,0.6403958316951534,0.3596041683048466,0.6398948327719163,0.3601051672280837,1496.4920838918702,1458.4196161081297
201501230DAL,1634.1221,1555.4032,1601.86962890625,1530.710693359375,0.7281526537702901,0.2718473462297098,0.7366809902435886,0.2633190097564115,1624.177770522399,1565.347529477601
201501230DEN,1467.9291,1392.2473,1459.045166015625,1392.9044189453125,0.7223970411262407,0.2776029588737594,0.733275605815951,0.266724394184049,1461.6194076550962,1398.5569923449038
201501230GSW,1733.2612,1394.9912,1646.1036376953125,1393.1748046875,0.884077378077068,0.11592262192293207,0.9257306468341738,0.07426935316582622,1735.5024509108516,1392.7499490891482
201501230MIA,1470.4291,1446.0515,1461.6702880859375,1440.6417236328125,0.6674549196183681,0.3325450803816318,0.6717200738474826,0.32827992615251755,1473.5408231197014,1442.9397768802987
201501230MIN,1333.5236,1505.0343,1347.449951171875,1479.7572021484375,0.45363967307296754,0.5463603269270325,0.3985168646933558,0.6014831353066442,1327.1601964599904,1511.3977035400096
201501230NYK,1321.2828,1337.1644,1331.0123291015625,1342.0936279296875,0.6252417420298275,0.37475825797017237,0.6187449160819672,0.3812550839180327,1327.7801694398229,1330.667030560177
201501230PHI,1268.0104,1560.0111,1303.9281005859375,1536.5584716796875,0.3178908100506826,0.6821091899493175,0.24875845343742517,0.7512415465625749,1265.1721933577478,1562.849306642252
201501230PHO,1592.7095,1602.5336,1569.294189453125,1592.0816650390625,0.6093238679539245,0.3906761320460756,0.6269359374013005,0.37306406259869956,1586.698205541549,1608.544894458451
201501230SAS,1643.3105,1379.6204,1609.7489013671875,1392.7476806640625,0.8611417759159427,0.1388582240840574,0.8902764983521045,0.10972350164789545,1645.6412761787913,1377.2896238212088
201501240CHO,1459.8346,1327.2932,1457.4884033203125,1345.194580078125,0.7724261284547405,0.22757387154525954,0.7922622350249815,0.20773776497501853,1462.4781531382116,1324.6496468617884
201501240MEM,1610.7272,1264.9753,1583.39892578125,1293.168212890625,0.9043351033136395,0.09566489668636037,0.9286380476147902,0.07136195238520975,1612.4299682129208,1263.2725317870793
201501240MIL,1491.1278,1465.546,1479.845703125,1461.4207763671875,0.6641199497556737,0.3358800502443263,0.6732468261426212,0.32675317385737873,1499.7498045950836,1456.9239954049165
201501240POR,1623.7677,1555.0317,1601.86962890625,1532.3441162109375,0.7262874283421061,0.273712571657894,0.725383020726666,0.2746169792733339,1628.1474393865915,1550.6519606134086
201501240UTA,1437.9174,1446.6996,1444.0556640625,1440.6417236328125,0.6445799406533802,0.35542005934661985,0.6283376420205882,0.3716623579794118,1456.2408060358694,1428.3761939641306
201501250ATL,1694.1008,1326.6786,1620.330322265625,1345.194580078125,0.8965490038606619,0.103450996139338,0.9364755459607699,0.0635244540392301,1695.2433344238914,1325.5360655761085
201501250CHI,1566.2758,1473.3143,1541.35595703125,1461.4207763671875,0.738036898560158,0.2619631014398421,0.7522736945476814,0.24772630545231855,1547.3619553303806,1492.2281446696193
201501250CLE,1495.0771,1592.8607,1479.845703125,1564.3345947265625,0.5223074607220671,0.47769253927793287,0.5031896127324298,0.4968103872675702,1506.2634922082607,1581.6743077917392
201501250DEN,1461.0321,1550.9607,1459.2449951171875,1531.658935546875,0.5396163160581947,0.4603836839418053,0.5144898513415296,0.4855101486584704,1456.3938953794839,1555.5989046205161
201501250GSW,1735.3698,1399.1443,1646.1036376953125,1398.5216064453125,0.8808855601450004,0.1191144398549996,0.9249174165507903,0.0750825834492097,1736.0313672924403,1398.4827327075595
201501250LAL,1377.4341,1609.0631,1395.4613037109375,1592.2586669921875,0.3641931613800777,0.6358068386199224,0.3191420412201709,0.680857958779829,1371.1680147222467,1615.3291852777534
201501250NOP,1511.8793,1623.2495,1495.414306640625,1593.0360107421875,0.5034225894682159,0.4965774105317841,0.4836428059361561,0.516357194063844,1518.2175217852478,1616.9112782147522
201501250ORL,1331.1541,1443.1663,1347.25244140625,1440.6417236328125,0.5095124397118572,0.4904875602881428,0.48271993930538376,0.5172800606946163,1323.700038256359,1450.620361743641
201501250PHO,1586.1799,1625.8441,1569.294189453125,1592.7149658203125,0.6084557006391459,0.39154429936085405,0.5859677256283894,0.41403227437161066,1567.5736836728822,1644.450316327118
201501250SAS,1645.4968,1499.1229999999998,1609.538818359375,1478.3822021484375,0.7909472138285044,0.2090527861714955,0.8050626064302413,0.1949373935697587,1648.1955721277413,1496.4242278722584
201501250TOR,1563.0461,1457.5508,1541.35595703125,1450.658447265625,0.7498369932413298,0.25016300675867015,0.7654735049274449,0.23452649507255519,1565.7816904216934,1454.8152095783066
201501260LAC,1646.0143,1456.0198,1609.538818359375,1439.22412109375,0.8257867551934636,0.17421324480653652,0.841488143900267,0.15851185609973292,1647.754736150221,1454.279363849779
201501260MEM,1612.3295,1323.1094,1583.39892578125,1351.3082275390625,0.8712063925326896,0.12879360746731044,0.9038306231804956,0.0961693768195045,1613.849906851212,1321.5889931487882
201501260NOP,1517.7058,1263.373,1504.0013427734375,1293.168212890625,0.8568413506252227,0.14315864937477737,0.8849030789041663,0.11509692109583372,1521.3729185644627,1259.7058814355373
201501260OKC,1582.5676,1325.6025,1568.96630859375,1349.0478515625,0.8631376702524411,0.13686232974755888,0.8864374013521968,0.11356259864780321,1584.2781076496901,1323.89199235031
201501260UTA,1454.8746,1398.5220000000002,1443.2344970703125,1390.8966064453125,0.7061850964563464,0.2938149035436535,0.710957294112418,0.2890427058875819,1440.3805017814852,1413.016098218515
201501270DAL,1617.4229999999998,1613.7571,1602.24365234375,1592.2586669921875,0.6531975881607287,0.34680241183927124,0.64491215175419,0.35508784824580986,1596.9734868725814,1634.2066131274184
201501270DET,1455.0032,1505.3702,1443.2344970703125,1479.7572021484375,0.5903481228152407,0.4096518771847592,0.5709456731355929,0.4290543268644071,1445.0371803354267,1515.3362196645735
201501270GSW,1735.9921,1545.5726,1646.1036376953125,1532.9337158203125,0.7733114292692246,0.22668857073077534,0.8418141993654872,0.1581858006345129,1726.3950658861027,1555.1696341138972
201501270IND,1451.2109,1565.5938,1443.5064697265625,1543.4371337890625,0.5000997824337357,0.49990021756626435,0.47931315896377513,0.5206868410362249,1440.4497715371103,1576.3549284628898
201501270LAL,1370.7145,1555.973,1366.1328125,1530.443603515625,0.40849204982830317,0.5915079501716968,0.37970809909964964,0.6202919009003504,1365.600125972641,1561.087374027359
201501270MIA,1494.0175,1496.6046,1479.845703125,1469.8282470703125,0.6532399292118104,0.34676007078818966,0.6366269205728381,0.36337307942716196,1483.3280389310055,1507.2940610689943
201501280ATL,1695.1769,1429.7423,1620.330322265625,1440.6417236328125,0.8334137459060137,0.16658625409398625,0.891253620454335,0.10874637954566498,1697.1523169784673,1427.7668830215325
201501280CLE,1516.1665,1627.8387,1497.3192138671875,1607.7315673828125,0.4850199032837335,0.5149800967162664,0.48320867059066785,0.5167913294093323,1524.1537745193955,1619.8514254806046
201501280HOU,1615.7827,1595.1896,1602.24365234375,1563.5775146484375,0.6895949746526793,0.31040502534732073,0.6668982942634982,0.3331017057365017,1620.3950377165227,1590.5772622834772
201501280MIN,1323.9985,1414.3414,1331.0123291015625,1427.6092529296875,0.5048972636781033,0.49510273632189666,0.5138941061333816,0.4861058938666184,1336.1926925392916,1402.1472074607084
201501280NOP,1521.1444,1454.3923,1511.0345458984375,1441.181396484375,0.7266621994458815,0.2733378005541185,0.7231022333615719,0.2768977666384282,1507.273109919115,1468.2635900808848
201501280NYK,1324.828,1584.1716,1331.7100830078125,1564.8912353515625,0.31720371681749177,0.6827962831825083,0.28551743597918416,0.7144825640208158,1341.1984824552308,1567.801117544769
201501280PHI,1259.9344,1444.2069,1301.877685546875,1440.6417236328125,0.444444397706637,0.5555556022933631,0.38104584625985166,0.6189541537401483,1283.717766230144,1420.423533769856
201501280PHO,1566.0098,1561.4705,1541.35595703125,1536.5584716796875,0.646402432507454,0.35359756749254595,0.6460626555099337,0.3539373444900663,1572.4135594664037,1555.0667405335962
201501280SAS,1648.0153,1462.2998,1611.397216796875,1455.6087646484375,0.8134274687484884,0.18657253125151174,0.8381748946157398,0.16182510538426023,1650.7581449087272,1459.5569550912728
201501280TOR,1577.2059,1392.8827,1566.4674072265625,1392.9044189453125,0.8284604358510064,0.17153956414899357,0.8370848470816065,0.16291515291839345,1581.3651708185255,1388.7234291814746
201501280UTA,1439.0552,1647.6417,1444.3082275390625,1607.5594482421875,0.40996663815631856,0.5900333618436814,0.34862829883010876,0.6513717011698913,1434.8500530011704,1651.8468469988295
201501290IND,1439.5988,1339.6975,1444.3082275390625,1348.3861083984375,0.7554360636735378,0.24456393632646226,0.7596432037028775,0.24035679629712248,1447.1428078173426,1332.1534921826574
201501290LAL,1365.217,1556.1698,1363.614013671875,1530.443603515625,0.40499332382357794,0.5950066761764221,0.3720186681137306,0.6279813318862695,1375.6493500751951,1545.7374499248049
201501290MEM,1635.9905,1469.5442,1601.86962890625,1461.4207763671875,0.7996542557581114,0.20034574424188858,0.8225598965840262,0.1774401034159738,1642.838150164299,1462.6965498357013
201501290ORL,1321.6818,1508.2216,1331.0123291015625,1479.7572021484375,0.4303071634406161,0.569692836559384,0.37797243622741883,0.6220275637725812,1312.8257671982178,1517.0776328017823
201501300ATL,1697.03,1620.4965,1640.8013916015625,1592.2586669921875,0.7016318392896976,0.2983681607103024,0.7342334062558636,0.26576659374413625,1700.90306620729,1616.6234337927099
201501300BOS,1403.1152,1620.0585,1405.5887451171875,1592.2586669921875,0.37779634567527326,0.6222036543247268,0.3377852080160258,0.6622147919839743,1398.6637648342364,1624.5099351657636
201501300BRK,1427.8892,1581.0941,1428.534423828125,1564.8912353515625,0.44786848748634994,0.5521315125136501,0.4240249553509304,0.5759750446490696,1422.5727582558122,1586.4105417441879
201501300CLE,1523.5088,1388.9945,1509.756103515625,1392.9044189453125,0.7770052087944427,0.22299479120555732,0.794125185904304,0.20587481409569597,1527.602226041312,1384.9010739586881
201501300MIA,1482.4005,1590.9138,1469.9954833984375,1564.8912353515625,0.5073450749894091,0.4926549250105908,0.4877508278616418,0.5122491721383581,1467.1886561303124,1606.1256438696876
201501300NOP,1505.9926,1652.1564,1493.2852783203125,1607.5594482421875,0.4794693682906203,0.5205306317093797,0.43395316851485377,0.5660468314851463,1515.0145094948155,1643.1344905051847
201501300PHI,1281.6776,1335.2246,1298.522216796875,1337.76025390625,0.5865627673544044,0.4134372326455956,0.5664557166595259,0.43354428334047407,1290.4954267801907,1326.4067732198093
201501300PHO,1571.9408,1546.6376,1563.2686767578125,1532.9337158203125,0.6792371674779475,0.3207628325220525,0.6728939262477722,0.3271060737522278,1576.8992725308142,1541.679127469186
201501300UTA,1434.5405,1725.3949,1425.1864013671875,1625.20166015625,0.3599147644807843,0.6400852355192156,0.2499936340047801,0.7500063659952199,1454.8273135590096,1705.1080864409905
201501310ATL,1700.6316,1289.8153,1640.8013916015625,1316.8238525390625,0.9198721274499729,0.08012787255002708,0.9498123278731914,0.05018767212680865,1701.2157820473008,1289.2311179526992
201501310DEN,1463.1481,1459.7356,1459.045166015625,1450.633544921875,0.6511430619146139,0.3488569380853862,0.6445780410322015,0.35542195896779843,1443.4598588770446,1479.4238411229555
201501310DET,1422.4637,1624.8356,1427.119873046875,1593.0360107421875,0.40626105512888816,0.5937389448711119,0.3567954766804782,0.6432045233195218,1441.270576928019,1606.0287230719812
201501310GSW,1707.0234,1576.5387,1640.8013916015625,1555.7252197265625,0.7437181059839867,0.2562818940160133,0.7903069444368722,0.2096930555631277,1713.0264137809763,1570.5356862190238
201501310IND,1446.6224,1385.1769,1441.128173828125,1385.4404296875,0.7101701776821006,0.28982982231789933,0.716944411484035,0.283055588515965,1436.0099143009136,1395.7893856990863
201501310MEM,1642.3866,1569.3021,1609.7489013671875,1544.10546875,0.7218225767238455,0.2781774232761544,0.730341221222964,0.269658778777036,1647.9971851190692,1563.691514880931
201501310MIL,1517.7402,1616.8949,1504.0013427734375,1592.2586669921875,0.5168926371357758,0.4831073628642243,0.5012164820866868,0.4987835179133132,1526.8555613763458,1607.7795386236542
201501310MIN,1327.0869,1527.3264,1329.281005859375,1507.5096435546875,0.38928462941262715,0.6107153705873729,0.3596174404482572,0.6403825595517427,1318.3715939630654,1536.0417060369346
201501310ORL,1312.1631,1607.3344,1331.0123291015625,1592.00537109375,0.2835844432706594,0.7164155567293405,0.2453633290969438,0.7546366709030562,1306.818320759327,1612.679179240673
201501310SAS,1650.5795,1643.8839,1611.626708984375,1607.5594482421875,0.6454410612752818,0.3545589387247183,0.6488958322408166,0.35110416775918346,1629.206842397975,1665.2565576020252
201501310WAS,1555.5394,1586.8185,1541.464111328125,1564.8912353515625,0.6084469954003656,0.39155300459963427,0.5976274822341742,0.4023725177658257,1548.1647061523454,1594.1931938476546
201502010BOS,1398.3381,1465.98,1399.314453125,1461.4207763671875,0.5543181734268012,0.4456818265731988,0.5464328744523176,0.45356712554768236,1388.9250077202576,1475.3930922797424
201502010NYK,1332.6738,1374.7493,1347.449951171875,1382.1400146484375,0.5928969395395147,0.4071030604604853,0.5825962005125807,0.41740379948741935,1342.7261675715242,1364.6969324284757
201502020BRK,1422.1648,1667.126,1427.119873046875,1610.031005859375,0.3828958367867718,0.6171041632132281,0.30270206276332035,0.6972979372366797,1430.5456930964249,1658.745106903575
201502020CLE,1536.6871,1289.2643,1523.037109375,1316.8238525390625,0.8535481439066505,0.14645185609334946,0.8807893502980582,0.1192106497019418,1539.1257268142083,1286.8256731857919
201502020DAL,1613.049,1317.7262,1583.617919921875,1330.473388671875,0.8842045682793759,0.11579543172062415,0.9068411304958734,0.09315886950412648,1614.2144073430582,1316.5607926569419
201502020NOP,1514.265,1701.1826,1495.414306640625,1625.20166015625,0.45723727649389656,0.5427627235061036,0.3774612584093168,0.6225387415906832,1533.9754347988624,1681.4721652011378
201502020OKC,1564.0858,1306.4485,1541.35595703125,1309.2529296875,0.8712143557954671,0.1287856442045328,0.8868263463005756,0.11317365369942445,1565.6646003300111,1304.869699669989
201502020PHO,1570.9412,1647.6029,1563.2686767578125,1607.5594482421875,0.5794919376975345,0.42050806230246557,0.5335360880279798,0.4664639119720202,1566.8774185177267,1651.6666814822734
201502020TOR,1594.8175,1526.1268,1583.01806640625,1507.5096435546875,0.7330803614029295,0.26691963859707046,0.725331072085309,0.274668927914691,1581.903778840156,1539.040521159844
201502020WAS,1547.5404,1481.141,1529.6842041015625,1460.2095947265625,0.7262291732523937,0.27377082674760633,0.7226955307805597,0.2773044692194404,1537.8863983290012,1490.795001670999
201502030DET,1439.6318,1476.1661,1444.3082275390625,1461.4207763671875,0.617071951521309,0.38292804847869094,0.5903319811149683,0.40966801888503174,1451.9943282912539,1463.8035717087462
201502030NYK,1341.9576,1388.152,1345.57275390625,1392.9044189453125,0.5752205177379897,0.42477948226201034,0.5768193390327889,0.423180660967211,1329.7071837512121,1400.4024162487876
201502030PHI,1286.9783,1441.7427,1298.522216796875,1440.6417236328125,0.43968036660856513,0.560319633391435,0.421833981777814,0.5781660182221859,1298.0808760279692,1430.6401239720308
201502030POR,1608.5083,1452.912,1583.39892578125,1441.181396484375,0.8012804028947946,0.19871959710520526,0.8132595427164776,0.18674045728352237,1609.850769881489,1451.569530118511
201502030SAC,1396.7643,1712.621,1399.076904296875,1625.20166015625,0.32606598058694214,0.6739340194130577,0.22398877451075444,0.7760112254892456,1389.9081642317615,1719.4771357682387
201502040ATL,1683.1669,1536.9955,1620.247802734375,1518.591064453125,0.7614834063999941,0.2385165936000059,0.8048796931005803,0.19512030689941967,1686.5677499843748,1533.5946500156251
201502040BOS,1401.4265,1431.569,1405.7095947265625,1440.6417236328125,0.5925605610663248,0.40743943893367524,0.5991998109710872,0.40080018902891285,1406.6213856738125,1426.3741143261875
201502040GSW,1719.9448,1614.1436,1640.1380615234375,1592.2586669921875,0.7008318556132132,0.2991681443867869,0.7657894809770678,0.2342105190229322,1725.499342127178,1608.5890578728222
201502040HOU,1607.6675,1542.0397,1583.39892578125,1522.516357421875,0.7162863391789791,0.283713660821021,0.7218045071295877,0.27819549287041234,1613.488508340982,1536.218691659018
201502040IND,1435.035,1451.0531,1425.1864013671875,1441.181396484375,0.6185909195334196,0.3814090804665804,0.6185595389592248,0.38144046104077534,1440.4733694048475,1445.6147305951527
201502040MIL,1540.2349,1365.4655,1529.6842041015625,1370.5650634765625,0.8163197532647469,0.18368024673525316,0.8294451179895178,0.1705548820104822,1542.9520428381484,1362.7483571618516
201502040MIN,1316.6316,1464.7449,1331.0123291015625,1461.4207763671875,0.4563501252986227,0.5436498747013773,0.4311986364428883,0.5688013635571117,1321.847754254923,1459.5287457450768
201502040NOP,1532.2808,1565.5664,1521.8670654296875,1543.4371337890625,0.6109908167683753,0.38900918323162464,0.5948468797974837,0.4051531202025163,1519.5204366597823,1578.3267633402177
201502040SAS,1627.3374,1304.9679,1601.86962890625,1312.0296630859375,0.9041403304712576,0.09585966952874228,0.9191871891269773,0.08081281087302274,1628.4183468670992,1303.8869531329008
201502040TOR,1580.7095,1429.7872,1568.96630859375,1440.6417236328125,0.7882388165748399,0.2117611834251602,0.809138932630047,0.1908610673699531,1554.8347401284957,1455.6619598715042
201502040UTA,1451.6587,1651.9979,1443.5064697265625,1607.5594482421875,0.4088506931649689,0.591149306835031,0.3594852816453626,0.6405147183546375,1445.228196845058,1658.428403154942
201502050CHO,1491.6859,1533.8219,1479.845703125,1516.35107421875,0.5903722537040481,0.4096277462959519,0.5825115074950843,0.41748849250491576,1498.9554113186566,1526.5523886813432
201502050CLE,1538.9731,1659.5035,1532.225341796875,1608.99365234375,0.5333833501883523,0.46661664981164785,0.4704887203001667,0.5295112796998332,1551.8788082617016,1646.5977917382984
201502050POR,1609.7616,1566.5461,1583.39892578125,1544.10546875,0.6903674230772049,0.3096325769227951,0.6951726515345802,0.30482734846541987,1619.7485014838833,1556.5591985161168
201502050SAC,1389.4404,1608.9706,1404.7301025390625,1592.2586669921875,0.3766351770294494,0.6233648229705507,0.3344622946519371,0.6655377053480629,1379.1596198257582,1619.2513801742418
201502060ATL,1686.3405,1725.1178,1620.247802734375,1625.20166015625,0.6334693750258524,0.36653062497414757,0.5872057999945327,0.4127942000054674,1694.0762509346446,1717.3820490653554
201502060BOS,1406.2278,1297.152,1410.12255859375,1310.900390625,0.7589286802710906,0.24107131972890936,0.7691534074883434,0.2308465925116566,1410.9036542220524,1292.4761457779475
201502060BRK,1458.2518,1328.6831,1443.2803955078125,1346.04345703125,0.7568316959987955,0.24316830400120445,0.7894317685935647,0.2105682314064353,1460.6650743354621,1326.2698256645378
201502060DET,1446.0225,1426.7677,1441.128173828125,1433.3046875,0.6503736158114098,0.34962638418859016,0.6651847226974356,0.33481527730256444,1452.866182906956,1419.924017093044
201502060HOU,1613.0773,1542.7738,1583.617919921875,1513.9052734375,0.7265015227315571,0.273498477268443,0.7271768155021076,0.27282318449789233,1617.071963967129,1538.7791360328708
201502060IND,1440.0657,1550.8291,1442.630126953125,1531.658935546875,0.5157835677872964,0.48421643221270355,0.4845151757042621,0.5154848242957378,1447.2198679707442,1543.6749320292558
