,elo_prob1,elo_prob2,carm-elo_prob1,carm-elo_prob2,raptor_prob1,raptor_prob2,raptor_prob1_pred,raptor_prob2_pred
201802250DEN,0.4118067564439082,0.5881932435560918,0.4363535583191486,0.5636464416808513,,,0.44607222,0.60845006
201802250WAS,0.6106701338670122,0.3893298661329878,0.6381535019247283,0.3618464980752717,,,0.65877694,0.3901091
201802260NYK,0.2711333930496313,0.7288666069503686,0.270416815809305,0.729583184190695,,,0.23917384,0.7913406
201802260TOR,0.8768225975409273,0.1231774024590727,0.906779257602068,0.0932207423979321,,,0.94229573,0.09599193
201802260BRK,0.5689356186354521,0.4310643813645479,0.5901548669726069,0.4098451330273931,,,0.573013,0.4261585
201802260BOS,0.8466239073080795,0.1533760926919205,0.8561685220161238,0.1438314779838762,,,0.928221,0.14080589
201802260ATL,0.5192085492081389,0.4807914507918611,0.4977511818744653,0.5022488181255347,,,0.49032408,0.50979364
201802260NOP,0.8824717279748977,0.1175282720251023,0.8515215759614079,0.1484784240385921,,,0.9428222,0.087924436
201802260OKC,0.8500689208591674,0.1499310791408326,0.8595506422788448,0.1404493577211552,,,0.928221,0.12629795
201802260DAL,0.4410033132799996,0.5589966867200004,0.4497353960421626,0.5502646039578374,,,0.5039524,0.5724059
201802260UTA,0.4558253286322728,0.5441746713677271,0.5285166408837692,0.4714833591162308,,,0.5018483,0.5526728
201802260SAC,0.3260539119253985,0.6739460880746014,0.2920209673871523,0.7079790326128477,,,0.28056338,0.66117585
201802270CLE,0.8368061071488916,0.1631938928511084,0.8750438251612475,0.1249561748387525,,,0.92512363,0.12798081
201802270CHO,0.7927428280167657,0.2072571719832343,0.8621370810583465,0.1378629189416534,,,0.8732093,0.18425988
201802270MIA,0.5702395439118907,0.4297604560881093,0.5353033848958253,0.4646966151041747,,,0.5758114,0.47851354
201802270MIL,0.6147559262140494,0.3852440737859506,0.6273859162439481,0.3726140837560519,,,0.6482133,0.38374874
201802270POR,0.8754631838332385,0.1245368161667614,0.904072610554982,0.095927389445018,,,0.9276945,0.09599193
201802270DEN,0.6116698428360211,0.3883301571639789,0.6588025680774405,0.3411974319225594,,,0.6601738,0.3803816
201802280DET,0.5026803387301466,0.4973196612698534,0.5648368826347478,0.4351631173652521,,,0.5490677,0.50003856
201802280ORL,0.2183713974901539,0.7816286025098461,0.2176738689692023,0.7823261310307976,,,0.18816778,0.8235692
201802280ATL,0.382540949717172,0.617459050282828,0.3823891641603713,0.6176108358396286,,,0.39594936,0.65219694
201802280BOS,0.685267007610651,0.314732992389349,0.7316385416107144,0.2683614583892856,,,0.72011334,0.27624872
201802280MEM,0.7281112101750964,0.2718887898249036,0.70412004367624,0.2958799563237599,,,0.791239,0.23520055
201802280WAS,0.4640485678417121,0.5359514321582879,0.3612846716487023,0.6387153283512976,,,0.47220498,0.59568256
201802280SAS,0.679976108150696,0.320023891849304,0.65818211792235,0.3418178820776499,,,0.698843,0.31256816
201802280DAL,0.4312947919339515,0.5687052080660485,0.395526324806341,0.604473675193659,,,0.4571416,0.6069118
201802280LAC,0.4209561292941818,0.5790438707058181,0.3204064257921251,0.6795935742078749,,,0.41615328,0.60301054
201803010MIA,0.6835033327992267,0.3164966672007733,0.6600620245232905,0.3399379754767094,,,0.698843,0.31256816
201803010CLE,0.6308973000954937,0.3691026999045063,0.6190380890120372,0.3809619109879628,,,0.68661386,0.37352705
201803010SAC,0.602010526909629,0.397989473090371,0.6020247135501031,0.3979752864498969,,,0.6100554,0.39957422
201803010POR,0.6367015663971053,0.3632984336028947,0.613651256679272,0.386348743320728,,,0.70267105,0.3572942
201803020PHI,0.708761909719937,0.291238090280063,0.640927196529906,0.3590728034700939,,,0.76105404,0.3130038
201803020ORL,0.5074806674638257,0.4925193325361743,0.5302397285123361,0.4697602714876638,,,0.51404786,0.52672505
201803020ATL,0.2098122959160768,0.7901877040839231,0.1890731434731034,0.8109268565268966,,,0.17537086,0.84596765
201803020CHI,0.6009494431000335,0.3990505568999665,0.5685016339732248,0.4314983660267751,,,0.6448552,0.43285573
201803020MEM,0.3518828565544177,0.6481171434455824,0.354350707652712,0.6456492923472881,,,0.35655168,0.6922227
201803020WAS,0.4564129263362037,0.5435870736637962,0.4395014036083713,0.5604985963916287,,,0.4780722,0.5621209
201803020MIL,0.6145851846803706,0.3854148153196294,0.6365096322234751,0.3634903677765249,,,0.6511575,0.3901091
201803020PHO,0.2800243010963707,0.7199756989036292,0.2583497293122155,0.7416502706877844,,,0.2583298,0.78812754
201803020LAC,0.8257424154989103,0.1742575845010897,0.8338097656181923,0.1661902343818077,,,0.854211,0.14750908
201803020UTA,0.662716372110991,0.337283627889009,0.7269489455964945,0.2730510544035055,,,0.6802114,0.2936123
201803030ORL,0.6721734626204264,0.3278265373795735,0.6895704102632861,0.3104295897367138,,,0.6684836,0.29494295
201803030MIA,0.6999361088569855,0.3000638911430144,0.7437541057254358,0.2562458942745642,,,0.78938913,0.2760082
201803030CLE,0.6091036039480398,0.3908963960519602,0.683818874378841,0.3161811256211589,,,0.6374338,0.3716617
201803030HOU,0.8301992368794375,0.1698007631205624,0.8369148136263085,0.1630851863736915,,,0.9262215,0.13746688
201803030SAS,0.7185077828139848,0.2814922171860152,0.7171183879099168,0.2828816120900832,,,0.75119275,0.259083
201803030SAC,0.2869542138853213,0.7130457861146786,0.3428121521319349,0.6571878478680651,,,0.2970711,0.7700703
201803030POR,0.6532346682665021,0.3467653317334979,0.6912564975711831,0.3087435024288169,,,0.6618633,0.31665644
201803040ATL,0.7200270765104683,0.2799729234895317,0.7085565676121751,0.2914434323878249,,,0.7324031,0.25435635
201803040WAS,0.6475964475080087,0.3524035524919913,0.6532337282134051,0.3467662717865949,,,0.6922227,0.35655168
201803040TOR,0.8363740321928503,0.1636259678071496,0.8264028462628337,0.1735971537371663,,,0.90722317,0.12925792
201803040DAL,0.4331430400374718,0.5668569599625282,0.4086601805373666,0.5913398194626334,,,0.3773262,0.573013
201803040MIL,0.5364642212774561,0.4635357787225439,0.5220608934658879,0.4779391065341121,,,0.5561601,0.49792758
201803040SAC,0.5481004144612994,0.4518995855387006,0.4567437464853697,0.5432562535146302,,,0.5483055,0.5018483
201803040LAC,0.8667496046608839,0.1332503953391161,0.8703407520628964,0.1296592479371036,,,0.928221,0.110905804
201803050IND,0.692113066739494,0.307886933260506,0.6694135404156304,0.3305864595843696,,,0.7975544,0.30193785
201803050CLE,0.7440037227213117,0.2559962772786883,0.7519641667803844,0.2480358332196156,,,0.78980786,0.22551459
201803050MIA,0.8451193690553032,0.1548806309446968,0.867493198714444,0.132506801285556,,,0.928221,0.13141678
201803050CHI,0.3854625499749391,0.6145374500250609,0.353291701997832,0.646708298002168,,,0.3901091,0.6601738
201803050SAS,0.8616981471288436,0.1383018528711563,0.8679099005825488,0.1320900994174512,,,0.928221,0.11434174
201803050UTA,0.8698270475012648,0.1301729524987351,0.8813590957288786,0.1186409042711214,,,0.9276945,0.110905804
201803050LAL,0.5316640591882269,0.4683359408117731,0.5209164783290573,0.4790835216709427,,,0.5561601,0.50805116
201803060TOR,0.9219959425621744,0.0780040574378256,0.930449013971367,0.0695509860286329,,,0.94229573,0.050475594
201803060WAS,0.694708981650083,0.305291018349917,0.750843355338924,0.249156644661076,,,0.8168732,0.26938242
201803060CHO,0.5579574778765748,0.4420425221234252,0.5516981419384598,0.4483018580615402,,,0.5520116,0.5053312
201803060OKC,0.3809446807693394,0.6190553192306605,0.3792928188016555,0.6207071811983444,,,0.4005034,0.64870447
201803060DAL,0.3950327221363329,0.604967277863667,0.4054124298071737,0.5945875701928263,,,0.34307134,0.61503243
201803060POR,0.8504314510092901,0.1495685489907099,0.8080956184948312,0.1919043815051687,,,0.90097934,0.11740898
201803060LAC,0.6601740244410848,0.3398259755589152,0.6562408740536883,0.3437591259463117,,,0.69908893,0.3468242
201803060GSW,0.928670778888908,0.0713292211110919,0.92729320220447,0.07270679779553,,,0.94229573,0.050475594
201803070IND,0.5726920416768096,0.4273079583231903,0.5814490592669942,0.4185509407330058,,,0.5948534,0.42648306
201803070CHI,0.7006180598991857,0.2993819401008143,0.686571483642683,0.313428516357317,,,0.7397109,0.3036077
201803070MIL,0.2933738255155521,0.706626174484448,0.3312403613513486,0.6687596386486514,,,0.28567904,0.7700703
201803070DET,0.2738544451038117,0.7261455548961883,0.3210919282719341,0.6789080717280659,,,0.29672542,0.7487308
201803070SAC,0.310947209534846,0.689052790465154,0.3427769037105103,0.6572230962894896,,,0.31256816,0.698843
201803070LAL,0.7956968159763406,0.2043031840236594,0.7890549937389134,0.2109450062610866,,,0.8235692,0.18572868
201803070DEN,0.6740954663519738,0.3259045336480262,0.6647426573987055,0.3352573426012945,,,0.698843,0.31156227
201803080CHO,0.7999945822098478,0.2000054177901522,0.8262665408312488,0.1737334591687511,,,0.854211,0.18027698
201803080MIA,0.5163266737856977,0.4836733262143022,0.4709521066442038,0.5290478933557962,,,0.5324554,0.5030765
201803080OKC,0.8916989231253342,0.1083010768746658,0.9066461126168456,0.0933538873831545,,,0.94229573,0.06327161
201803080MIN,0.6184396214917217,0.3815603785082783,0.6328243911491587,0.3671756088508413,,,0.6482133,0.38984922
201803080GSW,0.8055403778561118,0.1944596221438882,0.8155360390273066,0.1844639609726933,,,0.854211,0.17908211
201803090DET,0.6890712752327071,0.3109287247672929,0.7118010409316401,0.2881989590683599,,,0.6799655,0.27227527
201803090IND,0.8248466635105638,0.1751533364894362,0.8306978972007365,0.1693021027992635,,,0.854211,0.12663819
201803090TOR,0.5492579498518475,0.4507420501481525,0.5214830733422172,0.4785169266577828,,,0.5494149,0.48993886
201803090MIL,0.7705954571137527,0.2294045428862473,0.7809828053968263,0.2190171946031737,,,0.8032189,0.21143675
201803090NOP,0.6906656257649765,0.3093343742350235,0.6905708252528775,0.3094291747471225,,,0.6684836,0.28302637
201803090MEM,0.2474541361351749,0.7525458638648251,0.2454620803088256,0.7545379196911743,,,0.20748177,0.78980786
201803090DEN,0.6904698510369383,0.3095301489630617,0.7297275957308273,0.2702724042691726,,,0.72011334,0.2768747
201803090POR,0.497697036359526,0.5023029636404739,0.5548894622282722,0.4451105377717278,,,0.53617305,0.5090457
201803090SAC,0.5929787403266407,0.4070212596733593,0.5584755065054244,0.4415244934945755,,,0.64029396,0.43824187
201803090LAC,0.6815034326617508,0.3184965673382491,0.6871927806121828,0.3128072193878172,,,0.6684836,0.30384824
201803100CHO,0.83167054580661,0.1683294541933899,0.8396565253356381,0.1603434746643619,,,0.9262215,0.13771963
201803100MIA,0.5501775863658968,0.4498224136341032,0.6073793998645218,0.3926206001354781,,,0.5678513,0.47107545
201803100DAL,0.7452397426610057,0.2547602573389943,0.795748225072132,0.2042517749278679,,,0.7812254,0.22850797
201803100OKC,0.6549353826141925,0.3450646173858075,0.6969926220790358,0.3030073779209642,,,0.6618633,0.31665644
201803100LAC,0.8623312860129193,0.1376687139870807,0.8550874154275188,0.1449125845724812,,,0.928221,0.12471593
201803110NYK,0.2223270550684875,0.7776729449315124,0.2077937917527191,0.7922062082472808,,,0.18321058,0.831315
201803110MIN,0.4526715506328684,0.5473284493671315,0.475777316251895,0.524222683748105,,,0.49830654,0.5494149
201803110ATL,0.6131490487541821,0.3868509512458179,0.6204348129553923,0.3795651870446077,,,0.65219694,0.39620924
201803110NOP,0.543422255861728,0.456577744138272,0.5624512752052498,0.4375487247947501,,,0.56837404,0.47841945
201803110DEN,0.8579543160484838,0.1420456839515161,0.8875889457061897,0.1124110542938102,,,0.9276945,0.11700846
201803110DAL,0.2004130322451367,0.7995869677548633,0.1463228670947073,0.8536771329052927,,,0.18873872,0.8732093
201803110BOS,0.7103477436612313,0.2896522563387687,0.7184072278886042,0.2815927721113958,,,0.75119275,0.24941719
201803110BRK,0.3663142634824036,0.6336857365175963,0.3378422409866912,0.6621577590133088,,,0.3493211,0.6945907
201803110LAL,0.5962918234173052,0.4037081765826947,0.5930715038079569,0.4069284961920431,,,0.6233658,0.35501683
201803120MEM,0.3701589431669979,0.6298410568330021,0.3561387789105734,0.6438612210894266,,,0.36742696,0.6945907
201803120HOU,0.8635315098586074,0.1364684901413926,0.8383194636635743,0.1616805363364256,,,0.928221,0.13016698
201803120OKC,0.8745714634463729,0.125428536553627,0.9169481189593326,0.0830518810406674,,,0.9276945,0.08905239
201803120POR,0.7543736658237162,0.2456263341762837,0.7778932611313022,0.2221067388686978,,,0.7812254,0.22292873
201803130PHI,0.6891439426910325,0.3108560573089675,0.7104344144842337,0.2895655855157663,,,0.66117585,0.27227527
201803130WAS,0.6223647182433631,0.3776352817566368,0.5846869118407112,0.4153130881592888,,,0.66700625,0.35349312
201803130ATL,0.3295446361269726,0.6704553638730274,0.348694968270987,0.651305031729013,,,0.33483818,0.698843
201803130BRK,0.1953001419838917,0.8046998580161082,0.1818191927631861,0.818180807236814,,,0.16678207,0.854211
201803130NYK,0.5933133931011931,0.4066866068988068,0.5977667055295203,0.4022332944704797,,,0.6233658,0.40846536
201803130CHI,0.3726631861391261,0.6273368138608739,0.3483948298795611,0.6516051701204388,,,0.36742696,0.6945907
201803130NOP,0.7292680617616741,0.2707319382383258,0.7227799341292785,0.2772200658707214,,,0.75119275,0.21665062
201803130SAS,0.8373624333151131,0.1626375666848869,0.7923275968617981,0.2076724031382019,,,0.87858087,0.13532463
201803130UTA,0.8573595201690961,0.1426404798309039,0.8748505785934142,0.1251494214065858,,,0.9271231,0.12286201
201803130PHO,0.3164250808587425,0.6835749191412575,0.3160087189196576,0.6839912810803424,,,0.30384824,0.6684836
201803130LAL,0.5787070437555537,0.4212929562444463,0.5968406973791647,0.4031593026208353,,,0.5715893,0.36436012
201803140ORL,0.40958655621872,0.59041344378128,0.3429969168643811,0.6570030831356188,,,0.39320663,0.6377072
201803140BOS,0.6988858998828573,0.3011141001171427,0.752109416362543,0.2478905836374569,,,0.78938913,0.26931018
201803140SAC,0.381927898645031,0.618072101354969,0.3671959479292205,0.6328040520707794,,,0.38984922,0.6482133
201803140GSW,0.8189540912785304,0.1810459087214696,0.8480407839170723,0.1519592160829277,,,0.8732093,0.17293714
201803150IND,0.414504839735255,0.585495160264745,0.391106462265482,0.6088935377345179,,,0.44016677,0.6079273
201803150NYK,0.3429135394160944,0.6570864605839055,0.3197537915017895,0.6802462084982104,,,0.33810428,0.6777494
201803150ATL,0.4626269939483703,0.5373730060516297,0.4289965885312941,0.5710034114687059,,,0.4806796,0.5909243
201803150HOU,0.8361929793011359,0.1638070206988641,0.8473640318236394,0.1526359681763606,,,0.9262215,0.13771963
201803150MEM,0.5240076258019832,0.4759923741980167,0.5438518109855915,0.4561481890144084,,,0.52919734,0.49758586
201803150SAS,0.6452088868869384,0.3547911131130615,0.6383699916698602,0.3616300083301398,,,0.68320644,0.35655168
201803150UTA,0.937956348135477,0.0620436518645229,0.9440501113000278,0.0559498886999721,,,0.94229573,0.025583057
201803150DEN,0.7784173367971977,0.2215826632028023,0.8100912704493434,0.1899087295506566,,,0.85912377,0.17537086
201803150POR,0.7491130101718871,0.2508869898281128,0.7541930395072077,0.2458069604927922,,,0.78980786,0.21706599
201803160ORL,0.3369717733071926,0.6630282266928074,0.3445626234399429,0.6554373765600571,,,0.3468242,0.69908893
201803160PHI,0.8639075990265784,0.1360924009734215,0.8348206213102873,0.1651793786897126,,,0.90922266,0.120391965
201803160TOR,0.9059878224331338,0.0940121775668662,0.8803083707082474,0.1196916292917525,,,0.94172436,0.07818557
201803160OKC,0.6325504622922813,0.3674495377077187,0.7142282822960523,0.2857717177039477,,,0.6757132,0.35541812
201803160GSW,0.9275340814394828,0.0724659185605173,0.9313710596182464,0.0686289403817534,,,0.94229573,0.050475594
201803160LAL,0.6495989947611132,0.3504010052388868,0.6625835810619501,0.3374164189380498,,,0.6922227,0.3468242
201803170MIL,0.8272687882708789,0.1727312117291211,0.8369629355486875,0.1630370644513125,,,0.8732093,0.14671822
201803170NOP,0.32072338654941,0.6792766134505899,0.2965552671472822,0.7034447328527178,,,0.2725014,0.7200118
201803170WAS,0.6377703005664617,0.3622296994335383,0.6426906105334114,0.3573093894665886,,,0.6945907,0.3511941
201803170NYK,0.4719151660382119,0.5280848339617881,0.4569584328698146,0.5430415671301854,,,0.51885164,0.5264225
201803170BRK,0.5464724010800954,0.4535275989199046,0.536084430128619,0.463915569871381,,,0.5494149,0.4964354
201803170CHI,0.4443890142447802,0.5556109857552198,0.4274163869796507,0.5725836130203493,,,0.47224578,0.55469686
201803170MEM,0.2939000711055686,0.7060999288944314,0.29834199900292,0.70165800099708,,,0.25679755,0.791239
201803170SAS,0.6140639241308691,0.3859360758691309,0.6017046765464394,0.3982953234535605,,,0.60243595,0.40422592
201803170UTA,0.9050716671684704,0.0949283328315294,0.9365585144764772,0.0634414855235228,,,0.94229573,0.05559442
201803170PHO,0.1613936866106647,0.8386063133893353,0.1978385550494903,0.8021614449505097,,,0.1132237,0.90097934
201803170POR,0.8497447745719525,0.1502552254280474,0.8541899962059978,0.1458100037940022,,,0.928221,0.13667203
201803180TOR,0.7983621643501947,0.2016378356498053,0.7860921973564317,0.2139078026435683,,,0.8235692,0.18634371
201803180NOP,0.5703990386492859,0.4296009613507141,0.5042277204231806,0.4957722795768193,,,0.55932206,0.4562961
201803180MIN,0.3433756219032228,0.6566243780967771,0.3409464959236626,0.6590535040763373,,,0.3468242,0.69908893
201803180LAC,0.5702476255564535,0.4297523744435465,0.6247907311065513,0.3752092688934487,,,0.62051386,0.4422712
201803190CLE,0.6778670957308414,0.3221329042691586,0.6732819486210209,0.3267180513789791,,,0.7240789,0.30327415
201803190PHI,0.7856249906519691,0.2143750093480309,0.7824041050631905,0.2175958949368095,,,0.8235692,0.18816778
201803190IND,0.6856579580893054,0.3143420419106946,0.6721993906002426,0.3278006093997574,,,0.698843,0.30327415
201803190NYK,0.6328021687702392,0.3671978312297608,0.6562323809109787,0.3437676190890213,,,0.6945907,0.3619262
201803190BRK,0.7122640971558748,0.2877359028441252,0.7109351753315745,0.2890648246684255,,,0.7324031,0.2567782
201803190MIA,0.6082517039216832,0.3917482960783168,0.58289801445652,0.41710198554348,,,0.63829654,0.37544486
201803190SAS,0.4972291349787813,0.5027708650212187,0.4886868665849653,0.5113131334150347,,,0.5125755,0.51828456
201803190SAC,0.553015869634151,0.446984130365849,0.5390187195579527,0.4609812804420473,,,0.5547811,0.50277036
201803200ORL,0.1919259232781296,0.8080740767218704,0.1956095260864263,0.8043904739135737,,,0.19123782,0.84596765
201803200BOS,0.602993158306187,0.3970068416938129,0.5604404505570987,0.4395595494429013,,,0.6319606,0.40943697
201803200MIN,0.6313193804483697,0.3686806195516303,0.662468835992203,0.337531164007797,,,0.6945907,0.35769948
201803200NOP,0.78941668667501,0.21058331332499,0.8007364308946252,0.1992635691053748,,,0.84596765,0.16606675
201803200UTA,0.9199644405018298,0.0800355594981702,0.9368197154905374,0.0631802845094625,,,0.94229573,0.04981588
201803200PHO,0.4071310458318163,0.5928689541681836,0.4921678935746073,0.5078321064253928,,,0.47974676,0.62240547
201803200POR,0.4450059732696924,0.5549940267303076,0.4219639245306144,0.5780360754693856,,,0.42795336,0.5738231
201803210CLE,0.3992707545975327,0.6007292454024673,0.459513483271524,0.540486516728476,,,0.4551754,0.6192545
201803210PHI,0.8995096434114791,0.1004903565885209,0.9036390843234304,0.0963609156765695,,,0.94229573,0.06327161
201803210MIA,0.7908945236975343,0.2091054763024656,0.7809930601474129,0.2190069398525871,,,0.8235692,0.18816778
201803210BRK,0.5249908809223871,0.4750091190776129,0.4995884116734043,0.5004115883265956,,,0.48687133,0.45636994
201803210MIL,0.564737409489704,0.435262590510296,0.6201539723881151,0.3798460276118849,,,0.61779696,0.4422712
201803210NOP,0.6447081502080833,0.3552918497919167,0.6062687572043713,0.3937312427956286,,,0.66212046,0.374973
201803210CHI,0.4192480490194837,0.5807519509805164,0.4050255532419803,0.5949744467580196,,,0.37628308,0.5715893
201803210SAS,0.671004608972316,0.328995391027684,0.6829033487851458,0.3170966512148542,,,0.6684836,0.31639078
201803220ORL,0.3138514926509255,0.6861485073490745,0.3683344516247108,0.6316655483752892,,,0.32229564,0.68688256
201803220CHO,0.8136197334199542,0.1863802665800458,0.8212006231950545,0.1787993768049455,,,0.854211,0.14647922
201803220NOP,0.7092548054990498,0.2907451945009501,0.653481234551459,0.346518765448541,,,0.7700703,0.30679858
201803220HOU,0.9238585170713616,0.0761414829286384,0.926018167628356,0.073981832371644,,,0.94229573,0.050475594
201803220DAL,0.3375119437910718,0.6624880562089281,0.350688133016101,0.649311866983899,,,0.35655168,0.69908893
201803220SAC,0.6329023187694115,0.3670976812305885,0.6410404809012907,0.3589595190987092,,,0.6855744,0.37165368
201803230IND,0.6143715647128383,0.3856284352871617,0.5868465300623052,0.4131534699376947,,,0.63258934,0.38009655
201803230WAS,0.6396587639945026,0.3603412360054974,0.6341689570320653,0.3658310429679346,,,0.6855744,0.35655168
201803230CLE,0.9037497006488038,0.0962502993511962,0.9068818253269711,0.0931181746730287,,,0.94229573,0.06327161
201803230TOR,0.926375390029642,0.073624609970358,0.9278307263171442,0.0721692736828557,,,0.94229573,0.050475594
201803230NYK,0.3818705451203843,0.6181294548796157,0.3508068955085434,0.6491931044914566,,,0.38984922,0.6601738
201803230OKC,0.7305017732719405,0.2694982267280594,0.7599603836970303,0.2400396163029696,,,0.78080666,0.22444847
201803230CHI,0.4482006573496828,0.5517993426503172,0.4231365649861343,0.5768634350138657,,,0.43449032,0.52112556
201803230SAS,0.5630073231529543,0.4369926768470457,0.6455648728976915,0.3544351271023085,,,0.6025958,0.43617105
201803230POR,0.7163437030713341,0.2836562969286659,0.7306077976941014,0.2693922023058985,,,0.7913406,0.26075166
201803230GSW,0.9155253199131348,0.0844746800868652,0.9375006145800986,0.0624993854199014,,,0.94229573,0.04981588
201803240PHI,0.6784367353098728,0.3215632646901272,0.7171507434789215,0.2828492565210785,,,0.6799655,0.27700192
201803240DET,0.7698097913215969,0.2301902086784031,0.8239801986012056,0.1760198013987943,,,0.83386075,0.20537008
201803240ORL,0.7505219241438672,0.2494780758561328,0.8029359847415531,0.1970640152584468,,,0.8036239,0.19956854
201803240HOU,0.8684459716047364,0.1315540283952636,0.86878876618817,0.1312112338118299,,,0.928221,0.11434174
201803240MEM,0.3534149733206232,0.6465850266793767,0.3340756387424244,0.6659243612575756,,,0.3375302,0.6922227
201803240DAL,0.5537176521020455,0.4462823478979545,0.54367408148405,0.4563259185159499,,,0.5547811,0.50277036
201803250BRK,0.3777734336873816,0.6222265663126184,0.3695091177687558,0.6304908822312442,,,0.36350575,0.68263024
201803250MIL,0.5185044176121101,0.4814955823878899,0.5189213789876845,0.4810786210123154,,,0.52919734,0.5386153
201803250IND,0.6776042914663325,0.3223957085336675,0.6769075039063049,0.323092496093695,,,0.67750347,0.30327415
201803250SAC,0.3130803645916917,0.6869196354083082,0.2984810272900921,0.7015189727099078,,,0.27597407,0.7200118
201803250TOR,0.8029795351615253,0.1970204648384746,0.8020279280501631,0.1979720719498369,,,0.84596765,0.16424268
201803250WAS,0.8150464489683212,0.1849535510316787,0.8085022980486272,0.1914977019513728,,,0.84596765,0.15585281
201803250OKC,0.6071520354893695,0.3928479645106305,0.6400130673156446,0.3599869326843554,,,0.65877694,0.3854574
201803250HOU,0.9604451478381124,0.0395548521618875,0.9579601676992916,0.0420398323007085,,,0.94229573,0.022956828
201803250GSW,0.6679498545809545,0.3320501454190455,0.6968614780261795,0.3031385219738205,,,0.6684836,0.29494295
201803260CHO,0.7492588365819229,0.250741163418077,0.7965164626819978,0.2034835373180021,,,0.8036239,0.2171979
201803260PHI,0.6985571647491294,0.3014428352508705,0.7156774021986387,0.2843225978013612,,,0.75119275,0.27811033
201803260DET,0.5784262073107065,0.4215737926892935,0.5753229315289536,0.4246770684710463,,,0.57572716,0.44657138
201803260MIN,0.8962036523762821,0.1037963476237179,0.9049610716626556,0.0950389283373444,,,0.94229573,0.06327161
201803260PHO,0.1971223119983197,0.8028776880016802,0.2355270651924882,0.7644729348075118,,,0.18174015,0.8235692
201803270WAS,0.5568796896863119,0.4431203103136881,0.5504668837794424,0.4495331162205576,,,0.56516993,0.50049305
201803270TOR,0.7891784939253762,0.2108215060746238,0.8383432609196875,0.1616567390803125,,,0.8732093,0.2000851
201803270HOU,0.9609167774861912,0.0390832225138086,0.9673069716036344,0.0326930283963654,,,0.94229573,0.022956828
201803270MIA,0.588458822900166,0.4115411770998339,0.5726810945467208,0.4273189054532792,,,0.58940667,0.44034344
201803270NOP,0.5326660259007402,0.4673339740992598,0.5325339425497949,0.4674660574502051,,,0.5561601,0.5203952
201803270SAC,0.5603868171985258,0.4396131828014742,0.5575847201228983,0.4424152798771017,,,0.5667631,0.46950504
201803270GSW,0.7337921619989547,0.2662078380010453,0.7600152546132776,0.2399847453867224,,,0.78080666,0.22444847
201803270LAC,0.7329048555321441,0.2670951444678558,0.730910534119871,0.269089465880129,,,0.7913406,0.23114651
201803280CHO,0.5608446815035427,0.4391553184964573,0.6415739701149253,0.3584260298850746,,,0.59357953,0.43617105
201803280PHI,0.8691847092093433,0.1308152907906566,0.8726802871291325,0.1273197128708675,,,0.928221,0.110905804
201803280ORL,0.6302230936354932,0.3697769063645068,0.6404809682600197,0.3595190317399803,,,0.6855744,0.36742696
201803280MIN,0.8515749035098459,0.1484250964901541,0.8765425090716296,0.1234574909283704,,,0.9271231,0.12286201
201803280MEM,0.2118297086318872,0.7881702913681128,0.2432590727882058,0.7567409272117941,,,0.18356422,0.80508006
201803280UTA,0.7137456995770579,0.2862543004229421,0.7347791857615592,0.2652208142384408,,,0.7913406,0.26075166
201803280PHO,0.2031130511384486,0.7968869488615513,0.2492112480578326,0.7507887519421674,,,0.18112512,0.83215165
201803280LAL,0.7446908589158838,0.2553091410841162,0.7837011156569286,0.2162988843430714,,,0.7812254,0.23011816
201803290DET,0.5501664805420075,0.4498335194579925,0.5522325092633958,0.4477674907366041,,,0.5592189,0.4994992
201803290MIA,0.8447392538291822,0.1552607461708177,0.8492957503465837,0.1507042496534163,,,0.928221,0.13771963
201803290SAS,0.6114961143261105,0.3885038856738895,0.578473819020355,0.421526180979645,,,0.6306771,0.36508742
201803290SAC,0.3125615885969024,0.6874384114030976,0.3094406422294164,0.6905593577705835,,,0.2824004,0.6684836
201803290GSW,0.7703706590784352,0.2296293409215648,0.7755185343068749,0.2244814656931251,,,0.8032189,0.20852847
201803300ORL,0.6468137774864231,0.3531862225135769,0.7229355117475302,0.2770644882524697,,,0.6733452,0.29844627
201803300ATL,0.257106754060828,0.7428932459391719,0.2290191468733194,0.7709808531266805,,,0.22720988,0.7812254
201803300HOU,0.9768296702500708,0.0231703297499292,0.9790450349971792,0.0209549650028207,,,0.94229573,0.022956828
201803300CLE,0.6495292272504766,0.3504707727495234,0.6340346859039897,0.3659653140960103,,,0.68320644,0.35655168
201803300OKC,0.6915051497304469,0.3084948502695531,0.6724752790902588,0.3275247209097411,,,0.698843,0.30297452
201803300DAL,0.4498742296784906,0.5501257703215093,0.4179150147556311,0.5820849852443689,,,0.4426415,0.5684569
201803300UTA,0.9188544317375484,0.0811455682624514,0.931199176420726,0.0688008235792738,,,0.94229573,0.050234854
201803300POR,0.6882949915650349,0.311705008434965,0.6750182988206007,0.3249817011793993,,,0.7240789,0.30327415
201803300LAL,0.6174265104521042,0.3825734895478958,0.6817802115724451,0.3182197884275549,,,0.6298144,0.37140182
201803310WAS,0.7043222500322687,0.2956777499677313,0.6915624855867579,0.3084375144132421,,,0.7397109,0.2775108
201803310NYK,0.5108286789970558,0.4891713210029442,0.5091377373720986,0.4908622626279014,,,0.51590884,0.50718814
201803310BOS,0.533327687181083,0.4666723128189169,0.5040125659599781,0.4959874340400219,,,0.5396708,0.49233
