,homeElo,awayElo,homeEloRAPTOR,awayEloRAPTOR,neutral
201504030WAS,1492.5874,1250.2303,1479.845703125,1293.168212890625,0
201504040ATL,1603.9235,1480.8125,1583.39892578125,1460.2095947265625,0
201504040CHO,1451.1337,1313.9576,1443.5064697265625,1331.2825927734375,0
201504040DAL,1557.2172,1780.2385,1541.35595703125,1643.0128173828125,0
201504040DEN,1421.9049,1680.3507,1427.8966064453125,1610.031005859375,0
201504040DET,1452.8798,1476.8181,1443.5064697265625,1461.4207763671875,0
201504040MEM,1584.9542,1495.0571,1569.294189453125,1469.8282470703125,0
201504040MIL,1474.3682,1303.9574,1461.6702880859375,1312.0296630859375,0
201504040PHO,1489.8042,1539.6965,1482.2835693359375,1523.5045166015625,0
201504040POR,1621.5612,1528.7781,1601.86962890625,1507.2734375,0
201504040TOR,1529.6567,1467.6959,1519.1322021484375,1461.4207763671875,0
201504050CLE,1670.1493,1551.4613,1612.4757080078125,1531.658935546875,0
201504050IND,1466.5551,1473.8291,1459.045166015625,1461.4207763671875,0
201504050LAL,1320.4623,1687.1991,1331.0123291015625,1610.031005859375,0
201504050NYK,1247.7606,1312.5758,1301.877685546875,1327.0301513671875,0
201504050OKC,1599.2903,1620.7844,1583.39892578125,1592.2586669921875,0
201504050SAC,1414.5632,1535.7163,1428.141845703125,1517.7371826171875,0
201504050SAS,1701.5494,1787.6008,1640.8013916015625,1643.0128173828125,0
201504060BRK,1472.3794,1625.7427,1461.6702880859375,1593.0360107421875,0
201504070ATL,1612.3566,1493.7844,1583.39892578125,1470.1146240234375,0
201504070LAC,1693.2736,1314.3878,1620.330322265625,1331.2825927734375,0
201504070MIA,1461.394,1452.5155,1459.2449951171875,1441.181396484375,0
201504070NOP,1524.5966,1774.8202,1511.56298828125,1643.0128173828125,0
201504070OKC,1591.9996,1714.3301,1569.294189453125,1625.20166015625,0
201504070SAC,1407.4216,1288.8284,1425.834228515625,1316.8238525390625,0
201504080BRK,1484.8717,1619.9884,1469.9954833984375,1592.2586669921875,0
201504080CHO,1448.0067,1522.9928,1441.128173828125,1505.7833251953125,0
201504080DAL,1549.8549,1486.1526,1531.4683837890625,1466.902587890625,0
201504080DEN,1415.0565,1313.7802,1428.141845703125,1331.2825927734375,0
201504080DET,1455.8688,1474.3599,1441.8216552734375,1461.4207763671875,0
201504080MEM,1567.7616,1533.5389,1541.35595703125,1516.35107421875,0
201504080MIL,1456.6367,1672.7987,1444.14794921875,1610.031005859375,0
201504080NYK,1256.8353,1478.9901,1301.877685546875,1461.4207763671875,0
201504080ORL,1321.6888,1548.8119,1331.0123291015625,1533.8653564453125,0
201504080PHI,1303.5011,1512.2498,1314.7845458984375,1498.4068603515625,0
201504080POR,1613.2504,1286.1777,1583.617919921875,1280.09326171875,0
201504080SAS,1731.9565,1628.0751,1646.1036376953125,1607.7315673828125,0
201504080UTA,1542.8579,1410.0723,1529.6842041015625,1413.9437255859375,0
201504090GSW,1765.8778,1615.5032,1645.88037109375,1592.2586669921875,0
201504090MIA,1465.9028,1541.5483,1459.045166015625,1522.768798828125,0
201504100ATL,1624.8785,1431.3483,1601.86962890625,1440.6417236328125,0
201504100BRK,1479.9816,1525.9258,1469.9954833984375,1507.5096435546875,0
201504100CLE,1677.1616,1488.0189,1612.4757080078125,1466.902587890625,0
201504100DEN,1421.3248,1552.6273,1427.8966064453125,1531.658935546875,0
201504100DET,1442.2097,1487.4711,1443.0010986328125,1466.902587890625,0
201504100HOU,1623.349,1736.6826,1601.86962890625,1621.8909912109375,0
201504100LAL,1307.5118,1283.9249,1307.7977294921875,1281.156494140625,0
201504100NOP,1519.2802,1483.3801,1510.423583984375,1466.902587890625,0
201504100NYK,1248.3544,1452.2738,1301.877685546875,1441.181396484375,0
201504100OKC,1574.3732,1406.0012,1561.16748046875,1413.0362548828125,0
201504100ORL,1328.9524,1539.6512,1329.7808837890625,1523.5045166015625,0
201504100UTA,1546.929,1582.0204,1529.6842041015625,1564.8912353515625,0
201504110CHI,1553.5645,1289.8251,1541.464111328125,1316.8238525390625,0
201504110GSW,1769.3885,1278.4835,1645.88037109375,1274.6602783203125,0
201504110LAC,1693.8812,1587.071,1620.330322265625,1564.8912353515625,0
201504110MIA,1453.8867,1542.7217,1443.2344970703125,1513.9052734375,0
201504110ORL,1325.882,1242.407,1331.7100830078125,1293.168212890625,0
201504110POR,1611.9924,1541.8783,1583.39892578125,1522.516357421875,0
201504120BOS,1509.3137,1655.8668,1491.81396484375,1607.17333984375,0
201504120DEN,1417.736,1402.454,1428.141845703125,1397.0484619140625,0
201504120DET,1434.5623,1426.6486,1425.1864013671875,1433.3046875,0
201504120HOU,1619.5032,1526.9019,1602.24365234375,1507.5096435546875,0
201504120IND,1495.1185,1577.9204,1479.845703125,1555.7252197265625,0
201504120LAL,1312.9532,1556.2162,1331.0123291015625,1530.443603515625,0
201504120MIL,1458.2212,1500.6542,1443.2803955078125,1477.6107177734375,0
201504120SAS,1740.5284,1475.7584,1645.6123046875,1461.4207763671875,0
201504120WAS,1505.2532,1629.5782,1478.09423828125,1607.7315673828125,0
201504130ATL,1618.9574,1249.4366,1602.24365234375,1293.168212890625,0
201504130BRK,1486.2174,1554.9941,1469.9954833984375,1532.3441162109375,0
201504130CHO,1409.5852,1623.1205,1429.057373046875,1593.0360107421875,0
201504130CLE,1624.6545,1451.6256,1601.86962890625,1441.181396484375,0
201504130GSW,1769.8148,1583.4381,1645.88037109375,1564.8912353515625,0
201504130LAC,1697.5142,1424.59,1640.8013916015625,1432.893310546875,0
201504130MIA,1448.0645,1318.8523,1441.128173828125,1330.473388671875,0
201504130MIN,1278.0573,1523.2845,1298.522216796875,1505.7833251953125,0
201504130OKC,1567.0099,1598.9786,1541.35595703125,1571.1502685546875,0
201504130PHI,1288.3954,1472.658,1298.522216796875,1461.4207763671875,0
201504130SAC,1395.6,1305.9197,1399.076904296875,1309.2529296875,0
201504130UTA,1554.8921,1563.2498,1541.464111328125,1543.4371337890625,0
201504140BOS,1540.526,1548.5439,1529.6842041015625,1533.8653564453125,0
201504140IND,1506.0291,1515.874,1493.2852783203125,1498.15771484375,0
201504140PHO,1473.3834,1698.8702,1461.6702880859375,1613.820556640625,0
201504150BRK,1463.5762,1315.8535,1459.045166015625,1331.2825927734375,0
201504150CHI,1577.6354,1599.9718,1566.4674072265625,1580.982666015625,0
201504150CLE,1627.9393,1511.4723,1601.86962890625,1487.08642578125,0
201504150DAL,1553.1212,1590.5547,1541.464111328125,1564.8912353515625,0
201504150GSW,1771.4749,1423.2339,1645.88037109375,1432.893310546875,0
201504150HOU,1629.6312,1565.0206,1601.86962890625,1543.4371337890625,0
201504150LAL,1301.3918,1400.1278,1312.6876220703125,1395.8248291015625,0
201504150MEM,1581.7781,1510.4308,1568.96630859375,1479.1053466796875,0
201504150MIL,1480.0674,1543.8622,1469.9954833984375,1521.7452392578125,0
201504150MIN,1271.7527,1575.4338,1303.9281005859375,1555.6414794921875,0
201504150NOP,1529.5891,1742.9034,1519.1322021484375,1647.2164306640625,0
201504150NYK,1268.4222,1448.3408,1303.9281005859375,1439.2962646484375,0
201504150PHI,1280.986,1451.0632,1298.522216796875,1441.181396484375,0
201504150TOR,1545.2078,1403.0745,1529.6842041015625,1397.0484619140625,0
201510270ATL,1561.84355,1472.0588,1529.670654296875,1450.795166015625,0
201510270CHI,1569.533975,1645.314425,1542.0765380859375,1747.9259033203125,0
201510270GSW,1742.966075,1521.178175,1779.6092529296875,1518.8499755859375,0
201510280BOS,1519.678625,1333.391825,1532.431640625,1285.7554931640625,0
201510280BRK,1469.5529,1573.94410810685,1378.0631103515625,1577.2781982421875,0
201510280DET,1492.60599752762,1542.71405,1467.9796142578125,1510.7425537109375,0
201510280HOU,1617.226925,1443.02135,1641.720947265625,1369.358642578125,0
201510280LAL,1338.679625,1324.2185,1299.2471923828125,1301.041259765625,0
201510280MEM,1582.509125,1640.90429189315,1595.381103515625,1693.0535888671875,0
201510280MIA,1468.145075,1426.797875,1454.170166015625,1436.0247802734375,0
201510280MIL,1458.70355,1318.01345,1407.443359375,1283.11962890625,0
201510280OKC,1563.671375,1666.97255,1603.8253173828125,1673.58642578125,0
201510280ORL,1360.168625,1535.828375,1362.7354736328125,1499.533203125,0
201510280PHO,1476.3812,1543.68725,1458.3485107421875,1503.093994140625,0
201510280POR,1543.804175,1518.14613669327,1502.6351318359375,1499.5826416015625,0
201510280SAC,1439.96015,1647.157325,1454.4644775390625,1649.1212158203125,0
201510280TOR,1501.545425,1504.903475,1468.139404296875,1467.3076171875,0
201510290IND,1499.2122548642,1557.19572054063,1468.0364990234375,1563.2596435546875,0
201510290LAC,1652.5880485531,1559.47787391889,1675.2607421875,1514.71337890625,0
201510290NYK,1355.99770871443,1541.29635247239,1296.4603271484375,1504.0469970703125,0
201510300ATL,1549.12326304448,1421.07131935644,1504.9207763671875,1433.575927734375,0
201510300BOS,1523.52524158414,1507.2366451358,1532.0723876953125,1468.84033203125,0
201510300CLE,1666.21769635252,1473.87163064356,1731.932861328125,1455.6397705078125,0
201510300DEN,1477.810963607,1330.08281880325,1403.573486328125,1297.8055419921875,0
201510300DET,1498.4081085791,1587.19087992649,1470.1632080078125,1593.2037353515625,0
201510300HOU,1582.437311393,1745.99811330673,1592.29638671875,1786.83935546875,0
201510300MIL,1420.71929128557,1538.82251960316,1378.9473876953125,1500.3870849609375,0
201510300ORL,1357.17448039684,1571.49824412864,1348.4459228515625,1621.4912109375,0
201510300PHI,1329.54520841586,1536.91193894852,1285.6114501953125,1500.0469970703125,0
201510300PHO,1460.59057608111,1552.84556448922,1453.9886474609375,1510.9906005859375,0
201510300SAC,1434.5294264469,1332.81530619675,1434.5992431640625,1296.8358154296875,0
201510300SAS,1659.14568087136,1456.30612818036,1675.2607421875,1337.446533203125,0
201510310IND,1487.92767521623,1550.32776480152,1464.833251953125,1527.5284423828125,0
201510310LAC,1658.61745586643,1440.78378010904,1675.2607421875,1442.3372802734375,0
201510310MEM,1568.4803001886,1451.44952290399,1568.9085693359375,1339.40380859375,0
201510310NOP,1509.10474720405,1758.76551509052,1485.828125,1783.3792724609375,0
201510310POR,1538.04622205312,1475.38991851721,1497.920654296875,1458.15087890625,0
201510310WAS,1545.39830779665,1348.17079814234,1505.6571044921875,1314.325927734375,0
201511010BOS,1508.39045761309,1664.00228614773,1518.988037109375,1672.549072265625,0
201511010CHI,1581.12506099377,1353.67946892324,1564.565673828125,1358.667236328125,0
201511010CHO,1419.06641536327,1551.12816703765,1428.0400390625,1510.37939453125,0
201511010LAL,1326.56095253461,1553.44846660556,1286.9981689453125,1510.7037353515625,0
201511010MIA,1471.23553586609,1569.66990960921,1454.28271484375,1575.6353759765625,0
201511010OKC,1574.99325560224,1448.35285732238,1495.8359375,1369.8648681640625,0
201511010TOR,1522.37142910685,1414.14350309208,1502.2354736328125,1361.5755615234375,0
201511020BRK,1447.5091167303,1407.86372364693,1351.59130859375,1347.864501953125,0
201511020GSW,1765.58897354465,1572.42070636229,1765.3375244140625,1582.38427734375,0
201511020HOU,1553.38385265325,1581.72080362117,1542.7572021484375,1578.80322265625,0
201511020LAC,1660.16923391065,1493.57664308779,1675.2607421875,1464.46044921875,0
201511020MIN,1359.54092508787,1519.85949748254,1339.2264404296875,1481.7293701171875,0
201511020NYK,1366.86703036732,1671.31526359074,1341.26904296875,1673.58642578125,0
201511020PHI,1316.12938256286,1668.85379112999,1268.70166015625,1745.0516357421875,0
201511030CHO,1414.78889531349,1582.59530775957,1428.42138671875,1593.2037353515625,0
201511030DAL,1559.57414813257,1528.651208552,1516.8074951171875,1507.786865234375,0
201511030DET,1504.47392751182,1468.57088127476,1469.2501220703125,1422.7266845703125,0
201511030LAL,1320.4352710076,1441.62530930345,1287.5406494140625,1370.6766357421875,0
201511030MIA,1487.52159282205,1555.40568708743,1469.5247802734375,1509.55810546875,0
201511030NOP,1502.28128874992,1352.20922215744,1466.636474609375,1358.667236328125,0
201511030SAC,1439.23200206482,1564.34349287171,1454.93798828125,1573.89404296875,0
201511040ATL,1564.07388624001,1434.42424188751,1529.670654296875,1376.5863037109375,0
201511040CLE,1671.5027045357,1362.66432050798,1731.932861328125,1324.5880126953125,0
201511040GSW,1773.66618703523,1662.42947491747,1765.3375244140625,1672.549072265625,0
201511040HOU,1558.68594836352,1371.88226982997,1542.6490478515625,1389.3707275390625,0
201511040IND,1486.48794660467,1501.07748017008,1464.9735107421875,1490.85205078125,0
201511040MIL,1420.94859848972,1313.48046915715,1378.9473876953125,1248.127685546875,0
201511040OKC,1576.4187079109,1545.3780363216,1628.6551513671875,1534.259521484375,0
201511040PHO,1491.31640208097,1427.53331859371,1471.0015869140625,1419.2310791015625,0
201511040UTA,1569.68455874299,1525.41896594535,1542.0765380859375,1487.863525390625,0
201511040WAS,1526.70207557167,1675.51797345008,1497.019775390625,1675.3671875,0
201511050CHI,1558.417007177,1565.72513069126,1535.9210205078125,1608.970947265625,0
201511050DAL,1542.84732036297,1438.96719589606,1505.6571044921875,1442.3372802734375,0
201511050DEN,1451.79355225032,1547.54739165244,1387.624755859375,1512.920166015625,0
201511050MIN,1353.98145662506,1478.85339366947,1336.0008544921875,1456.91845703125,0
201511050POR,1547.5561330359,1576.04217634282,1505.6571044921875,1586.638916015625,0
201511060BOS,1497.64463563587,1533.33198088404,1474.8128662109375,1498.2698974609375,0
201511060BRK,1429.85007421961,1310.26702806073,1337.919189453125,1250.824951171875,0
201511060CLE,1672.86009131451,1310.95832657389,1731.932861328125,1245.348388671875,0
201511060GSW,1776.14018270929,1439.97498610351,1765.3375244140625,1370.6766357421875,0
201511060IND,1489.92079113888,1489.44723352008,1467.904052734375,1461.704833984375,0
201511060NOP,1482.60824107739,1568.64805390791,1465.8795166015625,1536.261474609375,0
201511060NYK,1361.30693372917,1423.47074107298,1337.7896728515625,1329.2867431640625,0
201511060ORL,1370.03939058847,1556.07161354124,1380.640380859375,1565.5491943359375,0
201511060PHO,1499.71755586273,1486.55686218191,1471.0015869140625,1459.1937255859375,0
201511060SAC,1419.13216481195,1560.52882760502,1428.42138671875,1567.0164794921875,0
201511070ATL,1576.78216397839,1520.60447878979,1561.4888916015625,1489.669189453125,0
201511070CHI,1563.73963103588,1343.38761677445,1542.6490478515625,1308.6522216796875,0
201511070DAL,1519.37066562703,1474.47413100691,1494.7337646484375,1458.0343017578125,0
201511070LAC,1659.95547924341,1567.12606024644,1675.2607421875,1575.6353759765625,0
201511070MIL,1433.08714052127,1415.22166464109,1399.1103515625,1365.8585205078125,0
201511070PHI,1310.21932379847,1379.4309853715,1258.8529052734375,1396.265869140625,0
201511070SAC,1412.53493217053,1777.63943690595,1424.493896484375,1777.455810546875,0
201511070SAS,1668.88806813771,1462.443850632,1676.1097412109375,1452.7939453125,0
201511070UTA,1559.36595779925,1564.12462741685,1527.42333984375,1576.18359375,0
201511080CLE,1673.59909408993,1493.6393922895,1731.932861328125,1458.9857177734375,0
201511080MIA,1485.72863236946,1546.68001875821,1463.708984375,1564.847900390625,0
201511080NYK,1351.69053428088,1324.89543763925,1303.967041015625,1299.3623046875,0
201511080OKC,1560.40250683238,1486.59328045982,1605.501220703125,1461.704833984375,0
201511080POR,1559.47368196187,1499.68113758482,1516.8074951171875,1468.4754638671875,0
201511090ATL,1583.70572316228,1365.98891911911,1563.4677734375,1326.5484619140625,0
201511090DEN,1438.47573190685,1535.45742139457,1389.450927734375,1498.5567626953125,0
201511090GSW,1780.50751061231,1523.69739815212,1765.3375244140625,1488.7982177734375,0
201511090IND,1491.92009324491,1389.56230993627,1468.0364990234375,1398.9027099609375,0
201511090LAC,1648.70668013794,1557.06089376352,1675.2607421875,1565.5491943359375,0
201511090PHI,1300.0879992337,1541.13832869122,1251.22021484375,1503.849609375,0
201511090SAC,1409.66685846417,1672.73690449043,1425.409423828125,1675.3671875,0
201511100CLE,1675.31839313452,1566.42969145258,1731.932861328125,1541.5928955078125,0
201511100MIA,1499.83495350539,1321.16067304701,1471.0015869140625,1291.1680908203125,0
201511100MIL,1438.67264067644,1510.37213773012,1410.0267333984375,1504.6007080078125,0
201511100MIN,1389.96665657559,1458.59501427928,1365.294921875,1452.4061279296875,0
201511100NOP,1469.1919917277,1524.65280490624,1465.585693359375,1489.0850830078125,0
201511100TOR,1532.57369762228,1355.42529887313,1520.1622314453125,1314.546875,0
201511100WAS,1513.6809196059,1568.40244281095,1483.89404296875,1606.647705078125,0
201511110ATL,1559.7279857058,1480.53475223695,1529.670654296875,1454.9619140625,0
201511110BOS,1525.92547846807,1496.9352496996,1534.1844482421875,1461.078857421875,0
201511110CHO,1469.47852436054,1365.74826344404,1465.585693359375,1324.5880126953125,0
201511110DAL,1513.31004439699,1650.79424714816,1480.8720703125,1649.1212158203125,0
201511110DEN,1444.7300575229,1423.11929993849,1388.3218994140625,1376.057861328125,0
201511110HOU,1578.37485935191,1409.63616448592,1588.7718505859375,1352.4189453125,0
201511110MEM,1554.9733267533,1782.78183337199,1542.7572021484375,1777.455810546875,0
201511110ORL,1384.54715348158,1317.80630067088,1401.9949951171875,1275.791748046875,0
201511110PHI,1290.10354645771,1522.25073305137,1239.01806640625,1506.497314453125,0
201511110POR,1529.20309577852,1680.31302026848,1501.3751220703125,1622.6866455078125,0
201511110SAC,1402.09074268612,1521.42307539244,1380.1878662109375,1488.7982177734375,0
201511120MIA,1503.18932588152,1563.92578437184,1471.0015869140625,1540.220947265625,0
201511120MIN,1379.08314649433,1791.04519833209,1368.4222412109375,1777.455810546875,0
201511120PHO,1478.59334448125,1638.94615009656,1461.5255126953125,1637.157470703125,0
201511130BOS,1509.28706048937,1563.90158029052,1489.225341796875,1536.0877685546875,0
201511130CHI,1551.12278146721,1471.44250194249,1520.93017578125,1458.0343017578125,0
201511130DAL,1525.15814144859,1315.44525647659,1497.019775390625,1273.997314453125,0
201511130DEN,1447.17446932956,1559.30325820346,1386.448974609375,1553.75244140625,0
201511130IND,1513.5736676783,1376.29122980565,1483.89404296875,1340.43798828125,0
201511130MEM,1546.7099617932,1519.65672943428,1533.10986328125,1489.0850830078125,0
201511130NYK,1363.78428586209,1677.82230021526,1336.5184326171875,1745.11328125,0
201511130OKC,1590.22841478667,1282.00459302129,1633.15771484375,1243.312744140625,0
201511130ORL,1386.90819767587,1560.44795496869,1401.9949951171875,1530.08154296875,0
201511130SAC,1412.52703899134,1428.70776563437,1424.493896484375,1338.8641357421875,0
201511130TOR,1530.34968648779,1476.36115765223,1517.229736328125,1458.0343017578125,0
201511140GSW,1793.83711502077,1425.2512704228,1765.3375244140625,1332.150634765625,0
201511140HOU,1549.13106283768,1527.25304675542,1528.166015625,1491.5233154296875,0
201511140LAC,1623.10776144871,1510.98677908722,1641.0875244140625,1471.5291748046875,0
201511140MIL,1420.67488813183,1680.80404734107,1378.9473876953125,1745.11328125,0
201511140PHO,1494.4317331291,1457.34666469534,1471.0015869140625,1379.611328125,0
201511140SAS,1689.85938661272,1280.08178157138,1706.525634765625,1241.2608642578125,0
201511140WAS,1491.85494763018,1399.40745992672,1467.9796142578125,1397.3055419921875,0
201511150ATL,1553.61386556223,1547.94869271784,1530.0994873046875,1529.9422607421875,0
201511150CHO,1468.21532961146,1517.27267697601,1465.585693359375,1481.780517578125,0
201511150LAL,1313.35035116976,1508.24631855083,1287.5406494140625,1470.40283203125,0
201511150MIN,1374.1301921154,1549.09401425147,1354.0609130859375,1535.191162109375,0
201511150NYK,1360.80253873628,1468.14613152498,1337.7896728515625,1459.7752685546875,0
201511150OKC,1592.15122623658,1519.57477521766,1633.15771484375,1525.1483154296875,0
201511150SAC,1415.98353420291,1538.56471261504,1424.493896484375,1529.4815673828125,0
201511160CHI,1554.34995379824,1515.73470536855,1527.531494140625,1483.012939453125,0
201511160HOU,1531.8916416984,1542.37259065969,1513.00927734375,1553.888916015625,0
201511160MEM,1555.83964481867,1569.35341079455,1542.7572021484375,1584.681884765625,0
201511160PHI,1279.38382395608,1544.4924678947,1256.828125,1504.977783203125,0
201511160PHO,1504.91549849296,1329.2988066025,1469.2501220703125,1296.8358154296875,0
201511160SAS,1690.55734422802,1507.71981479171,1706.525634765625,1467.3076171875,0
201511170BRK,1424.41751683842,1547.89588864778,1340.746826171875,1512.793212890625,0
201511170DET,1492.29786311809,1671.629679075,1467.9796142578125,1750.3974609375,0
201511170GSW,1794.67086860515,1530.17861674437,1765.3375244140625,1522.5787353515625,0
201511170MIA,1506.66715528467,1367.3845615482,1479.256103515625,1326.5484619140625,0
201511170NOP,1458.82015493165,1446.86289933148,1449.2755126953125,1370.6766357421875,0
201511170NYK,1370.12851532961,1477.76819179576,1344.149658203125,1458.0343017578125,0
201511170WAS,1496.04348309055,1429.8492563979,1470.1632080078125,1382.02587890625,0
201511180ATL,1542.63926784988,1424.36963007358,1503.1365966796875,1428.48291015625,0
201511180BOS,1561.33324988739,1548.30110410386,1571.870849609375,1513.1175537109375,0
201511180CHO,1468.43221127787,1429.67413763632,1465.585693359375,1328.3828125,0
201511180HOU,1512.9309824707,1504.44077265489,1481.2559814453125,1467.3076171875,0
201511180OKC,1562.93286678151,1437.71967288104,1595.377197265625,1435.2069091796875,0
201511180ORL,1395.21892446635,1390.369246369,1403.404052734375,1355.5963134765625,0
201511180PHI,1275.57518774692,1513.47547102882,1256.828125,1483.012939453125,0
201511180PHO,1509.31575433511,1556.60918813797,1480.2938232421875,1525.9654541015625,0
201511180SAS,1693.83638636484,1467.96338138209,1706.039306640625,1415.8568115234375,0
201511180UTA,1553.66666963229,1528.98784468796,1527.531494140625,1507.3912353515625,0
201511190CLE,1662.42884254145,1419.39715988647,1729.9569091796875,1329.623779296875,0
201511190LAC,1625.8482219851,1795.86164066155,1641.0875244140625,1777.455810546875,0
201511190MIA,1483.68247046387,1421.45217109748,1463.708984375,1427.0919189453125,0
201511200BOS,1552.19463528315,1425.74321612457,1567.4710693359375,1320.900390625,0
201511200CHO,1472.36313278962,1264.2129035483,1462.1766357421875,1254.153076171875,0
201511200DAL,1557.4397187081,1557.43799732644,1514.2869873046875,1525.9654541015625,0
201511200DEN,1465.64243552144,1500.02722156208,1420.7672119140625,1470.07275390625,0
201511200GSW,1802.24419776117,1565.897720911,1765.3375244140625,1541.5928955078125,0
201511200LAL,1324.89855076035,1525.21651699381,1287.5406494140625,1505.82470703125,0
201511200MEM,1562.26018883171,1517.44760342704,1542.3438720703125,1482.671630859375,0
201511200MIN,1386.72226492565,1501.49869965164,1363.7391357421875,1467.5557861328125,0
201511200NOP,1434.65778034997,1696.15733222549,1422.343505859375,1701.2275390625,0
201511200OKC,1565.99475931258,1379.4644958475,1595.377197265625,1340.43798828125,0
201511200POR,1499.92415169855,1619.46566488548,1468.0364990234375,1625.2305908203125,0
201511210CLE,1665.0042257076,1545.55672682598,1731.932861328125,1511.861572265625,0
201511210DET,1511.31903831486,1506.49557960198,1483.89404296875,1469.8187255859375,0
201511210HOU,1511.13061161885,1391.63266651043,1481.2559814453125,1355.936279296875,0
201511210IND,1524.83775522744,1416.82177672032,1497.019775390625,1316.28564453125,0
201511210MIA,1487.88429015001,1259.75065138473,1470.589111328125,1254.153076171875,0
201511210ORL,1398.8659059097,1417.25035141134,1403.6416015625,1422.4320068359375,0
201511210SAS,1674.97698873473,1568.5771806399,1674.433837890625,1573.3458251953125,0
201511220BRK,1418.81024492502,1559.1276064827,1351.3211669921875,1570.32080078125,0
201511220DEN,1455.10643774212,1804.55607262696,1387.7471923828125,1777.455810546875,0
201511220LAC,1607.65091532469,1532.54577891683,1619.433349609375,1526.7119140625,0
201511220LAL,1317.56928883733,1511.73890125934,1287.5406494140625,1468.87255859375,0
201511220NOP,1455.83812384073,1510.5632193414,1443.464111328125,1468.626953125,0
201511220OKC,1553.82658864965,1563.92771727097,1588.295654296875,1520.522216796875,0
201511230CHO,1476.82538495319,1427.4316325086,1462.1766357421875,1426.95166015625,0
201511230CLE,1669.36779238265,1388.68462481244,1731.932861328125,1394.03125,0
201511230MIA,1489.34884988712,1404.94310468668,1471.8302001953125,1376.651611328125,0
201511230MIL,1406.67975818514,1504.50023369048,1367.0506591796875,1470.40283203125,0
201511230MIN,1376.90192626243,1258.28609164762,1368.4222412109375,1254.153076171875,0
201511230SAS,1679.13813257931,1504.06775564858,1676.5380859375,1469.5318603515625,0
201511230UTA,1550.94999876357,1557.72192719554,1520.93017578125,1572.197021484375,0
201511240ATL,1541.19316015093,1547.16540424924,1503.1365966796875,1569.48193359375,0
201511240DEN,1451.18056010412,1588.88812480919,1387.3232421875,1601.6810302734375,0
201511240GSW,1808.48195026496,1308.77337573851,1765.3375244140625,1220.8614501953125,0
201511240MEM,1564.41603679532,1560.03237872508,1542.3438720703125,1514.3890380859375,0
201511240POR,1520.53481435816,1563.58584604521,1495.3447265625,1541.5928955078125,0
201511240WAS,1513.31438422636,1534.97977376262,1483.89404296875,1498.2698974609375,0
201511250BOS,1534.42207674171,1255.63572175286,1539.8284912109375,1254.153076171875,0
201511250CHO,1480.56364423636,1494.22283789311,1468.74169921875,1463.8763427734375,0
201511250DET,1487.68827964889,1495.91022028621,1467.3411865234375,1464.7386474609375,0
201511250HOU,1497.8201734426,1572.82367300293,1471.0015869140625,1583.37939453125,0
201511250LAC,1601.56955606623,1527.06984269251,1619.433349609375,1489.945068359375,0
201511250MIL,1423.49171222673,1423.69337322543,1381.65673828125,1428.48291015625,0
201511250MIN,1379.55229615719,1553.93648765846,1366.669189453125,1526.0999755859375,0
201511250OKC,1581.6020832666,1430.77244715848,1614.5970458984375,1366.7867431640625,0
201511250ORL,1386.70241893804,1398.38173428759,1400.531494140625,1342.9224853515625,0
201511250PHO,1500.47698265237,1462.33358753355,1471.0015869140625,1452.9105224609375,0
201511250SAS,1682.72890557552,1551.62474251747,1676.5380859375,1510.37939453125,0
201511250TOR,1551.30856943233,1671.34999825705,1542.4520263671875,1750.3974609375,0
201511270BOS,1535.4075310753,1485.1218158977,1540.3533935546875,1459.1937255859375,0
201511270CHO,1489.66466623177,1664.55223019124,1468.968017578125,1750.3974609375,0
201511270DEN,1438.49912884708,1685.2127523897,1389.450927734375,1675.3671875,0
201511270HOU,1487.17435594929,1254.65026741927,1470.7293701171875,1254.153076171875,0
201511270IND,1554.07132009587,1572.15700836721,1514.3951416015625,1569.9659423828125,0
201511270LAC,1582.83481548559,1474.3123508689,1595.381103515625,1459.7752685546875,0
201511270MEM,1583.46949049624,1545.79387405542,1595.381103515625,1511.988525390625,0
201511270NYK,1391.55286307405,1483.42360566648,1359.6524658203125,1461.704833984375,0
201511270OKC,1585.10439307596,1500.17489426862,1614.9249267578125,1469.4886474609375,0
201511270ORL,1393.53129015158,1408.17908417559,1400.940185546875,1347.864501953125,0
201511270PHO,1488.49821931702,1809.47626094711,1469.384521484375,1777.455810546875,0
201511270SAC,1439.00600127657,1387.69490976023,1448.849609375,1355.936279296875,0
201511280CLE,1669.78246223736,1427.27013734912,1731.932861328125,1359.125,0
201511280DAL,1549.14089570329,1432.57493004885,1504.9207763671875,1370.6766357421875,0
201511280GSW,1815.35749930877,1422.35955869279,1765.3375244140625,1427.0919189453125,0
201511280POR,1511.96365203616,1307.77906505636,1480.8720703125,1217.52978515625,0
201511280SAS,1691.13695118793,1566.62387120421,1707.670166015625,1541.7666015625,0
201511280UTA,1545.80458327315,1467.58999201269,1519.2288818359375,1458.15087890625,0
201511280WAS,1472.72258777735,1558.10633749814,1454.6640625,1572.21826171875,0
201511290BRK,1426.34313381934,1493.8937080921,1353.7545166015625,1463.8763427734375,0
201511290CHO,1484.43443418565,1394.94547021798,1468.74169921875,1340.8695068359375,0
201511290LAC,1589.5571743418,1404.34135234401,1595.381103515625,1376.651611328125,0
201511290LAL,1305.01040750956,1562.46383801526,1256.169189453125,1520.522216796875,0
