,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25
201411040TOR,2.3321256674805815,-1.6610531217449267,-3.6656603486598804,-4.30895637691975,0.19841547142124014,1.9701458352170682,1.3924544784883546,-2.6029720700411745,-1.1801742270045719,-0.14691173865928284,-2.112321561136909,1.8239209114683013,-1.9504962713777814,-1.696800760734374,0.0367093207454075,1.101030331529693,1.8350378797768883,-1.2136049320169449,1.9795379284137227,0.6796087402951726,0.2131184904326215,1.71897539520185,-0.3042750582906248,0.2650890844117936,0.6432199378571555
201411050CHO,4.761055828569321,-1.3069198701861906,1.2958436616288893,-3.196020100310806,2.144636239037422,-2.8465540087271597,1.4197125063107896,-1.8325416810144068,0.24876029143503894,-0.4767801721703443,1.0318974227026305,3.4705045396477545,0.11393471396441385,-1.6222847704123255,0.2984322639932519,0.5132193580065574,-0.5379959673410188,0.5274329361020398,1.4442538122452737,0.7057670485015235,-0.018996723695342433,-0.41383405353198033,-0.13426955315275244,0.4647547802386812,0.016604191029551903
201411050DET,2.6693476085133696,-0.9137797226299817,-0.34694721449654053,-5.972264384074636,-3.544971303114447,-2.879794527247391,0.07894288885469108,2.4055754619258023,-0.9716155171126535,0.19268032758245054,-2.270421981010463,1.1328956619377486,0.4824938746839342,1.1701104167681347,-0.3316464859437103,0.6155543606193792,0.19591821489405314,1.448085361327726,-2.2623870310733207,0.2512737124324277,1.380802971165848,-0.27455457101418107,0.5283936029135159,-0.07060388419771167,0.13246923279980333
201411050GSW,-3.366636625201653,-2.5953586329575513,2.0129435214089084,1.7182948778173779,4.454212808302565,2.3789316818261144,-3.461466314880899,-2.2755815637842103,2.633770356606365,-1.5338194060253711,-0.5851215816447076,1.097696672933302,-0.1573752269214605,0.4707011820253816,-1.3619386071068569,0.8220994616135521,-0.5363253246725443,-1.960298614913272,-1.2964634246559819,0.3324378232541127,1.1593532151949495,0.05187690685331943,-0.5869839087550515,-0.7498056891271124,0.5507321956914334
201411050SAC,-3.4881435421143183,1.106882918285398,-1.623250631609632,-4.479666098073068,5.624712803158124,-1.5642869386611997,-0.06854915347222675,-3.3546289038072077,-0.7883451609071471,3.5587168354479193,-1.2501020232660276,0.8614393021162724,-0.01458495708670407,2.078501945882135,-0.6668140429887512,0.46964029291567266,-0.4472469601887097,0.8571933775469952,0.967792506578885,-0.5591012139017075,0.9094895421699574,0.32265818648691014,0.6853493851716436,0.39442156298060754,0.04809616517857851
201411050SAS,4.166252235676553,-0.38717916590737866,1.4028668906491095,-2.7393329819329857,2.0445527835368273,0.46605239052943803,-5.80416185298116,2.334635014914189,-0.8448235084103541,1.1216775186008736,-1.293160715329689,3.221235818172504,0.6324649915994268,-1.6881392875092303,1.4655316742288718,-0.4181659641113308,-0.0789744685186738,0.6998587409429382,0.009655202672109954,0.2358990036224119,-0.8518894829511173,-0.29043771516679195,0.5193941687129058,-0.8548027206929518,0.1520587625487695
201411050UTA,1.01961821080951,-4.036672486504079,0.15792503959482448,-2.1398854505686202,6.185928336310561,-3.5145124569482347,4.178686533701806,-1.4361318896449804,0.7675049563777124,-2.980120244047284,1.5174689774286987,-0.592381186258702,2.0948890918027256,-2.4602727717166224,3.120856558230453,0.604908117698475,0.45789939960789755,0.053565315375280746,0.509144517462584,-0.6472582543049639,-0.15296450263498723,0.38395828569256135,0.5871374513945078,-1.7027987105824687,-0.8553679744851822
201411050WAS,5.628575067567279,5.933624245377997,-3.992642046642737,1.1315662391572245,-2.2231258777771106,-0.12471718531624909,0.13154439216271488,0.14836418075205,2.3747881004306053,-0.03090181901191018,-0.4718106582896025,2.594290820015603,0.34169327069288763,1.3242774881828554,2.550208302608682,3.034934532904104,-0.16162737117826556,-1.3340024322384634,-0.10734181696209004,0.6958100593580239,1.9355979175862712,0.8117738946216635,-0.0664631909508479,0.8421264167331289,-0.16258055644989472
201411060HOU,6.752927408225869,-0.2553431246758876,0.2986320005948714,1.4546869145351164,4.254984308781152,-0.996769211212908,-3.7270688234510194,-0.03909949784068703,0.19398703814403329,0.16250879255768408,-0.9443167865105201,-0.9469668294938701,-1.313415808005724,-0.811505683441801,-1.4955259812582375,0.5476917826931464,-1.6730010444122532,2.433085062832149,0.8271264156718993,0.17940613024512037,0.41560377701945755,0.4052838717428983,-0.10298299141904435,-0.04573171675735182,0.726491415464608
201411060POR,2.1922729816959223,-3.689042930070496,4.659065872146992,0.45288746572748034,1.4000815820519679,-3.766467549143222,-0.666214837138125,-0.2970713146945022,0.5408647662558025,-0.4467573113979879,-0.9920445195899887,-1.1256865867918426,0.789182056798286,-0.29696811989864125,0.652440992352999,1.3125943664045527,-1.930135653971475,0.21326006656816485,0.5183490247916158,-0.971792041156152,1.6272846477175917,-0.45564582950324106,0.6734800693418393,-0.5096079564623941,-0.12284718306743503
201411070BOS,1.3181152015357978,-2.6892904928406134,-3.3132525392072782,0.07085930667314633,-1.739939427964745,-1.6540513068798361,0.7182637849139226,1.700901497257286,1.32447003296406,-1.4300783737253553,-1.6158117210964336,-0.5859445755432884,0.15392177004352142,0.25072292840586724,1.4223198785575826,0.004449038364171905,-2.179796248775503,-0.7994063116367471,1.111692945809812,-1.4958931077824305,2.38253264482762,-0.38761842749179337,-0.09226970840121282,0.4186530871480642,0.5321449316046868
201411070BRK,0.08979371548133877,-1.4816392002455299,-2.3726307543456757,0.6943356675214853,2.38353462171408,-1.8186360430414157,-2.3631990901416775,0.2673529271361135,0.3156959094847798,0.2037004384715564,0.3284125491518717,-0.5267409037277385,-0.16386298767434584,0.4543728673495939,-2.096887131902642,1.323093244272748,0.29452539925015364,0.9248370315163531,-1.965828781760921,-0.12060377054937123,2.0953925801094164,0.5270160605395877,0.6913480171347935,0.1164156419068587,-0.21147984318437354
201411070CHO,-2.337175186020983,10.627550956719137,2.6416529631590455,-1.0044691121015614,2.0236431417277805,2.0035198503762697,-0.016700821159902495,0.9892793858353851,6.168538111878007,0.7299616031400088,1.624696076096669,2.019595341278839,-1.6465595755421314,-0.6840804883547115,3.122250501517559,5.323905848945111,1.287447912952284,0.42529539783919695,1.9036356808556207,-1.1487847547575378,1.1929312090053472,0.9067247851765889,0.7022917223872679,0.6473131770821228,-0.2026725272367426
201411070DET,1.2761560322776069,-2.9753457043577813,-0.895630957030832,-2.507002199978131,2.485776824365718,0.8780628576603996,-1.2852768692466472,1.5097963102627672,-0.06251599239581851,-2.9906502614625023,0.23872234229891348,1.7574932414010642,-0.14254553572360604,1.4961425494449654,-1.95429052490661,0.9306122811718126,0.2693223451941125,2.926332905660341,0.8468329776542783,0.5954279757674168,0.5100188663790562,-0.5749804903563425,0.21521819877048992,0.0016442010027052183,0.5752104050167576
201411070ORL,1.8675842179064133,4.2693898928778875,2.800854519427209,-1.1775120676785842,2.7811994852717254,-0.9352629910455748,-0.413903238817139,2.277023732516885,6.036520186386949,-1.1618382215902228,0.9552708228117147,1.0996833286060608,0.21377748709559063,2.5725741441051215,-0.9818636373285308,2.429257123336067,0.21846414671931813,0.03377165201442462,0.620641809674212,0.5920967481258361,1.7123884503777596,-0.1877992129657757,0.2484141588552649,0.5723235975725411,0.15234572133398241
201411070TOR,5.524076702073987,0.20471490754797383,-1.8297455469350141,0.02224703333593502,2.8243842129015393,-3.306221764249021,0.32645877415049385,-1.065762326026665,-0.6343486701905637,-0.03784483183995415,-1.409196854448259,1.3464710670240616,-2.0788504277533213,1.9123243078653087,-1.386773545926378,0.17980145078320908,0.777767999496588,-0.09036569518004979,-0.0832304990046557,0.6416505348920645,0.26832542437511275,1.0096667379754585,0.2618108338510215,0.9003633328912114,-0.3225629826639981
201411080ATL,1.3360657267943046,-1.1171619455805804,-5.0877115109346045,-4.355266473768745,-1.864087274218903,-0.4389327445481379,-0.45197633656040875,1.6776562547295029,-1.2303483076865105,2.3732889398722556,-2.1088752324021645,0.7801278901998614,0.14371189672273688,0.5652032376346193,-0.6830173229521623,1.0335728152976023,0.26917902036412616,0.4940167074574856,-0.4136661803550684,0.2392103595384514,0.9942169814932834,-0.36997977862623177,0.06675027852747577,1.051497150470178,-0.07754749728961559
201411080LAC,0.44704077525627567,-0.9032014880076034,-5.163055700359091,-2.973688786988575,-0.2552789762294289,-0.24104028613334827,0.8167124124767468,-1.6667181456131575,1.5324389431419614,2.062196175706361,1.928438722949136,1.0363383070572318,-0.6989437315026307,1.260853698951994,-1.1422474548196273,0.13812791917663167,-0.22139846883004966,1.1836694492616746,-0.5456047508033463,0.38615201552241046,0.8130539965464239,0.4274689235885328,0.04968983015954665,-0.6703108138859694,-0.6940415653943743
201411080MIA,3.522123664310009,-2.661209530074161,-3.6375392404418947,3.126821409488055,2.419626552261318,-1.2987432575027584,-0.3191338273626616,1.034089469826366,3.060692779993157,-0.2529057054620728,-0.02004192278951651,-1.374342278947576,-1.2669100382205423,0.4294153731737569,1.3834797682000934,-1.2964477160678949,-0.6755861933613474,-1.5375097876859642,-0.7073313889255702,-0.009062829984611264,-0.07741924824155558,0.22907773659463843,0.15142482688064096,-0.44415858067773545,-0.26803933285646336
201411080MIL,4.915073107458027,-2.5128367501404045,-0.9426158673774901,0.21193828079609867,4.084370512598901,-2.013006707876373,3.627151543639996,3.2759027376195,1.1104847364467145,-3.3216621105639215,1.782134470733362,0.7041475966074059,-2.7065646416467675,-0.6239641638121272,0.5121646818099725,-0.39449927812062724,-1.7753212818770991,0.16064905146256364,0.1746819928130754,-0.8738604647225489,0.6813195344789876,-0.2577851133710498,0.0013628747784895038,-0.36198085755203047,-0.32399772948855476
201411090BRK,0.3754077468450042,-3.142299879020751,0.14500067394552868,-5.54017713499998,1.1226971839639837,3.145873958119578,0.3232117625719253,1.5355561776108615,2.27901908426746,1.3971128717736825,0.37834609746158104,1.0753322674707106,-0.3152511662664109,-1.6135160018614991,-0.4419548737275229,0.2931352913289769,1.3469117612241333,-1.2808628269777076,-0.550123459327547,-0.8905683019959704,0.5612383180813432,0.1514120392041773,0.7763174276840485,0.41865901735513883,-0.32720829045758265
201411090LAL,1.4015982393698483,-4.02245530242125,-2.7239308566013842,0.5776210011877123,2.4560316215910962,-1.9283568573710874,1.904381453166838,-0.23104108616805852,2.9517790260352488,0.3575111385373494,-0.6032940126634182,-0.27677941510266973,-2.2545636367954462,-0.7611684554753149,0.802122441950836,-0.5692872576381539,0.31896538165829774,-0.6263388686763548,0.7006882492405163,-0.10177618988072602,-0.016917353356523154,-0.7951202967592967,-0.39319940171729617,0.751446146246241,0.9292064020405707
201411090OKC,2.182222512745985,-2.2425875832127664,-1.5252291955933943,-3.4718605371269664,2.1237616172652363,-1.281194458760614,-2.0020786213582227,0.7697888482307512,0.5128579008166771,-0.7460733095125036,1.4637243329019054,0.6438957140493892,-0.9629951412094329,-0.38904081536531154,-1.7382252853193707,0.8194775482595176,0.013048553766320857,-0.6579750111142392,1.0182236936355757,1.3177584769055124,-1.1094597953778704,0.6909941085664526,0.5908986354823998,0.7886741045277834,0.505777854029721
201411090PHO,2.618905439199372,1.0460322384866867,-1.2135550882069526,-3.7107608534482996,2.9559086620590764,5.325393994494381,-1.0543911181587386,-3.2004130313447736,-0.43414661137473143,-1.3994846953129407,-1.4184498323768857,-2.5722704513159043,2.011923336121066,0.9230486557437214,0.7122264573478777,0.7463683359367252,-0.22398364657712075,0.12357607143252758,-0.5706987354639511,-0.5363160550070211,1.5348777656376662,2.5747966596755893,-1.0161174274985938,-0.5826475620904705,0.49929354632248396
201411090POR,1.7535449754402197,0.8076062640299845,-1.3073838469349228,2.987507343981617,0.03994058682773814,-3.190837145051846,5.087209035949335,2.652146341359413,0.06985123269468717,-1.2294882876642796,-0.7094235094679285,-0.3090744276863536,2.248876556476201,-0.8563836873179006,-0.6006702699981147,-0.35925991946892083,0.7964830672408852,0.6896023563205363,-2.0113853708146805,0.22863685478685608,1.0714375328411843,1.07312597109549,-0.014542258403561957,0.35453425541806877,-1.0686522727516288
