,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202203010LAL,LAL,240,37,82,0.451,14,34,0.412,16,20,0.8,4,33,37,22,8,6,12,20,104,0.573,0.537,0.415,0.244,10.3,76.7,45.1,59.5,8.3,12.8,11.7,100,108,113.2,49.75,49.75,2.09,0.442,DAL,240,41,82,0.5,10,35,0.286,17,27,0.63,10,35,45,24,8,7,13,19,109,0.581,0.561,0.427,0.329,23.3,89.7,54.9,58.5,8.3,14.6,12.2,100,113.2,108,48.9125,48.9125,2.228,0.491
202203010MIN,MIN,240,47,89,0.528,16,40,0.4,19,23,0.826,6,36,42,27,10,2,16,20,129,0.651,0.618,0.449,0.258,15.8,81.8,51.2,57.4,9.4,4.4,13.9,100,120.9,106.9,54.9625,54.9625,2.347,0.491,GSW,240,41,90,0.456,13,45,0.289,19,22,0.864,8,32,40,26,11,3,17,25,114,0.572,0.528,0.5,0.244,18.2,84.2,48.8,63.4,10.3,6.1,14.6,100,106.9,120.9,54.725,54.725,2.083,0.475
202203010TOR,TOR,240,41,90,0.456,7,23,0.304,20,23,0.87,16,32,48,27,5,2,13,19,109,0.544,0.494,0.256,0.256,34.8,82.1,56.5,65.9,5.3,3.4,11.5,100,115,114,48.9625,48.9625,2.226,0.551,BRK,240,42,84,0.5,10,25,0.4,14,19,0.737,7,30,37,21,3,5,12,21,108,0.585,0.56,0.298,0.226,17.9,65.2,43.5,50,3.2,7.5,11.5,100,114,115,49.0125,49.0125,2.204,0.428
202203010WAS,WAS,240,41,82,0.5,13,26,0.5,21,26,0.808,12,30,42,29,6,8,15,22,116,0.621,0.579,0.317,0.317,29.3,68.2,49.4,70.7,6.3,12.7,13.8,100,122.3,119.1,48.675,48.675,2.383,0.596,DET,240,43,90,0.478,8,27,0.296,19,23,0.826,14,29,43,23,9,3,12,21,113,0.564,0.522,0.3,0.256,31.8,70.7,50.6,53.5,9.5,5.4,10.7,100,119.1,122.3,49.4625,49.4625,2.285,0.465
202203020CLE,CLE,240,37,79,0.468,10,31,0.323,14,21,0.667,4,33,37,21,6,1,14,18,98,0.555,0.532,0.392,0.266,10,78.6,45.1,56.8,6.3,2.1,13.7,100,102.6,124.6,49.4875,49.4875,1.98,0.424,CHO,240,43,85,0.506,17,38,0.447,16,22,0.727,9,36,45,32,10,5,10,21,119,0.628,0.606,0.447,0.259,21.4,90,54.9,74.4,10.5,10.4,9.6,100,124.6,102.6,48.225,48.225,2.468,0.664
202203020DEN,DEN,240,40,90,0.444,12,46,0.261,15,17,0.882,10,37,47,25,11,2,16,19,107,0.549,0.511,0.511,0.189,19.6,80.4,48.5,62.5,10.9,3.4,14.1,100,105.6,117.4,52.0375,52.0375,2.056,0.48,OKC,240,44,87,0.506,16,29,0.552,15,21,0.714,9,41,50,24,11,6,14,15,119,0.618,0.598,0.333,0.241,19.6,80.4,51.5,54.5,10.9,13.6,12.7,100,117.4,105.6,50.9875,50.9875,2.334,0.471
202203020HOU,HOU,265,43,86,0.5,21,51,0.412,20,30,0.667,5,29,34,27,12,3,16,25,127,0.64,0.622,0.593,0.349,11.6,72.5,41,62.8,11.1,6.1,13.9,100,117.5,122.1,55.625,61.41927083,2.283,0.485,UTA,265,50,91,0.549,15,42,0.357,17,24,0.708,11,38,49,32,12,2,19,24,132,0.65,0.632,0.462,0.264,27.5,88.4,59,64,11.1,5.7,15.8,100,122.1,117.5,55.2,60.95,2.391,0.58
202203020MIL,MIL,240,41,91,0.451,14,36,0.389,24,27,0.889,11,41,52,22,7,3,12,16,120,0.583,0.527,0.396,0.297,22,82,52,53.7,6.9,5.7,10.4,100,117.9,116.9,52.4125,52.4125,2.29,0.42,MIA,240,44,97,0.454,21,44,0.477,10,12,0.833,9,39,48,28,9,4,10,22,119,0.582,0.562,0.454,0.124,18,78,48,63.6,8.8,7.3,8.9,100,116.9,117.9,51.85,51.85,2.295,0.54
202203020NOP,NOP,240,52,88,0.591,11,29,0.379,10,12,0.833,7,43,50,30,5,5,15,23,125,0.67,0.653,0.33,0.136,21.2,78.2,56.8,57.7,5.1,9.3,13.9,100,126.9,96.4,50.85,50.85,2.458,0.59,SAC,240,35,89,0.393,8,35,0.229,17,25,0.68,12,26,38,20,9,4,11,19,95,0.475,0.438,0.393,0.281,21.8,78.8,43.2,57.1,9.1,6.8,9.9,100,96.4,126.9,49.9375,49.9375,1.902,0.401
202203020ORL,ORL,265,44,97,0.454,10,32,0.313,16,20,0.8,12,40,52,22,12,5,18,28,114,0.539,0.505,0.33,0.206,23.1,74.1,49.1,50,10.8,8.8,14.5,100,103.1,110.3,56.25,62.109375,2.027,0.391,IND,265,41,94,0.436,12,37,0.324,28,35,0.8,14,40,54,23,12,7,18,19,122,0.558,0.5,0.394,0.372,25.9,76.9,50.9,56.1,10.8,10.8,14.1,100,110.3,103.1,57.3125,63.28255208,2.129,0.401
202203020PHI,PHI,240,39,75,0.52,17,36,0.472,28,33,0.848,5,38,43,24,2,8,14,25,123,0.687,0.633,0.48,0.44,14.3,79.2,51.8,61.5,2,12.7,13.5,100,125.6,110.3,49.8375,49.8375,2.468,0.482,NYK,240,39,91,0.429,8,28,0.286,22,32,0.688,10,30,40,20,9,3,7,25,108,0.514,0.473,0.308,0.352,20.8,85.7,48.2,51.3,9.2,7.7,6.2,100,110.3,125.6,51.6,51.6,2.093,0.388
202203020PHO,PHO,240,40,80,0.5,14,36,0.389,26,31,0.839,7,39,46,32,14,6,14,21,120,0.641,0.588,0.45,0.388,18.9,88.6,56.8,80,14.1,12.8,13,100,120.9,90.7,50.8625,50.8625,2.359,0.629,POR,240,30,78,0.385,11,31,0.355,19,25,0.76,5,30,35,22,10,2,18,23,90,0.506,0.455,0.397,0.321,11.4,81.1,43.2,73.3,10.1,4.5,16.8,100,90.7,120.9,51.4375,51.4375,1.75,0.428
202203030ATL,ATL,240,44,84,0.524,18,40,0.45,24,28,0.857,8,25,33,26,7,3,5,15,130,0.675,0.631,0.476,0.333,22.9,83.3,50.8,59.1,7.5,4.8,4.9,100,138.4,132.1,47.15,47.15,2.757,0.551,CHI,240,52,88,0.591,14,26,0.538,6,7,0.857,5,27,32,30,5,2,13,19,124,0.681,0.67,0.295,0.08,16.7,77.1,49.2,57.7,5.3,4.5,12.5,100,132.1,138.4,49.6625,49.6625,2.497,0.604
202203030BOS,BOS,240,46,89,0.517,16,37,0.432,12,15,0.8,15,36,51,33,4,7,14,15,120,0.628,0.607,0.416,0.169,35.7,67.9,53.7,71.7,4.3,11.9,12.8,100,130.3,116.2,47.5625,47.5625,2.523,0.694,MEM,240,42,99,0.424,13,40,0.325,10,13,0.769,17,27,44,24,10,4,7,16,107,0.511,0.49,0.404,0.131,32.1,64.3,46.3,57.1,10.9,7.7,6.3,100,116.2,130.3,47.5875,47.5875,2.248,0.504
202203030BRK,BRK,240,39,83,0.47,12,31,0.387,17,22,0.773,7,23,30,24,5,5,13,24,107,0.577,0.542,0.373,0.265,18.9,82.1,46.2,61.5,5.3,10.6,12.3,100,112.6,118.9,49.725,49.725,2.152,0.483,MIA,240,40,77,0.519,10,30,0.333,23,28,0.821,5,30,35,27,8,6,13,22,113,0.633,0.584,0.39,0.364,17.9,81.1,53.8,67.5,8.4,11.5,12.7,100,118.9,112.6,49.15,49.15,2.299,0.549
202203030DAL,DAL,240,45,85,0.529,17,37,0.459,15,20,0.75,8,24,32,29,7,1,9,16,122,0.65,0.629,0.435,0.235,22.9,70.6,46.4,64.4,7.7,2,8.8,100,134.2,124.3,47.75,47.75,2.555,0.607,GSW,240,44,81,0.543,15,30,0.5,10,13,0.769,10,27,37,26,7,5,15,19,113,0.652,0.636,0.37,0.16,29.4,77.1,53.6,59.1,7.7,10.4,14.7,100,124.3,134.2,46.0875,46.0875,2.452,0.564
202203030LAC,LAC,240,51,93,0.548,17,27,0.63,13,15,0.867,13,33,46,32,10,3,10,22,132,0.663,0.64,0.29,0.161,32.5,78.6,56.1,62.7,10.5,6.1,9.1,100,138,116,48.5625,48.5625,2.718,0.659,LAL,240,41,84,0.488,12,35,0.343,17,22,0.773,9,27,36,26,8,4,14,17,111,0.592,0.56,0.417,0.262,21.4,67.5,43.9,63.4,8.4,6.1,13,100,116,138,49.725,49.725,2.232,0.523
202203030SAS,SAS,240,46,93,0.495,12,32,0.375,8,16,0.5,6,34,40,28,8,5,11,24,112,0.56,0.559,0.344,0.172,13,79.1,44.9,60.9,7.8,9.4,9.9,100,109.6,112.6,52.8,52.8,2.121,0.53,SAC,240,39,85,0.459,10,32,0.313,27,32,0.844,9,40,49,26,6,2,13,13,115,0.58,0.518,0.376,0.376,20.9,87,55.1,66.7,5.9,3.3,11.6,100,112.6,109.6,52.1,52.1,2.207,0.499
202203030TOR,TOR,240,36,83,0.434,7,26,0.269,27,36,0.75,14,27,41,12,5,4,10,22,106,0.536,0.476,0.313,0.434,31.1,71.1,49.4,33.3,5.5,8.5,9.2,100,116.7,118.9,48.05,48.05,2.206,0.25,DET,240,38,84,0.452,11,37,0.297,21,28,0.75,11,31,42,25,4,5,9,29,108,0.561,0.518,0.44,0.333,28.9,68.9,50.6,65.8,4.4,8.8,8.5,100,118.9,116.7,47.65,47.65,2.267,0.525
202203040CHI,CHI,240,47,94,0.5,10,26,0.385,8,11,0.727,5,35,40,25,5,2,12,23,112,0.567,0.553,0.277,0.117,11.6,74.5,44.4,53.2,4.8,3.5,10.8,100,108.5,114.3,53.1125,53.1125,2.109,0.471,MIL,240,43,88,0.489,10,31,0.323,22,33,0.667,12,38,50,20,5,5,13,18,118,0.575,0.545,0.352,0.375,25.5,88.4,55.6,46.5,4.8,7.4,11.3,100,114.3,108.5,52.3375,52.3375,2.255,0.382
202203040DEN,DEN,240,39,86,0.453,13,33,0.394,25,31,0.806,10,31,41,27,10,4,10,21,116,0.582,0.529,0.384,0.36,22.2,77.5,48.2,69.2,10.4,8.5,9.1,100,120.7,105.1,50.3625,50.3625,2.303,0.536,HOU,240,38,83,0.458,10,36,0.278,15,22,0.682,9,35,44,25,4,3,14,21,101,0.545,0.518,0.434,0.265,22.5,77.8,51.8,65.8,4.2,5.7,13.1,100,105.1,120.7,49.225,49.225,2.052,0.508
202203040DET,DET,240,42,94,0.447,15,30,0.5,12,18,0.667,19,33,52,28,5,9,13,22,111,0.545,0.527,0.319,0.191,35.8,61.1,48.6,66.7,5.2,15,11.3,100,115.6,110.4,48.275,48.275,2.299,0.58,IND,240,39,100,0.39,10,40,0.25,18,28,0.643,21,34,55,24,4,9,12,16,106,0.472,0.44,0.4,0.28,38.9,64.2,51.4,61.5,4.2,14.1,9.7,100,110.4,115.6,52.15,52.15,2.033,0.46
202203040NOP,NOP,240,50,97,0.515,11,36,0.306,13,17,0.765,15,37,52,29,11,5,10,23,124,0.593,0.572,0.371,0.175,33.3,62.7,50,58,11.4,10.4,8.7,100,128.3,93.1,50.0375,50.0375,2.478,0.58,UTA,240,31,89,0.348,11,41,0.268,17,26,0.654,22,30,52,15,7,2,20,14,90,0.448,0.41,0.461,0.292,37.3,66.7,50,48.4,7.2,3.3,16.6,100,93.1,128.3,49.675,49.675,1.812,0.302
202203040OKC,OKC,240,37,86,0.43,9,35,0.257,18,21,0.857,8,31,39,19,12,4,23,16,101,0.53,0.483,0.407,0.244,19,81.6,48.8,51.4,11.1,9.1,19.5,100,93.4,127.6,55.4875,55.4875,1.82,0.342,MIN,240,49,91,0.538,22,47,0.468,18,23,0.783,7,34,41,35,17,7,17,17,138,0.682,0.659,0.516,0.253,18.4,81,51.3,71.4,15.7,13.7,14.4,100,127.6,93.4,55.9625,55.9625,2.466,0.625
202203040PHI,PHI,240,41,75,0.547,14,33,0.424,29,32,0.906,3,27,30,23,8,3,11,24,125,0.702,0.64,0.44,0.427,8.8,73,42.3,56.1,8.5,5.6,11,100,132.8,126.5,49.1,49.1,2.546,0.468,CLE,240,44,82,0.537,10,28,0.357,21,24,0.875,10,31,41,30,5,4,12,22,119,0.643,0.598,0.341,0.293,27,91.2,57.7,68.2,5.3,9.5,11.5,100,126.5,132.8,47.7,47.7,2.495,0.629
202203040PHO,PHO,240,38,85,0.447,17,34,0.5,22,27,0.815,3,30,33,28,7,3,9,22,115,0.594,0.547,0.4,0.318,7.5,71.4,40.2,73.7,7.1,5.3,8.5,100,116.8,115.8,51.9125,51.9125,2.215,0.539,NYK,240,40,86,0.465,13,29,0.448,21,30,0.7,12,37,49,23,7,5,12,22,114,0.575,0.541,0.337,0.349,28.6,92.5,59.8,57.5,7.1,9.8,10.8,100,115.8,116.8,50.125,50.125,2.274,0.459
202203040TOR,TOR,240,37,93,0.398,12,37,0.324,11,17,0.647,12,42,54,22,2,8,12,18,97,0.483,0.462,0.398,0.183,21.8,77.8,49.5,59.5,2,13.8,10.7,100,98.9,105,50.5375,50.5375,1.919,0.435,ORL,240,36,95,0.379,11,37,0.297,20,21,0.952,12,43,55,24,5,4,8,18,103,0.494,0.437,0.389,0.221,22.2,78.2,50.5,66.7,5.1,7.1,7.1,100,105,98.9,50.4875,50.4875,2.04,0.475
202203040WAS,WAS,240,46,85,0.541,14,29,0.483,8,9,0.889,7,34,41,37,2,7,14,29,114,0.641,0.624,0.341,0.106,21.2,72.3,51.3,80.4,2.1,12.7,13.6,100,122.1,125.4,48.1375,48.1375,2.368,0.769,ATL,240,38,91,0.418,13,36,0.361,28,34,0.824,13,26,39,18,6,5,4,16,117,0.552,0.489,0.396,0.374,27.7,78.8,48.8,47.4,6.4,8.9,3.6,100,125.4,122.1,49.075,49.075,2.384,0.367
202203050CHO,CHO,240,42,91,0.462,16,42,0.381,23,29,0.793,11,39,50,29,8,5,9,16,123,0.593,0.549,0.462,0.319,22.4,75,49.5,69,7.9,8.2,8,100,122,116,51.3875,51.3875,2.394,0.564,SAS,240,45,98,0.459,11,37,0.297,16,20,0.8,13,38,51,28,7,6,10,18,117,0.548,0.515,0.378,0.204,25,77.6,50.5,62.2,6.9,12.2,8.6,100,116,122,52.25,52.25,2.239,0.536
202203050DAL,DAL,240,40,84,0.476,14,36,0.389,20,27,0.741,10,29,39,22,7,2,10,22,114,0.594,0.56,0.429,0.321,22.2,74.4,46.4,55,7.1,2.9,9.4,100,116.1,115.1,48.4125,48.4125,2.355,0.454,SAC,240,46,94,0.489,9,25,0.36,12,18,0.667,10,35,45,24,5,1,14,28,113,0.554,0.537,0.266,0.191,25.6,77.8,53.6,52.2,5.1,2.1,12.1,100,115.1,116.1,53.275,53.275,2.121,0.45
202203050LAL,LAL,240,44,89,0.494,18,41,0.439,18,21,0.857,12,35,47,25,10,6,17,18,124,0.631,0.596,0.461,0.236,27.9,77.8,53.4,56.8,9.7,10.3,14.8,100,120.6,112.8,51.9875,51.9875,2.385,0.481,GSW,240,46,92,0.5,15,34,0.441,9,19,0.474,10,31,41,22,11,4,16,20,116,0.578,0.582,0.37,0.207,22.2,72.1,46.6,47.8,10.7,8.3,13.8,100,112.8,120.6,53.5125,53.5125,2.168,0.411
202203050MEM,MEM,240,46,92,0.5,14,34,0.412,18,27,0.667,6,49,55,25,7,4,7,14,124,0.597,0.576,0.37,0.293,13,98,57.3,54.3,6.8,7.8,6.3,100,120,92.9,52.9125,52.9125,2.343,0.472,ORL,240,37,86,0.43,11,35,0.314,11,16,0.688,1,40,41,25,7,5,12,20,96,0.516,0.494,0.407,0.186,2,87,42.7,67.6,6.8,8.6,11.4,100,92.9,120,52.3,52.3,1.836,0.478
202203050MIA,MIA,240,35,72,0.486,13,28,0.464,16,19,0.842,6,32,38,20,6,3,13,19,99,0.616,0.576,0.389,0.264,17.6,71.1,48.1,57.1,7.1,7.3,13.9,100,117.1,97,44.0125,44.0125,2.249,0.454,PHI,240,28,82,0.341,7,41,0.171,19,23,0.826,13,28,41,13,9,4,9,17,82,0.445,0.384,0.5,0.28,28.9,82.4,51.9,46.4,10.6,9.1,8.9,100,97,117.1,44.4625,44.4625,1.844,0.292
202203050MIN,MIN,240,48,85,0.565,15,37,0.405,24,29,0.828,9,33,42,36,10,7,11,21,135,0.69,0.653,0.435,0.341,23.1,75,50.6,75,10.1,14.9,10.1,100,136.1,122,50.3875,50.3875,2.679,0.714,POR,240,40,85,0.471,16,38,0.421,25,30,0.833,11,30,41,24,5,1,15,23,121,0.616,0.565,0.447,0.353,25,76.9,49.4,60,5,2.1,13.3,100,122,136.1,51.625,51.625,2.344,0.465
202203060BOS,BOS,240,40,83,0.482,17,36,0.472,29,38,0.763,10,27,37,25,9,7,10,19,126,0.632,0.584,0.434,0.458,23.3,69.2,45.1,62.5,9.2,11.3,9.1,100,129.2,123.1,50.525,50.525,2.494,0.495,BRK,240,45,89,0.506,12,27,0.444,18,20,0.9,12,33,45,24,6,4,15,26,120,0.613,0.573,0.303,0.225,30.8,76.7,54.9,53.3,6.2,8.5,13.3,100,123.1,129.2,50.75,50.75,2.365,0.473
202203060CLE,CLE,240,39,85,0.459,11,36,0.306,15,23,0.652,15,43,58,24,5,7,17,22,104,0.547,0.524,0.424,0.271,32.6,75.4,56.3,61.5,5.2,10,15.2,100,108.6,100.2,48.9625,48.9625,2.124,0.49,TOR,240,37,94,0.394,6,24,0.25,16,26,0.615,14,31,45,17,13,3,7,20,96,0.455,0.426,0.255,0.277,24.6,67.4,43.7,45.9,13.6,6.1,6.2,100,100.2,108.6,49.675,49.675,1.933,0.342
202203060DEN,DEN,265,47,87,0.54,10,33,0.303,34,43,0.791,10,37,47,32,7,8,15,26,138,0.651,0.598,0.379,0.494,22.2,72.5,49,68.1,6.3,11.8,12.4,100,125,117.8,56.2125,62.06796875,2.455,0.569,NOP,265,48,101,0.475,14,33,0.424,20,29,0.69,14,35,49,30,9,4,14,30,130,0.571,0.545,0.327,0.287,27.5,77.8,51,62.5,8.2,7.4,11,100,117.8,125,57.3875,63.36536458,2.265,0.523
202203060HOU,HOU,240,43,82,0.524,13,34,0.382,24,36,0.667,8,37,45,23,4,5,17,22,123,0.629,0.604,0.415,0.439,22.2,75.5,52.9,53.5,3.8,7,14.8,100,117.7,107.2,54.05,54.05,2.276,0.426,MEM,240,44,97,0.454,5,26,0.192,19,27,0.704,12,28,40,27,12,8,11,27,112,0.514,0.479,0.268,0.278,24.5,77.8,47.1,61.4,11.5,16.7,9.2,100,107.2,117.7,54.4125,54.4125,2.058,0.496
202203060LAC,LAC,240,33,88,0.375,11,34,0.324,16,22,0.727,9,34,43,17,2,5,10,23,93,0.476,0.438,0.386,0.25,17.6,69.4,43,51.5,2.1,8.3,9.3,100,96.9,120.8,49.725,49.725,1.87,0.342,NYK,240,42,89,0.472,13,29,0.448,19,30,0.633,15,42,57,19,4,5,10,18,116,0.568,0.545,0.326,0.337,30.6,82.4,57,45.2,4.2,9.3,8.9,100,120.8,96.9,49.125,49.125,2.361,0.387
202203060MIL,MIL,240,47,87,0.54,15,32,0.469,23,29,0.793,14,34,48,31,9,6,14,19,132,0.662,0.626,0.368,0.333,40,85,64,66,9.1,9.7,12.3,100,134,123.9,50.3875,50.3875,2.62,0.615,PHO,240,50,93,0.538,14,31,0.452,8,11,0.727,6,21,27,33,8,4,11,20,122,0.623,0.613,0.333,0.118,15,60,36,66,8.1,7.3,10.1,100,123.9,134,51.6125,51.6125,2.364,0.639
202203060OKC,OKC,240,39,92,0.424,8,40,0.2,17,19,0.895,11,36,47,20,11,9,7,19,103,0.513,0.467,0.435,0.207,22.9,76.6,49.5,51.3,11.7,24.3,6.5,100,109.5,123.3,48.5125,48.5125,2.123,0.412,UTA,240,40,89,0.449,23,52,0.442,13,17,0.765,11,37,48,27,4,4,11,21,116,0.601,0.579,0.584,0.191,23.4,77.1,50.5,67.5,4.3,7.7,10.2,100,123.3,109.5,48.5375,48.5375,2.39,0.556
202203060WAS,WAS,240,45,86,0.523,17,42,0.405,26,32,0.813,5,31,36,33,6,4,5,16,133,0.664,0.622,0.488,0.372,12.5,81.6,46.2,73.3,6.1,7.4,4.8,100,135.1,125,50.6,50.6,2.628,0.652,IND,240,44,85,0.518,10,31,0.323,25,29,0.862,7,35,42,28,3,5,10,22,123,0.629,0.576,0.365,0.341,18.4,87.5,53.8,63.6,3,11.4,9.3,100,125,135.1,50.8875,50.8875,2.417,0.55
202203070DAL,DAL,240,39,88,0.443,17,46,0.37,16,20,0.8,9,34,43,19,9,5,9,21,111,0.573,0.54,0.523,0.227,21.4,73.9,48.9,48.7,9.7,9.6,8.5,100,119.2,110.6,48.75,48.75,2.277,0.39,UTA,240,36,83,0.434,12,31,0.387,19,24,0.792,12,33,45,22,5,6,13,20,103,0.55,0.506,0.373,0.289,26.1,78.6,51.1,61.1,5.4,14.3,12.2,100,110.6,119.2,47.7,47.7,2.159,0.461
202203070DEN,DEN,240,46,84,0.548,10,32,0.313,29,41,0.707,7,34,41,39,8,5,9,25,131,0.642,0.607,0.381,0.488,17.9,79.1,50,84.8,7.9,10.4,8.1,100,128.6,121.8,52.7375,52.7375,2.484,0.74,GSW,240,45,88,0.511,17,40,0.425,17,23,0.739,9,32,41,29,5,0,14,30,124,0.632,0.608,0.455,0.261,20.9,82.1,50,64.4,4.9,0,12.5,100,121.8,128.6,51.9625,51.9625,2.386,0.558
202203070DET,DET,265,43,93,0.462,12,33,0.364,15,23,0.652,15,32,47,27,7,2,12,27,113,0.548,0.527,0.355,0.247,30,71.1,49.5,62.8,7.1,3.6,10.4,100,114.6,111.6,50.4625,55.71901042,2.239,0.535,ATL,265,42,93,0.452,11,38,0.289,15,22,0.682,13,35,48,28,3,6,13,25,110,0.536,0.511,0.409,0.237,28.9,70,50.5,66.7,3,10,11.2,100,111.6,114.6,51.725,57.11302083,2.127,0.541
202203070MIA,MIA,240,49,91,0.538,14,31,0.452,11,14,0.786,13,37,50,26,3,4,15,17,123,0.633,0.615,0.341,0.154,35.1,80.4,60.2,53.1,3.1,8.9,13.4,100,127.9,110.2,49.825,49.825,2.469,0.522,HOU,240,39,88,0.443,13,43,0.302,15,22,0.682,9,24,33,22,8,7,10,24,106,0.543,0.517,0.489,0.25,19.6,64.9,39.8,56.4,8.3,11.7,9.3,100,110.2,127.9,49.725,49.725,2.132,0.442
202203070MIN,MIN,240,38,92,0.413,13,43,0.302,35,44,0.795,19,48,67,21,10,9,20,25,124,0.557,0.484,0.467,0.478,35.8,85.7,61.5,55.3,9.3,16.4,15.2,100,115.4,75.4,56.95,56.95,2.177,0.369,POR,240,23,83,0.277,7,28,0.25,28,38,0.737,8,34,42,11,10,5,17,30,81,0.406,0.319,0.337,0.458,14.3,64.2,38.5,47.8,9.3,10.2,14.6,100,75.4,115.4,55.025,55.025,1.472,0.2
202203070PHI,PHI,240,41,84,0.488,12,30,0.4,27,34,0.794,8,30,38,29,5,5,9,19,121,0.611,0.56,0.357,0.405,19,68.2,44.2,70.7,5.2,7.9,8.3,100,126.1,110.5,50.575,50.575,2.392,0.573,CHI,240,39,87,0.448,8,24,0.333,20,26,0.769,14,34,48,22,5,4,13,24,106,0.538,0.494,0.276,0.299,31.8,81,55.8,56.4,5.2,7.4,11.7,100,110.5,126.1,49.175,49.175,2.156,0.447
202203070SAC,SAC,240,39,80,0.488,11,32,0.344,26,36,0.722,4,36,40,23,4,2,11,16,115,0.6,0.556,0.4,0.45,9.5,80,46,59,4,4,10.3,100,114.5,130.5,52.05,52.05,2.209,0.442,NYK,240,47,92,0.511,18,42,0.429,19,23,0.826,9,38,47,19,7,6,8,31,131,0.641,0.609,0.457,0.25,20,90.5,54,40.4,7,12.5,7.3,100,130.5,114.5,50.9625,50.9625,2.571,0.373
202203070SAS,SAS,240,46,84,0.548,9,26,0.346,16,30,0.533,12,35,47,28,6,7,16,18,117,0.602,0.601,0.31,0.357,27.9,74.5,52.2,60.9,5.9,10.8,14.1,100,115.4,108.5,51.125,51.125,2.289,0.548,LAL,240,43,91,0.473,8,26,0.308,16,23,0.696,12,31,43,19,7,3,15,26,110,0.544,0.516,0.286,0.253,25.5,72.1,47.8,44.2,6.9,5.2,12.9,100,108.5,115.4,52.4625,52.4625,2.097,0.362
202203080CHO,CHO,240,45,92,0.489,13,41,0.317,18,22,0.818,10,31,41,26,12,3,15,24,121,0.595,0.56,0.446,0.239,23.8,83.8,51.9,57.8,11.6,6.4,12.9,100,116.8,127.4,53.725,53.725,2.252,0.484,BRK,240,46,82,0.561,18,35,0.514,22,29,0.759,6,32,38,33,8,4,16,20,132,0.696,0.671,0.427,0.354,16.2,76.2,48.1,71.7,7.7,7.8,14.4,100,127.4,116.8,52.8875,52.8875,2.496,0.624
202203080GSW,GSW,240,44,92,0.478,13,34,0.382,11,13,0.846,10,41,51,33,8,6,16,20,112,0.573,0.549,0.37,0.141,22.2,77.4,52,75,7.9,11.1,14.1,100,110.6,95.8,52.0875,52.0875,2.15,0.634,LAC,240,33,93,0.355,12,39,0.308,19,23,0.826,12,35,47,23,12,3,13,12,97,0.47,0.419,0.419,0.247,22.6,77.8,48,69.7,11.9,5.2,11.2,100,95.8,110.6,52.4625,52.4625,1.849,0.438
202203080IND,IND,240,49,91,0.538,16,32,0.5,10,15,0.667,11,27,38,35,6,7,17,20,124,0.635,0.626,0.352,0.165,29.7,65.9,48.7,71.4,6.1,11.3,14.8,100,126.4,129.4,52.0625,52.0625,2.382,0.672,CLE,240,47,94,0.5,9,32,0.281,24,27,0.889,14,26,40,25,13,6,8,16,127,0.6,0.548,0.34,0.287,34.1,70.3,51.3,53.2,13.2,10.2,7,100,129.4,126.4,50.4125,50.4125,2.519,0.496
202203080MEM,MEM,240,48,101,0.475,16,44,0.364,20,24,0.833,15,37,52,30,8,6,11,20,132,0.592,0.554,0.436,0.238,31.3,75.5,53.6,62.5,7.8,11.1,9,100,129.2,108.6,54.2,54.2,2.435,0.554,NOP,240,41,88,0.466,11,34,0.324,18,27,0.667,12,33,45,24,9,3,14,18,111,0.556,0.528,0.386,0.307,24.5,68.8,46.4,58.5,8.8,5.3,12.3,100,108.6,129.2,51.4125,51.4125,2.159,0.467
202203080OKC,OKC,240,42,84,0.5,16,39,0.41,15,21,0.714,6,30,36,26,6,5,15,20,115,0.617,0.595,0.464,0.25,14,65.2,40.4,61.9,5.9,8.3,13.9,100,112.4,138.8,51.4875,51.4875,2.234,0.505,MIL,240,53,100,0.53,20,40,0.5,16,20,0.8,16,37,53,35,10,4,13,18,142,0.653,0.63,0.4,0.2,34.8,86,59.6,66,9.8,8.9,10.7,100,138.8,112.4,53.25,53.25,2.667,0.657
202203080ORL,ORL,240,35,92,0.38,7,39,0.179,22,25,0.88,8,45,53,17,6,2,11,20,99,0.481,0.418,0.424,0.272,15.1,86.5,50.5,48.6,5.8,3.6,9.6,100,95.8,98.7,53.4375,53.4375,1.853,0.318,PHO,240,35,92,0.38,13,37,0.351,19,23,0.826,7,45,52,24,7,6,10,20,102,0.499,0.451,0.402,0.25,13.5,84.9,49.5,68.6,6.8,11.3,8.9,100,98.7,95.8,52.9625,52.9625,1.926,0.453
202203090CHO,CHO,240,36,85,0.424,8,33,0.242,21,28,0.75,15,31,46,18,8,7,16,15,101,0.519,0.471,0.388,0.329,32.6,66,49.5,50,8.5,12.5,14.1,100,107.7,122.6,49.65,49.65,2.034,0.363,BOS,240,46,93,0.495,12,37,0.324,11,14,0.786,16,31,47,30,10,8,11,20,115,0.58,0.559,0.398,0.151,34,67.4,50.5,65.2,10.7,15.4,10,100,122.6,107.7,47.325,47.325,2.43,0.634
