,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp,opp
201911090MEM,,MEM,240.0,39.0,89.8,0.43599999999999994,8.4,27.8,0.3096,17.4,21.2,0.8156000000000001,10.2,35.4,45.6,24.4,7.8,5.2,18.0,23.0,103.8,0.5237999999999999,0.48339999999999994,0.3096,0.23560000000000003,22.44,78.42,50.260000000000005,62.760000000000005,7.44,9.940000000000001,15.38,100.0,99.08000000000001,110.82000000000001,53.835,53.835,1.9288000000000003,0.45339999999999997,,MEM,240.0,41.2,91.2,0.4524,12.2,36.6,0.3254,21.4,27.4,0.7737999999999999,10.0,36.0,46.0,24.8,8.6,6.4,14.6,19.8,116.0,0.5628,0.5192,0.3992,0.3016,21.580000000000002,77.56,49.74,60.120000000000005,8.24,10.4,12.36,100.0,110.82000000000001,99.08000000000001,54.407500000000006,54.407500000000006,2.1344000000000003,0.45620000000000005
201911090OKC,,OKC,240.0,38.8,86.8,0.44799999999999995,10.8,30.6,0.3528,19.6,25.6,0.765,9.6,34.4,44.0,20.8,7.8,4.6,13.0,21.0,108.0,0.552,0.5098,0.35019999999999996,0.2968,20.34,73.1,46.98,53.339999999999996,7.9,7.82,11.66,100.0,108.9,108.2,51.17999999999999,51.17999999999999,2.1122000000000005,0.4082,,OKC,240.0,39.2,89.2,0.43739999999999996,10.0,30.6,0.32860000000000006,19.0,24.2,0.7854,12.6,36.4,49.0,22.4,6.4,6.0,14.8,24.8,107.4,0.5376000000000001,0.49319999999999997,0.34340000000000004,0.275,26.9,79.66,53.02,56.36,6.4,10.76,12.919999999999998,100.0,108.2,108.9,51.44749999999999,51.44749999999999,2.0884,0.4358000000000001
201911090SAS,,SAS,240.0,40.4,88.2,0.45640000000000003,8.6,26.8,0.3272,18.8,24.0,0.7933999999999999,11.2,36.0,47.2,22.2,7.0,4.4,15.0,20.6,108.2,0.5466,0.5046,0.3032,0.27599999999999997,24.619999999999997,82.7,53.0,54.760000000000005,6.919999999999999,7.2,13.219999999999999,100.0,108.13999999999999,106.9,51.7,51.7,2.0978000000000003,0.4312,,SAS,240.0,41.0,86.4,0.4758,9.0,25.8,0.3498,16.2,21.4,0.7535999999999999,7.6,34.6,42.2,22.0,7.4,4.0,14.2,20.2,107.2,0.561,0.5284,0.2982,0.2486,17.3,75.38,47.0,53.64,7.340000000000001,6.720000000000001,12.879999999999999,100.0,106.9,108.14000000000001,51.582499999999996,51.582499999999996,2.0822,0.4282
201911100LAL,,LAL,245.0,42.8,90.0,0.47519999999999996,8.2,29.4,0.2766,17.2,22.2,0.775,9.0,38.6,47.6,25.2,8.8,8.0,16.0,20.8,111.0,0.555,0.5204,0.32599999999999996,0.24820000000000003,20.360000000000003,78.58,50.8,59.279999999999994,8.420000000000002,14.180000000000001,13.88,100.0,106.5,93.86,53.772499999999994,54.928489584,2.0612000000000004,0.47059999999999996,,LAL,245.0,35.0,89.0,0.3944,9.4,32.4,0.2888,18.4,24.4,0.7506,10.8,35.8,46.6,21.2,9.2,2.8,17.6,19.8,97.8,0.49119999999999997,0.4468,0.36519999999999997,0.2774,21.419999999999998,79.64000000000001,49.2,61.44,8.9,4.64,14.86,100.0,93.86,106.5,53.69500000000001,54.912968750000005,1.8214,0.395
201911100MIN,,MIN,245.0,42.2,97.0,0.4354,13.0,39.6,0.32599999999999996,18.2,24.4,0.7482,10.4,34.2,44.6,22.8,10.6,7.4,17.2,22.4,115.6,0.5384,0.5032,0.4114,0.25460000000000005,19.82,75.05999999999999,46.940000000000005,53.08,9.559999999999999,11.719999999999999,13.84,100.0,103.76000000000002,111.1,57.69500000000001,58.973906250000006,2.001,0.3944,,MIN,245.0,44.6,94.2,0.4758,11.4,31.4,0.374,22.6,27.8,0.8192,11.2,38.8,50.0,24.2,9.8,5.6,18.6,22.6,123.2,0.5806000000000001,0.5368,0.332,0.29700000000000004,24.939999999999998,80.18,53.05999999999999,54.1,8.780000000000001,9.64,14.86,100.0,111.1,103.75999999999999,57.402499999999996,58.667083334,2.1514,0.4246
201911100NYK,,NYK,240.0,35.2,84.8,0.41600000000000004,10.8,30.6,0.3584,15.8,24.8,0.6424000000000001,10.8,33.0,43.8,20.4,6.8,5.2,12.4,20.2,97.0,0.5067999999999999,0.4788,0.3606,0.29379999999999995,21.140000000000004,79.75999999999999,47.64,58.0,7.0200000000000005,10.7,11.5,100.0,101.72,112.66000000000001,49.089999999999996,49.089999999999996,1.9731999999999998,0.41600000000000004,,NYK,240.0,38.4,83.2,0.46319999999999995,13.4,35.8,0.3804,17.0,21.4,0.7874,8.4,38.8,47.2,25.0,6.0,4.4,12.8,20.0,107.2,0.5802,0.5442,0.43019999999999997,0.263,20.24,78.86000000000001,52.36,64.44,6.32,8.180000000000001,12.12,100.0,112.66,101.72,48.8825,48.8825,2.1954,0.5146
201911100OKC,,OKC,240.0,39.2,83.8,0.46959999999999996,11.0,29.6,0.372,19.0,24.2,0.7882,7.8,34.2,42.0,22.4,7.8,5.0,14.0,19.0,108.4,0.5766,0.5354,0.3518,0.2888,17.54,74.18,46.739999999999995,56.55999999999999,7.94,8.1,12.879999999999999,100.0,110.14000000000001,107.42,50.7475,50.7475,2.1396000000000006,0.4446,,OKC,240.0,39.8,88.2,0.44960000000000006,9.4,26.2,0.3468,16.8,21.0,0.8158000000000001,12.0,35.8,47.8,22.6,7.0,6.0,15.0,23.6,105.8,0.5434,0.5024,0.2974,0.24159999999999998,25.82,82.46,53.260000000000005,56.08,7.06,11.16,13.36,100.0,107.42,110.14000000000001,50.58749999999999,50.58749999999999,2.0924,0.4462
201911100ORL,,ORL,240.0,37.2,86.4,0.43100000000000005,6.8,28.0,0.2334,18.0,22.8,0.7584,11.6,36.6,48.2,21.4,9.0,7.6,14.4,22.4,99.2,0.5138,0.47000000000000003,0.3226,0.2666,25.18,81.42,52.86,57.36,9.16,14.719999999999999,13.040000000000001,100.0,101.5,104.28,50.015,50.015,1.9826000000000001,0.42699999999999994,,ORL,240.0,35.8,84.4,0.42119999999999996,12.0,33.6,0.35619999999999996,18.2,24.0,0.7662000000000001,8.2,35.0,43.2,20.6,7.0,3.6,14.0,20.2,101.8,0.5342,0.4918,0.3958,0.2938,18.580000000000002,74.82,47.14,58.2,7.2,6.1,12.8,100.0,104.28,101.49999999999999,50.800000000000004,50.800000000000004,2.0054000000000003,0.4046
201911100PHI,,PHI,240.0,42.0,90.8,0.4598,10.8,27.6,0.3922,16.4,22.2,0.7144,11.2,35.0,46.2,25.8,10.6,5.4,16.8,23.6,111.2,0.5518000000000001,0.5194,0.3042,0.2528,25.3,83.46,53.419999999999995,61.36,10.36,10.419999999999998,14.3,100.0,109.02000000000001,106.67999999999999,53.472500000000004,53.472500000000004,2.0758,0.4826,,PHI,240.0,39.6,82.4,0.48260000000000003,11.4,28.2,0.4022,18.0,24.2,0.744,7.2,33.0,40.2,21.2,9.0,6.0,16.2,20.6,108.6,0.586,0.5532,0.34640000000000004,0.29660000000000003,16.54,74.7,46.58,53.14,8.86,9.66,14.780000000000001,100.0,106.67999999999999,109.02000000000001,51.447500000000005,51.447500000000005,2.1142,0.41600000000000004
201911100PHO,,PHO,240.0,39.8,85.0,0.4686,12.8,32.8,0.3896,18.0,23.6,0.7646000000000001,7.0,32.4,39.4,25.6,7.6,3.4,16.4,23.6,110.4,0.5792,0.5439999999999999,0.3862,0.2818,16.04,80.32,47.54,64.36,7.359999999999999,6.4399999999999995,14.720000000000002,100.0,107.42,106.04,52.80500000000001,52.80500000000001,2.0894000000000004,0.48360000000000003,,PHO,240.0,38.4,82.0,0.46559999999999996,11.0,28.8,0.3828,21.0,27.6,0.7356,8.0,35.4,43.4,22.4,9.0,5.2,18.8,25.6,108.8,0.5778000000000001,0.533,0.3542,0.34540000000000004,19.68,83.96000000000001,52.46,59.58,8.78,9.88,16.6,100.0,106.04,107.42,52.955,52.955,2.059,0.4242
201911100POR,,POR,240.0,41.0,94.0,0.44139999999999996,14.2,35.6,0.40379999999999994,16.6,20.8,0.7928,11.8,33.8,45.6,17.0,6.2,6.2,12.8,25.0,112.8,0.553,0.5199999999999999,0.3816,0.229,22.5,73.06,47.02,42.06,6.04,10.0,11.18,100.0,110.47999999999999,113.88,52.44,52.44,2.1542000000000003,0.3246,,POR,240.0,41.8,93.0,0.4476,9.0,29.2,0.2944,23.6,29.0,0.8134,12.6,38.6,51.2,23.4,7.0,7.0,13.0,20.0,116.2,0.549,0.4952,0.31260000000000004,0.3222,26.940000000000005,77.5,52.98,54.81999999999999,6.82,12.04,10.940000000000001,100.0,113.88,110.47999999999999,53.5875,53.5875,2.1682,0.43520000000000003
201911110BOS,,BOS,240.0,42.0,87.6,0.4795999999999999,12.8,35.0,0.364,19.6,23.2,0.8300000000000001,6.0,39.8,45.8,25.4,8.0,7.2,11.4,20.6,116.4,0.5962,0.5524,0.40140000000000003,0.26820000000000005,13.6,76.96000000000001,48.38,61.08,7.860000000000001,12.5,10.56,100.0,114.8,103.11999999999998,52.010000000000005,52.010000000000005,2.2354000000000003,0.48739999999999994,,BOS,240.0,37.4,91.0,0.41200000000000003,12.2,35.4,0.3468,17.4,23.6,0.7364,12.4,36.6,49.0,22.0,4.6,6.2,14.4,20.6,104.4,0.515,0.479,0.39360000000000006,0.25959999999999994,23.04,86.4,51.620000000000005,58.98,4.6,11.54,12.459999999999999,100.0,103.11999999999998,114.8,52.105000000000004,52.105000000000004,2.0058000000000002,0.4224
201911110DET,,DET,240.0,39.8,84.6,0.4716,11.0,29.2,0.37560000000000004,18.6,23.6,0.7901999999999999,9.2,33.4,42.6,25.4,7.2,5.8,14.8,20.4,109.2,0.5764,0.5376,0.34619999999999995,0.27880000000000005,22.919999999999998,77.38,51.2,63.5,7.279999999999999,9.92,13.520000000000001,100.0,111.25999999999999,112.08,50.705000000000005,50.705000000000005,2.1558,0.5038,,DET,240.0,41.4,87.6,0.4736000000000001,9.8,28.2,0.3392,17.4,22.2,0.7774000000000001,9.8,31.2,41.0,25.4,6.8,4.8,13.4,20.2,110.0,0.5654,0.5294000000000001,0.3198,0.2548,22.62,77.08000000000001,48.8,61.6,6.9799999999999995,8.819999999999999,12.080000000000002,100.0,112.08,111.25999999999999,50.8725,50.8725,2.164,0.499
201911110GSW,,GSW,245.0,39.8,89.4,0.4474,9.8,28.8,0.34080000000000005,21.2,23.6,0.893,9.6,34.6,44.2,22.6,7.4,5.0,14.6,19.0,110.6,0.5549999999999999,0.5024,0.3218,0.2626,20.880000000000003,71.97999999999999,47.54,57.3,7.159999999999999,8.24,12.86,100.0,109.02000000000001,114.12,52.80500000000001,54.069583334,2.094,0.433,,GSW,245.0,44.4,95.4,0.4686,12.4,36.0,0.3362,14.6,20.4,0.7255999999999999,14.0,34.6,48.6,23.0,7.0,6.2,13.2,19.6,115.8,0.5592,0.5344,0.378,0.2152,28.02,79.12,52.459999999999994,52.02,6.82,9.78,11.28,100.0,114.12,109.01999999999998,52.145,53.42390625,2.2234000000000003,0.4448
201911110LAC,,LAC,240.0,38.8,90.4,0.4304,7.4,27.0,0.2704,22.0,27.8,0.7956000000000001,12.4,37.2,49.6,18.2,5.8,5.2,15.0,22.4,107.0,0.522,0.4710000000000001,0.2976,0.3034,25.46,80.55999999999999,52.220000000000006,46.779999999999994,5.74,9.24,12.8,100.0,104.75999999999999,103.84,53.102500000000006,53.102500000000006,2.0138,0.3422,,LAC,240.0,38.4,88.0,0.44020000000000004,11.4,32.8,0.3526,18.0,24.8,0.7218,9.8,35.6,45.4,18.0,7.2,6.2,15.0,26.2,106.2,0.5398,0.5045999999999999,0.367,0.2872,19.440000000000005,74.53999999999999,47.779999999999994,46.94,7.1,9.739999999999998,13.3,100.0,103.84,104.75999999999999,52.489999999999995,52.489999999999995,2.0204,0.345
201911110NOP,,NOP,240.0,41.8,88.4,0.47800000000000004,12.6,34.2,0.37460000000000004,17.8,25.2,0.7001999999999999,10.4,35.6,46.0,23.8,10.0,5.2,19.2,24.6,114.0,0.5784,0.5516,0.3906,0.29560000000000003,22.0,78.86,51.1,57.64,9.3,9.76,16.22,100.0,107.1,110.47999999999999,54.585,54.585,2.091,0.4401999999999999,,NOP,240.0,42.0,90.4,0.46440000000000003,13.8,36.4,0.3698,20.0,25.0,0.8096,9.6,34.2,43.8,26.0,9.0,4.4,17.4,22.6,117.8,0.5802,0.5402000000000001,0.4018,0.27680000000000005,21.139999999999997,78.02000000000001,48.89999999999999,62.15999999999999,8.4,7.82,14.5,100.0,110.47999999999999,107.1,55.0375,55.0375,2.1386,0.4704
201911110SAS,,SAS,240.0,41.0,92.0,0.4452,10.0,28.6,0.354,19.8,24.6,0.8134,13.6,35.2,48.8,24.0,6.0,5.0,14.2,19.4,111.8,0.5433999999999999,0.4988,0.31120000000000003,0.26899999999999996,27.979999999999997,83.75999999999999,54.2,58.71999999999999,5.92,8.459999999999999,12.16,100.0,111.02000000000001,112.44000000000001,52.1425,52.1425,2.1494,0.4624,,SAS,240.0,42.8,87.0,0.49219999999999997,10.8,28.0,0.387,17.2,21.6,0.784,6.8,34.6,41.4,24.4,7.8,6.0,13.6,20.6,113.6,0.5878,0.5542,0.31980000000000003,0.2488,16.240000000000002,72.02,45.8,57.1,7.68,9.559999999999999,12.34,100.0,112.44000000000001,111.02000000000001,52.029999999999994,52.029999999999994,2.184,0.47000000000000003
201911120CHI,,CHI,240.0,39.2,87.6,0.45020000000000004,11.2,33.2,0.33340000000000003,15.6,23.2,0.6842,8.4,34.6,43.0,25.0,10.0,4.2,16.6,22.4,105.2,0.5399999999999999,0.515,0.3798,0.268,17.619999999999997,78.72,47.260000000000005,64.16,9.580000000000002,9.059999999999999,14.52,100.0,101.56,104.47999999999999,53.410000000000004,53.410000000000004,1.9736,0.4688,,CHI,240.0,39.0,83.8,0.46340000000000003,10.0,32.4,0.296,20.4,27.6,0.7367999999999999,9.4,38.8,48.2,22.2,9.2,7.6,18.6,22.0,108.4,0.5641999999999999,0.523,0.3882,0.3342,21.28,82.38,52.739999999999995,57.04,8.86,14.02,16.259999999999998,100.0,104.47999999999999,101.56000000000002,53.05499999999999,53.05499999999999,2.0442,0.4196000000000001
201911120DEN,,DEN,245.0,38.6,87.2,0.44200000000000006,9.0,25.4,0.3566,15.2,21.0,0.726,8.4,35.8,44.2,25.6,7.8,4.8,15.2,21.0,101.4,0.5276,0.49420000000000003,0.2946000000000001,0.2526,18.68,79.05999999999999,48.839999999999996,65.53999999999999,7.9,8.64,13.5,100.0,101.72,98.72,51.9875,53.18619791599999,1.9548,0.49239999999999995,,DEN,245.0,36.4,86.8,0.42380000000000007,9.8,32.4,0.321,16.0,23.6,0.651,10.2,35.8,46.0,25.0,8.8,6.8,14.4,21.8,98.6,0.5112,0.4816,0.3724,0.2732,20.96,81.32000000000001,51.160000000000004,68.6,8.84,11.16,13.0,100.0,98.72,101.72,51.105000000000004,52.247447916,1.927,0.48979999999999996
201911120IND,,IND,245.0,45.2,89.4,0.5054000000000001,9.0,24.2,0.365,14.6,18.0,0.8171999999999999,10.0,35.4,45.4,28.8,6.2,6.2,13.6,22.4,114.0,0.586,0.5549999999999999,0.269,0.205,24.24,78.68,52.760000000000005,64.1,6.279999999999999,11.36,12.180000000000001,100.0,114.88,106.96,50.775,51.903385416000006,2.2488,0.5682,,IND,245.0,39.0,88.4,0.4418,12.0,33.8,0.3538,16.2,22.0,0.7786,9.8,31.0,40.8,25.4,5.8,4.8,14.4,20.0,106.2,0.5414,0.5096,0.38120000000000004,0.25020000000000003,21.32,75.75999999999999,47.28,65.48,5.82,7.159999999999999,12.76,100.0,106.96,114.88,51.725,52.880729165999995,2.0558,0.49400000000000005
201911120MIA,,MIA,240.0,38.4,84.6,0.45339999999999997,12.4,34.0,0.3668,16.4,22.8,0.7173999999999999,8.0,33.8,41.8,26.0,11.2,5.6,13.2,20.0,105.6,0.5578000000000001,0.5264,0.402,0.26999999999999996,18.18,77.6,48.480000000000004,67.7,11.28,12.059999999999999,12.220000000000002,100.0,106.13999999999999,102.9,50.315,50.315,2.0894,0.5128,,MIA,240.0,37.8,85.2,0.4426,9.8,33.8,0.2966,16.4,22.4,0.7416,9.8,34.8,44.6,25.2,6.2,4.2,17.8,21.0,101.8,0.5359999999999999,0.5012,0.40040000000000003,0.26639999999999997,22.4,81.82,51.52,65.84,6.260000000000001,8.559999999999999,15.780000000000001,100.0,102.9,106.14000000000001,51.919999999999995,51.919999999999995,1.9630000000000003,0.4875999999999999
201911120PHI,,PHI,240.0,42.6,89.2,0.476,11.0,28.2,0.3916,14.4,19.8,0.7072,10.0,34.8,44.8,26.8,9.6,5.2,16.4,21.4,110.6,0.5648000000000001,0.5376000000000001,0.3164,0.22999999999999998,23.74,83.4,53.239999999999995,62.8,9.540000000000001,9.780000000000001,14.420000000000002,100.0,110.02000000000001,110.22,52.50250000000001,52.50250000000001,2.1042,0.5105999999999999,,PHI,240.0,40.8,83.0,0.49400000000000005,12.2,27.8,0.4298,17.0,23.0,0.7394000000000001,7.2,32.4,39.6,23.2,8.2,5.0,14.6,20.2,110.8,0.5973999999999999,0.5690000000000001,0.33860000000000007,0.2798,16.6,76.25999999999999,46.779999999999994,57.21999999999999,8.24,8.219999999999999,13.540000000000001,100.0,110.22,110.02000000000001,50.6625,50.6625,2.1846,0.4588
201911120PHO,,PHO,240.0,43.6,88.8,0.491,14.0,34.4,0.40360000000000007,17.8,22.8,0.7832000000000001,7.4,32.4,39.8,28.4,7.8,4.2,14.6,20.8,119.0,0.6024,0.5694,0.386,0.2626,17.06,80.74,48.44,64.66,7.480000000000001,7.4,12.920000000000002,100.0,114.36000000000001,107.97999999999999,53.415000000000006,53.415000000000006,2.2256,0.5296000000000001,,PHO,240.0,41.8,86.0,0.4864,10.6,29.4,0.3652,17.8,23.2,0.7596,7.8,34.4,42.2,24.0,8.2,4.6,17.6,25.2,112.0,0.5828,0.5482,0.3416,0.273,19.259999999999998,82.94000000000001,51.56,57.779999999999994,7.960000000000001,8.4,15.4,100.0,107.97999999999999,114.35999999999999,53.410000000000004,53.410000000000004,2.102,0.45
201911120SAC,,SAC,240.0,42.0,87.2,0.48460000000000003,15.0,37.8,0.40020000000000006,14.4,19.4,0.7444,10.4,30.8,41.2,23.2,8.2,5.4,14.6,22.6,113.4,0.5952,0.5711999999999999,0.43079999999999996,0.2262,25.54,80.55999999999999,51.85999999999999,55.160000000000004,8.44,10.54,13.26,100.0,117.35999999999999,112.28,50.3075,50.3075,2.2624000000000004,0.4624,,SAC,240.0,40.4,80.4,0.5014000000000001,11.6,29.6,0.391,16.4,23.0,0.6998,7.6,30.6,38.2,23.4,8.8,4.6,15.2,19.4,108.8,0.6016,0.5738000000000001,0.3694,0.2916,19.44,74.46000000000001,48.16,57.59999999999999,9.12,9.42,14.38,100.0,112.28000000000002,117.35999999999999,49.46249999999999,49.46249999999999,2.1976000000000004,0.4718
201911120UTA,,UTA,240.0,36.2,81.0,0.44720000000000004,12.0,30.4,0.3908,20.8,28.6,0.7242,8.4,36.0,44.4,20.0,6.2,3.8,15.2,22.4,105.2,0.5628,0.522,0.3778,0.35540000000000005,19.14,75.32000000000001,48.78,54.660000000000004,6.419999999999999,6.58,13.959999999999999,100.0,107.24000000000001,105.97999999999999,50.6925,50.6925,2.0756,0.395,,UTA,240.0,37.8,89.0,0.4258,8.6,30.6,0.2832,19.6,25.8,0.7314,12.0,34.4,46.4,17.4,8.0,3.6,12.2,23.6,103.8,0.5194000000000001,0.4742,0.34299999999999997,0.29240000000000005,24.68,80.86000000000001,51.220000000000006,46.239999999999995,8.179999999999998,7.32,10.919999999999998,100.0,105.97999999999999,107.23999999999998,50.7275,50.7275,2.0477999999999996,0.3428
201911130BOS,,BOS,240.0,42.0,86.4,0.48579999999999995,12.4,33.8,0.3668,20.0,24.0,0.82,7.0,39.0,46.0,25.4,8.0,7.4,11.4,22.0,116.4,0.6012000000000001,0.5576000000000001,0.3936,0.2808,16.04,73.88,48.38,61.08,7.94,12.459999999999999,10.620000000000001,100.0,117.17999999999999,105.47999999999999,51.1,51.1,2.2766,0.4962,,BOS,240.0,37.2,92.4,0.40259999999999996,11.6,34.8,0.337,18.6,24.4,0.7614000000000001,14.0,35.2,49.2,22.2,4.4,6.4,12.6,21.6,104.6,0.5062,0.4648,0.3782,0.26399999999999996,26.119999999999997,83.96000000000001,51.620000000000005,59.82000000000001,4.46,11.940000000000001,10.799999999999999,100.0,105.47999999999999,117.17999999999999,51.294999999999995,51.294999999999995,2.0446,0.43360000000000004
201911130CHO,,CHO,245.0,37.0,86.2,0.42919999999999997,9.4,31.8,0.2912,20.2,28.4,0.7137999999999999,10.8,30.6,41.4,22.0,7.8,3.4,15.8,19.4,103.6,0.5237999999999999,0.4838000000000001,0.36879999999999996,0.328,22.18,78.4,47.279999999999994,59.779999999999994,7.68,5.98,13.719999999999999,100.0,102.28,107.22,52.345000000000006,53.500729166,1.9802,0.4194,,CHO,245.0,42.2,84.6,0.4992,11.0,30.4,0.36099999999999993,13.4,17.8,0.7718,8.4,37.4,45.8,26.6,9.0,5.6,18.8,23.8,108.8,0.5892000000000001,0.5648,0.36219999999999997,0.21600000000000003,21.6,77.82000000000001,52.760000000000005,63.7,8.819999999999999,10.280000000000001,16.94,100.0,107.22,102.28,51.7275,52.855885416,2.0986,0.5142
201911130HOU,,HOU,240.0,39.4,87.4,0.4502,16.6,45.6,0.36479999999999996,19.6,27.8,0.6996,9.0,39.2,48.2,20.8,8.0,6.4,18.2,21.6,115.0,0.5776000000000001,0.5448000000000001,0.5244,0.3226,19.459999999999997,77.94000000000001,49.94,53.11999999999999,7.56,10.9,15.459999999999999,100.0,109.04,104.3,54.902499999999996,54.902499999999996,2.0976000000000004,0.3798,,HOU,240.0,40.6,94.4,0.43199999999999994,10.4,35.2,0.27779999999999994,18.6,23.2,0.8068000000000002,11.4,36.6,48.0,25.2,11.2,4.6,14.0,19.8,110.2,0.5284,0.48739999999999994,0.37439999999999996,0.246,22.059999999999995,80.54,50.06,61.3,10.58,12.08,11.8,100.0,104.3,109.04,54.010000000000005,54.010000000000005,2.0412,0.4654
201911130LAL,,LAL,240.0,43.8,91.4,0.47879999999999995,9.0,28.8,0.3132,12.0,18.2,0.6846,10.0,37.6,47.6,29.4,6.8,7.2,14.4,21.0,108.6,0.5452,0.5276,0.3154,0.1984,22.46,83.96000000000001,53.42,66.97999999999999,6.720000000000001,13.580000000000002,12.68,100.0,107.44000000000001,101.98000000000002,52.222500000000004,52.222500000000004,2.0776,0.5639999999999998,,LAL,240.0,38.0,85.6,0.442,10.8,33.2,0.3206,16.4,23.0,0.7094,7.2,34.4,41.6,24.2,8.0,4.4,13.8,18.0,103.2,0.5378000000000001,0.5042000000000001,0.38739999999999997,0.27080000000000004,16.04,77.54,46.58,64.02000000000001,7.899999999999999,6.959999999999999,12.56,100.0,101.98,107.43999999999998,51.5625,51.5625,1.996,0.4678
201911130MIN,,MIN,250.0,41.4,99.2,0.4192,11.8,40.6,0.2964,19.4,25.8,0.7602,13.8,34.2,48.0,23.2,9.4,7.4,14.4,22.8,114.0,0.5186,0.47939999999999994,0.4112,0.2598,26.419999999999998,74.82000000000001,48.8,56.7,8.639999999999999,11.499999999999998,11.499999999999998,100.0,105.52000000000001,111.67999999999999,56.027499999999996,58.448854166000004,2.0404,0.4176,,MIN,250.0,44.2,94.4,0.47140000000000004,12.6,31.4,0.41200000000000003,19.8,25.2,0.781,11.6,38.6,50.2,25.4,7.8,5.4,18.2,24.0,120.8,0.575,0.5392,0.333,0.27040000000000003,25.18,73.58,51.2,57.739999999999995,7.159999999999999,8.940000000000001,14.719999999999999,100.0,111.67999999999999,105.52000000000001,56.485,58.94828125,2.1443999999999996,0.453
201911130ORL,,ORL,240.0,38.6,86.0,0.4484,7.4,27.8,0.25199999999999995,16.8,20.6,0.7956,11.0,36.6,47.6,22.6,8.4,9.2,13.2,21.2,101.4,0.5327999999999999,0.491,0.322,0.2426,25.18,81.78,53.96,58.17999999999999,8.68,16.52,12.2,100.0,105.88,103.9,48.9925,48.9925,2.0664,0.4608,,ORL,240.0,36.0,84.0,0.42560000000000003,10.4,28.2,0.3738,16.6,21.4,0.7928000000000001,8.0,32.2,40.2,22.0,6.0,3.4,13.2,19.0,99.0,0.5294,0.4878,0.3388,0.266,18.22,74.82,46.06,60.9,6.359999999999999,5.76,12.280000000000001,100.0,103.9,105.88000000000002,49.6825,49.6825,2.0022,0.44600000000000006
201911130POR,,POR,245.0,41.0,97.4,0.422,11.0,35.0,0.31479999999999997,18.4,22.6,0.8098000000000001,13.8,35.0,48.8,15.8,5.8,6.6,12.6,23.0,111.4,0.52,0.4782,0.3602,0.24080000000000004,26.2,74.82000000000001,49.32000000000001,38.8,5.5200000000000005,10.84,10.559999999999999,100.0,107.94000000000001,111.42,53.46750000000001,54.699791665999996,2.0846,0.29500000000000004,,POR,245.0,40.4,92.8,0.4372,10.4,31.8,0.3206,23.4,29.4,0.7878000000000001,11.8,38.0,49.8,22.2,7.2,7.6,13.2,21.4,114.6,0.5434,0.49319999999999997,0.34,0.3202,25.18,73.80000000000001,50.68,55.02,6.92,12.1,11.080000000000002,100.0,111.42,107.93999999999998,54.0825,55.341614584,2.1266,0.41319999999999996
201911140CLE,,CLE,240.0,38.8,89.8,0.4328,10.0,31.4,0.303,20.8,24.8,0.8312000000000002,11.6,32.8,44.4,19.4,8.6,3.4,11.4,16.2,108.4,0.5384,0.48739999999999994,0.3464,0.27880000000000005,24.3,74.1,47.980000000000004,50.04,8.799999999999999,5.9399999999999995,10.22,100.0,110.53999999999999,108.97999999999999,50.69,50.69,2.1384,0.3814,,CLE,240.0,42.8,90.0,0.475,11.2,34.2,0.32299999999999995,10.2,14.4,0.6976000000000001,12.0,36.2,48.2,25.4,6.8,7.8,16.0,22.8,107.0,0.5558,0.5369999999999999,0.3798,0.1628,25.9,75.70000000000002,52.02,59.42,6.94,13.38,14.180000000000001,100.0,108.97999999999999,110.54,50.42,50.42,2.1202,0.5038
201911140DEN,,DEN,245.0,39.2,90.2,0.4338,9.8,28.4,0.3564,16.0,22.2,0.7146000000000001,10.4,34.8,45.2,27.0,8.2,5.2,13.0,21.0,104.2,0.5226,0.4888,0.31500000000000006,0.259,22.18,74.58,48.54,67.86,8.34,9.319999999999999,11.48,100.0,105.62,100.49999999999999,51.6725,52.87119791599999,2.0218,0.5224,,DEN,245.0,37.0,88.0,0.4234,9.8,32.6,0.3182,15.4,24.0,0.6242000000000001,11.8,35.8,47.6,25.0,7.6,7.0,14.2,21.8,99.2,0.5048,0.4796,0.3686,0.27199999999999996,25.419999999999998,77.82000000000001,51.46,67.6,7.68,11.48,12.68,100.0,100.5,105.62,50.9,52.042447916,1.948,0.4922000000000001
