gameId,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss,gameId.1,teamAbbr.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,TS%.1,eFG%.1,3pAr.1,FTr.1,ORB%.1,DRB%.1,TRB%.1,AST%.1,STL%.1,BLK%.1,TOV%.1,USG%.1,Ortg.1,Drtg.1,poss.1,pace.1,poss_per_poss.1,ass_per_poss.1
201612200MEM,MEM,240.0,33.0,84.8,0.3908,6.2,23.8,0.2598,18.6,22.8,0.8048,13.6,34.4,48.0,19.0,8.8,4.6,12.4,25.6,90.8,0.4800000000000001,0.428,0.2821999999999999,0.2734,28.440000000000005,79.5,52.8,57.220000000000006,9.6,8.98,11.599999999999998,100.0,99.1,99.56,47.215,47.215,1.9192,0.4014,,MEM,240.0,32.0,75.8,0.423,9.0,26.8,0.3336,18.0,27.2,0.6548,9.0,33.8,42.8,16.4,6.6,6.2,15.4,20.0,91.0,0.5188,0.482,0.3552,0.3598,20.5,71.55999999999999,47.2,50.940000000000005,7.1800000000000015,10.0,14.88,100.0,99.56,99.1,47.56,47.56,1.912,0.3454
201612200MIA,MIA,240.0,39.6,84.6,0.471,7.2,24.4,0.2946,13.6,22.4,0.6110000000000001,11.0,36.2,47.2,23.2,5.4,4.8,13.0,19.8,100.0,0.5324,0.5147999999999999,0.2915999999999999,0.27,25.12,79.44,53.06,58.760000000000005,5.66,7.58,12.18,100.0,105.2,105.6,48.62,48.62,2.057,0.4775999999999999,,MIA,240.0,37.4,86.0,0.4354,6.2,22.2,0.2552,19.4,23.6,0.8150000000000001,9.2,32.6,41.8,17.2,7.6,3.4,10.8,18.8,100.4,0.5210000000000001,0.471,0.2568,0.2764,20.56,74.9,46.940000000000005,45.82000000000001,8.0,5.56,10.08,100.0,105.6,105.2,49.405,49.405,2.0328,0.3481999999999999
201612200MIL,MIL,240.0,41.8,87.8,0.4766,10.0,24.4,0.4132,10.0,14.4,0.6900000000000001,10.4,32.6,43.0,26.6,7.0,4.0,13.0,20.0,103.6,0.5514,0.5342,0.2799999999999999,0.1652,24.04,73.66,49.0,63.58,7.359999999999999,6.960000000000001,12.12,100.0,109.68,107.98,48.62,48.62,2.133,0.5498,,MIL,240.0,37.0,83.8,0.4453999999999999,8.8,24.2,0.3564,19.6,25.8,0.7388,12.0,32.6,44.6,25.4,7.2,3.6,13.6,15.2,102.4,0.54,0.4984,0.2902,0.3128,26.34,75.96,51.00000000000001,68.16,7.639999999999999,5.659999999999999,12.5,100.0,107.98,109.68,48.8275,48.8275,2.0926,0.517
201612200NYK,NYK,245.0,37.6,87.6,0.4312,8.0,23.0,0.3471999999999999,24.0,30.4,0.7626,10.8,34.2,45.0,20.6,7.6,6.0,12.2,20.8,107.2,0.533,0.4774,0.2653999999999999,0.3502,22.880000000000003,74.9,48.7,54.84,7.56,9.779999999999998,10.8,100.0,107.31999999999998,111.16,51.71999999999999,52.939270834,2.0778,0.3985999999999999,,NYK,245.0,42.0,90.8,0.4626,9.0,29.0,0.3116,18.0,23.8,0.7207999999999999,11.4,36.4,47.8,26.0,7.8,5.2,13.0,22.8,111.0,0.5478,0.5122,0.3192,0.264,25.1,77.12,51.3,61.55999999999999,7.8,7.74,11.26,100.0,111.16,107.31999999999998,51.8525,52.994947916,2.141,0.5056
201612200PHI,PHI,240.0,38.0,84.2,0.4568,9.2,29.0,0.329,16.2,20.4,0.7876,11.8,33.4,45.2,25.0,7.2,5.0,15.6,19.0,101.4,0.549,0.511,0.3394,0.2435999999999999,26.7,76.72,52.1,65.82,7.7,9.12,14.48,100.0,107.04,104.64,48.845,48.845,2.0782,0.5132000000000001,,PHI,240.0,35.6,82.6,0.4307999999999999,8.6,27.4,0.3082,19.6,25.0,0.7726,10.2,31.6,41.8,19.8,9.0,3.2,14.4,19.2,99.4,0.529,0.4834,0.3325999999999999,0.3016,23.28,73.3,47.9,55.52,9.52,5.680000000000001,13.36,100.0,104.64,107.04,49.3375,49.3375,2.0106,0.3994
201612200SAC,SAC,240.0,36.2,84.4,0.429,9.0,27.2,0.335,13.2,19.8,0.6608,11.2,30.4,41.6,20.2,9.2,5.4,14.4,19.2,94.6,0.5077999999999999,0.4817999999999999,0.3238,0.2402,24.9,72.84,47.4,55.9,9.8,11.000000000000002,13.36,100.0,101.18,111.0,48.5025,48.5025,1.9444000000000004,0.4144,,SAC,240.0,36.6,80.0,0.4561999999999999,12.6,30.4,0.4002,18.0,22.6,0.791,11.4,34.8,46.2,24.0,9.2,6.4,16.2,17.4,103.8,0.5775999999999999,0.534,0.3798,0.2852,27.16,75.1,52.6,64.2,9.84,11.28,15.18,100.0,111.0,101.18,47.7675,47.7675,2.1676,0.4987999999999999
201612200TOR,TOR,240.0,41.4,84.6,0.4891999999999999,10.0,24.4,0.418,22.4,27.6,0.8046,11.0,31.0,42.0,19.8,8.4,3.8,10.6,20.6,115.2,0.5953999999999999,0.5486000000000001,0.288,0.3263999999999999,26.56,71.14,49.36,47.5,8.9,6.56,9.88,100.0,122.5,108.8,48.655,48.655,2.3688,0.4078,,TOR,240.0,39.2,85.4,0.458,8.8,28.2,0.293,15.2,21.0,0.7450000000000001,11.8,30.6,42.4,23.8,5.8,4.0,14.2,20.8,102.4,0.5384,0.5098,0.3314,0.2453999999999999,28.86,73.43999999999998,50.64,60.760000000000005,6.180000000000001,6.6,13.06,100.0,108.8,122.5,48.8875,48.8875,2.0916,0.4864
201612210ATL,ATL,240.0,42.4,84.0,0.5058,10.6,27.2,0.3923999999999999,18.2,24.4,0.7414,10.2,33.2,43.4,27.4,5.6,4.4,14.6,17.4,113.6,0.6,0.5688000000000001,0.3239999999999999,0.2917999999999999,26.92,79.28,54.17999999999999,64.88,5.779999999999999,7.179999999999998,13.34,100.0,117.14,119.02,49.995000000000005,49.995000000000005,2.272,0.5468,,ATL,240.0,44.8,88.4,0.5075999999999999,11.8,29.0,0.4152,14.0,19.8,0.7058,8.8,28.4,37.2,24.2,8.4,4.2,11.4,20.8,115.4,0.5948,0.5744,0.3283999999999999,0.2255999999999999,20.72,73.08,45.81999999999999,53.220000000000006,8.6,7.44,10.48,100.0,119.01999999999998,117.14,50.2025,50.2025,2.3012,0.4801999999999999
201612210CHI,CHI,240.0,37.6,83.8,0.4528,4.6,16.0,0.2759999999999999,15.8,20.2,0.7864,11.8,33.4,45.2,22.2,7.2,4.4,12.2,14.8,95.6,0.5208000000000002,0.4806,0.192,0.2453999999999999,26.84,72.84,51.16,58.620000000000005,7.959999999999999,6.7,11.68,100.0,105.26,106.54,46.8975,46.8975,2.0408,0.4766,,CHI,240.0,39.4,87.4,0.4502,7.0,21.8,0.3232,11.0,15.8,0.692,12.4,31.2,43.6,25.2,6.2,5.0,11.2,15.6,96.8,0.5122,0.4899999999999999,0.2514,0.1814,27.160000000000004,73.16000000000001,48.84,63.620000000000005,6.840000000000001,7.42,10.62,100.0,106.54,105.26,46.852500000000006,46.852500000000006,2.0646,0.5374
201612210CLE,CLE,245.0,38.0,81.8,0.4657999999999999,13.2,32.0,0.4091999999999999,18.2,25.4,0.7163999999999999,8.8,33.6,42.4,21.0,7.8,2.6,12.6,17.8,107.4,0.5784,0.5458000000000001,0.3903999999999999,0.3159999999999999,20.72,74.35999999999999,48.260000000000005,53.71999999999999,8.32,4.5,11.96,100.0,113.56,105.86,48.8325,49.924427084,2.1994,0.431,,CLE,245.0,38.0,85.2,0.4458,9.8,27.2,0.353,14.2,19.4,0.7378,11.6,34.2,45.8,23.4,6.6,3.4,14.0,22.2,100.0,0.5332,0.5035999999999999,0.3188,0.227,25.640000000000004,79.28,51.74,61.38,7.0,6.68,13.0,100.0,105.86,113.56000000000002,48.4075,49.488489584,2.0672,0.4856
201612210DET,DET,240.0,35.2,81.2,0.4352,6.6,23.4,0.2754,13.8,18.4,0.7544000000000001,10.0,29.2,39.2,19.2,7.2,1.8,12.4,16.4,90.8,0.5092,0.4756,0.2862,0.2288,22.9,81.72,48.96,54.8,8.02,3.14,12.22,100.0,101.26,116.42,46.17,46.17,1.9656,0.4155999999999999,,DET,240.0,40.6,77.6,0.524,8.2,20.4,0.4056,15.0,18.4,0.8423999999999999,6.4,34.6,41.0,25.4,9.0,3.2,11.6,17.4,104.4,0.6104,0.577,0.264,0.2384,18.28,77.1,51.04,62.04,10.08,5.5,11.94,100.0,116.42,101.26,45.77,45.77,2.2812,0.5564000000000001
201612210NOP,NOP,240.0,39.2,89.4,0.4397999999999999,10.6,26.4,0.4152,14.8,21.8,0.6674,10.8,37.2,48.0,24.6,6.6,6.8,13.0,16.6,103.8,0.5262,0.4996,0.2992,0.2452,21.42,79.52,49.86,62.760000000000005,6.6,12.76,11.62,100.0,104.58,108.02,50.9775,50.9775,2.0376000000000003,0.4848,,NOP,240.0,39.0,88.8,0.4386,12.6,34.2,0.3561999999999999,16.6,21.0,0.7878000000000001,9.4,38.6,48.0,25.8,6.2,5.4,12.8,17.2,107.2,0.5462,0.5086,0.3812,0.238,20.5,78.58,50.14,65.58,6.239999999999999,8.620000000000001,11.58,100.0,108.02,104.58,51.0875,51.0875,2.0988,0.505
201612210PHO,PHO,250.0,38.4,89.2,0.4301999999999999,10.0,28.2,0.3608,19.8,26.4,0.7488,13.0,33.0,46.0,16.2,8.0,4.6,15.8,25.2,106.6,0.5278,0.4862,0.3136,0.2974,27.5,74.36,49.92,42.04,7.9,6.959999999999999,13.56,100.0,105.08,112.16,52.27,54.561927082,2.0362,0.3102,,PHO,250.0,39.6,87.0,0.461,8.4,22.2,0.3738,25.8,31.6,0.8310000000000001,11.0,34.0,45.0,24.0,9.6,4.2,15.2,24.0,113.4,0.567,0.5082,0.2506,0.363,25.640000000000004,72.50000000000001,50.080000000000005,60.52,9.44,6.88,13.3,100.0,112.16,105.08,53.105,55.476614584,2.1426000000000003,0.4533999999999999
201612210POR,POR,240.0,41.2,85.4,0.4833999999999999,7.6,24.6,0.3202,23.0,29.6,0.7758,11.6,26.8,38.4,23.2,7.0,5.6,12.4,25.0,113.0,0.5738000000000001,0.5278,0.2884,0.3464,27.68,75.34,48.9,55.86,7.12,9.62,11.2,100.0,115.31999999999998,124.04,50.13,50.13,2.2538,0.4636,,POR,240.0,41.8,83.8,0.501,11.6,26.4,0.4386,26.6,32.0,0.8266,9.4,31.4,40.8,25.4,7.8,4.6,14.6,22.6,121.8,0.6236,0.5704,0.3156,0.39,24.660000000000004,72.32000000000001,51.11999999999999,59.96,7.9,7.459999999999999,12.86,100.0,124.04,115.32,52.1,52.1,2.3404000000000003,0.4864
201612210UTA,UTA,240.0,34.6,71.2,0.4886,10.2,26.2,0.3945999999999999,15.0,21.0,0.7264000000000002,8.0,35.8,43.8,18.8,5.2,6.6,18.0,19.6,94.4,0.5886,0.5598,0.3676,0.2998,22.76,75.47999999999999,53.04,54.260000000000005,5.84,10.28,18.1,100.0,107.32,101.72,45.5875,45.5875,2.083,0.4147999999999999,,UTA,240.0,33.4,86.4,0.3888,7.6,23.8,0.3137999999999999,15.6,19.2,0.7924,12.0,27.4,39.4,17.0,8.8,2.2,8.6,20.4,90.0,0.4775999999999999,0.4336,0.2775999999999999,0.2258,24.520000000000003,77.24000000000001,46.96,50.2,9.86,4.7,8.26,100.0,101.72,107.32,46.06,46.06,1.9562,0.3674
201612220BRK,BRK,240.0,37.2,84.2,0.4438,10.2,30.2,0.3419999999999999,24.8,32.2,0.7748,10.4,38.0,48.4,21.4,7.6,4.8,16.6,25.6,109.4,0.5576000000000001,0.5046,0.3574,0.3838,23.0,74.12,50.9,57.84,7.459999999999999,7.7,14.460000000000004,100.0,107.2,109.73999999999998,52.84749999999999,52.84749999999999,2.0700000000000003,0.4049999999999999,,BRK,240.0,39.2,91.6,0.4286,10.0,29.0,0.3461999999999999,23.8,33.2,0.7262,13.4,33.0,46.4,19.6,8.8,7.2,12.2,21.4,112.2,0.5288,0.4832000000000001,0.317,0.3609999999999999,25.880000000000003,77.0,49.120000000000005,49.66,8.6,13.28,10.36,100.0,109.74,107.2,53.085,53.085,2.1106000000000003,0.3671999999999999
201612220IND,IND,240.0,37.8,87.4,0.4333999999999999,6.2,22.2,0.2772,19.6,24.0,0.8183999999999999,8.4,35.6,44.0,19.4,7.2,4.4,10.6,18.4,101.4,0.5178,0.4686,0.2533999999999999,0.2744,18.1,77.44,47.22,51.31999999999999,7.359999999999999,7.62,9.760000000000002,100.0,103.98,104.3,50.50000000000001,50.50000000000001,2.0094000000000003,0.384,,IND,240.0,37.4,85.4,0.4376,9.6,27.6,0.358,17.6,24.4,0.7238,10.6,38.8,49.4,22.2,5.6,5.8,13.6,18.0,102.0,0.53,0.4933999999999999,0.3232,0.286,22.559999999999995,81.9,52.78,59.88,5.720000000000001,8.860000000000001,12.32,100.0,104.3,103.98,49.995000000000005,49.995000000000005,2.0366,0.4452
201612220LAC,LAC,240.0,41.0,83.8,0.4894,10.8,26.6,0.4027999999999999,20.2,26.2,0.765,8.8,32.6,41.4,24.8,6.0,3.8,12.0,19.2,113.0,0.5938,0.5544,0.3184,0.3182,22.94,73.03999999999999,50.06,59.82000000000001,6.28,6.2,11.18,100.0,118.64,114.34,49.7225,49.7225,2.2738,0.498,,LAC,240.0,41.2,88.0,0.4702,10.2,27.8,0.386,16.4,24.0,0.674,11.8,29.6,41.4,24.0,6.2,3.6,10.8,23.0,109.0,0.5544,0.5283999999999999,0.314,0.2746,26.96,77.05999999999999,49.940000000000005,58.11999999999999,6.48,5.9,9.82,100.0,114.34,118.64,49.2,49.2,2.2144,0.489
201612220MIA,MIA,250.0,41.2,88.0,0.4711999999999999,8.6,26.4,0.3245999999999999,15.0,24.0,0.6272,10.0,38.2,48.2,22.6,5.2,5.0,12.6,21.4,106.0,0.5402,0.5208,0.3032,0.2786,23.0,82.64,53.6,55.66,5.279999999999999,7.7,11.56,100.0,105.78,106.14,51.0,53.528125,2.0756,0.4476,,MIA,250.0,40.2,90.2,0.4439999999999999,8.2,25.0,0.3302,18.0,23.6,0.7698,8.0,33.8,41.8,18.6,6.6,3.2,10.8,20.8,106.6,0.528,0.489,0.2797999999999999,0.2616,17.36,77.02,46.4,46.11999999999999,6.8,5.140000000000001,9.76,100.0,106.14,105.78,52.105,54.70343750000001,2.0392,0.3555999999999999
201612220NYK,NYK,245.0,39.2,88.4,0.4453999999999999,8.6,21.8,0.3912,23.2,29.6,0.7566,9.2,34.0,43.2,21.0,8.2,6.4,11.8,19.4,110.2,0.5459999999999999,0.4946,0.2486,0.3384,19.7,73.16,47.2,53.52,8.1,10.099999999999998,10.44,100.0,108.93999999999998,112.04,52.53,53.749270834,2.1024000000000003,0.3994,,NYK,245.0,42.8,91.6,0.4679999999999999,8.8,28.0,0.3137999999999999,18.8,25.0,0.714,12.4,36.4,48.8,25.6,7.8,6.0,13.4,21.6,113.2,0.5517999999999998,0.5160000000000001,0.3054,0.2746,26.84,80.3,52.8,59.11999999999999,7.68,8.920000000000002,11.52,100.0,112.04,108.94,52.2375,53.37994791599999,2.1684,0.4944
201612230BOS,BOS,245.0,36.6,85.0,0.4304,10.0,32.6,0.309,21.4,26.0,0.8130000000000001,8.2,32.4,40.6,22.6,9.8,4.0,11.4,18.6,104.6,0.5426,0.4896,0.384,0.3087999999999999,18.3,77.0,46.54,62.4,10.080000000000002,6.540000000000001,10.64,100.0,107.32,103.08,50.275,51.338020834,2.08,0.4512,,BOS,245.0,37.0,84.4,0.4466,8.8,25.8,0.3419999999999999,17.6,22.6,0.7858,10.4,36.4,46.8,24.0,8.2,3.6,16.6,21.8,100.4,0.5388,0.4992,0.3061999999999999,0.2728,23.02,81.7,53.46,64.42,8.48,6.859999999999999,15.18,100.0,103.08,107.32,50.6675,51.733645834,1.9838,0.4764
201612230CHO,CHO,240.0,36.8,87.4,0.4246,11.0,28.2,0.392,17.8,21.8,0.8008,10.6,33.2,43.8,23.6,7.6,4.2,13.0,16.8,102.4,0.5327999999999999,0.489,0.3276,0.2527999999999999,22.559999999999995,79.97999999999999,50.11999999999999,63.75999999999999,7.919999999999999,7.159999999999999,11.96,100.0,107.06000000000002,110.12,50.0775,50.0775,2.049,0.4731999999999999,,CHO,240.0,41.2,85.8,0.4791999999999999,11.4,28.2,0.3882,11.6,16.0,0.7272,8.2,35.0,43.2,26.4,7.0,7.2,12.4,18.4,105.4,0.5674,0.5452,0.3288,0.19,20.02,77.44,49.88,64.64000000000001,7.359999999999999,11.78,11.76,100.0,110.12,107.06000000000002,48.8,48.8,2.1602,0.5412
201612230CLE,CLE,245.0,38.2,84.6,0.4495999999999999,13.6,31.2,0.4366,16.8,23.6,0.7070000000000001,9.2,33.6,42.8,22.0,6.8,3.6,11.4,17.0,106.8,0.5608000000000001,0.529,0.3674,0.2828,20.880000000000003,76.62,48.52,55.78,7.279999999999999,6.359999999999999,10.7,100.0,113.6,105.84,49.005,50.096927084,2.1788000000000003,0.4496,,CLE,245.0,37.4,83.4,0.4488,9.6,26.2,0.3608,15.0,20.4,0.741,10.4,35.4,45.8,23.4,7.0,5.0,12.8,21.6,99.4,0.538,0.5064,0.3132,0.2466,23.38,79.12,51.48,62.42,7.479999999999999,9.34,12.1,100.0,105.84,113.6,47.745000000000005,48.825989584,2.0844,0.4923999999999999
201612230DEN,DEN,240.0,42.4,85.4,0.4972,11.2,29.4,0.3872,18.0,24.0,0.7466,11.6,29.8,41.4,25.2,6.8,3.0,12.8,19.6,114.0,0.5938000000000001,0.5628,0.3432,0.2806,28.62,78.82000000000001,54.09999999999999,59.31999999999999,7.219999999999999,5.279999999999999,11.78,100.0,121.26,122.42,49.0,49.0,2.3202,0.5152,,DEN,240.0,42.2,82.2,0.5146000000000001,11.6,26.6,0.4324,18.4,21.8,0.8117999999999999,8.2,27.0,35.2,23.0,6.4,4.2,11.6,19.4,114.4,0.6264000000000001,0.5852,0.3238,0.2633999999999999,21.18,71.38,45.9,54.17999999999999,6.94,7.42,11.22,100.0,122.42,121.26,47.9775,47.9775,2.3936,0.4814
201612230DET,DET,240.0,34.0,79.2,0.4294,6.8,24.2,0.275,17.4,23.0,0.7630000000000001,10.0,31.6,41.6,19.6,4.6,2.0,12.8,16.4,92.2,0.5170000000000001,0.472,0.3036,0.2974,23.52,81.9,50.98,58.5,5.140000000000001,3.5200000000000005,12.54,100.0,102.74,116.56,46.462500000000006,46.462500000000006,1.9844,0.422,,DET,240.0,40.0,80.4,0.4976,9.2,23.0,0.4032,15.4,18.8,0.8459999999999999,6.8,33.4,40.2,25.6,8.6,3.2,9.2,20.0,104.6,0.5902000000000001,0.555,0.2872,0.2347999999999999,18.1,76.47999999999999,49.02,63.67999999999999,9.62,5.880000000000001,9.38,100.0,116.56,102.74,45.865,45.865,2.2812,0.5596000000000001
201612230LAC,LAC,240.0,40.4,82.6,0.489,10.8,27.6,0.3858,18.4,25.0,0.7337999999999999,7.4,34.4,41.8,23.2,5.8,3.4,12.0,19.6,110.0,0.5888,0.5548,0.3342,0.3082,19.54,72.96000000000001,48.98,56.67999999999999,6.1,5.42,11.36,100.0,115.76,110.62,49.5375,49.5375,2.2224,0.4678000000000001,,LAC,240.0,39.8,89.0,0.4493999999999999,9.4,27.4,0.354,16.2,24.0,0.666,12.8,31.2,44.0,22.8,6.6,3.6,10.2,22.8,105.2,0.53,0.5027999999999999,0.3072,0.2716,27.04,80.46,51.02,57.04,6.92,6.319999999999999,9.239999999999998,100.0,110.61999999999998,115.76,48.9,48.9,2.1514,0.4674
201612230MEM,MEM,245.0,33.0,85.4,0.3882,8.6,26.2,0.3218,18.4,23.0,0.7954,14.0,34.0,48.0,20.2,8.6,3.8,11.6,28.4,93.0,0.4888,0.439,0.3082,0.2738,28.7,80.0,52.8,60.64000000000001,9.46,7.580000000000001,10.82,100.0,102.28,101.48,46.9625,48.028645834,1.976,0.4294,,MEM,245.0,29.6,74.8,0.3968,8.4,27.2,0.3066,24.6,33.6,0.7174,8.6,34.0,42.6,17.0,5.6,5.4,13.0,20.2,92.2,0.514,0.4526,0.3636,0.4476,20.0,71.3,47.2,57.18000000000001,6.14,8.84,12.760000000000002,100.0,101.48,102.28,47.58,48.643020834,1.933,0.3566
201612230MIL,MIL,245.0,40.2,86.0,0.4674,8.2,23.6,0.357,14.0,20.2,0.6768000000000001,10.6,33.8,44.4,26.2,7.2,5.2,10.4,19.2,102.6,0.5408000000000001,0.5151999999999999,0.2764,0.2394,24.08,75.22,49.82,65.1,7.76,9.080000000000002,9.84,100.0,109.9,109.94,47.697500000000005,48.778489584,2.1526,0.5516,,MIL,245.0,37.0,85.0,0.4394,11.2,26.6,0.4058,17.8,23.6,0.7266,11.4,33.0,44.4,23.0,5.4,3.2,12.6,17.8,103.0,0.5418000000000001,0.5048,0.3114,0.2832,24.78,75.92,50.18000000000001,61.89999999999999,5.82,5.319999999999999,11.72,100.0,109.94,109.9,48.705,49.796927084,2.1100000000000003,0.473
201612230MIN,MIN,245.0,38.4,85.6,0.4484,7.6,22.8,0.3344,20.2,24.8,0.8306000000000001,13.8,35.6,49.4,23.4,5.8,5.8,17.0,18.4,104.6,0.5418000000000001,0.4931999999999999,0.2676,0.2906,31.6,79.91999999999999,55.94000000000001,60.6,5.880000000000001,10.1,14.919999999999998,100.0,108.28,106.06,50.29,51.465260416,2.0826,0.4629999999999999,,MIN,245.0,37.2,86.0,0.4334,10.0,29.0,0.3408,18.2,23.4,0.7686,9.0,30.0,39.0,22.0,10.0,5.4,12.0,20.0,102.6,0.5317999999999999,0.4907999999999999,0.3324,0.2746,20.08,68.4,44.06,58.94,10.24,8.82,10.919999999999998,100.0,106.06,108.28,50.0575,51.218958334,2.0484,0.4412
201612230NOP,NOP,240.0,39.8,90.6,0.44,9.4,23.4,0.4152,15.0,22.2,0.6619999999999999,10.8,34.8,45.6,24.4,5.0,5.2,11.4,16.6,104.0,0.5189999999999999,0.492,0.2592,0.2462,21.42,76.76,47.9,61.32000000000001,5.1000000000000005,10.16,10.16,100.0,106.24,111.18000000000002,50.8725,50.8725,2.0458,0.482,,NOP,240.0,39.6,87.4,0.4524,12.0,33.0,0.3524,17.6,22.0,0.7966000000000001,10.2,38.6,48.8,24.2,6.6,5.6,12.4,18.8,108.8,0.5595999999999999,0.5201999999999999,0.3732,0.2526,23.24,78.58,52.1,61.08,6.719999999999999,8.26,11.34,100.0,111.18,106.24,50.025,50.025,2.1784000000000003,0.4840000000000001
201612230ORL,ORL,250.0,41.2,92.8,0.4423999999999999,8.0,26.4,0.2986,16.8,23.6,0.7203999999999999,10.2,33.4,43.6,21.8,5.6,5.4,12.2,20.4,107.2,0.5157999999999999,0.4852,0.2866,0.2477999999999999,21.56,77.32000000000001,48.2,52.720000000000006,5.6,8.440000000000001,10.78,100.0,105.08,112.42,53.00500000000001,55.603437500000005,2.0138,0.4142,,ORL,250.0,42.0,89.6,0.4708,10.4,25.8,0.4072,19.4,25.4,0.7769999999999999,10.0,36.8,46.8,22.0,6.8,6.6,12.6,23.2,113.8,0.5671999999999999,0.5302,0.2918,0.2944,22.68,78.44,51.8,52.9,6.9,10.1,11.2,100.0,112.42,105.08,52.13250000000001,54.660625,2.188,0.4246
201612230PHO,PHO,245.0,38.4,88.6,0.4332,9.0,25.0,0.3645999999999999,19.2,25.2,0.7579999999999999,13.0,30.4,43.4,16.0,8.2,5.2,14.2,24.4,105.0,0.526,0.4844,0.282,0.2862,28.44,74.66,50.02,41.6,8.26,8.4,12.419999999999998,100.0,106.22,116.06,50.885000000000005,52.02744791600001,2.065,0.317,,PHO,245.0,41.2,84.8,0.4896000000000001,8.8,21.8,0.3886,23.2,29.8,0.7864,10.0,32.6,42.6,25.2,8.0,5.0,15.2,23.0,114.4,0.5883999999999999,0.5414000000000001,0.2566,0.3512,25.340000000000003,71.56,49.98,60.92,8.02,7.779999999999999,13.539999999999996,100.0,116.06,106.22,52.0775,53.29677083400001,2.207,0.4862
201612230POR,POR,240.0,38.8,82.4,0.471,7.6,25.8,0.299,22.8,30.2,0.7498,10.8,27.8,38.6,21.2,7.0,5.0,12.8,24.2,108.0,0.564,0.518,0.3152,0.3668,25.7,77.0,49.02,53.88000000000001,7.220000000000001,9.04,11.9,100.0,111.51999999999998,120.23999999999998,49.3725,49.3725,2.1852,0.4288,,POR,240.0,40.4,82.6,0.491,10.8,28.0,0.3882,25.2,31.0,0.8059999999999998,8.8,32.0,40.8,23.0,8.4,4.0,14.2,22.6,116.8,0.6072,0.5564,0.3386,0.3823999999999999,23.000000000000004,74.29999999999998,51.00000000000001,55.58,8.7,7.260000000000001,12.679999999999998,100.0,120.24,111.52,51.3625,51.3625,2.2714000000000003,0.4434
201612230UTA,UTA,240.0,33.8,70.6,0.4816,9.4,25.8,0.3716,15.2,21.8,0.7012,6.8,34.8,41.6,18.0,4.8,5.8,15.8,20.8,92.2,0.5774,0.5482000000000001,0.3652,0.3123999999999999,18.840000000000003,76.36000000000001,51.0,53.34,5.48,9.419999999999998,16.3,100.0,106.1,105.12,44.9775,44.9775,2.0636,0.4034,,UTA,240.0,33.4,83.2,0.4049999999999999,7.8,22.8,0.3398,17.4,21.4,0.8181999999999998,11.2,29.6,40.8,16.2,7.8,2.0,8.6,21.4,92.0,0.501,0.4534000000000001,0.2766,0.2618,23.64,81.16,49.0,47.84000000000001,8.819999999999999,4.32,8.48,100.0,105.12,106.1,45.38249999999999,45.38249999999999,2.0296,0.3545999999999999
201612250CLE,CLE,245.0,39.8,88.2,0.4492,12.8,32.0,0.4049999999999999,17.6,23.8,0.7342,9.4,34.4,43.8,23.4,7.6,3.6,10.2,17.8,110.0,0.5564,0.5218,0.3616,0.2744,20.7,78.32000000000001,48.92,56.85999999999999,7.88,6.56,9.38,100.0,114.6,106.62,50.1525,51.24442708400001,2.1936,0.466,,CLE,245.0,38.0,83.2,0.4568,10.4,27.8,0.3778,15.6,21.0,0.7476,9.6,36.4,46.0,24.0,6.2,5.2,13.6,21.4,102.0,0.5518,0.5192,0.3326,0.2542,21.68,79.3,51.08,63.14,6.5200000000000005,9.12,12.720000000000002,100.0,106.62,114.6,48.587500000000006,49.668489584,2.1054,0.4975999999999999
201612250LAL,LAL,240.0,38.4,86.4,0.4444,12.6,32.2,0.3865999999999999,14.2,17.0,0.8301999999999999,9.8,32.8,42.6,22.4,6.6,5.2,14.4,17.0,103.6,0.5528,0.517,0.3726,0.1988,22.46,73.58,48.04,57.7,6.82,8.18,13.26,100.0,108.34,114.82,49.5375,49.5375,2.0976,0.4568,,LAL,240.0,42.2,88.8,0.476,10.8,27.6,0.3992,14.6,20.2,0.7059999999999998,12.0,34.0,46.0,26.4,7.4,5.2,12.2,15.4,109.8,0.563,0.5366,0.3107999999999999,0.2274,26.42,77.53999999999999,51.96,63.000000000000014,7.7,9.3,11.04,100.0,114.82,108.34,49.2975,49.2975,2.2328,0.537
