,,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss
201503140GSW,1,GSW,240.0,39.6,85.7,0.4641,11.0,27.0,0.4098,14.2,19.4,0.7396,10.3,34.0,44.3,26.4,9.1,7.2,14.5,20.1,104.4,0.5557,0.5288,0.3171,0.2292,23.1,75.36,49.73,66.65,9.44,11.01,13.37,100.0,107.86,101.49,49.5575,49.5575,2.1085,0.533
201503140GSW,0,GSW,240.0,39.6,85.7,0.4641,11.0,27.0,0.4098,14.2,19.4,0.7396,10.3,34.0,44.3,26.4,9.1,7.2,14.5,20.1,104.4,0.5557,0.5288,0.3171,0.2292,23.1,75.36,49.73,66.65,9.44,11.01,13.37,100.0,107.86,101.49,49.5575,49.5575,2.1085,0.533
201503150OKC,1,OKC,245.0,41.6,92.3,0.4522,8.4,22.5,0.3695,19.8,24.4,0.8164,13.2,36.8,50.0,23.2,7.2,6.2,13.5,21.4,111.4,0.5422,0.4982,0.2453,0.2694,28.86,75.3,52.52,55.61,7.24,9.63,11.61,100.0,112.19,107.6,52.095,53.28979167,2.1398,0.4481
201503150OKC,0,OKC,245.0,41.6,92.3,0.4522,8.4,22.5,0.3695,19.8,24.4,0.8164,13.2,36.8,50.0,23.2,7.2,6.2,13.5,21.4,111.4,0.5422,0.4982,0.2453,0.2694,28.86,75.3,52.52,55.61,7.24,9.63,11.61,100.0,112.19,107.6,52.095,53.28979167,2.1398,0.4481
201503150LAC,1,LAC,242.5,38.1,84.3,0.4531,10.5,29.4,0.3551,12.7,20.8,0.5896,9.7,33.9,43.6,22.7,7.4,5.2,12.7,22.1,99.4,0.5326,0.5157,0.3497,0.2514,22.01,75.66,48.81,59.92,7.86,8.45,12.03,100.0,104.98,104.2,48.59,49.13453125,2.0458,0.4686
201503150LAC,0,LAC,242.5,38.1,84.3,0.4531,10.5,29.4,0.3551,12.7,20.8,0.5896,9.7,33.9,43.6,22.7,7.4,5.2,12.7,22.1,99.4,0.5326,0.5157,0.3497,0.2514,22.01,75.66,48.81,59.92,7.86,8.45,12.03,100.0,104.98,104.2,48.59,49.13453125,2.0458,0.4686
201503150NOP,1,NOP,240.0,39.0,78.8,0.4964,8.1,19.8,0.404,14.3,18.4,0.7858,9.3,32.3,41.6,24.1,6.3,6.6,15.3,18.4,100.4,0.5795,0.5484,0.2537,0.2373,25.17,75.73,52.27,61.57,6.91,10.39,14.95,100.0,110.84,106.23,46.77,46.77,2.1505,0.5157
201503150NOP,0,NOP,240.0,39.0,78.8,0.4964,8.1,19.8,0.404,14.3,18.4,0.7858,9.3,32.3,41.6,24.1,6.3,6.6,15.3,18.4,100.4,0.5795,0.5484,0.2537,0.2373,25.17,75.73,52.27,61.57,6.91,10.39,14.95,100.0,110.84,106.23,46.77,46.77,2.1505,0.5157
201503150ORL,1,ORL,242.5,36.8,84.1,0.4382,7.2,20.7,0.3481,14.3,20.8,0.7167,11.7,31.8,43.5,20.0,9.4,4.6,14.9,20.6,95.1,0.511,0.4811,0.2475,0.249,26.11,73.48,49.37,54.18,9.98,8.39,13.73,100.0,101.02,107.53,48.59,49.10419271,1.9603,0.4126
201503150ORL,0,ORL,242.5,36.8,84.1,0.4382,7.2,20.7,0.3481,14.3,20.8,0.7167,11.7,31.8,43.5,20.0,9.4,4.6,14.9,20.6,95.1,0.511,0.4811,0.2475,0.249,26.11,73.48,49.37,54.18,9.98,8.39,13.73,100.0,101.02,107.53,48.59,49.10419271,1.9603,0.4126
201503150TOR,1,TOR,240.0,37.8,85.0,0.4458,8.5,25.6,0.3301,16.8,21.2,0.8068,10.2,28.1,38.3,19.9,8.1,4.0,11.3,20.6,100.9,0.5368,0.496,0.3036,0.256,22.74,73.49,46.42,52.62,8.66,6.89,10.64,100.0,108.56,113.73,48.085,48.085,2.1085,0.4151
201503150TOR,0,TOR,240.0,37.8,85.0,0.4458,8.5,25.6,0.3301,16.8,21.2,0.8068,10.2,28.1,38.3,19.9,8.1,4.0,11.3,20.6,100.9,0.5368,0.496,0.3036,0.256,22.74,73.49,46.42,52.62,8.66,6.89,10.64,100.0,108.56,113.73,48.085,48.085,2.1085,0.4151
201503150SAS,1,SAS,242.5,40.6,85.1,0.4772,7.8,21.4,0.3657,18.3,23.4,0.7842,9.3,33.1,42.4,21.1,8.5,6.3,12.7,20.5,107.3,0.5618,0.5232,0.2521,0.2763,22.05,77.39,49.98,52.09,8.78,9.57,11.72,100.0,110.97,105.46,49.8075,50.34825521,2.153,0.424
201503150SAS,0,SAS,242.5,40.6,85.1,0.4772,7.8,21.4,0.3657,18.3,23.4,0.7842,9.3,33.1,42.4,21.1,8.5,6.3,12.7,20.5,107.3,0.5618,0.5232,0.2521,0.2763,22.05,77.39,49.98,52.09,8.78,9.57,11.72,100.0,110.97,105.46,49.8075,50.34825521,2.153,0.424
201503150PHO,1,PHO,245.0,35.7,84.9,0.4186,6.9,23.0,0.3073,18.1,24.8,0.7279,12.2,33.5,45.7,18.8,8.1,4.0,16.5,20.9,96.4,0.5018,0.4594,0.2712,0.2947,26.35,74.96,49.96,53.07,8.3,6.35,14.71,100.0,99.15,103.54,50.49,51.63895833,1.908,0.3749
201503150PHO,0,PHO,245.0,35.7,84.9,0.4186,6.9,23.0,0.3073,18.1,24.8,0.7279,12.2,33.5,45.7,18.8,8.1,4.0,16.5,20.9,96.4,0.5018,0.4594,0.2712,0.2947,26.35,74.96,49.96,53.07,8.3,6.35,14.71,100.0,99.15,103.54,50.49,51.63895833,1.908,0.3749
201503150LAL,1,LAL,242.5,38.7,85.3,0.4537,5.2,16.4,0.3075,16.1,21.8,0.7394,9.6,36.2,45.8,22.0,7.5,4.7,12.1,23.3,98.7,0.52,0.4842,0.1918,0.258,21.82,78.55,50.94,57.19,7.89,7.53,11.25,100.0,103.74,104.79,49.0775,49.66630208,2.0114,0.4495
201503150LAL,0,LAL,242.5,38.7,85.3,0.4537,5.2,16.4,0.3075,16.1,21.8,0.7394,9.6,36.2,45.8,22.0,7.5,4.7,12.1,23.3,98.7,0.52,0.4842,0.1918,0.258,21.82,78.55,50.94,57.19,7.89,7.53,11.25,100.0,103.74,104.79,49.0775,49.66630208,2.0114,0.4495
201503160WAS,1,WAS,240.0,37.3,83.0,0.452,6.4,20.3,0.3011,14.5,18.8,0.8021,10.5,34.0,44.5,22.5,8.1,4.7,15.2,21.9,95.5,0.5253,0.4907,0.2461,0.2291,24.86,78.06,51.9,60.74,8.7,8.59,14.19,100.0,101.75,99.15,48.315,48.315,1.9835,0.4671
201503160WAS,0,WAS,240.0,37.3,83.0,0.452,6.4,20.3,0.3011,14.5,18.8,0.8021,10.5,34.0,44.5,22.5,8.1,4.7,15.2,21.9,95.5,0.5253,0.4907,0.2461,0.2291,24.86,78.06,51.9,60.74,8.7,8.59,14.19,100.0,101.75,99.15,48.315,48.315,1.9835,0.4671
201503160IND,1,IND,242.5,36.7,82.5,0.445,8.4,22.0,0.3715,17.6,23.0,0.7689,9.8,37.2,47.0,22.3,6.4,5.3,12.8,21.1,99.4,0.5376,0.4961,0.2661,0.282,22.55,74.25,50.11,60.15,6.86,8.23,12.09,100.0,106.59,95.98,48.2125,48.76614583,2.0647,0.4643
201503160IND,0,IND,242.5,36.7,82.5,0.445,8.4,22.0,0.3715,17.6,23.0,0.7689,9.8,37.2,47.0,22.3,6.4,5.3,12.8,21.1,99.4,0.5376,0.4961,0.2661,0.282,22.55,74.25,50.11,60.15,6.86,8.23,12.09,100.0,106.59,95.98,48.2125,48.76614583,2.0647,0.4643
201503160BOS,1,BOS,240.0,36.3,89.0,0.4095,9.4,28.4,0.3287,13.6,18.1,0.7547,13.0,31.6,44.6,22.4,7.0,3.3,11.0,19.5,95.6,0.4947,0.4626,0.3191,0.2064,25.99,74.99,48.64,62.24,7.55,5.44,10.17,100.0,103.31,103.47,47.79875,47.79875,2.0038,0.4692
201503160BOS,0,BOS,240.0,36.3,89.0,0.4095,9.4,28.4,0.3287,13.6,18.1,0.7547,13.0,31.6,44.6,22.4,7.0,3.3,11.0,19.5,95.6,0.4947,0.4626,0.3191,0.2064,25.99,74.99,48.64,62.24,7.55,5.44,10.17,100.0,103.31,103.47,47.79875,47.79875,2.0038,0.4692
201503160MIN,1,MIN,240.0,35.5,82.3,0.4312,3.7,13.4,0.2868,21.6,27.3,0.7843,11.4,32.0,43.4,21.4,8.2,3.1,12.8,18.1,96.3,0.5099,0.4537,0.1627,0.3333,25.88,73.03,49.23,60.5,8.75,4.76,11.88,100.0,102.68,109.69,48.33375,48.33375,1.9925,0.4423
201503160MIN,0,MIN,240.0,35.5,82.3,0.4312,3.7,13.4,0.2868,21.6,27.3,0.7843,11.4,32.0,43.4,21.4,8.2,3.1,12.8,18.1,96.3,0.5099,0.4537,0.1627,0.3333,25.88,73.03,49.23,60.5,8.75,4.76,11.88,100.0,102.68,109.69,48.33375,48.33375,1.9925,0.4423
201503160MIA,1,MIA,245.0,35.9,79.8,0.4494,6.3,22.0,0.2932,21.7,29.0,0.7527,8.8,31.8,40.6,19.0,9.3,4.6,14.0,21.7,99.8,0.5393,0.4888,0.2752,0.366,21.26,74.41,48.42,53.02,9.66,8.03,13.04,100.0,104.91,103.93,49.3875,50.47018229,2.0235,0.385
201503160MIA,0,MIA,245.0,35.9,79.8,0.4494,6.3,22.0,0.2932,21.7,29.0,0.7527,8.8,31.8,40.6,19.0,9.3,4.6,14.0,21.7,99.8,0.5393,0.4888,0.2752,0.366,21.26,74.41,48.42,53.02,9.66,8.03,13.04,100.0,104.91,103.93,49.3875,50.47018229,2.0235,0.385
201503160MEM,1,MEM,240.0,35.9,78.7,0.4591,4.2,13.6,0.3106,16.6,21.8,0.7716,8.9,30.9,39.8,21.3,9.6,4.1,14.7,19.0,92.6,0.5273,0.4862,0.1734,0.2832,21.99,75.44,48.77,59.35,10.49,7.0,14.19,100.0,101.42,103.72,47.4275,47.4275,1.955,0.4498
201503160MEM,0,MEM,240.0,35.9,78.7,0.4591,4.2,13.6,0.3106,16.6,21.8,0.7716,8.9,30.9,39.8,21.3,9.6,4.1,14.7,19.0,92.6,0.5273,0.4862,0.1734,0.2832,21.99,75.44,48.77,59.35,10.49,7.0,14.19,100.0,101.42,103.72,47.4275,47.4275,1.955,0.4498
201503160DAL,1,DAL,240.0,36.8,81.6,0.452,7.1,22.2,0.3148,15.4,20.0,0.7815,8.6,31.5,40.1,19.5,8.9,4.1,12.8,17.4,96.1,0.5327,0.4956,0.2729,0.2464,20.71,74.58,47.55,52.89,9.49,7.02,12.27,100.0,104.17,106.99,47.65,47.65,2.0286,0.4103
201503160DAL,0,DAL,240.0,36.8,81.6,0.452,7.1,22.2,0.3148,15.4,20.0,0.7815,8.6,31.5,40.1,19.5,8.9,4.1,12.8,17.4,96.1,0.5327,0.4956,0.2729,0.2464,20.71,74.58,47.55,52.89,9.49,7.02,12.27,100.0,104.17,106.99,47.65,47.65,2.0286,0.4103
201503160UTA,1,UTA,240.0,34.0,74.6,0.4562,6.9,19.8,0.3693,17.9,25.0,0.7197,12.1,35.5,47.6,20.0,7.6,7.0,16.2,18.4,92.8,0.5437,0.5025,0.2622,0.3412,30.27,76.22,55.25,59.01,8.53,12.11,15.9,100.0,104.97,96.5,45.2875,45.2875,2.0534,0.4433
201503160UTA,0,UTA,240.0,34.0,74.6,0.4562,6.9,19.8,0.3693,17.9,25.0,0.7197,12.1,35.5,47.6,20.0,7.6,7.0,16.2,18.4,92.8,0.5437,0.5025,0.2622,0.3412,30.27,76.22,55.25,59.01,8.53,12.11,15.9,100.0,104.97,96.5,45.2875,45.2875,2.0534,0.4433
201503160SAC,1,SAC,242.5,37.4,82.9,0.4511,6.3,16.8,0.3561,23.8,29.7,0.8067,11.1,30.8,41.9,21.6,7.4,3.2,15.5,19.4,104.9,0.5462,0.4888,0.2015,0.3584,26.08,76.6,50.97,57.63,7.62,5.28,13.92,100.0,108.17,114.96,50.70375,51.263125,2.0718,0.426
201503160SAC,0,SAC,242.5,37.4,82.9,0.4511,6.3,16.8,0.3561,23.8,29.7,0.8067,11.1,30.8,41.9,21.6,7.4,3.2,15.5,19.4,104.9,0.5462,0.4888,0.2015,0.3584,26.08,76.6,50.97,57.63,7.62,5.28,13.92,100.0,108.17,114.96,50.70375,51.263125,2.0718,0.426
201503160GSW,1,GSW,240.0,40.2,85.5,0.4717,11.8,27.5,0.4278,14.8,19.2,0.7811,9.7,34.4,44.1,26.6,9.4,7.2,14.0,19.3,107.0,0.5705,0.541,0.3234,0.2274,22.69,73.77,49.62,66.0,9.8,10.64,13.0,100.0,110.96,100.23,49.46,49.46,2.1648,0.5382
201503160GSW,0,GSW,240.0,40.2,85.5,0.4717,11.8,27.5,0.4278,14.8,19.2,0.7811,9.7,34.4,44.1,26.6,9.4,7.2,14.0,19.3,107.0,0.5705,0.541,0.3234,0.2274,22.69,73.77,49.62,66.0,9.8,10.64,13.0,100.0,110.96,100.23,49.46,49.46,2.1648,0.5382
201503170DET,1,DET,245.0,37.1,89.9,0.4137,6.3,23.3,0.2695,14.4,20.7,0.7133,14.2,31.3,45.5,20.1,7.3,4.8,12.8,19.9,94.9,0.4798,0.4494,0.2622,0.2331,28.38,76.05,49.9,54.38,7.85,7.32,11.45,100.0,100.87,108.99,49.16625,50.36416667,1.9304,0.4099
201503170DET,0,DET,245.0,37.1,89.9,0.4137,6.3,23.3,0.2695,14.4,20.7,0.7133,14.2,31.3,45.5,20.1,7.3,4.8,12.8,19.9,94.9,0.4798,0.4494,0.2622,0.2331,28.38,76.05,49.9,54.38,7.85,7.32,11.45,100.0,100.87,108.99,49.16625,50.36416667,1.9304,0.4099
201503170NYK,1,NYK,245.0,33.4,82.0,0.408,5.9,17.3,0.3445,19.5,26.1,0.7428,10.5,32.3,42.8,20.6,6.1,6.7,12.9,23.1,92.2,0.4932,0.4441,0.2113,0.3264,22.36,75.39,48.19,61.25,6.51,10.95,12.2,100.0,98.29,111.75,48.39875,49.57947917,1.9016,0.4243
201503170NYK,0,NYK,245.0,33.4,82.0,0.408,5.9,17.3,0.3445,19.5,26.1,0.7428,10.5,32.3,42.8,20.6,6.1,6.7,12.9,23.1,92.2,0.4932,0.4441,0.2113,0.3264,22.36,75.39,48.19,61.25,6.51,10.95,12.2,100.0,98.29,111.75,48.39875,49.57947917,1.9016,0.4243
201503170HOU,1,HOU,242.5,37.2,85.5,0.4356,10.3,32.4,0.3146,17.4,23.4,0.7442,10.3,32.4,42.7,23.3,8.4,4.8,13.8,19.6,102.1,0.5339,0.4961,0.3797,0.277,22.55,70.67,46.41,62.48,8.66,7.8,12.47,100.0,105.47,105.4,50.0575,50.58184896,2.0439,0.4679
201503170HOU,0,HOU,242.5,37.2,85.5,0.4356,10.3,32.4,0.3146,17.4,23.4,0.7442,10.3,32.4,42.7,23.3,8.4,4.8,13.8,19.6,102.1,0.5339,0.4961,0.3797,0.277,22.55,70.67,46.41,62.48,8.66,7.8,12.47,100.0,105.47,105.4,50.0575,50.58184896,2.0439,0.4679
201503170NOP,1,NOP,245.0,39.6,80.9,0.4916,7.7,19.8,0.3858,14.6,18.9,0.7852,9.6,33.0,42.6,24.6,6.0,7.3,15.4,18.4,101.5,0.572,0.5402,0.2477,0.238,24.57,76.63,52.09,61.78,6.5,11.16,14.71,100.0,109.6,105.97,47.83875,49.00515625,2.128,0.5133
201503170NOP,0,NOP,245.0,39.6,80.9,0.4916,7.7,19.8,0.3858,14.6,18.9,0.7852,9.6,33.0,42.6,24.6,6.0,7.3,15.4,18.4,101.5,0.572,0.5402,0.2477,0.238,24.57,76.63,52.09,61.78,6.5,11.16,14.71,100.0,109.6,105.97,47.83875,49.00515625,2.128,0.5133
201503170LAC,1,LAC,242.5,38.2,84.6,0.4527,10.8,29.3,0.368,13.3,22.0,0.5812,10.0,34.6,44.6,23.0,7.6,5.0,13.4,23.5,100.5,0.5339,0.5169,0.3472,0.2655,22.73,75.44,49.31,60.59,7.99,8.36,12.47,100.0,105.15,104.23,49.225,49.76953125,2.0441,0.4688
201503170LAC,0,LAC,242.5,38.2,84.6,0.4527,10.8,29.3,0.368,13.3,22.0,0.5812,10.0,34.6,44.6,23.0,7.6,5.0,13.4,23.5,100.5,0.5339,0.5169,0.3472,0.2655,22.73,75.44,49.31,60.59,7.99,8.36,12.47,100.0,105.15,104.23,49.225,49.76953125,2.0441,0.4688
201503180PHI,1,PHI,245.0,34.9,89.8,0.3904,9.9,31.5,0.3163,14.7,23.5,0.609,13.0,35.1,48.1,21.6,9.3,5.7,14.9,21.9,94.4,0.4722,0.4453,0.3484,0.263,25.37,78.34,50.02,61.36,9.4,8.65,13.03,100.0,95.26,100.83,51.43125,52.61236979,1.8345,0.4235
201503180PHI,0,PHI,245.0,34.9,89.8,0.3904,9.9,31.5,0.3163,14.7,23.5,0.609,13.0,35.1,48.1,21.6,9.3,5.7,14.9,21.9,94.4,0.4722,0.4453,0.3484,0.263,25.37,78.34,50.02,61.36,9.4,8.65,13.03,100.0,95.26,100.83,51.43125,52.61236979,1.8345,0.4235
201503180CLE,1,CLE,245.0,37.9,83.4,0.4558,12.5,31.7,0.398,19.2,24.4,0.7921,11.2,31.3,42.5,22.1,7.9,4.5,13.5,20.6,107.5,0.5731,0.5318,0.3851,0.2999,26.0,75.27,50.4,58.83,8.46,7.57,12.6,100.0,115.44,108.17,48.645,49.72429688,2.208,0.4564
201503180CLE,0,CLE,245.0,37.9,83.4,0.4558,12.5,31.7,0.398,19.2,24.4,0.7921,11.2,31.3,42.5,22.1,7.9,4.5,13.5,20.6,107.5,0.5731,0.5318,0.3851,0.2999,26.0,75.27,50.4,58.83,8.46,7.57,12.6,100.0,115.44,108.17,48.645,49.72429688,2.208,0.4564
201503180MIA,1,MIA,242.5,36.9,79.0,0.4666,6.1,20.4,0.3005,21.2,28.0,0.7626,8.6,32.3,40.9,19.4,9.3,4.6,14.3,21.4,101.1,0.5538,0.505,0.258,0.3568,21.46,75.5,49.69,52.71,9.69,8.23,13.44,100.0,106.61,104.46,49.0,49.54518229,2.0654,0.3961
201503180MIA,0,MIA,242.5,36.9,79.0,0.4666,6.1,20.4,0.3005,21.2,28.0,0.7626,8.6,32.3,40.9,19.4,9.3,4.6,14.3,21.4,101.1,0.5538,0.505,0.258,0.3568,21.46,75.5,49.69,52.71,9.69,8.23,13.44,100.0,106.61,104.46,49.0,49.54518229,2.0654,0.3961
201503180TOR,1,TOR,240.0,38.1,84.2,0.4539,8.8,24.8,0.3538,18.4,22.6,0.8323,9.5,30.4,39.9,20.8,6.7,4.1,11.3,21.7,103.4,0.5509,0.5063,0.2963,0.2757,21.97,76.35,48.24,54.72,7.12,6.97,10.67,100.0,110.39,114.27,48.3675,48.3675,2.1456,0.432
201503180TOR,0,TOR,240.0,38.1,84.2,0.4539,8.8,24.8,0.3538,18.4,22.6,0.8323,9.5,30.4,39.9,20.8,6.7,4.1,11.3,21.7,103.4,0.5509,0.5063,0.2963,0.2757,21.97,76.35,48.24,54.72,7.12,6.97,10.67,100.0,110.39,114.27,48.3675,48.3675,2.1456,0.432
201503180DAL,1,DAL,240.0,37.4,82.7,0.453,7.6,22.9,0.327,16.4,21.6,0.774,8.8,30.1,38.9,20.2,9.1,3.7,12.5,18.5,98.8,0.5364,0.499,0.2779,0.2613,20.81,73.2,46.3,53.76,9.6,6.48,11.82,100.0,105.65,109.25,48.33,48.33,2.0541,0.4179
201503180DAL,0,DAL,240.0,37.4,82.7,0.453,7.6,22.9,0.327,16.4,21.6,0.774,8.8,30.1,38.9,20.2,9.1,3.7,12.5,18.5,98.8,0.5364,0.499,0.2779,0.2613,20.81,73.2,46.3,53.76,9.6,6.48,11.82,100.0,105.65,109.25,48.33,48.33,2.0541,0.4179
201503180MIL,1,MIL,242.5,34.1,80.4,0.4266,5.9,17.6,0.3302,17.6,23.6,0.7392,10.3,32.7,43.0,20.3,8.5,5.4,16.3,20.4,91.7,0.5069,0.4633,0.2198,0.2938,23.84,77.91,50.28,59.32,9.01,9.32,15.27,100.0,97.31,103.05,48.805,49.38364583,1.8812,0.4182
201503180MIL,0,MIL,242.5,34.1,80.4,0.4266,5.9,17.6,0.3302,17.6,23.6,0.7392,10.3,32.7,43.0,20.3,8.5,5.4,16.3,20.4,91.7,0.5069,0.4633,0.2198,0.2938,23.84,77.91,50.28,59.32,9.01,9.32,15.27,100.0,97.31,103.05,48.805,49.38364583,1.8812,0.4182
201503180OKC,1,OKC,245.0,40.8,91.2,0.4487,8.2,22.8,0.357,21.6,26.8,0.8123,13.6,35.8,49.4,21.3,6.6,5.2,14.4,23.6,111.4,0.5424,0.4942,0.2516,0.299,30.27,76.03,53.48,52.15,6.59,8.28,12.27,100.0,111.93,110.59,52.365,53.55979167,2.1296,0.4097
201503180OKC,0,OKC,245.0,40.8,91.2,0.4487,8.2,22.8,0.357,21.6,26.8,0.8123,13.6,35.8,49.4,21.3,6.6,5.2,14.4,23.6,111.4,0.5424,0.4942,0.2516,0.299,30.27,76.03,53.48,52.15,6.59,8.28,12.27,100.0,111.93,110.59,52.365,53.55979167,2.1296,0.4097
201503180CHI,1,CHI,242.5,34.8,83.9,0.4167,8.9,25.6,0.3466,17.7,22.7,0.781,11.2,34.6,45.8,20.8,4.9,3.8,13.1,19.9,96.2,0.5142,0.4699,0.3043,0.274,23.71,73.9,49.49,59.94,5.23,5.83,12.24,100.0,102.73,107.16,48.29125,48.8459375,1.9918,0.4311
201503180CHI,0,CHI,242.5,34.8,83.9,0.4167,8.9,25.6,0.3466,17.7,22.7,0.781,11.2,34.6,45.8,20.8,4.9,3.8,13.1,19.9,96.2,0.5142,0.4699,0.3043,0.274,23.71,73.9,49.49,59.94,5.23,5.83,12.24,100.0,102.73,107.16,48.29125,48.8459375,1.9918,0.4311
201503180SAC,1,SAC,242.5,37.4,83.1,0.4499,6.9,18.4,0.3661,23.9,29.9,0.8041,11.3,30.4,41.7,22.4,7.8,3.5,15.8,19.5,105.6,0.5483,0.4913,0.2211,0.3602,26.6,76.6,51.05,59.73,8.02,5.91,14.11,100.0,108.54,114.88,50.90125,51.460625,2.078,0.4403
201503180SAC,0,SAC,242.5,37.4,83.1,0.4499,6.9,18.4,0.3661,23.9,29.9,0.8041,11.3,30.4,41.7,22.4,7.8,3.5,15.8,19.5,105.6,0.5483,0.4913,0.2211,0.3602,26.6,76.6,51.05,59.73,8.02,5.91,14.11,100.0,108.54,114.88,50.90125,51.460625,2.078,0.4403
201503180UTA,1,UTA,240.0,33.9,75.1,0.4519,7.7,21.0,0.3735,17.0,23.5,0.7234,12.2,36.8,49.0,20.1,7.6,7.0,15.5,18.4,92.5,0.543,0.503,0.2766,0.319,30.28,78.01,56.26,59.48,8.56,12.32,15.36,100.0,105.59,93.48,44.78125,44.78125,2.0701,0.4501
201503180UTA,0,UTA,240.0,33.9,75.1,0.4519,7.7,21.0,0.3735,17.0,23.5,0.7234,12.2,36.8,49.0,20.1,7.6,7.0,15.5,18.4,92.5,0.543,0.503,0.2766,0.319,30.28,78.01,56.26,59.48,8.56,12.32,15.36,100.0,105.59,93.48,44.78125,44.78125,2.0701,0.4501
201503180GSW,1,GSW,240.0,40.0,85.2,0.471,11.2,27.4,0.4073,15.3,19.6,0.7882,9.5,33.6,43.1,26.3,9.9,7.4,14.2,19.2,106.5,0.5687,0.5371,0.3233,0.233,22.27,73.01,48.85,65.62,10.28,10.73,13.17,100.0,110.26,101.69,49.605,49.605,2.1485,0.5305
201503180GSW,0,GSW,240.0,40.0,85.2,0.471,11.2,27.4,0.4073,15.3,19.6,0.7882,9.5,33.6,43.1,26.3,9.9,7.4,14.2,19.2,106.5,0.5687,0.5371,0.3233,0.233,22.27,73.01,48.85,65.62,10.28,10.73,13.17,100.0,110.26,101.69,49.605,49.605,2.1485,0.5305
201503190NYK,1,NYK,242.5,33.0,80.2,0.4118,5.6,16.9,0.3326,18.9,26.2,0.717,10.2,31.8,42.0,20.0,6.2,6.8,13.0,21.6,90.5,0.4935,0.4468,0.2102,0.3322,22.21,75.25,48.06,60.4,6.68,10.84,12.4,100.0,97.85,111.45,47.7225,48.24242188,1.8965,0.419
201503190NYK,0,NYK,242.5,33.0,80.2,0.4118,5.6,16.9,0.3326,18.9,26.2,0.717,10.2,31.8,42.0,20.0,6.2,6.8,13.0,21.6,90.5,0.4935,0.4468,0.2102,0.3322,22.21,75.25,48.06,60.4,6.68,10.84,12.4,100.0,97.85,111.45,47.7225,48.24242188,1.8965,0.419
201503190HOU,1,HOU,242.5,37.5,84.5,0.4447,9.7,30.7,0.3167,17.1,23.1,0.7409,10.3,32.5,42.8,23.3,8.4,4.5,14.3,19.0,101.8,0.5391,0.5026,0.3643,0.2775,23.1,70.73,46.97,61.9,8.71,7.17,13.0,100.0,105.92,104.94,49.73625,50.26059896,2.0527,0.4717
201503190HOU,0,HOU,242.5,37.5,84.5,0.4447,9.7,30.7,0.3167,17.1,23.1,0.7409,10.3,32.5,42.8,23.3,8.4,4.5,14.3,19.0,101.8,0.5391,0.5026,0.3643,0.2775,23.1,70.73,46.97,61.9,8.71,7.17,13.0,100.0,105.92,104.94,49.73625,50.26059896,2.0527,0.4717
201503190PHO,1,PHO,245.0,35.9,84.1,0.4251,6.7,22.4,0.3073,17.1,23.9,0.7138,11.2,33.1,44.3,19.3,8.1,3.4,15.8,20.6,95.6,0.5043,0.4651,0.2665,0.2872,25.11,75.52,49.7,54.05,8.38,5.03,14.32,100.0,99.2,103.58,50.02625,51.17520833,1.9122,0.3894
201503190PHO,0,PHO,245.0,35.9,84.1,0.4251,6.7,22.4,0.3073,17.1,23.9,0.7138,11.2,33.1,44.3,19.3,8.1,3.4,15.8,20.6,95.6,0.5043,0.4651,0.2665,0.2872,25.11,75.52,49.7,54.05,8.38,5.03,14.32,100.0,99.2,103.58,50.02625,51.17520833,1.9122,0.3894
201503190LAL,1,LAL,240.0,37.7,85.0,0.4435,5.8,16.8,0.3426,14.8,19.5,0.7517,10.5,36.4,46.9,22.6,7.2,4.4,13.4,22.2,96.0,0.5131,0.4774,0.1968,0.2315,24.07,80.83,52.96,60.15,7.64,7.23,12.44,100.0,102.37,105.23,48.58125,48.58125,1.9764,0.4656
201503190LAL,0,LAL,240.0,37.7,85.0,0.4435,5.8,16.8,0.3426,14.8,19.5,0.7517,10.5,36.4,46.9,22.6,7.2,4.4,13.4,22.2,96.0,0.5131,0.4774,0.1968,0.2315,24.07,80.83,52.96,60.15,7.64,7.23,12.44,100.0,102.37,105.23,48.58125,48.58125,1.9764,0.4656
201503200ORL,1,ORL,240.0,38.0,86.5,0.4397,7.5,20.5,0.3669,13.9,19.6,0.7508,12.3,30.9,43.2,21.3,10.1,4.8,14.0,20.0,97.4,0.513,0.4831,0.2373,0.2272,26.85,74.76,49.55,55.76,10.65,8.79,12.77,100.0,103.02,112.48,48.755,48.755,2.001,0.4372
201503200ORL,0,ORL,240.0,38.0,86.5,0.4397,7.5,20.5,0.3669,13.9,19.6,0.7508,12.3,30.9,43.2,21.3,10.1,4.8,14.0,20.0,97.4,0.513,0.4831,0.2373,0.2272,26.85,74.76,49.55,55.76,10.65,8.79,12.77,100.0,103.02,112.48,48.755,48.755,2.001,0.4372
201503200PHI,1,PHI,245.0,35.7,90.2,0.3983,9.8,30.9,0.3206,13.7,21.9,0.6083,13.0,34.0,47.0,22.0,9.8,6.3,14.9,22.0,94.9,0.4764,0.4522,0.3392,0.2419,25.64,77.0,49.44,60.8,10.0,9.73,13.07,100.0,96.39,101.57,51.25125,52.43236979,1.8518,0.4334
