gameId,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss,gameId.1,teamAbbr.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,TS%.1,eFG%.1,3pAr.1,FTr.1,ORB%.1,DRB%.1,TRB%.1,AST%.1,STL%.1,BLK%.1,TOV%.1,USG%.1,Ortg.1,Drtg.1,poss.1,pace.1,poss_per_poss.1,ass_per_poss.1
202103170PHI,PHI,245.0,48.6,94.8,0.5114,11.0,28.0,0.4016,15.4,19.6,0.7754000000000001,11.2,38.4,49.6,25.4,9.6,7.2,11.8,20.2,123.6,0.597,0.5696,0.2948,0.209,27.160000000000004,81.16,55.6,52.0,9.52,12.32,10.28,100.0,122.52,103.72,52.355,53.52817708399999,2.3588,0.487,,PHI,245.0,39.2,86.8,0.4524,11.0,28.4,0.3632,15.4,22.0,0.7038,9.0,31.2,40.2,21.2,7.0,4.8,14.8,19.0,104.8,0.5431999999999999,0.5142,0.3229999999999999,0.2556,18.84,72.84,44.4,54.24,6.980000000000001,7.220000000000001,13.3,100.0,103.71999999999998,122.52,51.52500000000001,52.70234375000001,2.0308,0.412
202103170WAS,WAS,240.0,41.0,89.2,0.4612,12.0,32.4,0.3681999999999999,20.6,27.4,0.7508,6.2,31.0,37.2,24.2,9.0,2.8,13.0,20.8,114.6,0.5666,0.5284000000000001,0.3612,0.3077999999999999,13.160000000000002,73.56,42.040000000000006,58.67999999999999,8.559999999999999,4.48,11.419999999999998,100.0,108.31999999999998,118.9,54.50750000000001,54.50750000000001,2.1018,0.4427999999999999,,WAS,240.0,46.4,92.8,0.4998,12.6,30.4,0.4199999999999999,20.4,23.6,0.8815999999999999,11.2,40.2,51.4,28.6,7.2,4.8,16.4,23.0,125.8,0.6113999999999999,0.5688000000000001,0.329,0.2554,26.44,86.84,57.96,62.16,6.840000000000001,8.52,13.74,100.0,118.9,108.31999999999998,54.605,54.605,2.3068,0.522
202103180ATL,ATL,240.0,39.2,83.2,0.4710000000000001,15.4,37.2,0.4122,21.4,25.8,0.8484,10.4,35.0,45.4,24.0,6.6,6.4,12.2,21.4,115.2,0.6102000000000001,0.5631999999999999,0.4454000000000001,0.3116,27.1,72.08,51.56,61.36,6.960000000000001,11.66,11.48,100.0,122.76000000000002,111.82,48.6275,48.6275,2.3726,0.4962,,ATL,240.0,38.8,89.4,0.4332,11.6,34.4,0.3346,16.2,20.4,0.7860000000000001,13.8,29.0,42.8,24.0,5.8,4.2,12.4,20.6,105.4,0.535,0.4978000000000001,0.385,0.2312,27.920000000000005,72.9,48.44,61.98,6.1,9.38,11.22,100.0,111.82,122.76000000000002,48.845,48.845,2.1522,0.4922000000000001
202103180LAL,LAL,240.0,44.4,82.6,0.5366000000000001,10.8,26.6,0.4048,19.2,24.6,0.773,8.6,33.0,41.6,27.6,7.0,4.4,14.0,20.6,118.8,0.6357999999999999,0.6016,0.3232,0.3044,24.12,81.52000000000001,54.66,61.28,7.2,8.879999999999999,13.060000000000002,100.0,121.78000000000002,114.26,49.84250000000001,49.84250000000001,2.3826,0.5513999999999999,,LAL,240.0,40.8,82.8,0.4932,12.0,32.4,0.3838,17.4,22.2,0.7839999999999999,7.6,27.0,34.6,27.2,7.0,4.0,15.2,21.2,111.0,0.6014000000000002,0.5668000000000001,0.3912,0.2699999999999999,18.52,75.88,45.34,67.06000000000002,7.140000000000001,7.44,14.04,100.0,114.26,121.78,50.4725,50.4725,2.2066,0.5416000000000001
202103180NYK,NYK,240.0,40.0,87.4,0.4586,11.8,33.0,0.3548,16.6,22.2,0.7434000000000001,11.0,32.2,43.2,20.4,8.2,3.6,11.4,19.4,108.4,0.5582,0.5258,0.3754,0.2533999999999999,24.72,84.6,51.8,50.78,8.639999999999999,7.339999999999999,10.56,100.0,113.54,115.1,49.1725,49.1725,2.2078,0.4168,,NYK,240.0,41.4,81.8,0.5079999999999999,12.6,33.4,0.3742,14.8,18.8,0.7929999999999999,6.2,34.4,40.6,24.4,5.8,6.2,13.6,18.0,110.2,0.6128,0.5843999999999999,0.4092,0.2318,15.4,75.28,48.2,58.760000000000005,6.06,11.44,13.18,100.0,115.1,113.54,49.065,49.065,2.2434000000000003,0.4968
202103180PHO,PHO,240.0,45.2,86.0,0.5266,13.0,28.8,0.4562,15.4,18.4,0.829,7.4,34.0,41.4,29.0,7.0,4.2,14.4,17.6,118.8,0.6335999999999999,0.6032,0.3362,0.2186,19.02,78.34,50.86,64.8,7.1,7.74,13.260000000000002,100.0,121.22,110.96,50.870000000000005,50.870000000000005,2.3386,0.5706,,PHO,240.0,41.0,87.0,0.4721999999999999,11.8,32.0,0.3596,15.0,19.8,0.7574,9.6,30.2,39.8,21.2,8.6,4.0,13.0,17.4,108.8,0.5690000000000001,0.5396000000000001,0.3666,0.2278,21.68,80.97999999999999,49.14,51.44,8.76,7.239999999999999,11.96,100.0,110.96,121.21999999999998,49.90250000000001,49.90250000000001,2.1819999999999995,0.4242
202103180POR,POR,240.0,41.0,86.6,0.4752,16.2,41.8,0.3872,23.0,25.2,0.9064,8.8,29.2,38.0,22.8,6.8,5.0,11.0,19.6,121.2,0.623,0.5700000000000001,0.4866,0.2968,19.68,73.42,45.28000000000001,55.52,6.980000000000001,8.860000000000001,10.2,100.0,124.24,124.04,50.385000000000005,50.385000000000005,2.406,0.4524,,POR,240.0,44.8,86.6,0.5187999999999999,12.6,30.0,0.4266,18.8,25.0,0.7506,11.4,34.8,46.2,27.6,5.6,3.6,13.2,21.8,121.0,0.623,0.5928,0.3538,0.301,26.58,80.33999999999999,54.720000000000006,61.94,5.720000000000001,8.28,11.94,100.0,124.04,124.23999999999998,50.1375,50.1375,2.4132,0.5488
202103180WAS,WAS,240.0,42.2,90.4,0.4679999999999999,11.0,32.8,0.322,19.2,24.6,0.7722,6.0,33.4,39.4,25.2,7.6,2.6,14.2,21.0,114.6,0.5668,0.5294000000000001,0.3621999999999999,0.272,13.14,76.06,44.06,59.54,7.080000000000001,3.86,12.34,100.0,106.5,117.84,55.142500000000005,55.142500000000005,2.0764000000000005,0.4561999999999999,,WAS,240.0,47.0,95.0,0.4953999999999999,11.4,30.0,0.3892,21.2,25.2,0.8622,10.4,39.6,50.0,28.8,8.4,4.8,14.6,22.0,126.6,0.5984,0.5556,0.3146,0.2648,23.94,86.86,55.94,61.720000000000006,7.9,8.44,12.06,100.0,117.84,106.5,55.585,55.585,2.2808,0.5174000000000001
202103190BOS,BOS,240.0,45.0,88.6,0.5115999999999999,12.8,34.6,0.3734,16.0,23.2,0.6936000000000001,12.2,31.4,43.6,24.6,8.4,6.8,13.2,20.0,118.8,0.6032,0.5844,0.3923999999999999,0.2764,30.020000000000003,77.0,53.720000000000006,54.4,8.66,15.439999999999998,11.78,100.0,121.84,120.84,50.31,50.31,2.3590000000000004,0.4888,,BOS,240.0,40.0,84.8,0.4746,17.0,41.6,0.4138,20.4,25.4,0.8108000000000001,9.2,28.4,37.6,25.2,5.8,4.0,13.6,20.2,117.4,0.6144000000000001,0.574,0.4848,0.3048,23.0,70.0,46.28000000000001,62.74,5.94,7.159999999999999,12.48,100.0,120.84,121.84,50.63250000000001,50.63250000000001,2.3229999999999995,0.497
202103190CLE,CLE,240.0,36.6,82.4,0.4472,9.2,29.6,0.32,15.6,21.0,0.7474,10.4,28.0,38.4,21.4,6.6,4.8,14.6,18.0,98.0,0.5372,0.5034,0.3578,0.2602,24.52,68.52,46.220000000000006,57.7,7.039999999999999,8.319999999999999,13.56,100.0,105.42,119.18,48.2875,48.2875,2.0272,0.4423999999999999,,CLE,240.0,41.6,85.6,0.4862,9.2,28.6,0.3234,18.2,22.2,0.8219999999999998,13.2,33.6,46.8,24.4,9.0,7.0,12.8,20.0,110.6,0.5832,0.5416000000000001,0.3394,0.2648,31.5,75.47999999999999,53.78,59.02,9.580000000000002,13.24,11.92,100.0,119.18,105.42,47.8725,47.8725,2.3132,0.5114000000000001
202103190DEN,DEN,240.0,44.0,89.2,0.4966,14.4,35.6,0.414,11.4,15.4,0.7342,10.4,35.6,46.0,30.0,8.0,4.2,12.6,15.8,113.8,0.5956,0.5772,0.4,0.1736,25.06,78.98,53.760000000000005,68.24000000000001,8.3,8.5,11.68,100.0,119.06000000000002,111.5,49.3575,49.3575,2.3028,0.6060000000000001,,DEN,240.0,39.6,86.6,0.4574,15.0,38.6,0.3942,12.0,15.4,0.8036000000000001,9.4,30.4,39.8,26.6,8.4,4.2,13.2,16.0,106.2,0.5688000000000001,0.5438,0.4464,0.181,21.02,74.94,46.24,67.3,8.739999999999998,7.3,12.32,100.0,111.5,119.06,48.8575,48.8575,2.1818,0.5456000000000001
202103190HOU,HOU,240.0,38.4,94.0,0.4109999999999999,11.2,39.8,0.2828,14.4,22.8,0.6584,11.4,31.8,43.2,21.6,7.8,5.0,12.6,18.8,102.4,0.4953999999999999,0.4711999999999999,0.4224,0.2554,21.54,79.96000000000001,46.88,56.54,7.6800000000000015,10.079999999999998,10.9,100.0,101.12,118.34,53.015,53.015,1.9372,0.4105999999999999,,HOU,240.0,44.0,88.2,0.4984,15.4,38.4,0.4018,16.6,20.4,0.8144,7.8,41.2,49.0,28.4,8.2,5.6,13.4,20.4,120.0,0.6176,0.5858,0.4369999999999999,0.2319999999999999,20.04,78.46,53.11999999999999,64.94,8.08,9.94,12.12,100.0,118.34,101.12,51.745000000000005,51.745000000000005,2.3198,0.5516000000000001
202103190MEM,MEM,240.0,41.0,90.0,0.4532,8.8,27.6,0.3242,17.0,23.4,0.7662000000000001,10.2,35.0,45.2,24.4,7.8,3.6,11.4,19.2,107.8,0.5359999999999999,0.5024,0.3102,0.2586,21.48,82.12,49.84,59.94,7.880000000000001,6.739999999999999,10.179999999999998,100.0,107.82,110.34,51.157500000000006,51.157500000000006,2.1012,0.475,,MEM,240.0,40.0,86.4,0.4694,12.0,33.6,0.3616,18.0,21.6,0.8176,7.2,37.4,44.6,24.2,7.4,4.4,13.2,19.2,110.0,0.5788,0.5404,0.3898,0.2578,17.880000000000003,78.52000000000001,50.16,60.2,7.42,6.92,12.08,100.0,110.34,107.82,51.33,51.33,2.1420000000000003,0.4728
202103190MIA,MIA,240.0,37.8,86.8,0.4368,12.0,39.0,0.311,14.8,19.2,0.7802,8.8,36.6,45.4,25.6,9.8,4.6,10.6,17.0,102.4,0.5384,0.5054000000000001,0.4476,0.222,19.020000000000003,75.68,48.28,67.28,10.32,9.84,10.0,100.0,107.88,100.4,48.86,48.86,2.1008,0.5262,,MIA,240.0,35.0,86.8,0.4044,12.6,37.8,0.3344,12.8,16.4,0.8109999999999999,11.8,37.0,48.8,23.4,5.4,3.6,15.2,17.8,95.4,0.5094,0.4782,0.4402,0.1938,24.32,80.98,51.720000000000006,67.6,5.700000000000001,7.280000000000001,13.919999999999998,100.0,100.4,107.88,48.995000000000005,48.995000000000005,1.9494,0.478
202103190ORL,ORL,240.0,34.4,83.4,0.413,12.2,36.2,0.3362,15.4,18.2,0.8288,10.2,38.4,48.6,21.8,5.0,4.0,15.0,16.2,96.4,0.5269999999999999,0.4869999999999999,0.4387999999999999,0.2204,21.82,83.92,52.720000000000006,63.5,5.279999999999999,8.559999999999999,14.06,100.0,101.38,110.62,48.4225,48.4225,1.9894000000000005,0.4498,,ORL,240.0,38.6,88.0,0.4386,15.0,41.4,0.3661999999999999,13.0,17.0,0.7588000000000001,7.4,36.0,43.4,25.8,8.8,4.8,9.8,17.4,105.2,0.5508,0.5241999999999999,0.4700000000000001,0.193,16.08,78.17999999999999,47.28,66.98,9.22,10.8,9.28,100.0,110.62,101.38,49.2375,49.2375,2.1344,0.5242
202103190PHO,PHO,240.0,46.6,87.6,0.5336,12.8,30.2,0.4291999999999999,13.8,17.2,0.8004,8.2,35.6,43.8,28.8,7.2,4.0,16.2,20.4,119.8,0.6314,0.6073999999999999,0.3456,0.1984,21.08,76.72,51.78000000000001,61.9,7.159999999999999,6.859999999999999,14.5,100.0,119.2,111.86,51.885000000000005,51.885000000000005,2.3126,0.5552,,PHO,240.0,41.8,89.8,0.4656,11.8,32.6,0.3534,17.2,23.4,0.7416,10.8,29.8,40.6,22.0,10.2,3.2,13.0,16.0,112.6,0.5622,0.5307999999999999,0.3614,0.2599999999999999,23.3,78.92,48.220000000000006,52.44,10.12,5.54,11.52,100.0,111.86,119.2,51.557500000000005,51.557500000000005,2.1846,0.4272
202103190POR,POR,240.0,39.2,86.4,0.4556,16.0,42.8,0.3734,22.4,25.2,0.8824,9.8,30.0,39.8,21.0,7.2,5.2,12.0,20.6,116.8,0.6018,0.5494,0.499,0.2974,21.24,76.28,47.0,52.65999999999999,7.44,10.44,11.04,100.0,120.14,119.06,50.285,50.285,2.3212,0.4164,,POR,240.0,41.6,82.6,0.5032,12.4,31.6,0.4048,20.2,26.8,0.7616,9.8,35.0,44.8,27.4,6.2,4.0,14.2,21.8,115.8,0.6138,0.5786,0.3865999999999999,0.3302,23.72,78.78,53.0,66.28,6.38,9.36,13.0,100.0,119.06000000000002,120.14,49.865,49.865,2.3191999999999995,0.5474
202103190TOR,TOR,240.0,39.0,91.8,0.4252000000000001,15.4,43.6,0.3544,17.8,22.6,0.7924,10.2,28.4,38.6,26.8,7.2,4.8,12.8,22.8,111.2,0.5468,0.5088,0.4756,0.2486,20.24,71.0,42.56,68.6,7.08,11.1,11.14,100.0,110.24,119.16,52.5675,52.5675,2.117,0.5109999999999999,,TOR,240.0,41.0,83.4,0.4965999999999999,14.6,38.6,0.3842,23.6,29.8,0.7944000000000001,11.2,40.2,51.4,26.6,7.6,7.6,17.6,23.6,120.2,0.627,0.5851999999999999,0.461,0.3658,29.0,79.75999999999999,57.44,64.76,7.5,15.52,15.48,100.0,119.16,110.23999999999998,51.9775,51.9775,2.319,0.5115999999999999
202103200LAC,LAC,240.0,40.8,88.8,0.4596,14.4,36.6,0.3928,16.0,19.4,0.7918000000000001,9.4,33.8,43.2,23.0,9.6,3.0,12.2,19.4,112.0,0.5746,0.5408000000000001,0.4114,0.2182,21.7,84.88,51.44,56.66,9.8,5.6,11.12,100.0,113.24,113.88,50.407500000000006,50.407500000000006,2.2196,0.4577999999999999,,LAC,240.0,42.0,83.0,0.5082,12.4,32.0,0.3918,16.0,21.4,0.7722,6.0,34.2,40.2,23.2,8.2,4.2,15.0,19.0,112.4,0.6122,0.5838,0.388,0.2516,15.12,78.3,48.580000000000005,54.16,8.34,7.840000000000001,14.1,100.0,113.88,113.24,51.0825,51.0825,2.2034,0.4549999999999999
202103200LAL,LAL,240.0,45.2,85.2,0.531,11.2,28.2,0.4004,19.6,25.2,0.7699999999999999,9.8,34.6,44.4,28.6,7.2,4.0,13.8,19.8,121.2,0.6306,0.5962,0.3296,0.3048,25.94,80.9,55.24,62.74000000000001,7.3,7.76,12.58,100.0,122.46,110.6,50.585,50.585,2.3976,0.5654,,LAL,240.0,41.4,84.0,0.4932,11.0,32.4,0.3492,15.4,21.2,0.728,8.2,28.2,36.4,26.4,7.4,4.2,16.4,21.8,109.2,0.5862,0.5594,0.3856,0.2532,19.14,74.05999999999999,44.760000000000005,63.96,7.459999999999999,7.540000000000001,14.88,100.0,110.6,122.46,51.135,51.135,2.1416,0.5182
202103200MEM,MEM,240.0,38.8,87.0,0.4449999999999999,8.8,28.2,0.3162,16.6,21.8,0.7972000000000001,9.2,33.2,42.4,23.0,9.0,3.6,12.4,17.4,103.0,0.5328,0.4958,0.3258,0.25,19.62,80.86,48.06,59.84,9.1,7.1,11.36,100.0,104.6,112.42,50.2775,50.2775,2.0472,0.4574000000000001,,MEM,240.0,41.2,85.6,0.4862,12.8,34.6,0.3736,15.6,19.8,0.7767999999999999,7.6,37.8,45.4,25.8,8.2,4.4,14.0,17.2,110.8,0.5912,0.562,0.4042,0.2406,19.14,80.38000000000001,51.94,62.2,8.3,7.4,12.84,100.0,112.42,104.6,50.7025,50.7025,2.1816,0.5084000000000001
202103200MIL,MIL,245.0,45.6,95.2,0.482,13.0,36.8,0.354,18.4,21.4,0.8672000000000001,10.4,40.8,51.2,26.8,9.2,4.6,16.8,17.4,122.6,0.5902,0.551,0.3868,0.224,22.1,81.94000000000001,53.44000000000001,58.84,8.540000000000001,8.5,13.74,100.0,114.12,103.48,55.88249999999999,57.15749999999999,2.2094,0.4822,,MIL,245.0,41.4,95.8,0.4346,13.4,38.2,0.3476,15.4,19.8,0.7545999999999999,9.6,35.8,45.4,25.4,8.8,4.6,15.0,20.0,111.6,0.5364,0.506,0.4011999999999999,0.212,18.06,77.9,46.56,60.88,8.02,7.959999999999999,12.5,100.0,103.48,114.11999999999998,55.3025,56.550416666,2.0218,0.4576
202103200PHI,PHI,245.0,47.6,98.0,0.487,12.2,31.2,0.4058,11.0,14.2,0.7462,12.2,39.2,51.4,26.6,10.6,7.4,13.6,21.4,118.4,0.5696000000000001,0.5496000000000001,0.3162,0.1484,28.22,81.46000000000001,55.88,55.86,10.26,12.44,11.46,100.0,116.52,99.86,53.072500000000005,54.32041666599999,2.2442,0.5022,,PHI,245.0,38.6,87.0,0.4455999999999999,8.6,27.4,0.314,16.2,23.0,0.7064,9.0,32.4,41.4,21.2,7.8,4.8,16.0,16.4,102.0,0.5273999999999999,0.4952000000000001,0.3122,0.2652,18.54,71.78,44.12,54.98,7.56,7.220000000000001,14.02,100.0,99.86,116.52,52.4625,53.7375,1.9516,0.406
202103210BOS,BOS,240.0,43.8,92.0,0.4758,12.6,35.0,0.3612,11.4,16.6,0.72,12.8,32.0,44.8,24.0,8.8,6.2,12.8,20.0,111.6,0.5609999999999999,0.5442,0.3822,0.1835999999999999,29.040000000000003,76.22,52.08,54.55999999999999,9.16,13.580000000000002,11.4,100.0,115.56,118.34,49.9425,49.9425,2.2296,0.4801999999999999,,BOS,240.0,38.4,82.8,0.4669999999999999,15.2,37.6,0.4098,21.8,27.2,0.8076000000000001,9.8,31.2,41.0,22.4,5.8,5.6,13.8,18.4,113.8,0.6032,0.5582,0.449,0.3316,23.78,70.97999999999999,47.92,58.64,6.0,9.72,12.78,100.0,118.34,115.56000000000002,49.86,49.86,2.2868,0.4499999999999999
202103210BRK,BRK,240.0,42.0,84.4,0.5,11.2,32.4,0.3382,19.8,25.8,0.7664,8.6,33.4,42.0,23.6,6.6,4.6,13.0,18.6,115.0,0.6024,0.5658,0.3828,0.3054,20.86,78.02000000000001,50.78,56.1,6.68,8.94,11.96,100.0,117.16,112.48,50.5275,50.5275,2.2742,0.4684,,BRK,240.0,40.0,88.0,0.4562,13.2,37.2,0.3476,17.2,22.8,0.7476,9.6,31.0,40.6,23.8,8.6,4.8,12.8,19.8,110.4,0.5646,0.5314,0.4227999999999999,0.2592,21.98,79.14,49.22,59.4,8.78,9.6,11.56,100.0,112.48,117.16,51.015,51.015,2.163,0.4655999999999999
202103210CLE,CLE,240.0,35.8,83.6,0.4312,8.4,29.4,0.2932,17.8,24.4,0.7170000000000001,11.2,28.0,39.2,19.4,6.6,5.4,11.6,18.6,97.8,0.5202,0.4821999999999999,0.351,0.296,24.160000000000004,63.8,43.54,53.96,7.06,9.12,10.96,100.0,105.7,120.08,47.795,47.795,2.0444,0.4075999999999999,,CLE,240.0,40.4,86.6,0.4662,9.0,27.2,0.3371999999999999,21.2,25.6,0.8356,15.8,35.8,51.6,22.8,6.4,6.2,13.2,21.8,111.0,0.5698000000000001,0.5200000000000001,0.3202,0.3012,36.220000000000006,75.83999999999999,56.46,56.8,6.960000000000001,11.64,12.0,100.0,120.08,105.7,48.08,48.08,2.3115999999999994,0.477
202103210DEN,DEN,245.0,44.6,92.0,0.4852,14.8,36.8,0.4105999999999999,13.4,17.6,0.7522,11.0,35.4,46.4,30.4,8.8,3.8,11.4,17.6,117.4,0.5886,0.5656,0.402,0.1914,25.2,79.58000000000001,52.94000000000001,68.32000000000001,8.94,7.640000000000001,10.24,100.0,120.36,114.14,50.38,51.503177084,2.3256,0.603,,DEN,245.0,40.8,86.6,0.4705999999999999,15.6,37.8,0.4196,13.8,17.6,0.8262,9.0,32.4,41.4,27.6,7.2,4.0,13.6,16.6,111.0,0.5873999999999999,0.5606,0.4375999999999999,0.2056,20.42,74.8,47.06,67.74000000000001,7.380000000000001,6.779999999999999,12.52,100.0,114.14,120.36,49.78,50.90421875,2.235,0.5548
202103210DET,DET,240.0,37.6,83.4,0.4526,11.2,32.2,0.3506,18.6,23.8,0.7727999999999999,11.2,35.4,46.6,25.2,8.0,5.4,13.4,18.6,105.0,0.5608,0.5202,0.386,0.2894,27.9,80.08,54.6,67.17999999999999,8.440000000000001,10.0,12.420000000000002,100.0,110.82,111.12,48.4525,48.4525,2.1668,0.52,,DET,240.0,39.6,85.4,0.4654,9.8,30.8,0.3232,16.2,20.2,0.7726000000000001,8.8,29.8,38.6,25.0,6.8,5.8,12.8,19.2,105.2,0.5602,0.5227999999999999,0.3602,0.2358,19.92,72.1,45.4,63.42,7.159999999999999,11.12,12.0,100.0,111.11999999999998,110.81999999999998,49.4975,49.4975,2.1264,0.5058
202103210HOU,HOU,240.0,38.0,91.8,0.4168,10.8,37.2,0.2902,14.6,22.6,0.6798,10.8,31.2,42.0,21.0,7.8,4.6,12.6,17.8,101.4,0.502,0.476,0.4042,0.2574,21.08,78.18,46.54,55.6,7.8,9.46,11.12,100.0,102.04,118.18,52.1675,52.1675,1.9494,0.406,,HOU,240.0,42.4,86.8,0.4876,16.0,37.6,0.4318000000000001,16.8,20.4,0.8215999999999999,8.6,39.6,48.2,29.0,7.4,5.4,13.6,20.0,117.6,0.614,0.5795999999999999,0.4334,0.237,21.82,78.92,53.46,68.96000000000001,7.460000000000001,9.5,12.419999999999998,100.0,118.18,102.04,50.745,50.745,2.3176,0.5730000000000001
202103210MIA,MIA,240.0,37.8,87.0,0.4357999999999999,10.6,36.0,0.2986,16.0,18.8,0.852,9.0,34.8,43.8,24.6,10.2,4.6,10.8,17.2,102.2,0.5374,0.4968,0.414,0.217,19.58,76.82,48.24,64.84,10.68,10.04,10.16,100.0,107.12,106.61999999999998,48.865,48.865,2.0966,0.5065999999999999,,MIA,240.0,37.6,85.4,0.44,14.2,38.2,0.375,12.8,17.2,0.7744000000000001,10.4,36.4,46.8,26.6,5.6,4.6,15.6,17.4,102.2,0.5498,0.5237999999999999,0.4502,0.2052,23.18,80.42,51.760000000000005,70.94000000000001,5.860000000000001,8.48,14.339999999999998,100.0,106.62,107.12,49.385000000000005,49.385000000000005,2.0638,0.5358
202103210NYK,NYK,240.0,38.4,88.0,0.4362,12.8,34.4,0.3705999999999999,14.8,20.6,0.6946000000000001,9.6,32.8,42.4,20.2,7.4,3.6,10.2,19.6,104.4,0.5368,0.509,0.3894,0.2332,20.04,84.03999999999999,48.78,52.64,7.76,7.18,9.5,100.0,109.12,112.66,49.1925,49.1925,2.121,0.4124,,NYK,240.0,40.6,82.2,0.4957999999999999,11.8,33.0,0.3551999999999999,15.0,19.0,0.7956,6.6,38.0,44.6,24.0,5.8,7.0,13.2,18.0,108.0,0.5972,0.567,0.4022,0.2332,15.96,79.96000000000001,51.220000000000006,58.96,6.06,13.02,12.760000000000002,100.0,112.66,109.12,48.9125,48.9125,2.2028000000000003,0.4897999999999999
202103210PHO,PHO,240.0,45.4,85.6,0.5316,13.2,29.6,0.4529999999999999,14.4,18.0,0.7996000000000001,7.0,34.4,41.4,28.4,7.2,3.4,16.6,21.0,118.4,0.6342,0.609,0.3458,0.211,18.5,77.84,50.6,62.720000000000006,7.1800000000000015,5.819999999999999,15.0,100.0,117.98,112.58,51.875,51.875,2.2868,0.5478000000000001,,PHO,240.0,41.6,88.0,0.4728,12.0,32.6,0.359,18.0,23.8,0.7722,10.0,30.4,40.4,22.0,10.0,3.6,13.4,17.6,113.2,0.5751999999999999,0.541,0.3704,0.2692,22.18,81.5,49.400000000000006,52.760000000000005,9.94,6.36,12.06,100.0,112.58,117.98,51.3525,51.3525,2.204,0.4288
202103210POR,POR,240.0,39.4,86.2,0.4588,16.8,43.6,0.3832,22.0,24.8,0.8798,9.4,30.8,40.2,19.2,6.6,4.8,11.0,20.0,117.6,0.608,0.557,0.5086,0.2935999999999999,20.52,76.64,47.1,48.28,6.860000000000001,9.760000000000002,10.22,100.0,122.3,118.68,49.79,49.79,2.3638000000000003,0.3836,,POR,240.0,40.6,82.2,0.4938,13.6,35.2,0.3868,19.4,25.6,0.7778,9.8,35.2,45.0,26.8,5.8,4.6,14.0,21.0,114.2,0.612,0.5768000000000001,0.4326,0.3163999999999999,23.36,79.47999999999999,52.90000000000001,66.22,6.019999999999999,10.7,12.94,100.0,118.68,122.3,49.28,49.28,2.3168,0.5416000000000001
202103220CHI,CHI,245.0,43.2,90.4,0.478,13.2,35.2,0.385,13.8,17.4,0.8116,11.6,37.8,49.4,28.2,6.8,4.8,14.6,20.2,113.4,0.5778,0.5512,0.3878,0.1916,26.82,78.7,54.2,65.58000000000001,6.9,8.8,13.06,100.0,114.5,104.9,50.8325,51.95671875000001,2.226,0.553,,CHI,245.0,38.8,88.4,0.4378,9.0,31.0,0.2894,17.4,23.2,0.7582,10.0,31.4,41.4,21.4,8.0,6.0,13.0,16.6,104.0,0.526,0.4881999999999999,0.3498,0.2632,21.3,73.17999999999999,45.8,55.720000000000006,8.080000000000002,10.82,11.66,100.0,104.9,114.5,51.21,52.333177084,2.0268,0.4157999999999999
202103220CLE,CLE,240.0,37.6,81.4,0.4642,10.4,29.6,0.3524,19.0,26.0,0.7170000000000001,11.6,31.8,43.4,22.6,6.6,4.4,15.6,18.8,104.6,0.5652,0.5294,0.364,0.3234,26.380000000000003,68.66,49.0,60.18000000000001,6.92,8.419999999999998,14.3,100.0,110.68,115.98,48.875,48.875,2.136,0.4609999999999999,,CLE,240.0,38.4,85.4,0.4509999999999999,10.8,31.6,0.3524,21.2,25.6,0.8356,13.8,31.2,45.0,21.6,8.6,5.4,13.4,23.4,108.8,0.5654,0.5146000000000001,0.3694,0.3036,31.36,73.62,51.0,56.44,8.98,10.5,12.260000000000002,100.0,115.98,110.68,48.580000000000005,48.580000000000005,2.2508,0.4506
202103220HOU,HOU,240.0,37.6,85.2,0.4423999999999999,11.8,36.2,0.3219999999999999,17.0,25.4,0.705,8.6,31.0,39.6,22.4,7.0,4.4,13.8,18.0,104.0,0.5412,0.5112,0.4236,0.3026,19.04,73.66,45.08,59.55999999999999,7.1,8.559999999999999,12.56,100.0,105.84,119.48,51.2325,51.2325,2.0354,0.4392,,HOU,240.0,43.0,88.8,0.4838,15.6,37.4,0.4234000000000001,16.0,20.4,0.7896,11.2,37.2,48.4,28.6,7.6,3.8,13.4,20.8,117.6,0.6018000000000001,0.5713999999999999,0.4204,0.2302,26.34,80.96,54.92,67.14,7.739999999999999,7.58,12.02,100.0,119.48,105.84,50.345,50.345,2.3352,0.5688
