gameId,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss,gameId.1,teamAbbr.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,TS%.1,eFG%.1,3pAr.1,FTr.1,ORB%.1,DRB%.1,TRB%.1,AST%.1,STL%.1,BLK%.1,TOV%.1,USG%.1,Ortg.1,Drtg.1,poss.1,pace.1,poss_per_poss.1,ass_per_poss.1
201412170TOR,TOR,250.0,38.8,83.0,0.4688,9.2,27.2,0.3408,15.0,18.8,0.8155999999999999,11.4,31.0,42.4,23.4,6.4,4.4,14.6,20.4,101.8,0.558,0.5242000000000001,0.3283999999999999,0.2267999999999999,28.72000000000001,74.4,51.760000000000005,60.54,6.9,7.06,13.760000000000002,100.0,110.71999999999998,104.12,47.565000000000005,49.662135418,2.1434,0.4948,,TOR,250.0,36.0,83.0,0.4356,8.0,24.4,0.3239999999999999,15.6,19.0,0.8062000000000001,11.0,28.6,39.6,20.0,6.2,5.0,15.4,21.6,95.6,0.5256000000000001,0.4838,0.2934,0.233,25.6,71.28,48.24,55.7,6.640000000000001,8.82,14.54,100.0,104.12,110.72,48.2125,50.36276041800001,1.9892,0.4182
201412180CHI,CHI,240.0,37.0,82.8,0.4486,7.0,21.0,0.3474,19.2,24.4,0.7856000000000001,13.8,37.2,51.0,20.4,4.8,6.2,15.4,17.4,100.2,0.5378000000000001,0.492,0.2534,0.299,32.5,76.08,55.84,55.88,5.24,9.64,14.14,100.0,109.7,101.7,47.99499999999999,47.99499999999999,2.0914,0.4251999999999999,,CHI,240.0,35.2,85.6,0.4104,7.6,22.2,0.3258,15.2,19.0,0.7951999999999999,11.8,28.4,40.2,20.2,9.8,5.6,10.8,20.4,93.2,0.4955999999999999,0.4543999999999999,0.2594,0.2218,23.94,67.5,44.16,56.86,10.7,9.12,10.3,100.0,101.7,109.7,46.8125,46.8125,1.9876,0.4288
201412180GSW,GSW,245.0,40.4,87.2,0.4649999999999999,8.6,26.4,0.3272,18.2,21.6,0.8606,10.6,36.2,46.8,21.2,9.4,7.6,15.6,19.2,107.6,0.5565999999999999,0.5144,0.3034,0.2517999999999999,23.34,72.68,49.58,52.52,9.5,10.82,13.88,100.0,107.32,100.46,51.23,52.41359375,2.0962,0.4145999999999999,,GSW,245.0,38.8,92.0,0.4202,5.8,22.4,0.2583999999999999,17.4,23.6,0.7398,13.8,33.8,47.6,19.4,11.0,3.2,14.8,18.6,100.8,0.491,0.4516,0.2428,0.2578,27.320000000000004,76.66,50.42,50.42,10.96,5.04,12.64,100.0,100.46,107.32,52.105,53.291197916,1.9298,0.3714
201412180HOU,HOU,250.0,36.4,87.8,0.4145999999999999,10.6,33.6,0.317,22.4,31.8,0.6956,13.6,36.4,50.0,17.2,8.8,4.8,16.2,22.2,105.8,0.5189999999999999,0.4748,0.38,0.3654,29.44,74.48,52.11999999999999,47.260000000000005,8.7,7.24,13.76,100.0,104.42,101.98,52.7525,55.080885416,2.0038000000000005,0.3262,,HOU,250.0,37.8,90.6,0.4206,8.6,25.4,0.345,19.0,25.8,0.7464000000000001,12.8,33.0,45.8,22.6,9.2,5.0,15.6,24.2,103.2,0.5094000000000001,0.4678,0.2788,0.287,25.520000000000003,70.56,47.88,59.54,9.2,9.3,13.3,100.0,101.98,104.42,52.8275,55.10953125,1.955,0.4261999999999999
201412180SAC,SAC,245.0,35.0,81.0,0.4356,6.8,17.6,0.3886,20.6,28.6,0.7338000000000001,13.0,35.0,48.0,20.4,6.0,3.8,17.2,22.2,97.4,0.5222,0.4768,0.2124,0.3652,29.94,74.97999999999999,53.82000000000001,58.44,6.28,6.319999999999999,15.5,100.0,102.34,105.48000000000002,49.3925,50.539895834,1.9716,0.4134,,SAC,245.0,36.8,87.2,0.423,7.0,25.2,0.2634,19.8,28.0,0.7118,11.8,29.4,41.2,21.0,9.6,6.8,11.0,22.8,100.4,0.5054000000000001,0.4624,0.2841999999999999,0.3242,25.02,70.05999999999999,46.2,57.56,10.06,10.74,9.98,100.0,105.48,102.34,49.85,50.99296875,2.0138000000000003,0.4234
201412190BOS,BOS,250.0,40.8,88.0,0.465,6.8,22.2,0.3104,17.2,22.6,0.7438,11.0,34.2,45.2,26.4,9.4,4.2,16.8,22.8,105.6,0.5388,0.5035999999999999,0.2536,0.2546,24.94,75.74,51.08,65.34,9.0,6.179999999999999,14.62,100.0,104.86,101.04,52.2675,54.771666666,2.0166,0.508,,BOS,250.0,38.8,87.4,0.4444,5.0,18.6,0.2865999999999999,19.2,23.4,0.8253999999999999,11.0,32.4,43.4,22.4,9.4,4.2,16.0,20.8,101.8,0.5202,0.4732,0.212,0.2662,24.26,75.06,48.92,57.04,9.419999999999998,6.5600000000000005,13.779999999999998,100.0,101.04,104.86,51.75750000000001,54.302291666,1.9682,0.4317999999999999
201412190CLE,CLE,240.0,37.8,83.6,0.4524,8.6,26.0,0.3346,17.4,22.4,0.775,11.2,27.8,39.0,24.2,5.6,4.0,9.8,17.4,101.6,0.5444000000000001,0.504,0.312,0.2676,26.4,77.2,49.54,64.46000000000001,6.220000000000001,6.880000000000001,9.48,100.0,114.06,120.84,46.42,46.42,2.1928,0.524,,CLE,240.0,42.2,81.4,0.5218,9.4,24.2,0.3772,13.8,17.4,0.7964,8.0,31.4,39.4,25.4,5.0,6.0,10.4,18.6,107.6,0.6072,0.5806,0.2988,0.2142,22.800000000000004,73.6,50.48,59.78,5.56,10.42,10.420000000000002,100.0,120.84,114.06000000000002,46.032500000000006,46.032500000000006,2.3494,0.5568
201412190DEN,DEN,250.0,38.2,93.4,0.4098,9.2,25.4,0.3727999999999999,15.8,22.4,0.7102,16.4,32.8,49.2,23.2,7.8,3.6,14.8,27.4,101.4,0.4918,0.4589999999999999,0.2694,0.2435999999999999,31.980000000000008,74.14000000000001,51.14,60.92,8.08,6.5200000000000005,12.56,100.0,104.9,105.94,51.220000000000006,53.4496875,1.9862,0.452,,DEN,250.0,35.8,82.0,0.4372,7.8,26.6,0.2968,23.8,33.4,0.708,11.6,35.6,47.2,20.4,5.8,7.8,13.4,20.0,103.2,0.5332000000000001,0.4846,0.3212,0.4075999999999999,25.860000000000003,68.02,48.86,57.52,5.84,11.42,12.14,100.0,105.94,104.9,49.8325,52.067656250000006,2.0687999999999995,0.4152
201412190DET,DET,240.0,36.8,86.4,0.4282,7.2,23.4,0.2968,15.8,21.4,0.7384000000000001,13.0,31.0,44.0,21.4,9.4,4.2,13.0,18.0,96.6,0.5058,0.4698,0.2709999999999999,0.251,28.44,71.67999999999999,49.64,58.74,10.12,7.1,11.94,100.0,103.96,112.36,48.2825,48.2825,1.9982,0.445,,DET,240.0,39.2,83.8,0.4714,10.4,25.4,0.4171999999999999,15.4,20.2,0.7737999999999999,12.6,32.4,45.0,25.2,7.4,5.2,14.8,18.0,104.2,0.5648000000000001,0.5338,0.3026,0.2442,28.32,71.56,50.36,63.9,7.92,8.18,13.74,100.0,112.36,103.96,47.7975,47.7975,2.1818,0.5304
201412190LAL,LAL,245.0,36.2,90.2,0.4008,7.4,22.2,0.3284,17.8,23.6,0.7468000000000001,11.4,30.8,42.2,21.6,8.8,5.2,9.2,18.8,97.6,0.4854,0.4416,0.2452,0.2666,23.2,73.78,46.24,59.1,9.2,8.16,8.36,100.0,101.96,107.28,49.605,50.67921875,1.9658,0.435,,LAL,245.0,39.0,83.2,0.4692,7.4,18.2,0.4019999999999999,17.2,24.0,0.717,11.0,37.8,48.8,23.4,5.6,3.4,15.4,19.2,102.6,0.5482,0.5138,0.2182,0.298,26.22,76.8,53.760000000000005,60.14,5.78,4.92,14.1,100.0,107.28000000000002,101.96,49.5,50.614322916,2.0736,0.4735999999999999
201412190MEM,MEM,270.0,43.0,92.4,0.4662,7.8,18.8,0.4224,20.0,25.4,0.7914000000000001,10.2,37.0,47.2,25.4,9.4,4.8,12.6,21.2,113.8,0.55,0.508,0.2004,0.2832,22.3,72.97999999999999,48.96,58.67999999999999,9.239999999999998,7.12,10.68,100.0,111.56000000000002,105.92,53.432500000000005,60.524947918,2.1424,0.475,,MEM,270.0,40.2,93.0,0.4347999999999999,12.2,30.2,0.3944,15.6,22.8,0.7187999999999999,13.8,35.4,49.2,21.2,7.6,8.8,14.8,22.0,108.2,0.5282,0.501,0.3288,0.2477999999999999,27.02,77.7,51.04,52.46,7.4,11.82,12.679999999999998,100.0,105.92,111.56,52.415,59.35536458399999,2.068,0.4032
201412190MIA,MIA,240.0,30.8,75.2,0.412,6.2,21.0,0.292,20.0,27.2,0.7436,10.2,27.6,37.8,15.8,7.8,3.2,12.2,21.0,87.8,0.5052,0.4535999999999999,0.2794,0.3688,23.66,72.5,47.02,50.66,8.879999999999999,5.860000000000001,12.24,100.0,100.64,111.61999999999998,45.06,45.06,1.948,0.351,,MIA,240.0,34.0,75.2,0.4548,9.4,24.4,0.396,19.8,25.2,0.7964,10.8,31.8,42.6,21.2,5.6,5.0,15.0,21.2,97.2,0.568,0.5187999999999999,0.3264,0.336,27.5,76.34,52.98,63.0,6.38,9.12,14.9,100.0,111.61999999999998,100.64,45.685,45.685,2.1336,0.4626
201412190ORL,ORL,240.0,35.6,78.8,0.4526,7.0,19.2,0.3638,10.6,13.8,0.7592000000000001,8.0,30.6,38.6,16.6,5.8,5.0,14.4,17.8,88.8,0.524,0.4977999999999999,0.2455999999999999,0.1766,19.48,78.82000000000001,48.42,46.64,6.48,8.72,14.5,100.0,99.0,107.18,45.877500000000005,45.877500000000005,1.9366,0.3611999999999999,,ORL,240.0,37.2,81.2,0.4582,8.0,23.4,0.3516,13.8,18.6,0.701,8.2,32.8,41.0,24.8,7.6,4.8,11.2,14.8,96.2,0.5386,0.5072,0.288,0.2297999999999999,21.18,80.52000000000001,51.6,67.83999999999999,8.42,7.9,11.12,100.0,107.18,99.0,46.5175,46.5175,2.0714,0.5352
201412190PHI,PHI,250.0,33.0,80.6,0.4078,7.8,26.4,0.2946,18.0,25.4,0.7114,11.0,33.4,44.4,21.4,10.8,7.0,19.4,23.4,91.8,0.4982,0.4576,0.3318,0.3164,23.72,71.56,47.92,66.38,10.96,11.26,17.599999999999998,100.0,92.22,102.86,50.5325,52.73458333399999,1.808,0.4232,,PHI,250.0,38.2,87.6,0.4357999999999999,7.6,24.8,0.3014,17.8,25.4,0.6942,13.2,34.8,48.0,26.4,13.2,4.2,17.2,20.4,101.8,0.5142,0.4785999999999999,0.2824,0.2904,28.44,76.28,52.08,68.84,13.56,7.760000000000001,14.8,100.0,102.86,92.22,51.8325,54.139270834,1.9624,0.5112
201412190SAS,SAS,260.0,38.8,84.0,0.466,9.6,22.4,0.4152,18.6,27.0,0.6811999999999999,11.8,33.6,45.4,24.2,8.0,7.0,14.0,17.8,105.8,0.5555999999999999,0.5208,0.2588,0.3312,25.2,72.67999999999999,49.14,62.58,8.36,9.86,12.72,100.0,109.28,107.66,49.5125,54.152604166,2.1466000000000003,0.4884,,SAS,260.0,40.8,90.2,0.453,8.6,20.0,0.4318000000000001,14.4,17.8,0.8091999999999999,12.6,34.2,46.8,23.2,9.0,3.4,15.0,23.8,104.6,0.5344,0.5,0.2188,0.2022,27.32,74.8,50.86,56.8,9.12,5.44,13.4,100.0,107.66,109.28000000000002,50.5275,55.12203125,2.0692,0.4576
201412200CHO,CHO,250.0,38.6,88.8,0.4343999999999999,7.8,20.6,0.3727999999999999,14.4,21.4,0.6652,10.4,29.6,40.0,20.2,6.2,5.2,10.0,19.0,99.4,0.506,0.4785999999999999,0.2336,0.2432,21.68,84.06,48.54,52.32000000000001,6.360000000000001,8.8,9.04,100.0,104.16,110.88,49.2825,51.612187500000005,2.0184,0.4124,,CHO,250.0,38.8,78.6,0.495,10.4,22.2,0.471,17.2,22.6,0.7626000000000001,5.8,36.4,42.2,24.6,6.2,7.4,15.0,18.4,105.2,0.5968000000000001,0.5628,0.2864,0.285,15.939999999999998,78.34,51.5,63.92,6.48,10.62,14.36,100.0,110.88,104.16,49.2675,51.685208334,2.153,0.5076
201412200DAL,DAL,240.0,40.0,83.8,0.4785999999999999,11.4,28.2,0.3978,16.4,20.8,0.8278000000000001,10.6,31.6,42.2,21.8,7.6,4.0,14.0,18.4,107.8,0.5824,0.5471999999999999,0.3362,0.2492,25.34,73.2,50.02,54.28,8.14,6.08,13.02,100.0,116.44,112.01999999999998,48.540000000000006,48.540000000000006,2.2238,0.4502,,DAL,240.0,39.0,85.8,0.4544,8.4,23.6,0.3668,17.4,21.8,0.7914000000000001,11.4,30.2,41.6,20.4,8.4,4.0,10.4,20.2,103.8,0.5429999999999999,0.5032,0.2754,0.2542,26.8,74.66000000000001,49.98,52.56,9.1,6.98,9.84,100.0,112.01999999999998,116.44,47.5775,47.5775,2.1826,0.4293999999999999
201412200DEN,DEN,245.0,37.2,88.6,0.4222,9.4,25.2,0.382,18.0,25.4,0.7102,14.4,33.0,47.4,25.0,7.6,3.4,16.4,26.6,101.8,0.512,0.4753999999999999,0.2844,0.2897999999999999,30.22000000000001,72.46000000000001,50.72,66.94,7.88,5.98,14.14,100.0,105.51999999999998,104.94,51.3325,52.467135416,1.9894,0.485,,DEN,245.0,35.4,82.8,0.4277999999999999,6.6,23.6,0.2756,24.6,34.2,0.7148,12.6,33.6,46.2,20.4,7.8,6.6,12.8,21.2,102.0,0.5204,0.4674,0.2822,0.4136,27.54,69.78,49.28,58.04,7.9,10.28,11.54,100.0,104.94,105.52,49.6225,50.807916666,2.0538,0.417
201412200HOU,HOU,250.0,36.4,88.8,0.41,9.6,33.2,0.2836,21.4,30.2,0.7038,12.2,35.0,47.2,17.8,9.0,4.2,14.0,21.2,103.8,0.507,0.4636,0.3716,0.3422,25.94,74.82000000000001,50.14,49.08,9.0,6.34,12.04,100.0,103.22,103.84,52.47249999999999,54.80088541599999,1.9738,0.3406,,HOU,250.0,38.6,88.4,0.44,8.2,23.4,0.3506,18.6,25.0,0.7562,12.0,34.8,46.8,23.6,7.2,5.0,15.6,23.6,104.0,0.5264,0.486,0.2626,0.2846,25.18,74.06,49.86,61.18000000000001,7.12,8.959999999999999,13.56,100.0,103.84,103.22,51.9375,54.21953125,2.0084,0.4538
201412200LAC,LAC,240.0,37.4,81.8,0.4578,8.2,21.8,0.3566,21.6,29.6,0.7412,12.2,28.4,40.6,22.8,9.0,3.2,13.4,20.4,104.6,0.553,0.507,0.2658,0.3674,29.74,72.78,50.2,59.86,9.580000000000002,5.3,12.44,100.0,111.68,109.76000000000002,48.53,48.53,2.1594,0.473,,LAC,240.0,39.0,81.8,0.479,7.8,20.4,0.417,17.2,24.0,0.716,11.0,29.0,40.0,26.6,7.0,3.6,15.8,23.4,103.0,0.5598,0.5274,0.2488,0.295,27.22,70.25999999999999,49.8,68.4,7.539999999999999,6.199999999999999,14.6,100.0,109.76000000000002,111.68,49.0,49.0,2.103,0.5424
201412200NOP,NOP,245.0,43.2,85.8,0.507,8.0,21.4,0.3784,18.8,22.8,0.8309999999999998,11.0,30.0,41.0,20.8,7.4,6.4,11.8,19.8,113.2,0.5948,0.5543999999999999,0.2498,0.2666,28.22,73.94,51.32000000000001,48.17999999999999,7.62,9.72,10.94,100.0,120.16,117.5,48.715,49.901197916,2.3318,0.4288,,NOP,245.0,42.0,86.8,0.484,7.8,21.4,0.3647999999999999,19.2,23.4,0.8238,10.8,28.2,39.0,19.8,6.4,6.2,11.8,18.4,111.0,0.5714,0.5292,0.2474,0.2696,26.06,71.78,48.67999999999999,47.67999999999999,6.82,9.7,10.62,100.0,117.5,120.16,49.4575,50.64109375,2.2448,0.4008
201412200NYK,NYK,245.0,36.2,80.2,0.4511999999999999,6.4,18.0,0.398,15.2,18.4,0.825,11.4,27.6,39.0,21.0,9.2,4.2,16.0,20.8,94.0,0.5327999999999999,0.4911999999999999,0.2254,0.2312,29.12,73.44000000000001,50.6,57.67999999999999,10.1,7.739999999999999,15.26,100.0,104.42,113.28,46.77,47.825208334,2.0142,0.4524,,NYK,245.0,37.2,78.8,0.4726,10.6,24.2,0.4392,16.8,20.8,0.8312000000000002,10.0,28.2,38.2,25.4,9.0,4.2,15.4,18.0,101.8,0.5795999999999999,0.5398000000000001,0.3064,0.2700000000000001,26.559999999999995,70.88,49.4,68.17999999999999,9.94,6.519999999999999,14.72,100.0,113.28000000000002,104.42,47.040000000000006,48.087395834,2.1754,0.5398
201412210BRK,BRK,240.0,36.0,77.8,0.4646,9.4,24.4,0.388,13.2,20.6,0.6376,9.2,32.2,41.4,24.4,8.0,5.4,15.2,21.4,94.6,0.5478,0.5262,0.3142,0.266,22.520000000000003,76.97999999999999,51.1,68.2,8.879999999999999,10.36,14.860000000000005,100.0,105.62,100.84,46.7925,46.7925,2.0266,0.522,,BRK,240.0,31.6,75.4,0.417,9.4,23.6,0.4013999999999999,17.8,24.2,0.7322,9.6,30.0,39.6,20.0,7.0,3.6,14.4,19.8,90.4,0.5242,0.4798,0.3157999999999999,0.3216,23.04,77.47999999999999,48.89999999999999,64.7,7.779999999999999,6.74,14.2,100.0,100.84,105.62,45.8475,45.8475,1.9758,0.4368
201412210CLE,CLE,240.0,36.2,83.2,0.4342,8.6,25.6,0.3404,18.6,24.0,0.7691999999999999,11.0,30.6,41.6,23.2,6.2,3.8,10.8,17.2,99.6,0.5311999999999999,0.486,0.3086,0.2897999999999999,24.54,82.78,51.0,64.82000000000001,6.76,6.659999999999999,10.28,100.0,109.48000000000002,116.36,47.2,47.2,2.1122,0.493,,CLE,240.0,41.2,80.6,0.5142,9.8,24.4,0.3913999999999999,13.4,17.8,0.7298,6.4,33.4,39.8,24.8,5.8,7.0,10.6,19.0,105.6,0.5996,0.576,0.3044,0.2206,17.22,75.46000000000001,49.02,59.84,6.32,12.3,10.68,100.0,116.36,109.48,46.627500000000005,46.627500000000005,2.2795999999999994,0.5372
201412210MIA,MIA,240.0,32.8,73.8,0.4454000000000001,6.6,20.4,0.3232,19.8,26.8,0.7482,8.0,28.2,36.2,16.6,9.0,2.6,13.2,22.4,92.0,0.5389999999999999,0.4904,0.2764,0.3681999999999999,20.700000000000003,74.2,47.6,49.66,10.2,4.840000000000001,13.320000000000002,100.0,104.18,110.84,45.86500000000001,45.86500000000001,2.0046,0.3607999999999999,,MIA,240.0,34.2,74.0,0.4642,8.4,22.6,0.3692,21.0,26.4,0.8084,10.0,29.8,39.8,21.8,5.4,4.8,14.8,21.0,97.8,0.575,0.5226,0.3076,0.356,25.8,79.3,52.4,64.24,6.0600000000000005,8.86,14.779999999999998,100.0,110.84,104.18,45.67,45.67,2.1476,0.476
201412210MIN,MIN,240.0,36.8,84.6,0.4349999999999999,2.8,9.8,0.2802,17.4,26.6,0.6468,13.8,28.4,42.2,21.6,9.0,5.0,13.8,17.4,93.8,0.4874,0.4509999999999999,0.1153999999999999,0.3209999999999999,30.059999999999995,69.72,48.64,58.98,9.74,8.16,12.5,100.0,101.12,111.2,48.61749999999999,48.61749999999999,1.9294,0.4442,,MIN,240.0,40.2,84.0,0.4768,7.8,23.2,0.3532,15.0,19.6,0.7626000000000001,12.0,31.8,43.8,24.6,8.8,7.0,14.2,22.0,103.2,0.5559999999999999,0.5232,0.278,0.2342,30.279999999999998,69.94,51.38,61.620000000000005,9.48,9.54,13.26,100.0,111.2,101.12,47.755,47.755,2.1624000000000003,0.5161999999999999
201412210OKC,OKC,240.0,40.6,85.4,0.4754,7.0,21.6,0.3186,19.8,26.2,0.745,12.2,35.0,47.2,19.8,7.4,6.4,13.4,18.6,108.0,0.5574,0.5164,0.2526,0.3088,29.32,77.64000000000001,53.88,48.92,7.7799999999999985,9.82,12.02,100.0,113.16,102.46,49.5225,49.5225,2.1818,0.4008,,OKC,240.0,39.0,88.0,0.4454000000000001,7.0,22.4,0.2868,12.8,17.8,0.7184,10.2,30.0,40.2,24.6,8.2,5.4,12.2,19.0,97.8,0.5126,0.484,0.2481999999999999,0.2076,22.360000000000003,70.67999999999999,46.11999999999999,62.68000000000001,8.559999999999999,8.52,11.34,100.0,102.46,113.16,49.227500000000006,49.227500000000006,1.99,0.5010000000000001
201412210ORL,ORL,240.0,35.4,78.6,0.4513999999999999,8.0,20.6,0.3793999999999999,11.0,14.4,0.7592000000000001,8.2,29.4,37.6,19.6,5.6,4.0,15.2,19.8,89.8,0.5292,0.5025999999999999,0.2628,0.1841999999999999,19.68,78.53999999999999,47.6,54.94,6.18,7.339999999999999,15.24,100.0,99.12,108.4,46.22,46.22,1.9434,0.4244,,ORL,240.0,36.8,79.6,0.4638,7.8,23.2,0.341,16.8,21.6,0.7706,8.0,33.2,41.2,24.4,7.4,4.8,12.4,15.0,98.2,0.5522,0.5122,0.2886,0.2734,21.46,80.32000000000001,52.4,67.46,8.14,8.1,12.24,100.0,108.4,99.12,47.13,47.13,2.0866,0.5184000000000001
201412210SAC,SAC,245.0,35.6,79.6,0.4543999999999999,7.4,18.8,0.3994,20.0,28.0,0.7298,11.8,34.2,46.0,21.6,5.4,3.4,18.2,22.0,98.6,0.5410000000000001,0.5006,0.2326,0.3665999999999999,27.14,76.97999999999999,53.86,60.8,5.6,5.68,16.58,100.0,102.94,108.24,49.65,50.797395834,1.985,0.4356,,SAC,245.0,37.8,86.4,0.4406,9.0,26.4,0.3412,19.0,26.0,0.7322,10.6,29.0,39.6,21.8,9.6,5.8,11.6,22.8,103.6,0.5332,0.4936,0.3026,0.3026,23.020000000000003,72.86000000000001,46.14,58.040000000000006,10.02,9.38,10.7,100.0,108.24,102.94,49.87499999999999,51.01796875,2.0776,0.4394
201412210TOR,TOR,245.0,38.8,84.0,0.4631999999999999,9.6,25.4,0.3846,15.0,19.6,0.7576,11.4,33.0,44.4,23.6,6.8,3.6,12.2,19.8,102.2,0.5522,0.5204000000000001,0.3024,0.233,26.360000000000003,76.55999999999999,51.38,61.04,7.380000000000001,6.14,11.54,100.0,111.42,99.06,47.05500000000001,48.102395834000006,2.1784000000000003,0.5036,,TOR,245.0,34.8,81.4,0.4278,7.6,23.6,0.3188,13.8,19.2,0.7126,10.4,31.6,42.0,20.0,5.6,6.6,15.4,19.8,91.0,0.5074,0.4746,0.2898,0.2373999999999999,23.44,73.64000000000001,48.62,57.17999999999999,6.0,11.24,14.7,100.0,99.06000000000002,111.42,47.760000000000005,48.815208334,1.9058,0.418
201412210WAS,WAS,240.0,40.6,82.0,0.4952,6.2,14.4,0.418,13.0,18.6,0.6572,10.0,30.2,40.2,25.4,7.8,6.2,11.4,20.2,100.4,0.5562,0.5328,0.1755999999999999,0.2287999999999999,25.26,76.25999999999999,50.66,62.58,8.620000000000001,9.86,11.2,100.0,111.34,103.7,46.1175,46.1175,2.1772,0.5513999999999999,,WAS,240.0,35.2,78.6,0.4482,6.0,15.8,0.382,17.0,24.4,0.6985999999999999,9.6,29.6,39.2,15.8,7.2,4.8,13.4,19.0,93.4,0.5248,0.4868,0.2032,0.3127999999999999,23.74,74.74,49.36,44.7,8.0,6.980000000000001,12.96,100.0,103.7,111.34,46.995,46.995,1.989,0.3364
201412220CHI,CHI,240.0,35.6,80.0,0.4464,8.4,22.2,0.3894,20.4,25.2,0.8006,11.2,35.0,46.2,19.4,4.6,5.6,12.0,16.2,100.0,0.5518000000000001,0.501,0.2798,0.3234,27.46,74.66,52.82000000000001,55.32000000000001,5.220000000000001,8.580000000000002,11.68,100.0,112.2,104.8,46.385,46.385,2.162,0.4196,,CHI,240.0,36.4,85.4,0.426,6.2,17.8,0.3672,14.6,17.8,0.8096,11.4,29.2,40.6,17.8,7.4,5.8,10.4,21.0,93.6,0.5025999999999999,0.4624,0.2098,0.2084,25.34,72.54,47.18000000000001,48.8,8.3,10.28,10.06,100.0,104.8,112.2,46.4275,46.4275,2.0135999999999994,0.3823999999999999
201412220CHO,CHO,240.0,38.8,86.6,0.4473999999999999,8.4,21.6,0.384,12.8,19.2,0.662,10.8,29.2,40.0,21.2,6.2,3.6,8.2,16.0,98.8,0.5191999999999999,0.4955999999999999,0.2496,0.2248,24.1,81.78,49.48,54.52,6.840000000000001,6.860000000000001,7.780000000000001,100.0,109.86,111.14,46.56,46.56,2.1274,0.4544,,CHO,240.0,37.6,78.6,0.4808,10.8,25.8,0.4301999999999999,13.8,18.0,0.7700000000000001,7.0,33.6,40.6,24.0,5.4,6.6,12.8,17.0,99.8,0.5796,0.551,0.3288,0.2307999999999999,18.22,75.92,50.55999999999999,64.06,5.92,9.94,12.86,100.0,111.14,109.86,46.475,46.475,2.154,0.517
201412220DAL,DAL,240.0,39.8,84.0,0.4752,9.6,25.4,0.377,17.4,22.0,0.8305999999999999,10.8,30.8,41.6,21.6,8.8,3.2,13.2,18.8,106.6,0.5716,0.5332,0.3024,0.2628,24.78,72.61999999999999,48.88000000000001,54.0,9.44,5.040000000000001,12.279999999999998,100.0,114.72,107.0,48.425,48.425,2.2036,0.447,,DAL,240.0,37.2,84.2,0.4412,7.6,23.4,0.313,17.6,21.2,0.8190000000000002,11.4,31.6,43.0,18.4,7.6,4.2,13.2,20.8,99.6,0.5316000000000001,0.4854,0.2762,0.2536,27.380000000000003,75.22,51.12,49.06,8.180000000000001,7.2,12.4,100.0,107.0,114.71999999999998,48.035,48.035,2.0718,0.3838
201412220GSW,GSW,245.0,41.6,87.8,0.4747999999999999,10.0,28.2,0.3592,16.8,20.8,0.7947999999999998,9.6,34.8,44.4,22.8,8.2,7.8,14.0,18.6,110.0,0.5673999999999999,0.5314,0.321,0.2421999999999999,21.26,75.02000000000001,48.9,54.44,8.26,11.56,12.580000000000002,100.0,109.66,105.06,51.04,52.22359375,2.1532,0.4492,,GSW,245.0,40.6,91.6,0.4427999999999999,7.6,25.2,0.3099999999999999,16.6,22.6,0.7352000000000001,11.8,34.6,46.4,18.4,9.6,3.2,14.0,19.6,105.4,0.5184,0.4848,0.2759999999999999,0.2476,24.98,78.74,51.1,44.96,9.52,5.14,12.14,100.0,105.06,109.66,52.2675,53.453697916,2.0126,0.351
201412220HOU,HOU,250.0,35.8,88.0,0.4067999999999999,10.8,34.8,0.302,22.2,30.8,0.726,12.8,34.2,47.0,20.2,8.8,4.6,14.2,22.8,104.6,0.514,0.4680000000000001,0.3938,0.3505999999999999,27.3,75.48,50.78,56.86,8.86,7.32,12.28,100.0,104.96,104.64,52.015,54.343385416,2.0082,0.3936,,HOU,250.0,38.2,87.0,0.444,8.6,24.0,0.358,18.8,25.8,0.7362,11.6,34.0,45.6,24.6,6.8,5.8,15.6,23.4,103.8,0.5324,0.4936,0.2759999999999999,0.3,24.52,72.72,49.24,64.36000000000001,6.760000000000001,11.32,13.720000000000002,100.0,104.64,104.96,51.6275,53.90953125,2.0178,0.4772
201412220MEM,MEM,260.0,42.2,94.4,0.4474,5.8,19.2,0.2734,15.8,19.8,0.8014000000000001,11.6,34.6,46.2,24.6,8.4,4.6,10.2,21.6,106.0,0.5134000000000001,0.477,0.2016,0.2113999999999999,24.24,76.97999999999999,49.48,57.46,8.459999999999999,7.979999999999999,8.94,100.0,108.12,110.08,51.2025,55.87723958400001,2.0668,0.4768,,MEM,260.0,40.0,86.2,0.4704,10.8,26.8,0.4108,16.6,23.2,0.7165999999999999,11.2,36.4,47.6,24.4,6.0,6.6,13.4,19.2,107.4,0.5638,0.5322,0.308,0.2764,23.02,75.76000000000002,50.52,60.06,5.96,8.66,12.26,100.0,110.08,108.12,49.71,54.320677084,2.1682,0.4921999999999999
